
[00:00:00.000 --> 00:00:02.000]  各位兄弟兄妹大家好
[00:02:16.000 --> 00:02:19.000]  而神蹟就是一個記號
[00:02:19.000 --> 00:02:21.000]  一個象徵
[00:02:21.000 --> 00:02:23.000]  讓人透過這些神蹟
[00:02:23.000 --> 00:02:26.000]  去認識上帝的啟示
[00:02:26.000 --> 00:02:29.000]  耶穌要透過神蹟和祂的宣講
[00:02:29.000 --> 00:02:32.000]  向世界啟示祂自己
[00:02:32.000 --> 00:02:33.000]  耶穌就是光
[00:02:33.000 --> 00:02:35.000]  祂要進入黑暗的裡面
[00:02:35.000 --> 00:02:39.000]  而世界祂在對抗這個光
[00:02:39.000 --> 00:02:41.000]  而最後我們今天第二個
[00:02:41.000 --> 00:02:43.000]  大部分在十三章之後
[00:02:43.000 --> 00:02:44.000]  去到二十章
[00:02:44.000 --> 00:02:46.000]  我們會看到耶穌要向門徒
[00:02:46.000 --> 00:02:50.000]  啟示另一個層面
[00:02:50.000 --> 00:02:55.000]  就是耶穌的受死 復活 和得榮耀
[00:02:55.000 --> 00:02:58.000]  我們看到黑暗不能夠勝過光
[00:02:58.000 --> 00:03:00.000]  我們好像要看到耶穌
[00:03:00.000 --> 00:03:02.000]  會一直步上十字架的刑場
[00:03:02.000 --> 00:03:04.000]  去受苦受死
[00:03:04.000 --> 00:03:06.000]  但同一時間
[00:03:06.000 --> 00:03:08.000]  當耶穌基督受苦受死那一刻
[00:03:08.000 --> 00:03:12.000]  就是上帝得榮耀的時候
[00:03:12.000 --> 00:03:15.000]  而二十一章就是一個符錄
[00:03:15.000 --> 00:03:16.000]  不知道弟兄姊妹有沒有試過
[00:03:16.000 --> 00:03:18.000]  經歷一些窮途末路
[00:03:18.000 --> 00:03:21.000]  或者好像憂憂愁愁
[00:03:21.000 --> 00:03:23.000]  不知怎樣算好的日子呢
[00:03:23.000 --> 00:03:26.000]  我相信其實在這兩年的疫情裡面
[00:03:26.000 --> 00:03:28.000]  我們可能大部分弟兄姊妹
[00:03:28.000 --> 00:03:30.000]  香港人都是面對著這個局面
[00:03:30.000 --> 00:03:33.000]  在兩個月的安息假裡面
[00:03:33.000 --> 00:03:35.000]  我都在經歷中
[00:03:35.000 --> 00:03:38.000]  不要說我去到好像很自由自在
[00:03:38.000 --> 00:03:40.000]  我其實計劃了在一月底
[00:03:40.000 --> 00:03:42.000]  就回來香港
[00:03:42.000 --> 00:03:45.000]  誰知道在一月初去到英國
[00:03:45.000 --> 00:03:47.000]  就已經收到這個消息
[00:03:47.000 --> 00:03:52.000]  英美澳加等八國航班的旅客禁飛來香港
[00:03:52.000 --> 00:03:55.000]  哇 見到的時候都不知道怎樣算好
[00:03:55.000 --> 00:03:57.000]  想著再看清楚一點
[00:03:57.000 --> 00:03:59.000]  會不會我們可以轉機
[00:03:59.000 --> 00:04:01.000]  譬如經過中東
[00:04:01.000 --> 00:04:03.000]  或者經過其它國家
[00:04:03.000 --> 00:04:05.000]  能夠轉機回來香港
[00:04:05.000 --> 00:04:08.000]  再看這個條文原來都不行的
[00:04:08.000 --> 00:04:10.000]  就是沒有辦法
[00:04:10.000 --> 00:04:12.000]  轉機都不允許
[00:04:12.000 --> 00:04:14.000]  再想著再等多一兩個禮拜
[00:04:14.000 --> 00:04:16.000]  會不會去到一月底
[00:04:16.000 --> 00:04:18.000]  有些新的進展會開放回來
[00:04:18.000 --> 00:04:21.000]  誰知道這個禁飛令越來越延長
[00:04:21.000 --> 00:04:23.000]  搞到我和師母都很沮喪
[00:04:23.000 --> 00:04:24.000]  不知怎樣算
[00:04:24.000 --> 00:04:26.000]  當然我們就去祈禱
[00:04:26.000 --> 00:04:29.000]  去求上帝給我們的方法
[00:04:29.000 --> 00:04:32.000]  但有時都不是好像很神蹟那樣
[00:04:32.000 --> 00:04:34.000]  突然間可以開關
[00:04:34.000 --> 00:04:36.000]  突然間可以起飛
[00:04:36.000 --> 00:04:40.000]  不知為何經歷了這些沮喪 憂愁 祈禱
[00:04:40.000 --> 00:04:44.000]  都好像沒有回應的日子
[00:04:44.000 --> 00:04:46.000]  在這次我們看《讓福》
[00:04:46.000 --> 00:04:48.000]  因為是第十四章之前的一章
[00:04:48.000 --> 00:04:50.000]  第十三章
[00:04:50.000 --> 00:04:53.000]  耶穌和門徒都在經歷一些
[00:04:53.000 --> 00:04:56.000]  憂愁 掛慮 沮喪
[00:04:56.000 --> 00:04:59.000]  不知怎樣算的日子
[00:04:59.000 --> 00:05:02.000]  聖經不是給一個漂亮的答案給我們
[00:05:02.000 --> 00:05:04.000]  而是聖經它是展現了
[00:05:04.000 --> 00:05:08.000]  耶穌和很多聖經人物的生命故事
[00:05:08.000 --> 00:05:11.000]  讓我們看到祂怎樣經歷上帝
[00:05:11.000 --> 00:05:13.000]  怎樣在憂愁當中
[00:05:13.000 --> 00:05:16.000]  能夠帶著盼望去面對
[00:05:16.000 --> 00:05:20.000]  耶穌和門徒都在經歷這個無常的時刻
[00:05:20.000 --> 00:05:24.000]  就是在第十三章雨節的晚上
[00:05:24.000 --> 00:05:26.000]  當耶穌和門徒一起
[00:05:26.000 --> 00:05:29.000]  在這個雨節晚上去慶祝
[00:05:29.000 --> 00:05:34.000]  紀念以色列人出埃及過紅海
[00:05:34.000 --> 00:05:37.000]  吃雨節的羔羊
[00:05:37.000 --> 00:05:40.000]  去紀念上帝的拯救
[00:05:40.000 --> 00:05:42.000]  先祖的點一得著
[00:05:42.000 --> 00:05:44.000]  上帝的帶領
[00:05:44.000 --> 00:05:48.000]  而我們當時正是在羅馬統治底下
[00:05:48.000 --> 00:05:50.000]  他們同樣帶著一個盼望
[00:05:50.000 --> 00:05:53.000]  希望上主應許的尼塞亞
[00:05:53.000 --> 00:05:57.000]  能夠帶領他們離開這個被欺壓
[00:05:57.000 --> 00:06:00.000]  受困苦 得到解放的時候
[00:06:00.000 --> 00:06:03.000]  猶太人就在這個節期當中
[00:06:03.000 --> 00:06:05.000]  去紀念上帝的信實
[00:06:05.000 --> 00:06:07.000]  本來是一個喜慶
[00:06:07.000 --> 00:06:10.000]  或者感恩紀念的日子
[00:06:10.000 --> 00:06:13.000]  但是它變成一個受苦的晚上
[00:06:13.000 --> 00:06:14.000]  為什麼呢
[00:06:14.000 --> 00:06:17.000]  因為耶穌就在這個雨節晚餐當中
[00:06:17.000 --> 00:06:19.000]  向門徒說
[00:06:19.000 --> 00:06:21.000]  我要去離開你們了
[00:06:21.000 --> 00:06:25.000]  而去的地方是你們不能夠來的
[00:06:25.000 --> 00:06:29.000]  在漾峰十三章一次三節和三十三節
[00:06:29.000 --> 00:06:31.000]  而耶穌也在門徒說
[00:06:31.000 --> 00:06:34.000]  你們當中有一個會出賣我
[00:06:34.000 --> 00:06:36.000]  會將我交在敵人的手中
[00:06:36.000 --> 00:06:39.000]  並且我會被殺死
[00:06:39.000 --> 00:06:42.000]  在漾峰十三章二十一至三十四
[00:06:42.000 --> 00:06:46.000]  然後耶穌也隨後說
[00:06:46.000 --> 00:06:48.000]  其中你們一位門徒彼得
[00:06:48.000 --> 00:06:50.000]  你要三次不認我
[00:06:50.000 --> 00:06:53.000]  在十三章三十六至三十八節
[00:06:53.000 --> 00:06:55.000]  我想對於門徒來說
[00:06:55.000 --> 00:06:58.000]  真是一個難以接受
[00:06:58.000 --> 00:07:00.000]  和我剛才那些表情一樣
[00:07:00.000 --> 00:07:03.000]  又驚訝
[00:07:03.000 --> 00:07:05.000]  又焦急
[00:07:05.000 --> 00:07:07.000]  又憂愁
[00:07:07.000 --> 00:07:08.000]  你就可能會說
[00:07:08.000 --> 00:07:11.000]  耶穌你是天上的主
[00:07:11.000 --> 00:07:13.000]  你充滿著能力
[00:07:13.000 --> 00:07:14.000]  你什麼都有把握
[00:07:14.000 --> 00:07:16.000]  當然不會憂愁
[00:07:16.000 --> 00:07:17.000]  不是
[00:07:17.000 --> 00:07:20.000]  耶穌都一樣會憂愁
[00:07:20.000 --> 00:07:23.000]  他一樣明白到我們的困苦
[00:07:23.000 --> 00:07:26.000]  他知道我們的需要
[00:07:26.000 --> 00:07:28.000]  我們看看這三節的經文
[00:07:28.000 --> 00:07:31.000]  在第十一章三十三節
[00:07:31.000 --> 00:07:35.000]  當耶穌的好朋友拉撒路
[00:07:35.000 --> 00:07:37.000]  死了四天
[00:07:37.000 --> 00:07:39.000]  耶穌去到墳墓面前
[00:07:39.000 --> 00:07:41.000]  見到馬大和瑪利亞
[00:07:41.000 --> 00:07:44.000]  和一班猶太人在哭
[00:07:44.000 --> 00:07:47.000]  耶穌心裏面都憂愁
[00:07:47.000 --> 00:07:49.000]  在十二章二十七節
[00:07:49.000 --> 00:07:50.000]  耶穌都憂愁
[00:07:50.000 --> 00:07:52.000]  因為知道自己將要
[00:07:52.000 --> 00:07:56.000]  踏上十價受苦的路
[00:07:56.000 --> 00:07:59.000]  祂就求天父能夠救他脫離
[00:07:59.000 --> 00:08:01.000]  但是知道這個受苦
[00:08:01.000 --> 00:08:04.000]  將要為父得榮耀
[00:08:04.000 --> 00:08:07.000]  但是耶穌一樣心裏面憂愁
[00:08:07.000 --> 00:08:09.000]  在十三章有一節
[00:08:09.000 --> 00:08:10.000]  耶穌剛才分享了
[00:08:10.000 --> 00:08:12.000]  祂很憂愁
[00:08:12.000 --> 00:08:14.000]  因為祂所愛十二門徒當中
[00:08:14.000 --> 00:08:16.000]  有一位將要出賣祂
[00:08:16.000 --> 00:08:19.000]  所以道成肉身的耶穌
[00:08:19.000 --> 00:08:20.000]  來到了世間
[00:08:20.000 --> 00:08:22.000]  去明白我們的掛慮
[00:08:22.000 --> 00:08:24.000]  弟兄姊妹
[00:08:24.000 --> 00:08:25.000]  在這個時候
[00:08:25.000 --> 00:08:27.000]  你心裏面有什麼憂慮
[00:08:27.000 --> 00:08:29.000]  有什麼掛心
[00:08:29.000 --> 00:08:32.000]  你想不想交給耶穌
[00:08:32.000 --> 00:08:34.000]  我們有一個祈禱
[00:08:34.000 --> 00:08:35.000]  七位天父
[00:08:35.000 --> 00:08:37.000]  我為了我們的弟兄姊妹
[00:08:37.000 --> 00:08:38.000]  還有我的心
[00:08:38.000 --> 00:08:40.000]  交在祢的面前
[00:08:40.000 --> 00:08:43.000]  所以現在我們隔著螢光幕
[00:08:43.000 --> 00:08:45.000]  在我眼前
[00:08:45.000 --> 00:08:47.000]  看不見我們的弟兄姊妹
[00:08:47.000 --> 00:08:50.000]  但在我心裏面求聖靈幫助我
[00:08:50.000 --> 00:08:52.000]  讓弟兄姊妹每一個面容
[00:08:52.000 --> 00:08:56.000]  都在我現在宣講上帝話語的時候呈現
[00:08:56.000 --> 00:09:00.000]  有求聖靈祢透過互聯網
[00:09:00.000 --> 00:09:02.000]  聯繫著我們
[00:09:02.000 --> 00:09:04.000]  在靈裏面讓我們合一
[00:09:04.000 --> 00:09:06.000]  打開我們屬靈的耳朵
[00:09:06.000 --> 00:09:08.000]  去聆聽主祢的話語
[00:09:08.000 --> 00:09:10.000]  縱然我們在家
[00:09:10.000 --> 00:09:12.000]  在一些其他的環境
[00:09:12.000 --> 00:09:13.000]  但都無阻隔
[00:09:13.000 --> 00:09:16.000]  我們的心被祢話語所觸動
[00:09:16.000 --> 00:09:19.000]  求神祢使用這篇講章
[00:09:19.000 --> 00:09:22.000]  來祝福我們的弟兄姊妹
[00:09:22.000 --> 00:09:24.000]  禱告奉耶穌基督名口
[00:09:24.000 --> 00:09:30.000]  所以在楊方第十四章一開始
[00:09:30.000 --> 00:09:31.000]  耶穌說
[00:09:31.000 --> 00:09:33.000]  你們心裏不要憂愁
[00:09:33.000 --> 00:09:35.000]  你們信神
[00:09:35.000 --> 00:09:37.000]  也當信我
[00:09:37.000 --> 00:09:39.000]  耶穌更加要宣告
[00:09:39.000 --> 00:09:42.000]  祂就是道路真理生命
[00:09:42.000 --> 00:09:44.000]  在這裏我們不單止知道
[00:09:44.000 --> 00:09:46.000]  耶穌明白我們的憂慮
[00:09:46.000 --> 00:09:47.000]  憂愁
[00:09:47.000 --> 00:09:49.000]  耶穌也曾經經歷過
[00:09:49.000 --> 00:09:51.000]  耶穌更加挑戰我們
[00:09:51.000 --> 00:09:53.000]  讓我們知道
[00:09:53.000 --> 00:09:55.000]  我們要有信心
[00:09:55.000 --> 00:09:57.000]  因為憂愁就是一個
[00:09:57.000 --> 00:09:59.000]  缺乏信心的表現
[00:09:59.000 --> 00:10:01.000]  信心的恢復和建立
[00:10:01.000 --> 00:10:04.000]  就是消除有憂愁最好的途徑
[00:10:04.000 --> 00:10:07.000]  所以耶穌就要挑戰門徒
[00:10:07.000 --> 00:10:09.000]  你們信神
[00:10:09.000 --> 00:10:11.000]  也當信我
[00:10:11.000 --> 00:10:13.000]  因為天父和神的兒子
[00:10:13.000 --> 00:10:15.000]  耶穌是合而為一
[00:10:15.000 --> 00:10:17.000]  信天父就是信耶穌
[00:10:17.000 --> 00:10:19.000]  信耶穌就是信天父
[00:10:19.000 --> 00:10:21.000]  是同一件事
[00:10:21.000 --> 00:10:22.000]  耶穌說
[00:10:22.000 --> 00:10:23.000]  你要相信我
[00:10:23.000 --> 00:10:25.000]  我要為你們預備地方
[00:10:25.000 --> 00:10:27.000]  我會再回來接你們
[00:10:27.000 --> 00:10:28.000]  耶穌說
[00:10:28.000 --> 00:10:29.000]  你要相信我
[00:10:29.000 --> 00:10:32.000]  我就是道路真理生命
[00:10:32.000 --> 00:10:33.000]  耶穌說
[00:10:33.000 --> 00:10:34.000]  你更加要相信
[00:10:34.000 --> 00:10:36.000]  祂要差派聖靈
[00:10:36.000 --> 00:10:38.000]  在我們的中間
[00:10:38.000 --> 00:10:41.000]  你願不願意 你相不相信
[00:10:41.000 --> 00:10:43.000]  耶穌是道路
[00:10:43.000 --> 00:10:45.000]  因為我們沒有住處
[00:10:45.000 --> 00:10:48.000]  在經文第二節提醒我們
[00:10:48.000 --> 00:10:50.000]  在我父的家裡有許多住處
[00:10:50.000 --> 00:10:52.000]  什麼叫住處呢
[00:10:52.000 --> 00:10:54.000]  在楊福音裡面住處這個字
[00:10:54.000 --> 00:10:56.000]  就是代表
[00:10:56.000 --> 00:10:57.000]  父家
[00:10:57.000 --> 00:10:58.000]  天父
[00:10:58.000 --> 00:11:00.000]  天上的家
[00:11:00.000 --> 00:11:01.000]  天堂
[00:11:01.000 --> 00:11:04.000]  天堂有很多地方居住
[00:11:04.000 --> 00:11:05.000]  我記得在安息禮
[00:11:05.000 --> 00:11:07.000]  我時常都用這段經文
[00:11:07.000 --> 00:11:10.000]  去安慰安息了的
[00:11:10.000 --> 00:11:12.000]  弟兄姊妹的家屬
[00:11:12.000 --> 00:11:14.000]  他們都有盼望知道
[00:11:14.000 --> 00:11:16.000]  在天上高
[00:11:16.000 --> 00:11:18.000]  天父預備了很多的住處
[00:11:18.000 --> 00:11:20.000]  給他所愛的家人
[00:11:20.000 --> 00:11:23.000]  能夠在天家裡面再次的重聚
[00:11:23.000 --> 00:11:25.000]  這個住處其實在楊福音裡面
[00:11:25.000 --> 00:11:27.000]  還有一個很深層的意思
[00:11:27.000 --> 00:11:30.000]  說明住處住在哪裡
[00:11:30.000 --> 00:11:32.000]  不是住單在天堂裡面
[00:11:32.000 --> 00:11:35.000]  更加是住在神裡面
[00:11:35.000 --> 00:11:37.000]  在楊福音裡面
[00:11:37.000 --> 00:11:39.000]  這個enduring
[00:11:39.000 --> 00:11:41.000]  有同在的意思
[00:11:41.000 --> 00:11:43.000]  誰跟我們同在
[00:11:43.000 --> 00:11:46.000]  就是永遠與上帝同在
[00:11:46.000 --> 00:11:48.000]  永遠與耶穌同在
[00:11:48.000 --> 00:11:50.000]  耶穌另外一個名字叫什麼
[00:11:50.000 --> 00:11:52.000]  以馬來利
[00:11:52.000 --> 00:11:54.000]  神與我們同在意思
[00:11:54.000 --> 00:11:58.000]  所以住處不單止是在天堂當中
[00:11:58.000 --> 00:12:00.000]  不是我們死了之後才有
[00:12:00.000 --> 00:12:01.000]  而是當你認識耶穌
[00:12:01.000 --> 00:12:04.000]  你相信耶穌那一刻
[00:12:04.000 --> 00:12:08.000]  你就已經能夠住在上帝的愛裡面
[00:12:08.000 --> 00:12:10.000]  與神一起居住
[00:12:10.000 --> 00:12:13.000]  與神一起生活
[00:12:13.000 --> 00:12:16.000]  這個就是住處的意思
[00:12:16.000 --> 00:12:18.000]  而耶穌接著就在第六節說
[00:12:18.000 --> 00:12:21.000]  我就是那份帶著權柄
[00:12:21.000 --> 00:12:24.000]  帶著能力自有永有的主耶穌說
[00:12:24.000 --> 00:12:28.000]  我就是道路真理生命
[00:12:28.000 --> 00:12:30.000]  若不藉著我
[00:12:30.000 --> 00:12:32.000]  沒有人能到父那裡去
[00:12:32.000 --> 00:12:35.000]  但是還有一個很重要的真理和信息就是
[00:12:35.000 --> 00:12:37.000]  只有耶穌就是那個唯一
[00:12:37.000 --> 00:12:39.000]  去到父那裡的道路
[00:12:39.000 --> 00:12:41.000]  這個道路就是真理的道路
[00:12:41.000 --> 00:12:43.000]  生命的道路
[00:12:43.000 --> 00:12:45.000]  你信不相信
[00:12:45.000 --> 00:12:48.000]  在這裡我想播一條短片
[00:12:48.000 --> 00:12:49.000]  很關鍵的就是
[00:12:49.000 --> 00:12:52.000]  我們才有一個很決心
[00:12:52.000 --> 00:12:54.000]  很堅實的信心
[00:12:54.000 --> 00:12:56.000]  去相信耶穌就是道路
[00:12:56.000 --> 00:12:58.000]  真理生命
[00:12:58.000 --> 00:13:01.000]  我會透過《奪寶奇俾》的第三集
[00:13:01.000 --> 00:13:03.000]  《聖戰奇兵》
[00:13:03.000 --> 00:13:07.000]  當主角怎樣能夠跨越這個信心的道路
[00:13:07.000 --> 00:13:09.000]  去拿到聖杯去救他
[00:13:09.000 --> 00:13:12.000]  面臨垂危的爸爸
[00:13:12.000 --> 00:13:14.000]  我們先看看片段
[00:13:31.000 --> 00:13:32.000]  天啊
[00:13:32.000 --> 00:13:38.000]  唯有從獅子的頭頂
[00:13:38.000 --> 00:13:41.000]  獲得了祂的價值
[00:13:41.000 --> 00:13:47.000]  不可能
[00:13:47.000 --> 00:13:49.000]  沒有人能跳過這個
[00:13:49.000 --> 00:13:52.000]  印第
[00:13:52.000 --> 00:13:54.000]  你必須快點
[00:13:54.000 --> 00:13:55.000]  快點過來
[00:14:01.000 --> 00:14:04.000]  這就是信心的路
[00:14:04.000 --> 00:14:07.000]  你必須相信
[00:14:07.000 --> 00:14:10.000]  你必須相信
[00:14:31.000 --> 00:14:33.000]  你必須相信
[00:15:01.000 --> 00:15:03.000]  我們看完片段後
[00:15:03.000 --> 00:15:05.000]  有沒有令你很振奮
[00:15:05.000 --> 00:15:08.000]  我覺得是整個聖戰奇兵裡面最精彩的一幕
[00:15:08.000 --> 00:15:12.000]  是我們人生的道路就是要信心
[00:15:12.000 --> 00:15:14.000]  信耶穌就是這份信心
[00:15:14.000 --> 00:15:16.000]  就是一副連命都要交出來
[00:15:16.000 --> 00:15:18.000]  去相信耶穌
[00:15:18.000 --> 00:15:20.000]  你信不信耶穌
[00:15:20.000 --> 00:15:22.000]  就是道路的信心
[00:15:22.000 --> 00:15:25.000]  信耶穌就是這份信心
[00:15:25.000 --> 00:15:27.000]  就是一副連命都要交出來
[00:15:27.000 --> 00:15:29.000]  去相信耶穌
[00:15:29.000 --> 00:15:31.000]  你信不信耶穌
[00:15:31.000 --> 00:15:33.000]  就是道路真理生命
[00:15:33.000 --> 00:15:35.000]  你信不信耶穌
[00:15:35.000 --> 00:15:37.000]  就是能夠帶你去到庫那裡
[00:15:37.000 --> 00:15:39.000]  住在神的裡面
[00:15:39.000 --> 00:15:41.000]  如果你相信的話
[00:15:41.000 --> 00:15:42.000]  以馬來尼
[00:15:42.000 --> 00:15:44.000]  神就與你同在
[00:15:44.000 --> 00:15:46.000]  這是今天的信息裡面
[00:15:46.000 --> 00:15:48.000]  最重要的其中一點
[00:15:48.000 --> 00:15:49.000]  第二點
[00:15:49.000 --> 00:15:51.000]  耶穌是真理
[00:15:51.000 --> 00:15:53.000]  因為我們滿口謊言
[00:15:53.000 --> 00:15:55.000]  我們看到其實在今天
[00:15:55.000 --> 00:15:57.000]  我們真的會在一個
[00:15:57.000 --> 00:15:59.000]  最謊言的年代
[00:15:59.000 --> 00:16:01.000]  我不是說你滿口謊言
[00:16:01.000 --> 00:16:03.000]  我們會在一個世界裡面
[00:16:03.000 --> 00:16:05.000]  但你都可能想一下
[00:16:05.000 --> 00:16:07.000]  你會不會都是滿口謊言
[00:16:07.000 --> 00:16:09.000]  我們都是一個會說謊話的人
[00:16:09.000 --> 00:16:13.000]  真理這個字
[00:16:13.000 --> 00:16:15.000]  在約翰科裡面
[00:16:15.000 --> 00:16:17.000]  用得很多的
[00:16:17.000 --> 00:16:19.000]  整段方書馬太馬可路加約翰
[00:16:19.000 --> 00:16:21.000]  真理那個字出現了27次
[00:16:21.000 --> 00:16:23.000]  但約翰科竟然用了20次
[00:16:23.000 --> 00:16:25.000]  大部分都在約翰科裡面出現
[00:16:25.000 --> 00:16:27.000]  真的意思就是
[00:16:27.000 --> 00:16:29.000]  真實可靠
[00:16:29.000 --> 00:16:31.000]  誠實的意思
[00:16:31.000 --> 00:16:33.000]  和虛荒相反
[00:16:33.000 --> 00:16:35.000]  就是謊話謊言的相反
[00:16:35.000 --> 00:16:37.000]  就是真理了
[00:16:37.000 --> 00:16:39.000]  而第三就是實實在在的意思
[00:16:39.000 --> 00:16:41.000]  你見到耶穌經常說實實在在
[00:16:41.000 --> 00:16:43.000]  這個就是
[00:16:43.000 --> 00:16:45.000]  不是單單只有表面的
[00:16:45.000 --> 00:16:47.000]  而是很有實在的
[00:16:47.000 --> 00:16:49.000]  很有內涵的
[00:16:49.000 --> 00:16:51.000]  很真實的這個就是真理
[00:16:51.000 --> 00:16:53.000]  在聖餐裡面都多次用
[00:16:53.000 --> 00:16:55.000]  約翰科裡面有20次那麼多
[00:16:55.000 --> 00:16:57.000]  我選了三節經文和大家的思想
[00:16:57.000 --> 00:16:59.000]  第一章
[00:16:59.000 --> 00:17:01.000]  已經有兩個
[00:17:01.000 --> 00:17:03.000]  耶穌就是那位道成肉身
[00:17:03.000 --> 00:17:05.000]  住在中間
[00:17:05.000 --> 00:17:07.000]  匆匆忙忙的有因典有真理的那位
[00:17:07.000 --> 00:17:09.000]  耶穌就是要
[00:17:09.000 --> 00:17:11.000]  反照著
[00:17:11.000 --> 00:17:13.000]  天父的榮光
[00:17:13.000 --> 00:17:15.000]  只有耶穌
[00:17:15.000 --> 00:17:17.000]  獨一的兒子才能夠
[00:17:17.000 --> 00:17:19.000]  顯現到天父的榮光
[00:17:19.000 --> 00:17:21.000]  第17次都是類似的意思
[00:17:21.000 --> 00:17:23.000]  摩西是頒保律法
[00:17:23.000 --> 00:17:25.000]  但是耶穌
[00:17:25.000 --> 00:17:27.000]  要帶出因典和真理
[00:17:27.000 --> 00:17:29.000]  沒有人有見過神
[00:17:29.000 --> 00:17:31.000]  只有獨一的耶穌
[00:17:31.000 --> 00:17:33.000]  能夠將父神顯現出來
[00:17:33.000 --> 00:17:35.000]  表明出來
[00:17:35.000 --> 00:17:37.000]  所以去到樣方第14章第7節
[00:17:37.000 --> 00:17:39.000]  當耶穌宣告完
[00:17:39.000 --> 00:17:41.000]  我就是道露真理生命之後
[00:17:41.000 --> 00:17:43.000]  他就要向門徒說
[00:17:43.000 --> 00:17:45.000]  既然你們已經認識了我
[00:17:45.000 --> 00:17:47.000]  也會認識我的父母
[00:17:47.000 --> 00:17:49.000]  從今以後
[00:17:49.000 --> 00:17:51.000]  要認識祂
[00:17:51.000 --> 00:17:53.000]  並且已經看見祂
[00:17:53.000 --> 00:17:55.000]  這裡帶出了耶穌
[00:17:55.000 --> 00:17:57.000]  就是唯一的我們能夠
[00:17:57.000 --> 00:17:59.000]  看見天父的道路
[00:17:59.000 --> 00:18:01.000]  因為耶穌就是真理
[00:18:01.000 --> 00:18:03.000]  認識父神
[00:18:03.000 --> 00:18:05.000]  就是這個真理的意思
[00:18:05.000 --> 00:18:07.000]  因為我們認識了這個
[00:18:07.000 --> 00:18:09.000]  創天造地道的真神
[00:18:09.000 --> 00:18:11.000]  如果認識不只是頭腦上的知識
[00:18:11.000 --> 00:18:13.000]  而是更加一個生命的結連
[00:18:13.000 --> 00:18:15.000]  我們透過耶穌
[00:18:15.000 --> 00:18:17.000]  能夠和父神建立關係
