
[00:00:00.000 --> 00:00:03.500]  下個星期我們會有這個
[00:01:30.020 --> 00:01:34.420]  在《馬太福音》一開頭很多人都很怕讀的
[00:01:34.420 --> 00:01:38.220]  就是一揭下去,哇,幾十個名
[00:01:38.220 --> 00:01:40.300]  那些名一個扯一個
[00:01:40.300 --> 00:01:42.940]  都不知道誰打誰,就覺得很悶
[00:01:42.940 --> 00:01:45.500]  但是其實有很重要的訊息在裡面
[00:01:45.500 --> 00:01:47.020]  第一節的選項已經提到
[00:01:47.020 --> 00:01:48.300]  《馬太福音》第一章第一節
[00:01:48.300 --> 00:01:49.740]  一開頭就講
[00:01:49.740 --> 00:01:54.100]  亞伯拉罕的後裔,大衛的子孫
[00:01:54.100 --> 00:01:57.820]  耶穌基督的家譜
[00:01:57.820 --> 00:02:02.500]  就是說講這個耶穌基督是誰來的呢
[00:02:02.500 --> 00:02:04.780]  很重要的那個連繫
[00:02:04.780 --> 00:02:07.860]  第一是亞伯拉罕的後裔
[00:02:07.860 --> 00:02:11.060]  亞伯拉罕是猶太人的祖先
[00:02:11.060 --> 00:02:15.060]  是他跟神有一個約立了
[00:02:15.060 --> 00:02:19.700]  令到以後他的子孫成為神的子民
[00:02:19.700 --> 00:02:22.180]  所以這個源頭很重要
[00:02:22.180 --> 00:02:24.980]  耶穌是亞伯拉罕的子孫
[00:02:24.980 --> 00:02:27.300]  大衛的子孫
[00:02:27.300 --> 00:02:31.220]  大衛是一個很受尊崇的王
[00:02:31.220 --> 00:02:34.660]  神說他是一個合心意的人
[00:02:34.660 --> 00:02:39.860]  他很享有崇高地位在猶太人心目中的王大衛
[00:02:39.860 --> 00:02:43.940]  這個耶穌基督就是這個王的子孫
[00:02:43.940 --> 00:02:47.580]  所以我們可以看到耶穌的身份很尊貴
[00:02:47.580 --> 00:02:51.580]  是民族的源頭的後裔
[00:02:51.580 --> 00:02:54.860]  是顯赫的王的子孫
[00:02:54.860 --> 00:02:58.460]  一直到馬太福音講論很多耶穌的事蹟的時候
[00:02:58.460 --> 00:03:01.740]  都提到耶穌是王的
[00:03:01.740 --> 00:03:04.580]  我們可以想一想二章二節
[00:03:04.580 --> 00:03:07.380]  就是他出生的時候是希臘王
[00:03:07.380 --> 00:03:09.820]  在那時候統治這個地方
[00:03:09.820 --> 00:03:12.780]  但是耶穌生在猶太的伯利恆
[00:03:12.780 --> 00:03:14.780]  當時有幾個東方的博士
[00:03:14.780 --> 00:03:17.900]  很遠的走來去找耶穌
[00:03:17.900 --> 00:03:20.180]  他們講了一句什麼話呢?
[00:03:20.180 --> 00:03:21.460]  二章二節說
[00:03:21.460 --> 00:03:27.180]  那生下來作猶太人之王的在哪裡?
[00:03:27.180 --> 00:03:29.660]  原來這個耶穌生下來
[00:03:29.660 --> 00:03:31.340]  有一個很重要的使命
[00:03:31.340 --> 00:03:33.060]  很重要的將來是什麼?
[00:03:33.060 --> 00:03:36.340]  他是猶太人的王
[00:03:36.340 --> 00:03:39.900]  所以我們知道這個耶穌的身份很不同
[00:03:39.900 --> 00:03:42.140]  他是猶太人的王
[00:03:42.140 --> 00:03:47.020]  這個猶太人的王以後的一生會怎麼樣呢?
[00:03:47.020 --> 00:03:49.260]  大家都很拭目以待
[00:03:49.260 --> 00:03:52.500]  東方博士說這是猶太人的王
[00:03:52.500 --> 00:03:54.820]  我們一路看聖經就看到
[00:03:54.820 --> 00:03:57.020]  咦?為什麼這個王
[00:03:57.020 --> 00:03:59.140]  這個說話很粗俗
[00:03:59.140 --> 00:04:02.900]  這麼不濟
[00:04:02.900 --> 00:04:05.380]  這麼這樣的樣子
[00:04:05.380 --> 00:04:08.340]  不像王者風範
[00:04:08.340 --> 00:04:10.740]  真的不像
[00:04:10.740 --> 00:04:13.700]  我們一路看下去就會發覺
[00:04:13.700 --> 00:04:16.460]  《馬可福音》又是另一本福音書
[00:04:16.460 --> 00:04:18.700]  記載耶穌的生平
[00:04:18.700 --> 00:04:21.620]  他用另一個不同的角度去描繪
[00:04:21.620 --> 00:04:23.580]  我們看看他怎麼說
[00:04:23.580 --> 00:04:29.460]  很出名的幾節聖經是一章三十五節到三十九節
[00:04:29.460 --> 00:04:30.460]  《馬可福音》
[00:04:30.460 --> 00:04:31.620]  你聽我讀
[00:04:31.620 --> 00:04:33.620]  那裡是講到耶穌
[00:04:33.620 --> 00:04:37.700]  出來到各處傳道的情況
[00:04:37.700 --> 00:04:40.300]  《馬可福音》一章三十五節的標題
[00:04:40.300 --> 00:04:44.220]  看到在加利利國會堂傳道
[00:04:44.220 --> 00:04:46.100]  他怎麼寫呢?他說
[00:04:46.100 --> 00:04:50.420]  次日早晨天未亮的時候耶穌起來
[00:04:50.420 --> 00:04:53.780]  到曠野地方去在那裡禱告
[00:04:53.780 --> 00:04:56.620]  西門和同伴追了祂去
[00:04:56.620 --> 00:04:58.140]  遇見了就對祂說
[00:04:58.140 --> 00:04:59.820]  眾人都找你
[00:04:59.820 --> 00:05:01.380]  耶穌對他不說
[00:05:01.380 --> 00:05:04.420]  我們可以往別處去
[00:05:04.420 --> 00:05:06.420]  到鄰近的鄉村
[00:05:06.420 --> 00:05:08.420]  我也好在那裡傳道
[00:05:08.420 --> 00:05:11.580]  因為我是為者是出來的
[00:05:11.580 --> 00:05:16.980]  於是在加利利全地進廟會堂傳道講一季
[00:05:16.980 --> 00:05:20.940]  你看到耶穌這裡的圖畫是什麼
[00:05:20.940 --> 00:05:24.100]  很辛苦
[00:05:24.100 --> 00:05:26.820]  天未亮就起來
[00:05:26.820 --> 00:05:30.460]  趁靜的時候去曠野祈禱
[00:05:30.460 --> 00:05:33.500]  門徒說別人找你
[00:05:33.500 --> 00:05:38.580]  他在一個地方傳道
[00:05:38.580 --> 00:05:42.780]  那些人有很多病了、鬼婦
[00:05:42.780 --> 00:05:46.500]  來找耶穌醫好他、治病、趕鬼
[00:05:46.500 --> 00:05:50.100]  但耶穌第二天就說又要去別處了
[00:05:50.100 --> 00:05:52.660]  其實在那裡還有很多工作做
[00:05:52.660 --> 00:05:55.820]  還有很多人需要病了、醫治
[00:05:55.820 --> 00:05:59.060]  或者聽神的道理等等
[00:05:59.060 --> 00:06:00.700]  但他又要趕著去別處了
[00:06:00.700 --> 00:06:02.300]  因為地方太多
[00:06:02.300 --> 00:06:05.420]  匆匆忙忙天未亮又要起來
[00:06:05.420 --> 00:06:06.780]  又要趕著去了
[00:06:06.780 --> 00:06:11.460]  耶穌說他是為了這件事而出來的
[00:06:11.460 --> 00:06:15.060]  這樣四處去傳揚神的道
[00:06:15.060 --> 00:06:17.860]  叫多人會海歸向神
[00:06:17.860 --> 00:06:20.980]  是耶穌出來一個很重要的工作
[00:06:20.980 --> 00:06:23.660]  他為了這件事
[00:06:23.660 --> 00:06:25.660]  天未亮就要起來
[00:06:25.660 --> 00:06:26.820]  很辛苦是嗎
[00:06:26.820 --> 00:06:29.100]  去完一道就去一道
[00:06:29.100 --> 00:06:32.420]  通常那些王也有很多人服侍
[00:06:32.420 --> 00:06:34.980]  時間表安排得很好
[00:06:34.980 --> 00:06:37.540]  他就很辛苦
[00:06:37.540 --> 00:06:39.380]  很辛苦的時候
[00:06:39.380 --> 00:06:43.220]  三章二十二節又給我們看到辛苦成怎樣
[00:06:43.220 --> 00:06:45.300]  揭下去下一版的時候
[00:06:45.300 --> 00:06:47.700]  三章二十節那裡
[00:06:47.700 --> 00:06:53.620]  就說到耶穌的「進了一個屋子」
[00:06:53.620 --> 00:06:55.940]  眾人在那裡聚集
[00:06:55.940 --> 00:06:59.700]  「甚至他連飯也過不得吃」
[00:06:59.700 --> 00:07:01.500]  很忙是嗎
[00:07:01.500 --> 00:07:04.260]  很忙碌很多人來找他
[00:07:04.260 --> 00:07:07.140]  飯都吃不完
[00:07:07.140 --> 00:07:08.620]  不是一次
[00:07:08.620 --> 00:07:13.500]  你又再揭多兩版到六章三十一節
[00:07:13.500 --> 00:07:18.500]  在那一篇題目說「給五千人吃飽」
[00:07:18.500 --> 00:07:22.420]  三十節說「試圖聚集去耶穌那裡」
[00:07:22.420 --> 00:07:26.100]  「將一切所作的事所傳的道都告訴他」
[00:07:26.100 --> 00:07:31.660]  「他就說你們來跟我暗暗到曠野地方去揭一揭」
[00:07:31.660 --> 00:07:35.060]  「這是因為來往的人多」
[00:07:35.060 --> 00:07:39.060]  「他們連吃飯也沒有功夫」
[00:07:39.060 --> 00:07:41.620]  很辛苦
[00:07:41.620 --> 00:07:43.820]  幫人搞搞冷氣
[00:07:43.820 --> 00:07:47.300]  很辛苦到處去忙碌
[00:07:47.300 --> 00:07:50.100]  吃飯都沒空吃
[00:07:50.100 --> 00:07:53.820]  因為那時人們吃飯不像我們那樣大大言直
[00:07:53.820 --> 00:07:56.100]  其實很簡單很快就吃完
[00:07:56.100 --> 00:07:59.740]  在行李那裡拿些麵包出來吃兩下
[00:07:59.740 --> 00:08:01.940]  喝一口水都吃了
[00:08:01.940 --> 00:08:03.700]  都沒時間
[00:08:03.700 --> 00:08:10.700]  所以耶穌一直傳道的生涯是否很辛苦
[00:08:10.700 --> 00:08:12.300]  又到《路加福音》
[00:08:12.300 --> 00:08:15.300]  《路加福音》我們看九章
[00:08:15.300 --> 00:08:16.900]  《路加福音》九章那一段
[00:08:16.900 --> 00:08:24.180]  又形容耶穌的工作生平是怎樣
[00:08:24.180 --> 00:08:30.620]  九章五十八節
[00:08:30.620 --> 00:08:34.540]  耶穌說這句話為何說呢
[00:08:34.540 --> 00:08:37.100]  因為有些人想跟從他
[00:08:37.100 --> 00:08:41.020]  耶穌就告訴他跟從我不是一件好玩的事
[00:08:41.020 --> 00:08:42.020]  跟從我是怎樣呢
[00:08:42.020 --> 00:08:44.140]  耶穌說五十八節
[00:08:44.140 --> 00:08:48.100]  狐狸有洞天空的飛鳥有窩
[00:08:48.100 --> 00:08:52.700]  只是人子沒有枕頭的地方
[00:08:52.700 --> 00:08:55.820]  狐狸都有個山洞躲起來睡覺
[00:08:55.820 --> 00:08:58.460]  飛鳥都有個巢回去休息
[00:08:58.460 --> 00:09:01.140]  但是耶穌怎樣
[00:09:01.140 --> 00:09:05.860]  耶穌說他連枕頭的地都睡到邊了
[00:09:05.860 --> 00:09:11.060]  那時的曠野四處沒有樹沒有草
[00:09:11.060 --> 00:09:12.460]  只有石頭
[00:09:12.460 --> 00:09:16.260]  可能找一塊石頭側邊平一點的地
[00:09:16.260 --> 00:09:21.620]  拿著外套鋪一鋪就睡覺了
[00:09:21.620 --> 00:09:24.140]  叫做枕頭的地方都沒有
[00:09:24.140 --> 00:09:27.060]  這樣那麼辛苦到處去
[00:09:27.060 --> 00:09:31.260]  起碼找一間我們中國人叫客棧
[00:09:31.260 --> 00:09:33.660]  這年代叫酒店
[00:09:33.660 --> 00:09:37.780]  休息得好一點才夠精力再去做事
[00:09:37.780 --> 00:09:39.740]  沒有
[00:09:39.740 --> 00:09:42.540]  去到邊就睡到邊枕頭的地方都沒有
[00:09:42.540 --> 00:09:47.100]  這樣是猶太人的王
[00:09:47.100 --> 00:09:51.140]  是作為利說來領導猶太人的王
[00:09:51.140 --> 00:09:52.620]  不是吧
[00:09:52.620 --> 00:09:54.220]  就是這樣
[00:09:54.220 --> 00:09:56.220]  就是這樣來服侍人
[00:09:56.220 --> 00:09:58.780]  耶穌是猶太人的王
[00:09:58.780 --> 00:10:01.900]  王者的身份神的兒子來到世上
[00:10:01.900 --> 00:10:05.820]  是這樣去服侍人的
[00:10:05.820 --> 00:10:07.580]  耶穌受試探
[00:10:07.580 --> 00:10:09.220]  這個試探我們不揭了
[00:10:09.220 --> 00:10:10.660]  大家都很熟悉
[00:10:10.660 --> 00:10:12.540]  但是很重要的一個概念
[00:10:12.540 --> 00:10:15.180]  我們要知道耶穌受試探
[00:10:15.180 --> 00:10:19.780]  是用一個人的身份來承受這些試探
[00:10:19.780 --> 00:10:23.580]  你幻想自己好像武功高強的人
[00:10:23.580 --> 00:10:25.340]  以前的武俠片
[00:10:25.340 --> 00:10:28.260]  就說比武你不准用內功
[00:10:28.260 --> 00:10:32.380]  用內功護著身體打你都打不痛
[00:10:32.380 --> 00:10:33.860]  不准的
[00:10:33.860 --> 00:10:35.860]  即是你很有功夫也好
[00:10:35.860 --> 00:10:37.500]  不准用那些功夫
[00:10:37.500 --> 00:10:40.620]  耶穌就是這樣,祂是一個完全的人
[00:10:40.620 --> 00:10:42.420]  也是一個完全的神
[00:10:42.420 --> 00:10:45.700]  但是祂面對魔鬼的試探的時候
[00:10:45.700 --> 00:10:50.620]  祂是用一個人的身份和能力來應付
[00:10:50.620 --> 00:10:52.780]  祂四十天沒有東西吃
[00:10:52.780 --> 00:10:53.820]  肚子餓嘛
[00:10:53.820 --> 00:10:56.580]  你試試四天沒有東西吃
[00:10:56.580 --> 00:10:57.780]  都沒試過吧
[00:10:57.780 --> 00:11:01.340]  四十天沒有東西吃,只是喝水
[00:11:01.340 --> 00:11:02.260]  你真的不死的
[00:11:02.260 --> 00:11:04.340]  人原來不吃東西很久都不死的
[00:11:04.340 --> 00:11:05.580]  有水喝就行
[00:11:05.580 --> 00:11:07.420]  四十天都沒有東西吃
[00:11:07.420 --> 00:11:08.940]  肚子餓了,想吃東西
[00:11:08.940 --> 00:11:10.340]  魔鬼就來了
[00:11:10.340 --> 00:11:12.420]  你是神的兒子
[00:11:12.420 --> 00:11:16.500]  你叫石頭一變,變成餅就可以吃了
[00:11:16.500 --> 00:11:18.460]  其實真的很容易的
[00:11:18.460 --> 00:11:20.060]  真的很容易的
[00:11:20.060 --> 00:11:21.780]  但是耶穌說什麼
[00:11:21.780 --> 00:11:24.300]  耶穌用聖經的說話告訴你
[00:11:24.300 --> 00:11:27.100]  人活著不是單靠食物的
[00:11:27.100 --> 00:11:29.500]  而最重要的是什麼呢
[00:11:29.500 --> 00:11:32.300]  耶穌有神的能力
[00:11:32.300 --> 00:11:34.180]  祂絕對可以這樣做
[00:11:34.180 --> 00:11:37.820]  但是如果祂用這樣神的能力去做的時候
[00:11:37.820 --> 00:11:42.860]  祂就不是以一個人的身份去面對這個試探
[00:11:42.860 --> 00:11:44.900]  如果以一個人的身份去面對這個試探
[00:11:44.900 --> 00:11:46.940]  就是我是會肚子餓的
[00:11:46.940 --> 00:11:53.060]  但是我不用這個能力去變作餅
[00:11:53.060 --> 00:11:54.380]  另一種看法就是
[00:11:54.380 --> 00:11:57.060]  其實我找很多關乎耶穌受試探的
[00:11:57.060 --> 00:12:00.500]  都沒有人提出過這個想法
[00:12:00.500 --> 00:12:02.340]  我們這個現代的想法
[00:12:02.340 --> 00:12:05.540]  有一個罪名,特別是官員
[00:12:05.540 --> 00:12:08.460]  就叫做以權謀私
[00:12:08.460 --> 00:12:09.420]  知不知道
[00:12:09.420 --> 00:12:12.820]  曾經很久之前,某人做特首的時候
[00:12:12.820 --> 00:12:16.740]  就用特首辦公室那封信寫信給某家學校
[00:12:16.740 --> 00:12:19.540]  為了他的子女之類的
[00:12:19.540 --> 00:12:21.260]  後來被人揭露出來
[00:12:21.260 --> 00:12:23.940]  你這樣以權謀私
[00:12:23.940 --> 00:12:25.740]  有沒有這個成份呢
[00:12:25.740 --> 00:12:27.020]  可能有的
[00:12:27.020 --> 00:12:32.780]  別人見到你特首辦公室那封信件來的
[00:12:32.780 --> 00:12:35.380]  他說不是的,我沒有用這個身份
[00:12:35.380 --> 00:12:37.620]  沒有用這個身份,你又用那張信紙
[00:12:37.620 --> 00:12:39.140]  明白嗎
[00:12:39.140 --> 00:12:43.740]  最近某某人要進醫院的時候
[00:12:43.740 --> 00:12:46.420]  得到一些特別的安排,又被人說了
[00:12:46.420 --> 00:12:48.580]  如果你是一個普通市民,就相反的
[00:12:48.580 --> 00:12:50.140]  哎呀,醫院真的好
[00:12:50.140 --> 00:12:52.300]  為了我這麼緊急的病情
[00:12:52.300 --> 00:12:53.620]  作出這個特別的安排
[00:12:53.620 --> 00:12:56.820]  真的有人性,真的值得稱讚
[00:12:56.820 --> 00:12:58.020]  你是稱讚他的
[00:12:58.020 --> 00:12:59.540]  不過那個官員就不行
[00:12:59.540 --> 00:13:02.300]  就被人批評了很久
[00:13:02.300 --> 00:13:06.060]  因為這個以權謀私是不行的,我們知道
[00:13:06.060 --> 00:13:08.900]  你有這個權力,你用了這個權力
[00:13:08.900 --> 00:13:10.980]  去為了一些私事
[00:13:10.980 --> 00:13:13.140]  在現今的社會是一個罪名
[00:13:13.140 --> 00:13:15.180]  其實在當時
[00:13:15.180 --> 00:13:17.420]  耶穌也有這樣的醒覺
[00:13:17.420 --> 00:13:18.660]  我有神的能力
[00:13:18.660 --> 00:13:19.860]  我不能夠用這個能力
[00:13:19.860 --> 00:13:23.740]  去為了我現在自己肚子餓變餅吃
[00:13:23.740 --> 00:13:24.740]  不可以
[00:13:24.740 --> 00:13:27.700]  所以耶穌沒有中這個計
[00:13:27.700 --> 00:13:31.300]  但是他用一個人的身份去承受這個肚餓
[00:13:31.300 --> 00:13:33.860]  他沒有說第二功能,不肚餓,不肚餓
[00:13:33.860 --> 00:13:35.580]  變成不肚餓,沒事
[00:13:35.580 --> 00:13:36.740]  沒有
[00:13:36.740 --> 00:13:37.820]  捱這個肚餓
[00:13:37.820 --> 00:13:40.340]  用人的身份捱過了
[00:13:40.340 --> 00:13:41.580]  長話短說
[00:13:41.580 --> 00:13:43.740]  之後那兩個試探都是
[00:13:43.740 --> 00:13:47.580]  耶穌用人的身份去承受了這個試探
[00:13:47.580 --> 00:13:51.220]  就跟這個創世紀相輔相成
[00:13:51.220 --> 00:13:53.540]  創世紀亞當一出場的時候
[00:13:53.540 --> 00:13:56.820]  被試探失敗了
[00:13:56.820 --> 00:13:59.860]  耶穌在福音書一出場的時候受試探
[00:13:59.860 --> 00:14:01.300]  贏了
[00:14:01.300 --> 00:14:06.700]  所以耶穌能夠成為我們眾人的代替
[00:14:06.700 --> 00:14:07.860]  我們依靠他
[00:14:07.860 --> 00:14:11.500]  就憑藥耶穌可以勝過魔鬼
[00:14:11.500 --> 00:14:12.820]  因為耶穌是可以的
[00:14:12.820 --> 00:14:16.180]  但是耶穌說回這件事
[00:14:16.180 --> 00:14:18.060]  神而知的身份
[00:14:18.060 --> 00:14:19.180]  滿有神能
[00:14:19.180 --> 00:14:22.980]  但是用人的軀殼
[00:14:22.980 --> 00:14:26.900]  來用人的身份面對所有這些試探
[00:14:26.900 --> 00:14:30.940]  去承受所有這些艱苦
[00:14:30.940 --> 00:14:37.940]  去完成這個全道的使命
[00:14:37.940 --> 00:14:40.420]  接著我們可以再看
[00:14:40.420 --> 00:14:45.380]  耶穌有一個很經典洗腳的情況
[00:14:45.380 --> 00:14:47.620]  那是在約翰福音
[00:14:47.620 --> 00:14:49.700]  我們再看看約翰福音
[00:14:49.700 --> 00:14:56.540]  十三章
[00:14:56.540 --> 00:14:58.940]  十四節至十五節
[00:14:58.940 --> 00:15:01.660]  這個事件大家會記得
[00:15:01.660 --> 00:15:05.020]  耶穌為門徒洗腳
[00:15:05.020 --> 00:15:07.580]  十三章十四至十五節
[00:15:07.580 --> 00:15:10.580]  耶穌說到洗腳
[00:15:10.580 --> 00:15:14.100]  他有些說話說的
[00:15:14.100 --> 00:15:17.900]  十二節、十三節開始有紅色的字
[00:15:17.900 --> 00:15:22.860]  耶穌說:我向你們所作的你們明白嗎?
[00:15:22.860 --> 00:15:24.020]  就是幫他們洗完腳之後
[00:15:24.020 --> 00:15:26.020]  你明不明白我幫你們洗腳
[00:15:26.020 --> 00:15:28.300]  你們稱呼我夫子
[00:15:28.300 --> 00:15:29.500]  稱呼我主
[00:15:29.500 --> 00:15:31.180]  你們說的不錯
[00:15:31.180 --> 00:15:32.660]  我本來是
[00:15:32.660 --> 00:15:34.980]  我是你們的主你們的夫子
[00:15:34.980 --> 00:15:39.060]  你們也幫彼此洗腳
[00:15:39.060 --> 00:15:41.300]  我給你作了榜樣
[00:15:41.300 --> 00:15:43.460]  叫你們照著我
[00:15:43.460 --> 00:15:46.380]  向你們所作的去作
[00:15:46.380 --> 00:15:48.740]  後面的也差不多
[00:15:48.740 --> 00:15:51.460]  重要的是耶穌作了一個榜樣
[00:15:51.460 --> 00:15:53.540]  有些人
[00:15:53.540 --> 00:15:56.180]  我個人的想法
[00:15:56.180 --> 00:15:59.660]  有些人真的曾經
[00:15:59.660 --> 00:16:02.180]  或者久不久也喜歡
[00:16:02.180 --> 00:16:03.980]  真的做一盆水出來洗腳
[00:16:03.980 --> 00:16:05.460]  我幫你洗腳
[00:16:05.460 --> 00:16:07.140]  真的做這個動作
[00:16:07.140 --> 00:16:10.700]  我就覺得無謂
[00:16:10.700 --> 00:16:12.580]  就是耶穌做的事
[00:16:12.580 --> 00:16:15.700]  你要看看耶穌真正的意義在哪裡
[00:16:15.700 --> 00:16:19.500]  你真的做一個外表的模仿的動作
[00:16:19.500 --> 00:16:23.100]  耶穌說他作榜樣我們也要這樣做
[00:16:23.100 --> 00:16:25.900]  所以我們又為人洗腳
[00:16:25.900 --> 00:16:28.580]  我覺得失去了真義
[00:16:28.580 --> 00:16:32.060]  固然也是一件好事
[00:16:32.060 --> 00:16:33.260]  但真正的意義
[00:16:33.260 --> 00:16:38.580]  耶穌說我們彼此要去洗腳是甚麼
[00:16:38.580 --> 00:16:40.180]  一直看下去
[00:16:40.180 --> 00:16:41.900]  我們要好像耶穌那樣
[00:16:41.900 --> 00:16:47.540]  要去降低自己你認為的身份
[00:16:47.540 --> 00:16:49.700]  是夫子是主
[00:16:49.700 --> 00:16:52.980]  都降低身份去服侍人
[00:16:52.980 --> 00:16:56.820]  因著那個愛心去愛人去服侍人
[00:16:56.820 --> 00:16:59.980]  不是你自己的身份比別人高
[00:16:59.980 --> 00:17:02.380]  你就應該去享用
[00:17:02.380 --> 00:17:05.460]  或者去運用那個優勢
[00:17:05.460 --> 00:17:06.380]  明白嗎
[00:17:06.380 --> 00:17:09.300]  而是將你這些優勢放低
[00:17:09.300 --> 00:17:12.140]  因著那個愛去服侍別人
[00:17:12.140 --> 00:17:13.580]  那個就是精髓
[00:17:13.580 --> 00:17:16.100]  你真的要和別人洗腳是甚麼意思
[00:17:16.100 --> 00:17:18.180]  意義不大
[00:17:18.180 --> 00:17:21.380]  所以耶穌這樣去洗腳
[00:17:21.380 --> 00:17:22.500]  就讓我們看到
[00:17:22.500 --> 00:17:25.340]  耶穌從福音書一直下來
[00:17:25.340 --> 00:17:26.860]  剛才我們看了馬太福音
[00:17:26.860 --> 00:17:29.700]  馬化福音、路加福音、約翰福音
[00:17:29.700 --> 00:17:35.540]  由出世一直傳道的旅程
[00:17:35.540 --> 00:17:37.660]  怎樣受試探等等
[00:17:37.660 --> 00:17:39.700]  你都看到這是一個
[00:17:39.700 --> 00:17:44.500]  殊尊降貴去服侍人的主
[00:17:44.500 --> 00:17:46.020]  是不是
[00:17:46.020 --> 00:17:48.020]  那又即是怎樣呢
[00:17:48.020 --> 00:17:49.140]  我們看兩節聖經
[00:17:49.140 --> 00:17:52.380]  就讓我們去到一個很重要的地方
[00:17:52.380 --> 00:17:53.900]  在哥林多前書
[00:17:53.900 --> 00:17:55.780]  我揭後節
[00:17:55.780 --> 00:17:58.980]  哥林多前書十一章一節那一段
[00:17:58.980 --> 00:18:02.620]  我們很多時候都很尊敬保羅
[00:18:02.620 --> 00:18:05.420]  保羅是一個很好的使徒
[00:18:05.420 --> 00:18:07.580]  很奮身為主
[00:18:07.580 --> 00:18:09.500]  哥林多前書十一章那一篇
[00:18:09.500 --> 00:18:11.180]  保羅和哥林多人怎樣說
[00:18:11.180 --> 00:18:13.660]  他說你們效法我
[00:18:13.660 --> 00:18:17.980]  將我效法基督一樣
[00:18:17.980 --> 00:18:20.020]  他是不是在說自大呢
[00:18:20.020 --> 00:18:20.980]  他不是
[00:18:20.980 --> 00:18:23.380]  他真的很誠實地去說這件事
[00:18:23.380 --> 00:18:27.820]  他希望這些信徒效法他
[00:18:27.820 --> 00:18:29.300]  好像他效法基督一樣
[00:18:29.300 --> 00:18:34.260]  他一直這樣去不顧自己的安危
[00:18:34.260 --> 00:18:36.740]  不顧自己的利益、享受等等
[00:18:36.740 --> 00:18:39.900]  他這樣不斷傳道了幾十年
[00:18:39.900 --> 00:18:42.540]  他是效法基督
[00:18:42.540 --> 00:18:44.660]  你如果看過《迦太書》
[00:18:44.660 --> 00:18:53.060]  保羅被迫曬自己的學歷、身份的時候
[00:18:53.060 --> 00:18:55.180]  生來是羅馬人
[00:18:55.180 --> 00:18:59.980]  是大城的尖子
[00:18:59.980 --> 00:19:06.140]  他在耶路撒冷跟頂級的教師去畢業
[00:19:06.140 --> 00:19:09.620]  在法利塞人的尖子當中
[00:19:09.620 --> 00:19:11.420]  又是尖子
[00:19:11.420 --> 00:19:13.460]  前途無限量
[00:19:13.460 --> 00:19:15.300]  人中龍鳳
[00:19:15.300 --> 00:19:18.860]  為什麼後來變成這樣
[00:19:18.860 --> 00:19:21.700]  漂泊一生到處去傳道
[00:19:21.700 --> 00:19:25.260]  被人打又要辛苦捱世界
[00:19:25.260 --> 00:19:27.460]  他效法基督
[00:19:27.460 --> 00:19:32.060]  原來耶穌基督是這樣去服侍人
[00:19:32.060 --> 00:19:36.420]  原來試圖效法基督是這樣去服侍
[00:19:36.420 --> 00:19:42.540]  我們今天講到的主題是教會的領袖
[00:19:42.540 --> 00:19:45.780]  給我們一些端倪
[00:19:45.780 --> 00:19:48.340]  我們要成為教會的領袖
[00:19:48.340 --> 00:19:50.340]  在教會裏面帶領各人
[00:19:50.340 --> 00:19:52.860]  我們應該要怎樣
[00:19:52.860 --> 00:19:55.820]  如果沒有提摩太前書
[00:19:55.820 --> 00:19:58.380]  我們剛剛所講的十三哲經文
