
[00:00:00.000 --> 00:00:02.000]  我們先一起低頭禱告
[00:02:13.320 --> 00:02:15.320]  大家都生氣 又哭了
[00:02:15.320 --> 00:02:17.320]  如果你是當中
[00:02:17.320 --> 00:02:19.320]  的朋友
[00:02:19.320 --> 00:02:21.320]  你怎樣幫助小豐
[00:02:21.320 --> 00:02:23.320]  還有小威呢
[00:02:23.320 --> 00:02:27.320]  當時課室裏面有老師在
[00:02:27.320 --> 00:02:29.320]  老師就跟他們說
[00:02:29.320 --> 00:02:31.320]  不是的
[00:02:31.320 --> 00:02:33.320]  小豐沒有弄這個書包
[00:02:33.320 --> 00:02:35.320]  沒有去弄那個
[00:02:35.320 --> 00:02:37.320]  不是拿了你的東西
[00:02:37.320 --> 00:02:39.320]  因為老師的作證
[00:02:39.320 --> 00:02:41.320]  小威都很氣憤
[00:02:41.320 --> 00:02:45.320]  很不捨得
[00:02:45.320 --> 00:02:47.320]  就把迷你兵團的玩偶
[00:02:47.320 --> 00:02:49.320]  還給小豐
[00:02:49.320 --> 00:02:51.320]  但是他一口咬定
[00:02:51.320 --> 00:02:53.320]  我明明有帶的
[00:02:53.320 --> 00:02:55.320]  為什麼現在沒有了
[00:02:55.320 --> 00:02:57.320]  明明是你 拿了
[00:02:57.320 --> 00:02:59.320]  原來我們回教會
[00:02:59.320 --> 00:03:01.320]  可以幫助我們去面對
[00:03:01.320 --> 00:03:03.320]  在我們日常生活當中
[00:03:03.320 --> 00:03:05.320]  遇到大大小小的事情
[00:03:05.320 --> 00:03:07.320]  今天很想跟大家說一個題目
[00:03:07.320 --> 00:03:09.320]  就是叫做
[00:03:09.320 --> 00:03:11.320]  效法神
[00:03:11.320 --> 00:03:13.320]  活出外
[00:03:13.320 --> 00:03:15.320]  不如我們在這段時間
[00:03:15.320 --> 00:03:17.320]  和你身邊的弟兄姊妹
[00:03:17.320 --> 00:03:19.320]  去數一數
[00:03:19.320 --> 00:03:21.320]  想想
[00:03:21.320 --> 00:03:23.320]  其實在我們日常生活當中
[00:03:23.320 --> 00:03:25.320]  有多少個身份
[00:03:25.320 --> 00:03:27.320]  我們不可少的
[00:03:27.320 --> 00:03:29.320]  一定是我們父母的子女
[00:03:29.320 --> 00:03:31.320]  如果你坐得遠
[00:03:31.320 --> 00:03:33.320]  沒有其他人陪著你
[00:03:33.320 --> 00:03:35.320]  你可以走過去
[00:03:35.320 --> 00:03:37.320]  我們用少少時間
[00:03:37.320 --> 00:03:39.320]  我們一起數一下
[00:03:39.320 --> 00:03:41.320]  我給大家大概30秒
[00:03:41.320 --> 00:03:43.320]  要大家積極參與
[00:03:43.320 --> 00:03:45.320]  因為給我們一個去反思
[00:03:45.320 --> 00:03:47.320]  我現在開始數
[00:03:47.320 --> 00:03:49.320]  自己可以動一下
[00:03:49.320 --> 00:03:51.320]  不怕走位的
[00:03:51.320 --> 00:03:53.320]  預備 開始 30秒
[00:03:53.320 --> 00:03:55.320]  除了做人子女之外
[00:03:55.320 --> 00:03:57.320]  有多少身份
[00:03:57.320 --> 00:03:59.320]  很多謝大家積極參與
[00:03:59.320 --> 00:04:07.320]  如果你沒有人在身邊
[00:04:07.320 --> 00:04:09.320]  你可以自己數一下
[00:04:09.320 --> 00:04:11.320]  自己想一想
[00:04:15.320 --> 00:04:17.320]  還有10秒
[00:04:17.320 --> 00:04:23.320]  可能數不完
[00:04:23.320 --> 00:04:25.320]  還有很多
[00:04:25.320 --> 00:04:27.320]  先問問大家
[00:04:27.320 --> 00:04:29.320]  在這麼短時間裡
[00:04:29.320 --> 00:04:31.320]  有沒有數到有10個
[00:04:31.320 --> 00:04:33.320]  有沒有人數到
[00:04:33.320 --> 00:04:35.320]  10個身份
[00:04:35.320 --> 00:04:37.320]  有人舉手
[00:04:37.320 --> 00:04:39.320]  多過10個
[00:04:39.320 --> 00:04:41.320]  應該不止
[00:04:41.320 --> 00:04:43.320]  很多
[00:04:43.320 --> 00:04:45.320]  在我們日常生活中
[00:04:45.320 --> 00:04:49.320]  我們除了
[00:04:49.320 --> 00:04:51.320]  不夠時間給大家說
[00:04:51.320 --> 00:04:55.320]  我們回來了
[00:04:55.320 --> 00:04:57.320]  除了人家的子女之外
[00:04:57.320 --> 00:04:59.320]  如果你有兄弟姐妹
[00:04:59.320 --> 00:05:01.320]  就是哥哥姐姐小妹妹
[00:05:01.320 --> 00:05:05.320]  或是堂兄弟姐妹
[00:05:05.320 --> 00:05:07.320]  表哥表妹等等
[00:05:07.320 --> 00:05:09.320]  或是大人多
[00:05:09.320 --> 00:05:11.320]  可能是人家的舅父
[00:05:11.320 --> 00:05:13.320]  叔伯 姨媽姑爹
[00:05:13.320 --> 00:05:15.320]  很多
[00:05:15.320 --> 00:05:17.320]  在我們的
[00:05:17.320 --> 00:05:19.320]  工作
[00:05:19.320 --> 00:05:21.320]  可能退休了
[00:05:21.320 --> 00:05:23.320]  以前的工作
[00:05:23.320 --> 00:05:25.320]  回到公司裡
[00:05:25.320 --> 00:05:27.320]  可能你是老闆
[00:05:27.320 --> 00:05:29.320]  員工
[00:05:29.320 --> 00:05:31.320]  或是你身邊人的同事
[00:05:31.320 --> 00:05:33.320]  回到教會
[00:05:33.320 --> 00:05:35.320]  你身邊的是誰
[00:05:35.320 --> 00:05:37.320]  教會的弟兄姐妹
[00:05:37.320 --> 00:05:39.320]  不可笑的是
[00:05:39.320 --> 00:05:41.320]  那個人是你的鄰居
[00:05:41.320 --> 00:05:43.320]  我們現在有很多身份
[00:05:43.320 --> 00:05:45.320]  不過很想大家去想一想
[00:05:45.320 --> 00:05:47.320]  剛才如果你有數過
[00:05:47.320 --> 00:05:49.320]  有沒有一個很重要
[00:05:49.320 --> 00:05:51.320]  很寶貴的身份
[00:05:51.320 --> 00:05:53.320]  你有沒有數到
[00:05:53.320 --> 00:05:55.320]  是
[00:05:55.320 --> 00:05:57.320]  很厲害 聽到了
[00:05:57.320 --> 00:05:59.320]  就是
[00:05:59.320 --> 00:06:01.320]  神賜愛的兒女
[00:06:01.320 --> 00:06:03.320]  今天很想跟大家看
[00:06:03.320 --> 00:06:05.320]  《爾忽所書》第五章
[00:06:05.320 --> 00:06:07.320]  第一節這樣說
[00:06:07.320 --> 00:06:09.320]  作為蒙持我的兒女
[00:06:09.320 --> 00:06:11.320]  你們該孝化神
[00:06:11.320 --> 00:06:13.320]  第二節這樣說
[00:06:13.320 --> 00:06:15.320]  要憑愛心行事
[00:06:15.320 --> 00:06:17.320]  正如基督愛我們
[00:06:17.320 --> 00:06:19.320]  為我們捨了自己
[00:06:19.320 --> 00:06:21.320]  當作興香的供物和祭物
[00:06:21.320 --> 00:06:23.320]  獻給神
[00:06:23.320 --> 00:06:25.320]  在短短這兩節聖經
[00:06:25.320 --> 00:06:27.320]  出現最多的是什麼
[00:06:27.320 --> 00:06:29.320]  愛
[00:06:29.320 --> 00:06:31.320]  對了 三次最少
[00:06:31.320 --> 00:06:33.320]  說到神很愛我們
[00:06:33.320 --> 00:06:35.320]  而我們也得著
[00:06:35.320 --> 00:06:37.320]  祂很寶貴的愛
[00:06:37.320 --> 00:06:39.320]  為什麼
[00:06:39.320 --> 00:06:41.320]  我們會
[00:06:41.320 --> 00:06:43.320]  稱神為
[00:06:43.320 --> 00:06:45.320]  天父
[00:06:45.320 --> 00:06:47.320]  爸爸 我們是祂的子女
[00:06:47.320 --> 00:06:49.320]  其實在我們
[00:06:49.320 --> 00:06:51.320]  過往
[00:06:51.320 --> 00:06:53.320]  的人生當中
[00:06:53.320 --> 00:06:55.320]  都可能遇過
[00:06:55.320 --> 00:06:57.320]  現在給大家
[00:06:57.320 --> 00:06:59.320]  看的事 第一
[00:06:59.320 --> 00:07:01.320]  可能以前的自己
[00:07:01.320 --> 00:07:03.320]  或者信了耶穌 今日的自己
[00:07:03.320 --> 00:07:05.320]  也有時是無知的
[00:07:05.320 --> 00:07:07.320]  又或者
[00:07:07.320 --> 00:07:09.320]  我們都
[00:07:09.320 --> 00:07:11.320]  無論是
[00:07:11.320 --> 00:07:13.320]  善意的謊言
[00:07:13.320 --> 00:07:15.320]  可能我們都會說很多謊言
[00:07:15.320 --> 00:07:17.320]  又或者
[00:07:17.320 --> 00:07:19.320]  像這個橙色頭髮
[00:07:19.320 --> 00:07:21.320]  的女孩
[00:07:21.320 --> 00:07:23.320]  很多不合儀的說話
[00:07:23.320 --> 00:07:25.320]  好像她旁邊的朋友
[00:07:25.320 --> 00:07:27.320]  掩著耳朵 你這樣說
[00:07:27.320 --> 00:07:29.320]  真的很傷人 不要說
[00:07:29.320 --> 00:07:31.320]  在你右手邊
[00:07:31.320 --> 00:07:33.320]  有個放大鏡
[00:07:33.320 --> 00:07:35.320]  看看自己 原來
[00:07:35.320 --> 00:07:37.320]  我們都有很多
[00:07:37.320 --> 00:07:39.320]  在神來說 覺得是不好的事
[00:07:39.320 --> 00:07:41.320]  聖經稱之為
[00:07:41.320 --> 00:07:43.320]  罪 包括我們有些
[00:07:43.320 --> 00:07:45.320]  惡念 想一些事情是不好的
[00:07:45.320 --> 00:07:47.320]  說話
[00:07:47.320 --> 00:07:49.320]  或者心態
[00:07:49.320 --> 00:07:51.320]  人家那麼成功 那麼聰明
[00:07:51.320 --> 00:07:53.320]  我們心裡原來
[00:07:53.320 --> 00:07:55.320]  有妒忌 什麼妒忌
[00:07:55.320 --> 00:07:57.320]  也是罪嗎 是啊
[00:07:57.320 --> 00:07:59.320]  我沒有拿什麼
[00:07:59.320 --> 00:08:01.320]  聖經的說法就是告訴你
[00:08:01.320 --> 00:08:03.320]  原來都是不合
[00:08:03.320 --> 00:08:05.320]  聖經的神的心意
[00:08:05.320 --> 00:08:07.320]  甚至我們可能真的有偷竊
[00:08:07.320 --> 00:08:09.320]  不信耶穌
[00:08:09.320 --> 00:08:11.320]  等等在聖經裡面都為之是
[00:08:11.320 --> 00:08:13.320]  罪來的
[00:08:13.320 --> 00:08:15.320]  剛才說到無知
[00:08:15.320 --> 00:08:19.320]  其實一個人為什麼會
[00:08:19.320 --> 00:08:21.320]  無知呢 就是我真的
[00:08:21.320 --> 00:08:23.320]  本身真的不懂得去分辨
[00:08:23.320 --> 00:08:25.320]  很多事情 這本學生
[00:08:25.320 --> 00:08:27.320]  手冊 大家幫你
[00:08:27.320 --> 00:08:29.320]  去回很多年前
[00:08:29.320 --> 00:08:31.320]  曾經大家都擁有過
[00:08:31.320 --> 00:08:33.320]  在我中一的時候
[00:08:33.320 --> 00:08:35.320]  學校給我們
[00:08:35.320 --> 00:08:37.320]  雖然剛剛進去讀書
[00:08:37.320 --> 00:08:39.320]  都可以上午上完課
[00:08:39.320 --> 00:08:41.320]  下午出去吃飯
[00:08:41.320 --> 00:08:43.320]  我遇上同一班同學
[00:08:43.320 --> 00:08:45.320]  女生就去吃飯
[00:08:45.320 --> 00:08:47.320]  有一次 見到一個同學
[00:08:47.320 --> 00:08:49.320]  拿著另一本
[00:08:49.320 --> 00:08:51.320]  我叫她做ABC的同學
[00:08:51.320 --> 00:08:53.320]  那本手冊
[00:08:53.320 --> 00:08:55.320]  我說為什麼拿來一本手冊
[00:08:55.320 --> 00:08:57.320]  原來拿人手冊的那個
[00:08:57.320 --> 00:08:59.320]  很不喜歡ABC的同學
[00:08:59.320 --> 00:09:01.320]  她很想弄壞它
[00:09:01.320 --> 00:09:03.320]  當時我在其中
[00:09:03.320 --> 00:09:05.320]  我沒有生氣這位同學
[00:09:05.320 --> 00:09:07.320]  但是
[00:09:07.320 --> 00:09:09.320]  偷這本手冊的同學
[00:09:09.320 --> 00:09:11.320]  就跟我說
[00:09:11.320 --> 00:09:13.320]  Irene 幫我弄壞它
[00:09:13.320 --> 00:09:15.320]  你知不知道我當時怎樣做
[00:09:15.320 --> 00:09:17.320]  見到我這樣
[00:09:17.320 --> 00:09:19.320]  都挺乖女的 是不是
[00:09:19.320 --> 00:09:21.320]  應該不會吧 是不是
[00:09:21.320 --> 00:09:23.320]  不是啊 一起撕
[00:09:23.320 --> 00:09:25.320]  哇 撕得多痛快
[00:09:25.320 --> 00:09:27.320]  撕壞同學的手冊
[00:09:27.320 --> 00:09:31.320]  如果聰明的你
[00:09:31.320 --> 00:09:33.320]  做了一件事就算了
[00:09:33.320 --> 00:09:35.320]  在我們餐廳附近
[00:09:35.320 --> 00:09:37.320]  就有郵政局
[00:09:37.320 --> 00:09:39.320]  其實我想同學即時去想
[00:09:39.320 --> 00:09:41.320]  有個就提出
[00:09:41.320 --> 00:09:43.320]  手冊有地址
[00:09:43.320 --> 00:09:45.320]  先寄回去 看我們多厲害
[00:09:45.320 --> 00:09:47.320]  弄壞你的手冊
[00:09:47.320 --> 00:09:49.320]  而今天想起來
[00:09:49.320 --> 00:09:51.320]  就是覺得你很蠢 是不是
[00:09:51.320 --> 00:09:53.320]  過了幾天之後
[00:09:53.320 --> 00:09:55.320]  不知為何老師會知道
[00:09:55.320 --> 00:09:57.320]  就召了幾位同學
[00:09:57.320 --> 00:09:59.320]  包括我自己
[00:09:59.320 --> 00:10:01.320]  去被人訓話
[00:10:01.320 --> 00:10:03.320]  所以我們有時真的
[00:10:03.320 --> 00:10:05.320]  自己呢
[00:10:05.320 --> 00:10:07.320]  不知為何會做一些不好的事
[00:10:07.320 --> 00:10:09.320]  但當然要接受後果
[00:10:09.320 --> 00:10:11.320]  就是受罰
[00:10:11.320 --> 00:10:13.320]  在神的標準底下
[00:10:13.320 --> 00:10:15.320]  祂說
[00:10:15.320 --> 00:10:17.320]  在今天的上文裡
[00:10:17.320 --> 00:10:19.320]  祂說原來我們人的本性
[00:10:19.320 --> 00:10:21.320]  是很喜歡放縱肉體的私慾
[00:10:21.320 --> 00:10:23.320]  意思就是說
[00:10:23.320 --> 00:10:25.320]  我喜歡
[00:10:25.320 --> 00:10:27.320]  這樣想就這樣想
[00:10:27.320 --> 00:10:29.320]  我喜歡這樣說就這樣說
[00:10:29.320 --> 00:10:31.320]  我喜歡這樣做就這樣做
[00:10:31.320 --> 00:10:33.320]  是很隨自己的心意的
[00:10:33.320 --> 00:10:35.320]  但在聖經裡
[00:10:35.320 --> 00:10:37.320]  其實告訴我們原來
[00:10:37.320 --> 00:10:39.320]  我們這樣的時候
[00:10:39.320 --> 00:10:41.320]  神是很生氣的
[00:10:41.320 --> 00:10:43.320]  稱我們為可怒之子
[00:10:43.320 --> 00:10:45.320]  我們試想一下
[00:10:45.320 --> 00:10:47.320]  現在大家坐在這裡
[00:10:47.320 --> 00:10:49.320]  你們是什麼心情呢
[00:10:49.320 --> 00:10:51.320]  都是很
[00:10:51.320 --> 00:10:53.320]  安穩平和
[00:10:53.320 --> 00:10:55.320]  如果很生氣的時候是怎樣的
[00:10:55.320 --> 00:10:57.320]  我當是一個負面的情緒
[00:10:57.320 --> 00:10:59.320]  就很低了
[00:10:59.320 --> 00:11:01.320]  但是很奇妙
[00:11:01.320 --> 00:11:03.320]  神那麼生氣
[00:11:03.320 --> 00:11:05.320]  祂竟然不但恢復很平和的情緒
[00:11:05.320 --> 00:11:07.320]  甚至
[00:11:07.320 --> 00:11:09.320]  用我們想不到的
[00:11:09.320 --> 00:11:11.320]  愛去愛我們
[00:11:11.320 --> 00:11:13.320]  在
[00:11:13.320 --> 00:11:15.320]  以夫索書第二章
[00:11:15.320 --> 00:11:17.320]  講到神
[00:11:17.320 --> 00:11:19.320]  這份愛是大愛
[00:11:19.320 --> 00:11:21.320]  超過人所能夠想到
[00:11:21.320 --> 00:11:23.320]  神不想我們
[00:11:23.320 --> 00:11:25.320]  因為罪的緣故
[00:11:25.320 --> 00:11:27.320]  要受罰受死
[00:11:27.320 --> 00:11:29.320]  以至
[00:11:29.320 --> 00:11:31.320]  將祂獨一
[00:11:31.320 --> 00:11:33.320]  祂所愛的兒子耶穌基督
[00:11:33.320 --> 00:11:35.320]  為你和我的罪
[00:11:35.320 --> 00:11:37.320]  捨身在十字架上
[00:11:37.320 --> 00:11:39.320]  以至我們因著相信祂
[00:11:39.320 --> 00:11:41.320]  承認自己過犯
[00:11:41.320 --> 00:11:43.320]  願意悔改的時候
[00:11:43.320 --> 00:11:45.320]  神的赦免
[00:11:45.320 --> 00:11:47.320]  得到祂的原諒
[00:11:47.320 --> 00:11:49.320]  不單止這樣
[00:11:49.320 --> 00:11:51.320]  不知道你有沒有
[00:11:51.320 --> 00:11:53.320]  捉緊這份很寶貴的禮物
[00:11:53.320 --> 00:11:55.320]  就是成為了
[00:11:55.320 --> 00:11:57.320]  天上爸爸
[00:11:57.320 --> 00:11:59.320]  一個很愛兒女的身份
[00:11:59.320 --> 00:12:01.320]  原來我們有了這個身份之後
[00:12:01.320 --> 00:12:03.320]  神也不單止期望我們
[00:12:03.320 --> 00:12:05.320]  停留在這個階段
[00:12:05.320 --> 00:12:07.320]  也希望我們
[00:12:07.320 --> 00:12:09.320]  能夠再進一步
[00:12:09.320 --> 00:12:11.320]  成長
[00:12:11.320 --> 00:12:13.320]  很想問問大家
[00:12:13.320 --> 00:12:15.320]  想一想
[00:12:15.320 --> 00:12:17.320]  在你過去的日子裏面
[00:12:17.320 --> 00:12:19.320]  你有沒有曾經
[00:12:19.320 --> 00:12:21.320]  想過自己
[00:12:21.320 --> 00:12:23.320]  很想去模仿
[00:12:23.320 --> 00:12:25.320]  哪一個人呢
[00:12:25.320 --> 00:12:27.320]  以及為什麼去模仿他呢
[00:12:27.320 --> 00:12:29.320]  你也可以跟旁邊的
[00:12:29.320 --> 00:12:31.320]  說一下
[00:12:31.320 --> 00:12:33.320]  總有的
[00:12:33.320 --> 00:12:35.320]  那個可能
[00:12:35.320 --> 00:12:37.320]  我小時候很想
[00:12:37.320 --> 00:12:39.320]  賜我小學老師
[00:12:39.320 --> 00:12:41.320]  你也可以跟身邊的
[00:12:41.320 --> 00:12:43.320]  電影節目的朋友說一下
[00:12:43.320 --> 00:12:45.320]  你留給一個你深刻記得的
[00:12:45.320 --> 00:12:47.320]  你很想模仿誰呢
[00:12:47.320 --> 00:12:49.320]  或者今天你很想模仿誰
[00:12:49.320 --> 00:12:51.320]  也可以跟你身邊的人分享
[00:12:51.320 --> 00:12:53.320]  比15秒快一點
[00:12:53.320 --> 00:12:55.320]  想一想
[00:12:55.320 --> 00:12:57.320]  你應該有的
[00:12:57.320 --> 00:12:59.320]  Jacky你也可以想一想
[00:12:59.320 --> 00:13:01.320]  你曾經想過想模仿誰呢
[00:13:01.320 --> 00:13:03.320]  或者像爸爸很大隻的
[00:13:03.320 --> 00:13:05.320]  諸如此類
[00:13:05.320 --> 00:13:07.320]  你想一想
[00:13:07.320 --> 00:13:09.320]  你很想模仿一個人呢
[00:13:09.320 --> 00:13:11.320]  那個可能是你身邊的
[00:13:11.320 --> 00:13:13.320]  親人
[00:13:13.320 --> 00:13:15.320]  或者見過的人與事
[00:13:15.320 --> 00:13:19.320]  對了
[00:13:19.320 --> 00:13:21.320]  小時候的我呢
[00:13:21.320 --> 00:13:23.320]  有沒有人認識他
[00:13:23.320 --> 00:13:25.320]  紅色衣服那個
[00:13:25.320 --> 00:13:27.320]  鹹蛋超人
[00:13:27.320 --> 00:13:29.320]  暴露了我的年齡
[00:13:29.320 --> 00:13:31.320]  我小時候放學就很期待
[00:13:31.320 --> 00:13:33.320]  回去看卡通片
[00:13:33.320 --> 00:13:35.320]  不要以為我是女孩子
[00:13:35.320 --> 00:13:37.320]  我是去看打鬥片的
[00:13:37.320 --> 00:13:39.320]  那時候會跳上梳化
[00:13:39.320 --> 00:13:41.320]  做出一個手勢
[00:13:41.320 --> 00:13:43.320]  不知道有沒有人知道他是怎樣的呢
[00:13:43.320 --> 00:13:45.320]  對了
[00:13:45.320 --> 00:13:47.320]  阿中也知道了
[00:13:47.320 --> 00:13:49.320]  是這樣的
[00:13:49.320 --> 00:13:51.320]  就是很有能力跳下來
[00:13:51.320 --> 00:13:53.320]  去殺了打敗那些壞人
[00:13:53.320 --> 00:13:55.320]  原來呢
[00:13:55.320 --> 00:13:57.320]  很有趣的
[00:13:57.320 --> 00:13:59.320]  我們人呢
[00:13:59.320 --> 00:14:01.320]  有個特質是容易模仿人的
[00:14:01.320 --> 00:14:03.320]  所以呢
[00:14:03.320 --> 00:14:05.320]  挑戰就是說
[00:14:05.320 --> 00:14:07.320]  當我們是神寶貴兒女的時候
[00:14:07.320 --> 00:14:09.320]  我們要更進一步
[00:14:09.320 --> 00:14:11.320]  就要效法神
[00:14:11.320 --> 00:14:13.320]  那什麼叫效法神呢
[00:14:13.320 --> 00:14:15.320]  就是神是怎樣的
[00:14:15.320 --> 00:14:17.320]  我們就去跟隨他
[00:14:17.320 --> 00:14:19.320]  當然神有些超越性的
[00:14:19.320 --> 00:14:21.320]  我們是不能夠去跟從模仿
[00:14:21.320 --> 00:14:23.320]  但是神他怎樣去
[00:14:23.320 --> 00:14:25.320]  待人處事
[00:14:25.320 --> 00:14:27.320]  那份性情那份愛
[00:14:27.320 --> 00:14:29.320]  我們可以學習
[00:14:29.320 --> 00:14:31.320]  就好像
[00:14:31.320 --> 00:14:33.320]  大家織過毛衣
[00:14:33.320 --> 00:14:35.320]  頸巾
[00:14:35.320 --> 00:14:37.320]  其實我們可以去跟從
[00:14:37.320 --> 00:14:39.320]  可以去學的
[00:14:39.320 --> 00:14:41.320]  有沒有人知道
[00:14:41.320 --> 00:14:43.320]  人類為什麼會懂得編織
[00:14:43.320 --> 00:14:45.320]  是模仿了什麼動物的
[00:14:45.320 --> 00:14:47.320]  小鳥
[00:14:47.320 --> 00:14:49.320]  還有呢
[00:14:49.320 --> 00:14:51.320]  蜘蛛
[00:14:51.320 --> 00:14:53.320]  就是蜘蛛
[00:14:53.320 --> 00:14:55.320]  人透過觀察去看
[00:14:55.320 --> 00:14:57.320]  就怎樣
[00:14:57.320 --> 00:14:59.320]  弄成線
[00:14:59.320 --> 00:15:01.320]  無緣無故可以織衣服
[00:15:01.320 --> 00:15:03.320]  可以做很多
[00:15:03.320 --> 00:15:05.320]  頸巾、毛衣
[00:15:05.320 --> 00:15:07.320]  甚至現在你有時在街上看到
[00:15:07.320 --> 00:15:09.320]  很多有趣的公仔
[00:15:09.320 --> 00:15:11.320]  裝飾品都是用無緣無故去做的
[00:15:11.320 --> 00:15:13.320]  其實效法神不單止是
[00:15:13.320 --> 00:15:15.320]  好像一個動詞
[00:15:15.320 --> 00:15:17.320]  我們要做些事
[00:15:17.320 --> 00:15:19.320]  其實不單止這樣
[00:15:19.320 --> 00:15:21.320]  聖經裡面說到那個效法神
[00:15:21.320 --> 00:15:23.320]  原來是叫我們
[00:15:23.320 --> 00:15:25.320]  更進一步成為跟從神
[00:15:25.320 --> 00:15:27.320]  的人
[00:15:27.320 --> 00:15:29.320]  怎樣跟從他
[00:15:29.320 --> 00:15:31.320]  沒有人見過天父你見過嗎
[00:15:31.320 --> 00:15:33.320]  我和你都沒有見過
[00:15:33.320 --> 00:15:35.320]  但是透過他的愛子耶穌基督
[00:15:35.320 --> 00:15:37.320]  他對人的愛
[00:15:37.320 --> 00:15:39.320]  他怎樣寫記
[00:15:39.320 --> 00:15:41.320]  以致我們去學習
[00:15:41.320 --> 00:15:43.320]  在你的右手邊
[00:15:43.320 --> 00:15:45.320]  你見到一份愛心
[00:15:45.320 --> 00:15:47.320]  他紮住的就是聖經
[00:15:47.320 --> 00:15:49.320]  我們靠著神的說話
[00:15:49.320 --> 00:15:51.320]  我們就像這個紅色衣服的人
[00:15:51.320 --> 00:15:53.320]  一步一步去跟從神
[00:15:53.320 --> 00:15:55.320]  就是成為你和我
[00:15:55.320 --> 00:15:57.320]  無論我們信了主耶穌多久
[00:15:57.320 --> 00:15:59.320]  其實都要不斷
[00:15:59.320 --> 00:16:01.320]  去長進改變
[00:16:01.320 --> 00:16:03.320]  大家有沒有這個目標
[00:16:03.320 --> 00:16:05.320]  有吧
[00:16:05.320 --> 00:16:07.320]  不是想著我信了耶穌
