
[00:00:00.000 --> 00:00:05.300]  剛才我們說聖靈一直塑造我們的生命
[00:03:50.800 --> 00:03:53.200]  以下時間我就跟大家說
[00:03:53.200 --> 00:03:55.100]  這個盟約之書
[00:03:55.100 --> 00:03:57.300]  神這個盟約關係的兩個特點
[00:03:57.300 --> 00:04:02.200]  也是神期望和我們這個盟約關係的特點
[00:04:02.200 --> 00:04:03.400]  第一個特點
[00:04:03.400 --> 00:04:05.700]  就是我們侍奉神
[00:04:05.700 --> 00:04:10.400]  不是我們喜歡用我們自己的方法去侍奉神
[00:04:10.400 --> 00:04:13.400]  而是用神所許願的方法去侍奉神
[00:04:13.400 --> 00:04:15.600]  我們先看出《埃及記》的二十章
[00:04:15.600 --> 00:04:16.600]  二十四節
[00:04:16.600 --> 00:04:17.600]  頂指我們一起讀
[00:04:17.600 --> 00:04:18.800]  一二三
[00:04:18.800 --> 00:04:21.300]  你要為我築土壇
[00:04:21.300 --> 00:04:26.200]  在上面以牛羊獻為繁濟和平安濟
[00:04:26.200 --> 00:04:28.600]  繁基下我明的地方
[00:04:28.600 --> 00:04:32.600]  我必到那裡賜福給你
[00:04:32.600 --> 00:04:34.300]  這個祭壇呢
[00:04:34.300 --> 00:04:35.100]  祭壇是什麼呢
[00:04:35.100 --> 00:04:39.700]  祭壇是神的子民親近神的地方
[00:04:39.700 --> 00:04:41.400]  是一個地方
[00:04:41.400 --> 00:04:43.900]  而在祭壇裡面我們要做獻祭
[00:04:43.900 --> 00:04:49.200]  獻祭是神的子民親近神的經歷過程
[00:04:49.200 --> 00:04:51.100]  所以
[00:04:51.100 --> 00:04:52.300]  在這裡提到
[00:04:52.300 --> 00:04:54.700]  獻祭有兩種的獻祭
[00:04:54.700 --> 00:04:56.200]  第一種是繁濟
[00:04:56.200 --> 00:04:57.600]  第二種是平安濟
[00:04:57.600 --> 00:04:59.000]  什麼是繁濟呢
[00:04:59.000 --> 00:05:00.300]  繁濟就是把那些祭生
[00:05:00.300 --> 00:05:01.700]  就是那些牛和羊
[00:05:01.700 --> 00:05:03.000]  全部燒光
[00:05:03.000 --> 00:05:04.800]  什麼都不可以留下
[00:05:04.800 --> 00:05:05.500]  他在說什麼呢
[00:05:05.500 --> 00:05:07.000]  代表著一個信息
[00:05:07.000 --> 00:05:08.600]  就是獻祭的人說
[00:05:08.600 --> 00:05:12.500]  主啊 我願意將我一切獻祭給你
[00:05:12.500 --> 00:05:14.500]  將我一切奉獻給你
[00:05:14.500 --> 00:05:16.000]  完全沒有保留
[00:05:16.000 --> 00:05:18.500]  所以繁濟是這個特色
[00:05:18.500 --> 00:05:20.400]  平安濟就不同了
[00:05:20.400 --> 00:05:23.800]  平安濟是燒光神叫你燒的東西
[00:05:23.800 --> 00:05:25.200]  就不是燒光
[00:05:25.200 --> 00:05:26.900]  不是燒光整個祭生
[00:05:26.900 --> 00:05:27.800]  剩下的那些
[00:05:27.800 --> 00:05:28.800]  剩下的那些做什麼呢
[00:05:28.800 --> 00:05:30.800]  就是獻祭的人彼此分享
[00:05:30.800 --> 00:05:32.200]  一起吃的
[00:05:32.200 --> 00:05:34.600]  所以又傳達一個信息就是
[00:05:34.600 --> 00:05:36.500]  如果平安濟就是獻祭的人
[00:05:36.500 --> 00:05:40.400]  不單止你和神有團契互動的關係
[00:05:40.400 --> 00:05:41.800]  人與人之間
[00:05:41.800 --> 00:05:45.500]  都有這個團契互動的關係
[00:05:45.500 --> 00:05:46.400]  簡單來說
[00:05:46.400 --> 00:05:47.500]  獻祭是什麼呢
[00:05:47.500 --> 00:05:50.500]  是和神的互動關係
[00:05:50.500 --> 00:05:53.400]  也就是人的互動關係
[00:05:53.400 --> 00:05:55.300]  你看到剛才聖經有一個綠色的字
[00:05:55.300 --> 00:05:58.100]  凡記下我名的地方
[00:05:58.100 --> 00:06:00.200]  原文就不是凡記下我名
[00:06:00.200 --> 00:06:05.100]  原文是我使人記念我名的地方
[00:06:05.100 --> 00:06:08.600]  你留意我使人記念我名的地方
[00:06:08.600 --> 00:06:11.100]  就是說主動就不是我們了
[00:06:11.100 --> 00:06:13.000]  主動是神
[00:06:13.000 --> 00:06:15.000]  那麼他在說什麼呢
[00:06:15.000 --> 00:06:17.500]  就是說人不可以隨隨便便
[00:06:17.500 --> 00:06:19.300]  哎呀這個地方可以啊
[00:06:19.300 --> 00:06:21.100]  我去弄個祭壇
[00:06:21.100 --> 00:06:22.500]  不可以這樣的
[00:06:22.500 --> 00:06:25.000]  這個地方我覺得挺OK的
[00:06:25.000 --> 00:06:25.800]  弄個祭壇
[00:06:25.800 --> 00:06:26.500]  不是的
[00:06:26.500 --> 00:06:29.500]  人不可以隨便你隨便找一個地方
[00:06:29.500 --> 00:06:30.700]  做祭壇的
[00:06:30.700 --> 00:06:32.500]  是神選的地方
[00:06:32.500 --> 00:06:34.800]  是神選擇的地方
[00:06:34.800 --> 00:06:36.700]  所以這個就很不同了
[00:06:36.700 --> 00:06:37.300]  為什麼呢
[00:06:37.300 --> 00:06:39.000]  因為祭壇很重要
[00:06:39.000 --> 00:06:42.600]  祭壇不單止表面上是人獻祭給神
[00:06:42.600 --> 00:06:46.700]  但實際上不單止是獻祭給神
[00:06:46.700 --> 00:06:49.800]  是神的臨在去賜福給人
[00:06:49.800 --> 00:06:51.100]  所以簡單來說
[00:06:51.100 --> 00:06:52.700]  獻祭是什麼呢
[00:06:52.700 --> 00:06:55.800]  獻祭是人和神之間的互動
[00:06:55.800 --> 00:06:58.600]  我們獻祭神來賜福給我們
[00:06:58.600 --> 00:06:59.500]  但是在哪個地方
[00:06:59.500 --> 00:07:01.800]  是神選的地方
[00:07:01.800 --> 00:07:04.100]  是神選擇的地方
[00:07:04.100 --> 00:07:05.700]  所以呢
[00:07:05.700 --> 00:07:07.700]  獻祭對今天有什麼意義呢
[00:07:07.700 --> 00:07:09.100]  第一個意義就是
[00:07:09.100 --> 00:07:10.700]  崇拜
[00:07:10.700 --> 00:07:12.600]  今天聖靈都問我們
[00:07:12.600 --> 00:07:15.800]  你的祭壇在哪呢
[00:07:15.800 --> 00:07:19.700]  你敬拜神獻祭神的祭壇在哪呢
[00:07:19.700 --> 00:07:22.900]  今天仍然有很多人都是
[00:07:22.900 --> 00:07:25.800]  在實體上崇拜
[00:07:25.800 --> 00:07:27.100]  還是在網上崇拜
[00:07:27.100 --> 00:07:30.100]  在這個掙扎裡面徘徊
[00:07:30.100 --> 00:07:31.200]  我在這裡不是說
[00:07:31.200 --> 00:07:34.000]  有些實際的原因
[00:07:34.000 --> 00:07:34.900]  有些實際的需要
[00:07:34.900 --> 00:07:37.800]  你是無法回到實體崇拜
[00:07:37.800 --> 00:07:39.600]  是完全沒有問題的
[00:07:39.600 --> 00:07:42.300]  但是如果你有這個自由
[00:07:42.300 --> 00:07:43.300]  你可以選擇
[00:07:43.300 --> 00:07:44.600]  神也會問你
[00:07:44.600 --> 00:07:47.100]  你的祭壇在哪
[00:07:47.100 --> 00:07:50.500]  過往我聽到一些肢體跟我說
[00:07:50.500 --> 00:07:53.100]  家裡回崇拜多好
[00:07:53.100 --> 00:07:55.100]  又可以一邊踢拖鞋
[00:07:55.100 --> 00:07:56.600]  一邊在吃東西
[00:07:56.600 --> 00:07:58.500]  吃麵吃麵
[00:07:58.500 --> 00:07:59.700]  又在聽講道
[00:07:59.700 --> 00:08:00.700]  又在敬拜
[00:08:00.700 --> 00:08:01.700]  吃吃吃都可以
[00:08:01.700 --> 00:08:04.100]  突然間牧師講道
[00:08:04.100 --> 00:08:05.300]  突然間看到有個朋友
[00:08:05.300 --> 00:08:06.200]  忘了打電話給他
[00:08:06.200 --> 00:08:07.400]  立刻打電話給他
[00:08:07.400 --> 00:08:08.900]  多自由啊
[00:08:08.900 --> 00:08:10.500]  多自由啊
[00:08:10.500 --> 00:08:12.700]  等於今天神也會問你
[00:08:12.700 --> 00:08:15.300]  你的祭壇在哪
[00:08:15.300 --> 00:08:18.000]  這個祭壇不是你自己喜歡的祭壇
[00:08:18.000 --> 00:08:20.200]  是神選的祭壇
[00:08:20.200 --> 00:08:21.500]  好了我們繼續看下去
[00:08:21.500 --> 00:08:22.600]  看神怎麼說
[00:08:22.600 --> 00:08:24.000]  出一級記二十章
[00:08:24.000 --> 00:08:25.800]  二十五節二十六節
[00:08:25.800 --> 00:08:26.700]  我們一起讀
[00:08:26.700 --> 00:08:27.800]  一二三
[00:08:27.800 --> 00:08:30.400]  你若為我築一座石壇
[00:08:30.400 --> 00:08:33.500]  不可作成的石頭
[00:08:33.500 --> 00:08:37.200]  因你在上頭一棟家具
[00:08:37.200 --> 00:08:39.800]  就把壇污衞了
[00:08:39.800 --> 00:08:41.300]  你上我的壇
[00:08:41.300 --> 00:08:43.200]  不可用台階
[00:08:43.200 --> 00:08:46.900]  免得露出你的下體來
[00:08:46.900 --> 00:08:48.400]  其實整個憲制
[00:08:48.400 --> 00:08:49.900]  其實有一些原則定的
[00:08:49.900 --> 00:08:52.200]  在《聖經》裡面出一級記
[00:08:52.200 --> 00:08:53.400]  你還記不記得
[00:08:53.400 --> 00:08:55.900]  有一些原則我們要根據
[00:08:55.900 --> 00:08:58.900]  依照這些原則去憲制的
[00:08:58.900 --> 00:09:00.200]  包括什麼呢
[00:09:00.200 --> 00:09:02.400]  我想大家聽得最多就是
[00:09:02.400 --> 00:09:03.400]  那些是祭生
[00:09:03.400 --> 00:09:04.600]  那些牛羊
[00:09:04.600 --> 00:09:06.200]  你不可以找些患病
[00:09:06.200 --> 00:09:07.100]  畢生那些
[00:09:07.100 --> 00:09:07.800]  為什麼呢
[00:09:07.800 --> 00:09:08.600]  沒有殘疾
[00:09:08.600 --> 00:09:09.800]  是完美的
[00:09:09.800 --> 00:09:11.100]  你記住神是完美的
[00:09:11.100 --> 00:09:12.500]  你找殘疾的祂
[00:09:12.500 --> 00:09:14.600]  其實是不敬的
[00:09:14.600 --> 00:09:17.600]  你的祭生是要沒有殘疾的
[00:09:17.600 --> 00:09:19.400]  完美無瑕的
[00:09:19.400 --> 00:09:21.500]  連祭司自己也是
[00:09:21.500 --> 00:09:23.200]  所以你見利未記
[00:09:23.200 --> 00:09:25.600]  如果祭司有病有殘疾
[00:09:25.600 --> 00:09:27.400]  是不可以做祭司的
[00:09:27.400 --> 00:09:28.600]  為什麼一樣
[00:09:28.600 --> 00:09:33.000]  你配對神原理的聖潔
[00:09:33.000 --> 00:09:35.400]  第三樣連祭壇也是
[00:09:35.400 --> 00:09:36.400]  所以祂說
[00:09:36.400 --> 00:09:38.400]  你擺個石頭不可以鑿的
[00:09:38.400 --> 00:09:40.600]  你說我貪得已
[00:09:40.600 --> 00:09:42.200]  我鑿些花下去
[00:09:42.200 --> 00:09:43.200]  漂亮點
[00:09:43.200 --> 00:09:44.400]  尊重神
[00:09:44.400 --> 00:09:45.400]  不是的
[00:09:45.400 --> 00:09:48.600]  神說那些石頭是完美無瑕
[00:09:48.600 --> 00:09:50.600]  跟祭生和祭司一樣
[00:09:50.600 --> 00:09:52.100]  是沒有殘疾的
[00:09:52.100 --> 00:09:52.800]  為什麼呢
[00:09:52.800 --> 00:09:54.400]  因為神是聖潔的
[00:09:54.400 --> 00:09:56.100]  你擺些東西弄到
[00:09:56.100 --> 00:09:58.000]  你覺得怎樣都好
[00:09:58.000 --> 00:09:59.800]  都不配合那個原理
[00:09:59.800 --> 00:10:01.800]  所以這是第一個原則
[00:10:01.800 --> 00:10:03.800]  第二個原則
[00:10:03.800 --> 00:10:05.300]  就是你的祭壇
[00:10:05.300 --> 00:10:07.200]  是不可以有樓梯級的
[00:10:07.200 --> 00:10:08.800]  當我說的時候大家看一看
[00:10:08.800 --> 00:10:11.200]  咦 那就有樓梯級了
[00:10:11.200 --> 00:10:13.400]  記住那個是舊約
[00:10:13.400 --> 00:10:14.800]  為什麼呢
[00:10:14.800 --> 00:10:17.000]  因為當時的
[00:10:17.000 --> 00:10:19.200]  有樓梯級的祭壇
[00:10:19.200 --> 00:10:20.800]  是嘉南地的時候
[00:10:20.800 --> 00:10:23.600]  那些敬拜偶像的祭壇
[00:10:23.600 --> 00:10:25.500]  是有級級地下的
[00:10:25.500 --> 00:10:28.600]  而當時那些敬拜偶像的祭司
[00:10:28.600 --> 00:10:30.500]  是裸體地敬拜的
[00:10:30.500 --> 00:10:33.500]  所以你要發覺神不會這樣
[00:10:33.500 --> 00:10:34.600]  你敬拜我的時候
[00:10:34.600 --> 00:10:36.000]  你牽涉著
[00:10:36.000 --> 00:10:38.700]  敬拜其他偶像的作為
[00:10:38.700 --> 00:10:42.100]  那些安排是不可以的
[00:10:42.100 --> 00:10:46.200]  所以當時的祭壇是斜坡上的
[00:10:46.200 --> 00:10:47.500]  就不是梯級的
[00:10:47.500 --> 00:10:49.100]  是實體斜坡上的
[00:10:49.100 --> 00:10:50.500]  而祭司是穿褲子的
[00:10:50.500 --> 00:10:52.200]  穿衣服是可以的
[00:10:52.200 --> 00:10:54.100]  所以兩件事是不同的
[00:10:54.100 --> 00:10:56.000]  好了 說回
[00:10:56.000 --> 00:11:01.800]  神要我們按祂的原則去獻祭
[00:11:01.800 --> 00:11:03.900]  去侍奉祂
[00:11:03.900 --> 00:11:10.600]  這個是神要選我們最好的東西去侍奉祂
[00:11:10.600 --> 00:11:13.500]  選祂符合祂的規則去做事
[00:11:13.500 --> 00:11:18.800]  所以這個是神選擇的互動關係
[00:11:18.800 --> 00:11:21.600]  今天獻祭也是一樣的
[00:11:21.600 --> 00:11:24.200]  天祭除了崇拜之外
[00:11:24.200 --> 00:11:26.600]  另外一個意思就是侍奉
[00:11:26.600 --> 00:11:28.900]  等於說今天
[00:11:28.900 --> 00:11:32.400]  究竟我們是用自己的方式去侍奉
[00:11:32.400 --> 00:11:34.700]  自己喜歡的方法去侍奉
[00:11:34.700 --> 00:11:40.500]  還是緊緊遵行神要我們的方式去侍奉神
[00:11:40.500 --> 00:11:44.000]  等於說我都牧養了很長的日子
[00:11:44.000 --> 00:11:45.600]  在我牧養的日子裡面
[00:11:45.600 --> 00:11:47.900]  我見過無數的肢體
[00:11:47.900 --> 00:11:52.900]  用他自己喜歡的不同的方式去侍奉神
[00:11:52.900 --> 00:11:56.500]  這是我的風格
[00:11:56.500 --> 00:11:58.000]  我的風格是什麼呢
[00:11:58.000 --> 00:12:01.900]  我見過一將功成萬骨枯
[00:12:01.900 --> 00:12:03.200]  是什麼呢
[00:12:03.200 --> 00:12:08.400]  就是說他的侍奉是出於好意的
[00:12:08.400 --> 00:12:13.200]  但是問題就是他三瞻八覺
[00:12:13.200 --> 00:12:15.800]  沒錯 是出於好意去為神做一些事
[00:12:15.800 --> 00:12:17.800]  但是三瞻八覺
[00:12:17.800 --> 00:12:20.700]  他所到之處就寸草不生了
[00:12:20.700 --> 00:12:21.600]  去到那個地方
[00:12:21.600 --> 00:12:23.500]  沒錯 他是完成了他的使命
[00:12:23.500 --> 00:12:25.700]  但是全部的人都死光了
[00:12:25.700 --> 00:12:27.100]  全部的人都受傷了
[00:12:27.100 --> 00:12:29.700]  最後包括他自己也受傷了
[00:12:29.700 --> 00:12:33.800]  但其實神不是沒有教我們的
[00:12:33.800 --> 00:12:34.800]  其實在聖經裡
[00:12:34.800 --> 00:12:37.100]  他教了很多我們用什麼心態
[00:12:37.100 --> 00:12:38.500]  用什麼態度去侍奉
[00:12:38.500 --> 00:12:39.700]  例如
[00:12:39.700 --> 00:12:43.900]  凡事謙虛 溫柔 忍耐
[00:12:43.900 --> 00:12:46.300]  用愛心互相寬容
[00:12:46.300 --> 00:12:48.900]  用和平彼此聯絡
[00:12:48.900 --> 00:12:51.700]  竭力保守聖靈所賜
[00:12:51.700 --> 00:12:53.600]  合意為益的心
[00:12:53.600 --> 00:12:56.900]  只要隨時說咒人的好話
[00:12:56.900 --> 00:12:59.600]  叫聽見的人得益處
[00:12:59.600 --> 00:13:02.900]  各人看別人比自己強
[00:13:02.900 --> 00:13:05.300]  聽姐妹 我只是說了很少部分
[00:13:05.300 --> 00:13:06.900]  聖經裡面有很多東西
[00:13:06.900 --> 00:13:09.700]  神不是只是為了說話而說話的
[00:13:09.700 --> 00:13:12.200]  其實是在說你用什麼心態去侍奉他
[00:13:12.200 --> 00:13:14.300]  神說得很清楚
[00:13:14.300 --> 00:13:18.300]  我剛才說過「救贖的聲音」
[00:13:18.300 --> 00:13:21.400]  這個敬拜音樂報道會
[00:13:21.400 --> 00:13:24.100]  其實在籌備的過程
[00:13:24.100 --> 00:13:27.300]  是相當不容易的
[00:13:27.300 --> 00:13:29.700]  大家猜到為什麼嗎?
[00:13:29.700 --> 00:13:33.200]  因為各人都有不同意見
[00:13:33.200 --> 00:13:36.700]  各人都會覺得自己的方法
[00:13:36.700 --> 00:13:38.300]  我這樣做事方式
[00:13:38.300 --> 00:13:40.100]  我這個意見最好
[00:13:40.100 --> 00:13:43.100]  如果大家都各不相讓
[00:13:43.100 --> 00:13:45.900]  大家想一想 我們一定搞不成
[00:13:45.900 --> 00:13:49.300]  但是我覺得整個過程是神帶領我們
[00:13:49.300 --> 00:13:52.500]  沒錯 是有各人的想法
[00:13:52.500 --> 00:13:53.900]  安排都不同
[00:13:53.900 --> 00:13:58.900]  但是在安排籌備的過程裡面
[00:13:58.900 --> 00:14:01.500]  我們願意放下自己的基建
[00:14:01.500 --> 00:14:03.500]  我們願意有商有量
[00:14:03.500 --> 00:14:05.900]  願意互相協調
[00:14:05.900 --> 00:14:07.900]  即使大家有不同意見
[00:14:07.900 --> 00:14:09.100]  覺得最好的
[00:14:09.100 --> 00:14:10.600]  因為整體的緣故
[00:14:10.600 --> 00:14:12.800]  我願意放下我的執著
[00:14:12.800 --> 00:14:14.800]  用更多的時間去協調
[00:14:14.800 --> 00:14:16.900]  相交彼此的遷就
[00:14:16.900 --> 00:14:18.400]  結果我發現是什麼呢?
[00:14:18.400 --> 00:14:19.700]  整個過程
[00:14:19.700 --> 00:14:22.900]  那些弟兄姊妹侍奉得很開心
[00:14:22.900 --> 00:14:24.600]  弟兄姊妹很相信
[00:14:24.600 --> 00:14:28.800]  神所重視的不單止侍奉的結果
[00:14:28.800 --> 00:14:32.200]  神所重視的也是侍奉的過程
[00:14:32.200 --> 00:14:34.500]  神很想我們在侍奉裡面
[00:14:34.500 --> 00:14:36.500]  都能享受到那份喜樂
[00:14:36.500 --> 00:14:39.700]  享受到那份彼此同心合意的平安
[00:14:39.700 --> 00:14:43.000]  但是先要我們跟隨神的
[00:14:43.000 --> 00:14:46.100]  叫我們用喜悅的方法
[00:14:46.100 --> 00:14:48.100]  去做一切聖經所說的事
[00:14:48.100 --> 00:14:49.600]  跟你們一起說「阿們」吧
[00:14:49.600 --> 00:14:51.700]  Amen
[00:14:51.700 --> 00:14:55.600]  我在2002年
[00:14:55.600 --> 00:15:00.400]  很感覺神要我在同福堂全職侍奉
[00:15:00.400 --> 00:15:04.100]  所以經過各方的印證禱告
[00:15:04.100 --> 00:15:06.600]  很多反反覆覆的印證禱告
[00:15:06.600 --> 00:15:09.500]  我最後都回應神的呼召
[00:15:09.500 --> 00:15:12.300]  所以2002年的6月
[00:15:12.300 --> 00:15:14.500]  我就向公司辭職
[00:15:14.500 --> 00:15:16.700]  打算在2003年
[00:15:16.700 --> 00:15:19.900]  在同福堂全職侍奉
[00:15:19.900 --> 00:15:20.800]  但是很特別
[00:15:20.800 --> 00:15:21.800]  當我辭職之後
[00:15:21.800 --> 00:15:22.800]  不夠一個月
[00:15:22.800 --> 00:15:27.300]  就有一間跨國的金融公司說
[00:15:27.300 --> 00:15:30.000]  我們想請你
[00:15:30.000 --> 00:15:32.600]  不如你回來深圳負責
[00:15:32.600 --> 00:15:37.400]  我們整個的營運
[00:15:37.400 --> 00:15:42.800]  我當時突然間有一種想法
[00:15:42.800 --> 00:15:45.100]  本來十價在前頭
[00:15:45.100 --> 00:15:47.100]  世界在後頭
[00:15:47.100 --> 00:15:50.900]  但是這個十價就似乎在動了
[00:15:50.900 --> 00:15:52.000]  我有一種想法
[00:15:52.000 --> 00:15:55.600]  侍奉神有很多種方式
[00:15:55.600 --> 00:16:00.300]  都不只是我這種全職侍奉的方式
[00:16:00.300 --> 00:16:02.400]  當時我回教會做
[00:16:02.400 --> 00:16:04.200]  人的十分之一都沒有
[00:16:04.200 --> 00:16:07.900]  這運勢的不同是多了很多
[00:16:07.900 --> 00:16:10.900]  當時同福堂剛剛買了摩頓台
[00:16:10.900 --> 00:16:13.100]  要錢
[00:16:13.100 --> 00:16:16.700]  很需要頂子媒奉獻
[00:16:16.700 --> 00:16:18.200]  頂子媒就是十一奉獻
[00:16:18.200 --> 00:16:20.900]  我豪比利十二奉獻
[00:16:20.900 --> 00:16:23.000]  更多錢幫助教會
[00:16:23.000 --> 00:16:24.600]  神是不是喜悅呢
[00:16:24.600 --> 00:16:26.500]  是不是很喜歡呢
[00:16:26.500 --> 00:16:27.800]  還有
[00:16:27.800 --> 00:16:32.200]  內地深圳有多大的和尚
[00:16:32.200 --> 00:16:34.200]  有多少人不信耶穌
[00:16:34.200 --> 00:16:36.600]  有多少人從來都沒有聽過福音
[00:16:36.600 --> 00:16:38.300]  我努力傳福音
[00:16:38.300 --> 00:16:39.700]  很多人信耶穌
[00:16:39.700 --> 00:16:42.700]  神就是更大的榮耀
[00:16:42.700 --> 00:16:46.000]  頂子媒可以繼續講三萬九千尿的事情
[00:16:46.000 --> 00:16:47.000]  講到大家都覺得
[00:16:47.000 --> 00:16:48.200]  這個大英真是好
[00:16:48.200 --> 00:16:49.400]  真是愛主
[00:16:49.400 --> 00:16:51.000]  真是忠心
[00:16:51.000 --> 00:16:53.000]  頂子媒無論我怎樣講
[00:16:53.000 --> 00:16:57.600]  我都騙不了自己的心靈深處
[00:16:57.600 --> 00:16:59.700]  神對我說什麼呢
[00:16:59.700 --> 00:17:03.900]  不是用你喜歡的方式去侍奉我
[00:17:03.900 --> 00:17:07.700]  而是用我的方式去侍奉我
[00:17:07.700 --> 00:17:10.300]  二零零二年的九月
