
[00:00:00.000 --> 00:00:07.560]  今早想同大家一齊思想到聖誕節的三重意義
[00:02:06.720 --> 00:02:08.720]  在美國興起
[00:02:08.720 --> 00:02:10.720]  他說在我們這個世代裏面
[00:02:10.720 --> 00:02:14.720]  有甚麼人物是最影響人心的呢?
[00:02:14.720 --> 00:02:18.720]  有人說是當時的總統奧巴馬
[00:02:18.720 --> 00:02:22.720]  更加有人說在國際間有一個自由的鬥士
[00:02:22.720 --> 00:02:25.720]  就是捷克的總統哈維爾
[00:02:25.720 --> 00:02:28.720]  但有人更加說就是這位被稱為
[00:02:28.720 --> 00:02:30.720]  多邪惡的人物
[00:02:30.720 --> 00:02:32.720]  姓金的
[00:02:32.720 --> 00:02:35.720]  他手執著很多所謂武器核武
[00:02:35.720 --> 00:02:37.720]  只要他下令
[00:02:37.720 --> 00:02:40.720]  世界就進入很不平安
[00:02:40.720 --> 00:02:43.720]  但最後美國人選出了一個
[00:02:43.720 --> 00:02:47.720]  我們時時都接觸他的產品的一位仁兄
[00:02:47.720 --> 00:02:50.720]  你握著的那個不是蘋果
[00:02:50.720 --> 00:02:52.720]  你握著的那個叫IPhone
[00:02:52.720 --> 00:02:53.720]  IPad
[00:02:53.720 --> 00:02:54.720]  沒錯
[00:02:54.720 --> 00:02:56.720]  他就是喬布斯
[00:02:56.720 --> 00:02:58.720]  Steve Jobs
[00:02:58.720 --> 00:03:00.720]  你知不知道喬布斯
[00:03:00.720 --> 00:03:02.720]  可以說被認為
[00:03:02.720 --> 00:03:05.720]  他能夠改觀了整個人類的面貌
[00:03:05.720 --> 00:03:07.720]  因為以前我們的溝通
[00:03:07.720 --> 00:03:09.720]  是很有格組的
[00:03:09.720 --> 00:03:13.720]  但是他將我們那些人世間的溝通
[00:03:13.720 --> 00:03:16.720]  或者人的科技推到最高峰
[00:03:16.720 --> 00:03:20.720]  可以在手掌裏拿走全世界的東西
[00:03:20.720 --> 00:03:23.720]  這個就是喬布斯改觀我們
[00:03:23.720 --> 00:03:25.720]  更加有人說
[00:03:25.720 --> 00:03:29.720]  他能夠帶來我們很大的盼望
[00:03:29.720 --> 00:03:32.720]  因為我們越來越科技發明
[00:03:32.720 --> 00:03:34.720]  藉著他我們可以進到
[00:03:34.720 --> 00:03:36.720]  另一個更加高的境界
[00:03:36.720 --> 00:03:38.720]  期望
[00:03:38.720 --> 00:03:42.720]  也有人說他帶來我們人生裏面很多樂趣
[00:03:42.720 --> 00:03:45.720]  因為拿著IPhone IPad在手
[00:03:45.720 --> 00:03:47.720]  你可以足不出戶
[00:03:47.720 --> 00:03:48.720]  你已經活出
[00:03:48.720 --> 00:03:49.720]  活到一個月
[00:03:49.720 --> 00:03:52.720]  一輩子都可以
[00:03:52.720 --> 00:03:54.720]  但是其實二千多年前
[00:03:54.720 --> 00:03:55.720]  耶穌基督的降生
[00:03:55.720 --> 00:03:58.720]  同樣帶給我們一個很大的夜夜
[00:03:58.720 --> 00:04:01.720]  你又知不知道呢
[00:04:01.720 --> 00:04:04.720]  在一位叫做Pelican
[00:04:04.720 --> 00:04:05.720]  塔利坎
[00:04:05.720 --> 00:04:07.720]  他寫了一本書
[00:04:07.720 --> 00:04:09.720]  叫做歷代耶穌的形象
[00:04:09.720 --> 00:04:11.720]  Jesus Through the Centuries
[00:04:11.720 --> 00:04:14.720]  在當中他有一句這樣的說話
[00:04:14.720 --> 00:04:17.720]  他說不管任何人
[00:04:17.720 --> 00:04:19.720]  對耶穌有什麼想法
[00:04:19.720 --> 00:04:21.720]  甚至負面的思想
[00:04:21.720 --> 00:04:25.720]  無可置疑在二千多年裏面
[00:04:25.720 --> 00:04:29.720]  耶穌一直在西方文化史上
[00:04:29.720 --> 00:04:31.720]  舉足輕重
[00:04:31.720 --> 00:04:34.720]  改變人類很多東西
[00:04:34.720 --> 00:04:37.720]  特別當人世間有動盪的時候
[00:04:37.720 --> 00:04:41.720]  耶穌這種忠心的情況
[00:04:41.720 --> 00:04:43.720]  就穩住了世界
[00:04:43.720 --> 00:04:48.720]  以致世界不會進入更災難性的步伐
[00:04:48.720 --> 00:04:52.720]  原來耶穌是穩住世界
[00:04:52.720 --> 00:04:54.720]  今早我們就一齊來思想
[00:04:54.720 --> 00:04:57.720]  耶穌基督的降生
[00:04:57.720 --> 00:04:59.720]  藉著我們的焦點
[00:04:59.720 --> 00:05:02.720]  擺在這幾個牧羊人身上
[00:05:02.720 --> 00:05:05.720]  我們看看究竟帶來什麼
[00:05:05.720 --> 00:05:07.720]  生命的意義
[00:05:07.720 --> 00:05:10.720]  我們一齊來讀出今天的經文
[00:05:10.720 --> 00:05:13.720]  我們先讀出第八節至到第二十節
[00:05:13.720 --> 00:05:14.720]  我們一起讀
[00:05:40.720 --> 00:05:42.720]  今天在大圍的城裡
[00:05:42.720 --> 00:05:44.720]  為你們生了救主
[00:05:44.720 --> 00:05:46.720]  就是主基督
[00:05:46.720 --> 00:05:49.720]  你們要看見一個鷹鞋
[00:05:49.720 --> 00:05:52.720]  包著布臥在馬槽裡
[00:05:52.720 --> 00:05:54.720]  那就是記號了
[00:05:54.720 --> 00:05:56.720]  忽然有一大隊天兵
[00:05:56.720 --> 00:05:59.720]  和那天使讚美神
[00:05:59.720 --> 00:06:02.720]  在至高之處榮耀歸於神
[00:06:02.720 --> 00:06:07.720]  在地上平安歸於他所喜悅的人
[00:06:07.720 --> 00:06:10.720]  當天使離開他們升天去了
[00:06:10.720 --> 00:06:12.720]  牧羊的人彼此說
[00:06:12.720 --> 00:06:16.720]  我看見所成的事
[00:06:16.720 --> 00:06:19.720]  就是主所指示我們的
[00:06:19.720 --> 00:06:21.720]  他們急忙去了
[00:06:21.720 --> 00:06:24.720]  就尋見瑪利亞和藥室
[00:06:24.720 --> 00:06:27.720]  又有鷹鞋坐在馬槽裡
[00:06:27.720 --> 00:06:28.720]  既然看見
[00:06:28.720 --> 00:06:33.720]  就把天使論者孩子的話傳開了
[00:06:33.720 --> 00:06:39.720]  凡聽見的就詫異洋洋之人所說
[00:06:39.720 --> 00:06:50.720]  因所聽見所看見的一切事
[00:06:50.720 --> 00:06:53.720]  正如天使向他們所說的
[00:06:53.720 --> 00:06:55.720]  就歸榮耀於神
[00:06:55.720 --> 00:06:58.720]  讚美他
[00:06:58.720 --> 00:07:03.720]  路加醫生不單止是一個醫生
[00:07:03.720 --> 00:07:06.720]  他更加是一個歷史學家
[00:07:06.720 --> 00:07:08.720]  他寫了路加不止
[00:07:08.720 --> 00:07:10.720]  還寫了史唐傳
[00:07:10.720 --> 00:07:14.720]  是初期的教會歷史
[00:07:14.720 --> 00:07:16.720]  不單止這樣
[00:07:16.720 --> 00:07:18.720]  路加在四福音書裡
[00:07:18.720 --> 00:07:23.720]  在馬太、馬可、路加以至約翰
[00:07:23.720 --> 00:07:26.720]  這四位作者當中
[00:07:26.720 --> 00:07:28.720]  他是外邦人
[00:07:28.720 --> 00:07:30.720]  他就以外邦人的身份
[00:07:30.720 --> 00:07:33.720]  去寫了一些不同角度的東西
[00:07:33.720 --> 00:07:36.720]  有人說馬太福音是寫給我們知道
[00:07:36.720 --> 00:07:38.720]  耶穌是猶太人
[00:07:38.720 --> 00:07:40.720]  或者是一個大君王
[00:07:40.720 --> 00:07:42.720]  The Messiah
[00:07:42.720 --> 00:07:45.720]  而馬可福音呢?
[00:07:45.720 --> 00:07:47.720]  馬可福音就寫到耶穌基督
[00:07:47.720 --> 00:07:49.720]  是一個非逆人
[00:07:49.720 --> 00:07:50.720]  乃逆於人
[00:07:50.720 --> 00:07:53.720]  就是一個僕人的身份
[00:07:53.720 --> 00:07:55.720]  而約翰福音就寫到
[00:07:55.720 --> 00:07:57.720]  這個就是神的羔羊
[00:07:57.720 --> 00:07:59.720]  就是神的兒子
[00:07:59.720 --> 00:08:02.720]  原來路加當他寫
[00:08:02.720 --> 00:08:04.720]  這個路加福音的時候
[00:08:04.720 --> 00:08:07.720]  他是一個外邦人
[00:08:07.720 --> 00:08:10.720]  他就寫了全球的人
[00:08:10.720 --> 00:08:12.720]  有些什麼需要
[00:08:12.720 --> 00:08:15.720]  他說全人類不分種族
[00:08:15.720 --> 00:08:18.720]  國籍、地位、性別
[00:08:18.720 --> 00:08:20.720]  路加都想告訴我們
[00:08:20.720 --> 00:08:21.720]  無論年齡是什麼
[00:08:21.720 --> 00:08:24.720]  都一樣的需要救世主
[00:08:24.720 --> 00:08:27.720]  在耶穌基督降生的時候
[00:08:27.720 --> 00:08:29.720]  正如上次我們聽見
[00:08:29.720 --> 00:08:32.720]  秀英姑娘她和我們去分享
[00:08:32.720 --> 00:08:34.720]  關於耶穌降生的片段
[00:08:34.720 --> 00:08:37.720]  她提到路加福音第二章第一節
[00:08:37.720 --> 00:08:38.720]  開始的時候
[00:08:38.720 --> 00:08:40.720]  當時做的皇帝
[00:08:40.720 --> 00:08:42.720]  就是叫做阿古士督
[00:08:42.720 --> 00:08:44.720]  這個阿古士督
[00:08:44.720 --> 00:08:46.720]  在歷史學家裡面
[00:08:46.720 --> 00:08:48.720]  被稱為一個
[00:08:48.720 --> 00:08:50.720]  能夠在統治之下
[00:08:50.720 --> 00:08:52.720]  他能夠帶來羅馬升平
[00:08:52.720 --> 00:08:54.720]  或者叫羅馬盛世
[00:08:54.720 --> 00:08:56.720]  plus Romana
[00:08:56.720 --> 00:08:58.720]  這個拉丁文是表示了
[00:08:58.720 --> 00:09:00.720]  好像我們現在經常掛在口邊的
[00:09:00.720 --> 00:09:02.720]  條條大路通羅馬
[00:09:02.720 --> 00:09:04.720]  因為這句名言
[00:09:04.720 --> 00:09:06.720]  就是表示了
[00:09:06.720 --> 00:09:08.720]  羅馬帝國的軍隊
[00:09:08.720 --> 00:09:10.720]  是所向披靡
[00:09:10.720 --> 00:09:13.720]  他們做的道路四通八達
[00:09:13.720 --> 00:09:15.720]  哪裡有動亂
[00:09:15.720 --> 00:09:17.720]  軍隊就可以在一兩天之間
[00:09:17.720 --> 00:09:20.720]  從不同的地方去到
[00:09:20.720 --> 00:09:22.720]  證明了羅馬人
[00:09:22.720 --> 00:09:24.720]  鋪橋踏路
[00:09:24.720 --> 00:09:26.720]  他們的建設是輝煌
[00:09:26.720 --> 00:09:28.720]  他們的軍事力量很重要
[00:09:28.720 --> 00:09:30.720]  所以阿古士督
[00:09:30.720 --> 00:09:31.720]  很豪氣
[00:09:31.720 --> 00:09:34.720]  有人稱他為救世主
[00:09:34.720 --> 00:09:36.720]  甚至是世界的救主
[00:09:36.720 --> 00:09:38.720]  路加醫生也因為這樣
[00:09:38.720 --> 00:09:40.720]  打對台
[00:09:40.720 --> 00:09:43.720]  他說我不是要對抗他
[00:09:43.720 --> 00:09:45.720]  我是想告清楚這個世界
[00:09:45.720 --> 00:09:47.720]  真正的救世主
[00:09:47.720 --> 00:09:49.720]  不是在阿古士督那裡
[00:09:49.720 --> 00:09:51.720]  真正的救世主
[00:09:51.720 --> 00:09:53.720]  就是我真實記載
[00:09:53.720 --> 00:09:55.720]  關於一個卑微的耶穌
[00:09:55.720 --> 00:09:57.720]  他降生成人
[00:09:57.720 --> 00:10:00.720]  但是他不需要任何的武力
[00:10:00.720 --> 00:10:02.720]  他不需要一刀一槍
[00:10:02.720 --> 00:10:04.720]  就可以征服我們整個人生
[00:10:04.720 --> 00:10:06.720]  征服全人類都可以
[00:10:06.720 --> 00:10:08.720]  只不過在乎
[00:10:08.720 --> 00:10:10.720]  你願不願意被他征服
[00:10:10.720 --> 00:10:13.720]  路加福音就是想告訴我們
[00:10:13.720 --> 00:10:17.720]  耶穌才是真實的救世主
[00:10:17.720 --> 00:10:19.720]  耶穌基督帶來的
[00:10:19.720 --> 00:10:21.720]  有很多的意思
[00:10:21.720 --> 00:10:23.720]  第一個很重要的就是
[00:10:23.720 --> 00:10:25.720]  真的改變
[00:10:25.720 --> 00:10:28.720]  是從內而外
[00:10:28.720 --> 00:10:33.720]  而不是在外在
[00:10:33.720 --> 00:10:37.720]  生命的改變有時很難想像
[00:10:37.720 --> 00:10:39.720]  蝴蝶
[00:10:39.720 --> 00:10:41.720]  怎麼來的呢?
[00:10:41.720 --> 00:10:43.720]  是一條蟲
[00:10:43.720 --> 00:10:45.720]  但是有時人生裡
[00:10:45.720 --> 00:10:47.720]  總覺得不能改變
[00:10:47.720 --> 00:10:49.720]  路加福音集中記載的
[00:10:49.720 --> 00:10:52.720]  不是那個像馬太福音第二章
[00:10:52.720 --> 00:10:54.720]  很詳盡整章的
[00:10:54.720 --> 00:10:56.720]  他們的焦點放在那幾個
[00:10:56.720 --> 00:10:58.720]  很輝煌的博士
[00:10:58.720 --> 00:11:00.720]  他們千里迢迢
[00:11:00.720 --> 00:11:02.720]  他們走了很多日子
[00:11:02.720 --> 00:11:04.720]  而且他們得到神的帶領
[00:11:04.720 --> 00:11:06.720]  去朝見聖嬰
[00:11:06.720 --> 00:11:07.720]  又將他們最寶貴的
[00:11:07.720 --> 00:11:09.720]  黃金與香末藥敬拜給他
[00:11:09.720 --> 00:11:11.720]  不是的
[00:11:11.720 --> 00:11:13.720]  路加將鏡頭帶到我們
[00:11:13.720 --> 00:11:15.720]  去到縮影
[00:11:15.720 --> 00:11:17.720]  看到一個野地
[00:11:17.720 --> 00:11:19.720]  就是當時天使的出現
[00:11:19.720 --> 00:11:21.720]  就是向著一群
[00:11:21.720 --> 00:11:23.720]  當今夜班
[00:11:23.720 --> 00:11:25.720]  長年累月都是這樣
[00:11:25.720 --> 00:11:27.720]  得過灶的牧羊人
[00:11:27.720 --> 00:11:29.720]  最近有一些
[00:11:29.720 --> 00:11:31.720]  研究的文獻說
[00:11:31.720 --> 00:11:33.720]  他說不太認同
[00:11:33.720 --> 00:11:35.720]  為什麼路加醫生
[00:11:35.720 --> 00:11:37.720]  用一個這樣的角度
[00:11:37.720 --> 00:11:39.720]  不一定是最好
[00:11:39.720 --> 00:11:41.720]  因為他們研究出
[00:11:41.720 --> 00:11:43.720]  傳統裡面
[00:11:43.720 --> 00:11:45.720]  牧羊人
[00:11:45.720 --> 00:11:47.720]  是相當不誠實的
[00:11:47.720 --> 00:11:49.720]  還有牧羊人
[00:11:49.720 --> 00:11:51.720]  是很不清潔的
[00:11:51.720 --> 00:11:53.720]  因為他們經常躲在羊群當中
[00:11:53.720 --> 00:11:55.720]  吃的東西又骯髒
[00:11:55.720 --> 00:11:57.720]  還有他們
[00:11:57.720 --> 00:11:59.720]  很多時候生命品格
[00:11:59.720 --> 00:12:01.720]  偷鴨拐騙
[00:12:01.720 --> 00:12:03.720]  沒什麼好的
[00:12:03.720 --> 00:12:05.720]  所以天使怎麼會找到
[00:12:05.720 --> 00:12:07.720]  牧羊人去報喜
[00:12:07.720 --> 00:12:09.720]  而後來又他們的口
[00:12:09.720 --> 00:12:11.720]  傳開去呢?
[00:12:11.720 --> 00:12:13.720]  沒可能的
[00:12:13.720 --> 00:12:15.720]  一個這麼榮耀的福音
[00:12:15.720 --> 00:12:17.720]  沒可能從你的口而出
[00:12:17.720 --> 00:12:19.720]  正正因為這樣
[00:12:19.720 --> 00:12:21.720]  我們就值得去思想
[00:12:21.720 --> 00:12:23.720]  耶穌基督來到這個世界
[00:12:23.720 --> 00:12:25.720]  祂願意開放祂的生命
[00:12:25.720 --> 00:12:27.720]  給很多人吃
[00:12:27.720 --> 00:12:29.720]  包括通過天使
[00:12:29.720 --> 00:12:31.720]  因為如果在舊約裡面
[00:12:31.720 --> 00:12:33.720]  主的使者其實就是神自己
[00:12:33.720 --> 00:12:35.720]  神親自來到
[00:12:35.720 --> 00:12:37.720]  一群牧羊人當中
[00:12:37.720 --> 00:12:39.720]  是一群被人唾棄
[00:12:39.720 --> 00:12:41.720]  排擠
[00:12:41.720 --> 00:12:43.720]  厭棄的人
[00:12:43.720 --> 00:12:45.720]  神就向他們講出這個消息
[00:12:45.720 --> 00:12:49.720]  正如在我年輕的時候
[00:12:49.720 --> 00:12:51.720]  初初信主
[00:12:51.720 --> 00:12:55.720]  那一年會考就快臨近
[00:12:55.720 --> 00:12:57.720]  但是讀書的時候
[00:12:57.720 --> 00:12:59.720]  在家裡溫習
[00:12:59.720 --> 00:13:01.720]  太悶了
[00:13:01.720 --> 00:13:03.720]  就去附近的公園傳福音
[00:13:03.720 --> 00:13:05.720]  做些很有意義的事
[00:13:05.720 --> 00:13:07.720]  在這個過程中
[00:13:07.720 --> 00:13:09.720]  認識了坐在一個長椅子的伯伯
[00:13:09.720 --> 00:13:11.720]  伯伯沒有七十歲
[00:13:11.720 --> 00:13:13.720]  都六十幾歲了
[00:13:13.720 --> 00:13:15.720]  那我
[00:13:15.720 --> 00:13:17.720]  很快就想入正題
[00:13:17.720 --> 00:13:19.720]  告訴他耶穌
[00:13:19.720 --> 00:13:21.720]  就快降生了
[00:13:21.720 --> 00:13:23.720]  不過我們再紀念他
[00:13:23.720 --> 00:13:25.720]  但是我還沒講耶穌
[00:13:25.720 --> 00:13:27.720]  愛你的這個詞
[00:13:27.720 --> 00:13:29.720]  那個伯伯就說
[00:13:29.720 --> 00:13:31.720]  年輕人你不用跟我說了
[00:13:31.720 --> 00:13:33.720]  你看看我
[00:13:33.720 --> 00:13:35.720]  人又老
[00:13:35.720 --> 00:13:37.720]  錢又沒有
[00:13:37.720 --> 00:13:39.720]  他還說了一句真的
[00:13:39.720 --> 00:13:41.720]  老婆又走了老
[00:13:41.720 --> 00:13:43.720]  那你叫我怎樣呢
[00:13:43.720 --> 00:13:45.720]  你什麼聖誕節對我來說沒有意思
[00:13:45.720 --> 00:13:49.720]  因為我知道自己的人生
[00:13:49.720 --> 00:13:51.720]  實在是
[00:13:51.720 --> 00:13:53.720]  糊塗塗
[00:13:53.720 --> 00:13:55.720]  在這世人
[00:13:55.720 --> 00:13:57.720]  我只會是
[00:13:57.720 --> 00:13:59.720]  感覺到自己很老早
[00:13:59.720 --> 00:14:01.720]  還有我年輕的時候
[00:14:01.720 --> 00:14:03.720]  因為花天酒地
[00:14:03.720 --> 00:14:05.720]  所以搞到
[00:14:05.720 --> 00:14:07.720]  妻離子散
[00:14:07.720 --> 00:14:09.720]  太太離開
[00:14:09.720 --> 00:14:11.720]  子女不要我
[00:14:11.720 --> 00:14:13.720]  我自己住鋼板房
[00:14:13.720 --> 00:14:15.720]  我還有什麼
[00:14:15.720 --> 00:14:17.720]  所謂的耶穌有什麼好
[00:14:17.720 --> 00:14:19.720]  對我來說都沒有意思
[00:14:19.720 --> 00:14:21.720]  在這個過程中
[00:14:21.720 --> 00:14:23.720]  我審訊這個伯伯
[00:14:23.720 --> 00:14:25.720]  和當晚的
[00:14:25.720 --> 00:14:27.720]  牧羊人都有一個共通
[00:14:27.720 --> 00:14:29.720]  就是很無奈
[00:14:29.720 --> 00:14:31.720]  人生裡面有時走到
[00:14:31.720 --> 00:14:33.720]  一個日子覺得
[00:14:33.720 --> 00:14:35.720]  沒有彎轉或者沒有變
[00:14:35.720 --> 00:14:37.720]  但是耶穌基督
[00:14:37.720 --> 00:14:39.720]  來到
[00:14:39.720 --> 00:14:41.720]  那群牧羊人的前面
[00:14:41.720 --> 00:14:43.720]  通過天使來到牧羊人面前
[00:14:43.720 --> 00:14:45.720]  告訴他們
[00:14:45.720 --> 00:14:47.720]  我報給你們一個訊息
[00:14:47.720 --> 00:14:49.720]  不是吧
[00:14:49.720 --> 00:14:51.720]  我們的人根本沒有人掃我們
[00:14:51.720 --> 00:14:53.720]  你報給我沒有意思
[00:14:53.720 --> 00:14:55.720]  我的生活
[00:14:55.720 --> 00:14:57.720]  就是這麼老了
[00:14:57.720 --> 00:14:59.720]  我仍然看羊
[00:14:59.720 --> 00:15:01.720]  不是的
[00:15:01.720 --> 00:15:03.720]  這表示了神去接納
[00:15:03.720 --> 00:15:05.720]  神願意開放
[00:15:05.720 --> 00:15:07.720]  祂自己讓我們認識
[00:15:07.720 --> 00:15:09.720]  所以我和那個伯伯
[00:15:09.720 --> 00:15:11.720]  一直談下去的時候
[00:15:11.720 --> 00:15:13.720]  沒錯我真的感受到
[00:15:13.720 --> 00:15:15.720]  他慢慢流下兩行眼淚
[00:15:15.720 --> 00:15:17.720]  不過後來他起身走了
[00:15:17.720 --> 00:15:19.720]  因為他覺得自己
[00:15:19.720 --> 00:15:21.720]  變不了
[00:15:21.720 --> 00:15:23.720]  這也是因為這樣
[00:15:23.720 --> 00:15:25.720]  我們通過牧羊人的身上看到
[00:15:25.720 --> 00:15:27.720]  他們聽完之後天使離開了
[00:15:27.720 --> 00:15:29.720]  他們就馬上去找耶穌
[00:15:29.720 --> 00:15:31.720]  找完之後
[00:15:31.720 --> 00:15:33.720]  還把這個消息傳開去
[00:15:33.720 --> 00:15:35.720]  他是什麼人
[00:15:35.720 --> 00:15:37.720]  牧羊人是一群不受歡迎的人
[00:15:37.720 --> 00:15:39.720]  你說的話我不是很相信
[00:15:39.720 --> 00:15:41.720]  你們經常不尊重
[00:15:41.720 --> 00:15:43.720]  還有你們真的會不乾淨
[00:15:43.720 --> 00:15:45.720]  就是不乾淨
[00:15:45.720 --> 00:15:47.720]  不誠實
[00:15:47.720 --> 00:15:49.720]  所以我們不會相信你的
[00:15:49.720 --> 00:15:51.720]  但是他們衝破自己的界限
[00:15:51.720 --> 00:15:53.720]  我不管別人信不信
[00:15:53.720 --> 00:15:55.720]  我這一種就是耶穌基督的降生
[00:15:55.720 --> 00:15:57.720]  我改變了
[00:15:57.720 --> 00:15:59.720]  我不會再
[00:15:59.720 --> 00:16:01.720]  等你
[00:16:01.720 --> 00:16:03.720]  我們記得路加福音有一個說
[00:16:03.720 --> 00:16:05.720]  耶穌曾經醫治了
[00:16:05.720 --> 00:16:07.720]  十個大麻瘋的病人
[00:16:07.720 --> 00:16:09.720]  都走了
[00:16:09.720 --> 00:16:11.720]  但是有一個回頭
[00:16:11.720 --> 00:16:13.720]  和耶穌說
[00:16:13.720 --> 00:16:15.720]  多謝你
[00:16:15.720 --> 00:16:19.720]  真的有時候人
[00:16:19.720 --> 00:16:21.720]  經歷了改變也好
[00:16:21.720 --> 00:16:23.720]  也會回到神裡面
[00:16:23.720 --> 00:16:25.720]  今天我們也曾經
[00:16:25.720 --> 00:16:27.720]  信主
[00:16:27.720 --> 00:16:29.720]  但是我們對於聖誕節
[00:16:29.720 --> 00:16:31.720]  又是弄那棵
[00:16:31.720 --> 00:16:33.720]  聖誕樹
[00:16:33.720 --> 00:16:35.720]  我記得我教會裡面
[00:16:35.720 --> 00:16:37.720]  弄著弄著那年有執事說
[00:16:37.720 --> 00:16:39.720]  牧師不要再弄了
[00:16:39.720 --> 00:16:41.720]  弄得很嘔心
[00:16:41.720 --> 00:16:43.720]  又是弄這些東西
[00:16:43.720 --> 00:16:45.720]  我不是拒絕這些東西
[00:16:45.720 --> 00:16:47.720]  全部是外在
[00:16:47.720 --> 00:16:49.720]  真正的我們是那棵
[00:16:49.720 --> 00:16:51.720]  聖誕樹
[00:16:51.720 --> 00:16:53.720]  是表證了輝煌的
[00:16:53.720 --> 00:16:55.720]  掛滿了生命的裝飾
[00:16:55.720 --> 00:16:57.720]  不是在那棵聖誕樹
[00:16:57.720 --> 00:16:59.720]  是我們
[00:16:59.720 --> 00:17:01.720]  因為我們展示了
[00:17:01.720 --> 00:17:03.720]  一個榜樣
[00:17:03.720 --> 00:17:05.720]  或者一個板給世人看
[00:17:05.720 --> 00:17:07.720]  因為你改變了
[00:17:07.720 --> 00:17:09.720]  所以耶穌基督
[00:17:09.720 --> 00:17:11.720]  向著那群牧羊人
[00:17:11.720 --> 00:17:13.720]  通過天使那群牧羊人報喜
[00:17:13.720 --> 00:17:15.720]  其實重點就是
[00:17:15.720 --> 00:17:17.720]  路加想告訴我們
[00:17:17.720 --> 00:17:19.720]  神加入人的生命
[00:17:19.720 --> 00:17:21.720]  連牧羊人
[00:17:21.720 --> 00:17:23.720]  這一群整定無奈
[00:17:23.720 --> 00:17:25.720]  和整日看夜更
[00:17:25.720 --> 00:17:27.720]  他們都改變
[00:17:27.720 --> 00:17:29.720]  你的改變
[00:17:29.720 --> 00:17:31.720]  是不是真的
[00:17:31.720 --> 00:17:33.720]  你是否真正因為信了耶穌
[00:17:33.720 --> 00:17:35.720]  已經舊事已過
[00:17:35.720 --> 00:17:37.720]  我以前讀聖經也是這樣說的
[00:17:37.720 --> 00:17:39.720]  一切都變成新的了
[00:17:39.720 --> 00:17:43.720]  你是否真的這麼新
[00:17:43.720 --> 00:17:45.720]  我都這麼老了
[00:17:45.720 --> 00:17:47.720]  新什麼
[00:17:47.720 --> 00:17:49.720]  心境不斷轉新
[00:17:49.720 --> 00:17:51.720]  有一個說法
[00:17:51.720 --> 00:17:53.720]  當我一天越短
[00:17:53.720 --> 00:17:55.720]  少了一天在地上
[00:17:55.720 --> 00:17:57.720]  我就越近神的日子一天
[00:17:57.720 --> 00:17:59.720]  這就是新的心態
[00:17:59.720 --> 00:18:01.720]  當你越大年紀
[00:18:01.720 --> 00:18:03.720]  你就越有盼望
[00:18:03.720 --> 00:18:05.720]  你不是說
[00:18:05.720 --> 00:18:07.720]  那邊近了做什麼盼望
[00:18:07.720 --> 00:18:09.720]  你的盼望是回天家的
[00:18:09.720 --> 00:18:11.720]  當然我不是催你回天家
[00:18:11.720 --> 00:18:13.720]  我一定不會催你
[00:18:13.720 --> 00:18:15.720]  有些人說牧師
