
[00:00:00.000 --> 00:00:04.140]  好,現在就回到我們今天講的經文。
[00:10:29.280 --> 00:10:33.940]  如果是我們男生呢,要躺二在牆上面八個月可以嗎?
[00:10:33.940 --> 00:10:37.320]  哇,想死啊,真的。所以我常常看見,
[00:10:37.320 --> 00:10:42.920]  三個孩子我都很有榮幸可以看見他們出生的過期,
[00:10:42.920 --> 00:10:47.480]  我看見,剪刀剪下去也不覺得痛的,
[00:10:47.480 --> 00:10:51.780]  女的真的偉大,母親真的偉大。
[00:10:51.780 --> 00:10:56.200]  所以我看見就是,母親真的很厲害,女的真的很厲害,
[00:10:56.200 --> 00:10:59.700]  比我們男的還要強強。
[00:10:59.700 --> 00:11:06.940]  所以,那時候女的,那個婦女真的不容易,
[00:11:06.940 --> 00:11:16.500]  十二年是這樣。她十二年是怎樣的時候?
[00:11:16.500 --> 00:11:25.020]  其實啊,我們要看見,為什麼在哪個故事裡面還有另外一個故事?
[00:11:25.020 --> 00:11:31.820]  然後我們看見,然後管會堂的她的女兒,
[00:11:31.820 --> 00:11:39.100]  被耶穌按手,被耶穌拉她,她就怎麼樣?
[00:11:39.100 --> 00:11:43.540]  她就起來了,從死裡面回來了。
[00:11:43.540 --> 00:11:50.620]  高興嗎?高興。但是另外一點就是怎麼樣?
[00:11:50.620 --> 00:11:56.180]  因為我們做父母的,我們愛我們的孩子,
[00:11:56.180 --> 00:12:01.180]  我們很希望他們可以健健康康,
[00:12:01.180 --> 00:12:08.380]  然後管會堂的,過去很忙,忙什麼呢?
[00:12:08.380 --> 00:12:18.700]  會堂呢,就是一個地方,就是因為上帝把以色列民帶到外邦,
[00:12:18.700 --> 00:12:22.340]  帶到外邦的時候,他們沒有送電去的嘛,
[00:12:22.340 --> 00:12:27.060]  所以他們怎麼樣?他們就提家提家的,
[00:12:27.060 --> 00:12:36.540]  就建立一個會堂,然後呢,會堂就是裡面敬拜神的地方。
[00:12:36.540 --> 00:12:43.540]  後來他們回歸了,回歸以後,他們還有會堂,
[00:12:43.540 --> 00:12:47.300]  所以那個管會堂的,他是很忙的,
[00:12:47.300 --> 00:12:51.340]  因為他要看,不但是他自己一個,
[00:12:51.340 --> 00:12:58.900]  還有怎麼樣?要看顧在村裡面的,很多時候附近的人。
[00:12:58.900 --> 00:13:05.980]  你知道嗎?那個管理會堂的人,他一定認識那個婦女。
[00:13:05.980 --> 00:13:11.900]  為什麼呢?因為當時候那個村裡面不大的嘛。
[00:13:11.900 --> 00:13:19.740]  那樣,他其實對神有沒有信心?有。
[00:13:19.740 --> 00:13:27.540]  但是呢,他知道,雖然他知道求耶穌可以怎麼樣?
[00:13:27.540 --> 00:13:33.380]  求神可以幫助自己,幫助他自己的女兒,
[00:13:33.380 --> 00:13:40.020]  但是他從過去十二年,我不知道他有沒有,可能沒有,
[00:13:40.020 --> 00:13:49.500]  有沒有求神去幫助那個十二年在困苦當中的人。
[00:13:49.500 --> 00:13:54.020]  求神抑制他,有沒有哪個信心?
[00:13:54.020 --> 00:14:00.180]  如果他有這個信心的話,我覺得可能那個婦人已經有抑制了,
[00:14:00.180 --> 00:14:04.100]  得到抑制了,我也不知道。
[00:14:04.100 --> 00:14:13.180]  但是十二年,他跟他的女兒很快樂的時間,可能你也是啊。
[00:14:13.180 --> 00:14:21.260]  你相信主多久啊?五年?六年?十二年?
[00:14:21.260 --> 00:14:26.500]  可能你已經信主十二年,也不一定。
[00:14:26.500 --> 00:14:34.180]  過去你除了為自己家人禱告,祈求以外,
[00:14:34.180 --> 00:14:41.940]  你有沒有看看耶穌要你看見的?
[00:14:41.940 --> 00:14:45.900]  耶穌不但要你看見你的家人,
[00:14:45.900 --> 00:14:52.940]  他也要你看見其他有需要的人。
[00:14:52.940 --> 00:15:00.180]  在你的身邊,有很多不同的婦女,你看見沒有?
[00:15:00.180 --> 00:15:07.380]  有很多其他的家庭在困苦當中,有沒有看見?
[00:15:07.380 --> 00:15:16.420]  有一位姊妹,她剛剛信主不久,在我們屯門一個地方叫寶田村裡面。
[00:15:16.420 --> 00:15:26.260]  可能你認識這個地方,因為這個地方常常沒有好的明星。
[00:15:26.260 --> 00:15:31.460]  她有一天她走路,帶著小孩,她的女兒,小女孩,
[00:15:31.460 --> 00:15:36.940]  當時應該五歲左右了,她拖著她走路去買菜。
[00:15:36.940 --> 00:15:41.780]  買菜了,然後她走走走,看見有一個婦女,
[00:15:41.780 --> 00:15:48.060]  拖著她的兒子,跟她的女兒也差不多五歲。
[00:15:48.060 --> 00:15:56.500]  她看見面是怪怪的,她感覺有一點不平安,
[00:15:56.500 --> 00:16:05.180]  她就走過去,大膽的,她覺得聖靈感動她,就過去問她:
[00:16:05.180 --> 00:16:14.180]  「你好嗎?」那個女的沒有回答,她拖著她的孩子站在這裡。
[00:16:14.180 --> 00:16:22.100]  然後那個姊妹就問她:「你有什麼想不通的地方?」
[00:16:22.100 --> 00:16:29.260]  她就問她,然後那個女人就流淚了。
[00:16:29.260 --> 00:16:37.180]  流淚以後,那天晚上,那個姊妹帶著她的孩子就住在那個女人的家裡面。
[00:16:37.180 --> 00:16:45.380]  你覺得奇怪嗎?剛剛碰上就馬上往上走到她的家,怎麼奇怪的?
[00:16:45.380 --> 00:16:54.700]  原來那個女的流淚的,她的丈夫剛剛前一天就在屯門醫院裡面過生了。
[00:16:54.700 --> 00:16:59.700]  她才進醫院二十四小時,常常在屯門醫院發生的,
[00:16:59.700 --> 00:17:04.660]  不知道為什麼這個地方是這樣,我常常探病就是很奇怪。
[00:17:04.660 --> 00:17:11.580]  然後呢,她的丈夫就是進醫院二十四小時就死掉了。
[00:17:11.580 --> 00:17:21.340]  她剛剛從中國大陸來到香港,才不到一年,本來她的丈夫才五十歲,
[00:17:21.340 --> 00:17:28.540]  她覺得前面有很好的事情她可以做的,她可以好好的帶養她的兒子。
[00:17:28.540 --> 00:17:32.700]  他們一家三口,節目快樂。
[00:17:32.700 --> 00:17:37.140]  但是突然她沒有丈夫,還有一個原因,你記得嗎?
[00:17:37.140 --> 00:17:45.980]  如果妳丈夫是永久居民香港的,妳的孩子雖然是在香港出生的,
[00:17:45.980 --> 00:17:52.420]  妳還沒到七年嘛,這樣怎麼樣?可不可以住在公屋?
[00:17:52.420 --> 00:17:57.860]  現在還可以,但是妳的丈夫死掉了,妳就不可以了。
[00:17:57.860 --> 00:18:07.140]  因為要一半以上住在公屋裡面,戶口裡面的人,已經是永久居民才可以。
[00:18:07.140 --> 00:18:11.660]  她的孩子是,但是她丈夫死掉,怎麼樣?她沒有了。
[00:18:11.660 --> 00:18:19.380]  所以她沒有地方住,她想著要回到去,也不知道怎麼樣。
[00:18:19.380 --> 00:18:27.860]  也不知道孩子將來怎麼樣,她準備跑到房子上面跳下來。
[00:18:27.860 --> 00:18:30.980]  就是碰見兩個姐妹,她就怎麼樣?
[00:18:30.980 --> 00:18:36.780]  兩個姐妹當天就住在她的家裡面,沒有其他方法。
[00:18:36.780 --> 00:18:42.900]  因為兩個姐妹知道,她以前因為她的丈夫對她家庭不暴力的時候,
[00:18:42.900 --> 00:18:48.460]  她也想過要跳下來的。
[00:18:48.460 --> 00:18:55.020]  所以她自己有這個經驗,讓她幸福,讓她重新有一個新的生命,
[00:18:55.020 --> 00:18:58.180]  讓她可以怎麼樣?現在幫助人。
[00:18:58.180 --> 00:19:01.180]  所以哪一天晚上,我不是叫妳不認識的人,
[00:19:01.180 --> 00:19:04.340]  妳晚上就跑到她的家裡面住,不是這個。
[00:19:04.340 --> 00:19:08.860]  因為聖靈有時候不知道怎麼樣,就使用她。
[00:19:08.860 --> 00:19:10.620]  使用她,她就住在她的裡面。
[00:19:10.620 --> 00:19:18.580]  然後就因為住在她的家的這一個晚上,那個女的沒有長什麼。
[00:19:18.580 --> 00:19:25.860]  後來她們一同受洗,多麼快樂。
[00:19:25.860 --> 00:19:29.940]  就是這樣,有很多時候我們都知道人生裡面,
[00:19:29.940 --> 00:19:34.340]  神會帶領妳去碰見什麼事情。
[00:19:34.340 --> 00:19:44.540]  但是如果妳願意的時候,不但是看自己,而去看其他人的話,
[00:19:44.540 --> 00:19:49.140]  其實我們可以成為很多不同的人的祝福。
[00:19:49.140 --> 00:19:55.380]  妳願意嗎?願意的話,神讓我們做父母的,
[00:19:55.380 --> 00:19:59.940]  做那個館會堂的,她已經很忙了,家裡面的事情已經很忙了,
[00:19:59.940 --> 00:20:05.620]  女孩很忙了,但是神要妳看見。
[00:20:05.620 --> 00:20:09.940]  如果妳是神請救的,好像那個姐妹從前,
[00:20:09.940 --> 00:20:13.220]  神請救她,現在怎麼樣?
[00:20:13.220 --> 00:20:17.460]  神也使用妳來幫助其他人。
[00:20:17.460 --> 00:20:25.380]  但是,其實姐妳呢,除了那個婦人,學六的婦人,
[00:20:25.380 --> 00:20:34.260]  除了那個館會堂的人以外,還有很多神的子民,好像妳一樣。
[00:20:34.260 --> 00:20:38.980]  其實我剛才講那個姐妹怎麼樣幫助另外一個女的,
[00:20:38.980 --> 00:20:42.740]  後來大家都在組裡面。
[00:20:42.740 --> 00:20:46.660]  但是除了她們以外,其實還有其他人呢,
[00:20:46.660 --> 00:20:51.940]  她們也看見神怎麼樣行神蹟,像妳一樣。
[00:20:51.940 --> 00:20:55.060]  有沒有聽過很多不同的見經?
[00:20:55.060 --> 00:20:58.820]  有了嗎?受洗的時候有了嗎?
[00:20:58.820 --> 00:21:04.580]  但是當妳聽了這麼多的時候,有時候妳也會求神的時候,
[00:21:04.580 --> 00:21:10.260]  妳是旁觀的,妳也是神的子民。
[00:21:10.260 --> 00:21:18.820]  妳有沒有想,妳的生命裡面,神怎麼樣使用妳?
[00:21:18.820 --> 00:21:28.500]  可能妳就是樹神的子民,但是可能妳只是站在旁邊。
[00:21:28.500 --> 00:21:35.140]  其實妳願不願意站出來,不但是站在旁邊看,
[00:21:35.140 --> 00:21:39.940]  而是掉過來,妳願意走過去嗎?
[00:21:39.940 --> 00:21:46.660]  其實在當時的環境裡面,有很多有需要的人。
[00:21:46.660 --> 00:21:56.100]  耶穌很忙,就在耶穌講說話之前,祂一直治病,祂幫助很多不同的人。
[00:21:56.100 --> 00:22:02.500]  其實在困難當中的人,受困遇難的人很多。
[00:22:02.500 --> 00:22:12.100]  在這裡看出去,妳看見很多公屋,看見很多不同的炭房,其實在這裡也有。
[00:22:12.100 --> 00:22:23.860]  妳願不願意去看看他們?願意去關懷他們?
[00:22:23.860 --> 00:22:29.380]  在香港呢,貧窮人多不多?
[00:22:29.380 --> 00:22:32.580]  有,但是不太多嘛!
[00:22:32.580 --> 00:22:41.380]  其實在香港,妳知道嗎?貧窮人的人口已經有130萬了,很多。
[00:22:41.380 --> 00:22:49.220]  每七個人裡面最少一個,差不多六個人有一個。
[00:22:49.220 --> 00:22:56.820]  我們知道有政府的幫助以下,很多人可以情況好一點。
[00:22:56.820 --> 00:23:03.540]  我小的時候,我家裡面貧窮一點,那時候呢,我要到工廠裡面工作。
[00:23:03.540 --> 00:23:13.140]  還有就是拿個紙皮啊,吸水罐啊,我撿一點,拉開那個垃圾箱,拿一點。
[00:23:13.140 --> 00:23:23.380]  我中學的時候,最怕就是在屋邨附近給同學看見,很悼念嘛!
[00:23:23.380 --> 00:23:38.260]  我小的時候,我最小的時候,我三年級的時候,政府有一個書補津貼,五塊錢的。
[00:23:38.260 --> 00:23:49.300]  那時候呢,很奇怪的,老師就對全班的同學講,誰要拿個五塊錢的出來,出不出來?
[00:23:49.300 --> 00:23:56.980]  我三年級,我很怕,我不出來。然後過了兩個月,我爸爸知道了。
[00:23:56.980 --> 00:24:05.860]  為什麼你沒有申請?他沒有打我。我爸爸呢,57歲的時候才生我嘛!
[00:24:05.860 --> 00:24:13.540]  所以那時候他已經中風,他走路是這樣拐拐拐的,一拐一拐的走。
[00:24:13.540 --> 00:24:23.380]  那時候他就一拐一拐的走到學校,找那個校長。然後就說,校長啊,你可以幫忙嗎?那五塊錢對我們很重要。
[00:24:23.380 --> 00:24:35.220]  那個校長呢,說沒有辦法。然後呢,他就跑,走樓梯,走到禮堂,禮堂就在小學嘛,天台上面。
[00:24:35.220 --> 00:24:46.740]  他就走走走走走上去。我爸爸在後面,這樣一拐一拐走,跑樓梯,跑到後面。我就跑在我爸爸後面,爬樓梯,爬上去。
[00:24:46.740 --> 00:25:02.740]  我的眼淚流下來,我看見我爸爸多痛苦,因為他中風,還有他已經70歲了,他走路很辛苦的嘛,70歲要走上去,60多那時候,很困難,他中風以後。
[00:25:02.740 --> 00:25:14.260]  那個校長走到天台以後,禮堂看一看,然後又跑上來。我爸爸就很辛苦的跑上來。最後呢,怎麼樣?校長也沒有給他五塊錢。
[00:25:14.260 --> 00:25:26.660]  我那時候三年級,我的心很傷痛。為什麼我會這麼貧窮啊?為什麼我要我的爸爸受苦啊?
[00:25:26.660 --> 00:25:36.660]  其實有時候就是這樣,小孩就是怕一些事情。所以,很多時候貧窮家庭裡面的小孩很多傷害在裡面。
[00:25:36.660 --> 00:25:54.660]  在探訪裡面,小孩子很少的地方。在洪水橋的,在一個新街的裡面,洪水橋的地方,有一些文獸,現在有一些木屋,現在有木屋嗎?你知道嗎?
[00:25:54.660 --> 00:26:11.660]  有,調查裡面說怎麼樣?有兩萬家,兩萬家現在都跳下去了,現在人口很多,結果是,講一講這裡,這裡就是補貼。
[00:26:11.660 --> 00:26:37.660]  這個是什麼地方呢?這個地方就是香港唯一的收容中心,還有就是一個中轉房屋,中轉房屋比樓複雜一點,可能你剛剛聽過一個消息,就是有一個女生開門,然後有一個男的推她進屋,就是那個地方。
[00:26:37.660 --> 00:26:52.660]  我剛剛去短川到東南亞,有一個就是他說,他以前在這裡工作的,他也很怕,女的,他很怕,因為那個治安不好,因為裡面環境差一點。
[00:26:52.660 --> 00:27:08.660]  你看見了,結果不是收容中心,其實這個教廟應該是中轉房子,中轉房子就是這麼大的,你看見,如果放到一張三人床,已經很不錯了。
[00:27:08.660 --> 00:27:27.660]  你看見,有個洗手間,洗手間很可愛的,已經好一點了,就是這個門應該是推門可以進去,如果是懷孕的婦人怎麼樣進去,你知道嗎?
[00:27:27.660 --> 00:27:39.660]  這樣倒過來進去的,因為很窄,這樣拍下來應該大一點了,很窄的位置。
[00:27:39.660 --> 00:27:56.660]  還有就是剛才講的洪水橋的地方,就是結衣塚,結衣塚現在很多,現在原來政府告訴我們已經超過兩萬家,是怎麼樣呢?
[00:27:56.660 --> 00:28:12.660]  一般都是一個空地,然後有人把這個地方就去很多戶,我有一次探訪一個家庭,那個家庭裡面他有一張床,一開門就是他的床,
[00:28:12.660 --> 00:28:33.660]  然後他的孩子剛剛一歲,但是他還不會太走路,一歲多,為什麼呢?他就把一個袋子綁住在後面,綁住在床上面,然後他就在床上面跳啊,走幾步啊,就是這麼大了。
[00:28:33.660 --> 00:28:43.660]  還有呢,我的汗水滴下來,像今天你坐在外面,你的屑皮曬下來你知道多少度啊?
[00:28:43.660 --> 00:29:06.660]  五年前有一個在葵涌那個村裡面,有一個老人家他生病,他就在裡面走不動,他就給,天氣太差了,他就在裡面死掉了,五天後才發現他,太熱了。
[00:29:06.660 --> 00:29:18.660]  所以這個環境很差,哪個小孩住在裡面就是這麼小,你說為什麼他不跑出來啊?跑出來誰看他嘛,你知道嗎?
[00:29:18.660 --> 00:29:26.660]  如果你去過這些地區裡面,你發現很多小孩在遊樂場啊,在其他地方跑來跑去,你知道為什麼嗎?
[00:29:26.660 --> 00:29:36.660]  我們常常做一些好像你們做的嘉年華會一樣的,為什麼呢?因為那些小孩如果留在家中怎麼樣?
[00:29:36.660 --> 00:29:50.660]  獨留兒童在家,但是如果孩子怎麼樣?他們在遊樂場的時候就怎麼樣?就沒有辦法了,所以他們的小孩常常放在裡面,
[00:29:50.660 --> 00:30:04.660]  可能一個媽媽就看四五個小孩,然後另外一個媽媽就去做一個間諜啊,就是一些部分時間的工作,常常是這樣,環境很差。
[00:30:04.660 --> 00:30:26.660]  所以他們也有很多不同的問題,還有就是他們水電費你知道是怎麼樣算的嗎?水電費,原來他的水電費用是哪個地主說幾多錢就是幾多錢,
[00:30:26.660 --> 00:30:38.660]  很奇怪的,我沒有聽過這個事情,我問為什麼是這樣,你不跟他談好,他說沒有機會談啊,談就沒有地方住了,所以很簡單,環境很差。
[00:30:38.660 --> 00:30:58.660]  你說那些木屋很遠嗎?我們現在沒有啦,香港很小嘛,但是你知道嗎?其實最多貧窮人的地方是在哪裡啊?就是你看對面的公共房子,
[00:30:58.660 --> 00:31:17.660]  公共房子裡面最多啊,其實你知道嗎?兩百萬,其實現在最多貧窮人在當中,差不多一半的貧窮人口在當中,拿政府的幫助的人也很多,
[00:31:17.660 --> 00:31:30.660]  但是六成住在公屋裡面,其中你看見那些生死境裡面很多,但是監理有沒有?有,為什麼監理有啊?
[00:31:30.660 --> 00:31:43.660]  因為當一個老人家過世以後,還是他已經有一些家庭他們搬到居屋裡面的時候,有一個空房子,空房子怎麼樣?很寶貴嘛,
[00:31:43.660 --> 00:31:55.660]  所以他搬進去的一般家庭不是太有錢,很多是貧窮人家庭,所以在監理,台灣附近也有很多。
[00:31:55.660 --> 00:32:11.660]  不同的村也有,這些是多一點的,這三條屋村就是我們有一個中心在裡面的,所以有其他的教會也去探訪這些家庭。
[00:32:11.660 --> 00:32:17.660]  有時候我們看見公屋漂亮不漂亮?不錯啊,你看見,哇,這麼好的。
[00:32:17.660 --> 00:32:30.660]  這個是其中一個很大的,全廣最大的公屋,就是奎聰村,奎聰這個地方看見,哇,這麼新的房子,弟兄姊妹去探訪,
[00:32:30.660 --> 00:32:48.660]  我每年恩福堂,他們都有八百到一千個弟兄姊妹去探訪這個屋村,外面看他們有一些弟兄姊妹去探訪的弟兄姊妹說,哇,這麼有錢啊,看上去也不錯啊。
[00:32:48.660 --> 00:33:01.660]  但是當他們探訪那些家庭出來以後怎麼樣?他們說,外面是很好看,裡面那些家庭在困苦當中,你有沒有看見?
