
[00:00:00.000 --> 00:00:02.000]  好,讓我們低頭,我們禱告
[00:01:23.200 --> 00:01:24.200]  就算以香港來說
[00:01:24.200 --> 00:01:26.200]  有些人說自己是基督徒
[00:01:26.200 --> 00:01:30.200]  但他都會隨時拿神的名字出來講
[00:01:30.200 --> 00:01:33.200]  如果你記得的時候剛剛補選
[00:01:33.200 --> 00:01:35.200]  遲下九龍西也有補選
[00:01:35.200 --> 00:01:37.200]  雖然我們是新界東
[00:01:37.200 --> 00:01:40.200]  但都希望大家為這個補選來禱告
[00:01:40.200 --> 00:01:42.200]  有一個叫趙沛玉
[00:01:42.200 --> 00:01:44.200]  他沒有甚麼政綱
[00:01:44.200 --> 00:01:48.200]  他只是說是神呼召我出來參選
[00:01:48.200 --> 00:01:52.200]  但很多議題他完全不懂得怎樣去回應
[00:01:52.200 --> 00:01:55.200]  他亦都不會怎樣去拉票
[00:01:55.200 --> 00:01:58.200]  他就會在立法會外面
[00:01:58.200 --> 00:02:00.200]  或者以前高等法院的地方裏面
[00:02:00.200 --> 00:02:02.200]  就行驅祈禱
[00:02:02.200 --> 00:02:03.200]  就是神呼召我出來
[00:02:03.200 --> 00:02:06.200]  但結果當然是敗落
[00:02:06.200 --> 00:02:07.200]  不僅如此
[00:02:07.200 --> 00:02:10.200]  甚至連最基本的票數都拿不到
[00:02:10.200 --> 00:02:14.200]  林鄭月娥我們的特首是天主教徒
[00:02:14.200 --> 00:02:15.200]  她很清楚說
[00:02:15.200 --> 00:02:19.200]  今天是神呼召我出來參選
[00:02:19.200 --> 00:02:23.200]  但後來你又留意到原來是董建華叫她
[00:02:23.200 --> 00:02:26.200]  擁抱她,鼓勵她出來
[00:02:26.200 --> 00:02:30.200]  究竟是否真是神呼召她出來參選呢?
[00:02:30.200 --> 00:02:34.200]  因為之前她說她會退出政壇
[00:02:34.200 --> 00:02:37.200]  好好地面對自己的丈夫
[00:02:37.200 --> 00:02:40.200]  當然這個有她自己個人的領袖
[00:02:40.200 --> 00:02:44.200]  但我又很擔心今天有很多信主的人
[00:02:44.200 --> 00:02:51.200]  經常會拿神的名去給自己作為行動上的支持
[00:02:51.200 --> 00:02:53.200]  究竟這個是不是對的呢?
[00:02:53.200 --> 00:02:57.200]  甚至有時候會擺神的名字
[00:02:57.200 --> 00:03:00.200]  作為一種解脫或者卸責
[00:03:00.200 --> 00:03:04.200]  馬士亨曾經很氣焰地說
[00:03:04.200 --> 00:03:07.200]  高鐵的事,總之你相信我們
[00:03:07.200 --> 00:03:10.200]  我們OK,你就OK
[00:03:10.200 --> 00:03:12.200]  是很清楚地說的
[00:03:12.200 --> 00:03:17.200]  後來很多人立刻不滿他的言論
[00:03:17.200 --> 00:03:20.200]  第二天在電台上,他怎樣去回應呢?
[00:03:20.200 --> 00:03:23.200]  天氣很熱,因為我沒有去祈禱
[00:03:23.200 --> 00:03:27.200]  所以我說了這些話,真是不好意思
[00:03:27.200 --> 00:03:31.200]  因為我沒有祈禱,所以說了這些話
[00:03:31.200 --> 00:03:35.200]  在大氣電波裡面,又利用神的名字
[00:03:35.200 --> 00:03:38.200]  為自己解脫
[00:03:38.200 --> 00:03:43.200]  所以我今天會特別和大家看看其中一條的誡命
[00:03:43.200 --> 00:03:46.200]  就是很重視神的名字
[00:03:46.200 --> 00:03:49.200]  我們一起讀《生命記》第五章第十一節
[00:03:49.200 --> 00:03:52.200]  《生命記》第五章第十一節,我們一起讀出
[00:03:52.200 --> 00:03:56.200]  不可妄稱耶和華理神的名
[00:03:56.200 --> 00:03:58.200]  因為妄稱耶和華名的
[00:03:58.200 --> 00:04:02.200]  耶和華必不以他為無罪
[00:04:02.200 --> 00:04:04.200]  當我們有時候要背十誡的時候
[00:04:04.200 --> 00:04:07.200]  我只是背頭那一句,不可妄稱神的名
[00:04:07.200 --> 00:04:09.200]  但我們沒有讀下面那一段
[00:04:09.200 --> 00:04:12.200]  因為如果妄稱耶和華神的名的時候
[00:04:12.200 --> 00:04:16.200]  耶和華必不會以祂為無罪
[00:04:16.200 --> 00:04:19.200]  這是一個很嚴重的罪
[00:04:19.200 --> 00:04:22.200]  今天我們不是不可以稱呼神的名字
[00:04:22.200 --> 00:04:24.200]  今天我們的神是我們的天父
[00:04:24.200 --> 00:04:26.200]  每一個做父親的
[00:04:26.200 --> 00:04:30.200]  你其實是很享受你的兒女叫你的
[00:04:30.200 --> 00:04:32.200]  「爸爸」
[00:04:32.200 --> 00:04:33.200]  當他一叫你的時候
[00:04:33.200 --> 00:04:34.200]  「什麼事啊」
[00:04:34.200 --> 00:04:37.200]  你是很甜蜜地去回應的
[00:04:37.200 --> 00:04:40.200]  好過有些兒女見到父母理不順眼
[00:04:40.200 --> 00:04:42.200]  每一個做父母的
[00:04:42.200 --> 00:04:43.200]  當你的子女叫你的時候
[00:04:43.200 --> 00:04:45.200]  你是甜在心裡
[00:04:45.200 --> 00:04:47.200]  其實神都很樂意
[00:04:47.200 --> 00:04:49.200]  亦都很開心,很享受
[00:04:49.200 --> 00:04:53.200]  我們來帶去稱呼祂和祂親近
[00:04:53.200 --> 00:04:56.200]  所以今天聖經裏面很清楚講
[00:04:56.200 --> 00:04:59.200]  神的靈來帶去驅使我們
[00:04:59.200 --> 00:05:01.200]  稱我們的神為父
[00:05:01.200 --> 00:05:05.200]  我們一起來讀羅馬書第八章十四到第十六節
[00:05:05.200 --> 00:05:07.200]  第八章十四到第十六節
[00:05:07.200 --> 00:05:08.200]  我們一起來讀出
[00:05:08.200 --> 00:05:11.200]  因為凡被神的靈引導的
[00:05:11.200 --> 00:05:13.200]  都是神的兒子
[00:05:13.200 --> 00:05:17.200]  你們所受的不是勞缽的心
[00:05:17.200 --> 00:05:22.200]  仍舊害怕所受的乃是兒子的心
[00:05:22.200 --> 00:05:25.200]  因此我們呼叫「阿爸父」
[00:05:25.200 --> 00:05:28.200]  聖靈與我們的心同正
[00:05:28.200 --> 00:05:30.200]  我們是神的兒女
[00:05:30.200 --> 00:05:34.200]  聖靈來帶去印證我們是神的兒女
[00:05:34.200 --> 00:05:38.200]  於是我們能夠可以出自我們的內心
[00:05:38.200 --> 00:05:41.200]  呼叫神為「阿爸父」
[00:05:41.200 --> 00:05:45.200]  天父聽到呼叫其實是很開心的
[00:05:45.200 --> 00:05:49.200]  所以這段經文的焦點不是我們不可以稱神為父
[00:05:49.200 --> 00:05:52.200]  不可以有提神的名字,不是
[00:05:52.200 --> 00:05:55.200]  而是焦點是放在望清
[00:05:55.200 --> 00:05:58.200]  不老望清神的名
[00:05:58.200 --> 00:06:01.200]  望清即是胡亂地來帶去呼叫
[00:06:01.200 --> 00:06:03.200]  隨便地來帶去說話
[00:06:03.200 --> 00:06:05.200]  隨隨便便
[00:06:05.200 --> 00:06:08.200]  特別在西方世界裏面
[00:06:08.200 --> 00:06:10.200]  因為他們有基督教的背景
[00:06:10.200 --> 00:06:12.200]  有些不信耶穌的人
[00:06:12.200 --> 00:06:16.200]  但都會胡亂地來帶去稱呼神的名字
[00:06:16.200 --> 00:06:19.200]  一遇到「OH MY GOD」
[00:06:19.200 --> 00:06:21.200]  我們就是這樣的,是嗎?
[00:06:21.200 --> 00:06:25.200]  我甚至見到有些基督徒來帶去打一些字
[00:06:25.200 --> 00:06:26.200]  一開始我是不知道的
[00:06:26.200 --> 00:06:28.200]  「OMG」我是甚麼來的?
[00:06:28.200 --> 00:06:30.200]  甚麼是「OMG」?
[00:06:30.200 --> 00:06:31.200]  我真的問的
[00:06:31.200 --> 00:06:32.200]  原來我就不知道
[00:06:32.200 --> 00:06:34.200]  原來是「OH MY GOD」的簡寫
[00:06:34.200 --> 00:06:37.200]  有時你看到一遇到問題的時候
[00:06:37.200 --> 00:06:38.200]  「OH JESUS」
[00:06:38.200 --> 00:06:39.200]  「OH JESUS CHRIST」
[00:06:39.200 --> 00:06:42.200]  但他不是真的去呼求神的
[00:06:42.200 --> 00:06:47.200]  他只是隨便拿神的名字來帶去說出來
[00:06:47.200 --> 00:06:50.200]  但這個就是望清神的名
[00:06:50.200 --> 00:06:53.200]  甚至有時會說「OH BULLSHIT」
[00:06:53.200 --> 00:06:55.200]  大家知不知道是甚麼意思?
[00:06:55.200 --> 00:06:57.200]  即是那些糞便
[00:06:57.200 --> 00:06:59.200]  即是今天有時
[00:06:59.200 --> 00:07:03.200]  有些人隨便地拿神的名字來說
[00:07:03.200 --> 00:07:05.200]  不信耶穌的人
[00:07:05.200 --> 00:07:08.200]  都會拿神的名字來開玩笑
[00:07:08.200 --> 00:07:10.200]  但這個也要我們檢討
[00:07:10.200 --> 00:07:12.200]  當你說了長篇大論的時候
[00:07:12.200 --> 00:07:15.200]  「不要跟我說耶穌」
[00:07:15.200 --> 00:07:17.200]  當年我爸爸也曾經笑過
[00:07:17.200 --> 00:07:18.200]  這樣跟我說
[00:07:18.200 --> 00:07:20.200]  我就馬上說「甚麼?」
[00:07:20.200 --> 00:07:22.200]  因為我還有家用給爸爸
[00:07:22.200 --> 00:07:25.200]  所以有少許權威在當中
[00:07:25.200 --> 00:07:27.200]  「沒甚麼,說錯了」
[00:07:27.200 --> 00:07:28.200]  你有沒有留意到
[00:07:28.200 --> 00:07:30.200]  有些人會說「不要跟我說耶穌」
[00:07:30.200 --> 00:07:31.200]  不信的人會說這些
[00:07:31.200 --> 00:07:34.200]  他很少跟你說「不要跟我說觀音」
[00:07:34.200 --> 00:07:36.200]  「不要跟我說王大仙」
[00:07:36.200 --> 00:07:37.200]  沒有的
[00:07:37.200 --> 00:07:39.200]  因為他們全部都是行動派
[00:07:39.200 --> 00:07:41.200]  但我們給別人的印象
[00:07:41.200 --> 00:07:42.200]  基督徒是怎樣?
[00:07:42.200 --> 00:07:43.200]  只會說
[00:07:43.200 --> 00:07:44.200]  說很多話
[00:07:44.200 --> 00:07:46.200]  所以不要跟我說耶穌
[00:07:46.200 --> 00:07:49.200]  但這個我們都需要去反省
[00:07:49.200 --> 00:07:52.200]  甚至有些人被稱為「耶穌」
[00:07:52.200 --> 00:07:55.200]  當然90後的人是不知道的
[00:07:55.200 --> 00:07:58.200]  當年有一隊足球隊引入外援的
[00:07:58.200 --> 00:08:00.200]  那隊是哪隊?
[00:08:00.200 --> 00:08:01.200]  是「流浪」
[00:08:01.200 --> 00:08:04.200]  後來有一個叫「大水牛」華德
[00:08:04.200 --> 00:08:07.200]  是做中鋒的
[00:08:07.200 --> 00:08:10.200]  打左翼的一個人叫居理
[00:08:10.200 --> 00:08:12.200]  但香港人不叫他居理
[00:08:12.200 --> 00:08:14.200]  叫他「耶穌」
[00:08:14.200 --> 00:08:16.200]  突然多了這麼多信徒
[00:08:16.200 --> 00:08:17.200]  為甚麼呢?
[00:08:17.200 --> 00:08:21.200]  他有些鬍鬚像圖畫裡的耶穌
[00:08:21.200 --> 00:08:23.200]  後來征攻足球隊的時候
[00:08:23.200 --> 00:08:26.200]  高價請他去打征攻
[00:08:26.200 --> 00:08:28.200]  但他最早期是打「流浪」
[00:08:28.200 --> 00:08:30.200]  後來他退役之後
[00:08:30.200 --> 00:08:31.200]  知道他做甚麼嗎?
[00:08:31.200 --> 00:08:33.200]  經常在我們大埔出現
[00:08:33.200 --> 00:08:36.200]  在加士白啤酒裡做經理
[00:08:36.200 --> 00:08:37.200]  但有時我們見到一個人
[00:08:37.200 --> 00:08:38.200]  「啊!這是耶穌」
[00:08:38.200 --> 00:08:39.200]  又見到一個乞丐
[00:08:39.200 --> 00:08:40.200]  「哇!耶穌來了」
[00:08:40.200 --> 00:08:43.200]  因為可能是鬍鬚骯髒
[00:08:43.200 --> 00:08:44.200]  但如果我們是基督徒
[00:08:44.200 --> 00:08:46.200]  我們要很小心
[00:08:46.200 --> 00:08:47.200]  我們這樣的時候
[00:08:47.200 --> 00:08:49.200]  我們是對神的輕描
[00:08:49.200 --> 00:08:52.200]  我們是對神的輕視
[00:08:52.200 --> 00:08:54.200]  今天如果我們深信我們的神
[00:08:54.200 --> 00:08:56.200]  是一位尊貴榮耀
[00:08:56.200 --> 00:08:59.200]  滿有能力權能的神的時候
[00:08:59.200 --> 00:09:02.200]  我們怎可以輕率地
[00:09:02.200 --> 00:09:04.200]  去呼喚神的名字
[00:09:04.200 --> 00:09:05.200]  我們對神的態度
[00:09:05.200 --> 00:09:08.200]  怎可以隨便呢?
[00:09:08.200 --> 00:09:09.200]  上次已經看過
[00:09:09.200 --> 00:09:12.200]  大衛臨終的時候
[00:09:12.200 --> 00:09:14.200]  對著整個民眾
[00:09:14.200 --> 00:09:16.200]  為子民禱告的時候
[00:09:16.200 --> 00:09:18.200]  他怎樣去稱呼
[00:09:18.200 --> 00:09:20.200]  他所相信的神
[00:09:20.200 --> 00:09:21.200]  我們一起來讀
[00:09:21.200 --> 00:09:23.200]  歷代至上二十九章
[00:09:23.200 --> 00:09:25.200]  第十到第十三節
[00:09:25.200 --> 00:09:27.200]  我們一起來讀出
[00:09:27.200 --> 00:09:32.200]  所以大衛在會眾面前稱頌耶和華說
[00:09:32.200 --> 00:09:34.200]  耶和華,我們的父
[00:09:34.200 --> 00:09:35.200]  以色列的神
[00:09:35.200 --> 00:09:37.200]  是應當稱頌
[00:09:37.200 --> 00:09:39.200]  直到永永遠遠的
[00:09:39.200 --> 00:09:42.200]  耶和華,尊大能力
[00:09:42.200 --> 00:09:45.200]  榮耀、強盛、威嚴
[00:09:45.200 --> 00:09:46.200]  都是你的
[00:09:46.200 --> 00:09:48.200]  凡天上地下的
[00:09:48.200 --> 00:09:50.200]  都是你的
[00:09:50.200 --> 00:09:52.200]  國度也是你的
[00:09:52.200 --> 00:09:54.200]  並且你為至高
[00:09:54.200 --> 00:09:56.200]  為萬有之首
[00:09:56.200 --> 00:09:58.200]  豐富尊榮
[00:09:58.200 --> 00:10:00.200]  都從你而來
[00:10:00.200 --> 00:10:02.200]  你也治理萬物
[00:10:02.200 --> 00:10:03.200]  在你手裡
[00:10:03.200 --> 00:10:05.200]  有大能大力
[00:10:05.200 --> 00:10:07.200]  使人尊大強盛
[00:10:07.200 --> 00:10:09.200]  都出於你
[00:10:09.200 --> 00:10:10.200]  我們的神
[00:10:10.200 --> 00:10:13.200]  現在我們稱謝你
[00:10:13.200 --> 00:10:16.200]  讚美你榮耀之名
[00:10:16.200 --> 00:10:17.200]  好,請弟兄姊妹
[00:10:17.200 --> 00:10:18.200]  透過這段經文反省
[00:10:18.200 --> 00:10:20.200]  今天我們怎樣來帶人去祈禱
[00:10:20.200 --> 00:10:22.200]  和怎樣去敬拜神
[00:10:22.200 --> 00:10:23.200]  你留意到
[00:10:23.200 --> 00:10:25.200]  當大衛來禱告的時候
[00:10:25.200 --> 00:10:26.200]  一開始
[00:10:26.200 --> 00:10:27.200]  不只是主啊
[00:10:27.200 --> 00:10:28.200]  這樣就來了
[00:10:28.200 --> 00:10:30.200]  他對神有一個確認
[00:10:30.200 --> 00:10:32.200]  特別很少有
[00:10:32.200 --> 00:10:33.200]  因為我們已經習慣了
[00:10:33.200 --> 00:10:35.200]  大衛稱神為什麼呢
[00:10:35.200 --> 00:10:37.200]  要說「我們的父」
[00:10:37.200 --> 00:10:39.200]  如果你熟悉舊約
[00:10:39.200 --> 00:10:40.200]  你就會知道
[00:10:40.200 --> 00:10:41.200]  在舊約聖經裡面
[00:10:41.200 --> 00:10:44.200]  很少用「父」來稱呼神
[00:10:44.200 --> 00:10:46.200]  特別是大衛
[00:10:46.200 --> 00:10:47.200]  他的敬虔
[00:10:47.200 --> 00:10:49.200]  於是神特別給他權力
[00:10:49.200 --> 00:10:50.200]  就是跟他說
[00:10:50.200 --> 00:10:51.200]  我會收納你
[00:10:51.200 --> 00:10:52.200]  做我的兒子
[00:10:52.200 --> 00:10:54.200]  但接著說一句話
[00:10:54.200 --> 00:10:56.200]  我會好好的磨練你
[00:10:56.200 --> 00:10:58.200]  教導你
[00:10:58.200 --> 00:11:01.200]  做兒子就要受父親的管教
[00:11:01.200 --> 00:11:03.200]  所以大衛有這個權柄
[00:11:03.200 --> 00:11:05.200]  來去稱呼「我們的父」
[00:11:05.200 --> 00:11:06.200]  你有沒有留意到
[00:11:06.200 --> 00:11:07.200]  無論在詩篇
[00:11:07.200 --> 00:11:09.200]  很多方面是號稱神為父
[00:11:09.200 --> 00:11:10.200]  但他更加體會到
[00:11:10.200 --> 00:11:11.200]  神是尊貴榮耀
[00:11:11.200 --> 00:11:12.200]  滿有權能
[00:11:12.200 --> 00:11:14.200]  祂是掌管宇宙萬物
[00:11:14.200 --> 00:11:15.200]  就算祂作為一個王
[00:11:15.200 --> 00:11:18.200]  祂知道國度是屬於神
[00:11:18.200 --> 00:11:21.200]  所以祂絕對不會輕信
[00:11:21.200 --> 00:11:25.200]  如果我們有這個思維的時候
[00:11:25.200 --> 00:11:26.200]  我想我們崇拜
[00:11:26.200 --> 00:11:27.200]  絕對不會輕慢
[00:11:27.200 --> 00:11:29.200]  不會隨便的遲到
[00:11:29.200 --> 00:11:32.200]  所以我們今天要重視的就是
[00:11:32.200 --> 00:11:33.200]  原來我們的神
[00:11:33.200 --> 00:11:35.200]  是滿有威嚴尊貴的神
[00:11:35.200 --> 00:11:37.200]  我們怎麼可以輕率地
[00:11:37.200 --> 00:11:39.200]  去呼叫神的名字呢?
[00:11:39.200 --> 00:11:41.200]  很簡單舉一個例子
[00:11:41.200 --> 00:11:43.200]  如果你是在一間公司裡面工作
[00:11:43.200 --> 00:11:44.200]  他是上市公司
[00:11:44.200 --> 00:11:47.200]  還是非常有錢的
[00:11:47.200 --> 00:11:49.200]  而他們的CEO
[00:11:49.200 --> 00:11:50.200]  或者他們的老闆
[00:11:50.200 --> 00:11:52.200]  一天召見你的時候
[00:11:52.200 --> 00:11:53.200]  你見到他的時候
[00:11:53.200 --> 00:11:55.200]  你敢不敢輕慢隨便呢?
[00:11:55.200 --> 00:11:57.200]  可不可以直呼其名呢?
[00:11:57.200 --> 00:11:58.200]  「嘩,嘉誠」
[00:11:58.200 --> 00:11:59.200]  這樣可以嗎?
[00:11:59.200 --> 00:12:01.200]  我想你不敢吧?
[00:12:01.200 --> 00:12:02.200]  你會很恭敬
[00:12:02.200 --> 00:12:04.200]  「哈哈,李先生」
[00:12:04.200 --> 00:12:07.200]  你不會隨便地來叫他的名字
[00:12:07.200 --> 00:12:09.200]  也不會說他的綽號
[00:12:09.200 --> 00:12:12.200]  「你是力場啊你」
[00:12:12.200 --> 00:12:14.200]  我想我們不會說這些
[00:12:14.200 --> 00:12:18.200]  因為你一定會對他有一份尊重
[00:12:18.200 --> 00:12:21.200]  今天,如果你見到國家元首的時候
[00:12:21.200 --> 00:12:22.200]  都是這樣
[00:12:22.200 --> 00:12:24.200]  你見到我們香港的特首
[00:12:24.200 --> 00:12:25.200]  或者什麼上到去的時候
[00:12:25.200 --> 00:12:27.200]  一定是正襟危坐
[00:12:27.200 --> 00:12:29.200]  還是必恭必敬地拿著一本簿
[00:12:29.200 --> 00:12:32.200]  去登記錄他講的話
[00:12:32.200 --> 00:12:34.200]  如果出來扔掉是另外一回事
[00:12:34.200 --> 00:12:35.200]  至少表面是這樣
[00:12:35.200 --> 00:12:37.200]  所以你看到的時候
[00:12:37.200 --> 00:12:39.200]  原來我們對神
[00:12:39.200 --> 00:12:42.200]  有沒有這一份尊重呢?
[00:12:42.200 --> 00:12:44.200]  不要忘記中國古時
[00:12:44.200 --> 00:12:47.200]  如果一個新的皇帝登基的時候
[00:12:47.200 --> 00:12:49.200]  他的名字
[00:12:49.200 --> 00:12:51.200]  如果民間裡面有一個人
[00:12:51.200 --> 00:12:53.200]  他的名字和皇帝的名字一樣
[00:12:53.200 --> 00:12:55.200]  你知道馬上要做什麼嗎?
[00:12:55.200 --> 00:12:56.200]  馬上要改名
[00:12:56.200 --> 00:12:57.200]  不是殺頭
[00:12:57.200 --> 00:12:58.200]  不是這樣
[00:12:58.200 --> 00:12:59.200]  他還沒有知道這麼多
[00:12:59.200 --> 00:13:02.200]  那個人民要馬上改名
[00:13:02.200 --> 00:13:04.200]  不可以自己的名字
[00:13:04.200 --> 00:13:06.200]  和現在這個皇帝的名字
[00:13:06.200 --> 00:13:08.200]  來到什麼地步呢?
[00:13:08.200 --> 00:13:10.200]  來到相近
[00:13:10.200 --> 00:13:11.200]  所以今天我們要很小心
[00:13:11.200 --> 00:13:14.200]  或者為什麼這個名字這麼重要呢?
[00:13:14.200 --> 00:13:16.200]  我們探索一下聖經裡面
[00:13:16.200 --> 00:13:20.200]  對明治的意義是什麼意思
[00:13:20.200 --> 00:13:23.200]  原來猶太人的文化
[00:13:23.200 --> 00:13:26.200]  和我們中國人的文化都很相似
[00:13:26.200 --> 00:13:28.200]  你有沒有留意到
[00:13:28.200 --> 00:13:32.200]  今天每一個人
[00:13:32.200 --> 00:13:34.200]  他們特別這一代
[00:13:34.200 --> 00:13:36.200]  為兒女改名
[00:13:36.200 --> 00:13:38.200]  是要很認真
[00:13:38.200 --> 00:13:39.200]  要想很多的
[00:13:39.200 --> 00:13:41.200]  免得待會這個名字
[00:13:41.200 --> 00:13:43.200]  會不會成為一個
[00:13:43.200 --> 00:13:46.200]  別人的笑柄
[00:13:46.200 --> 00:13:47.200]  或者什麼的
[00:13:47.200 --> 00:13:49.200]  我們教會有一個弟兄姓王的
[00:13:49.200 --> 00:13:51.200]  他懷有親生兒子
[00:13:51.200 --> 00:13:53.200]  就想改一個名字
[00:13:53.200 --> 00:13:54.200]  叫做阿常
[00:13:54.200 --> 00:13:55.200]  即是皇上
[00:13:55.200 --> 00:13:57.200]  我說很厲害
[00:13:57.200 --> 00:13:59.200]  你兒子被人打的皇上
[00:13:59.200 --> 00:14:01.200]  是不是呢?
[00:14:01.200 --> 00:14:03.200]  有一個老師告訴我
[00:14:03.200 --> 00:14:05.200]  他們有一個學生的名字
[00:14:05.200 --> 00:14:06.200]  姓什麼呢?
[00:14:06.200 --> 00:14:07.200]  不知道是不是基督徒
[00:14:07.200 --> 00:14:09.200]  直標和直笛
[00:14:09.200 --> 00:14:11.200]  但是姓廖的
[00:14:11.200 --> 00:14:13.200]  他是外省人
[00:14:13.200 --> 00:14:15.200]  結果這個名字
[00:14:15.200 --> 00:14:17.200]  就一直被同學取笑
[00:14:17.200 --> 00:14:19.200]  廖直標廖直笛
[00:14:19.200 --> 00:14:20.200]  當然有時候
[00:14:20.200 --> 00:14:22.200]  有些人的名字很可能
[00:14:22.200 --> 00:14:24.200]  他那時候還沒有問題
[00:14:24.200 --> 00:14:25.200]  我在神學院裡面
[00:14:25.200 --> 00:14:26.200]  有一個同學
[00:14:26.200 --> 00:14:28.200]  他家裡也是基督徒
[00:14:28.200 --> 00:14:30.200]  就叫做福基
[00:14:30.200 --> 00:14:32.200]  就是福音的基子
[00:14:32.200 --> 00:14:33.200]  但是姓吳的
[00:14:33.200 --> 00:14:34.200]  我們那個年代
[00:14:34.200 --> 00:14:36.200]  就剛剛是陀科基
[00:14:36.200 --> 00:14:37.200]  我們跟他說
[00:14:37.200 --> 00:14:38.200]  你陀科基來幹嘛?
[00:14:38.200 --> 00:14:39.200]  你又不福基
[00:14:39.200 --> 00:14:41.200]  陀來幹嘛?收了它吧
[00:14:41.200 --> 00:14:43.200]  但是當他父母改名的時候
[00:14:43.200 --> 00:14:44.200]  那時候還沒有科基
[00:14:44.200 --> 00:14:45.200]  你明白我的意思嗎?
[00:14:45.200 --> 00:14:46.200]  就是說
[00:14:46.200 --> 00:14:48.200]  其實現在每一個做父母
[00:14:48.200 --> 00:14:49.200]  他有兒女的時候
[00:14:49.200 --> 00:14:51.200]  他都會很著緊
[00:14:51.200 --> 00:14:53.200]  為自己的兒女改名
[00:14:53.200 --> 00:14:55.200]  其實他就很期望
[00:14:55.200 --> 00:14:57.200]  他有一個意念
[00:14:57.200 --> 00:14:59.200]  希望這個兒女能夠實踐
[00:14:59.200 --> 00:15:01.200]  一些事情出來
[00:15:01.200 --> 00:15:03.200]  所以這個名字
[00:15:03.200 --> 00:15:06.200]  和那個人某個程度是等同的
[00:15:06.200 --> 00:15:08.200]  有些人認為
[00:15:08.200 --> 00:15:10.200]  名字是用來識別的
[00:15:10.200 --> 00:15:11.200]  那當然
[00:15:11.200 --> 00:15:13.200]  名字是用來識別的
[00:15:13.200 --> 00:15:15.200]  你想想如果我是做老師的
[00:15:15.200 --> 00:15:16.200]  你有三十個學生
[00:15:16.200 --> 00:15:19.200]  但是那三十個學生都沒有名字的
[00:15:19.200 --> 00:15:20.200]  你怎麼去教?
[00:15:20.200 --> 00:15:21.200]  你怎麼叫他們?
[00:15:21.200 --> 00:15:22.200]  你明白我的意思嗎?
[00:15:22.200 --> 00:15:26.200]  原來名字真的是用來識別一個人
[00:15:26.200 --> 00:15:30.200]  但是也不是單單識別這麼簡單
[00:15:30.200 --> 00:15:31.200]  是有意思的
[00:15:31.200 --> 00:15:34.200]  甚至可能你透過這個名字
[00:15:34.200 --> 00:15:37.200]  你就知道這個人的背景
[00:15:37.200 --> 00:15:39.200]  他父母的期望
[00:15:39.200 --> 00:15:41.200]  你知道現在中聯辦裡面
[00:15:41.200 --> 00:15:42.200]  有一個很高級的官員
[00:15:42.200 --> 00:15:43.200]  叫什麼名字呢?
[00:15:43.200 --> 00:15:45.200]  叫做譚鐵牛
[00:15:45.200 --> 00:15:46.200]  他拿博士學位的
[00:15:46.200 --> 00:15:49.200]  但是你一聽到鐵牛這個名字
[00:15:49.200 --> 00:15:51.200]  你就知道他是什麼出身呢?
