
[00:00:00.000 --> 00:00:01.680]  今天和大家分享這個題目
[00:04:27.480 --> 00:04:29.280]  就是一些很重要的事
[00:04:29.280 --> 00:04:31.080]  他不單止記載一次
[00:04:31.080 --> 00:04:34.560]  他是從不同的角度來記載
[00:04:34.560 --> 00:04:36.000]  有兩三次
[00:04:36.000 --> 00:04:40.360]  特別我們看到在蘇羅
[00:04:40.360 --> 00:04:41.680]  後來稱為保羅
[00:04:41.680 --> 00:04:42.880]  就是仕途保羅
[00:04:42.880 --> 00:04:44.280]  他歸主的時候
[00:04:44.280 --> 00:04:47.720]  這個《試圖行傳》用了三次
[00:04:47.720 --> 00:04:49.160]  就是在第九章
[00:04:49.160 --> 00:04:50.400]  第二十二章
[00:04:50.400 --> 00:04:52.240]  以及第二十六章
[00:04:52.240 --> 00:04:56.200]  保羅自己去講述他怎樣成為一個基督徒
[00:04:56.200 --> 00:04:58.520]  怎樣蒙印的一個過程
[00:04:58.520 --> 00:05:00.080]  所以他不單止一次
[00:05:00.080 --> 00:05:01.000]  兩次
[00:05:01.000 --> 00:05:02.760]  三次
[00:05:02.760 --> 00:05:07.640]  他跟不同的人來講述他得救的經歷
[00:05:07.640 --> 00:05:09.320]  但是路加將他全部記下來
[00:05:09.320 --> 00:05:12.120]  可見是一個很重要的事情
[00:05:12.120 --> 00:05:13.960]  因為保羅就是後來
[00:05:13.960 --> 00:05:14.880]  整個《試圖行傳》
[00:05:14.880 --> 00:05:17.800]  可以說是最大篇幅記載的一個人物
[00:05:17.800 --> 00:05:21.560]  我們快要講到他三次的宣教行程
[00:05:21.560 --> 00:05:23.240]  可以說從第十二章開始
[00:05:23.240 --> 00:05:24.520]  一直下去
[00:05:24.520 --> 00:05:27.360]  不單止第九章講述他的事蹟
[00:05:27.360 --> 00:05:29.080]  一直下去都是保羅
[00:05:29.080 --> 00:05:32.120]  有關保羅的很重要的記載
[00:05:32.120 --> 00:05:33.240]  所以既然這麼重要
[00:05:33.240 --> 00:05:36.360]  他就是將福音帶到猶太人
[00:05:36.360 --> 00:05:37.000]  不單止
[00:05:37.000 --> 00:05:39.640]  也去到外邦人的當中
[00:05:39.640 --> 00:05:43.680]  還要人生改變信主的經歷
[00:05:43.680 --> 00:05:47.880]  路加用三個不同的角度記載
[00:05:47.880 --> 00:05:49.160]  今天我們也看見了
[00:05:49.160 --> 00:05:50.560]  另外一件事也很重要的
[00:05:50.560 --> 00:05:53.840]  就是這個哥尼留信主
[00:05:53.840 --> 00:05:55.600]  如果大家記得上個月
[00:05:55.600 --> 00:05:58.040]  我們上一次講到的時候
[00:05:58.040 --> 00:05:59.640]  和上個月講的時候
[00:05:59.640 --> 00:06:01.480]  我們也用了兩次
[00:06:01.480 --> 00:06:04.760]  關乎講哥尼留信主的記載
[00:06:04.760 --> 00:06:09.200]  原來聖經也用了三次不同的情況
[00:06:09.200 --> 00:06:13.400]  去論述哥尼留信主整個過程
[00:06:13.400 --> 00:06:15.080]  第一次是第九章
[00:06:15.080 --> 00:06:17.720]  是彼得見到這個異象
[00:06:17.720 --> 00:06:21.600]  所以神就差遣他去到哥尼留的當中
[00:06:21.600 --> 00:06:22.680]  哥尼留是誰呢
[00:06:22.680 --> 00:06:25.600]  我們再講哥尼留是一個意大利的百夫長
[00:06:25.600 --> 00:06:26.920]  他是一個外邦人
[00:06:26.920 --> 00:06:28.800]  就是說他不是猶太人
[00:06:28.800 --> 00:06:30.120]  原來神的心意
[00:06:30.120 --> 00:06:33.800]  不單止是將救恩賜給猶太人
[00:06:33.800 --> 00:06:35.600]  他是要賜給非猶太人
[00:06:35.600 --> 00:06:39.200]  就是說所有全世界的人都能夠
[00:06:39.200 --> 00:06:42.120]  可以有機會蒙恩得救
[00:06:42.120 --> 00:06:44.240]  成為基督徒
[00:06:44.240 --> 00:06:48.360]  所以哥尼留信主是一個很重要的事情
[00:06:48.360 --> 00:06:51.200]  因為他是第一個很明顯的
[00:06:51.200 --> 00:06:53.520]  福音去到外邦人
[00:06:53.520 --> 00:06:55.120]  外邦的地域
[00:06:55.120 --> 00:06:58.120]  距離信主的一個轉捩點
[00:06:58.120 --> 00:07:00.840]  也是後來聖靈降臨在他身上的時候
[00:07:00.840 --> 00:07:02.280]  所有的門徒看見
[00:07:02.280 --> 00:07:06.160]  這是神越立外邦人的見證
[00:07:06.160 --> 00:07:09.800]  所以在這裡不單止第九章講彼得怎樣去
[00:07:09.800 --> 00:07:11.280]  接著上一次我們看見
[00:07:11.280 --> 00:07:13.200]  就是從哥尼留的角度
[00:07:13.200 --> 00:07:16.200]  哥尼留自己講返神怎樣向他顯現
[00:07:16.200 --> 00:07:19.920]  使者怎樣叫他差遣人去找彼得來
[00:07:19.920 --> 00:07:21.440]  然後整個過程
[00:07:21.440 --> 00:07:23.160]  來到今天第十一章
[00:07:23.160 --> 00:07:25.120]  第十一章原來是彼得
[00:07:25.120 --> 00:07:29.000]  將這件事帶回去耶路撒冷的教會
[00:07:29.000 --> 00:07:30.240]  就是他們的母會
[00:07:30.240 --> 00:07:33.360]  當時是最重要的決定福音策略
[00:07:33.360 --> 00:07:37.360]  和神第一個設立的地上的教會
[00:07:37.360 --> 00:07:38.840]  和所有的領袖交通
[00:07:38.840 --> 00:07:42.600]  原來神不單止拯救我們這些猶太人
[00:07:42.600 --> 00:07:45.600]  更加拯救所有外邦人
[00:07:45.600 --> 00:07:46.880]  所有全人類
[00:07:46.880 --> 00:07:49.360]  所以他就將這件事再講一次
[00:07:49.360 --> 00:07:50.560]  所以今天我們看見
[00:07:50.560 --> 00:07:52.480]  是第三次記載這件事
[00:07:52.480 --> 00:07:54.920]  可見它的重要性在這裡
[00:07:54.920 --> 00:07:57.200]  我們很快地看一看這個記載
[00:07:57.200 --> 00:07:58.560]  因為我已經講過兩次了
[00:07:58.560 --> 00:08:00.600]  所以我就略略讀一讀
[00:08:00.600 --> 00:08:01.800]  很快地讀一讀
[00:08:01.800 --> 00:08:03.360]  萬一你上兩次不在這裡
[00:08:03.360 --> 00:08:04.600]  今天我們有很多嘉賓
[00:08:04.600 --> 00:08:07.160]  我們都可以重溫一下整個過程
[00:08:07.160 --> 00:08:08.360]  所以由第十一章
[00:08:08.360 --> 00:08:10.000]  我們看第一節
[00:08:10.000 --> 00:08:11.720]  請聽我讀出
[00:08:11.720 --> 00:08:15.000]  使徒在猶太的眾弟兄聽說
[00:08:15.000 --> 00:08:17.600]  這個就是耶路撒冷的教會的使徒
[00:08:17.600 --> 00:08:21.320]  聽說外邦人也領受了上帝的道和
[00:08:21.320 --> 00:08:23.640]  及至彼得上了耶路撒冷
[00:08:23.640 --> 00:08:27.040]  那時奉國禮的門徒和他爭辯說
[00:08:27.040 --> 00:08:30.080]  你進入未受國禮的人的家庭
[00:08:30.080 --> 00:08:31.280]  他們一同吃飯
[00:08:31.280 --> 00:08:32.560]  這個是猶太人
[00:08:32.560 --> 00:08:35.960]  不可以和外邦人的國漢不結的人
[00:08:35.960 --> 00:08:38.240]  他們就挑戰彼得
[00:08:38.240 --> 00:08:41.360]  彼得就講這件事了
[00:08:41.360 --> 00:08:45.480]  彼得就開口把這事挨刺給他們
[00:08:45.480 --> 00:08:47.160]  來講解說
[00:08:47.160 --> 00:08:49.560]  我在約柏城裡禱告的時候
[00:08:49.560 --> 00:08:51.200]  雲遊障礙 看見異象
[00:08:51.200 --> 00:08:53.440]  有一脈降下 好像一塊大布
[00:08:53.440 --> 00:08:55.480]  繫著四角 從天垂下
[00:08:55.480 --> 00:08:57.440]  即來到我跟前
[00:08:57.440 --> 00:08:58.560]  我定睛觀看
[00:08:58.560 --> 00:09:02.280]  見內中有地上四足的生畜和野獸
[00:09:02.280 --> 00:09:04.520]  昆蟲並天上的飛鳥
[00:09:04.520 --> 00:09:06.680]  我且聽見有聲音向我說
[00:09:06.680 --> 00:09:10.720]  彼得 起來 載鳥騎
[00:09:10.720 --> 00:09:13.920]  第八節 我說主下者是不可的
[00:09:13.920 --> 00:09:15.560]  凡俗而不潔的物
[00:09:15.560 --> 00:09:17.600]  從來沒有入過我的口中
[00:09:17.600 --> 00:09:20.240]  第二次有聲音從天上說
[00:09:20.240 --> 00:09:22.280]  上帝所潔淨的
[00:09:22.280 --> 00:09:24.440]  你不可當作族民
[00:09:24.440 --> 00:09:26.880]  這樣一連三次
[00:09:26.880 --> 00:09:29.640]  就都收回天上去了
[00:09:29.640 --> 00:09:30.560]  十一節
[00:09:30.560 --> 00:09:32.240]  正當那時有三個人
[00:09:32.240 --> 00:09:35.560]  站在我們所住的房門前
[00:09:35.560 --> 00:09:38.840]  是從凱撒里亞差來見我的
[00:09:38.840 --> 00:09:41.440]  聖靈吩咐我和他們同去
[00:09:41.440 --> 00:09:42.200]  不要疑惑
[00:09:42.200 --> 00:09:46.120]  同著我去的還有這六位弟兄
[00:09:46.120 --> 00:09:49.040]  我們都進了那人的家
[00:09:49.040 --> 00:09:50.400]  三十三節
[00:09:50.400 --> 00:09:51.960]  那人就告訴我們
[00:09:51.960 --> 00:09:53.360]  這個就是哥里留留
[00:09:53.360 --> 00:09:55.080]  那人就告訴我們
[00:09:55.080 --> 00:09:58.080]  他如何看見一位天使站在他屋裡
[00:09:58.080 --> 00:10:00.600]  說你打發人往約柏去
[00:10:00.600 --> 00:10:03.000]  請那稱呼彼得的聲門來
[00:10:03.000 --> 00:10:04.400]  他又說告訴你
[00:10:04.400 --> 00:10:09.080]  可以叫你和你的全家都得救
[00:10:09.080 --> 00:10:09.960]  我一開口
[00:10:09.960 --> 00:10:13.040]  聖靈便降臨在他們身上
[00:10:13.040 --> 00:10:16.880]  正像當初降在我們身上一樣
[00:10:16.880 --> 00:10:19.280]  這個就是有個非常特別的
[00:10:19.280 --> 00:10:22.520]  神 聖靈降臨在外邦人身上的
[00:10:22.520 --> 00:10:23.880]  重要的事件
[00:10:23.880 --> 00:10:25.320]  十六節
[00:10:25.320 --> 00:10:27.600]  我就想起主的話說
[00:10:27.600 --> 00:10:29.080]  約翰是用水施洗
[00:10:29.080 --> 00:10:31.400]  但你們要受聖靈的洗
[00:10:31.400 --> 00:10:33.560]  上帝既然給他們恩賜
[00:10:33.560 --> 00:10:36.640]  像在我們信主耶穌基督的時候
[00:10:36.640 --> 00:10:38.000]  給了我們一樣
[00:10:38.000 --> 00:10:39.000]  我是誰
[00:10:39.000 --> 00:10:40.920]  能難阻上帝呢
[00:10:40.920 --> 00:10:42.560]  眾人聽見這話
[00:10:42.560 --> 00:10:43.960]  就不言而了
[00:10:43.960 --> 00:10:46.000]  只歸榮耀於上帝
[00:10:46.000 --> 00:10:46.520]  說
[00:10:46.520 --> 00:10:47.400]  這樣看來
[00:10:47.400 --> 00:10:50.280]  上帝也賜恩給外邦人
[00:10:50.280 --> 00:10:53.080]  叫他們悔改得生命了
[00:10:53.080 --> 00:10:54.000]  大家看到嗎
[00:10:54.000 --> 00:10:57.120]  這個記載就是整個的事蹟
[00:10:57.120 --> 00:10:58.560]  第三次
[00:10:58.560 --> 00:11:00.520]  當彼得回到耶路撒冷的時候
[00:11:00.520 --> 00:11:04.680]  重複再去見證神的作為
[00:11:04.680 --> 00:11:06.320]  所以三次記載這件事
[00:11:06.320 --> 00:11:08.600]  現在問問大家
[00:11:08.600 --> 00:11:10.600]  我們都說我們是蒙恩的基督徒
[00:11:10.600 --> 00:11:12.680]  請問在聖經裡面記載
[00:11:12.680 --> 00:11:16.000]  第一次人稱耶穌的門徒
[00:11:16.000 --> 00:11:17.560]  或者那些信徒
[00:11:17.560 --> 00:11:19.600]  稱他們為基督徒
[00:11:19.600 --> 00:11:21.440]  是從何時開始的
[00:11:21.440 --> 00:11:27.840]  剛才我們讀到第十八節
[00:11:27.840 --> 00:11:29.360]  我們留意一下
[00:11:29.360 --> 00:11:31.800]  原來從耶路撒冷教會後來受到逼迫
[00:11:31.800 --> 00:11:33.640]  他們就一直去到不同的地域
[00:11:33.640 --> 00:11:35.760]  後來設立另一個教會
[00:11:35.760 --> 00:11:39.840]  這個教會後來就可以代替耶路撒冷的教會
[00:11:39.840 --> 00:11:44.920]  然後差派宣教士去到外邦的地方做宣教工作
[00:11:44.920 --> 00:11:45.840]  這是什麼教會呢
[00:11:45.840 --> 00:11:48.160]  我們繼續讀一讀第十九節
[00:11:48.160 --> 00:11:50.480]  請大家繼續這次和我一起讀
[00:11:50.480 --> 00:11:51.560]  好嗎 請讀
[00:11:51.560 --> 00:11:54.400]  那些因使提反的事
[00:11:54.400 --> 00:11:56.920]  做患難四散的門徒
[00:11:56.920 --> 00:12:01.280]  直走到肥尼基和塞浦路斯
[00:12:01.280 --> 00:12:03.080]  並安提柯
[00:12:03.080 --> 00:12:05.440]  他們不向別人講道
[00:12:05.440 --> 00:12:07.360]  只向猶太人講
[00:12:07.360 --> 00:12:11.640]  但內中有塞浦路斯和古里內人
[00:12:11.640 --> 00:12:13.520]  他們到了安提柯
[00:12:13.520 --> 00:12:17.000]  也向希臘人傳講主耶穌
[00:12:17.000 --> 00:12:19.280]  主與他們同在
[00:12:19.280 --> 00:12:23.320]  信而歸主的人就很多了
[00:12:23.320 --> 00:12:28.040]  這封信傳到耶路撒冷教會人的耳中
[00:12:28.040 --> 00:12:31.480]  他們就打發巴拿巴出去
[00:12:31.480 --> 00:12:34.320]  走到安提柯為止
[00:12:34.320 --> 00:12:35.960]  他到了那裡
[00:12:35.960 --> 00:12:40.560]  看見上帝所賜的恩就歡喜
[00:12:40.560 --> 00:12:43.480]  勸勉眾人立定心志
[00:12:43.480 --> 00:12:45.280]  恆久靠主
[00:12:45.280 --> 00:12:47.760]  這巴拿巴原是個好人
[00:12:47.760 --> 00:12:50.000]  並被聖靈充滿
[00:12:50.000 --> 00:12:51.400]  帶有信心
[00:12:51.400 --> 00:12:56.000]  於是有許多人歸伏了主
[00:12:56.000 --> 00:13:00.200]  他又往大數去找蘇羅
[00:13:00.200 --> 00:13:04.640]  找著了就帶他到安提柯去
[00:13:04.640 --> 00:13:07.320]  他們足有一年的功夫
[00:13:07.320 --> 00:13:09.920]  和教會一同聚集
[00:13:09.920 --> 00:13:12.080]  教訓了許多人
[00:13:12.080 --> 00:13:15.840]  門徒稱為基督徒
[00:13:15.840 --> 00:13:19.160]  自從安提柯棄神
[00:13:19.160 --> 00:13:22.200]  這是第十一章的經文
[00:13:22.200 --> 00:13:25.840]  我們看到當時的情況
[00:13:25.840 --> 00:13:27.440]  他們受迫迫
[00:13:27.440 --> 00:13:29.160]  就到了菲利基
[00:13:29.160 --> 00:13:31.200]  到了塞浦路斯
[00:13:31.200 --> 00:13:34.320]  所以我們看到從耶路撒冷
[00:13:34.320 --> 00:13:36.240]  他們開始受迫迫
[00:13:36.240 --> 00:13:38.960]  他們一路向北去
[00:13:38.960 --> 00:13:42.040]  就到了菲利基的地帶
[00:13:42.040 --> 00:13:44.040]  到了塞浦路斯
[00:13:44.040 --> 00:13:45.720]  接著就到了安提柯
[00:13:45.720 --> 00:13:49.960]  所以這裡就是現在土耳其的地方
[00:13:49.960 --> 00:13:51.880]  如果大家記得在2023年
[00:13:51.880 --> 00:13:54.800]  即是去年年初的時候
[00:13:54.800 --> 00:13:57.080]  在土耳其有一場地震
[00:13:57.080 --> 00:13:58.760]  那個地震有個名字
[00:13:58.760 --> 00:14:00.800]  那個城市的名字叫做安塔基亞
[00:14:00.800 --> 00:14:04.840]  安塔基亞其實就是昔日的安提柯
[00:14:04.840 --> 00:14:09.160]  當時他們福音一路去到安提柯
[00:14:09.160 --> 00:14:11.800]  就向這些是希臘人
[00:14:11.800 --> 00:14:13.680]  即是非猶太人傳廣耶穌
[00:14:13.680 --> 00:14:15.800]  接著有很多人信主
[00:14:15.800 --> 00:14:16.880]  教會就建立起來
[00:14:16.880 --> 00:14:19.720]  接著有耶路撒冷教會的領袖
[00:14:19.720 --> 00:14:23.040]  就差遣巴拿伯下去看看
[00:14:23.040 --> 00:14:25.160]  結果巴拿伯下去
[00:14:25.160 --> 00:14:26.920]  看到神的奇妙工作
[00:14:26.920 --> 00:14:29.800]  所以就在安提柯繼續勸勉門徒
[00:14:29.800 --> 00:14:31.080]  行心靠主
[00:14:31.080 --> 00:14:32.840]  教會就越來越多人
[00:14:32.840 --> 00:14:35.080]  可以安提柯教會就建立起來
[00:14:35.080 --> 00:14:37.680]  所以後來這個巴拿伯就上大宋
[00:14:37.680 --> 00:14:40.640]  大宋就是宋羅的故居
[00:14:40.640 --> 00:14:44.160]  在大宋那裡找大宋的宋羅下來安提柯
[00:14:44.160 --> 00:14:46.120]  跟他一起有一年之久
[00:14:46.120 --> 00:14:48.800]  在那裡建立安提柯的教會
[00:14:48.800 --> 00:14:52.040]  所以門徒稱為基督徒
[00:14:52.040 --> 00:14:56.600]  就是從安提柯這個教會開始的
[00:14:56.600 --> 00:14:59.480]  所以在這個感恩節的主日裏面
[00:14:59.480 --> 00:15:02.320]  我就用這個經文裏面
[00:15:02.320 --> 00:15:06.520]  有三次提到關乎因典
[00:15:06.520 --> 00:15:11.680]  三個的希臘文在這個整段的記載裏面
[00:15:11.680 --> 00:15:13.240]  有不同的意義
[00:15:13.240 --> 00:15:15.280]  跟今天大英之門一同互勉
[00:15:15.280 --> 00:15:18.680]  我們實在是一班夢因的基督徒
[00:15:18.680 --> 00:15:21.280]  我們能夠成為神的兒女
[00:15:21.280 --> 00:15:22.240]  成為基督徒
[00:15:22.240 --> 00:15:24.680]  真是出於神的因典
[00:15:24.680 --> 00:15:28.280]  究竟我們怎樣來體會這個神的因典
[00:15:28.280 --> 00:15:30.760]  在我們身上來運作
[00:15:30.760 --> 00:15:32.680]  來有他的目的呢
[00:15:32.680 --> 00:15:34.280]  我們先看一看
[00:15:34.280 --> 00:15:36.640]  剛才我們讀過的經文
[00:15:36.640 --> 00:15:38.840]  十五至十七節
[00:15:38.840 --> 00:15:40.280]  你留意聖經這麼說
[00:15:40.280 --> 00:15:41.480]  他說我一開講
[00:15:41.480 --> 00:15:43.960]  聖靈便降在他們身上
[00:15:43.960 --> 00:15:47.120]  正像當初降在我們身上一樣
[00:15:47.120 --> 00:15:49.160]  我就想起主的話說
[00:15:49.160 --> 00:15:50.880]  若汗是用水撕洗
[00:15:50.880 --> 00:15:53.800]  但你們要受聖靈的洗
[00:15:53.800 --> 00:15:58.080]  上帝既然給他們恩賜
[00:15:58.080 --> 00:16:02.200]  像我們信主耶穌基督的時候給我們一樣
[00:16:02.200 --> 00:16:05.760]  這就是講到那個恩賜
[00:16:05.760 --> 00:16:07.840]  這是第一個的字
[00:16:07.840 --> 00:16:09.280]  第一個的希臘文
[00:16:09.280 --> 00:16:13.800]  這就是講到Darine這個字
[00:16:13.800 --> 00:16:17.440]  Darine這個字有英文翻譯做gifts
[00:16:17.440 --> 00:16:20.240]  有中文是
[00:16:20.240 --> 00:16:21.880]  剛才我們看見的恩賜
[00:16:21.880 --> 00:16:25.320]  或者它本身的意思就是禮物這個意思
[00:16:25.320 --> 00:16:26.800]  就是這個恩賜
[00:16:26.800 --> 00:16:29.880]  就是說上帝既然給他們這個gifts
[00:16:29.880 --> 00:16:31.840]  這個禮物
[00:16:31.840 --> 00:16:34.280]  那麼我們是誰
[00:16:34.280 --> 00:16:36.000]  怎可以難了神呢
[00:16:36.000 --> 00:16:39.800]  這個禮物就好像我們當時信耶穌的時候
[00:16:39.800 --> 00:16:43.000]  在從神那裡所得到的一樣
[00:16:43.000 --> 00:16:46.040]  大兄姐妹請問這個禮物是甚麼
[00:16:46.040 --> 00:16:47.040]  聖靈沒錯了
[00:16:47.040 --> 00:16:48.840]  你看上下文就知道了
[00:16:48.840 --> 00:16:51.080]  原來當聖靈降臨在他們身上
[00:16:51.080 --> 00:16:52.400]  他就明白到這個
[00:16:52.400 --> 00:16:56.440]  原來神要將聖靈賜給凡信耶穌的人
[00:16:56.440 --> 00:17:02.480]  這個就是上帝所賜給基督徒的恩賜
[00:17:02.480 --> 00:17:03.840]  一個禮物
[00:17:03.840 --> 00:17:06.040]  所以今天我們看見這個禮物
[00:17:06.040 --> 00:17:07.600]  第一方面給我們看到
[00:17:07.600 --> 00:17:12.440]  我們蒙恩是因有聖靈的來著
[00:17:12.440 --> 00:17:14.320]  耶路撒冷的領袖
[00:17:14.320 --> 00:17:16.680]  他說他信耶穌的時候
[00:17:16.680 --> 00:17:19.080]  他們如果大家記得在《四堂傳》第二章
[00:17:19.080 --> 00:17:21.640]  他們又經歷到聖靈降臨
[00:17:21.640 --> 00:17:23.440]  他們知道神越辣他們了
[00:17:23.440 --> 00:17:27.280]  他就想起約翰講過 施洗約翰講過
[00:17:27.280 --> 00:17:30.200]  就是說當他來施洗的時候
[00:17:30.200 --> 00:17:31.920]  只不過是用水來施洗
[00:17:31.920 --> 00:17:35.880]  但是耶穌來的時候是用聖靈施洗
[00:17:35.880 --> 00:17:37.880]  所以他們就發現到今天
[00:17:37.880 --> 00:17:41.440]  他們能夠領受聖靈是神給他們的恩典
[00:17:41.440 --> 00:17:44.640]  這個就證明他們是屬於上帝
[00:17:44.640 --> 00:17:48.160]  能夠成為主的兒女 成為基督徒
[00:17:48.160 --> 00:17:52.640]  所以我們看見在《四堂傳》第二章
[00:17:52.640 --> 00:17:55.200]  第二章的時候我們回到第二章
[00:17:55.200 --> 00:17:56.920]  彼得怎麼說 我們一起讀一讀
[00:17:56.920 --> 00:17:59.360]  第二章三十八節請讀
