
[00:00:00.000 --> 00:00:03.040]  今時今日香港我們很繁榮
[00:03:11.020 --> 00:03:12.440]  即是五十到六十歲
[00:03:12.440 --> 00:03:19.300]  而紀律部隊的首長就可以延遲到五十七歲
[00:03:19.300 --> 00:03:23.060]  當時我就選了一個五十五歲退休
[00:03:23.060 --> 00:03:28.600]  打算多些時間給自己做一些自己喜歡做的事
[00:03:28.600 --> 00:03:36.280]  但事遠遠為到五十四歲那年
[00:03:36.280 --> 00:03:46.400]  當年特首董建華先生找我去做另一個職位
[00:03:46.400 --> 00:03:48.860]  就是保證處處長
[00:03:48.860 --> 00:03:56.440]  我就由入境處處長就過去了入境處處長
[00:03:56.440 --> 00:04:00.600]  想想雖然五十五歲退不了休
[00:04:00.600 --> 00:04:03.800]  跟董先生那屆的職務
[00:04:03.800 --> 00:04:12.560]  當時是二零零七年可以做到二零零七年
[00:04:12.560 --> 00:04:14.840]  即是五十九歲退休都可以
[00:04:14.840 --> 00:04:19.480]  誰知做了十三個月的入境處處長
[00:04:19.480 --> 00:04:23.680]  去到二零零三年
[00:04:23.680 --> 00:04:29.640]  因為當年有「廿三奴立法」
[00:04:29.640 --> 00:04:32.120]  很多人上街
[00:04:32.120 --> 00:04:37.040]  當時的保安局局長任何屬於他的事
[00:04:37.040 --> 00:04:42.000]  都可以延遲到職位
[00:04:42.000 --> 00:04:44.480]  董先生又找我
[00:04:44.480 --> 00:04:46.200]  不如你早點做入境處處長
[00:04:46.200 --> 00:04:49.800]  你幫我打算做保安局局長
[00:04:49.800 --> 00:04:56.640]  我在二零零三年的八月就接任了保安局局長
[00:04:56.640 --> 00:04:58.120]  一做還有九年
[00:04:58.120 --> 00:05:01.240]  做到二零一二年才退休
[00:05:01.240 --> 00:05:11.240]  這幾年很多以前的公務員
[00:05:11.240 --> 00:05:17.400]  在做官的同事都有一句口頭禪
[00:05:17.400 --> 00:05:20.480]  叫做「官不免生」
[00:05:20.480 --> 00:05:23.320]  大家都知道現在做官很慘很慘
[00:05:23.320 --> 00:05:26.120]  其實在我的時代
[00:05:26.120 --> 00:05:28.640]  在我做保安局局長的時候
[00:05:28.640 --> 00:05:31.320]  都已經是不容易做了
[00:05:31.320 --> 00:05:33.320]  很多很難解決的事
[00:05:33.320 --> 00:05:40.560]  我想主要是現在我們的教育發達
[00:05:40.560 --> 00:05:44.640]  市民受教育的人多了
[00:05:44.640 --> 00:05:46.640]  高深教育的人多了
[00:05:46.640 --> 00:05:48.880]  市民的期望
[00:05:48.880 --> 00:05:50.880]  社會的期望
[00:05:50.880 --> 00:05:53.720]  公務員的期望又提高了
[00:05:53.720 --> 00:06:00.000]  所以現在做官的同事整件事都被人
[00:06:00.000 --> 00:06:02.360]  做得很雲散
[00:06:02.360 --> 00:06:05.640]  但有些甚麼就會被人拿出來講
[00:06:05.640 --> 00:06:10.440]  我那時做局長的時候都覺得壓力很大
[00:06:10.440 --> 00:06:13.240]  其實整班局長都壓力很大
[00:06:13.240 --> 00:06:18.480]  有一日我見到林瑞麟
[00:06:18.480 --> 00:06:20.800]  那時林瑞麟是局長不是司長
[00:06:20.800 --> 00:06:25.000]  我們大家都知道他是基督徒
[00:06:25.000 --> 00:06:29.240]  我們聽起都覺得靠我們自己
[00:06:29.240 --> 00:06:33.480]  能力不夠我們沒甚麼能力
[00:06:33.480 --> 00:06:39.760]  我們不如說不如我們在局長的範圍裏面
[00:06:39.760 --> 00:06:44.480]  找一班基督徒來成立一個基督徒的善助
[00:06:44.480 --> 00:06:46.920]  在那時開始
[00:06:46.920 --> 00:06:50.880]  大約在2004年或2003年尾
[00:06:50.880 --> 00:06:55.120]  我們就找了兩個局長來成立一個基督徒
[00:06:55.120 --> 00:06:58.560]  當時最初開始的時候只有五個人
[00:06:58.560 --> 00:07:00.160]  只有五個人
[00:07:00.160 --> 00:07:02.960]  後來過了一、兩年
[00:07:02.960 --> 00:07:09.200]  國人黨前長加入政府我們就變得更多
[00:07:09.200 --> 00:07:14.320]  最初祈禱的地點
[00:07:14.320 --> 00:07:17.440]  就是馬士坎辦公室
[00:07:17.440 --> 00:07:22.640]  我們每個星期一次8點
[00:07:22.640 --> 00:07:25.920]  即是未開工之前可以用政府的時間
[00:07:25.920 --> 00:07:28.680]  9點至8點至9點
[00:07:28.680 --> 00:07:35.040]  我們一起在馬士坎辦公室祈禱
[00:07:35.040 --> 00:07:38.040]  為很多事
[00:07:38.040 --> 00:07:44.400]  即是為香港求平安局長的政策範圍
[00:07:44.400 --> 00:07:47.280]  有甚麼事我們要解決
[00:07:47.280 --> 00:07:50.920]  後來馬士坎離開政府
[00:07:50.920 --> 00:07:55.080]  祈禱的地點就改在我的辦公室
[00:07:55.080 --> 00:08:01.160]  最後我們搬了去新的政府總部的時候
[00:08:01.160 --> 00:08:05.120]  剛好那時林瑞麟志勇是市長
[00:08:05.120 --> 00:08:08.400]  辦公室就大一點林瑞麟志勇是市長
[00:08:08.400 --> 00:08:10.800]  就搬到新政府那裏去
[00:08:10.800 --> 00:08:17.040]  那幾年來我們每一天
[00:08:17.040 --> 00:08:21.040]  即是每個星期都為國人祈禱
[00:08:21.040 --> 00:08:23.360]  特別是為香港祈禱
[00:08:23.360 --> 00:08:27.760]  為各個局長的工作祈禱
[00:08:27.760 --> 00:08:31.720]  就是因為大家彼此的待遇
[00:08:31.720 --> 00:08:35.360]  始終這9年來我們當然要進食
[00:08:35.360 --> 00:08:42.840]  即是做了這9年的局長都可以平安度過
[00:08:42.840 --> 00:08:44.440]  我今日和大家分享
[00:08:44.440 --> 00:08:48.240]  有一兩件我處理過的事件
[00:08:48.240 --> 00:08:59.160]  第一件就是在2005年的時候
[00:08:59.160 --> 00:09:08.400]  香港那時舉辦一個很大型的世界級的聚會
[00:09:08.400 --> 00:09:12.920]  在香港叫做世貿部長級
[00:09:12.920 --> 00:09:15.520]  那時我想北戴河會不會記錯
[00:09:15.520 --> 00:09:18.720]  世貿部長級
[00:09:18.720 --> 00:09:29.720]  香港有史以來舉辦一個最龐大的國際會議
[00:09:29.720 --> 00:09:36.360]  除了七至八百多位來自世界的商務
[00:09:36.360 --> 00:09:39.080]  財經的部長之外
[00:09:39.080 --> 00:09:43.400]  還有六千多名的全世界各國的代表
[00:09:43.400 --> 00:09:47.240]  有三千名來自全世界的前輩
[00:09:47.240 --> 00:09:52.080]  以及有兩千名NGO的記者
[00:09:52.080 --> 00:09:55.480]  加起來有一萬一千多人在香港
[00:09:55.480 --> 00:10:04.000]  這個會議當然提高了香港的國際形象
[00:10:04.000 --> 00:10:09.240]  又為我們那些旅遊界做了很多的生意
[00:10:09.240 --> 00:10:15.400]  推廣了香港在國際上的認受性
[00:10:15.400 --> 00:10:19.160]  我們怎樣可以推銷香港
[00:10:19.160 --> 00:10:24.720]  但其中一個最大的挑戰是保安問題
[00:10:24.720 --> 00:10:34.280]  因為當然有一班國際的NGO是反傳統化
[00:10:34.280 --> 00:10:38.000]  現在更加不得了
[00:10:38.000 --> 00:10:41.960]  美國總統自己帶領反傳統化
[00:10:41.960 --> 00:10:44.280]  當年是民間組織帶領
[00:10:44.280 --> 00:10:48.800]  監察世貿國際的聯盟
[00:10:48.800 --> 00:10:56.160]  其中表表者是一班韓國的學生、農民和工人
[00:10:56.160 --> 00:11:00.560]  每逢國際會議
[00:11:00.560 --> 00:11:07.360]  例如很多年前在大陸開會
[00:11:07.360 --> 00:11:12.120]  很多年前在大陸這班反傳統化的人
[00:11:12.120 --> 00:11:15.600]  去搞示威都很極端
[00:11:15.600 --> 00:11:17.680]  這一兩年的層次
[00:11:17.680 --> 00:11:22.480]  但在2005年的時候是一個高潮
[00:11:22.480 --> 00:11:29.160]  在世貿局長級會議舉行前幾個月
[00:11:29.160 --> 00:11:34.160]  又有一個示威在首爾
[00:11:34.160 --> 00:11:42.280]  又是這班農民或工人代表在搞示威
[00:11:42.280 --> 00:11:51.080]  這次在韓國本土的示威引致一個示威者死亡
[00:11:51.080 --> 00:11:52.600]  很多人受傷
[00:11:52.600 --> 00:11:55.280]  有幾個重傷包括一些警察
[00:11:55.280 --> 00:11:59.880]  當時我做國安局局長
[00:11:59.880 --> 00:12:04.280]  要確保第一順利巡行
[00:12:04.280 --> 00:12:11.520]  第二希望見到香港這麼無形的環境被破壞
[00:12:11.520 --> 00:12:15.920]  當年來說2005年之前
[00:12:15.920 --> 00:12:21.960]  很多年都沒有試過大型示威或暴動
[00:12:21.960 --> 00:12:27.840]  當時擺在我面前有幾個選擇
[00:12:27.840 --> 00:12:37.240]  我可以將這班所謂的「搞事者」轉換去外國
[00:12:37.240 --> 00:12:39.720]  因為根據香港的法律
[00:12:39.720 --> 00:12:43.280]  入境處處長完全有這個權利
[00:12:43.280 --> 00:12:50.680]  你來香港不是為我們提供什麼經濟什麼利益
[00:12:50.680 --> 00:12:52.920]  如果你真的來搞搞震
[00:12:52.920 --> 00:12:57.320]  入境處完全有這個權利是不給你的
[00:12:57.320 --> 00:13:03.240]  但當然這樣做有些反面效果
[00:13:03.240 --> 00:13:12.680]  國際人權組織國際上的反全球化
[00:13:12.680 --> 00:13:17.560]  這些人會說香港有沒有場面自由
[00:13:17.560 --> 00:13:18.880]  有沒有表達自由
[00:13:18.880 --> 00:13:20.880]  很多事現在都經常聽到
[00:13:20.880 --> 00:13:26.240]  另外當年韓國政府對我們場面表達
[00:13:26.240 --> 00:13:29.520]  你們不要拒絕我們國民入境
[00:13:29.520 --> 00:13:34.080]  因為你這樣做韓國政府很難效仿
[00:13:34.080 --> 00:13:47.800]  當然當年李明逸處長派了幾個同事去韓國
[00:13:47.800 --> 00:13:50.440]  見過韓國政府的代表
[00:13:50.440 --> 00:13:52.600]  又見過這班農民的代表
[00:13:52.600 --> 00:13:59.960]  他們兩方面都說韓國的遊客來香港
[00:13:59.960 --> 00:14:02.880]  沒有貴價理由一定會受罰的
[00:14:02.880 --> 00:14:05.400]  你放心我們不會衝擊你們的香港
[00:14:05.400 --> 00:14:07.320]  不會破壞你們的和平安定
[00:14:07.320 --> 00:14:13.760]  最後我決定讓他們來香港
[00:14:13.760 --> 00:14:19.800]  這班韓國農民來香港
[00:14:19.800 --> 00:14:26.560]  最初一兩日他們搞示威都很和平
[00:14:26.560 --> 00:14:35.920]  我想我們香港這幾年有些年青人搞示威
[00:14:35.920 --> 00:14:39.120]  很多手法都像韓國那些韓農一樣
[00:14:39.120 --> 00:14:44.720]  當時他們很吸引我們傳媒的眼球
[00:14:44.720 --> 00:14:46.680]  走三步擺一擺
[00:14:46.680 --> 00:14:53.600]  他們的示威活動一人比一人劇烈
[00:14:53.600 --> 00:14:59.600]  最後到大會結束那天
[00:14:59.600 --> 00:15:04.880]  我還記得是2005年12月17日
[00:15:04.880 --> 00:15:08.320]  那天是星期六
[00:15:08.320 --> 00:15:10.520]  很多同事都不用上班
[00:15:10.520 --> 00:15:14.240]  那天早上我都在家裏
[00:15:14.240 --> 00:15:20.000]  但因為有那麼大的聚會在香港
[00:15:20.000 --> 00:15:26.640]  我們保安局一定會開了緊急事務應變中心
[00:15:26.640 --> 00:15:30.760]  我們還在看整個大局
[00:15:30.760 --> 00:15:39.880]  那天早上這班韓農示威者開始採取暴力攻擊
[00:15:39.880 --> 00:15:44.480]  衝擊我們警方防線
[00:15:44.480 --> 00:15:50.640]  用一些自製武器想衝入會議中心
[00:15:50.640 --> 00:15:53.120]  這個世貿會場
[00:15:53.120 --> 00:15:57.200]  到中午的時候越演越烈
[00:15:57.200 --> 00:16:01.120]  簡直是一個暴動
[00:16:01.120 --> 00:16:05.960]  比起我們幾年前的戰爭暴力很多
[00:16:05.960 --> 00:16:09.560]  那時我在家裏看到這件事
[00:16:09.560 --> 00:16:12.680]  我就馬上回到辦公室
[00:16:12.680 --> 00:16:14.640]  我自己都沒有叫司機
[00:16:14.640 --> 00:16:21.560]  我自己開車從沙田回到政府總部
[00:16:21.560 --> 00:16:26.840]  當時政府總部就在北京
[00:16:26.840 --> 00:16:30.560]  我開車過黎智英後
[00:16:30.560 --> 00:16:32.520]  原來很多路都封了
[00:16:32.520 --> 00:16:36.640]  警察不讓車輛上去灣仔
[00:16:36.640 --> 00:16:41.400]  都封了 因為有些國際問題
[00:16:41.400 --> 00:16:43.680]  警察說我是局長我現在要上去
[00:16:43.680 --> 00:16:47.720]  那個鐵板給我上去
[00:16:47.720 --> 00:16:52.600]  中午過後我就上去政府總部
[00:16:52.600 --> 00:16:56.680]  一路鬥到第二天早上
[00:16:56.680 --> 00:17:01.880]  到傍晚的時候
[00:17:01.880 --> 00:17:07.360]  那些暴龍的人鬥得很激動
[00:17:07.360 --> 00:17:11.520]  想推倒我們的警車
[00:17:11.520 --> 00:17:15.160]  衝擊我們的店鋪
[00:17:15.160 --> 00:17:19.000]  當晚我就馬上去上公司
[00:17:19.000 --> 00:17:24.160]  呼籲市民不要去灣仔和銅鑼灣
[00:17:24.160 --> 00:17:27.480]  呼籲政府不要出這些陣地
[00:17:27.480 --> 00:17:30.680]  我們警方快要清場了
[00:17:30.680 --> 00:17:32.360]  我們大家不要去
[00:17:32.360 --> 00:17:35.680]  但大家知道香港人不是那麼聽話
[00:17:35.680 --> 00:17:39.000]  當時很多特別是年青人
[00:17:39.000 --> 00:17:41.640]  都走去灣仔的村莊
[00:17:41.640 --> 00:17:46.920]  看我們怎樣跟那些韓國人角力
[00:17:46.920 --> 00:17:54.040]  當晚我打個電話給警務處處長
[00:17:54.040 --> 00:17:56.120]  那個時候是李應貴處長
[00:17:56.120 --> 00:17:58.680]  我說Dick你守不守得住
[00:17:58.680 --> 00:18:00.800]  我說你守不守得住
[00:18:00.800 --> 00:18:03.480]  你明不明白他說守得住
[00:18:03.480 --> 00:18:08.600]  其實當晚有兩個人跟問我銅鑼灣的問題
[00:18:08.600 --> 00:18:14.960]  一個就是當時的政務司司長許思仁
[00:18:14.960 --> 00:18:16.920]  他打電話問我守不守得住
[00:18:16.920 --> 00:18:19.000]  我說守得住
[00:18:19.000 --> 00:18:21.280]  第二個打電話給我誰呢
[00:18:21.280 --> 00:18:22.920]  就是駐軍司令
[00:18:22.920 --> 00:18:24.440]  打過那麼多次的電話
[00:18:24.440 --> 00:18:27.200]  他說要不要幫忙
[00:18:27.200 --> 00:18:32.160]  我說不用了我們警察應該可以守得住
[00:18:32.160 --> 00:18:35.880]  那次在當晚深夜的時候
[00:18:35.880 --> 00:18:39.840]  警方動用了我們的機動部隊
[00:18:39.840 --> 00:18:42.040]  放了很多的催淚彈
[00:18:42.040 --> 00:18:47.280]  將那些韓國人放到灣仔那裏包圍住
[00:18:47.280 --> 00:18:49.640]  四幾個小時之後
[00:18:49.640 --> 00:18:51.960]  他們自動投降了大家都知道
[00:18:51.960 --> 00:18:54.040]  自動走出警車
[00:18:54.040 --> 00:18:57.840]  事件得以平息
[00:18:57.840 --> 00:19:06.920]  在整件事件當中都看到上帝的恩典
[00:19:06.920 --> 00:19:11.120]  當時有幾千個國際的傳媒在那裏
[00:19:11.120 --> 00:19:15.600]  說這些情況如果是在外國發生
[00:19:15.600 --> 00:19:19.560]  那個示威者或者警察
[00:19:19.560 --> 00:19:23.040]  你們大家受傷或者有些人死亡
[00:19:23.040 --> 00:19:27.760]  都明白香港警察可以那麼尊嚴
[00:19:27.760 --> 00:19:32.840]  可以用那麼少的暴力可以控制到場面
[00:19:32.840 --> 00:19:34.840]  整件事件當中
[00:19:34.840 --> 00:19:39.760]  我們警方在國際的同行當中
[00:19:39.760 --> 00:19:41.840]  都是得到很大的讚賞
[00:19:41.840 --> 00:19:44.840]  大家都覺得香港事件的行動
[00:19:44.840 --> 00:19:50.840]  搞這個牧羊群會議是一個經典
[00:19:50.840 --> 00:19:57.840]  後來很多外國的同行都希望來香港學習
[00:19:57.840 --> 00:20:00.840]  所以我經常都說我們香港警方
[00:20:00.840 --> 00:20:05.840]  我們香港警隊是全世界最優秀的一支警隊
[00:20:05.840 --> 00:20:09.840]  其實當日我們幾日之後
[00:20:09.840 --> 00:20:15.840]  我們將這些韓民遣送回首爾的時候
[00:20:15.840 --> 00:20:23.840]  他們的大頭首領都跟我們這些遣送人員說
[00:20:23.840 --> 00:20:29.840]  你們香港警察比我們韓國警察文明很多
[00:20:29.840 --> 00:20:40.840]  這個期間保守了香港經過的經驗
[00:20:40.840 --> 00:20:45.840]  我另外傳給國安局的事件很幸運
[00:20:45.840 --> 00:20:47.840]  是一個熱搜
[00:20:47.840 --> 00:20:56.840]  我們國安局每逢星期一早晨
[00:20:56.840 --> 00:21:00.840]  我都會找一班同事開會
[00:21:00.840 --> 00:21:03.840]  我們這個周會是講甚麼呢
[00:21:03.840 --> 00:21:10.840]  多講一個星期的工作和看字幕
[00:21:10.840 --> 00:21:16.840]  我們這些工作立法會有甚麼質詢
[00:21:16.840 --> 00:21:18.840]  我們要做甚麼準備
[00:21:18.840 --> 00:21:21.840]  同時間的工作分工
[00:21:21.840 --> 00:21:30.840]  在2010年某個星期一早上
[00:21:30.840 --> 00:21:34.840]  我正在開會的時候
[00:21:34.840 --> 00:21:37.840]  突然有個新聞官走進來
[00:21:37.840 --> 00:21:40.840]  在我新聞秘書的耳朵裏
[00:21:40.840 --> 00:21:43.840]  含含沉沉地講了幾句話
[00:21:43.840 --> 00:21:46.840]  那個新聞官一聽到之後
[00:21:46.840 --> 00:21:48.840]  在我耳朵裏又說
[00:21:48.840 --> 00:21:56.840]  馬尼拉那裏只有挾持人之死
[00:21:56.840 --> 00:21:59.840]  不過沒有人受傷
[00:21:59.840 --> 00:22:07.840]  那個挾持的歹徒又答應不會傷害人士
[00:22:07.840 --> 00:22:11.840]  現在入境處已經知道了
[00:22:11.840 --> 00:22:17.840]  已經和中國處馬尼拉大使聯絡了
[00:22:17.840 --> 00:22:19.840]  大使館現在正在派人去
[00:22:19.840 --> 00:22:25.840]  我就說既然有人處理我們繼續開會
[00:22:25.840 --> 00:22:31.840]  但突然有個新聞官走進來
[00:22:31.840 --> 00:22:34.840]  我就繼續開會
[00:22:34.840 --> 00:22:44.840]  開完早會之後我的心很不平安
[00:22:44.840 --> 00:22:50.840]  我就在自己的辦公室為事件祈禱
[00:22:50.840 --> 00:22:54.840]  為那些人士祈禱
[00:22:54.840 --> 00:22:56.840]  祈禱後仍然很不平安
[00:22:56.840 --> 00:22:57.840]  我這個沒試過
[00:22:57.840 --> 00:23:00.840]  因為我以前祈禱的監控未實
[00:23:00.840 --> 00:23:02.840]  我的心很平安
[00:23:02.840 --> 00:23:05.840]  我說難道又是大件事
[00:23:05.840 --> 00:23:09.840]  當時有個聲音說
[00:23:09.840 --> 00:23:15.840]  You need to get on top of this all these things
[00:23:15.840 --> 00:23:18.840]  即是說身為一個局長
[00:23:18.840 --> 00:23:21.840]  你要將所有你行動的事
[00:23:21.840 --> 00:23:23.840]  你要看得很清楚
[00:23:23.840 --> 00:23:28.840]  現在很多做官的我都同意他一句
[00:23:28.840 --> 00:23:30.840]  我們做事很多時候
[00:23:30.840 --> 00:23:35.840]  桌上很多事是做不完的
[00:23:35.840 --> 00:23:37.840]  但無論如何
[00:23:37.840 --> 00:23:41.840]  身為一個主管
[00:23:41.840 --> 00:23:47.840]  你要從這些細節很詳細的事
[00:23:47.840 --> 00:23:50.840]  你要多一步就看完
[00:23:50.840 --> 00:23:54.840]  很不平安之後
[00:23:54.840 --> 00:23:58.840]  我就立即叫我的新聞秘書
[00:23:58.840 --> 00:24:02.840]  你馬上叫我找全香港的傳媒
[00:24:02.840 --> 00:24:05.840]  我要在中午之前有個記者招待會
[00:24:05.840 --> 00:24:08.840]  要有個記者招待會
[00:24:08.840 --> 00:24:13.840]  我希望在1點鐘那個新聞播出
[00:24:13.840 --> 00:24:15.840]  馬上叫所有記者來
[00:24:15.840 --> 00:24:17.840]  我的記者招待會
[00:24:17.840 --> 00:24:20.840]  我講的是示範的經過
[00:24:20.840 --> 00:24:24.840]  當時我手上已經有示範經過
[00:24:24.840 --> 00:24:29.840]  還有說我們日記署已經正在處理
[00:24:29.840 --> 00:24:32.840]  在那個記者招待會
[00:24:32.840 --> 00:24:34.840]  我反覆很多次說
[00:24:34.840 --> 00:24:39.840]  我希望菲律賓當局
[00:24:39.840 --> 00:24:44.840]  用一個和平的方法解決這件事
[00:24:44.840 --> 00:24:49.840]  以人事的安全為最大考慮
[00:24:49.840 --> 00:24:50.840]  我講很多次
[00:24:50.840 --> 00:24:53.840]  因為在我心裏人事很安全
[00:24:53.840 --> 00:24:56.840]  時不時我的心很不安
[00:24:56.840 --> 00:25:01.840]  接著通知了入境處處長納卡
[00:25:01.840 --> 00:25:09.840]  派人去馬尼拉協助中國大使館處理這件事
[00:25:09.840 --> 00:25:15.840]  其實當日下午去馬尼拉的機票已經滿了
[00:25:15.840 --> 00:25:19.840]  但航空公司後來offload了兩個旅客
[00:25:19.840 --> 00:25:25.840]  給我的同事去馬尼拉
[00:25:25.840 --> 00:25:29.840]  事件的發展和結局
[00:25:29.840 --> 00:25:32.840]  我想大家在這裏在座都很清楚
[00:25:32.840 --> 00:25:35.840]  繞了十多個小時
[00:25:35.840 --> 00:25:43.840]  菲律賓當局沒有採取我要用和平的方法解決
[00:25:43.840 --> 00:25:53.840]  派遣特種部隊去攻入巴士
[00:25:53.840 --> 00:25:55.840]  繞了一個小時
[00:25:55.840 --> 00:25:59.840]  最終在十五個人士當中
[00:25:59.840 --> 00:26:03.840]  有八個死了 七個受傷
[00:26:03.840 --> 00:26:15.840]  當晚派了我的部長去馬尼拉協助處理這件事
[00:26:15.840 --> 00:26:26.840]  後來陪領袖和受傷者一起回香港
[00:26:26.840 --> 00:26:34.840]  當然我們對香港同胞死傷者
[00:26:34.840 --> 00:26:37.840]  致以最大的同情和慰問
[00:26:37.840 --> 00:26:40.840]  現在黨很失望
[00:26:40.840 --> 00:26:45.840]  但無論如何在整個事件當中
[00:26:45.840 --> 00:26:50.840]  我看到神在我身上的恩典
[00:26:50.840 --> 00:26:53.840]  在這麼大的事件當中
[00:26:53.840 --> 00:26:57.840]  祂提醒我不要大義
[00:26:57.840 --> 00:27:01.840]  當日如果我沒有開記者招待會
[00:27:01.840 --> 00:27:09.840]  或者沒有派入境處同事第一時間去處理
[00:27:09.840 --> 00:27:12.840]  後來如果發生這麼大的事
[00:27:12.840 --> 00:27:15.840]  你知道我們香港的傳媒要找負責
[00:27:15.840 --> 00:27:17.840]  要找一個減一兩人的頭
[00:27:17.840 --> 00:27:19.840]  頭就是我了
[00:27:19.840 --> 00:27:23.840]  無論如何這件事又過了
[00:27:23.840 --> 00:27:28.840]  其實在我做局長的九年生涯當中
[00:27:28.840 --> 00:27:32.840]  每年都會發生這些突發事件
[00:27:32.840 --> 00:27:37.840]  有時牽涉到人命的損失
[00:27:37.840 --> 00:27:43.840]  例如2004年的南亞海嘯
[00:27:43.840 --> 00:27:50.840]  當年我們香港有幾十人在泰國失蹤
[00:27:50.840 --> 00:27:52.840]  現在都未找到
[00:27:52.840 --> 00:27:54.840]  可能都不在了
[00:27:54.840 --> 00:28:02.840]  在2010年的日本大地震黑蝕流
[00:28:02.840 --> 00:28:07.840]  我們有很多香港人在那裏旅行
[00:28:07.840 --> 00:28:11.840]  但每一次都看到神的恩典在我手上
[00:28:11.840 --> 00:28:14.840]  讓我有能力去處理
[00:28:14.840 --> 00:28:28.840]  不是每一次選舉處理都那麼順利
[00:28:28.840 --> 00:28:32.840]  記得有一次
[00:28:32.840 --> 00:28:34.840]  講真有一次是很愚蠢
[00:28:34.840 --> 00:28:38.840]  我做局長九年
[00:28:38.840 --> 00:28:44.840]  當年的文學都是在局長之中排得最好
[00:28:44.840 --> 00:28:48.840]  但有一次事件發生
[00:28:48.840 --> 00:28:52.840]  我的文學跌了百分之二十
[00:28:52.840 --> 00:28:56.840]  在2008年
[00:28:56.840 --> 00:29:03.840]  現在大家都很喜歡去泰國旅行
[00:29:03.840 --> 00:29:07.840]  這幾年泰國都算平穩
[00:29:07.840 --> 00:29:13.840]  但十年前泰國局勢很動盪
[00:29:13.840 --> 00:29:18.840]  大家有沒有聽過黃衫軍紅衫軍
[00:29:18.840 --> 00:29:24.840]  其實黃衫軍紅衫軍代表兩個不同政治團體
[00:29:24.840 --> 00:29:28.840]  簡單來說紅衫軍的支持者
[00:29:28.840 --> 00:29:32.840]  就是一些農民低下階層
[00:29:32.840 --> 00:29:37.840]  黃衫軍是大城市的中產知識份子
[00:29:37.840 --> 00:29:40.840]  2008年的時候
[00:29:40.840 --> 00:29:44.840]  紅衫軍的政治團體當值
