
[00:00:00.000 --> 00:00:04.000]  感謝天父讓我們來到神的面前
[00:02:50.000 --> 00:02:53.000]  並且寫在經上
[00:02:53.000 --> 00:02:55.000]  正是要警戒
[00:02:55.000 --> 00:02:58.000]  我們這末世的人
[00:02:58.000 --> 00:03:03.000]  所以自己以為站得穩的
[00:03:03.000 --> 00:03:05.000]  需要謹慎
[00:03:05.000 --> 00:03:09.000]  免得跌倒
[00:03:09.000 --> 00:03:12.000]  這個說他們是指以色列人
[00:03:12.000 --> 00:03:16.000]  他們在聖經上被記載的經歷
[00:03:16.000 --> 00:03:19.000]  他們所遭遇一切的事
[00:03:19.000 --> 00:03:22.000]  都要作為一種警戒
[00:03:22.000 --> 00:03:24.000]  告訴別人
[00:03:24.000 --> 00:03:26.000]  告訴哪些人呢
[00:03:26.000 --> 00:03:29.000]  告訴我們這些讀聖經的末世人
[00:03:29.000 --> 00:03:31.000]  這些是哪些人呢
[00:03:31.000 --> 00:03:36.000]  就是那些以為自己站立得穩
[00:03:36.000 --> 00:03:39.000]  我相信我們每一個人
[00:03:39.000 --> 00:03:41.000]  跌倒的時候
[00:03:41.000 --> 00:03:45.000]  都不知道自己當時是這麼穩陣
[00:03:45.000 --> 00:03:47.000]  很多時候我聽別人說
[00:03:47.000 --> 00:03:49.000]  包括自己的經歷
[00:03:49.000 --> 00:03:51.000]  當你很謹慎
[00:03:51.000 --> 00:03:53.000]  那裡很滑的
[00:03:53.000 --> 00:03:54.000]  很滑的
[00:03:54.000 --> 00:03:56.000]  你真的步步為營走
[00:03:56.000 --> 00:03:58.000]  你都很少機會跌倒
[00:03:58.000 --> 00:04:02.000]  除非你突然間腳軟了
[00:04:02.000 --> 00:04:04.000]  但是你對走的時候
[00:04:04.000 --> 00:04:06.000]  掉以輕心
[00:04:06.000 --> 00:04:08.000]  十居其九
[00:04:08.000 --> 00:04:12.000]  跌倒就因為掉以輕心
[00:04:12.000 --> 00:04:14.000]  聖經上記載的人物
[00:04:14.000 --> 00:04:17.000]  就是要成為我們的警戒
[00:04:17.000 --> 00:04:19.000]  以至我們遇到試探
[00:04:19.000 --> 00:04:21.000]  遇到考驗的時候
[00:04:21.000 --> 00:04:23.000]  我們懂得怎樣神
[00:04:23.000 --> 00:04:25.000]  知道神是信實的
[00:04:25.000 --> 00:04:28.000]  叫我們不容易失敗跌倒
[00:04:28.000 --> 00:04:32.000]  所以透過這個經文
[00:04:32.000 --> 00:04:34.000]  給我很大的提醒
[00:04:34.000 --> 00:04:36.000]  再加上香港近日
[00:04:36.000 --> 00:04:40.000]  大概過去一個月裡面
[00:04:40.000 --> 00:04:42.000]  未開課之前
[00:04:42.000 --> 00:04:46.000]  很多家長為了子女的教育
[00:04:46.000 --> 00:04:49.000]  費煞思量
[00:04:49.000 --> 00:04:51.000]  甚至去到一個地步
[00:04:51.000 --> 00:04:53.000]  要絕食抗議
[00:04:53.000 --> 00:04:55.000]  因為他們恐怕
[00:04:55.000 --> 00:05:00.000]  自己的子女受某些影響
[00:05:00.000 --> 00:05:02.000]  這個是出發點
[00:05:02.000 --> 00:05:06.000]  用心量苦是好事
[00:05:06.000 --> 00:05:11.000]  但是這個影響小孩將來
[00:05:11.000 --> 00:05:14.000]  是不是除了一些教育之外
[00:05:14.000 --> 00:05:19.000]  家庭又如何呢
[00:05:19.000 --> 00:05:21.000]  社會有教育
[00:05:21.000 --> 00:05:23.000]  學校有教育
[00:05:23.000 --> 00:05:27.000]  但是家庭有什麼教育呢
[00:05:27.000 --> 00:05:30.000]  大衛的一生
[00:05:30.000 --> 00:05:32.000]  有些失敗的地方
[00:05:32.000 --> 00:05:36.000]  就是大衛的家庭教育的失敗
[00:05:36.000 --> 00:05:41.000]  特別大衛在淫亂的事情上
[00:05:41.000 --> 00:05:43.000]  他是失敗
[00:05:43.000 --> 00:05:47.000]  因此刀劍不離家
[00:05:47.000 --> 00:05:49.000]  訴羅一生裡面
[00:05:49.000 --> 00:05:52.000]  其實看不出他在行為上
[00:05:52.000 --> 00:05:54.000]  有什麼惡劣的事
[00:05:54.000 --> 00:05:59.000]  但是為什麼他和約拿丹之間的關係
[00:05:59.000 --> 00:06:01.000]  是這麼緊張呢
[00:06:01.000 --> 00:06:03.000]  這個就是今天想和大家看的
[00:06:03.000 --> 00:06:08.000]  關於約拿丹的生平
[00:06:08.000 --> 00:06:11.000]  我們看十五二記上第十八章
[00:06:11.000 --> 00:06:12.000]  我今天的方式
[00:06:12.000 --> 00:06:14.000]  是要透過讀聖經的方式
[00:06:14.000 --> 00:06:17.000]  和大家一邊看聖經一邊講解
[00:06:17.000 --> 00:06:19.000]  我想會節省一些時間
[00:06:19.000 --> 00:06:21.000]  因為等一下還有一些見證
[00:06:21.000 --> 00:06:25.000]  給一些姐妹上來講見證
[00:06:25.000 --> 00:06:27.000]  大衛對訴羅說完了話
[00:06:27.000 --> 00:06:31.000]  約拿丹心與大衛的心相契
[00:06:31.000 --> 00:06:32.000]  大衛就愛約拿丹
[00:06:32.000 --> 00:06:35.000]  如同愛自己的生命
[00:06:35.000 --> 00:06:37.000]  當日訴羅留住大衛
[00:06:37.000 --> 00:06:38.000]  不讓他回家
[00:06:38.000 --> 00:06:40.000]  約拿丹也愛大衛
[00:06:40.000 --> 00:06:41.000]  好像自己的生命一樣
[00:06:41.000 --> 00:06:43.000]  就和他納約
[00:06:43.000 --> 00:06:44.000]  不單納約
[00:06:44.000 --> 00:06:46.000]  約拿丹還將身上脫下外袍
[00:06:46.000 --> 00:06:47.000]  給大衛
[00:06:47.000 --> 00:06:48.000]  此外
[00:06:48.000 --> 00:06:53.000]  還將他的戰衣刀弓腰帶都給他
[00:06:53.000 --> 00:06:55.000]  訴羅無論差遣大衛往哪裏去
[00:06:55.000 --> 00:06:57.000]  他都做事精明
[00:06:57.000 --> 00:07:00.000]  訴羅納他作軍隊的指揮官
[00:07:00.000 --> 00:07:04.000]  這是新譯的和收本講法
[00:07:04.000 --> 00:07:09.000]  眾百姓和訴羅的臣服都看為美
[00:07:09.000 --> 00:07:11.000]  稍微停一停
[00:07:11.000 --> 00:07:15.000]  大衛為甚麼因為
[00:07:15.000 --> 00:07:19.000]  訴羅當時召大衛來的時候
[00:07:19.000 --> 00:07:22.000]  因為大衛是戰勝了
[00:07:22.000 --> 00:07:24.000]  殺死了哥里亞
[00:07:24.000 --> 00:07:27.000]  這一個戰役
[00:07:27.000 --> 00:07:32.000]  令到當時的以色列人打敗菲利斯人
[00:07:32.000 --> 00:07:36.000]  而當大衛來到訴羅面前
[00:07:36.000 --> 00:07:37.000]  訴羅問話
[00:07:37.000 --> 00:07:38.000]  講完之後
[00:07:38.000 --> 00:07:41.000]  約拿丹那麼欣賞羨慕他
[00:07:41.000 --> 00:07:45.000]  約拿丹不是一個庸才
[00:07:45.000 --> 00:07:46.000]  在第十四章的時候
[00:07:46.000 --> 00:07:51.000]  講到約拿丹面對當時軍力薄弱
[00:07:51.000 --> 00:07:55.000]  武器裝備不良的以色列軍隊
[00:07:55.000 --> 00:08:00.000]  面對那個菲利斯人多到離譜
[00:08:00.000 --> 00:08:02.000]  實力懸殊
[00:08:02.000 --> 00:08:07.000]  但是約拿丹就帶著他一個侍從
[00:08:07.000 --> 00:08:08.000]  去探勘
[00:08:08.000 --> 00:08:10.000]  去探的時候
[00:08:10.000 --> 00:08:13.000]  約拿丹有藝高人膽大
[00:08:13.000 --> 00:08:15.000]  亦有信心
[00:08:15.000 --> 00:08:19.000]  結果就憑著一個印證
[00:08:19.000 --> 00:08:22.000]  就是他看到對方的哨兵
[00:08:22.000 --> 00:08:24.000]  然後他心想
[00:08:24.000 --> 00:08:25.000]  如果哨兵叫我停住
[00:08:25.000 --> 00:08:26.000]  我就不動
[00:08:26.000 --> 00:08:28.000]  如果哨兵進我過去
[00:08:28.000 --> 00:08:31.000]  就證明耶和華神要使我們得勝
[00:08:31.000 --> 00:08:34.000]  很聰明的做法
[00:08:34.000 --> 00:08:36.000]  你不要小看這個決定
[00:08:36.000 --> 00:08:37.000]  在我們周圍
[00:08:37.000 --> 00:08:39.000]  弟兄姊妹日常生活中間
[00:08:39.000 --> 00:08:40.000]  就要尋求神的旨意
[00:08:40.000 --> 00:08:44.000]  印證都不知道哪個是哪個不是
[00:08:44.000 --> 00:08:47.000]  他當時關乎戰場上的勝利
[00:08:47.000 --> 00:08:49.000]  他就憑著這個
[00:08:49.000 --> 00:08:50.000]  耶和華神
[00:08:50.000 --> 00:08:52.000]  如果哨兵叫我停住
[00:08:52.000 --> 00:08:54.000]  我不爬上去
[00:08:54.000 --> 00:08:56.000]  那我就知道這次不能打
[00:08:56.000 --> 00:08:58.000]  但如果哨兵叫我爬上來
[00:08:58.000 --> 00:09:00.000]  那我就贏了
[00:09:00.000 --> 00:09:03.000]  就是這樣一個印證
[00:09:03.000 --> 00:09:05.000]  以色列人打敗了菲利斯人
[00:09:05.000 --> 00:09:08.000]  所以約拿丹在那次的戰爭上
[00:09:08.000 --> 00:09:10.000]  是個英雄
[00:09:10.000 --> 00:09:13.000]  是打敗菲利斯人的英雄
[00:09:13.000 --> 00:09:16.000]  甚至他爸爸發錯咒
[00:09:16.000 --> 00:09:17.000]  起錯誓
[00:09:17.000 --> 00:09:20.000]  幾乎約拿丹因為吃了蜜
[00:09:20.000 --> 00:09:23.000]  搞到幾乎要沒命的時候
[00:09:23.000 --> 00:09:26.000]  百姓都補回一條命
[00:09:26.000 --> 00:09:28.000]  說他不能死
[00:09:28.000 --> 00:09:29.000]  所以一個這麼偉大
[00:09:29.000 --> 00:09:32.000]  當時戰場上勝利的約拿丹
[00:09:32.000 --> 00:09:35.000]  但當面對哥利亞的時候
[00:09:35.000 --> 00:09:37.000]  整個情勢改變了
[00:09:37.000 --> 00:09:40.000]  約拿丹都知道自己不敢出戰
[00:09:40.000 --> 00:09:45.000]  因此見到大衛打贏哥利亞之後
[00:09:45.000 --> 00:09:49.000]  他心中真的佩服大衛到極
[00:09:49.000 --> 00:09:52.000]  這就是原因
[00:09:52.000 --> 00:09:53.000]  第十六節
[00:09:53.000 --> 00:09:56.000]  大衛打死哥利亞菲利斯人之後
[00:09:56.000 --> 00:09:57.000]  中印會來
[00:09:57.000 --> 00:10:00.000]  婦女們就出來載歌載舞
[00:10:00.000 --> 00:10:02.000]  載歌載舞的時候
[00:10:02.000 --> 00:10:04.000]  歌詞是這樣說的
[00:10:04.000 --> 00:10:08.000]  蘇羅殺死千千 大衛殺死萬萬
[00:10:08.000 --> 00:10:11.000]  我想在座如果唱過粵曲都知道
[00:10:11.000 --> 00:10:14.000]  什麼叫千歲 什麼叫萬歲
[00:10:14.000 --> 00:10:17.000]  你喜歡做千歲就做萬歲
[00:10:17.000 --> 00:10:19.000]  千歲大萬歲大
[00:10:19.000 --> 00:10:21.000]  萬歲大
[00:10:21.000 --> 00:10:23.000]  當時誰做皇帝
[00:10:23.000 --> 00:10:25.000]  蘇羅做皇帝
[00:10:25.000 --> 00:10:27.000]  蘇羅都被人稱呼千歲
[00:10:27.000 --> 00:10:29.000]  大衛稱呼萬歲
[00:10:29.000 --> 00:10:31.000]  豈有此理
[00:10:31.000 --> 00:10:34.000]  你說我大人有大量 我做得皇帝
[00:10:34.000 --> 00:10:36.000]  宰相土福可以參選
[00:10:36.000 --> 00:10:39.000]  我做皇帝心豐富一點有什麼所謂
[00:10:39.000 --> 00:10:41.000]  我看開一點就無所謂
[00:10:41.000 --> 00:10:42.000]  但聖經怎記載
[00:10:42.000 --> 00:10:45.000]  蘇羅非常憤怒
[00:10:45.000 --> 00:10:48.000]  有聖經翻譯非常嫉妒
[00:10:48.000 --> 00:10:50.000]  不喜歡聽這句說話
[00:10:50.000 --> 00:10:53.000]  很多時候人的心裡面那種矛盾
[00:10:53.000 --> 00:10:55.000]  那種罪惡產生
[00:10:55.000 --> 00:10:56.000]  不一定很大件事
[00:10:56.000 --> 00:10:58.000]  一句說話
[00:10:58.000 --> 00:11:01.000]  一定可以改變你一生
[00:11:01.000 --> 00:11:03.000]  蘇羅就是一句說話
[00:11:03.000 --> 00:11:05.000]  改變了他一生
[00:11:05.000 --> 00:11:07.000]  他說
[00:11:07.000 --> 00:11:10.000]  萬萬給大衛千千給我
[00:11:10.000 --> 00:11:12.000]  剩下的皇國沒有給他
[00:11:12.000 --> 00:11:14.000]  從那天開始
[00:11:14.000 --> 00:11:16.000]  蘇羅就敵視大衛
[00:11:16.000 --> 00:11:17.000]  聖經有些翻譯
[00:11:17.000 --> 00:11:20.000]  怒視 即是說得不好聽
[00:11:20.000 --> 00:11:23.000]  就是不順眼
[00:11:23.000 --> 00:11:24.000]  弟兄姊妹
[00:11:24.000 --> 00:11:25.000]  在你們生活中
[00:11:25.000 --> 00:11:28.000]  有沒有人在你們面前不順眼
[00:11:28.000 --> 00:11:30.000]  有沒有
[00:11:30.000 --> 00:11:31.000]  沒有
[00:11:31.000 --> 00:11:34.000]  我不信
[00:11:34.000 --> 00:11:37.000]  沒有
[00:11:37.000 --> 00:11:38.000]  聖經就用敵視這個字
[00:11:38.000 --> 00:11:42.000]  以後你不順眼就是敵視人
[00:11:42.000 --> 00:11:43.000]  留心
[00:11:43.000 --> 00:11:44.000]  之後
[00:11:44.000 --> 00:11:46.000]  從上帝來的邪靈
[00:11:46.000 --> 00:11:48.000]  抓住蘇羅
[00:11:48.000 --> 00:11:54.000]  這個人就互言亂語了
[00:11:54.000 --> 00:11:56.000]  當然這些有些神學解釋
[00:11:56.000 --> 00:11:58.000]  我今天不會浪費太多時間去講
[00:11:58.000 --> 00:12:00.000]  為什麼邪靈會從上帝而來
[00:12:00.000 --> 00:12:02.000]  在以色列人當時的記載裏面
[00:12:02.000 --> 00:12:05.000]  以色列人只是所有宇宙萬物
[00:12:05.000 --> 00:12:06.000]  只有一個神
[00:12:06.000 --> 00:12:07.000]  唯一一個神
[00:12:07.000 --> 00:12:09.000]  什麼都是從他那裏來的
[00:12:09.000 --> 00:12:12.000]  約百多都是這樣說的
[00:12:12.000 --> 00:12:13.000]  所以變了弟兄姊妹
[00:12:13.000 --> 00:12:17.000]  不是上帝猜的邪靈去害蘇羅
[00:12:17.000 --> 00:12:18.000]  而是在神的面前
[00:12:18.000 --> 00:12:19.000]  什麼都有
[00:12:19.000 --> 00:12:21.000]  正邪都有
[00:12:21.000 --> 00:12:22.000]  問題就是當那些人
[00:12:22.000 --> 00:12:26.000]  如果心裏面不是給正的東西去接受他的話
[00:12:26.000 --> 00:12:28.000]  就一定會有骯髒的東西進去
[00:12:28.000 --> 00:12:29.000]  是不是
[00:12:29.000 --> 00:12:31.000]  新約耶穌都這樣說的
[00:12:31.000 --> 00:12:33.000]  趕鬼的故事裏面告訴我們
[00:12:33.000 --> 00:12:36.000]  如果一個人心中有污穢的
[00:12:36.000 --> 00:12:37.000]  被趕走之後
[00:12:37.000 --> 00:12:38.000]  如果得到潔淨
[00:12:38.000 --> 00:12:40.000]  不讓聖靈在裏面
[00:12:40.000 --> 00:12:42.000]  不讓神的靈珠在裏面
[00:12:42.000 --> 00:12:45.000]  不讓上帝的說話充滿他的時候
[00:12:45.000 --> 00:12:48.000]  你不要以為可以真空一片
[00:12:48.000 --> 00:12:50.000]  只可以容納了一個空間
[00:12:50.000 --> 00:12:53.000]  是讓一隻烏鬼進來的
[00:12:53.000 --> 00:12:54.000]  弟兄姊妹
[00:12:54.000 --> 00:12:57.000]  蘇羅在這個光景裏面
[00:12:57.000 --> 00:12:59.000]  他自己私欲發動
[00:12:59.000 --> 00:13:00.000]  為什麼
[00:13:00.000 --> 00:13:01.000]  因為妒忌
[00:13:01.000 --> 00:13:03.000]  因為嫉妒
[00:13:03.000 --> 00:13:07.000]  所以心中私欲懷胎就生出罪來
[00:13:07.000 --> 00:13:09.000]  罪忌長成就生出死來
[00:13:09.000 --> 00:13:12.000]  所以他誤信眼大衛
[00:13:12.000 --> 00:13:13.000]  然後十一節說
[00:13:13.000 --> 00:13:15.000]  他見到大衛
[00:13:15.000 --> 00:13:17.000]  大衛彈琴給他解悶
[00:13:17.000 --> 00:13:20.000]  舒緩他那種精神困擾
[00:13:20.000 --> 00:13:24.000]  但是他信不信眼大衛就說揮槍
[00:13:24.000 --> 00:13:27.000]  這個不是用現在的子彈槍
[00:13:27.000 --> 00:13:30.000]  那些長矛就想殺死大衛
[00:13:30.000 --> 00:13:32.000]  頭三聖經第十二節說
[00:13:32.000 --> 00:13:35.000]  蘇羅是懼怕大衛
[00:13:35.000 --> 00:13:36.000]  為什麼
[00:13:36.000 --> 00:13:40.000]  因為耶和華離開自己
[00:13:40.000 --> 00:13:43.000]  與大衛同在
[00:13:43.000 --> 00:13:46.000]  怕不怕不是權柄
[00:13:46.000 --> 00:13:49.000]  怕不怕不是在於實力
[00:13:49.000 --> 00:13:51.000]  怕不怕只是一件事
[00:13:51.000 --> 00:13:54.000]  是有無神的同在
[00:13:54.000 --> 00:13:56.000]  無神的同在的人
[00:13:56.000 --> 00:14:00.000]  是怕那些有神同在的人
[00:14:00.000 --> 00:14:02.000]  有神同在的人
[00:14:02.000 --> 00:14:06.000]  是不需要怕那些無神同在的人
[00:14:06.000 --> 00:14:09.000]  蘇羅為了誤信眼大衛
[00:14:09.000 --> 00:14:10.000]  怕他
[00:14:10.000 --> 00:14:12.000]  怕他不是那種娟勁
[00:14:12.000 --> 00:14:16.000]  大事就是調他出去打仗
[00:14:16.000 --> 00:14:18.000]  在後方沒那麼容易死
[00:14:18.000 --> 00:14:20.000]  前方容易死
[00:14:20.000 --> 00:14:22.000]  但是大衛所做的每一件事
[00:14:22.000 --> 00:14:24.000]  耶和華都會同在
[00:14:24.000 --> 00:14:26.000]  所以蘇羅見到大衛做事
[00:14:26.000 --> 00:14:29.000]  證明更加怕他
[00:14:29.000 --> 00:14:30.000]  不單止怕他
[00:14:30.000 --> 00:14:33.000]  第十九章那套聖經怎麼記載呢
[00:14:33.000 --> 00:14:36.000]  蘇羅吩咐他的兒子約拿丹和眾臣部
[00:14:36.000 --> 00:14:39.000]  要殺死大衛
[00:14:39.000 --> 00:14:41.000]  莫名其妙
[00:14:41.000 --> 00:14:43.000]  為國家立下大功
[00:14:43.000 --> 00:14:45.000]  打敗哥利亞
[00:14:45.000 --> 00:14:47.000]  使國際形勢大大改變
[00:14:47.000 --> 00:14:49.000]  一個功臣
[00:14:49.000 --> 00:14:52.000]  這個皇帝居然要殺死他
[00:14:52.000 --> 00:14:55.000]  但蘇羅的兒子約拿丹
[00:14:55.000 --> 00:14:56.000]  他喜愛大衛
[00:14:56.000 --> 00:14:59.000]  這個喜愛不是那種情慾上
[00:14:59.000 --> 00:15:01.000]  他帥就喜歡他
[00:15:01.000 --> 00:15:02.000]  他英勇威猛就喜歡他
[00:15:02.000 --> 00:15:03.000]  不是那種
[00:15:03.000 --> 00:15:05.000]  他跟大衛說
[00:15:05.000 --> 00:15:07.000]  當時蘇羅要害他的時候
[00:15:07.000 --> 00:15:09.000]  他說我真不明白
[00:15:09.000 --> 00:15:11.000]  約拿丹和大衛怎麼說呢
[00:15:11.000 --> 00:15:13.000]  他說我爸爸想殺你
[00:15:13.000 --> 00:15:14.000]  你要小心
[00:15:14.000 --> 00:15:15.000]  明天我到一個地方
[00:15:15.000 --> 00:15:16.000]  你躲在那裏
[00:15:16.000 --> 00:15:18.000]  我和爸爸聊天
[00:15:18.000 --> 00:15:19.000]  聊的時候
[00:15:19.000 --> 00:15:22.000]  我看情形怎樣會告訴你
[00:15:22.000 --> 00:15:25.000]  當約拿丹和大衛這樣說的時候
[00:15:25.000 --> 00:15:27.000]  約拿丹和他爸爸怎麼說呢
[00:15:27.000 --> 00:15:29.000]  是說好話
[00:15:29.000 --> 00:15:31.000]  他說皇啊
[00:15:31.000 --> 00:15:32.000]  叫爸爸
[00:15:32.000 --> 00:15:35.000]  他說不可以得罪僕人大衛
[00:15:35.000 --> 00:15:37.000]  因為他未曾得罪過你
[00:15:37.000 --> 00:15:39.000]  多行的對你都有益處
[00:15:39.000 --> 00:15:41.000]  他拼命殺了菲律賓人
[00:15:41.000 --> 00:15:43.000]  並且約拿丹和說
[00:15:43.000 --> 00:15:45.000]  為以色列人大師拯救
[00:15:45.000 --> 00:15:46.000]  你看見的
[00:15:46.000 --> 00:15:48.000]  你都喜歡的
[00:15:48.000 --> 00:15:51.000]  那為什麼你現在要留無辜人的圈呢
[00:15:51.000 --> 00:15:54.000]  蘇羅聽兒子解釋都是合理的
[00:15:54.000 --> 00:15:56.000]  理性上是很合理的
[00:15:56.000 --> 00:15:57.000]  聽完之後
[00:15:57.000 --> 00:15:59.000]  於是就指著永生的約拿丹和
[00:15:59.000 --> 00:16:00.000]  說喜誓
[00:16:00.000 --> 00:16:03.000]  他說我絕不殺他
[00:16:03.000 --> 00:16:06.000]  蘇羅是一個可以喜歡喜誓的人
[00:16:06.000 --> 00:16:08.000]  要打贏菲律賓人就要喜誓
[00:16:08.000 --> 00:16:12.000]  誰不打敗敵人吃東西就要死
[00:16:12.000 --> 00:16:14.000]  結果約拿丹那次就死了
[00:16:14.000 --> 00:16:15.000]  十字章我說過了
[00:16:15.000 --> 00:16:17.000]  所以當他這樣說的時候
[00:16:17.000 --> 00:16:19.000]  說絕不殺他
[00:16:19.000 --> 00:16:21.000]  那約拿丹信不信他爸爸說的話
[00:16:21.000 --> 00:16:22.000]  信的
[00:16:22.000 --> 00:16:24.000]  約拿丹叫大衛來
[00:16:24.000 --> 00:16:25.000]  告訴他
[00:16:25.000 --> 00:16:27.000]  於是大衛就見爸爸了
[00:16:27.000 --> 00:16:29.000]  即是父子關係沒有問題
[00:16:29.000 --> 00:16:31.000]  他很相信他爸爸的
[00:16:31.000 --> 00:16:32.000]  好了
[00:16:32.000 --> 00:16:35.000]  但是結果事與願違
[00:16:35.000 --> 00:16:36.000]  大衛回到蘇羅面前
[00:16:36.000 --> 00:16:40.000]  但結果三番四次都仍然想殺大衛
[00:16:40.000 --> 00:16:41.000]  於是大衛要走
[00:16:41.000 --> 00:16:42.000]  走了之後
[00:16:42.000 --> 00:16:43.000]  有一次
[00:16:43.000 --> 00:16:45.000]  約拿丹對大衛這樣說
[00:16:45.000 --> 00:16:46.000]  他說
[00:16:46.000 --> 00:16:47.000]  不如這樣吧
[00:16:47.000 --> 00:16:49.000]  你在這個地方
[00:16:49.000 --> 00:16:52.000]  我會和我爸爸探出他的心意
[00:16:52.000 --> 00:16:53.000]  如果探出心意
[00:16:53.000 --> 00:16:55.000]  真的他不想害你的話
[00:16:55.000 --> 00:16:56.000]  我保你平平安安走
[00:16:56.000 --> 00:16:59.000]  所以約拿丹再一次和大衛
[00:16:59.000 --> 00:17:01.000]  大家有一個對話
[00:17:01.000 --> 00:17:02.000]  然後
[00:17:02.000 --> 00:17:03.000]  在第十三節說
[00:17:03.000 --> 00:17:05.000]  我父親若有意害你
[00:17:05.000 --> 00:17:07.000]  而我不告訴你
[00:17:07.000 --> 00:17:08.000]  叫你平安離開
[00:17:08.000 --> 00:17:10.000]  願爺華重罰
[00:17:10.000 --> 00:17:12.000]  約拿丹就說
[00:17:12.000 --> 00:17:14.000]  願爺華在你和我中間
[00:17:14.000 --> 00:17:15.000]  約拿丹說
[00:17:15.000 --> 00:17:17.000]  願爺華與你同在
[00:17:17.000 --> 00:17:20.000]  如同從前
