
[00:00:00.000 --> 00:00:04.000]  今天我們要來到這個可信的話的第五講
[00:15:26.000 --> 00:15:28.000]  他講得很好
[00:15:28.000 --> 00:15:29.000]  最後就說
[00:15:29.000 --> 00:15:31.000]  誰要接受神的愛的
[00:15:31.000 --> 00:15:33.000]  請舉手
[00:15:33.000 --> 00:15:34.000]  有很多人舉手
[00:15:34.000 --> 00:15:35.000]  爲什麼
[00:15:35.000 --> 00:15:37.000]  接受神的愛很好
[00:15:37.000 --> 00:15:38.000]  但他這個聚會里頭
[00:15:38.000 --> 00:15:41.000]  沒有講到我們人的罪
[00:15:41.000 --> 00:15:44.000]  只是講神怎麼愛
[00:15:44.000 --> 00:15:47.000]  就單單是知道神的愛
[00:15:47.000 --> 00:15:50.000]  而不知道自己有罪
[00:15:50.000 --> 00:15:51.000]  這樣的話
[00:15:51.000 --> 00:15:52.000]  你信主的話
[00:15:52.000 --> 00:15:56.000]  你還是不真正的明白神的愛
[00:15:56.000 --> 00:15:59.000]  只有我們既看到自己的罪
[00:15:59.000 --> 00:16:03.000]  才能夠真正的寶貴主
[00:16:03.000 --> 00:16:05.000]  爲我們所犧牲的愛
[00:16:05.000 --> 00:16:07.000]  這是非常重要的
[00:16:07.000 --> 00:16:12.000]  所以我們傳福音不能只講神的愛
[00:16:12.000 --> 00:16:15.000]  這個大家都願意聽的
[00:16:15.000 --> 00:16:17.000]  你如果閉尾不講
[00:16:17.000 --> 00:16:20.000]  人有罪
[00:16:20.000 --> 00:16:21.000]  那麼你這樣的福音
[00:16:21.000 --> 00:16:24.000]  還是講了一半
[00:16:24.000 --> 00:16:26.000]  或者可能一半都不到
[00:16:26.000 --> 00:16:27.000]  那麼這樣的話
[00:16:27.000 --> 00:16:30.000]  就沒有把福音的真正的意思
[00:16:30.000 --> 00:16:33.000]  能夠表達出來
[00:16:33.000 --> 00:16:35.000]  所以我們要知道
[00:16:35.000 --> 00:16:38.000]  自己過去都不敗壞
[00:16:38.000 --> 00:16:39.000]  有人說
[00:16:39.000 --> 00:16:42.000]  我從小就在基督徒家庭長大的
[00:16:42.000 --> 00:16:46.000]  我從小就沒有做過什麼大的壞事
[00:16:46.000 --> 00:16:49.000]  那我就覺得自己
[00:16:49.000 --> 00:16:50.000]  那就是神的恩典
[00:16:50.000 --> 00:16:52.000]  我怎麼能夠認識呢
[00:16:52.000 --> 00:16:54.000]  其實也是可以的
[00:16:54.000 --> 00:16:56.000]  一樣的
[00:16:56.000 --> 00:17:00.000]  因爲從小在好的環境長大的
[00:17:00.000 --> 00:17:02.000]  他沒有吸毒
[00:17:02.000 --> 00:17:04.000]  沒有犯罪
[00:17:04.000 --> 00:17:06.000]  沒有犯外面的罪
[00:17:06.000 --> 00:17:09.000]  那是表面的這些事情
[00:17:09.000 --> 00:17:11.000]  把它給掩蓋住的
[00:17:11.000 --> 00:17:12.000]  其實真正的
[00:17:12.000 --> 00:17:14.000]  省察自己的話
[00:17:14.000 --> 00:17:17.000]  會發現自己裏面
[00:17:17.000 --> 00:17:19.000]  還是有敗壞
[00:17:19.000 --> 00:17:21.000]  不是屬於神的東西
[00:17:21.000 --> 00:17:23.000]  我們過去跟弟兄姊妹
[00:17:23.000 --> 00:17:25.000]  一塊學習過
[00:17:25.000 --> 00:17:28.000]  有個姊妹叫做蔡淑娟
[00:17:28.000 --> 00:17:32.000]  在清朝到民國的時候
[00:17:32.000 --> 00:17:36.000]  有一個很富有的家庭裏頭的女子
[00:17:36.000 --> 00:17:38.000]  一個女兒
[00:17:38.000 --> 00:17:43.000]  她就是從小在一個很好的環境長大
[00:17:43.000 --> 00:17:46.000]  她的父親是個達官
[00:17:46.000 --> 00:17:48.000]  所以家庭很富裕
[00:17:48.000 --> 00:17:50.000]  父親生了很多的孩子
[00:17:50.000 --> 00:17:53.000]  她後來就有機會讀書
[00:17:53.000 --> 00:17:55.000]  可是她一直
[00:17:55.000 --> 00:17:56.000]  她不要福音
[00:17:56.000 --> 00:17:59.000]  她就到教會學校去讀書
[00:17:59.000 --> 00:18:00.000]  希望什麼呢
[00:18:00.000 --> 00:18:03.000]  在教會學校可以讀到英文
[00:18:03.000 --> 00:18:06.000]  當時幾十年以前
[00:18:06.000 --> 00:18:10.000]  英文不是每個學校都教的
[00:18:10.000 --> 00:18:13.000]  那個教會學校是教英文的
[00:18:13.000 --> 00:18:15.000]  所以她喜歡去聽英文
[00:18:15.000 --> 00:18:18.000]  但是教會學校有時候要做禮拜
[00:18:18.000 --> 00:18:19.000]  要有聚會
[00:18:19.000 --> 00:18:21.000]  她不聽
[00:18:21.000 --> 00:18:23.000]  可是有一次
[00:18:23.000 --> 00:18:26.000]  她到這個聚會當中
[00:18:26.000 --> 00:18:32.000]  有一次說請一個講英文的傳道人來講福音
[00:18:32.000 --> 00:18:34.000]  她說雖然她不喜歡聽福音
[00:18:34.000 --> 00:18:36.000]  可是她喜歡聽英文
[00:18:36.000 --> 00:18:38.000]  所以她就去了
[00:18:38.000 --> 00:18:39.000]  所以去了以後
[00:18:39.000 --> 00:18:43.000]  今天那個傳道人就跟大家講
[00:18:43.000 --> 00:18:45.000]  他說我們人看起來
[00:18:45.000 --> 00:18:51.000]  好像都是很整齊、很漂亮、很光的
[00:18:51.000 --> 00:18:55.000]  可是我們不知道自己的內心多麼的污穢
[00:18:55.000 --> 00:18:57.000]  多麼的敗壞
[00:18:57.000 --> 00:19:00.000]  他說好像是一塊石頭
[00:19:00.000 --> 00:19:03.000]  放在外面一塊石頭
[00:19:03.000 --> 00:19:07.000]  你覺得它的石頭很光滑、很好看
[00:19:07.000 --> 00:19:09.000]  但是你要掀開來看一看
[00:19:09.000 --> 00:19:13.000]  石頭下面有很多蟲子
[00:19:13.000 --> 00:19:14.000]  她聽了以後
[00:19:14.000 --> 00:19:17.000]  就覺得自己好像有這樣的情形
[00:19:17.000 --> 00:19:19.000]  自己覺得很好
[00:19:19.000 --> 00:19:21.000]  可是呢
[00:19:21.000 --> 00:19:27.000]  真正裏面她覺得我並不是像人看我的那麼好
[00:19:27.000 --> 00:19:30.000]  所以她聽到這個一半以後
[00:19:30.000 --> 00:19:33.000]  她就從會場裏頭出來了
[00:19:33.000 --> 00:19:35.000]  就到外頭的操場上
[00:19:35.000 --> 00:19:36.000]  到空地的地方
[00:19:36.000 --> 00:19:38.000]  自己走一走
[00:19:38.000 --> 00:19:40.000]  看一看
[00:19:40.000 --> 00:19:42.000]  真正看見外頭有一塊石頭
[00:19:42.000 --> 00:19:44.000]  她就想我試試看
[00:19:44.000 --> 00:19:47.000]  是不是這個傳道人講的是有這樣的事情
[00:19:47.000 --> 00:19:49.000]  她就掀開一塊石頭
[00:19:49.000 --> 00:19:52.000]  一掀開石頭底下的蟲子就爬出來了
[00:19:52.000 --> 00:19:53.000]  她一看
[00:19:53.000 --> 00:19:55.000]  我真是這樣的情形
[00:19:55.000 --> 00:19:59.000]  我看起來好像我也沒有犯什麼罪
[00:19:59.000 --> 00:20:03.000]  也沒有罵人或者發脾氣打人
[00:20:03.000 --> 00:20:04.000]  我都沒有
[00:20:04.000 --> 00:20:06.000]  可是我裏面有驕傲
[00:20:06.000 --> 00:20:08.000]  我裏面有看不起別人
[00:20:08.000 --> 00:20:10.000]  我不容得別人比我好
[00:20:10.000 --> 00:20:12.000]  別人比我考得成績好的話
[00:20:12.000 --> 00:20:14.000]  我就不太高興
[00:20:14.000 --> 00:20:17.000]  她看見自己的罪
[00:20:17.000 --> 00:20:19.000]  所以這樣的話
[00:20:19.000 --> 00:20:21.000]  她就明白了什麼愛
[00:20:21.000 --> 00:20:23.000]  她就這樣的信了主
[00:20:23.000 --> 00:20:26.000]  她在信主以後
[00:20:26.000 --> 00:20:30.000]  真是有一個好行爲出來
[00:20:30.000 --> 00:20:33.000]  她家裏面是一個大的家族
[00:20:33.000 --> 00:20:34.000]  不但她父親
[00:20:34.000 --> 00:20:36.000]  還有她的叔叔
