
[00:00:00.000 --> 00:00:05.000]  (主席)大家早晨!很高興在此和大家透過這個視像是一個敬拜
[00:09:56.000 --> 00:09:57.000]  是不是唸口往呢
[00:09:57.000 --> 00:10:00.000]  唸的時候可以東張西望的
[00:10:00.000 --> 00:10:03.000]  不是真正的我們的內心向著上帝
[00:10:03.000 --> 00:10:06.000]  唸口往是沒用的
[00:10:06.000 --> 00:10:09.000]  第二聖經告訴我們
[00:10:09.000 --> 00:10:13.000]  上帝知道我們的需要
[00:10:13.000 --> 00:10:16.000]  其實在第六章有兩節經文這樣說
[00:10:16.000 --> 00:10:17.000]  第八節
[00:10:17.000 --> 00:10:19.000]  剛剛聽過主席說
[00:10:19.000 --> 00:10:21.000]  你們不要效法他們
[00:10:21.000 --> 00:10:24.000]  因為在你們祈求以先
[00:10:24.000 --> 00:10:26.000]  你們所需要的
[00:10:26.000 --> 00:10:31.000]  你們的父祖而知道
[00:10:31.000 --> 00:10:33.000]  六章三十二節
[00:10:33.000 --> 00:10:36.000]  這都是愛邦人所求的
[00:10:36.000 --> 00:10:38.000]  你們需要這一切東西
[00:10:38.000 --> 00:10:41.000]  你們的天父都知道
[00:10:41.000 --> 00:10:46.000]  當我們去帶領初上成長
[00:10:46.000 --> 00:10:48.000]  或者洗禮班的時候
[00:10:48.000 --> 00:10:50.000]  講到祈禱的教導的時候
[00:10:50.000 --> 00:10:51.000]  第一節都說
[00:10:51.000 --> 00:10:54.000]  天父都知道我的祈禱了
[00:10:54.000 --> 00:10:56.000]  不用祈禱了
[00:10:56.000 --> 00:10:57.000]  既然都知道了
[00:10:57.000 --> 00:10:58.000]  祈禱來幹什麼
[00:10:58.000 --> 00:10:59.000]  不是的
[00:10:59.000 --> 00:11:01.000]  當宗族父母你都知道了
[00:11:01.000 --> 00:11:04.000]  縱使你知道你的子女有什麼需要
[00:11:04.000 --> 00:11:07.000]  你都很想你的子女跟你聊天
[00:11:07.000 --> 00:11:10.000]  祈禱就好像跟我們的天父
[00:11:10.000 --> 00:11:12.000]  祈禱一樣
[00:11:12.000 --> 00:11:15.000]  縱使上帝知道
[00:11:15.000 --> 00:11:20.000]  他都希望我們跟他聊天
[00:11:20.000 --> 00:11:22.000]  所以我們祈禱的時候
[00:11:22.000 --> 00:11:24.000]  不是多說了
[00:11:24.000 --> 00:11:26.000]  阿神的飯就給你吧
[00:11:26.000 --> 00:11:31.000]  絕對不是這樣的觀念
[00:11:31.000 --> 00:11:34.000]  去到第九到第十五節
[00:11:34.000 --> 00:11:36.000]  是大家眾人都很熟悉的
[00:11:36.000 --> 00:11:39.000]  主禱文的教導
[00:11:39.000 --> 00:11:41.000]  教會特別提醒我
[00:11:41.000 --> 00:11:44.000]  大家要用和修本
[00:11:44.000 --> 00:11:46.000]  但是為了這節的聖經
[00:11:46.000 --> 00:11:47.000]  我都很想和大家
[00:11:47.000 --> 00:11:49.000]  因為大家聽完和修本了
[00:11:49.000 --> 00:11:50.000]  我想用另一個譯本
[00:11:50.000 --> 00:11:53.000]  和大家思想這段聖經
[00:11:53.000 --> 00:11:55.000]  新漢語譯本
[00:11:55.000 --> 00:11:57.000]  其實當我預備講到的時候
[00:11:57.000 --> 00:11:58.000]  現在很方便
[00:11:58.000 --> 00:12:00.000]  我們在電腦那裡有新譯本
[00:12:00.000 --> 00:12:01.000]  有新漢語
[00:12:01.000 --> 00:12:03.000]  很多譯本都可以看得到
[00:12:03.000 --> 00:12:05.000]  我上次讀給大家聽
[00:12:05.000 --> 00:12:07.000]  我在新漢語譯本那裡
[00:12:07.000 --> 00:12:08.000]  嘗試這樣讀
[00:12:08.000 --> 00:12:10.000]  其實很清楚讓我們看到
[00:12:10.000 --> 00:12:11.000]  原文就說
[00:12:11.000 --> 00:12:14.000]  有三個元和三個球
[00:12:14.000 --> 00:12:16.000]  在新漢語譯本教會
[00:12:16.000 --> 00:12:18.000]  清楚讓我們看到
[00:12:18.000 --> 00:12:20.000]  我讀給大家聽
[00:12:20.000 --> 00:12:23.000]  所以你們要這樣祈禱
[00:12:23.000 --> 00:12:25.000]  我們在天上的父
[00:12:25.000 --> 00:12:28.000]  願祢的名被尊為聖
[00:12:28.000 --> 00:12:30.000]  願祢的降臨
[00:12:30.000 --> 00:12:33.000]  願祢的旨意成就在地上
[00:12:33.000 --> 00:12:36.000]  和在天上那樣
[00:12:36.000 --> 00:12:38.000]  求祢今日賜給我們
[00:12:38.000 --> 00:12:41.000]  當天所需要的食物
[00:12:41.000 --> 00:12:44.000]  求祢免去我們的罪債
[00:12:44.000 --> 00:12:47.000]  正如我們免去別人的罪債
[00:12:47.000 --> 00:12:50.000]  求祢不要讓我們陷入試探
[00:12:50.000 --> 00:12:53.000]  救我們脫離那惡者
[00:12:53.000 --> 00:12:55.000]  有譯本又是我們熟悉的
[00:12:55.000 --> 00:12:58.000]  因為各道權並榮耀
[00:12:58.000 --> 00:12:59.000]  全是祢的
[00:12:59.000 --> 00:13:01.000]  直到永遠
[00:13:01.000 --> 00:13:05.000]  教為新的首抄本
[00:13:05.000 --> 00:13:06.000]  沒有這節
[00:13:06.000 --> 00:13:09.000]  所以教為近代的中文譯本
[00:13:09.000 --> 00:13:11.000]  去括著這句話
[00:13:11.000 --> 00:13:14.000]  耶穌基督教門徒的祈禱
[00:13:14.000 --> 00:13:15.000]  主禱文
[00:13:15.000 --> 00:13:17.000]  耶穌基督教我們的祈禱
[00:13:17.000 --> 00:13:21.000]  耶穌基督自己的大祭司的祈禱
[00:13:21.000 --> 00:13:22.000]  大家熟悉了
[00:13:22.000 --> 00:13:25.000]  在約翰福音第十七章當中
[00:13:25.000 --> 00:13:28.000]  耶穌自己祈禱的時候
[00:13:28.000 --> 00:13:30.000]  約翰福音十七章第五節
[00:13:30.000 --> 00:13:33.000]  父祂自己向天父祈禱
[00:13:33.000 --> 00:13:35.000]  但祂教我們祈禱的時候
[00:13:35.000 --> 00:13:38.000]  祂說我們在天上的父
[00:13:38.000 --> 00:13:39.000]  大家留意到
[00:13:39.000 --> 00:13:43.000]  整個主禱文是用眾數的
[00:13:43.000 --> 00:13:45.000]  提醒我們基督徒
[00:13:45.000 --> 00:13:48.000]  我們有共同的禱告對象
[00:13:48.000 --> 00:13:50.000]  是我們的天父
[00:13:50.000 --> 00:13:54.000]  耶穌基督給了我們禱告的範本
[00:13:54.000 --> 00:13:56.000]  主禱文教導門徒的祈禱
[00:13:56.000 --> 00:13:58.000]  是有優先次序
[00:13:58.000 --> 00:14:00.000]  先是上帝的國度
[00:14:00.000 --> 00:14:03.000]  然後是人的需要
[00:14:03.000 --> 00:14:04.000]  九到十節
[00:14:04.000 --> 00:14:06.000]  三個的願
[00:14:06.000 --> 00:14:07.000]  願祢的名
[00:14:07.000 --> 00:14:09.000]  願祢的國
[00:14:09.000 --> 00:14:11.000]  願祢的子兒
[00:14:11.000 --> 00:14:16.000]  神的名是否被人尊為性呢?
[00:14:16.000 --> 00:14:18.000]  在西方的時候
[00:14:18.000 --> 00:14:19.000]  我們在國外讀書的時候
[00:14:19.000 --> 00:14:23.000]  有些西方人有時候用了耶穌的名
[00:14:23.000 --> 00:14:25.000]  他們在犯第十債
[00:14:25.000 --> 00:14:28.000]  是不可妄稱耶和華
[00:14:28.000 --> 00:14:29.000]  祢神的名字
[00:14:29.000 --> 00:14:30.000]  西方人很容易的
[00:14:30.000 --> 00:14:36.000]  不小心就用了耶穌和天父的名
[00:14:36.000 --> 00:14:37.000]  神的國降臨
[00:14:37.000 --> 00:14:40.000]  至今是在基督徒心中
[00:14:40.000 --> 00:14:44.000]  還沒有完全降臨到眾人的身上
[00:14:44.000 --> 00:14:47.000]  祢的旨意在天上
[00:14:47.000 --> 00:14:49.000]  在宇宙是無阻的
[00:14:49.000 --> 00:14:52.000]  可是世人還沒有
[00:14:52.000 --> 00:14:56.000]  按上帝的旨意行事
[00:14:56.000 --> 00:14:57.000]  基督徒的祈禱
[00:14:57.000 --> 00:14:59.000]  第一個優先
[00:14:59.000 --> 00:15:03.000]  是否願主的名被尊崇
[00:15:03.000 --> 00:15:05.000]  天國降臨在人間當中
[00:15:05.000 --> 00:15:09.000]  神的旨意臨到每一個人的身上
[00:15:09.000 --> 00:15:11.000]  以致得以彰顯
[00:15:11.000 --> 00:15:13.000]  究竟我們每一個基督徒
[00:15:13.000 --> 00:15:15.000]  除了我們口說願意外
[00:15:15.000 --> 00:15:18.000]  我們的行動有沒有實踐到
[00:15:18.000 --> 00:15:21.000]  這個祈禱的內容呢?
[00:15:21.000 --> 00:15:23.000]  當我們嘗試說
[00:15:23.000 --> 00:15:26.000]  願祢的名被尊為聖的時候
[00:15:26.000 --> 00:15:28.000]  世人會不會因為我們基督徒
[00:15:28.000 --> 00:15:33.000]  好的行為將榮耀歸給主的名呢?
[00:15:33.000 --> 00:15:39.000]  我曾經和另外一個神學生
[00:15:39.000 --> 00:15:42.000]  去帶領一個團契的時候
[00:15:42.000 --> 00:15:46.000]  有一個姐妹在公司工作
[00:15:46.000 --> 00:15:48.000]  她的老闆主要是基督徒
[00:15:48.000 --> 00:15:51.000]  因此她就說不如介紹多些基督徒
[00:15:51.000 --> 00:15:53.000]  來我公司工作
[00:15:53.000 --> 00:15:56.000]  一個好的見證
[00:15:56.000 --> 00:15:59.000]  基督徒的見證告訴老闆
[00:15:59.000 --> 00:16:01.000]  我是用功的
[00:16:01.000 --> 00:16:02.000]  我是做到卓越的
[00:16:02.000 --> 00:16:06.000]  我不會偷了老闆的時間
[00:16:06.000 --> 00:16:08.000]  世人會不會因為基督徒
[00:16:08.000 --> 00:16:11.000]  好的行為將榮耀歸給我們的神呢?
[00:16:11.000 --> 00:16:13.000]  願祢的國降臨
[00:16:13.000 --> 00:16:17.000]  我們是否很努力地拓展天國呢?
[00:16:17.000 --> 00:16:19.000]  我相信教會是有這個猜拳的
[00:16:19.000 --> 00:16:23.000]  猜派我們的傳道人做宣教士
[00:16:23.000 --> 00:16:25.000]  拓展天國
[00:16:25.000 --> 00:16:28.000]  願祢的旨意成就在地上的時候
[00:16:28.000 --> 00:16:30.000]  是否我們每個基督徒
[00:16:30.000 --> 00:16:32.000]  努力地尋求上帝呢?
[00:16:32.000 --> 00:16:34.000]  祢在我生命上的旨意是甚麼呢?
[00:16:34.000 --> 00:16:38.000]  我願意實踐在我生活當中
[00:16:38.000 --> 00:16:40.000]  頭三個的願
[00:16:40.000 --> 00:16:42.000]  希望在我們的禱告當中
[00:16:42.000 --> 00:16:46.000]  在生活當中能夠實踐出來
[00:16:46.000 --> 00:16:48.000]  最多問第二個的部分
[00:16:48.000 --> 00:16:51.000]  是求個人的需要
[00:16:51.000 --> 00:16:52.000]  十一到十三節
[00:16:52.000 --> 00:16:54.000]  三個的求
[00:16:54.000 --> 00:16:55.000]  求食物
[00:16:55.000 --> 00:16:57.000]  求免去我們的罪債
[00:16:57.000 --> 00:17:01.000]  求脫離私貪和惡者
[00:17:01.000 --> 00:17:02.000]  十一節
[00:17:02.000 --> 00:17:03.000]  我分別給大家看到
[00:17:03.000 --> 00:17:06.000]  在這個新漢語和和修本
[00:17:06.000 --> 00:17:08.000]  和修本我們大家都熟悉的
[00:17:08.000 --> 00:17:10.000]  我們日用的飲食
[00:17:10.000 --> 00:17:12.000]  今日伺給我們
[00:17:12.000 --> 00:17:13.000]  新漢語說
[00:17:13.000 --> 00:17:16.000]  求祢今日伺我們
[00:17:16.000 --> 00:17:19.000]  當天所需要的食物
[00:17:19.000 --> 00:17:22.000]  我們每個人活著有很多方面的需要
[00:17:22.000 --> 00:17:24.000]  有身體方面的需要
[00:17:24.000 --> 00:17:26.000]  有社交方面的需要
[00:17:26.000 --> 00:17:29.000]  有靈裡面的需要
[00:17:29.000 --> 00:17:33.000]  特別是講到我們物質方面的需要
[00:17:33.000 --> 00:17:34.000]  食物
[00:17:34.000 --> 00:17:36.000]  我們日常的
[00:17:36.000 --> 00:17:38.000]  我們必須的
[00:17:38.000 --> 00:17:40.000]  我們今日的需要
[00:17:40.000 --> 00:17:42.000]  我們求天父給我們
[00:17:42.000 --> 00:17:44.000]  似乎這裡教導我們的祈求
[00:17:44.000 --> 00:17:48.000]  似乎不是長遠奢侈品
[00:17:48.000 --> 00:17:50.000]  每日為主而活的時候
[00:17:50.000 --> 00:17:51.000]  我們就看到
[00:17:51.000 --> 00:17:54.000]  今日我們的需要
[00:17:54.000 --> 00:17:58.000]  當然我們是會為人身著想
[00:17:58.000 --> 00:18:00.000]  沒有抵觸上帝
[00:18:00.000 --> 00:18:03.000]  在這方面的教導
[00:18:03.000 --> 00:18:04.000]  每日的需要
[00:18:04.000 --> 00:18:06.000]  不一定是我們的奢侈品
[00:18:06.000 --> 00:18:10.000]  或者我們看看舊約的例子
[00:18:10.000 --> 00:18:12.000]  在舊約
[00:18:12.000 --> 00:18:15.000]  摩西大連百姓離開埃及
[00:18:15.000 --> 00:18:17.000]  然後他們在曠野那裡
[00:18:17.000 --> 00:18:20.000]  他們真的要每日去學習
[00:18:20.000 --> 00:18:24.000]  仰望天父給他們的瑪那
[00:18:24.000 --> 00:18:25.000]  在曠野
[00:18:25.000 --> 00:18:27.000]  四十年那個時間
[00:18:27.000 --> 00:18:29.000]  沒有機會做耕種
[00:18:29.000 --> 00:18:31.000]  他們好像在四十年當中
[00:18:31.000 --> 00:18:33.000]  轉來轉去
[00:18:33.000 --> 00:18:35.000]  因為犯罪的後果
[00:18:35.000 --> 00:18:40.000]  或許在針研三十章七到九節
[00:18:40.000 --> 00:18:41.000]  很有趣的
[00:18:41.000 --> 00:18:44.000]  在這裡有兩個祈求
[00:18:44.000 --> 00:18:46.000]  我求兩件事
[00:18:46.000 --> 00:18:47.000]  在我未死之先
[00:18:47.000 --> 00:18:49.000]  不要拒絕我
[00:18:49.000 --> 00:18:52.000]  求祢當然是向神祈禱
[00:18:52.000 --> 00:18:56.000]  求祢使虛假和謊言遠離我
[00:18:56.000 --> 00:18:59.000]  使我不貧窮也不富足
