
[00:00:00.000 --> 00:00:02.940]  加州其實是一個土地很肥沃的地方
[00:01:56.200 --> 00:01:59.680]  這棵果樹的種子是好的種子
[00:01:59.680 --> 00:02:02.480]  因爲是耶穌基督
[00:02:02.480 --> 00:02:03.720]  不同的地方就是
[00:02:03.720 --> 00:02:08.520]  無論你外在的環境是否理想
[00:02:08.520 --> 00:02:10.880]  是好是壞
[00:02:10.880 --> 00:02:13.760]  其實你同樣可以結果子
[00:02:13.760 --> 00:02:15.280]  因爲一般的果樹
[00:02:15.280 --> 00:02:17.120]  它是否能夠生得茂盛呢
[00:02:17.120 --> 00:02:18.880]  就和外在環境有關
[00:02:18.880 --> 00:02:21.040]  但是基督徒呢
[00:02:21.040 --> 00:02:25.320]  我們生長結果的資源不是來自外在環境
[00:02:25.320 --> 00:02:26.920]  是來自什麼呢
[00:02:26.920 --> 00:02:29.760]  來自我們生命的主宰耶穌基督
[00:02:29.760 --> 00:02:30.880]  我剛纔說過
[00:02:30.880 --> 00:02:33.880]  我們是好種生出來的樹
[00:02:33.880 --> 00:02:35.680]  就是耶穌基督的救恩
[00:02:35.680 --> 00:02:37.960]  耶穌是我們的救主
[00:02:37.960 --> 00:02:42.160]  所以其實無論外面的環境變成怎樣也好
[00:02:42.160 --> 00:02:44.720]  其實我們都可以生長
[00:02:44.720 --> 00:02:45.880]  都可以結果
[00:02:45.880 --> 00:02:47.560]  而且很奇怪的
[00:02:47.560 --> 00:02:48.600]  在歷史裏面
[00:02:48.600 --> 00:02:52.200]  或者在聖經當中我們會看到
[00:02:52.200 --> 00:02:54.360]  在一些不好的環境底下
[00:02:54.360 --> 00:02:55.880]  或者甚至我們說今天的題目
[00:02:55.880 --> 00:02:57.600]  在逆境裏面
[00:02:57.600 --> 00:02:59.800]  反而我們會結果子更多
[00:02:59.800 --> 00:03:03.960]  反而我們的果子會長得更加漂亮
[00:03:03.960 --> 00:03:05.920]  更加大
[00:03:05.920 --> 00:03:07.880]  我們今天要看的是什麼呢
[00:03:07.880 --> 00:03:09.640]  在聖經裏面有一個很熟悉的故事
[00:03:09.640 --> 00:03:11.000]  就是講早期教會
[00:03:11.000 --> 00:03:16.240]  早期教會一開始沒多久就受到壓迫
[00:03:16.240 --> 00:03:19.600]  但是我們發覺早期教會雖然一開始沒多久的時候
[00:03:19.600 --> 00:03:23.240]  就受到一些有規模有組織的迫害
[00:03:23.240 --> 00:03:26.160]  然後很快事提反
[00:03:26.160 --> 00:03:27.960]  就被人用石頭扔死了
[00:03:27.960 --> 00:03:29.600]  這些是謀殺
[00:03:29.600 --> 00:03:31.600]  那就可以沒事了
[00:03:31.600 --> 00:03:33.760]  教會開始受迫迫
[00:03:33.760 --> 00:03:36.400]  但是我們發覺
[00:03:36.400 --> 00:03:38.280]  教會在受迫迫的時候
[00:03:38.280 --> 00:03:41.600]  反而教會爲上帝結了果子更多
[00:03:41.600 --> 00:03:43.480]  我們看一段很熟悉的經文
[00:03:43.480 --> 00:03:44.760]  是來自《小圖行傳》
[00:03:44.760 --> 00:03:47.520]  當然我們看第十一章
[00:03:47.520 --> 00:03:48.640]  十九節
[00:03:48.640 --> 00:03:51.320]  我們看看這個故事作爲背景
[00:03:51.320 --> 00:03:54.040]  讓我們瞭解一下
[00:03:54.040 --> 00:03:56.480]  十九節裏面說
[00:03:56.480 --> 00:04:00.280]  這個時候信徒們因爲事提反被殺的事件
[00:04:00.280 --> 00:04:04.200]  所引起的迫害就被分散到各地去
[00:04:04.200 --> 00:04:07.760]  有些遠走到弗裏基 塞浦路斯和安提納
[00:04:07.760 --> 00:04:10.440]  他們只是把信息傳給猶太人
[00:04:10.440 --> 00:04:14.760]  但是另有一些塞浦路斯和古裏內的信徒
[00:04:14.760 --> 00:04:16.400]  來到安提納
[00:04:16.400 --> 00:04:21.200]  他們也向希臘人傳講有關主耶穌的福音
[00:04:21.200 --> 00:04:23.840]  主的能力跟他們同在
[00:04:23.840 --> 00:04:28.080]  有許許多多的人信了主歸向上帝
[00:04:28.080 --> 00:04:30.480]  這消息傳到耶路撒冷的教會
[00:04:30.480 --> 00:04:33.640]  他們就派巴拿巴到安提納去
[00:04:33.640 --> 00:04:35.440]  巴拿巴到達的時候
[00:04:35.440 --> 00:04:38.320]  看見上帝賜福給那裏的人
[00:04:38.320 --> 00:04:39.640]  就很高興
[00:04:39.640 --> 00:04:41.240]  他勸勉他們
[00:04:41.240 --> 00:04:44.960]  要大家專心一意地信靠主
[00:04:44.960 --> 00:04:47.200]  聖經說巴拿巴是個好人
[00:04:47.200 --> 00:04:49.840]  被聖靈充滿有堅強的信心
[00:04:49.840 --> 00:04:52.160]  於是有許多人信了主
[00:04:52.160 --> 00:04:55.360]  後來巴拿巴到大掃去找掃廊
[00:04:55.360 --> 00:04:58.600]  找到了就帶他到安提納
[00:04:58.600 --> 00:04:59.960]  有一整年的時間
[00:04:59.960 --> 00:05:03.280]  兩人跟教會的會友相聚
[00:05:03.280 --> 00:05:05.320]  教導許多人
[00:05:05.320 --> 00:05:07.400]  門徒被稱爲基督徒
[00:05:07.400 --> 00:05:11.720]  是從安提納開始的
[00:05:11.720 --> 00:05:12.760]  在聖經裏面
[00:05:12.760 --> 00:05:14.640]  當我們說到結果子的時候
[00:05:14.640 --> 00:05:16.120]  通常是提到兩樣東西
[00:05:16.120 --> 00:05:17.520]  第一就是說到屬靈的果子
[00:05:17.520 --> 00:05:19.760]  說到屬靈的德性品格
[00:05:19.760 --> 00:05:23.040]  第二樣東西就是說到福音的果子
[00:05:23.040 --> 00:05:26.360]  剛纔聖經說給我們知道
[00:05:26.360 --> 00:05:28.760]  基督徒因爲受到迫害的緣故
[00:05:28.760 --> 00:05:31.560]  就要離開耶路撒冷
[00:05:31.560 --> 00:05:33.240]  走到不同的地方
[00:05:33.240 --> 00:05:35.720]  塞浦路斯
[00:05:35.720 --> 00:05:38.320]  甚至去到安提納的地方
[00:05:38.320 --> 00:05:39.240]  但我們發覺
[00:05:39.240 --> 00:05:41.600]  雖然他們受到迫害的時候
[00:05:41.600 --> 00:05:43.160]  教會反而因爲這樣的緣故
[00:05:43.160 --> 00:05:45.040]  就是蓬勃的發展
[00:05:45.040 --> 00:05:47.840]  而且在安提納能夠結果子
[00:05:47.840 --> 00:05:49.080]  我們的問題就是
[00:05:49.080 --> 00:05:52.360]  爲什麼這羣從耶路撒冷逃難
[00:05:52.360 --> 00:05:55.840]  走到不同地方的信徒
[00:05:55.840 --> 00:05:57.760]  竟然在這麼惡劣的環境下
[00:05:57.760 --> 00:05:59.960]  他們在那段時間被人覺得
[00:05:59.960 --> 00:06:02.040]  基督教不是現在這麼興盛的
[00:06:02.040 --> 00:06:03.160]  基督教在那段時間
[00:06:03.160 --> 00:06:06.600]  被人覺得是異端邪術
[00:06:06.600 --> 00:06:09.360]  或者是猶太教的分支
[00:06:09.360 --> 00:06:11.560]  自己又搞了一羣人出來
[00:06:11.560 --> 00:06:14.160]  剛剛開始的時候到底是什麼
[00:06:14.160 --> 00:06:16.000]  很多人還有很多懷疑的態度
[00:06:16.000 --> 00:06:20.800]  但雖然環境各方面對他們來說都不利
[00:06:20.800 --> 00:06:22.040]  政府有打壓
[00:06:22.040 --> 00:06:26.920]  然後猶太教的人更加用很多手段
[00:06:26.920 --> 00:06:28.560]  去迫害他們
[00:06:28.560 --> 00:06:32.480]  但反而他們無論去到哪裏
[00:06:32.480 --> 00:06:36.160]  他們都能夠爲主結出福音的果子
[00:06:36.160 --> 00:06:38.520]  原因在哪裏呢
[00:06:38.520 --> 00:06:41.560]  今天我發覺最終有兩個原因
[00:06:41.560 --> 00:06:43.640]  兩個還是三個
[00:06:43.640 --> 00:06:44.800]  第一個原因
[00:06:44.800 --> 00:06:47.320]  我去看這段聖經的時候發覺
[00:06:47.320 --> 00:06:49.040]  其實這羣人離開耶路撒冷
[00:06:49.040 --> 00:06:53.160]  走到不同地方的信徒
[00:06:53.160 --> 00:06:55.720]  是一羣很認真的基督徒
[00:06:55.720 --> 00:06:57.880]  你不認真你不需要走的
[00:06:57.880 --> 00:07:00.640]  這羣人是一個很認真跟隨主
[00:07:00.640 --> 00:07:02.560]  耶穌基督的門徒
[00:07:02.560 --> 00:07:06.520]  不認真的掛名的受到迫害就算了
[00:07:06.520 --> 00:07:09.800]  我就不去教會就躲在家裏
[00:07:09.800 --> 00:07:12.760]  由於他們信仰認真的時候
[00:07:12.760 --> 00:07:17.800]  他們才說在這裏不行不如走了
[00:07:17.800 --> 00:07:19.840]  大家知道這星期五什麼事
[00:07:19.840 --> 00:07:21.920]  在美國很大件事
[00:07:21.920 --> 00:07:23.440]  星期五什麼事
[00:07:23.440 --> 00:07:25.760]  特朗普上任
[00:07:25.760 --> 00:07:28.560]  成爲美國第45任總統
[00:07:28.560 --> 00:07:31.200]  一個人很controversial
[00:07:31.200 --> 00:07:33.360]  一個人從未參過政
[00:07:33.360 --> 00:07:35.760]  生意佬突然做了總統
[00:07:35.760 --> 00:07:38.760]  現在很多人都wait and see
[00:07:38.760 --> 00:07:40.920]  星期五馮牧師回來
[00:07:40.920 --> 00:07:43.880]  他說我特意留在這裏看看就職禮是怎樣
[00:07:43.880 --> 00:07:45.440]  他一回來經過我門口就說
[00:07:45.440 --> 00:07:46.400]  牧師你沒有看
[00:07:46.400 --> 00:07:48.080]  我說沒有
[00:07:48.080 --> 00:07:49.040]  他說很特別
[00:07:49.040 --> 00:07:50.720]  爲什麼
[00:07:50.720 --> 00:07:52.280]  在就職禮當中
[00:07:52.280 --> 00:07:56.960]  特朗普的團隊請了兩個基督教牧師跟他祈禱
[00:07:56.960 --> 00:07:58.320]  一個男一個女
[00:07:58.320 --> 00:08:01.640]  男那個是Bill Graham的兒子Frank Graham
[00:08:01.640 --> 00:08:03.480]  而且當他們祈禱的時候
[00:08:03.480 --> 00:08:07.720]  這兩個人都是奉主耶穌基督的名字祈禱
[00:08:07.720 --> 00:08:09.480]  我有一次和大家分享
[00:08:09.480 --> 00:08:12.800]  我被師徒請去爲他們開會祈禱的時候
[00:08:12.800 --> 00:08:14.120]  特意寫一封信
[00:08:14.120 --> 00:08:15.680]  你不可以提耶穌的名
[00:08:15.680 --> 00:08:18.240]  你可以說奉神的名字祈禱
[00:08:18.240 --> 00:08:21.600]  但是這兩個牧師可以公開地說
[00:08:21.600 --> 00:08:24.720]  我是奉耶穌基督的名字祈禱
[00:08:24.720 --> 00:08:29.880]  然後那十六分鐘聽特朗普的就職演說的時候
[00:08:29.880 --> 00:08:32.080]  其實他還引用聖經
[00:08:32.080 --> 00:08:33.880]  大家有沒有看
[00:08:33.880 --> 00:08:35.400]  他引用聖經不得已
[00:08:35.400 --> 00:08:40.480]  他說上帝是會保護我們的國家的
[00:08:40.480 --> 00:08:43.880]  所以帶給我們信耶穌的人
[00:08:43.880 --> 00:08:45.920]  會不會好一點呢
[00:08:45.920 --> 00:08:49.360]  比奧巴馬時代會少一點
[00:08:49.360 --> 00:08:52.440]  立法上對基督教信仰
[00:08:52.440 --> 00:08:55.640]  和我們價值觀的一些壓制呢
[00:08:55.640 --> 00:08:57.840]  這是我們心裏的期望
[00:08:57.840 --> 00:08:59.240]  但是如果調轉過來
[00:08:59.240 --> 00:09:01.640]  現在我們是不知道的
[00:09:01.640 --> 00:09:04.640]  這個完全是假設
[00:09:04.640 --> 00:09:07.200]  他上任今天是第三天
[00:09:07.200 --> 00:09:13.040]  他反而是更加壓制基督教信仰
[00:09:13.040 --> 00:09:18.560]  和針對我們的價值觀去立法制止
[00:09:18.560 --> 00:09:20.080]  他上任之後
[00:09:20.080 --> 00:09:23.960]  做了很多特別是會打壓基督教信仰的事情
[00:09:23.960 --> 00:09:27.560]  比如說不讓我們在公開裏面貼那些
[00:09:27.560 --> 00:09:31.080]  和信仰有關的報道會
[00:09:31.080 --> 00:09:33.680]  有什麼信仰的海報
[00:09:33.680 --> 00:09:37.480]  現在我們說鄧水文會有一晚在我們這裏說話
[00:09:37.480 --> 00:09:38.400]  你可以在教會派
[00:09:38.400 --> 00:09:39.800]  但是不可以在外面
[00:09:39.800 --> 00:09:41.880]  如果你在外面派傳單
[00:09:41.880 --> 00:09:42.880]  貼海報
[00:09:42.880 --> 00:09:45.720]  或者在公衆地方和人分享信仰的時候
[00:09:45.720 --> 00:09:47.720]  我會抓你去坐牢的
[00:09:47.720 --> 00:09:50.280]  然後他又搞分化
[00:09:50.280 --> 00:09:53.200]  挑動廣大的市民
[00:09:53.200 --> 00:09:55.160]  在社會當中製造一些
[00:09:55.160 --> 00:10:01.680]  仇視基督徒的環境
[00:10:01.680 --> 00:10:03.240]  針對基督教
[00:10:03.240 --> 00:10:05.720]  做了很多我們覺得很不安的事情
[00:10:05.720 --> 00:10:07.080]  以致到那些人說
[00:10:07.080 --> 00:10:08.120]  啊 你是基督徒啊
[00:10:08.120 --> 00:10:09.040]  那我不請你了
[00:10:09.040 --> 00:10:10.920]  當然不會說了
[00:10:10.920 --> 00:10:11.600]  OK
[00:10:11.600 --> 00:10:12.840]  到我們見工
[00:10:12.840 --> 00:10:14.720]  和人相處的時間
[00:10:14.720 --> 00:10:16.200]  搞得我們不敢去承認
[00:10:16.200 --> 00:10:19.400]  因爲怕我們的前途會受影響
[00:10:19.400 --> 00:10:22.280]  這些全都是虛無缺有的假設
[00:10:22.280 --> 00:10:22.840]  如果是這樣
[00:10:22.840 --> 00:10:23.840]  你想想
[00:10:23.840 --> 00:10:25.400]  如果我們落入一個這樣的
[00:10:25.400 --> 00:10:27.320]  社會和生活處境當中
[00:10:27.320 --> 00:10:28.040]  在美國
[00:10:28.040 --> 00:10:30.240]  你會不會繼續去持守你的信仰
[00:10:30.240 --> 00:10:31.560]  你想想
[00:10:31.560 --> 00:10:33.400]  我們會不會都會好像
[00:10:33.400 --> 00:10:36.240]  當日這一幫在耶路撒冷的信徒一樣
[00:10:36.240 --> 00:10:37.440]  既然是這樣
[00:10:37.440 --> 00:10:39.600]  搬遠點
[00:10:39.600 --> 00:10:42.440]  搬遠點不是這麼簡單的
[00:10:42.440 --> 00:10:43.720]  是連根拔起
[00:10:43.720 --> 00:10:46.280]  整個家的大小
[00:10:46.280 --> 00:10:47.240]  離開你的事業
[00:10:47.240 --> 00:10:48.440]  工作離開你的家鄉
[00:10:48.440 --> 00:10:49.440]  去到一個陌生的地方
[00:10:49.440 --> 00:10:51.360]  重新再來過
[00:10:51.360 --> 00:10:53.280]  如果這幫人
[00:10:53.280 --> 00:10:56.480]  不是對自己的信仰是很認真的話
[00:10:56.480 --> 00:10:59.320]  他不是真的經歷過耶穌基督的話
[00:10:59.320 --> 00:11:00.640]  他們會不會做出這樣的事情
[00:11:00.640 --> 00:11:01.880]  正如我剛纔所說
[00:11:01.880 --> 00:11:03.880]  如果他們那些掛名的基督徒
[00:11:03.880 --> 00:11:05.800]  七夜鬧去教堂
[00:11:05.800 --> 00:11:07.960]  現在政府又打壓
[00:11:07.960 --> 00:11:09.120]  外面的社會里面
[00:11:09.120 --> 00:11:11.120]  每樣東西都對基督徒不利
[00:11:11.120 --> 00:11:14.160]  我找個地方不需要這麼大壓力
[00:11:14.160 --> 00:11:15.080]  我不需要
[00:11:15.080 --> 00:11:17.680]  如果是掛名的基督徒的話
[00:11:17.680 --> 00:11:19.640]  我就坐在這裏
[00:11:19.640 --> 00:11:22.120]  大家明白我說什麼嗎
[00:11:22.120 --> 00:11:23.640]  所以我相信這幫基督徒
[00:11:23.640 --> 00:11:26.200]  離開耶路撒冷這一幫
[00:11:26.200 --> 00:11:27.960]  我說他認真的意思是什麼
[00:11:27.960 --> 00:11:30.720]  他一定是經歷過耶穌
[00:11:30.720 --> 00:11:31.480]  他一定體會到
[00:11:31.480 --> 00:11:36.000]  耶穌真是神所差離的救主
[00:11:36.000 --> 00:11:37.600]  所以他們爲了信仰的緣故
[00:11:37.600 --> 00:11:39.000]  This is the only reason
[00:11:39.000 --> 00:11:40.360]  是爲了信仰的緣故
[00:11:40.360 --> 00:11:43.200]  他們離開耶路撒冷
[00:11:43.200 --> 00:11:46.680]  分散到不同的地方去
[00:11:46.680 --> 00:11:47.360]  不但如此
[00:11:47.360 --> 00:11:48.680]  爲什麼我們說他認真
[00:11:48.680 --> 00:11:51.040]  是有經歷的基督徒呢
[00:11:51.040 --> 00:11:52.280]  因爲聖經告訴我們
[00:11:52.280 --> 00:11:53.800]  無論去到哪裏都好
[00:11:53.800 --> 00:11:55.720]  去到安提厄 蓬佛尼亞
[00:11:55.720 --> 00:11:58.840]  或者是其他不同的地區
[00:11:58.840 --> 00:12:00.920]  塞浦路斯
[00:12:00.920 --> 00:12:02.280]  無論去到哪裏
[00:12:02.280 --> 00:12:03.200]  聖經告訴我們
[00:12:03.200 --> 00:12:04.240]  這幫基督徒
[00:12:04.240 --> 00:12:06.920]  就會向當地的猶太人
[00:12:06.920 --> 00:12:07.800]  分享這個福音
[00:12:07.800 --> 00:12:08.880]  告訴他們
[00:12:08.880 --> 00:12:10.360]  我們期待的救主來了
[00:12:10.360 --> 00:12:11.640]  這個人就是耶穌
[00:12:11.640 --> 00:12:14.240]  所以我們從這些行動裏面
[00:12:14.240 --> 00:12:16.800]  可以歸納出一個結論
[00:12:16.800 --> 00:12:19.480]  這幫人爲了善事
[00:12:19.480 --> 00:12:21.440]  對自己的信仰十分的認真
[00:12:21.440 --> 00:12:22.400]  爲什麼
[00:12:22.400 --> 00:12:23.760]  因爲他們有經歷
[00:12:23.760 --> 00:12:25.120]  他們與耶穌基督
[00:12:25.120 --> 00:12:27.080]  有一個很親密
[00:12:27.080 --> 00:12:28.240]  相愛的關係
[00:12:28.240 --> 00:12:30.560]  是不可以分隔的
[00:12:30.560 --> 00:12:33.040]  正如保羅也曾經說過
[00:12:33.040 --> 00:12:34.400]  有誰能夠讓我們
[00:12:34.400 --> 00:12:37.080]  與基督的愛隔絕呢
[00:12:37.080 --> 00:12:39.600]  是患難嗎 是困苦嗎 是刀劍嗎
[00:12:39.600 --> 00:12:42.440]  是赤身露體嗎 是飢餓嗎
[00:12:42.440 --> 00:12:43.960]  No
[00:12:43.960 --> 00:12:45.520]  如果他有經歷
[00:12:45.520 --> 00:12:47.080]  見過耶穌基督
[00:12:47.080 --> 00:12:50.400]  得過耶穌基督幫助的信徒
[00:12:50.400 --> 00:12:52.000]  是沒有任何東西
[00:12:52.000 --> 00:12:53.480]  可以阻止我們
[00:12:53.480 --> 00:12:55.040]  和上帝在一起
[00:12:55.040 --> 00:12:56.240]  沒有任何東西
[00:12:56.240 --> 00:12:59.440]  可以讓我們與耶穌基督分開
[00:12:59.440 --> 00:13:01.440]  因爲我們經歷過他
[00:13:01.440 --> 00:13:03.680]  因爲我們知道自己
[00:13:03.680 --> 00:13:05.880]  活在神的愛當中
[00:13:05.880 --> 00:13:11.720]  我們在教會里經常聽到
[00:13:11.720 --> 00:13:13.440]  神愛你
[00:13:13.440 --> 00:13:14.760]  有沒有聽過
[00:13:14.760 --> 00:13:15.720]  有
[00:13:15.720 --> 00:13:17.600]  有沒有聽過耶穌愛你
[00:13:17.600 --> 00:13:18.960]  有 耶穌愛我們死
[00:13:18.960 --> 00:13:20.160]  你也說我聽
[00:13:20.160 --> 00:13:21.240]  那你愛耶穌嗎
[00:13:21.240 --> 00:13:22.400]  你愛上帝嗎
[00:13:22.400 --> 00:13:23.640]  你愛耶穌有多少呢
[00:13:23.640 --> 00:13:26.000]  你愛上帝有多少呢
[00:13:26.000 --> 00:13:26.920]  你說你信耶穌
[00:13:26.920 --> 00:13:29.760]  你是一個忠心跟隨耶穌基督的人
[00:13:29.760 --> 00:13:32.360]  你願意爲耶穌擺上多少
[00:13:32.360 --> 00:13:32.960]  如果有一天
[00:13:32.960 --> 00:13:35.880]  你真的變成當日的社會一樣
[00:13:35.880 --> 00:13:36.960]  虐徒受到打壓
[00:13:36.960 --> 00:13:37.720]  受到欺壓
[00:13:37.720 --> 00:13:38.840]  受到迫害
[00:13:38.840 --> 00:13:41.600]  被人抓去坐牢
[00:13:41.600 --> 00:13:47.240]  你還會堅持你的信仰嗎
[00:13:47.240 --> 00:13:49.080]  所以弟兄姐妹
[00:13:49.080 --> 00:13:50.480]  今天我想第一件事
[00:13:50.480 --> 00:13:51.480]  在敬拜當中
[00:13:51.480 --> 00:13:54.480]  我們自己要反省思想
[00:13:54.480 --> 00:13:55.600]  到底我們的生命
[00:13:55.600 --> 00:13:57.520]  有沒有與生命的源頭
[00:13:57.520 --> 00:14:00.160]  連結在一起
[00:14:00.160 --> 00:14:02.200]  這就是耶穌基督
[00:14:02.200 --> 00:14:03.160]  如果我們的生命
[00:14:03.160 --> 00:14:05.080]  連結在耶穌基督的身上
[00:14:05.080 --> 00:14:06.960]  我們是一棵健康的
[00:14:06.960 --> 00:14:09.600]  從耶穌而生的果樹
[00:14:09.600 --> 00:14:11.800]  我們不僅僅在這樣的情況下
[00:14:11.800 --> 00:14:13.040]  可以繼續生長
[00:14:13.040 --> 00:14:15.400]  而且我們同樣可以繼續
[00:14:15.400 --> 00:14:19.040]  爲耶穌結出果子
[00:14:19.040 --> 00:14:19.880]  這就是第一件事
[00:14:19.880 --> 00:14:20.640]  我相信今天
[00:14:20.640 --> 00:14:22.480]  我們每一個信耶穌的人
[00:14:22.480 --> 00:14:24.560]  我們要跟隨耶穌的時候
[00:14:24.560 --> 00:14:27.520]  我們需要考慮這個問題
[00:14:27.520 --> 00:14:28.880]  你跟隨耶穌
[00:14:28.880 --> 00:14:30.320]  和耶穌在一起
[00:14:30.320 --> 00:14:34.280]  你的生命是不可能不結果的
[00:14:34.280 --> 00:14:36.240]  就好像當年這羣基督徒
[00:14:36.240 --> 00:14:39.160]  他們去到不同的地方
[00:14:39.160 --> 00:14:41.960]  塞浦路斯、安提阿的地方
[00:14:41.960 --> 00:14:43.720]  他們是很自然的
[00:14:43.720 --> 00:14:44.800]  沒有人逼他們
[00:14:44.800 --> 00:14:46.040]  不是仕途帶着
[00:14:46.040 --> 00:14:47.480]  不是牧師說你要傳福音
[00:14:47.480 --> 00:14:48.680]  你要跟人說見證
[00:14:48.680 --> 00:14:50.520]  沒有
[00:14:50.520 --> 00:14:52.600]  那裏沒有教會
[00:14:52.600 --> 00:14:55.080]  但是這羣信徒去到哪裏
[00:14:55.080 --> 00:14:58.760]  就告訴那些猶太人
[00:14:58.760 --> 00:15:03.160]  耶穌就是救主
[00:15:03.160 --> 00:15:05.680]  有時你會發現
[00:15:05.680 --> 00:15:07.400]  爲什麼他只跟猶太人說
[00:15:07.400 --> 00:15:08.920]  不跟其他人說呢
[00:15:08.920 --> 00:15:10.760]  你知道他的意思在哪裏嗎
[00:15:10.760 --> 00:15:11.400]  很簡單
[00:15:11.400 --> 00:15:13.840]  因爲猶太人相信
[00:15:13.840 --> 00:15:17.080]  基督是救猶太人
[00:15:17.080 --> 00:15:18.280]  他從來沒有一個觀念
[00:15:18.280 --> 00:15:20.080]  覺得聖經和舊約
[00:15:20.080 --> 00:15:21.160]  都有提這些東西
[00:15:21.160 --> 00:15:22.480]  不過他們不明白
[00:15:22.480 --> 00:15:23.600]  一直以來他覺得
[00:15:23.600 --> 00:15:27.200]  基督是猶太人的救主
[00:15:27.200 --> 00:15:28.960]  所以無論去到哪裏
[00:15:28.960 --> 00:15:30.480]  都只是向猶太人說
[00:15:30.480 --> 00:15:31.840]  這就是聖經說的
[00:15:31.840 --> 00:15:35.520]  第二樣我想告訴大家的是
[00:15:35.520 --> 00:15:36.480]  一個認真跟隨
[00:15:36.480 --> 00:15:37.520]  耶穌基督有經歷
[00:15:37.520 --> 00:15:38.000]  有體驗的人
[00:15:38.000 --> 00:15:39.960]  你是不可以將你所見到
[00:15:39.960 --> 00:15:42.240]  看到的修文不告訴別人
[00:15:42.240 --> 00:15:43.440]  所以他們去到哪裏
[00:15:43.440 --> 00:15:44.400]  就講福音
[00:15:44.400 --> 00:15:45.040]  告訴別人
[00:15:45.040 --> 00:15:45.840]  耶穌是救主
[00:15:45.840 --> 00:15:47.240]  不過
[00:15:47.240 --> 00:15:48.320]  只是跟猶太人說
[00:15:48.320 --> 00:15:51.280]  但是聖經告訴我們
[00:15:51.280 --> 00:15:53.400]  有些來自塞浦路斯
[00:15:53.400 --> 00:15:54.760]  古里納的人
[00:15:54.760 --> 00:15:57.800]  他們都向非猶太人說
