
[00:00:00.000 --> 00:00:07.180]  好,今天的題目是「即場被給,一切從心開始」
[00:12:20.780 --> 00:12:22.380]  其實不是的
[00:12:22.380 --> 00:12:25.980]  心意更生不只是肉身的責任
[00:12:25.980 --> 00:12:27.680]  上帝有提到
[00:12:27.680 --> 00:12:32.080]  咦 原來獎賞都是一樣的
[00:12:32.080 --> 00:12:33.180]  我們看看第八節
[00:12:33.180 --> 00:12:34.780]  不如讀多一次第八節好不好
[00:12:34.780 --> 00:12:35.980]  一二三
[00:12:35.980 --> 00:12:39.080]  因為要得各人所恨的善事
[00:12:39.080 --> 00:12:41.980]  不論是為奴隸 是自主的
[00:12:41.980 --> 00:12:45.180]  都免我所恨的得主的賞賜
[00:12:45.180 --> 00:12:47.380]  是啊 無論你是做僕人
[00:12:47.380 --> 00:12:48.980]  還是做主人
[00:12:48.980 --> 00:12:50.580]  如果你做得好
[00:12:50.580 --> 00:12:55.180]  你的賞賜都從上帝而來
[00:12:55.180 --> 00:12:58.580]  就算地上的老闆沒有給你獎賞
[00:12:58.580 --> 00:12:59.580]  不要緊
[00:12:59.580 --> 00:13:03.580]  在上帝面前一定有公平的獎賞
[00:13:03.580 --> 00:13:05.080]  是啊
[00:13:05.080 --> 00:13:05.780]  你想想
[00:13:05.780 --> 00:13:08.880]  如果你的工作突然間變成了
[00:13:08.880 --> 00:13:11.580]  你服侍你的上帝
[00:13:11.580 --> 00:13:12.980]  而你得的獎賞
[00:13:12.980 --> 00:13:14.780]  又是從上帝而來
[00:13:14.780 --> 00:13:17.580]  你的心情應該會改變一下
[00:13:17.580 --> 00:13:18.380]  是不是
[00:13:18.380 --> 00:13:19.780]  你的心路歷程
[00:13:19.780 --> 00:13:22.780]  你在做工的時候應該興奮很多
[00:13:22.780 --> 00:13:25.580]  我竟然在服侍上帝
[00:13:25.580 --> 00:13:26.580]  不過我經常說
[00:13:26.580 --> 00:13:30.580]  我們千萬不要二分法
[00:13:30.580 --> 00:13:32.980]  因為丁姐妹是很
[00:13:32.980 --> 00:13:33.780]  我知道的
[00:13:33.780 --> 00:13:37.180]  回到教會侍奉真的很開心很興奮
[00:13:37.180 --> 00:13:40.880]  我們要把忠心興奮的服侍
[00:13:40.880 --> 00:13:42.480]  帶回到我們職場
[00:13:42.480 --> 00:13:44.780]  帶回到我們工作崗位
[00:13:44.780 --> 00:13:46.880]  除非地上的老闆
[00:13:46.880 --> 00:13:48.880]  叫你做一些犯法的事
[00:13:48.880 --> 00:13:51.580]  叫你做一些違反聖經的事
[00:13:51.580 --> 00:13:52.380]  如果不是
[00:13:52.380 --> 00:13:53.980]  按照聖經的教導
[00:13:53.980 --> 00:13:56.280]  我們應該甘心樂意
[00:13:56.280 --> 00:13:58.180]  全敬畏的心
[00:13:58.180 --> 00:14:00.180]  去做好每一個工作
[00:14:00.180 --> 00:14:01.280]  是不是
[00:14:01.280 --> 00:14:03.480]  保羅好像是這樣教我們
[00:14:03.480 --> 00:14:05.180]  無論什麼工作
[00:14:05.180 --> 00:14:07.180]  都可以忠心做好它
[00:14:07.180 --> 00:14:09.080]  那是什麼
[00:14:09.080 --> 00:14:10.880]  如果你是一個老師
[00:14:10.880 --> 00:14:13.880]  那你就盡忠教好你的學生
[00:14:13.880 --> 00:14:16.380]  如果你是一個醫生護士
[00:14:16.380 --> 00:14:19.180]  你就好好照顧你的病人
[00:14:19.180 --> 00:14:20.880]  醫治他們
[00:14:20.880 --> 00:14:22.880]  如果你是一個會計師
[00:14:22.880 --> 00:14:26.180]  那你就很老實地做好一盤數
[00:14:26.180 --> 00:14:29.780]  或者是好好核好那盤數
[00:14:29.780 --> 00:14:31.880]  如果你是一個售貨員
[00:14:31.880 --> 00:14:34.980]  那你就老老實實賣你的貨品
[00:14:34.980 --> 00:14:35.780]  是不是
[00:14:35.780 --> 00:14:37.880]  忠誠地待顧客
[00:14:37.880 --> 00:14:40.280]  那如果我是做文職的
[00:14:40.280 --> 00:14:42.080]  每一件文件
[00:14:42.080 --> 00:14:45.680]  可不可以很細心地去處理
[00:14:45.680 --> 00:14:47.780]  那我做清潔的
[00:14:47.780 --> 00:14:50.480]  一定有你清潔的範圍
[00:14:50.480 --> 00:14:52.980]  可不可以很忠心地
[00:14:52.980 --> 00:14:55.880]  去清潔好你的地方
[00:14:55.880 --> 00:14:58.080]  那你可能就說
[00:14:58.080 --> 00:14:59.980]  那我是家庭主婦
[00:14:59.980 --> 00:15:02.680]  我天天只是買菜煮飯
[00:15:02.680 --> 00:15:04.980]  處理家務事務
[00:15:04.980 --> 00:15:08.980]  所有工作都可以為基督去做
[00:15:08.980 --> 00:15:10.880]  包括家庭主婦
[00:15:10.880 --> 00:15:12.780]  你天天買菜煮飯
[00:15:12.780 --> 00:15:14.380]  處理家務的時候
[00:15:14.380 --> 00:15:16.780]  耶穌在不在你家
[00:15:16.780 --> 00:15:20.380]  你天天都可以好像招待上賓那樣
[00:15:20.380 --> 00:15:22.480]  去歡喜快樂地
[00:15:22.480 --> 00:15:26.180]  做好你家庭的工作
[00:15:26.180 --> 00:15:28.180]  在我未值堂之前
[00:15:28.180 --> 00:15:31.280]  我在舞會就負責行政的工作
[00:15:31.280 --> 00:15:33.580]  你知道行政的工作真的很瑣碎
[00:15:33.580 --> 00:15:34.980]  很瑣碎的
[00:15:34.980 --> 00:15:35.780]  所以呢
[00:15:35.780 --> 00:15:37.580]  我會不斷提醒自己
[00:15:37.580 --> 00:15:39.480]  也提醒我的童工
[00:15:39.480 --> 00:15:42.980]  就算是準備一張紙一枝筆
[00:15:42.980 --> 00:15:44.980]  我都是為主去做
[00:15:44.980 --> 00:15:47.480]  為主去準備
[00:15:47.480 --> 00:15:49.480]  這樣很不同的
[00:15:49.480 --> 00:15:51.480]  真的很不同
[00:15:51.480 --> 00:15:53.180]  以及行政部的工作
[00:15:53.180 --> 00:15:56.780]  是支援其他事工的需要
[00:15:56.780 --> 00:15:58.980]  這個就是我的使命
[00:15:58.980 --> 00:16:01.380]  當你知道自己的責任
[00:16:01.380 --> 00:16:02.880]  知道自己的使命
[00:16:02.880 --> 00:16:05.980]  你做出來就不一樣
[00:16:05.980 --> 00:16:08.780]  上星期我去了一間髮型屋
[00:16:08.780 --> 00:16:10.780]  弄頭髮
[00:16:10.780 --> 00:16:14.280]  我遇到一個很忠心的員工
[00:16:14.280 --> 00:16:16.980]  他是一個很年輕的年輕人
[00:16:16.980 --> 00:16:18.780]  我覺得他未夠二十歲
[00:16:18.780 --> 00:16:20.780]  十幾二十歲而已
[00:16:20.780 --> 00:16:23.780]  他專門幫顧客洗頭
[00:16:23.780 --> 00:16:24.980]  我上個月
[00:16:24.980 --> 00:16:26.280]  之前一個月去
[00:16:26.280 --> 00:16:28.580]  剛好他幫我洗頭
[00:16:28.580 --> 00:16:33.380]  他幾乎弄得我整個背脊都濕透了
[00:16:33.380 --> 00:16:35.280]  我就跟他說一句
[00:16:35.280 --> 00:16:36.180]  我就說
[00:16:36.180 --> 00:16:37.680]  我真的輕輕提醒他
[00:16:37.680 --> 00:16:41.380]  我說不行了又流進去了
[00:16:41.380 --> 00:16:42.380]  濕透了
[00:16:42.380 --> 00:16:43.380]  接著呢
[00:16:43.380 --> 00:16:45.580]  但我沒有告訴他老闆
[00:16:45.580 --> 00:16:46.980]  這個月再去的時候
[00:16:46.980 --> 00:16:48.480]  就是上個星期了
[00:16:48.480 --> 00:16:51.180]  剛好又是他幫我洗
[00:16:51.180 --> 00:16:53.780]  不過這次洗得很好
[00:16:53.780 --> 00:16:55.780]  他到差不多洗完的時候
[00:16:55.780 --> 00:16:56.580]  他問我
[00:16:56.580 --> 00:16:57.780]  他專門問我
[00:16:57.780 --> 00:16:59.980]  我有沒有弄濕你
[00:16:59.980 --> 00:17:00.680]  我說沒有
[00:17:00.680 --> 00:17:02.480]  你今天洗得很好
[00:17:02.480 --> 00:17:03.480]  一點都沒有
[00:17:03.480 --> 00:17:04.980]  是一點都沒有
[00:17:04.980 --> 00:17:05.980]  我說
[00:17:05.980 --> 00:17:07.980]  接著他就小聲跟我說
[00:17:07.980 --> 00:17:08.980]  他說
[00:17:08.980 --> 00:17:10.980]  我苦練了一個月
[00:17:10.980 --> 00:17:12.980]  嘩
[00:17:12.980 --> 00:17:14.980]  我其實很感動
[00:17:14.980 --> 00:17:16.480]  我覺得這個年輕人
[00:17:16.480 --> 00:17:19.980]  什麼叫做忠心做好他的工作
[00:17:19.980 --> 00:17:22.480]  他沒有在老闆的壓力之下
[00:17:22.480 --> 00:17:25.980]  沒有在老闆的要求之下這樣做
[00:17:25.980 --> 00:17:27.980]  他就自己做好他的工作
[00:17:27.980 --> 00:17:28.980]  他做得這麼好
[00:17:28.980 --> 00:17:31.980]  我馬上就去告訴他老闆
[00:17:31.980 --> 00:17:34.980]  我說你這個員工好得不得了
[00:17:34.980 --> 00:17:35.980]  對啊
[00:17:35.980 --> 00:17:38.480]  頂屎妹啊
[00:17:38.480 --> 00:17:39.980]  真是一個
[00:17:39.980 --> 00:17:42.980]  真是我覺得他不相信耶穌的年輕人
[00:17:42.980 --> 00:17:45.980]  都可以這麼忠心地做好他的工作
[00:17:45.980 --> 00:17:47.980]  何況我們是基督徒呢
[00:17:47.980 --> 00:17:51.480]  我們不是在教會才做基督徒的
[00:17:51.480 --> 00:17:52.480]  其實呢
[00:17:52.480 --> 00:17:56.480]  我們回來做全職侍奉很少而已
[00:17:56.480 --> 00:17:58.480]  大部分你們都被上帝
[00:17:58.480 --> 00:18:00.980]  踩到你們職場的
[00:18:00.980 --> 00:18:03.480]  踩到你們職場裡面
[00:18:03.480 --> 00:18:04.980]  榮耀上帝
[00:18:04.980 --> 00:18:06.480]  作好的見證
[00:18:06.480 --> 00:18:08.480]  我們不要浪費時間
[00:18:08.480 --> 00:18:09.980]  在公司是真的有很多麻煩
[00:18:09.980 --> 00:18:11.980]  不過我們不要浪費時間去比較
[00:18:11.980 --> 00:18:14.480]  不要浪費時間去埋怨
[00:18:14.480 --> 00:18:18.480]  更加不要跟世界的價值觀看齊
[00:18:18.480 --> 00:18:20.980]  去搞一下辦公室政治啦
[00:18:20.980 --> 00:18:22.980]  急功近利啦
[00:18:22.980 --> 00:18:24.980]  練精學難啊
[00:18:24.980 --> 00:18:27.980]  我們可不可以做好我們的本分
