
[00:00:00.000 --> 00:00:12.000]  好,那我們不如看這幅圖畫,這幅圖畫是在旺角拍的,大家覺得是不是有些奇怪?
[00:04:11.000 --> 00:04:16.000]  魔鬼以張賣耶穌的義師放在西門的兒子加勒人猶大心裡
[00:04:16.000 --> 00:04:19.000]  耶穌知道父以張萬有在在他手裡
[00:04:19.000 --> 00:04:22.000]  扯知道自己是從神出來的
[00:04:22.000 --> 00:04:24.000]  又要歸到神那裡去
[00:04:25.000 --> 00:04:27.000]  耶穌離席站起來了
[00:04:27.000 --> 00:04:29.000]  脫了衣服拿一條毛
[00:04:29.000 --> 00:04:31.000]  手巾梳腰
[00:04:31.000 --> 00:04:33.000]  隨後把水倒在盤裡
[00:04:33.000 --> 00:04:35.000]  洗門徒的腳
[00:04:35.000 --> 00:04:37.000]  並用自己所梳的毛
[00:04:37.000 --> 00:04:39.000]  手巾擦乾
[00:04:39.000 --> 00:04:41.000]  請大家留意第四節
[00:04:41.000 --> 00:04:43.000]  我們看看第四節
[00:04:43.000 --> 00:04:45.000]  就是說耶穌脫了衣服
[00:04:45.000 --> 00:04:47.000]  就是說耶穌脫了衣服
[00:04:47.000 --> 00:04:49.000]  但是這個衣服是重術的
[00:04:49.000 --> 00:04:51.000]  這個衣服是重術來的
[00:04:51.000 --> 00:04:53.000]  所以估計當時主耶穌
[00:04:54.000 --> 00:04:57.000]  把自己的上衣都脫下來了
[00:04:57.000 --> 00:05:01.000]  所以當時主耶穌可能把自己的上衣都脫下來了
[00:05:01.000 --> 00:05:05.000]  廣東話叫做脆大赤肋
[00:05:05.000 --> 00:05:08.000]  就是赤膊
[00:05:08.000 --> 00:05:13.000]  赤膊
[00:05:13.000 --> 00:05:17.000]  聽得很好
[00:05:19.000 --> 00:05:24.000]  然後祂在腰那裡戳上一條手巾
[00:05:24.000 --> 00:05:26.000]  在腰上面梳了一條手巾
[00:05:26.000 --> 00:05:31.000]  然後隨後把水倒在盤裡
[00:05:31.000 --> 00:05:33.000]  洗門徒的腳
[00:05:33.000 --> 00:05:35.000]  然後把水倒在盤裡
[00:05:35.000 --> 00:05:37.000]  洗門徒的腳
[00:05:37.000 --> 00:05:39.000]  耶穌有多少個門徒
[00:05:39.000 --> 00:05:41.000]  耶穌有多少個門徒
[00:05:41.000 --> 00:05:43.000]  一百個
[00:05:43.000 --> 00:05:45.000]  一百個
[00:05:45.000 --> 00:05:47.000]  十二個
[00:05:48.000 --> 00:05:51.000]  真正由祂所挑選的有十二個
[00:05:51.000 --> 00:05:54.000]  又說是真正由祂所挑選的有十二個
[00:05:54.000 --> 00:05:57.000]  你想想每人有兩隻腳
[00:05:57.000 --> 00:05:59.000]  祂要洗二十四隻腳
[00:05:59.000 --> 00:06:01.000]  每一個人有兩隻腳
[00:06:01.000 --> 00:06:03.000]  所以洗二十四隻腳
[00:06:03.000 --> 00:06:05.000]  洗完之後
[00:06:05.000 --> 00:06:08.000]  逐隻腳用手巾抹乾淨
[00:06:08.000 --> 00:06:12.000]  洗完以後一隻一隻地用手巾擦乾
[00:06:12.000 --> 00:06:15.000]  這個過程我想不短吧
[00:06:15.000 --> 00:06:17.000]  我相信這個過程不是很短
[00:06:18.000 --> 00:06:19.000]  不短的
[00:06:19.000 --> 00:06:21.000]  門徒要很忍耐
[00:06:21.000 --> 00:06:23.000]  我相信門徒要很忍耐
[00:06:23.000 --> 00:06:26.000]  他們是不是排隊坐在那裡
[00:06:26.000 --> 00:06:29.000]  我不曉得他們是不是排隊坐在那裡
[00:06:29.000 --> 00:06:31.000]  因為只有一張椅子
[00:06:31.000 --> 00:06:33.000]  十一個人排隊坐在那裡
[00:06:33.000 --> 00:06:35.000]  還是只有一個椅子
[00:06:35.000 --> 00:06:37.000]  每一個人站著排隊
[00:06:37.000 --> 00:06:39.000]  留意我們要知道
[00:06:39.000 --> 00:06:41.000]  但是我們留意要知道
[00:06:41.000 --> 00:06:44.000]  替人洗腳這些工作是下人的工作
[00:06:44.000 --> 00:06:47.000]  替人洗腳的工作是下人的工作
[00:06:48.000 --> 00:06:51.000]  有人說這些工作是普通的僕人都不做的
[00:06:51.000 --> 00:06:54.000]  有人說這些工作是一般的僕人都不做的
[00:06:54.000 --> 00:06:58.000]  那些是外邦人的奴僕才做的
[00:06:58.000 --> 00:07:01.000]  這些是一些外邦人的奴僕才做的
[00:07:01.000 --> 00:07:03.000]  很簡單
[00:07:03.000 --> 00:07:09.000]  我們香港很少講中國人的傭工
[00:07:09.000 --> 00:07:14.000]  好像在香港一般很少是中國人的傭工
[00:07:14.000 --> 00:07:17.000]  通常都是外族的傭工
[00:07:18.000 --> 00:07:19.000]  一般都是外籍的傭工
[00:07:19.000 --> 00:07:21.000]  就是菲傭 印傭
[00:07:21.000 --> 00:07:23.000]  好像是菲傭 印傭那樣
[00:07:23.000 --> 00:07:25.000]  或者是其他的傭工
[00:07:25.000 --> 00:07:27.000]  或者是其他國家來的
[00:07:27.000 --> 00:07:32.000]  意思就是說洗腳基本上就是身份地位很低的人
[00:07:32.000 --> 00:07:37.000]  一般來講就是死角就是一些身份地位很低的人
[00:07:37.000 --> 00:07:40.000]  替那些地位高的人才去洗腳
[00:07:40.000 --> 00:07:42.000]  去幫那些地位比較高的人去死角
[00:07:42.000 --> 00:07:45.000]  但是主耶穌作為門徒的老師
[00:07:46.000 --> 00:07:49.000]  祂卻卑躬屈膝為門徒洗腳
[00:07:49.000 --> 00:07:53.000]  祂卻卑躬屈膝為門徒洗腳
[00:07:53.000 --> 00:07:57.000]  主耶穌這個舉動真的會令人非常驚奇
[00:07:57.000 --> 00:08:01.000]  主耶穌這個舉動是讓很多人很驚奇
[00:08:01.000 --> 00:08:08.000]  而祂這樣做是需要極度謙卑才可以做成的
[00:08:08.000 --> 00:08:12.000]  祂要做這些事情是要非常謙卑才能夠做到
[00:08:13.000 --> 00:08:18.000]  丈夫們你們有沒有做一些謙卑的事
[00:08:18.000 --> 00:08:25.000]  丈夫們你們有沒有做一些謙卑的事
[00:08:25.000 --> 00:08:28.000]  昨天有沒有做一些很謙卑的事
[00:08:28.000 --> 00:08:30.000]  昨天有沒有做一些很謙卑的事
[00:08:30.000 --> 00:08:35.000]  師母豬般的暗示給我聽
[00:08:35.000 --> 00:08:40.000]  師母是多多的暗示給我聽
[00:08:41.000 --> 00:08:44.000]  但是我說我昨天是受苦的日子
[00:08:44.000 --> 00:08:46.000]  但是我說我昨天是受苦的日子
[00:08:46.000 --> 00:08:48.000]  因為要準備講章
[00:08:48.000 --> 00:08:51.000]  因為要準備講章
[00:08:51.000 --> 00:08:53.000]  怎麼辦呢
[00:08:53.000 --> 00:08:55.000]  今天補辦
[00:08:55.000 --> 00:08:57.000]  唯有今天補辦
[00:08:57.000 --> 00:09:00.000]  主耶穌為什麼要為門徒洗腳呢
[00:09:00.000 --> 00:09:03.000]  主耶穌為什麼要為門徒洗腳呢
[00:09:03.000 --> 00:09:09.000]  難怪門徒彼得也這樣問耶穌
[00:09:10.000 --> 00:09:13.000]  門徒彼得也同樣的有這個問題問耶穌
[00:09:13.000 --> 00:09:15.000]  第六節八節
[00:09:15.000 --> 00:09:17.000]  我們念第六到第八節
[00:09:17.000 --> 00:09:19.000]  哀悼西門彼得
[00:09:19.000 --> 00:09:22.000]  彼得對他說主啊你洗我的腳嗎
[00:09:22.000 --> 00:09:24.000]  耶穌回答說
[00:09:24.000 --> 00:09:27.000]  我所做的你如今不知道後來不明白
[00:09:27.000 --> 00:09:30.000]  彼得說你永不可洗我的腳
[00:09:30.000 --> 00:09:34.000]  耶穌說我若不洗你的腳你就與我無份了
[00:09:35.000 --> 00:09:42.000]  可能彼得覺得只有做弟子的才應該為老師洗腳
[00:09:42.000 --> 00:09:47.000]  可能彼得覺得只有做門徒的才可以為他的老師洗腳
[00:09:47.000 --> 00:09:50.000]  所以他不肯接受主耶穌為他洗腳
[00:09:50.000 --> 00:09:53.000]  所以他不願意接受耶穌為他洗腳
[00:09:53.000 --> 00:09:55.000]  就好像我們中國人說
[00:09:55.000 --> 00:09:57.000]  好像我們中國人說
[00:09:57.000 --> 00:09:59.000]  我真的受不起
[00:09:59.000 --> 00:10:01.000]  我真的是受不起
[00:10:02.000 --> 00:10:05.000]  主耶穌說你永不可洗我的腳
[00:10:05.000 --> 00:10:07.000]  所以他就說你永不可洗我的腳
[00:10:07.000 --> 00:10:09.000]  有沒有看到他的決心
[00:10:09.000 --> 00:10:11.000]  你有沒有看到他的決心
[00:10:11.000 --> 00:10:14.000]  你永遠都不可以洗我的腳
[00:10:14.000 --> 00:10:16.000]  你永遠都不可以洗我的腳
[00:10:16.000 --> 00:10:18.000]  因為這個是不相稱的
[00:10:18.000 --> 00:10:20.000]  因為這個是不相稱的
[00:10:20.000 --> 00:10:22.000]  主耶穌就是這樣對他說
[00:10:22.000 --> 00:10:24.000]  主耶穌確實這樣對他講
[00:10:24.000 --> 00:10:27.000]  我若不洗你你就與我無份了
[00:10:27.000 --> 00:10:31.000]  我若不洗你你就與我無份了
[00:10:32.000 --> 00:10:35.000]  希望門徒接受他為他們洗腳
[00:10:35.000 --> 00:10:39.000]  主耶穌希望門徒接受他幫他們洗腳
[00:10:39.000 --> 00:10:41.000]  這個是必需的
[00:10:41.000 --> 00:10:47.000]  因為接受主洗腳是表示接受主的救恩
[00:10:47.000 --> 00:10:52.000]  因為接受主的洗腳是接受主耶穌基督的救恩
[00:10:52.000 --> 00:10:59.000]  否則門徒就在生命之上不能夠與耶穌有份了
[00:11:00.000 --> 00:11:05.000]  否則的話就跟耶穌在生命上是沒有辦法跟耶穌有份了
[00:11:05.000 --> 00:11:09.000]  他們是無份於主耶穌的救恩
[00:11:09.000 --> 00:11:12.000]  他是無份於主耶穌的救恩
[00:11:12.000 --> 00:11:16.000]  接著我們看第九節至第十一節
[00:11:16.000 --> 00:11:18.000]  我現在看第九到第十一節
[00:11:18.000 --> 00:11:23.000]  西門彼得說主啊不但我的腳連手和頭也要洗
[00:11:23.000 --> 00:11:28.000]  耶穌說凡洗過腳的人只要把腳一洗就全身就乾淨了
[00:11:29.000 --> 00:11:31.000]  然而不都是乾淨的
[00:11:31.000 --> 00:11:34.000]  耶穌知道要賣祂的是誰
[00:11:34.000 --> 00:11:36.000]  所以說你們不都是乾淨的
[00:11:36.000 --> 00:11:38.000]  主耶穌講話是有意思的
[00:11:38.000 --> 00:11:40.000]  主耶穌講話是有意思的
[00:11:40.000 --> 00:11:42.000]  祂做的行動是有意思的
[00:11:42.000 --> 00:11:44.000]  祂做的行動也是有意思的
[00:11:44.000 --> 00:11:49.000]  當西門彼得說主啊你不但我的腳連手和頭也要洗的時候
[00:11:49.000 --> 00:11:56.000]  當西門彼得跟耶穌說主啊你不但我的腳連手和頭也要洗的時候
[00:11:57.000 --> 00:12:03.000]  主耶穌不願意為他西門彼得洗頭洗手
[00:12:03.000 --> 00:12:07.000]  主耶穌不願意幫他洗頭洗手
[00:12:07.000 --> 00:12:12.000]  因為主說門徒本來已經洗過澡了
[00:12:12.000 --> 00:12:16.000]  因為他說門徒本來已經洗過澡了
[00:12:16.000 --> 00:12:20.000]  所以根本上就不需要洗手也不需要洗頭
[00:12:20.000 --> 00:12:23.000]  所以也不需要洗頭洗他的手
[00:12:23.000 --> 00:12:25.000]  那為什麼要幫他洗腳呢
[00:12:26.000 --> 00:12:27.000]  那為什麼要幫他洗腳呢
[00:12:27.000 --> 00:12:29.000]  因為他洗腳是有另外的意思
[00:12:29.000 --> 00:12:31.000]  因為洗腳是有另外的意思
[00:12:31.000 --> 00:12:36.000]  而這個洗腳是要看一下
[00:12:36.000 --> 00:12:44.000]  是關乎他洗腳給他洗腳的門徒對主耶穌的內心的態度是怎樣
[00:12:44.000 --> 00:12:51.000]  因為他要知道門徒幫他洗腳他們內心的態度到底是怎樣
[00:12:52.000 --> 00:12:59.000]  我們看這兩個門徒對主耶穌為他們洗腳的內心態度是怎樣
[00:12:59.000 --> 00:13:04.000]  我們看看兩個門徒他們對主耶穌幫他們洗腳他們內心態度是怎樣
[00:13:04.000 --> 00:13:06.000]  第一個我們看西門彼得
[00:13:06.000 --> 00:13:08.000]  第一個我們看的是西門彼得
[00:13:08.000 --> 00:13:11.000]  西門彼得他是不明白洗腳的真正的意思
[00:13:11.000 --> 00:13:14.000]  西門彼得他是不了解洗腳的真正的意義
[00:13:14.000 --> 00:13:18.000]  他只是看這個洗腳的字面的意思
[00:13:18.000 --> 00:13:21.000]  他只是看著這個洗腳字面上的意思
[00:13:22.000 --> 00:13:23.000]  為一般人的洗腳
[00:13:23.000 --> 00:13:25.000]  他只看為一般人的洗腳
[00:13:25.000 --> 00:13:30.000]  所以他不願意為被主為他洗腳
[00:13:30.000 --> 00:13:33.000]  所以他不願意為被主幫他洗腳
[00:13:33.000 --> 00:13:39.000]  接著又要求主耶穌為他手頭都要洗
[00:13:39.000 --> 00:13:43.000]  後來又要求主耶穌把他的頭他的手也洗一遍
[00:13:43.000 --> 00:13:49.000]  他的思想是停留在一些字面的意思之上
[00:13:50.000 --> 00:13:53.000]  他的思想只是停留在一些字面的意思上
[00:13:53.000 --> 00:13:57.000]  我們明白明不明白主的意思呢
[00:13:57.000 --> 00:14:00.000]  我們到底明不明白主的意思呢
[00:14:00.000 --> 00:14:03.000]  這個跟我們侍奉的態度都有關係
[00:14:03.000 --> 00:14:05.000]  這個跟我們侍奉的態度都有關係
[00:14:05.000 --> 00:14:12.000]  有時候我們只是在自己喜歡的侍奉崗位才肯努力的侍奉
[00:14:12.000 --> 00:14:16.000]  有時候我們只會在我們喜歡的侍奉崗位上才會努力
[00:14:16.000 --> 00:14:19.000]  我覺得這樣才是侍奉
[00:14:20.000 --> 00:14:22.000]  我覺得這樣才是侍奉
[00:14:22.000 --> 00:14:24.000]  是按照自己的意思去侍奉
[00:14:24.000 --> 00:14:26.000]  是按照自己的意思去侍奉
[00:14:26.000 --> 00:14:31.000]  就好像彼得一樣按照自己的想法自己的心態去侍奉一樣
[00:14:31.000 --> 00:14:34.000]  就好像彼得按照他自己的心態去侍奉一樣
[00:14:34.000 --> 00:14:37.000]  我們要學習彼此服侍
[00:14:37.000 --> 00:14:39.000]  我們要學習彼此服侍
[00:14:39.000 --> 00:14:41.000]  不要好像彼得一樣
[00:14:41.000 --> 00:14:43.000]  不要好像彼得一樣
[00:14:43.000 --> 00:14:45.000]  只是著眼於服侍人
[00:14:45.000 --> 00:14:47.000]  只顧著去服侍人
[00:14:48.000 --> 00:14:50.000]  是不願意被人服侍
[00:14:50.000 --> 00:14:52.000]  卻不願意被人服侍
[00:14:52.000 --> 00:14:55.000]  當主耶穌站在你面前或是跪在你面前
[00:14:55.000 --> 00:14:57.000]  說要洗你的腳
[00:14:57.000 --> 00:14:59.000]  你會不會把你的腳伸出來
[00:14:59.000 --> 00:15:02.000]  當主耶穌是跪在你面前
[00:15:02.000 --> 00:15:04.000]  要說要洗你的腳
[00:15:04.000 --> 00:15:06.000]  你願不願意把你的腳伸出來
[00:15:06.000 --> 00:15:08.000]  第二個門徒就是猶大
[00:15:08.000 --> 00:15:10.000]  第二個門徒是猶大
[00:15:10.000 --> 00:15:14.000]  這裡沒有說猶大被耶穌洗腳
[00:15:14.000 --> 00:15:17.000]  這邊並沒有說猶大被耶穌洗腳
[00:15:18.000 --> 00:15:19.000]  既然他是十二門徒之一
[00:15:19.000 --> 00:15:22.000]  主耶穌都會為他洗腳
[00:15:22.000 --> 00:15:24.000]  但是既然他是十二門徒之一
[00:15:24.000 --> 00:15:27.000]  耶穌也有必然為他洗腳
[00:15:27.000 --> 00:15:30.000]  但是主耶穌卻說了一句話
[00:15:30.000 --> 00:15:32.000]  你們都不是乾淨的
[00:15:32.000 --> 00:15:35.000]  但是主耶穌卻說你們不都是乾淨的
[00:15:35.000 --> 00:15:39.000]  即是說就算是洗了腳他也不乾淨
[00:15:39.000 --> 00:15:41.000]  因為幫他洗了腳他都不乾淨
[00:15:41.000 --> 00:15:43.000]  這個就是猶大
[00:15:43.000 --> 00:15:45.000]  這個就是猶大
[00:15:46.000 --> 00:15:48.000]  猶大主耶穌知道要賣他的屍髓
[00:15:48.000 --> 00:15:50.000]  聖經有講說
[00:15:50.000 --> 00:15:52.000]  耶穌知道要賣他的屍髓
[00:15:52.000 --> 00:15:55.000]  所以就說你們不都是乾淨的
[00:15:55.000 --> 00:15:57.000]  所以就說你們不都是乾淨的
[00:15:57.000 --> 00:16:03.000]  猶大並沒有真正的相信主耶穌
[00:16:03.000 --> 00:16:06.000]  猶大並沒有真正的相信主耶穌
[00:16:06.000 --> 00:16:10.000]  很奇怪一個被主挑選的門徒
[00:16:10.000 --> 00:16:13.000]  竟然作出這樣的決定
[00:16:14.000 --> 00:16:17.000]  我真的很奇怪一個被主耶穌挑選的人
[00:16:17.000 --> 00:16:19.000]  竟然會作出這樣的決定
[00:16:19.000 --> 00:16:22.000]  當我們看第十三章第二節的時候
[00:16:22.000 --> 00:16:24.000]  我們再看第二節的時候
[00:16:24.000 --> 00:16:27.000]  吃晚飯的時候
[00:16:27.000 --> 00:16:29.000]  魔鬼以一張賣耶穌的衣飾
[00:16:29.000 --> 00:16:33.000]  放在西門的兒子加勒人猶大心裡
[00:16:33.000 --> 00:16:35.000]  猶大不服從主的權柄
[00:16:35.000 --> 00:16:38.000]  猶大他不服從主的權柄
[00:16:38.000 --> 00:16:43.000]  他不願意相信主耶穌就是從神派來的彌賽
[00:16:44.000 --> 00:16:47.000]  他不願意相信主耶穌就是從神派來的彌賽
[00:16:47.000 --> 00:16:49.000]  所以他不願意接受主的恩典
[00:16:49.000 --> 00:16:51.000]  所以他不願意接受主的恩典
[00:16:51.000 --> 00:16:57.000]  到了他去吃這個雨節晚餐的時候
[00:16:57.000 --> 00:17:00.000]  在吃那個雨夜節晚餐的時候
[00:17:00.000 --> 00:17:03.000]  他用養魔鬼的意思進入他的心裡面
[00:17:03.000 --> 00:17:06.000]  他用養魔鬼的意思進入他的心裡面
[00:17:06.000 --> 00:17:08.000]  所以接下來的行動
[00:17:08.000 --> 00:17:12.000]  他就不動聲色地出賣主耶穌
[00:17:13.000 --> 00:17:17.000]  他就不動聲色地出賣主耶穌
[00:17:17.000 --> 00:17:20.000]  引至主耶穌最後被釘在十字架上
[00:17:20.000 --> 00:17:23.000]  引至主耶穌最後被釘在十字架上
[00:17:23.000 --> 00:17:28.000]  其實主耶穌為門徒洗腳有他特殊的目的
[00:17:28.000 --> 00:17:31.000]  其實主耶穌為門徒洗腳是有他特殊的目的
[00:17:31.000 --> 00:17:33.000]  我們看第一個目的
[00:17:33.000 --> 00:17:36.000]  就是他要求門徒效法他的榜樣
[00:17:36.000 --> 00:17:39.000]  第一個目的就是他要求門徒效法他的榜樣
[00:17:39.000 --> 00:17:41.000]  第十四至十七節
[00:17:42.000 --> 00:17:44.000]  我們看第十四到十六節
[00:17:44.000 --> 00:17:46.000]  十四到十七節
[00:17:46.000 --> 00:17:48.000]  我是你們的主,你們的夫子
[00:17:48.000 --> 00:17:51.000]  上車洗你們的腳,你們也當彼此洗腳
[00:17:51.000 --> 00:17:53.000]  我給你們做了榜樣
[00:17:53.000 --> 00:17:56.000]  叫你們照著我向你們所做的去做
[00:17:56.000 --> 00:17:58.000]  我實實在在地告訴你們
[00:17:58.000 --> 00:18:00.000]  僕人不能大於主人
[00:18:00.000 --> 00:18:02.000]  差人也不能大於差他的人
[00:18:02.000 --> 00:18:07.000]  你們既知道這事,若是去行就有福了
[00:18:07.000 --> 00:18:10.000]  大家留意是第十五節
[00:18:11.000 --> 00:18:13.000]  我給你們做了榜樣
[00:18:13.000 --> 00:18:17.000]  叫你們照著我向你們所做的去做
[00:18:17.000 --> 00:18:20.000]  叫你們照著我向你們所做的去做
[00:18:20.000 --> 00:18:22.000]  做什麼呢?
[00:18:22.000 --> 00:18:25.000]  就是要彼此洗腳
[00:18:25.000 --> 00:18:28.000]  也就是說要彼此服侍
[00:18:28.000 --> 00:18:31.000]  我們一定要彼此服侍
[00:18:31.000 --> 00:18:35.000]  因為總有一天我們需要其他人的服侍
[00:18:36.000 --> 00:18:41.000]  就算我們努力侍奉
[00:18:41.000 --> 00:18:45.000]  總有一天我們心力交瘁
[00:18:45.000 --> 00:18:48.000]  當我們力不從心的時候
[00:18:48.000 --> 00:18:52.000]  我們需要身邊的弟兄姊妹
[00:18:52.000 --> 00:18:56.000]  彼此的互相扶持
[00:18:56.000 --> 00:19:01.000]  一同攜手,同走這條天路
[00:19:02.000 --> 00:19:06.000]  我們要效法主耶穌的榜樣
[00:19:06.000 --> 00:19:09.000]  第二個目的
[00:19:09.000 --> 00:19:16.000]  主耶穌這樣做是出於有目的的愛心行動
[00:19:16.000 --> 00:19:19.000]  第十三章第一節這樣說
[00:19:19.000 --> 00:19:25.000]  主耶穌這樣做是出於有目的的愛心行動
[00:19:26.000 --> 00:19:32.000]  主耶穌這樣做是出於有目的的愛心行動
[00:19:32.000 --> 00:19:35.000]  第十三章第一節這樣說
[00:19:35.000 --> 00:19:40.000]  逾越節以前,耶穌知道自己離世歸父的時候到了
[00:19:40.000 --> 00:19:45.000]  逾越節以前,耶穌知道自己離世歸父的時候到了
[00:19:45.000 --> 00:19:49.000]  祂既然愛世間屬自己的人
[00:19:49.000 --> 00:19:52.000]  祂既然愛世間屬自己的人
[00:19:53.000 --> 00:19:57.000]  因為主耶穌是愛屬於祂的人
[00:19:57.000 --> 00:20:00.000]  因為主耶穌是愛那些屬於祂的人
[00:20:00.000 --> 00:20:04.000]  祂愛到他們到底
[00:20:04.000 --> 00:20:08.000]  意思是由始至終祂都愛
[00:20:08.000 --> 00:20:11.000]  就是說由始至終祂都愛
[00:20:11.000 --> 00:20:14.000]  主耶穌始終如一這樣
[00:20:14.000 --> 00:20:19.000]  以愛門徒作為祂生命的目的
[00:20:20.000 --> 00:20:26.000]  主耶穌由始至終以愛門徒成為祂的生命的目的
[00:20:26.000 --> 00:20:31.000]  這個提醒我們人生的目的
[00:20:31.000 --> 00:20:33.000]  這個提醒我們人生的目的
[00:20:33.000 --> 00:20:36.000]  如果我們單是為了自己的話
[00:20:36.000 --> 00:20:38.000]  恐怕我們就學不到主耶穌了
[00:20:38.000 --> 00:20:41.000]  因為說我們是單為了我們自己的話
[00:20:41.000 --> 00:20:43.000]  我們相信就學不了主耶穌
[00:20:43.000 --> 00:20:45.000]  我們再看第十四節
[00:20:45.000 --> 00:20:47.000]  我們再看十四節
[00:20:48.000 --> 00:20:50.000]  這一節的留意是我特別提出來的
[00:20:50.000 --> 00:20:54.000]  這一節大家有沒有特別注意我特別提出來
