
[00:00:00.000 --> 00:00:05.160]  各位電影節目我們今天一起去看一段經文
[00:07:58.560 --> 00:08:00.560]  在第十八章,都是以西傑書
[00:08:00.560 --> 00:08:05.560]  第十八章裡面又有一個好像比較詳盡的解說
[00:08:05.560 --> 00:08:09.560]  究竟他所謂具體的內容是做些什麼
[00:08:09.560 --> 00:08:13.560]  在這幾個部分裡面其實都是講一樣東西
[00:08:13.560 --> 00:08:18.560]  就是作為先知他本身有一個很強很強的責任
[00:08:18.560 --> 00:08:20.560]  那個責任大到一個地步
[00:08:20.560 --> 00:08:25.560]  那些人生與死幾乎都是和先知有關
[00:08:25.560 --> 00:08:28.560]  如果那些人做得不好
[00:08:28.560 --> 00:08:30.560]  是因為先知不信責
[00:08:30.560 --> 00:08:32.560]  那些人當然會死
[00:08:32.560 --> 00:08:35.560]  錯人,先知都要死
[00:08:35.560 --> 00:08:38.560]  如果那些人做得好的話
[00:08:38.560 --> 00:08:41.560]  當然他們會得到赦免
[00:08:41.560 --> 00:08:45.560]  而上帝當然也要免先知的一死
[00:08:45.560 --> 00:08:47.560]  大家想一下
[00:08:47.560 --> 00:08:50.560]  如果這件事擺在今天的社會
[00:08:50.560 --> 00:08:53.560]  老師不盡責
[00:08:53.560 --> 00:08:55.560]  當然學生就不好
[00:08:55.560 --> 00:08:58.560]  但上帝要討誰的罪呢
[00:08:58.560 --> 00:08:59.560]  討老師的罪
[00:08:59.560 --> 00:09:01.560]  大家做老師你怕不怕
[00:09:01.560 --> 00:09:02.560]  當然怕
[00:09:02.560 --> 00:09:03.560]  你也是受罰人工
[00:09:03.560 --> 00:09:04.560]  何必要拼命
[00:09:04.560 --> 00:09:06.560]  但原來連命都擺了出來
[00:09:06.560 --> 00:09:09.560]  當然老師應該沒有這麼大的責任
[00:09:09.560 --> 00:09:11.560]  牧師的責任可能比較大
[00:09:11.560 --> 00:09:13.560]  應該說的話不說
[00:09:13.560 --> 00:09:17.560]  那些羊仔就出事
[00:09:17.560 --> 00:09:20.560]  當然可能會被上帝懲罰
[00:09:20.560 --> 00:09:22.560]  但牧師也不可以說不關他的事
[00:09:22.560 --> 00:09:23.560]  因為他沒有盡責
[00:09:23.560 --> 00:09:25.560]  他講解聖經講得不清楚
[00:09:25.560 --> 00:09:27.560]  或者不預備講章就去講道
[00:09:27.560 --> 00:09:31.560]  所以最後連牧師都不能離開
[00:09:31.560 --> 00:09:34.560]  所以責任就相當巨大
[00:09:34.560 --> 00:09:39.560]  在這一段上帝的呼召裡
[00:09:39.560 --> 00:09:41.560]  其實是讓我們看到
[00:09:41.560 --> 00:09:44.560]  先知得到的命令是多麼的迫切
[00:09:44.560 --> 00:09:47.560]  迫切到和生死有關
[00:09:47.560 --> 00:09:49.560]  所以剛才大家讀那段經文
[00:09:49.560 --> 00:09:50.560]  你們看到
[00:09:50.560 --> 00:09:54.560]  他們不去改過的話就要死
[00:09:54.560 --> 00:09:57.560]  他們改過的話就得到存活
[00:09:57.560 --> 00:10:01.560]  先知講得不清楚
[00:10:01.560 --> 00:10:03.560]  或者沒有盡他的責
[00:10:03.560 --> 00:10:06.560]  先知都要被上帝討回的罪
[00:10:06.560 --> 00:10:10.560]  這是一個非常大的問題
[00:10:10.560 --> 00:10:14.560]  而我們在這裡也看到一個觀念
[00:10:14.560 --> 00:10:16.560]  什麼叫做罪呢
[00:10:16.560 --> 00:10:18.560]  上帝去討什麼罪呢
[00:10:18.560 --> 00:10:19.560]  是有兩樣東西的
[00:10:19.560 --> 00:10:22.560]  第一個罪就叫你犯錯的罪
[00:10:22.560 --> 00:10:25.560]  我們叫做sin of commission
[00:10:25.560 --> 00:10:28.560]  就是你做了一些不對的事就犯了罪
[00:10:28.560 --> 00:10:32.560]  另外一個罪叫做疏忽了的罪
[00:10:32.560 --> 00:10:34.560]  叫做sin of omission
[00:10:34.560 --> 00:10:36.560]  就是應該要做的你沒有去做
[00:10:36.560 --> 00:10:38.560]  大家想一下
[00:10:38.560 --> 00:10:40.560]  做錯了而受懲罰
[00:10:40.560 --> 00:10:42.560]  這個大家都明白
[00:10:42.560 --> 00:10:45.560]  有很多規定告訴你不要這樣做
[00:10:45.560 --> 00:10:47.560]  你做了就犯錯了
[00:10:47.560 --> 00:10:50.560]  但原來有些事應該做而沒有做的話
[00:10:50.560 --> 00:10:51.560]  都是錯的
[00:10:51.560 --> 00:10:55.560]  這個在聖經裡面其實是一個很清楚的訊息
[00:10:55.560 --> 00:10:58.560]  不過很多時候我們要將注意集中在
[00:10:58.560 --> 00:11:01.560]  我們要做的事
[00:11:01.560 --> 00:11:03.560]  我們就算沒有做覺得沒有什麼問題
[00:11:03.560 --> 00:11:06.560]  總之我記得有些事是不應該做
[00:11:06.560 --> 00:11:07.560]  我就不去做
[00:11:07.560 --> 00:11:10.560]  就好像我所謂沒有犯罪
[00:11:10.560 --> 00:11:12.560]  但原來我們很多時候
[00:11:12.560 --> 00:11:15.560]  是在忽略裡面而犯罪
[00:11:15.560 --> 00:11:17.560]  是我們不知道的
[00:11:17.560 --> 00:11:19.560]  而先知是一個很重要的責任
[00:11:19.560 --> 00:11:21.560]  來提醒這兩方面
[00:11:21.560 --> 00:11:23.560]  無論是不應該做的事
[00:11:23.560 --> 00:11:25.560]  或者是不應該忽略的事
[00:11:25.560 --> 00:11:28.560]  都要來告訴百姓
[00:11:28.560 --> 00:11:32.560]  所以這個就是作為守望者的角色
[00:11:32.560 --> 00:11:37.560]  守望者是怎樣來執行他的任務呢
[00:11:37.560 --> 00:11:39.560]  大家可以想像一下
[00:11:39.560 --> 00:11:40.560]  看那些古裝片
[00:11:40.560 --> 00:11:44.560]  或者是古代的戰爭片
[00:11:44.560 --> 00:11:49.560]  通常是一個叫做紮營
[00:11:49.560 --> 00:11:51.560]  那些士兵紮營的地方
[00:11:51.560 --> 00:11:56.560]  在四個角落有些高台
[00:11:56.560 --> 00:12:00.560]  然後要輪班有些士兵站上去
[00:12:00.560 --> 00:12:05.560]  看到遠遠有沒有敵人在紮營或者過來
[00:12:05.560 --> 00:12:06.560]  如果看到的話
[00:12:06.560 --> 00:12:09.560]  他就要吹那個號角來示警
[00:12:09.560 --> 00:12:11.560]  大家就要準備了
[00:12:11.560 --> 00:12:13.560]  所以作為守望者是很重要的
[00:12:13.560 --> 00:12:15.560]  如果他打瞌睡的話
[00:12:15.560 --> 00:12:16.560]  死了
[00:12:16.560 --> 00:12:19.560]  兵臨城下已經去到你的前面
[00:12:19.560 --> 00:12:20.560]  你才去做準備
[00:12:20.560 --> 00:12:22.560]  可能就已經死定了
[00:12:22.560 --> 00:12:23.560]  所以作為守望者
[00:12:23.560 --> 00:12:25.560]  一定要打醒十二的精神
[00:12:25.560 --> 00:12:26.560]  要看得很遠
[00:12:26.560 --> 00:12:27.560]  看得很通透
[00:12:27.560 --> 00:12:30.560]  來不斷將這個訊息
[00:12:30.560 --> 00:12:32.560]  告訴自己的同伴
[00:12:32.560 --> 00:12:34.560]  來提醒他們
[00:12:34.560 --> 00:12:35.560]  今時今日
[00:12:35.560 --> 00:12:39.560]  當然就已經不需要有守望者
[00:12:39.560 --> 00:12:43.560]  這樣的方式
[00:12:43.560 --> 00:12:46.560]  來做一個預警的工作
[00:12:46.560 --> 00:12:51.560]  但不代表這種在戰略上的需要消失
[00:12:51.560 --> 00:12:55.560]  因為今日已經不是坐在高塔上去做守望者
[00:12:55.560 --> 00:12:56.560]  是做什麼呢
[00:12:56.560 --> 00:12:58.560]  是無人駕駛的偵察機
[00:12:58.560 --> 00:13:02.560]  和在雲層以上的人造衛星
[00:13:02.560 --> 00:13:05.560]  一看就看完所有的位置
[00:13:05.560 --> 00:13:07.560]  所以就拉燈死定了
[00:13:07.560 --> 00:13:09.560]  你已經被人知道你在哪裡
[00:13:09.560 --> 00:13:11.560]  你就無所遁形了
[00:13:11.560 --> 00:13:15.560]  雖然不是有一個高台或高塔
[00:13:15.560 --> 00:13:19.560]  但科技就幫我們在一個更高的位置
[00:13:19.560 --> 00:13:21.560]  來監察著敵人
[00:13:21.560 --> 00:13:25.560]  或者監察著所有的危險
[00:13:25.560 --> 00:13:30.560]  這個就是守望者的位置
[00:13:30.560 --> 00:13:34.560]  當先知得到上帝的吩咐之後
[00:13:34.560 --> 00:13:39.560]  他就知道他要向兩種人提出上帝的訊息
[00:13:39.560 --> 00:13:41.560]  第一種就是惡人
[00:13:41.560 --> 00:13:44.560]  大家可以想到惡人不用說了
[00:13:44.560 --> 00:13:46.560]  一告訴他繼續作惡
[00:13:46.560 --> 00:13:49.560]  上帝的懲罰就要來到了
[00:13:49.560 --> 00:13:51.560]  你不改過的話
[00:13:51.560 --> 00:13:53.560]  當然是死路一條
[00:13:53.560 --> 00:13:55.560]  剛才也說過
[00:13:55.560 --> 00:13:58.560]  如果先知沒有盡責
[00:13:58.560 --> 00:14:00.560]  惡人最終因為他作惡而死
[00:14:00.560 --> 00:14:05.560]  但也要因為他沒有盡責而受到上帝的懲罰
[00:14:05.560 --> 00:14:08.560]  另一類就是義人
[00:14:08.560 --> 00:14:12.560]  義人就是要繼續行義
[00:14:12.560 --> 00:14:15.560]  千萬不要離開他的義來作惡
[00:14:15.560 --> 00:14:18.560]  如果離開他的義來作惡的話
[00:14:18.560 --> 00:14:21.560]  在第十二十節
[00:14:21.560 --> 00:14:23.560]  經文怎麼說呢
[00:14:23.560 --> 00:14:26.560]  上帝會將一個絆腳石放在他面前
[00:14:26.560 --> 00:14:27.560]  用來擊他
[00:14:27.560 --> 00:14:32.560]  當然因為一擊的緣故就會死亡
[00:14:32.560 --> 00:14:35.560]  這個是義人的結果
[00:14:35.560 --> 00:14:38.560]  就算他以前做了多少好的事
[00:14:38.560 --> 00:14:41.560]  但只要他離開義而作惡的話
[00:14:41.560 --> 00:14:43.560]  在第十二十節
[00:14:43.560 --> 00:14:45.560]  差不多最後那一句就說
[00:14:45.560 --> 00:14:48.560]  他素來所行的義是不被紀念
[00:14:48.560 --> 00:14:50.560]  不可以將功抵過
[00:14:50.560 --> 00:14:54.560]  不可以因為以往做了一百件的義行
[00:14:54.560 --> 00:14:56.560]  所以我只是作一次的惡
[00:14:56.560 --> 00:14:58.560]  就可以抵消
[00:14:58.560 --> 00:14:59.560]  不可以抵消
[00:14:59.560 --> 00:15:02.560]  仍然會被上帝懲罰
[00:15:02.560 --> 00:15:05.560]  如果先知沒有提醒義人
[00:15:05.560 --> 00:15:08.560]  叫他們一路堅持行義
[00:15:08.560 --> 00:15:12.560]  最終義人受到上帝的懲罰
[00:15:12.560 --> 00:15:14.560]  上帝也要討先知的罪
[00:15:14.560 --> 00:15:18.560]  如果義人一直堅持不犯罪的話
[00:15:18.560 --> 00:15:21.560]  當然他不會受到上帝的懲罰
[00:15:21.560 --> 00:15:24.560]  而先知也當然沒事了
[00:15:24.560 --> 00:15:27.560]  所以作為守望者
[00:15:27.560 --> 00:15:29.560]  我們可以想到一個情況
[00:15:29.560 --> 00:15:32.560]  如果守望者盡責的話
[00:15:32.560 --> 00:15:36.560]  有敵人準備入侵
[00:15:36.560 --> 00:15:38.560]  他去預警
[00:15:38.560 --> 00:15:41.560]  然後所有的同伴可以去防範
[00:15:41.560 --> 00:15:43.560]  當然就救了所有人的命
[00:15:43.560 --> 00:15:44.560]  包括他自己
[00:15:44.560 --> 00:15:46.560]  但如果他失職
[00:15:46.560 --> 00:15:48.560]  他在那裡打瞌睡
[00:15:48.560 --> 00:15:50.560]  當敵人來到的時候
[00:15:50.560 --> 00:15:53.560]  不單止將他的同伴殺光
[00:15:53.560 --> 00:15:56.560]  當然連他自己也會沒命
[00:15:56.560 --> 00:15:58.560]  所以守望者這個角色
[00:15:58.560 --> 00:16:01.560]  放在這段經文裡是相當有意思的
[00:16:01.560 --> 00:16:04.560]  不要以為你自己可以抽離之後
[00:16:04.560 --> 00:16:06.560]  就倖免於難
[00:16:06.560 --> 00:16:08.560]  就是當他們有事的時候
[00:16:08.560 --> 00:16:12.560]  原來你自己也沒有辦法逃避
[00:16:12.560 --> 00:16:16.560]  作為先知要宣講上帝的訊息
[00:16:16.560 --> 00:16:18.560]  作為時代的守望者
[00:16:18.560 --> 00:16:23.560]  要去將警戒示警
[00:16:23.560 --> 00:16:26.560]  告訴當代的人聽
[00:16:26.560 --> 00:16:27.560]  今時今日
[00:16:27.560 --> 00:16:32.560]  如果我們是教會的一份子
[00:16:32.560 --> 00:16:35.560]  我們要去履行上帝吩咐我們
[00:16:35.560 --> 00:16:38.560]  成為時代的先知和守望者的角色
[00:16:38.560 --> 00:16:40.560]  究竟我們這個時代
[00:16:40.560 --> 00:16:42.560]  需要守望什麼呢?
[00:16:42.560 --> 00:16:45.560]  如果只是說惡人和義人的話
[00:16:45.560 --> 00:16:47.560]  似乎是太過空泛了
[00:16:47.560 --> 00:16:49.560]  但是實在有很多東西
[00:16:49.560 --> 00:16:52.560]  我相信今天是值得我們去想想
[00:16:52.560 --> 00:16:55.560]  我們怎樣可以成為一個守望者
[00:16:55.560 --> 00:16:57.560]  第一件事就是
[00:16:57.560 --> 00:16:59.560]  在這個時代裡面
[00:16:59.560 --> 00:17:02.560]  是高舉個人的權利的
[00:17:02.560 --> 00:17:04.560]  不知道大家有沒有聽過
[00:17:04.560 --> 00:17:06.560]  一個叫做平權的運動
[00:17:06.560 --> 00:17:09.560]  平權的運動其實開始的時候
[00:17:09.560 --> 00:17:12.560]  主要是在美國或北美洲
[00:17:12.560 --> 00:17:16.560]  就是去關心那些少數人士的權益
[00:17:16.560 --> 00:17:18.560]  特別是一些有色人種
[00:17:18.560 --> 00:17:20.560]  因為他們在社會裡面
[00:17:20.560 --> 00:17:22.560]  可能他們得到的待遇
[00:17:22.560 --> 00:17:26.560]  未必像其他白人那麼好
[00:17:26.560 --> 00:17:29.560]  所以因為這些不平等的待遇
[00:17:29.560 --> 00:17:31.560]  可能他們失去了教育
[00:17:31.560 --> 00:17:34.560]  或者就業的機會
[00:17:34.560 --> 00:17:36.560]  因為這樣的緣故
[00:17:36.560 --> 00:17:39.560]  這個平權運動就要讓這些
[00:17:39.560 --> 00:17:40.560]  特別是有色人種
[00:17:40.560 --> 00:17:43.560]  他們可以得到一些所謂特別的優待
[00:17:43.560 --> 00:17:46.560]  譬如在一些很出名的大學裡面
[00:17:46.560 --> 00:17:49.560]  在他們的學額當中
[00:17:49.560 --> 00:17:51.560]  一定要有一些
[00:17:51.560 --> 00:17:53.560]  是劃定給有色人種的
[00:17:53.560 --> 00:17:56.560]  不可以全部都給白人拿走
[00:17:56.560 --> 00:17:58.560]  又或者在工作上
[00:17:58.560 --> 00:18:01.560]  如果僱主全部都是請白人
[00:18:01.560 --> 00:18:03.560]  不請有色人種
[00:18:03.560 --> 00:18:06.560]  可能會被人告他歧視
[00:18:06.560 --> 00:18:08.560]  這個平權的運動出現
[00:18:08.560 --> 00:18:10.560]  其實基督徒都應該支持
[00:18:10.560 --> 00:18:13.560]  我們關心一些被忽略的人
[00:18:13.560 --> 00:18:15.560]  或者是少數的人
[00:18:15.560 --> 00:18:17.560]  但這種平權運動
[00:18:17.560 --> 00:18:19.560]  慢慢慢慢去到一個情況
[00:18:19.560 --> 00:18:23.560]  就是一些所謂支持同性戀的人
[00:18:23.560 --> 00:18:25.560]  他們就高舉了
[00:18:25.560 --> 00:18:28.560]  因為他們在社會當中是少數
[00:18:28.560 --> 00:18:29.560]  所以他們的權益
[00:18:29.560 --> 00:18:31.560]  應該都是被維護的
[00:18:31.560 --> 00:18:33.560]  好了,作為我個人而言
[00:18:33.560 --> 00:18:36.560]  我們都看到那些同性戀者
[00:18:36.560 --> 00:18:38.560]  他們都是上帝所愛的人
[00:18:38.560 --> 00:18:39.560]  不是因為他們是同性戀
[00:18:39.560 --> 00:18:42.560]  我們就要歧視或者排斥他們
[00:18:42.560 --> 00:18:43.560]  當然他們的做法
[00:18:43.560 --> 00:18:44.560]  是否我們認同
[00:18:44.560 --> 00:18:46.560]  這個是另外一件事
[00:18:46.560 --> 00:18:48.560]  或者在聖經裡面怎麼看
[00:18:48.560 --> 00:18:49.560]  是另外一回事
[00:18:49.560 --> 00:18:51.560]  但是去到一個地步
[00:18:51.560 --> 00:18:52.560]  這個平權的運動
[00:18:52.560 --> 00:18:54.560]  在北美洲也都出現一個情況
[00:18:54.560 --> 00:18:56.560]  就是一種逆向的歧視
[00:18:56.560 --> 00:18:58.560]  什麼叫逆向的歧視呢
[00:18:58.560 --> 00:19:01.560]  就是因為這些少數人的權益
[00:19:01.560 --> 00:19:03.560]  可以得到維護
[00:19:03.560 --> 00:19:05.560]  但是也都因為這樣的緣故
[00:19:05.560 --> 00:19:08.560]  有些人原本可以得到的機會
[00:19:08.560 --> 00:19:10.560]  就這樣犧牲了
[00:19:10.560 --> 00:19:12.560]  有一個簡單的例子
[00:19:12.560 --> 00:19:15.560]  譬如在十個大學的學額裡面
[00:19:15.560 --> 00:19:17.560]  九個是可以
[00:19:17.560 --> 00:19:20.560]  所有的人按照他們的能力來競爭
[00:19:20.560 --> 00:19:23.560]  而有一個的學額
[00:19:23.560 --> 00:19:25.560]  一定要給一個有色的人種
[00:19:25.560 --> 00:19:27.560]  因為各種的原因
