
[00:00:00.000 --> 00:00:04.000]  最近有一套相當火熱的電影叫做《毒屍大狀》
[00:03:58.000 --> 00:03:59.000]  經文所說什麼?
[00:03:59.000 --> 00:04:01.000]  有很多規矩
[00:04:01.000 --> 00:04:06.000]  例如要去完街回來之後還要洗澡
[00:04:06.000 --> 00:04:07.000]  不洗澡就沒有飯吃
[00:04:07.000 --> 00:04:11.000]  還有其他居守的規矩
[00:04:11.000 --> 00:04:13.000]  有洗杯、罐、銅器等等
[00:04:13.000 --> 00:04:15.000]  就是說他們有很多東西
[00:04:15.000 --> 00:04:17.000]  那你就說
[00:04:17.000 --> 00:04:20.000]  好了,這幫宗教領袖
[00:04:20.000 --> 00:04:22.000]  指控完耶穌和他的門徒之後
[00:04:22.000 --> 00:04:23.000]  那你說
[00:04:23.000 --> 00:04:24.000]  好了,你說完了
[00:04:24.000 --> 00:04:26.000]  那應該進入正題了,對不對?
[00:04:26.000 --> 00:04:27.000]  進入正題是什麼?
[00:04:27.000 --> 00:04:29.000]  你們這麼遠來到找耶穌
[00:04:29.000 --> 00:04:32.000]  你們進入正題說你們要說的東西
[00:04:32.000 --> 00:04:33.000]  很有趣
[00:04:33.000 --> 00:04:35.000]  看完第七章
[00:04:35.000 --> 00:04:37.000]  他們沒有再說其他東西
[00:04:37.000 --> 00:04:39.000]  也沒有再做其他東西了
[00:04:39.000 --> 00:04:40.000]  你說這麼有趣?
[00:04:40.000 --> 00:04:42.000]  會不會是他們根本沒有機會說?
[00:04:42.000 --> 00:04:44.000]  或者聖經沒有記載?
[00:04:44.000 --> 00:04:45.000]  有這樣的可能吧?
[00:04:45.000 --> 00:04:48.000]  不過我相信更加有可能的就是
[00:04:48.000 --> 00:04:51.000]  其實他們要做的東西
[00:04:51.000 --> 00:04:52.000]  已經做了
[00:04:52.000 --> 00:04:54.000]  其實做什麼?
[00:04:54.000 --> 00:04:56.000]  他們就是要找耶穌的錯處
[00:04:56.000 --> 00:04:57.000]  他們要抹黑耶穌
[00:04:57.000 --> 00:04:59.000]  他們要唱衰耶穌
[00:04:59.000 --> 00:05:01.000]  甚至希望整垮耶穌
[00:05:01.000 --> 00:05:03.000]  這就是他們去的目的
[00:05:03.000 --> 00:05:04.000]  那你說
[00:05:04.000 --> 00:05:06.000]  為什麼他們要這麼做呢?
[00:05:06.000 --> 00:05:07.000]  中國人就說
[00:05:07.000 --> 00:05:09.000]  非我族類
[00:05:09.000 --> 00:05:10.000]  下一句是什麼?
[00:05:10.000 --> 00:05:13.000]  其心必異
[00:05:13.000 --> 00:05:17.000]  不單止耶穌不被這幫宗教領袖
[00:05:17.000 --> 00:05:21.000]  看為是他們那種類別
[00:05:21.000 --> 00:05:24.000]  而且根據聖經的記載
[00:05:24.000 --> 00:05:27.000]  耶穌所做的所說的
[00:05:27.000 --> 00:05:29.000]  經常令這幫人不開心
[00:05:29.000 --> 00:05:30.000]  不唱快的
[00:05:30.000 --> 00:05:31.000]  在這種情況下
[00:05:31.000 --> 00:05:32.000]  當然
[00:05:32.000 --> 00:05:34.000]  當時的宗教領袖
[00:05:34.000 --> 00:05:36.000]  並不看耶穌為他們的自己人
[00:05:36.000 --> 00:05:38.000]  很明顯吧?
[00:05:38.000 --> 00:05:39.000]  所以
[00:05:39.000 --> 00:05:41.000]  他們經常找位置進去
[00:05:41.000 --> 00:05:43.000]  有任何機會的時候
[00:05:43.000 --> 00:05:44.000]  他們就站出來
[00:05:44.000 --> 00:05:45.000]  指控耶穌
[00:05:45.000 --> 00:05:47.000]  和他的門徒
[00:05:47.000 --> 00:05:49.000]  他們指控過什麼?
[00:05:49.000 --> 00:05:50.000]  如果大家記得的話
[00:05:50.000 --> 00:05:52.000]  他們指控耶穌什麼?
[00:05:52.000 --> 00:05:56.000]  靠著魔鬼的力量來趕鬼
[00:05:56.000 --> 00:05:58.000]  他們指控耶穌
[00:05:58.000 --> 00:06:00.000]  就是破壞了安息日
[00:06:00.000 --> 00:06:01.000]  不審安息日
[00:06:01.000 --> 00:06:03.000]  還要呼召罪人
[00:06:03.000 --> 00:06:06.000]  經常從罪人一起吃飯交往
[00:06:06.000 --> 00:06:10.000]  而且還說自己可以赦免人的罪
[00:06:10.000 --> 00:06:13.000]  簡直是淺忘的行為
[00:06:13.000 --> 00:06:15.000]  他們不斷地攻擊耶穌
[00:06:15.000 --> 00:06:16.000]  最慘的
[00:06:16.000 --> 00:06:18.000]  我覺得最致命的
[00:06:18.000 --> 00:06:19.000]  在他們眼中
[00:06:19.000 --> 00:06:23.000]  耶穌做了這麼多不合當時規矩的事情
[00:06:23.000 --> 00:06:24.000]  但是什麼?
[00:06:24.000 --> 00:06:30.000]  仍然所到之處都有群眾圍繞著祂
[00:06:30.000 --> 00:06:33.000]  更加令他們不暢快
[00:06:33.000 --> 00:06:35.000]  不僅如此
[00:06:35.000 --> 00:06:37.000]  你要發覺耶穌和他們的交往中
[00:06:37.000 --> 00:06:41.000]  從來你看不到耶穌對他們留有餘地
[00:06:41.000 --> 00:06:42.000]  給他們一些面子
[00:06:42.000 --> 00:06:45.000]  耶穌從來沒有這樣做過的
[00:06:45.000 --> 00:06:48.000]  看回我們今天的故事
[00:06:48.000 --> 00:06:51.000]  在第六節提到
[00:06:51.000 --> 00:06:53.000]  耶穌直接指出這群人
[00:06:53.000 --> 00:06:54.000]  其實就像以塞瓦爾
[00:06:54.000 --> 00:06:58.000]  甚至幾百年前也提到
[00:06:58.000 --> 00:07:01.000]  一群假冒為善的人
[00:07:01.000 --> 00:07:03.000]  假冒為善
[00:07:03.000 --> 00:07:06.000]  假冒為善這句話其實是什麼意思呢?
[00:07:06.000 --> 00:07:09.000]  根據當時
[00:07:09.000 --> 00:07:11.000]  雖然這個詞是經常被耶穌
[00:07:11.000 --> 00:07:15.000]  去形容這些法律採訪的文字
[00:07:15.000 --> 00:07:16.000]  而根據原文
[00:07:16.000 --> 00:07:18.000]  這個詞其實指出
[00:07:18.000 --> 00:07:19.000]  那些人在話劇裏面
[00:07:19.000 --> 00:07:21.000]  演戲裏面
[00:07:21.000 --> 00:07:22.000]  都戴上面具
[00:07:22.000 --> 00:07:26.000]  去做一些角色裏面的說話、行為
[00:07:26.000 --> 00:07:30.000]  如果那個演員
[00:07:30.000 --> 00:07:34.000]  拿了一個歡笑的面具的時候
[00:07:34.000 --> 00:07:36.000]  他所說的話就會說笑話
[00:07:36.000 --> 00:07:37.000]  說一些幽默的事情
[00:07:37.000 --> 00:07:39.000]  如果他戴上一些什麼
[00:07:39.000 --> 00:07:41.000]  很悲傷的面具的時候
[00:07:41.000 --> 00:07:44.000]  他會說一些悲慘的故事
[00:07:44.000 --> 00:07:47.000]  就是說如果當時是一個好的演員
[00:07:47.000 --> 00:07:51.000]  他就會按照演戲的角色
[00:07:51.000 --> 00:07:56.000]  去做出他的說話與行為
[00:07:56.000 --> 00:07:58.000]  這個詞直接來講
[00:07:58.000 --> 00:08:01.000]  假冒為善這個詞直接翻譯
[00:08:01.000 --> 00:08:05.000]  就是一個藏在面具背後的人
[00:08:05.000 --> 00:08:08.000]  你說為什麼耶穌要指控法律採訪人
[00:08:08.000 --> 00:08:13.000]  指控民事是藏在面具背後的呢?
[00:08:13.000 --> 00:08:15.000]  經文也說了
[00:08:15.000 --> 00:08:19.000]  因為這群百姓用嘴唇尊敬我
[00:08:19.000 --> 00:08:22.000]  心卻遠離我
[00:08:22.000 --> 00:08:23.000]  就是說他們所說的
[00:08:23.000 --> 00:08:24.000]  根本不是他們內心裏面
[00:08:24.000 --> 00:08:26.000]  所思想的事情
[00:08:26.000 --> 00:08:27.000]  從他們的口中
[00:08:27.000 --> 00:08:29.000]  他們可以說他們敬拜神
[00:08:29.000 --> 00:08:30.000]  他們愛神
[00:08:30.000 --> 00:08:31.000]  他們侍奉神
[00:08:31.000 --> 00:08:36.000]  但是實質上卻是心遠離神
[00:08:36.000 --> 00:08:37.000]  你可能會說
[00:08:37.000 --> 00:08:39.000]  不是啊,根據聖經記載
[00:08:39.000 --> 00:08:41.000]  他們是當時的宗教領袖
[00:08:41.000 --> 00:08:43.000]  他們教摩西律法
[00:08:43.000 --> 00:08:44.000]  教聖經
[00:08:44.000 --> 00:08:48.000]  幫助別人進行摩西的律法
[00:08:48.000 --> 00:08:52.000]  他們是當時的屬靈領袖
[00:08:52.000 --> 00:08:55.000]  當然這些都是事實
[00:08:55.000 --> 00:08:58.000]  但是根據他們的身份與責任
[00:08:58.000 --> 00:09:02.000]  他們從來沒有活出
[00:09:02.000 --> 00:09:05.000]  他們應該有的行為
[00:09:05.000 --> 00:09:09.000]  而耶穌對他們的評語
[00:09:09.000 --> 00:09:11.000]  如假冒為善
[00:09:11.000 --> 00:09:13.000]  就是一針見血
[00:09:13.000 --> 00:09:15.000]  將他們的情況講出來
[00:09:15.000 --> 00:09:16.000]  就是說他們
[00:09:16.000 --> 00:09:19.000]  其實只不過是有敬拳的外貌
[00:09:19.000 --> 00:09:22.000]  從來裏面都沒有敬拳的實質
[00:09:22.000 --> 00:09:23.000]  那你說
[00:09:23.000 --> 00:09:24.000]  耶穌怎麼知道的?
[00:09:24.000 --> 00:09:26.000]  耶穌當然知道
[00:09:26.000 --> 00:09:28.000]  今天我們人與人之間
[00:09:28.000 --> 00:09:30.000]  我們只能夠看到人的外表
[00:09:30.000 --> 00:09:33.000]  我們只能夠從人的言行
[00:09:33.000 --> 00:09:34.000]  去推論這個大概是一個
[00:09:34.000 --> 00:09:35.000]  什麼類型的人
[00:09:35.000 --> 00:09:38.000]  但是耶穌不單是看人的言行
[00:09:38.000 --> 00:09:41.000]  也直接的可以進入人的內心
[00:09:41.000 --> 00:09:43.000]  知道這個人裏面究竟是一個
[00:09:43.000 --> 00:09:45.000]  什麼類型的人
[00:09:45.000 --> 00:09:46.000]  你說好了
[00:09:46.000 --> 00:09:50.000]  經常都說這幫領袖有虛偽
[00:09:50.000 --> 00:09:51.000]  假冒為善
[00:09:51.000 --> 00:09:53.000]  聖經裏面有什麼例子?
[00:09:53.000 --> 00:09:54.000]  我們一起看看
[00:09:54.000 --> 00:09:56.000]  究竟聖經有什麼例子
[00:09:56.000 --> 00:09:59.000]  讓耶穌有這樣的結論
[00:09:59.000 --> 00:10:01.000]  我們看這個馬太福音的第六章
[00:10:01.000 --> 00:10:03.000]  這幫人他們很喜歡撕寫
[00:10:03.000 --> 00:10:05.000]  但是他們撕寫的時候很有趣
[00:10:05.000 --> 00:10:08.000]  大鑼大鼓就是不知道
[00:10:08.000 --> 00:10:10.000]  經常喜歡在會堂裏面
[00:10:10.000 --> 00:10:13.000]  在街道上站在路中心
[00:10:13.000 --> 00:10:14.000]  做什麼?
[00:10:14.000 --> 00:10:15.000]  祈禱
[00:10:15.000 --> 00:10:17.000]  還要祈禱很長的禱
[00:10:17.000 --> 00:10:18.000]  最好阻止別人
[00:10:18.000 --> 00:10:23.000]  讓別人知道他們在祈禱
[00:10:23.000 --> 00:10:25.000]  另外我們再看另一個
[00:10:25.000 --> 00:10:27.000]  記載在馬太福音的第六章
[00:10:27.000 --> 00:10:29.000]  當他們禁食的時候
[00:10:29.000 --> 00:10:31.000]  禁食的時候他們怎樣?
[00:10:31.000 --> 00:10:32.000]  扮得很辛苦
[00:10:32.000 --> 00:10:33.000]  因為餓著
[00:10:33.000 --> 00:10:35.000]  扮得很辛苦
[00:10:35.000 --> 00:10:40.000]  還有他們很想別人知道
[00:10:40.000 --> 00:10:42.000]  他們很看重神的話語
[00:10:42.000 --> 00:10:44.000]  所以把神的話語
[00:10:44.000 --> 00:10:46.000]  鑲在他們自己的衣服上
[00:10:46.000 --> 00:10:47.000]  衣袖上
[00:10:47.000 --> 00:10:48.000]  走在路上的時候
[00:10:48.000 --> 00:10:50.000]  飄來飄去讓別人知道
[00:10:50.000 --> 00:10:53.000]  這個是一個相當敬虔的人
[00:10:53.000 --> 00:10:54.000]  是不是?
[00:10:54.000 --> 00:10:55.000]  全部都是什麼?
[00:10:55.000 --> 00:10:56.000]  外表
[00:10:56.000 --> 00:10:57.000]  全部都是什麼?
[00:10:57.000 --> 00:10:59.000]  讓別人看得到
[00:10:59.000 --> 00:11:00.000]  全部都是什麼?
[00:11:00.000 --> 00:11:01.000]  好像演戲一樣
[00:11:01.000 --> 00:11:02.000]  是不是?
[00:11:02.000 --> 00:11:03.000]  沒錯,聖經講得很清楚
[00:11:03.000 --> 00:11:06.000]  施捨、祈禱、禁食
[00:11:06.000 --> 00:11:08.000]  全部都是我們可以用來
[00:11:08.000 --> 00:11:10.000]  鍛鍊自己、磨練自己
[00:11:10.000 --> 00:11:13.000]  讓自己有一個屬靈的成長
[00:11:13.000 --> 00:11:15.000]  這些就是我們屬靈的操練
[00:11:15.000 --> 00:11:16.000]  是不是?
[00:11:16.000 --> 00:11:17.000]  但是
[00:11:17.000 --> 00:11:19.000]  當這些所謂屬靈的操練
[00:11:19.000 --> 00:11:24.000]  成為一種面具背後的表演的時候
[00:11:24.000 --> 00:11:26.000]  這些屬靈的操練
[00:11:26.000 --> 00:11:30.000]  就不再可以讓我們有屬靈的成長
[00:11:30.000 --> 00:11:32.000]  反而慢慢地
[00:11:32.000 --> 00:11:36.000]  將我們向神的心
[00:11:36.000 --> 00:11:39.000]  被這種的虛偽所取替了
[00:11:39.000 --> 00:11:41.000]  這就是主耶穌所責備他們
[00:11:41.000 --> 00:11:44.000]  虛偽的假冒為善
[00:11:44.000 --> 00:11:47.000]  這就是耶穌基督抨擊他們
[00:11:47.000 --> 00:11:50.000]  在面具背後的虛偽
[00:11:50.000 --> 00:11:51.000]  所以弟兄姐妹
[00:11:51.000 --> 00:11:53.000]  讓我們彼此提醒
[00:11:53.000 --> 00:11:56.000]  千萬不要以為
[00:11:56.000 --> 00:11:58.000]  外在的宗教行為
[00:11:58.000 --> 00:11:59.000]  有些什麼?
[00:11:59.000 --> 00:12:02.000]  回教會、讀經、祈禱、侍奉
[00:12:02.000 --> 00:12:03.000]  十一奉獻
[00:12:03.000 --> 00:12:04.000]  千萬不要以為
[00:12:04.000 --> 00:12:05.000]  做足了這些事情
[00:12:05.000 --> 00:12:08.000]  我們就自動成為一個成熟
[00:12:08.000 --> 00:12:10.000]  土神喜悅的基督徒
[00:12:10.000 --> 00:12:11.000]  並不是這樣
[00:12:11.000 --> 00:12:12.000]  又是壞的
[00:12:12.000 --> 00:12:13.000]  那怎麼辦呢?
[00:12:13.000 --> 00:12:15.000]  神是看內心的
[00:12:15.000 --> 00:12:19.000]  如果我們跟神有健康
[00:12:19.000 --> 00:12:22.000]  正常的關係的時候
[00:12:22.000 --> 00:12:24.000]  剛才我所說的屬靈操練
[00:12:24.000 --> 00:12:27.000]  自然會發生在我們的生命裡面
[00:12:27.000 --> 00:12:30.000]  所以剛才我所說的宗教行為
[00:12:30.000 --> 00:12:33.000]  可以來自兩方面
[00:12:33.000 --> 00:12:34.000]  第一
[00:12:34.000 --> 00:12:37.000]  可以來自敬乾的內心
[00:12:37.000 --> 00:12:38.000]  但同一時間
[00:12:38.000 --> 00:12:41.000]  也可以來自面具背後
[00:12:41.000 --> 00:12:43.000]  所隱藏的虛偽
[00:12:43.000 --> 00:12:45.000]  所以大家要很小心
[00:12:45.000 --> 00:12:47.000]  我們再看下去
[00:12:47.000 --> 00:12:50.000]  主耶穌跟法律賽文士所說
[00:12:50.000 --> 00:12:52.000]  你們當你們這樣做的時候
[00:12:52.000 --> 00:12:55.000]  你們是離棄神的誡命
[00:12:55.000 --> 00:12:58.000]  驅守人的遺傳
[00:12:58.000 --> 00:12:59.000]  在這裡
[00:12:59.000 --> 00:13:01.000]  我相信主耶穌其實指出了一樣
[00:13:01.000 --> 00:13:03.000]  也許他們根本沒有想過
[00:13:03.000 --> 00:13:04.000]  原來是這樣
[00:13:04.000 --> 00:13:06.000]  也許他們不知道
[00:13:06.000 --> 00:13:09.000]  因為當他們這樣做的時候
[00:13:09.000 --> 00:13:10.000]  大家聽清楚
[00:13:10.000 --> 00:13:13.000]  他們並不是持守著神的律法
[00:13:13.000 --> 00:13:15.000]  然後在神的律法以上
[00:13:15.000 --> 00:13:18.000]  再加一些人的遺傳
[00:13:18.000 --> 00:13:19.000]  更加原備一點
[00:13:19.000 --> 00:13:21.000]  並不是這樣的
[00:13:21.000 --> 00:13:24.000]  其實耶穌要指出一樣的事實就是
[00:13:24.000 --> 00:13:28.000]  當他們持守著人的遺傳的時候
[00:13:28.000 --> 00:13:30.000]  其實實際上
[00:13:30.000 --> 00:13:33.000]  他們就是摒棄了神的律法
[00:13:33.000 --> 00:13:36.000]  所以我們這裡要弄得很清楚
[00:13:36.000 --> 00:13:38.000]  不是兩樣一起
[00:13:38.000 --> 00:13:40.000]  而是二選其一
[00:13:40.000 --> 00:13:41.000]  那麼你說
[00:13:41.000 --> 00:13:43.000]  人的傳統究竟是來自哪裡的呢
[00:13:43.000 --> 00:13:45.000]  為什麼會有人的傳統出現呢
[00:13:45.000 --> 00:13:46.000]  普遍來講
[00:13:46.000 --> 00:13:47.000]  解經家都相信
[00:13:47.000 --> 00:13:49.000]  法律賽人的出現
[00:13:49.000 --> 00:13:55.000]  其實他的原意是好的
[00:13:55.000 --> 00:14:01.000]  因為當時被希臘文化所影響得很深遠
[00:14:01.000 --> 00:14:03.000]  當時的希臘的世俗主義
[00:14:03.000 --> 00:14:10.000]  慢慢侵蝕著當時猶太人對律法的持守
[00:14:10.000 --> 00:14:15.000]  一班當時很虔誠的猶太人就站出來
[00:14:15.000 --> 00:14:16.000]  覺得不行了
[00:14:16.000 --> 00:14:17.000]  如果不做一些事情的時候
[00:14:17.000 --> 00:14:20.000]  我們對耶和華的信心
[00:14:20.000 --> 00:14:22.000]  對摩西律法的持守
[00:14:22.000 --> 00:14:27.000]  會慢慢被外邦文化所取替、侵蝕
[00:14:27.000 --> 00:14:29.000]  所以他們就站出來
[00:14:29.000 --> 00:14:34.000]  再推動百姓去持守他們一直以來
[00:14:34.000 --> 00:14:37.000]  祖先傳下來的摩西的傳統
[00:14:37.000 --> 00:14:39.000]  那麼他們做了些什麼
[00:14:39.000 --> 00:14:42.000]  做了些什麼可以幫助到百姓呢
[00:14:42.000 --> 00:14:44.000]  其中一件事他們做的就是
[00:14:44.000 --> 00:14:48.000]  將律法裡面一些的規例
[00:14:48.000 --> 00:14:50.000]  將它再加以解釋
[00:14:50.000 --> 00:14:52.000]  將它再具體化
[00:14:52.000 --> 00:14:57.000]  將它更加容易給百姓去明白、去持守
[00:14:57.000 --> 00:14:59.000]  有什麼例子呢
[00:14:59.000 --> 00:15:02.000]  舉個例子在《出埃及記》的二十章
[00:15:02.000 --> 00:15:04.000]  當時講到神說
[00:15:04.000 --> 00:15:07.000]  你們六天要努力工作
[00:15:07.000 --> 00:15:09.000]  不過到了第七天的時候
[00:15:09.000 --> 00:15:11.000]  你要守平安昔日
[00:15:11.000 --> 00:15:13.000]  就是說那天你們什麼都不要做
[00:15:13.000 --> 00:15:14.000]  為什麼不要做呢
[00:15:14.000 --> 00:15:17.000]  因為你要將那天歸給耶和華
[00:15:17.000 --> 00:15:19.000]  那天是屬於耶和華
[00:15:19.000 --> 00:15:21.000]  問題就來了
[00:15:21.000 --> 00:15:23.000]  無論何功都不可作
[00:15:23.000 --> 00:15:25.000]  什麼叫工作啊
[00:15:25.000 --> 00:15:27.000]  什麼叫工作啊
[00:15:27.000 --> 00:15:31.000]  當他為了澄清這件事
[00:15:31.000 --> 00:15:36.000]  當時所謂的虔誠猶太人的領袖
[00:15:36.000 --> 00:15:39.000]  就製造了數以百計的條文
[00:15:39.000 --> 00:15:41.000]  很具體地講出
[00:15:41.000 --> 00:15:43.000]  在安昔日的時候有些什麼可以做
[00:15:43.000 --> 00:15:46.000]  有些什麼不可以做
[00:15:46.000 --> 00:15:47.000]  詳細到一個地步
[00:15:47.000 --> 00:15:49.000]  譬如在安昔日裏面
[00:15:49.000 --> 00:15:55.000]  你只可以走某一個數目的步伐
[00:15:55.000 --> 00:15:57.000]  又或者你只能夠在安昔日裏面
[00:15:57.000 --> 00:16:00.000]  寫多少個字
[00:16:00.000 --> 00:16:01.000]  很詳細吧
[00:16:01.000 --> 00:16:02.000]  一定不會搞錯吧
[00:16:02.000 --> 00:16:04.000]  那麼具體
[00:16:04.000 --> 00:16:08.000]  但是當他的原意是好
[00:16:08.000 --> 00:16:11.000]  但是一路一路時間發展下去的時候
[00:16:11.000 --> 00:16:13.000]  他們不斷地遞增這些所謂的
[00:16:13.000 --> 00:16:15.000]  人的傳統規條
[00:16:15.000 --> 00:16:18.000]  數以千計的這些規條
[00:16:18.000 --> 00:16:20.000]  就是這樣加下去
[00:16:20.000 --> 00:16:22.000]  摩西的律法上面
[00:16:22.000 --> 00:16:26.000]  而這些所加下去的
[00:16:26.000 --> 00:16:29.000]  吩咐、命令、傳統
[00:16:29.000 --> 00:16:33.000]  就是耶穌主義所講的古人的遺傳
[00:16:33.000 --> 00:16:35.000]  不幸的事實就是
[00:16:35.000 --> 00:16:38.000]  這些人所定下來的規例
[00:16:38.000 --> 00:16:43.000]  不單止沒有讓人可以更加親近神
[00:16:43.000 --> 00:16:46.000]  相反來說是讓人更加遠離神
[00:16:46.000 --> 00:16:47.000]  為什麼呢
[00:16:47.000 --> 00:16:49.000]  因為這些規例
[00:16:49.000 --> 00:16:52.000]  將百姓的重擔加到很重
[00:16:52.000 --> 00:16:54.000]  沒有一個人能夠很輕鬆地
[00:16:54.000 --> 00:16:56.000]  可以遵行得到
[00:16:56.000 --> 00:17:00.000]  而甚至有一些人的吩咐與命令
[00:17:00.000 --> 00:17:03.000]  其實更加是違背了
[00:17:03.000 --> 00:17:08.000]  或者廢除了神律法原初的原意
[00:17:08.000 --> 00:17:11.000]  也違背了神的心意
[00:17:11.000 --> 00:17:12.000]  舉個例子
[00:17:12.000 --> 00:17:13.000]  有什麼例子是違背了的
