
[00:00:00.000 --> 00:00:01.800]  靜止每早晨,我是黃牧師
[00:05:54.000 --> 00:05:58.000]  實在讓我感覺到他們信得非常兒戲
[00:05:58.000 --> 00:06:00.000]  例如,曾經有一個人對我說
[00:06:00.000 --> 00:06:05.000]  「我自幼都已經是一個不錯、挺好的人
[00:06:05.000 --> 00:06:07.000]  而且又經常去做善事
[00:06:07.000 --> 00:06:11.000]  好像那些佛教徒說「普渡眾生」
[00:06:11.000 --> 00:06:14.000]  雖然我不是信佛教,但我信耶穌
[00:06:14.000 --> 00:06:18.000]  這就等同於做人做到底
[00:06:18.000 --> 00:06:20.000]  所以我就信耶穌
[00:06:20.000 --> 00:06:22.000]  另外又聽過一個人這樣說
[00:06:22.000 --> 00:06:25.000]  他說當我最初來到加拿大的時候
[00:06:25.000 --> 00:06:28.000]  沒有什麼朋友
[00:06:28.000 --> 00:06:32.000]  但偶然有一個機會認識了一個基督徒
[00:06:32.000 --> 00:06:35.000]  認識了他,覺得他人品挺好的
[00:06:35.000 --> 00:06:37.000]  待人又挺親切
[00:06:37.000 --> 00:06:39.000]  人品不錯
[00:06:39.000 --> 00:06:41.000]  我們就做了好朋友
[00:06:41.000 --> 00:06:44.000]  做了朋友久了,他又幫了我很多
[00:06:44.000 --> 00:06:47.000]  他有時候邀請我回教會,我就回教會
[00:06:47.000 --> 00:06:50.000]  回教會的時候,有一次他就說
[00:06:50.000 --> 00:06:52.000]  「你受不受針啊?」
[00:06:52.000 --> 00:06:54.000]  我說「受針就受針吧」
[00:06:54.000 --> 00:06:56.000]  我就受了針
[00:06:56.000 --> 00:06:58.000]  我就變成基督徒了
[00:06:58.000 --> 00:07:01.000]  另外有一個我聽過
[00:07:01.000 --> 00:07:04.000]  其實都很普遍的
[00:07:04.000 --> 00:07:09.000]  他說有一次認識了一個基督徒的異性
[00:07:09.000 --> 00:07:13.000]  後來他對我挺好的,我也對他挺好的
[00:07:13.000 --> 00:07:15.000]  我就想跟他拍拖
[00:07:15.000 --> 00:07:17.000]  但他說因為我要做基督徒
[00:07:17.000 --> 00:07:19.000]  他才跟我拍拖
[00:07:19.000 --> 00:07:21.000]  我就做基督徒了
[00:07:21.000 --> 00:07:23.000]  後來我們結了婚
[00:07:23.000 --> 00:07:25.000]  他有他回教會
[00:07:25.000 --> 00:07:28.000]  我有空就回,他就不回
[00:07:28.000 --> 00:07:30.000]  有空就回
[00:07:30.000 --> 00:07:32.000]  我也算是基督徒了
[00:07:32.000 --> 00:07:34.000]  我也浸了
[00:07:34.000 --> 00:07:38.000]  但有些最嚇怕的
[00:07:38.000 --> 00:07:40.000]  給我一個就是這樣說
[00:07:40.000 --> 00:07:44.000]  他說「牧師,你想問我為什麼信主?」
[00:07:44.000 --> 00:07:46.000]  「我先試聲明告訴你」
[00:07:46.000 --> 00:07:48.000]  「你不要再問我」
[00:07:48.000 --> 00:07:51.000]  「因為我知道我是一個罪人來的」
[00:07:51.000 --> 00:07:53.000]  好像挺準確
[00:07:53.000 --> 00:07:55.000]  「我是一個罪人,我又不讀經」
[00:07:55.000 --> 00:07:58.000]  「我又不是經常回教會的」
[00:07:58.000 --> 00:08:01.000]  「剛好今天碰見你,被你抓到而已」
[00:08:01.000 --> 00:08:04.000]  「我回去會認罪悔改的」
[00:08:04.000 --> 00:08:07.000]  「我就有空回來」
[00:08:07.000 --> 00:08:10.000]  「我也是基督徒來的」
[00:08:10.000 --> 00:08:13.000]  聽了這些見證
[00:08:13.000 --> 00:08:15.000]  如果大家有機會
[00:08:15.000 --> 00:08:17.000]  可能跟大家坐在一起
[00:08:17.000 --> 00:08:20.000]  大家可以分享一些更加令人吃驚的見證
[00:08:20.000 --> 00:08:22.000]  不過
[00:08:22.000 --> 00:08:24.000]  我就在我心裏這樣說
[00:08:24.000 --> 00:08:27.000]  當我聽見這些見證的時候
[00:08:27.000 --> 00:08:29.000]  他又不讀經,又對聖經又不了解
[00:08:29.000 --> 00:08:32.000]  回教會是因為有些好人
[00:08:32.000 --> 00:08:36.000]  甚至有些是為了結婚找個對象
[00:08:36.000 --> 00:08:41.000]  其實他們是不是真的認罪悔改呢?
[00:08:41.000 --> 00:08:44.000]  還是他們從頭到尾都沒有認罪悔改
[00:08:44.000 --> 00:08:47.000]  只不過是藏身在教會裏面
[00:08:47.000 --> 00:08:51.000]  因為某些原因
[00:08:51.000 --> 00:08:54.000]  而留在教會當中呢?
[00:08:54.000 --> 00:08:56.000]  我相信這樣的情況
[00:08:56.000 --> 00:08:58.000]  是非常普遍在今天的教會
[00:08:58.000 --> 00:09:00.000]  特別是經過三、四十年
[00:09:00.000 --> 00:09:02.000]  我在教會裏面的生活其實見不少
[00:09:02.000 --> 00:09:04.000]  但是有一件事
[00:09:04.000 --> 00:09:05.000]  自從我做了教務的時候
[00:09:05.000 --> 00:09:07.000]  我就更加覺得
[00:09:07.000 --> 00:09:09.000]  令我覺得是掙扎的
[00:09:09.000 --> 00:09:13.000]  就是竟然很多的教務同工
[00:09:13.000 --> 00:09:15.000]  或者教會的長輩
[00:09:15.000 --> 00:09:17.000]  甚至教會的老信徒
[00:09:17.000 --> 00:09:19.000]  教會的領袖
[00:09:19.000 --> 00:09:21.000]  甚至整個教會的情況
[00:09:21.000 --> 00:09:24.000]  其實都認為這樣信主
[00:09:24.000 --> 00:09:26.000]  沒有什麼問題
[00:09:26.000 --> 00:09:29.000]  他們都說信了耶穌
[00:09:29.000 --> 00:09:31.000]  他們說接受了福音
[00:09:31.000 --> 00:09:34.000]  我們就認他們是基督徒
[00:09:34.000 --> 00:09:37.000]  他們叫自己做基督徒
[00:09:37.000 --> 00:09:39.000]  我們就說他們是基督徒
[00:09:39.000 --> 00:09:43.000]  教會是不是要落到這樣的地步呢?
[00:09:43.000 --> 00:09:45.000]  這就是反而我做教務同工
[00:09:45.000 --> 00:09:48.000]  我自己不斷反思的情況
[00:09:48.000 --> 00:09:53.000]  如果教會的信徒的熟齡光景是這樣
[00:09:53.000 --> 00:09:55.000]  其實教會是不是真的教會呢?
[00:09:55.000 --> 00:09:58.000]  於是在教會當中
[00:09:58.000 --> 00:10:01.000]  其實都有很多不同的研究
[00:10:01.000 --> 00:10:04.000]  嘗試把這些現象提出來
[00:10:04.000 --> 00:10:06.000]  希望教會能夠更加正視
[00:10:06.000 --> 00:10:09.000]  其中一個人物叫George Barner
[00:10:09.000 --> 00:10:11.000]  George Barner在美國
[00:10:11.000 --> 00:10:14.000]  或者在教會的統計界
[00:10:14.000 --> 00:10:16.000]  是非常出名的
[00:10:16.000 --> 00:10:21.000]  因為他做很多定期的教會熟齡調查
[00:10:21.000 --> 00:10:26.000]  其中有一篇就在2018年3月27日
[00:10:26.000 --> 00:10:30.000]  他公佈在美國的日常
[00:10:30.000 --> 00:10:32.000]  在教會當中
[00:10:32.000 --> 00:10:35.000]  即是每個星期日有去參與的人數當中
[00:10:35.000 --> 00:10:42.000]  原來有51%經常參加教會的人
[00:10:42.000 --> 00:10:46.000]  他們根本就不知道什麼叫大使命
[00:10:46.000 --> 00:10:49.000]  Great Commission
[00:10:49.000 --> 00:10:53.000]  什麼叫大使命他們根本不知道
[00:10:53.000 --> 00:10:57.000]  51%即是超過一半的教會的人
[00:10:57.000 --> 00:11:00.000]  另外有6%的人就說
[00:11:00.000 --> 00:11:03.000]  好像聽過有這樣的名字
[00:11:03.000 --> 00:11:06.000]  但我就不太肯定是什麼
[00:11:06.000 --> 00:11:08.000]  又是令人害怕的
[00:11:08.000 --> 00:11:12.000]  又多6%即是已經有57%
[00:11:12.000 --> 00:11:16.000]  另外有25%即是四分一的人
[00:11:16.000 --> 00:11:20.000]  他們就說我都聽過大使命
[00:11:20.000 --> 00:11:23.000]  不過你叫我講大使命的內容
[00:11:23.000 --> 00:11:25.000]  我就講不出
[00:11:25.000 --> 00:11:29.000]  又去了25%
[00:11:29.000 --> 00:11:34.000]  總共就已經去了56%
[00:11:34.000 --> 00:11:39.000]  加上25%就已經是81%
[00:11:39.000 --> 00:11:42.000]  剩下多少呢?
[00:11:42.000 --> 00:11:44.000]  17%的人就說
[00:11:44.000 --> 00:11:47.000]  我肯定知道大使命是出自於
[00:11:47.000 --> 00:11:50.000]  《馬太福音》第28章18至20節
[00:11:50.000 --> 00:11:53.000]  並且我知道它的主旨是什麼
[00:11:53.000 --> 00:11:56.000]  就是要作主的門徒
[00:11:56.000 --> 00:11:59.000]  要使更多人成為主的門徒
[00:11:59.000 --> 00:12:01.000]  我們要奉主的名
[00:12:01.000 --> 00:12:03.000]  將福音傳給他們知道
[00:12:03.000 --> 00:12:05.000]  將主的道理教導給他們知道
[00:12:05.000 --> 00:12:07.000]  這些人只有17%
[00:12:07.000 --> 00:12:11.000]  還有幾個百分比的人就糊里糊塗
[00:12:11.000 --> 00:12:14.000]  在喬治·班尼這個調查裏面
[00:12:14.000 --> 00:12:15.000]  告訴我們知道
[00:12:15.000 --> 00:12:17.000]  原來在教會裏面
[00:12:17.000 --> 00:12:21.000]  的而且確潛藏著一大群
[00:12:21.000 --> 00:12:25.000]  可以說是接近八成多的人
[00:12:25.000 --> 00:12:27.000]  他們不知道什麼叫大使命
[00:12:27.000 --> 00:12:29.000]  如果你再問他們什麼叫福音
[00:12:29.000 --> 00:12:32.000]  可能他們更加難去解答
[00:12:32.000 --> 00:12:33.000]  告訴你知道
[00:12:33.000 --> 00:12:34.000]  但是我們要問
[00:12:34.000 --> 00:12:36.000]  為什麼教會
[00:12:36.000 --> 00:12:40.000]  有這麼多這樣的人留在裏面呢?
[00:12:40.000 --> 00:12:43.000]  喬治·班尼又做了第二個調查
[00:12:43.000 --> 00:12:45.000]  在他另一個調查裏面
[00:12:45.000 --> 00:12:49.000]  他發現到原來用教會的奉獻
[00:12:49.000 --> 00:12:52.000]  就可以去解釋
[00:12:52.000 --> 00:12:55.000]  為什麼教會裏面有這麼多
[00:12:55.000 --> 00:12:58.000]  糊里糊塗的所謂基督徒
[00:12:58.000 --> 00:13:00.000]  潛藏在教會當中
[00:13:00.000 --> 00:13:03.000]  他就做了一個這樣的情況統計
[00:13:03.000 --> 00:13:06.000]  他說做一個中位數字
[00:13:06.000 --> 00:13:11.000]  如果說到一些真是全面對聖經真理
[00:13:11.000 --> 00:13:14.000]  特別對福音有整全了解的信徒
[00:13:14.000 --> 00:13:16.000]  他們有全心全意
[00:13:16.000 --> 00:13:18.000]  委身在福音裏面的人
[00:13:18.000 --> 00:13:20.000]  他們平均值一年
[00:13:20.000 --> 00:13:24.000]  他們奉獻就是一千元的美金
[00:13:24.000 --> 00:13:26.000]  不過這一批的人
[00:13:26.000 --> 00:13:28.000]  在過去這麼多年裏面
[00:13:28.000 --> 00:13:30.000]  都沒有增長的
[00:13:30.000 --> 00:13:32.000]  沒有增長
[00:13:32.000 --> 00:13:34.000]  但是反之
[00:13:34.000 --> 00:13:36.000]  剛才我們所說
[00:13:36.000 --> 00:13:38.000]  那大群的人當中
[00:13:38.000 --> 00:13:43.000]  有些是覺得教會的人都很友善
[00:13:43.000 --> 00:13:45.000]  很友善
[00:13:45.000 --> 00:13:49.000]  或者是對教會保持一種很忠誠的態度
[00:13:49.000 --> 00:13:51.000]  OK啦
[00:13:51.000 --> 00:13:52.000]  沒有什麼壞處
[00:13:52.000 --> 00:13:54.000]  那就回來吧
[00:13:54.000 --> 00:13:56.000]  原來分別這兩批的人
[00:13:56.000 --> 00:13:57.000]  他們的奉獻
[00:13:57.000 --> 00:14:00.000]  是有三百元美金和一百元美金
[00:14:00.000 --> 00:14:01.000]  換句話說
[00:14:01.000 --> 00:14:03.000]  他湊起來也有四百元美金
[00:14:03.000 --> 00:14:05.000]  相對一千元那個還有一段距離
[00:14:05.000 --> 00:14:08.000]  但是因為他們屬於大部分
[00:14:08.000 --> 00:14:11.000]  並且原來教會這麼多年來
[00:14:11.000 --> 00:14:13.000]  在過去特別這十年當中
[00:14:13.000 --> 00:14:15.000]  這批的人不斷增長
[00:14:15.000 --> 00:14:20.000]  單單就在2018年至2019年之間
[00:14:20.000 --> 00:14:23.000]  他們增長率是有8%
[00:14:23.000 --> 00:14:25.000]  那就告訴我們
[00:14:25.000 --> 00:14:28.000]  為什麼教會的人這麼著重於這批的人
[00:14:28.000 --> 00:14:30.000]  去招攬他們
[00:14:30.000 --> 00:14:34.000]  或者去吸納他們成為教會會友的一部分
[00:14:34.000 --> 00:14:38.000]  因為他們是主要數目的人
[00:14:38.000 --> 00:14:41.000]  正所謂山大咋埋有柴
[00:14:41.000 --> 00:14:43.000]  或者說得通俗一點
[00:14:43.000 --> 00:14:45.000]  叫做物食當三番
[00:14:45.000 --> 00:14:48.000]  如果這些人佔了大部分的時候
[00:14:48.000 --> 00:14:52.000]  雖然他們的比數是一千對四百
[00:14:52.000 --> 00:14:54.000]  但是如果從這樣的組織來看
[00:14:54.000 --> 00:14:57.000]  會奉獻一千的人越來越少
[00:14:57.000 --> 00:14:58.000]  或者都不會增長
[00:14:58.000 --> 00:15:01.000]  也只是佔教會十多個百分比的人
[00:15:01.000 --> 00:15:05.000]  而那批奉獻三百四百的人
[00:15:05.000 --> 00:15:07.000]  是佔了八成的情況的話
[00:15:07.000 --> 00:15:14.000]  那教會就很樂意將這批人的參與
[00:15:14.000 --> 00:15:18.000]  就成為他們教會主要的集中對象
[00:15:18.000 --> 00:15:20.000]  因為這樣的做法有個好處
[00:15:20.000 --> 00:15:23.000]  收納這一類的教徒
[00:15:23.000 --> 00:15:29.000]  就能夠維持到教會主要的活動的經費來源
[00:15:29.000 --> 00:15:32.000]  並且可以在這樣的過程當中
[00:15:32.000 --> 00:15:35.000]  教會有很多形形式式的活動
[00:15:35.000 --> 00:15:40.000]  能夠去提供給這一類型的人士參加
[00:15:40.000 --> 00:15:46.000]  變成教會可以有更多的招聘人的機會
[00:15:46.000 --> 00:15:49.000]  可以請多幾個什麼主任什麼主任
[00:15:49.000 --> 00:15:53.000]  或者甚至傳道人、牧師叫他們回來
[00:15:53.000 --> 00:15:56.000]  陪他們去搞這些活動
[00:15:56.000 --> 00:15:59.000]  將這批人不斷維持在教會裏面
[00:15:59.000 --> 00:16:01.000]  他們就自自然然回來
[00:16:01.000 --> 00:16:04.000]  繼續奉獻三百、一百元給教會
[00:16:04.000 --> 00:16:06.000]  在這樣的情況之下
[00:16:06.000 --> 00:16:09.000]  教會就能夠繼續生存
[00:16:09.000 --> 00:16:11.000]  而且給人感覺越來越興旺
[00:16:11.000 --> 00:16:14.000]  因為他們年年增長八個百分比
[00:16:14.000 --> 00:16:15.000]  弟兄姊妹
[00:16:15.000 --> 00:16:17.000]  在這樣的情況之下
[00:16:17.000 --> 00:16:21.000]  就是我們今天所處的教會的情況
[00:16:21.000 --> 00:16:23.000]  雖然這些數目字在美國裏面
[00:16:23.000 --> 00:16:25.000]  但是我相信在加拿大
[00:16:25.000 --> 00:16:29.000]  或者在其他的比較是已經發展了的
[00:16:29.000 --> 00:16:32.000]  國家的教會裏面的群體的狀態
[00:16:32.000 --> 00:16:35.000]  是都沒有太大的分別
[00:16:35.000 --> 00:16:38.000]  而今天我們所看的迦拉提書
[00:16:38.000 --> 00:16:42.000]  第一章第六至第九節
[00:16:42.000 --> 00:16:44.000]  保羅其實要告訴我們知道
[00:16:44.000 --> 00:16:47.000]  為什麼他要寫這封書
[00:16:47.000 --> 00:16:50.000]  因為保羅發現到一個情況
[00:16:50.000 --> 00:16:53.000]  就是在迦拉提地區的教會
[00:16:53.000 --> 00:16:56.000]  也是保羅在第一次報道旅程裏面
[00:16:56.000 --> 00:17:00.000]  所傳道的這些主要教會
[00:17:00.000 --> 00:17:01.000]  在他們當中
[00:17:01.000 --> 00:17:04.000]  就有很多我們剛才所說的教會的發展狀況
[00:17:04.000 --> 00:17:08.000]  大家不需要真的對福音能夠有整全認識
[00:17:08.000 --> 00:17:11.000]  就回到教會成為教會的一部分
[00:17:11.000 --> 00:17:14.000]  他們可能因為某些原因
[00:17:14.000 --> 00:17:15.000]  other than
[00:17:15.000 --> 00:17:17.000]  這個原本耶穌基督的福音
[00:17:17.000 --> 00:17:19.000]  而留在教會裏面
[00:17:19.000 --> 00:17:22.000]  而如果教會繼續這樣發展下去的話
[00:17:22.000 --> 00:17:26.000]  就很容易使到教會越來越走樣
[00:17:26.000 --> 00:17:27.000]  越來越變質
[00:17:27.000 --> 00:17:32.000]  而甚至失去了原本聖經裏面所說
[00:17:32.000 --> 00:17:35.000]  教會原本建立的原因
[00:17:35.000 --> 00:17:37.000]  而這樣的情況
[00:17:37.000 --> 00:17:43.000]  保羅不想看到繼續發生在迦拉提地區的宗教會當中
[00:17:43.000 --> 00:17:44.000]  於是乎
[00:17:44.000 --> 00:17:47.000]  他就寫了迦拉提書這本書
[00:17:47.000 --> 00:17:50.000]  然後發給迦拉提地區的教會
[00:17:50.000 --> 00:17:53.000]  希望他們真的能夠盡快
[00:17:53.000 --> 00:17:58.000]  回到原本耶穌基督在十字架上所成就的福音
[00:17:58.000 --> 00:18:02.000]  而離開那些傳別樣福音
[00:18:02.000 --> 00:18:04.000]  或者假的福音
[00:18:04.000 --> 00:18:07.000]  或者所謂福音
[00:18:07.000 --> 00:18:09.000]  讓他們離開他們
[00:18:09.000 --> 00:18:12.000]  而使到這些人真正可以得救
[00:18:12.000 --> 00:18:15.000]  保羅最不想看到的一個現象
[00:18:15.000 --> 00:18:18.000]  也是上帝不想看到的一個現象
[00:18:18.000 --> 00:18:19.000]  就是很多人
[00:18:19.000 --> 00:18:21.000]  雖然以為自己說
[00:18:21.000 --> 00:18:22.000]  我已經是基督徒了
[00:18:22.000 --> 00:18:23.000]  我信了主了
[00:18:23.000 --> 00:18:26.000]  但是原來他們根本沒有認識過福音
[00:18:26.000 --> 00:18:29.000]  沒有真正認信過這個福音
[00:18:29.000 --> 00:18:32.000]  而他只是自詡自己已經得救
[00:18:32.000 --> 00:18:34.000]  其實實質上他們正在走的道路
[00:18:34.000 --> 00:18:36.000]  是進入到去永死的當中
[00:18:36.000 --> 00:18:39.000]  保羅不想看到這樣的現象出現
[00:18:39.000 --> 00:18:42.000]  因此迦拉提書就寫了出來
[00:18:42.000 --> 00:18:45.000]  在迦拉提書一開始
[00:18:45.000 --> 00:18:47.000]  在第六節和第七節裏面
[00:18:47.000 --> 00:18:50.000]  其實首先保羅要說一件很重要
[00:18:50.000 --> 00:18:55.000]  而且是很難給一般的信徒去接受的現象
[00:18:55.000 --> 00:18:57.000]  甚至很多今天的教會的教目
[00:18:57.000 --> 00:18:58.000]  如果你跟他們說
[00:18:58.000 --> 00:19:00.000]  他們都不會接受的
[00:19:00.000 --> 00:19:01.000]  就是什麼呢?
[00:19:01.000 --> 00:19:03.000]  就是原來在教會當中
[00:19:03.000 --> 00:19:06.000]  的而且確有一大群
[00:19:06.000 --> 00:19:08.000]  是傳別樣福音
[00:19:08.000 --> 00:19:11.000]  或者我們稱之為傳假的福音
[00:19:11.000 --> 00:19:13.000]  異類的福音的人
[00:19:13.000 --> 00:19:15.000]  是潛藏在教會裏面
[00:19:15.000 --> 00:19:17.000]  我們必須要對他們有認識
[00:19:17.000 --> 00:19:21.000]  並且要去肯定有這樣的人出現
[00:19:21.000 --> 00:19:24.000]  在第六節和第七節裏面這樣說
[00:19:24.000 --> 00:19:28.000]  「我稀奇你們這麼快離開那
[00:19:28.000 --> 00:19:31.000]  藉著基督之恩教你們的
[00:19:31.000 --> 00:19:33.000]  去傳別的福音
[00:19:33.000 --> 00:19:34.000]  那並不是福音
[00:19:34.000 --> 00:19:37.000]  不過有些人搞擾你們
[00:19:37.000 --> 00:19:40.000]  要把基督的福音更改了
[00:19:40.000 --> 00:19:43.000]  我稀奇你們這麼快離開那
[00:19:43.000 --> 00:19:46.000]  藉著基督之恩教你們的
[00:19:46.000 --> 00:19:48.000]  去傳別的福音
[00:19:48.000 --> 00:19:49.000]  那並不是福音
[00:19:49.000 --> 00:19:52.000]  不過有些人招搖你們
[00:19:52.000 --> 00:19:54.000]  要把基督的福音更改了
[00:19:54.000 --> 00:19:58.000]  我稀奇你們這麼快離開那
[00:19:58.000 --> 00:20:01.000]  藉著基督之恩教你們的
[00:20:01.000 --> 00:20:03.000]  去傳別的福音
[00:20:03.000 --> 00:20:05.000]  那並不是福音
[00:20:05.000 --> 00:20:09.000]  不過有些人搞擾你們
[00:20:09.000 --> 00:20:13.000]  要把基督的福音更改了」
[00:20:13.000 --> 00:20:16.000]  波羅在這裏一開始
[00:20:16.000 --> 00:20:18.000]  斬釘截鐵
[00:20:18.000 --> 00:20:22.000]  告訴加拉太教會知道
[00:20:22.000 --> 00:20:24.000]  其實在你們當中
[00:20:24.000 --> 00:20:26.000]  我真的覺得很詫異
[00:20:26.000 --> 00:20:28.000]  因為你們這麼快就離開了
[00:20:28.000 --> 00:20:31.000]  我原本傳給你們的
[00:20:31.000 --> 00:20:33.000]  完美無瑕
[00:20:33.000 --> 00:20:36.000]  原本真真確確的福音給你們知道
[00:20:36.000 --> 00:20:40.000]  反而很快就離開了這個福音
[00:20:40.000 --> 00:20:43.000]  去信了別樣的福音
[00:20:43.000 --> 00:20:46.000]  其實保羅為什麼這麼緊張呢?
[00:20:46.000 --> 00:20:49.000]  為什麼這麼焦急呢?
[00:20:49.000 --> 00:20:50.000]  我應該這麼說
[00:20:50.000 --> 00:20:53.000]  這條原文用到「差異」這個字眼
[00:20:53.000 --> 00:20:55.000]  其實甚至可以說是一個
[00:20:55.000 --> 00:20:59.000]  只是保羅很少、很罕有的字眼
[00:20:59.000 --> 00:21:02.000]  是提及到一種屬靈的經歷
[00:21:02.000 --> 00:21:05.000]  「差異」不是純粹一種心態
[00:21:05.000 --> 00:21:07.000]  哎喲!突然嚇到
[00:21:07.000 --> 00:21:10.000]  不是嚇到
[00:21:10.000 --> 00:21:12.000]  其實保羅在這裏說到
