
[00:00:00.000 --> 00:00:03.880]  其實馬太、馬可、路加三本福音書
[00:05:40.080 --> 00:05:42.840]  十二節提到除教節
[00:05:42.840 --> 00:05:47.360]  其實除教節就是愉悅節的另一個名字
[00:05:47.360 --> 00:05:50.720]  因為愉悅節他們守節是要守七天的
[00:05:50.720 --> 00:05:52.840]  不是守一天,是守七天的
[00:05:52.840 --> 00:05:54.320]  而在那七天裡面
[00:05:54.320 --> 00:05:58.760]  他們用麵粉做的餅都是不准發酵過的
[00:05:58.760 --> 00:06:00.960]  不准有膠的
[00:06:00.960 --> 00:06:04.200]  所以愉悅節也叫做無教節
[00:06:04.200 --> 00:06:09.240]  在十二節門徒問耶穌的問題
[00:06:09.240 --> 00:06:11.440]  我們留意一下他們問的問題
[00:06:11.440 --> 00:06:13.120]  其實也很特別
[00:06:13.120 --> 00:06:15.440]  他們問
[00:06:15.440 --> 00:06:22.880]  「你要我們到哪裡去為你預備愉悅節的晚餐?」
[00:06:22.880 --> 00:06:24.480]  他們可能無意中指出
[00:06:24.480 --> 00:06:28.760]  這個愉悅節的晚餐是為主耶穌而設的
[00:06:28.760 --> 00:06:32.240]  是你的晚餐
[00:06:32.240 --> 00:06:38.320]  所以他們問的時候特別是為你預備
[00:06:38.320 --> 00:06:43.400]  主耶穌當然也知道這個晚餐是特別為他而設的
[00:06:43.400 --> 00:06:48.440]  因為愉悅節被殺的羔羊就是象徵主耶穌要被殺
[00:06:48.440 --> 00:06:52.720]  要信他的人是可以得生命的
[00:06:52.720 --> 00:06:57.640]  主耶穌就派兩位門徒去做好愉悅節晚餐的工作
[00:06:57.640 --> 00:07:00.520]  我們再看看十二節的問題
[00:07:00.520 --> 00:07:02.880]  從門徒的角度來看
[00:07:02.880 --> 00:07:09.960]  我們可以看到他們關心或擔心的是地點的問題
[00:07:09.960 --> 00:07:13.480]  我相信那兩位門徒不擔心有沒有錢去買羊
[00:07:13.480 --> 00:07:16.560]  買苦菜、買無教、買食物
[00:07:16.560 --> 00:07:19.640]  但地點是一個大問題
[00:07:19.640 --> 00:07:22.440]  因為那時候是過節的時候
[00:07:22.440 --> 00:07:29.560]  有很多猶太人從四方八面都去到耶路撒冷過節
[00:07:29.560 --> 00:07:35.280]  而他們要吃愉節晚餐就不能去餐館吃
[00:07:35.280 --> 00:07:37.840]  不像我們現代人吃團年飯
[00:07:37.840 --> 00:07:40.640]  如果人多在家裡就不想了
[00:07:40.640 --> 00:07:42.320]  太多人太麻煩了
[00:07:42.320 --> 00:07:44.120]  我們就去餐館吃
[00:07:44.120 --> 00:07:46.880]  但那時候沒有餐館
[00:07:46.880 --> 00:07:49.280]  所以門徒就要問主耶穌
[00:07:49.280 --> 00:07:53.520]  應該去哪裡為他們預備晚餐
[00:07:53.520 --> 00:07:56.440]  主耶穌沒有告訴他們地址
[00:07:56.440 --> 00:08:00.120]  祂只說了一個找地點的方法
[00:08:00.120 --> 00:08:04.080]  在十三至十五節就是找地點的方法
[00:08:04.080 --> 00:08:09.560]  在這幾節經文裡最奇怪的地方就是第十三節
[00:08:09.560 --> 00:08:11.920]  耶穌說「你們進城去
[00:08:11.920 --> 00:08:15.080]  會遇見一個人拿著一瓶水
[00:08:15.080 --> 00:08:18.800]  你們就跟著他」
[00:08:18.800 --> 00:08:23.800]  有沒有想過城裡很多人都拿著一瓶水
[00:08:23.800 --> 00:08:26.640]  那怎麼辦呢?
[00:08:26.640 --> 00:08:28.240]  跟誰呢?
[00:08:28.240 --> 00:08:34.640]  很多人都拿著一瓶水怎麼辦呢?
[00:08:34.640 --> 00:08:39.840]  在這裡希臘文和英文的聖經很有幫助
[00:08:39.840 --> 00:08:42.720]  因為希臘文用「遇見一個人」
[00:08:42.720 --> 00:08:45.800]  「一個人」那個字其實是男人
[00:08:45.800 --> 00:08:49.600]  應該翻譯成「遇見一個男人」比較好
[00:08:49.600 --> 00:08:52.840]  英文就翻譯成「Amen」
[00:08:52.840 --> 00:08:56.920]  男人就不是女人
[00:08:56.920 --> 00:08:58.600]  在耶穌的時代
[00:08:58.600 --> 00:09:03.600]  拿水瓶去打水是屬於女人的工作
[00:09:03.600 --> 00:09:06.160]  是男人不會做的工作
[00:09:06.160 --> 00:09:10.240]  即使男性奴隸都不會做
[00:09:10.240 --> 00:09:12.080]  正因為這樣
[00:09:12.080 --> 00:09:18.440]  如果有男人拿著一瓶水打水
[00:09:18.440 --> 00:09:21.360]  就成為一個很特別的記號
[00:09:21.360 --> 00:09:27.840]  很容易認出,也不會怕很多人拿著一瓶水
[00:09:27.840 --> 00:09:31.800]  最後門徒很輕易找到那個地方
[00:09:31.800 --> 00:09:34.200]  現代的神學家的研究
[00:09:34.200 --> 00:09:38.040]  其實他們找到的那間屋是屬於馬可的
[00:09:38.040 --> 00:09:41.480]  寫馬可福音的馬可
[00:09:41.480 --> 00:09:46.040]  主耶穌在這裡大概不是行了神蹟
[00:09:46.040 --> 00:09:53.880]  更有可能主耶穌早就和馬可的媽媽瑪莉亞約好了
[00:09:53.880 --> 00:09:57.840]  今年主耶穌去耶路撒冷過如意節的時候
[00:09:57.840 --> 00:10:03.000]  瑪莉亞很樂意借地方給他們守如意節的晚餐
[00:10:03.000 --> 00:10:07.960]  約定了男人拿著水瓶的記號
[00:10:07.960 --> 00:10:10.600]  等到耶穌去到耶路撒冷的時候
[00:10:10.600 --> 00:10:14.240]  就可以找到瑪莉亞那間屋
[00:10:14.240 --> 00:10:18.640]  從這件事我們可以學習一些東西
[00:10:18.640 --> 00:10:22.760]  如果主耶穌要我們去辦事
[00:10:22.760 --> 00:10:26.520]  有難題的話,我們就可以找主耶穌
[00:10:26.520 --> 00:10:29.960]  祂有辦法為我們解決難題
[00:10:29.960 --> 00:10:33.680]  對那兩位門徒來說
[00:10:33.680 --> 00:10:35.200]  買食物不是難題
[00:10:35.200 --> 00:10:38.240]  他們可以找師父、猶大拿錢
[00:10:38.240 --> 00:10:40.800]  但是地方就是難題
[00:10:40.800 --> 00:10:43.840]  雖然耶路撒冷的人是很好客
[00:10:43.840 --> 00:10:47.640]  不過要有一間大廳可以容納十三個人吃晚餐
[00:10:47.640 --> 00:10:49.680]  就不是很容易
[00:10:49.680 --> 00:10:53.480]  但是主耶穌早就有所預備
[00:10:53.480 --> 00:10:56.760]  門徒的問題也迎刃而解
[00:10:56.760 --> 00:10:58.400]  在十六節告訴我們
[00:10:58.400 --> 00:11:00.760]  兩個門徒出去進了城
[00:11:00.760 --> 00:11:03.640]  所遇見的每一件事
[00:11:03.640 --> 00:11:06.600]  正像耶穌告訴他們的
[00:11:06.600 --> 00:11:12.600]  記得以前中國內地會的創辦人戴德森牧師曾經這樣說
[00:11:12.600 --> 00:11:16.120]  按著主的方法做主的事
[00:11:16.120 --> 00:11:19.840]  就一定成功的
[00:11:19.840 --> 00:11:22.280]  我們繼續看下面的經文
[00:11:22.280 --> 00:11:24.760]  在十七節到二十節
[00:11:24.760 --> 00:11:27.040]  主耶穌告訴他的門徒
[00:11:27.040 --> 00:11:32.480]  他們當中有一個要出賣他
[00:11:32.480 --> 00:11:36.160]  主耶穌說這句話其實是提醒猶大
[00:11:36.160 --> 00:11:39.520]  給他有悔改的機會
[00:11:39.520 --> 00:11:43.080]  在十九節說有些門徒聽到之後
[00:11:43.080 --> 00:11:47.160]  他們非常憂愁
[00:11:47.160 --> 00:11:50.360]  門徒為什麼會憂愁呢?
[00:11:50.360 --> 00:11:56.440]  我們現代人一般來說會為什麼事情憂愁呢?
[00:11:56.440 --> 00:11:59.240]  很可能是股票大跌
[00:11:59.240 --> 00:12:01.400]  或者銀行利率不跌
[00:12:01.400 --> 00:12:03.520]  甚至上升
[00:12:03.520 --> 00:12:06.400]  使公屋的錢又要加
[00:12:06.400 --> 00:12:08.840]  或者老闆剛剛宣佈要裁員
[00:12:08.840 --> 00:12:11.520]  還沒說要裁誰
[00:12:11.520 --> 00:12:13.760]  每個人都開始擔心
[00:12:13.760 --> 00:12:15.720]  會不會裁到自己呢?
[00:12:15.720 --> 00:12:17.600]  會不會失業呢?
[00:12:17.600 --> 00:12:19.920]  公屋公車怎麼辦呢?
[00:12:19.920 --> 00:12:22.280]  開始擔憂
[00:12:22.280 --> 00:12:27.960]  但是為什麼門徒聽到有人要出賣主耶穌就憂愁呢?
[00:12:27.960 --> 00:12:33.360]  我相信他們真的把主耶穌當成他們的主
[00:12:33.360 --> 00:12:36.280]  他們的師父一樣
[00:12:36.280 --> 00:12:39.680]  根據《出海及記》十二章記載
[00:12:39.680 --> 00:12:44.360]  逾越節的晚餐是一家人一起吃的
[00:12:44.360 --> 00:12:51.040]  在《出海及記》十二章四十五節特別這樣說
[00:12:51.040 --> 00:12:56.320]  「寄居的和僱工人都不可吃」
[00:12:56.320 --> 00:13:00.160]  逾越節的晚餐是一家人一起吃的
[00:13:00.160 --> 00:13:02.200]  我以前有一個猶太人的朋友
[00:13:02.200 --> 00:13:04.360]  他說我沒吃過逾越節的晚餐
[00:13:04.360 --> 00:13:07.120]  你下次請我吃手魚醬吧
[00:13:07.120 --> 00:13:09.480]  他當時說好,後來沒這回事
[00:13:09.480 --> 00:13:11.520]  後來我讀到聖經的時候
[00:13:11.520 --> 00:13:12.880]  我才明白
[00:13:12.880 --> 00:13:16.480]  猶太人那晚是不會請客的
[00:13:16.480 --> 00:13:18.240]  是一家人一起吃的
[00:13:18.240 --> 00:13:19.480]  僱工都不可以吃
[00:13:19.480 --> 00:13:22.320]  寄居也不可以吃
[00:13:22.320 --> 00:13:25.280]  當耶穌和門徒一起吃逾越節晚餐的時候
[00:13:25.280 --> 00:13:28.880]  就表明他們是一家人
[00:13:28.880 --> 00:13:30.520]  因此家人之中
[00:13:30.520 --> 00:13:35.240]  其中一位要出賣他們的家長
[00:13:35.240 --> 00:13:37.760]  所以門徒就很憂愁
[00:13:37.760 --> 00:13:41.360]  他們一個一個開始問耶穌
[00:13:41.360 --> 00:13:47.160]  「不是我吧?不是我吧?」
[00:13:47.160 --> 00:13:49.080]  他們不是很好奇地問
[00:13:49.080 --> 00:13:52.880]  「主啊,誰要出賣你?」
[00:13:52.880 --> 00:13:54.400]  如果是我們可能會問
[00:13:54.400 --> 00:13:55.720]  「誰要出賣你?」
[00:13:55.720 --> 00:14:01.960]  我們拼湊他,把他拔出來打死這個反骨仔
[00:14:01.960 --> 00:14:06.760]  他們只是希望自己不是那個叛徒
[00:14:06.760 --> 00:14:13.760]  這個時候猶太人會不會都去問同樣的問題呢?
[00:14:13.760 --> 00:14:16.920]  我相信猶太人都會去問
[00:14:16.920 --> 00:14:19.600]  「不是我吧?」
[00:14:19.600 --> 00:14:23.320]  假如他不問,人人都知道是他
[00:14:23.320 --> 00:14:25.000]  所以他一定要問
[00:14:25.000 --> 00:14:29.240]  他硬著頭皮都要問
[00:14:29.240 --> 00:14:31.040]  既然十二個門徒都問
[00:14:31.040 --> 00:14:34.560]  就不知道誰是出賣主的叛徒
[00:14:34.560 --> 00:14:35.720]  但主耶穌知道
[00:14:35.720 --> 00:14:40.480]  他就說「那個和我一起在盤子裡攪餅吃的就是了」
[00:14:40.480 --> 00:14:45.520]  那時候可能猶太人和一兩位其他門徒都一起攪餅
[00:14:45.520 --> 00:14:48.760]  這是主耶穌警告猶太人
[00:14:48.760 --> 00:14:51.560]  給猶太人最後的機會
[00:14:51.560 --> 00:14:56.000]  不過猶太人仍然不肯認罪
[00:14:56.000 --> 00:14:58.880]  我相信如果猶太人在這個時候認罪
[00:14:58.880 --> 00:15:02.240]  他就會前功盡廢
[00:15:02.240 --> 00:15:03.760]  由於他不肯認罪
[00:15:03.760 --> 00:15:07.120]  主耶穌就沒有辦法拯救他
[00:15:07.120 --> 00:15:08.760]  只有放棄
[00:15:08.760 --> 00:15:11.200]  發出最後的咒詛
[00:15:11.200 --> 00:15:13.880]  主耶穌說:正如聖經所說
[00:15:13.880 --> 00:15:19.960]  「人子要受害,可是那出賣人子的有何了?」
[00:15:19.960 --> 00:15:23.560]  「這個人沒有出生倒好」
[00:15:23.560 --> 00:15:27.200]  在聖經裡面詩篇四十一章九節
[00:15:27.200 --> 00:15:28.320]  就這麼說
[00:15:28.320 --> 00:15:32.120]  「甚至我最推心置腹的知己朋友」
[00:15:32.120 --> 00:15:36.160]  「吃過我的飯的人也用腳踢我」
[00:15:36.160 --> 00:15:40.160]  這個其實就是預言猶太出賣主耶穌
[00:15:40.160 --> 00:15:45.360]  上主是預早知道事情是怎樣發生的
[00:15:45.360 --> 00:15:50.720]  但是人仍然是用了自己的自由意志去做壞事
[00:15:50.720 --> 00:15:54.000]  做出賣主的事
[00:15:54.000 --> 00:15:58.160]  上主沒有逼猶太人出賣耶穌
[00:15:58.160 --> 00:16:04.400]  是猶太人自己貪錢而出賣耶穌
[00:16:04.400 --> 00:16:07.000]  因此他就要為自己的行為
[00:16:07.000 --> 00:16:10.240]  為自己的行動負責
[00:16:10.240 --> 00:16:12.880]  有些人很喜歡為猶太人辯護
[00:16:12.880 --> 00:16:16.520]  認為猶太人是大功臣
[00:16:16.520 --> 00:16:19.200]  是猶太人幫助耶穌上十字架
[00:16:19.200 --> 00:16:24.520]  認為沒有猶太人,主耶穌就不會上十字架
[00:16:24.520 --> 00:16:28.600]  這個其實是錯誤解經,也是錯誤的邏輯
[00:16:28.600 --> 00:16:32.240]  在主耶穌被釘十字架這件事上
[00:16:32.240 --> 00:16:36.960]  其實猶太人擔當的責任很輕微
[00:16:36.960 --> 00:16:39.040]  要承擔最大責任
[00:16:39.040 --> 00:16:43.800]  在十四章第一節所提到的
[00:16:43.800 --> 00:16:46.920]  祭司獎和經學教師
[00:16:46.920 --> 00:16:53.880]  因為是他們陰謀要秘密逮捕耶穌,把他處死
[00:16:53.880 --> 00:16:58.080]  但是猶太出於自願出賣主耶穌
[00:16:58.080 --> 00:17:02.800]  就被主耶穌詛咒了
[00:17:02.800 --> 00:17:06.880]  在二十二節我們看到主設立聖餐
[00:17:06.880 --> 00:17:10.400]  根據猶太人吃如月節晚餐的習慣
[00:17:10.400 --> 00:17:13.880]  他們前前後後會喝四杯酒
[00:17:13.880 --> 00:17:18.160]  在這裡主耶穌喝的應該是第三杯酒
[00:17:18.160 --> 00:17:21.120]  不過當我們現在守聖餐的時候
[00:17:21.120 --> 00:17:23.080]  喝一杯也是有道理的
[00:17:23.080 --> 00:17:26.080]  不是為了省酒,也不是為了省時間
[00:17:26.080 --> 00:17:30.320]  而是因為我們守的是主耶穌所設立的聖餐
[00:17:30.320 --> 00:17:33.880]  而不是如月節的晚餐
[00:17:33.880 --> 00:17:38.200]  我們守聖餐的做法是根據二十二節到二十四節
[00:17:38.200 --> 00:17:40.600]  二十二節說耶穌拿起餅
[00:17:40.600 --> 00:17:42.600]  先獻上感謝的禱告
[00:17:42.600 --> 00:17:45.080]  然後張開餅,分給門徒說
[00:17:45.080 --> 00:17:48.160]  「你們吃,這是我的身體」
[00:17:48.160 --> 00:17:52.000]  主耶穌用無教餅代表祂的身體
[00:17:52.000 --> 00:17:55.000]  吩咐門徒從今以後要這樣做
[00:17:55.000 --> 00:17:59.640]  來紀念主,為我們寫命在十字架上
[00:17:59.640 --> 00:18:04.960]  平日我們每月一次守聖餐的時候不會詳細解釋
[00:18:04.960 --> 00:18:08.680]  只是提醒大家要紀念主為我們死
[00:18:08.680 --> 00:18:12.160]  我不知道大家是怎樣紀念主的死
[00:18:12.160 --> 00:18:16.120]  有沒有充滿感恩的心來紀念
[00:18:16.120 --> 00:18:18.120]  我們守聖餐的時候
[00:18:18.120 --> 00:18:23.080]  會不會記住主耶穌帶給我們的救恩呢?
[00:18:23.080 --> 00:18:25.760]  有沒有想到如果主耶穌沒有死
[00:18:25.760 --> 00:18:29.440]  那我們在上帝面前就仍然是一個罪人
[00:18:29.440 --> 00:18:31.440]  我們就死定了
[00:18:31.440 --> 00:18:36.160]  我鼓勵大家,今天剛剛又是聖餐主日
[00:18:36.160 --> 00:18:37.840]  我們守聖餐的時候
[00:18:37.840 --> 00:18:40.000]  真的要心存感恩
[00:18:40.000 --> 00:18:44.240]  來紀念主為我們所做的救贖工作
[00:18:44.240 --> 00:18:47.840]  在二十三節至二十四節
[00:18:47.840 --> 00:18:52.160]  說到「他又拿起杯,向上帝感謝後,遞給他們」
[00:18:52.160 --> 00:18:53.760]  「他們都喝了」
[00:18:53.760 --> 00:18:58.640]  「耶穌說,這成我的血,是印證上帝與人立約的血」
[00:18:58.640 --> 00:19:00.640]  「為眾人流的」
[00:19:00.640 --> 00:19:03.600]  我們能夠成為上帝的兒女
[00:19:03.600 --> 00:19:05.600]  是透過納約的
[00:19:05.600 --> 00:19:08.160]  這個關係是透過納約的
[00:19:08.160 --> 00:19:12.240]  正如今天很多人要正式結婚
[00:19:12.240 --> 00:19:14.240]  其實都是納約來的
[00:19:14.240 --> 00:19:18.400]  結婚的時候他們做的事情是一個納約的過程
[00:19:18.400 --> 00:19:22.000]  在未有新約之前
[00:19:22.000 --> 00:19:26.480]  上帝就已經和猶太人在西乃山那裡納約
[00:19:26.480 --> 00:19:29.760]  那個就是我們所說的舊約
[00:19:29.760 --> 00:19:33.760]  但是以色列人時時都違約
[00:19:33.760 --> 00:19:36.960]  上帝也經常管教他們
[00:19:36.960 --> 00:19:39.600]  但是他們又屢教不善
[00:19:39.600 --> 00:19:43.440]  所以上帝最後管教他們
[00:19:43.440 --> 00:19:45.440]  使他們失去家園
[00:19:45.440 --> 00:19:47.040]  變成難民
[00:19:47.040 --> 00:19:50.320]  然後要在全世界到處流蕩
[00:19:50.320 --> 00:19:52.880]  直到一九四八年
[00:19:54.160 --> 00:19:56.880]  才在今天以色列國的地方
[00:19:56.880 --> 00:20:01.040]  重新站立起來成為一個獨立的國家
[00:20:01.040 --> 00:20:06.080]  不過有些人就以為上帝其實都很失敗
[00:20:06.080 --> 00:20:12.480]  有些人對上帝的全知全能不是很了解
[00:20:12.480 --> 00:20:16.080]  他們以為上帝是有幾套計劃的
[00:20:16.080 --> 00:20:18.800]  A計劃失敗了就出B計劃
[00:20:18.800 --> 00:20:21.840]  B計劃失敗了就出C計劃
[00:20:21.840 --> 00:20:25.680]  因此在聖經裡面記載亞當和亞蛙失敗了
[00:20:25.680 --> 00:20:27.440]  上帝就揀選猶太人
[00:20:27.440 --> 00:20:28.880]  猶太人又失敗了
[00:20:28.880 --> 00:20:30.880]  上帝就出耶穌基督
[00:20:30.880 --> 00:20:35.440]  其實我們要記得上帝是全知的
[00:20:35.440 --> 00:20:38.080]  在事情未發生之前
[00:20:38.080 --> 00:20:41.520]  他已經知道事情會怎樣發展
[00:20:41.520 --> 00:20:43.760]  猶太人違約失敗
[00:20:43.760 --> 00:20:46.320]  其實在摩西再生的時候
[00:20:46.320 --> 00:20:49.520]  上帝已經作了一篇詩歌
[00:20:49.520 --> 00:20:51.520]  去見證他們的失敗
[00:20:52.240 --> 00:20:53.440]  有興趣的弟兄姊妹
[00:20:53.440 --> 00:20:55.200]  你自己回家看新命記
[00:20:55.200 --> 00:20:56.880]  31章19節
[00:20:56.880 --> 00:20:58.880]  看到32章結尾
[00:20:58.880 --> 00:20:59.920]  你就知道
[00:20:59.920 --> 00:21:01.920]  上帝早就知道了
[00:21:01.920 --> 00:21:03.760]  不是說B計劃失敗
[00:21:03.760 --> 00:21:05.760]  出耶穌基督
[00:21:05.760 --> 00:21:08.240]  在舊約當中的先知書
[00:21:08.240 --> 00:21:09.520]  其實也有預言
[00:21:09.520 --> 00:21:12.640]  上帝要跟人另立新約
[00:21:12.640 --> 00:21:14.480]  取代舊約
[00:21:14.480 --> 00:21:19.280]  在耶利米數31章31節至33節這樣說
[00:21:19.280 --> 00:21:20.320]  上主說
[00:21:20.320 --> 00:21:25.120]  事後將到我要與以色列人和猶太人訂立新的約
[00:21:25.120 --> 00:21:28.320]  我親手領他們的祖先出埃及以後
[00:21:28.320 --> 00:21:30.320]  曾經與他們立約
[00:21:30.320 --> 00:21:32.320]  我是他們的丈夫
[00:21:32.320 --> 00:21:34.320]  他們卻破壞了這約
[00:21:34.320 --> 00:21:38.080]  新約或者舊約
[00:21:38.080 --> 00:21:40.080]  舊的約不同
[00:21:40.080 --> 00:21:43.840]  我要與以色列人民訂立的新約是這樣
[00:21:43.840 --> 00:21:46.960]  我要把我的法律放在他們裏面
