
[00:00:00.000 --> 00:00:03.000]  上個星期的今句
[00:02:20.000 --> 00:02:23.000]  但在今天路加福音的經文
[00:02:23.000 --> 00:02:26.000]  就是耶穌考問一位
[00:02:26.000 --> 00:02:32.000]  前去向他求教的猶太的律法教師
[00:02:32.000 --> 00:02:34.000]  如果你沒有打了聖經
[00:02:34.000 --> 00:02:35.000]  請打了聖經
[00:02:35.000 --> 00:02:39.000]  今天我們只是集中思想路加福音的經文
[00:02:39.000 --> 00:02:41.000]  律法教師去問耶穌
[00:02:41.000 --> 00:02:44.000]  老師我該做什麼
[00:02:44.000 --> 00:02:47.000]  才可以得到永恆的生命呢
[00:02:47.000 --> 00:02:49.000]  耶穌就回答說
[00:02:49.000 --> 00:02:51.000]  法律書上說的是什麼
[00:02:51.000 --> 00:02:53.000]  你是怎樣解釋的呢
[00:02:53.000 --> 00:02:55.000]  其實耶穌知道
[00:02:55.000 --> 00:02:59.000]  律法教師是應該知道這兩條大誡命的
[00:02:59.000 --> 00:03:02.000]  所以耶穌多問了他一個問題
[00:03:02.000 --> 00:03:05.000]  就是你是怎樣解釋的呢
[00:03:05.000 --> 00:03:08.000]  知道誡命固然是重要
[00:03:08.000 --> 00:03:11.000]  不過解釋就更加重要
[00:03:11.000 --> 00:03:17.000]  因為實踐是根據你的理解去做的
[00:03:17.000 --> 00:03:19.000]  譬如說很多基督徒大概都知道
[00:03:19.000 --> 00:03:23.000]  基督徒應該最少奉獻十分之一
[00:03:23.000 --> 00:03:26.000]  但是有些基督徒就認為
[00:03:26.000 --> 00:03:29.000]  十分之一是怎樣計算的呢
[00:03:29.000 --> 00:03:31.000]  我們有收入
[00:03:31.000 --> 00:03:32.000]  減了一切開支之後
[00:03:32.000 --> 00:03:36.000]  剩下多少就拿十分之一出來奉獻
[00:03:36.000 --> 00:03:39.000]  這個當然不是根據原來的意思
[00:03:39.000 --> 00:03:44.000]  原來的意思應該是奉獻收入的十分之一
[00:03:44.000 --> 00:03:47.000]  當耶穌這樣問律法教師的時候
[00:03:47.000 --> 00:03:53.000]  律法教師都可以馬上回答出那兩條大誡命
[00:03:53.000 --> 00:03:57.000]  但是律法教師沒有回答耶穌第二個問題
[00:03:57.000 --> 00:04:00.000]  就是他怎樣解釋的
[00:04:00.000 --> 00:04:04.000]  當耶穌叫他照著誡命去做的時候
[00:04:04.000 --> 00:04:09.000]  律法教師為了表示自己有理
[00:04:09.000 --> 00:04:11.000]  就問耶穌
[00:04:11.000 --> 00:04:15.000]  誰是我的論人呢
[00:04:15.000 --> 00:04:17.000]  耶穌回答得很精彩
[00:04:17.000 --> 00:04:21.000]  他說了好撒瑪利亞人的比喻
[00:04:21.000 --> 00:04:25.000]  耶穌能夠馬上說出好撒瑪利亞人的比喻
[00:04:25.000 --> 00:04:30.000]  很可能是由於在以色列人的歷史當中
[00:04:30.000 --> 00:04:34.000]  的確有一件歷史往事
[00:04:34.000 --> 00:04:39.000]  是撒瑪利亞人很恩代打敗仗的猶太人
[00:04:39.000 --> 00:04:44.000]  當時以色列以前是一個國家
[00:04:44.000 --> 00:04:49.000]  在那個時候分為南北兩個國家
[00:04:49.000 --> 00:04:53.000]  北面是以色列 南面是猶太
[00:04:53.000 --> 00:04:58.000]  有一次這兩個國家打仗
[00:04:58.000 --> 00:05:03.000]  以色列贏了 贏得很厲害
[00:05:03.000 --> 00:05:09.000]  以色列的軍隊甚至擄掠了猶太二十萬人
[00:05:09.000 --> 00:05:13.000]  要帶他們回到他們的首都
[00:05:13.000 --> 00:05:15.000]  就是撒瑪利亞
[00:05:15.000 --> 00:05:19.000]  但是上帝派了一位先知去罵他們
[00:05:19.000 --> 00:05:21.000]  說他們這樣做是不對的
[00:05:21.000 --> 00:05:25.000]  撒瑪利亞的領袖也去罵那些以色列的軍隊
[00:05:25.000 --> 00:05:27.000]  說他們是不對的
[00:05:27.000 --> 00:05:33.000]  於是他們就把衣服食物給那些猶太人
[00:05:33.000 --> 00:05:38.000]  有傷的就用橄欖油幫他們擦傷口
[00:05:38.000 --> 00:05:44.000]  最後還把那些走不動的人放在籠子上
[00:05:44.000 --> 00:05:51.000]  把所有的俘虜送回猶太地區的耶利哥
[00:05:51.000 --> 00:05:53.000]  如果你想看詳細的情形
[00:05:53.000 --> 00:05:58.000]  回家看《歷代之下》二十八章
[00:05:58.000 --> 00:06:01.000]  耶穌就把這件歷史的事件
[00:06:01.000 --> 00:06:05.000]  發生過的事件改動了一點點的情節
[00:06:05.000 --> 00:06:09.000]  來回答律法師的問題
[00:06:09.000 --> 00:06:12.000]  我相信除了回答問題之外
[00:06:12.000 --> 00:06:17.000]  也有譴責一般猶太教師
[00:06:17.000 --> 00:06:20.000]  在解釋第二條誡命的時候
[00:06:20.000 --> 00:06:24.000]  是故意收窄了那個應用範圍
[00:06:24.000 --> 00:06:27.000]  以致他們會教導一般的猶太人
[00:06:27.000 --> 00:06:31.000]  是可以歧視撒瑪利亞人的
[00:06:31.000 --> 00:06:35.000]  今天我們只集中思想第二條誡命
[00:06:35.000 --> 00:06:37.000]  思想好撒瑪利亞人的比喻
[00:06:37.000 --> 00:06:41.000]  使我們能夠按著聖經的真理
[00:06:41.000 --> 00:06:45.000]  去實踐愛倫如己
[00:06:45.000 --> 00:06:47.000]  比喻一開始的時候就提到
[00:06:47.000 --> 00:06:52.000]  有一個人是從耶路撒冷下耶利哥
[00:06:52.000 --> 00:06:55.000]  如果我們了解中東的地理
[00:06:55.000 --> 00:07:00.000]  就知道耶利哥是位於一個平原上的城市
[00:07:00.000 --> 00:07:05.000]  當年以色列人過了約旦河之後
[00:07:05.000 --> 00:07:10.000]  第一個佔領的城市就是耶利哥
[00:07:10.000 --> 00:07:16.000]  但是耶路撒冷就位於高山上
[00:07:16.000 --> 00:07:22.000]  以前是耶布斯人的哨兵站
[00:07:22.000 --> 00:07:26.000]  後來就被大衛攻佔了
[00:07:26.000 --> 00:07:30.000]  以耶路撒冷為首都
[00:07:30.000 --> 00:07:34.000]  也是聖殿的所在地
[00:07:34.000 --> 00:07:36.000]  在耶穌的時代
[00:07:36.000 --> 00:07:40.000]  從耶路撒冷到耶利哥這條路
[00:07:40.000 --> 00:07:42.000]  其實不是很安全
[00:07:42.000 --> 00:07:45.000]  因為是一條山路
[00:07:45.000 --> 00:07:48.000]  路上有很多洞穴
[00:07:48.000 --> 00:07:50.000]  很方便人們躲藏
[00:07:50.000 --> 00:07:54.000]  所以世上有強盜在那裡出沒
[00:07:54.000 --> 00:07:56.000]  一般人為了安全
[00:07:56.000 --> 00:07:58.000]  很少一個人走那條路
[00:07:58.000 --> 00:08:01.000]  多數是聯群結隊
[00:08:01.000 --> 00:08:03.000]  找多些人一起走
[00:08:03.000 --> 00:08:05.000]  就會比較安全
[00:08:05.000 --> 00:08:07.000]  在耶穌的比喻裡面
[00:08:07.000 --> 00:08:09.000]  這個人是一個人出發
[00:08:09.000 --> 00:08:12.000]  從耶路撒冷到耶利哥
[00:08:12.000 --> 00:08:14.000]  他很可能有急事
[00:08:14.000 --> 00:08:15.000]  趕著去辦
[00:08:15.000 --> 00:08:17.000]  找不到朋友一起去
[00:08:17.000 --> 00:08:22.000]  結果他就被強盜搶了他的衣服
[00:08:22.000 --> 00:08:24.000]  把他打得半死
[00:08:24.000 --> 00:08:29.000]  然後就把他丟在那裡
[00:08:29.000 --> 00:08:31.000]  三十一節就提到
[00:08:31.000 --> 00:08:35.000]  有一位祭司剛剛經過
[00:08:35.000 --> 00:08:39.000]  根據一些專家的考察
[00:08:39.000 --> 00:08:42.000]  很多祭司是住在耶利哥的
[00:08:42.000 --> 00:08:44.000]  很可能這位祭司
[00:08:44.000 --> 00:08:47.000]  在聖殿服務完之後
[00:08:47.000 --> 00:08:50.000]  就趕著回家休假
[00:08:50.000 --> 00:08:52.000]  等下一次輪值
[00:08:52.000 --> 00:08:54.000]  才回到耶路撒冷
[00:08:54.000 --> 00:08:56.000]  經文說
[00:08:56.000 --> 00:09:00.000]  這位祭司一看到那個人
[00:09:00.000 --> 00:09:04.000]  就從另一邊走開
[00:09:04.000 --> 00:09:06.000]  這個祭司
[00:09:06.000 --> 00:09:09.000]  為什麼一看到那個人就馬上走開呢?
[00:09:09.000 --> 00:09:12.000]  我相信他是離遠就看到的
[00:09:12.000 --> 00:09:15.000]  離遠就看到這個人就走開了
[00:09:15.000 --> 00:09:17.000]  他走開的原因
[00:09:17.000 --> 00:09:20.000]  可能是和他的職業有關
[00:09:20.000 --> 00:09:22.000]  首先我們要記得
[00:09:22.000 --> 00:09:24.000]  那個被搶劫的人
[00:09:24.000 --> 00:09:26.000]  被人打得半死
[00:09:26.000 --> 00:09:31.000]  我估計他應該是睡在那裡
[00:09:31.000 --> 00:09:33.000]  離遠看的時候
[00:09:33.000 --> 00:09:37.000]  是很難確定他究竟是死了
[00:09:37.000 --> 00:09:40.000]  還是一個仍然存活的人
[00:09:40.000 --> 00:09:45.000]  這個祭司一定會熟悉舊約中的條例
[00:09:45.000 --> 00:09:47.000]  如果作為一位祭司
[00:09:47.000 --> 00:09:50.000]  他接觸到死屍的話
[00:09:50.000 --> 00:09:56.000]  他在禮儀上就算是不潔淨
[00:09:56.000 --> 00:09:58.000]  並且很多不潔淨
[00:09:58.000 --> 00:10:00.000]  是不潔淨一天
[00:10:00.000 --> 00:10:03.000]  但是如果祭司碰觸到死屍
[00:10:03.000 --> 00:10:06.000]  他不潔淨是要不潔淨七天
[00:10:06.000 --> 00:10:08.000]  七天都不潔淨
[00:10:08.000 --> 00:10:12.000]  這個條例記載在文宿記十九章
[00:10:12.000 --> 00:10:14.000]  在不潔淨的期間之內
[00:10:14.000 --> 00:10:20.000]  祭司就不能在聖殿裡侍奉上帝
[00:10:20.000 --> 00:10:23.000]  這樣就分不出平安祭的祭肉
[00:10:23.000 --> 00:10:25.000]  沒有肉吃了
[00:10:25.000 --> 00:10:27.000]  還有麻煩的是
[00:10:27.000 --> 00:10:29.000]  到第三天和第七天
[00:10:29.000 --> 00:10:33.000]  要用除污水去潔淨自己
[00:10:33.000 --> 00:10:35.000]  因此這位祭司
[00:10:35.000 --> 00:10:38.000]  很可能會被老祭司教導
[00:10:38.000 --> 00:10:40.000]  為了不要接觸死屍
[00:10:40.000 --> 00:10:45.000]  最好在不確定一個人是死還是活的情況下
[00:10:45.000 --> 00:10:47.000]  不要接近那個人
[00:10:47.000 --> 00:10:49.000]  所以這位祭司
[00:10:49.000 --> 00:10:51.000]  離遠看到一個人躺在那裡
[00:10:51.000 --> 00:10:53.000]  不知道他是死還是活
[00:10:53.000 --> 00:10:56.000]  就很慣性地從另外一邊走開
[00:10:56.000 --> 00:10:59.000]  以免讓自己不潔淨
[00:10:59.000 --> 00:11:04.000]  然後又有一位利美人經過
[00:11:04.000 --> 00:11:08.000]  事實上利美人一般都是做祭司的
[00:11:08.000 --> 00:11:12.000]  不是利美人根本就不能做祭司
[00:11:12.000 --> 00:11:16.000]  可能耶穌不想重覆用祭司的字眼
[00:11:16.000 --> 00:11:19.000]  就叫另一個人做利美人
[00:11:19.000 --> 00:11:25.000]  經文記載這個利美人比先前的祭司稍為好一點
[00:11:25.000 --> 00:11:29.000]  他不是離遠看到就走開
[00:11:29.000 --> 00:11:34.000]  經文說他是上前漢漢那人
[00:11:36.000 --> 00:11:39.000]  很可能他想弄清楚
[00:11:39.000 --> 00:11:43.000]  這個人是不是他的朋友呢?
[00:11:43.000 --> 00:11:46.000]  是不是他的鄰舍呢?
[00:11:46.000 --> 00:11:49.000]  如果是的話他一定要幫助他
[00:11:49.000 --> 00:11:51.000]  但是利美人發覺
[00:11:51.000 --> 00:11:53.000]  不認識的
[00:11:53.000 --> 00:11:55.000]  可以,沒事,可以走
[00:11:55.000 --> 00:11:57.000]  他很可能就是這樣
[00:11:57.000 --> 00:11:59.000]  他不想惹麻煩
[00:11:59.000 --> 00:12:01.000]  看到不是鄰舍
[00:12:01.000 --> 00:12:03.000]  就讓他自生自滅
[00:12:03.000 --> 00:12:06.000]  走開了
[00:12:06.000 --> 00:12:11.000]  33節提到有一位撒瑪利亞人
[00:12:11.000 --> 00:12:14.000]  路過那個人的身邊
[00:12:14.000 --> 00:12:17.000]  聖經記載他的反應是
[00:12:17.000 --> 00:12:23.000]  一看見他就動了持心
[00:12:23.000 --> 00:12:30.000]  一看見他就動了持心
[00:12:30.000 --> 00:12:36.000]  這三個人同樣是看到一個被人打傷的人
[00:12:36.000 --> 00:12:40.000]  不過三個人反應很不同
[00:12:40.000 --> 00:12:42.000]  第一個可能由於他的工作關係
[00:12:42.000 --> 00:12:44.000]  有些職業病
[00:12:44.000 --> 00:12:48.000]  被訓練成一個一定要避開死人的人
[00:12:48.000 --> 00:12:52.000]  第二個可能是被人教導的
[00:12:52.000 --> 00:12:54.000]  經過深思熟慮之後認清楚
[00:12:54.000 --> 00:12:57.000]  這個不是我的鄰舍
[00:12:57.000 --> 00:13:00.000]  於是就實行國家自掃門前術
[00:13:00.000 --> 00:13:03.000]  任由他聽天由命
[00:13:03.000 --> 00:13:08.000]  無論如何這兩個人都是不理他人死活的人
[00:13:08.000 --> 00:13:12.000]  很可惜近年來澳洲社會都變得有點冷酷
[00:13:12.000 --> 00:13:15.000]  不知道大家有沒有看新聞
[00:13:15.000 --> 00:13:17.000]  最近有一段新聞
[00:13:17.000 --> 00:13:19.000]  錄影有一個人去搭火車
[00:13:19.000 --> 00:13:21.000]  他心急趕火車
[00:13:21.000 --> 00:13:24.000]  下樓梯的時候就跌倒
[00:13:24.000 --> 00:13:28.000]  在他前面大約四米左右有個人在月台上
[00:13:28.000 --> 00:13:31.000]  那個人跌倒當然有聲音
[00:13:31.000 --> 00:13:34.000]  但那個人不理
[00:13:34.000 --> 00:13:36.000]  有另外一個人
[00:13:36.000 --> 00:13:37.000]  真的有另外一個人
[00:13:37.000 --> 00:13:39.000]  他又下樓梯去坐車站
[00:13:39.000 --> 00:13:41.000]  看見那個人躺在樓梯上
[00:13:41.000 --> 00:13:43.000]  不理
[00:13:43.000 --> 00:13:44.000]  走過
[00:13:44.000 --> 00:13:46.000]  下月台
[00:13:46.000 --> 00:13:48.000]  好在感謝神
[00:13:48.000 --> 00:13:52.000]  還有第三個人肯伸出援手去幫外人
[00:13:52.000 --> 00:13:55.000]  正如新聞報道員說
[00:13:55.000 --> 00:13:58.000]  你打個電話000就夠了
[00:13:58.000 --> 00:14:00.000]  不用做什麼
[00:14:00.000 --> 00:14:03.000]  而竟然有兩個人不願意做
[00:14:03.000 --> 00:14:07.000]  讓我們詳細看看這位
[00:14:07.000 --> 00:14:10.000]  凍了慈心的薩馬利亞人
[00:14:10.000 --> 00:14:12.000]  做了什麼
[00:14:12.000 --> 00:14:14.000]  34至35節我們看到
[00:14:14.000 --> 00:14:17.000]  其實他有很多很多的行動
[00:14:17.000 --> 00:14:19.000]  包括他上前
[00:14:19.000 --> 00:14:22.000]  用柔和酒倒在他的傷口
[00:14:22.000 --> 00:14:24.000]  替他包紮
[00:14:24.000 --> 00:14:26.000]  然後又把他扶起
[00:14:26.000 --> 00:14:28.000]  上自己的身後
[00:14:28.000 --> 00:14:31.000]  又帶他去客棧照顧他
[00:14:31.000 --> 00:14:34.000]  又請客棧的主人代為照顧他
[00:14:34.000 --> 00:14:37.000]  並且承諾支付一切的費用
[00:14:37.000 --> 00:14:40.000]  這兩節經文有很多動詞
[00:14:40.000 --> 00:14:43.000]  有很多的動作
[00:14:43.000 --> 00:14:47.000]  在這一串的行動當中我們可以看到
[00:14:47.000 --> 00:14:49.000]  薩馬利亞人由於愛
[00:14:49.000 --> 00:14:51.000]  由於憐憫
[00:14:51.000 --> 00:14:54.000]  而願意下手下腳
[00:14:54.000 --> 00:14:58.000]  去幫助那位受傷的人
[00:14:58.000 --> 00:15:00.000]  他用眼睛看到
[00:15:00.000 --> 00:15:05.000]  他用耳朵可能聽到那個傷者的心音
[00:15:05.000 --> 00:15:10.000]  用手去為傷者抹油、搽酒
[00:15:10.000 --> 00:15:12.000]  要用腰力、出力
[00:15:12.000 --> 00:15:16.000]  去扶傷者上自己的身後
[00:15:16.000 --> 00:15:19.000]  然後自己要走路了
[00:15:19.000 --> 00:15:22.000]  他只有一隻傷口
[00:15:22.000 --> 00:15:29.000]  最後還要付錢給客棧的老闆
[00:15:29.000 --> 00:15:30.000]  總括來說
[00:15:30.000 --> 00:15:34.000]  他付出了他的愛心行動
[00:15:34.000 --> 00:15:37.000]  我發覺講愛心是很容易的
[00:15:37.000 --> 00:15:39.000]  從前的律法教師
[00:15:39.000 --> 00:15:42.000]  法利塞人、祭司、利美人
[00:15:42.000 --> 00:15:44.000]  都一定會教導猶太人
[00:15:44.000 --> 00:15:46.000]  你們要愛鄰舍
[00:15:46.000 --> 00:15:49.000]  但是當真實情況出現的時候
[00:15:49.000 --> 00:15:55.000]  祭司和利美人都是從另一邊走開
[00:15:55.000 --> 00:16:00.000]  法利塞人就堅決不肯在安息日和別人醫病
[00:16:00.000 --> 00:16:05.000]  還指責耶穌在安息日醫病是做壞規矩的
[00:16:05.000 --> 00:16:08.000]  今天很多信徒都知道
[00:16:08.000 --> 00:16:11.000]  聖經是教導我們要有愛心
[00:16:11.000 --> 00:16:16.000]  甚至有些人認為聖經的主題就是愛心
[00:16:16.000 --> 00:16:19.000]  教導我們要愛上帝和愛人
[00:16:19.000 --> 00:16:25.000]  但是如果我們只是知道愛心重要
[00:16:25.000 --> 00:16:27.000]  只是不斷講愛心
[00:16:27.000 --> 00:16:29.000]  而沒有實際的行動
[00:16:29.000 --> 00:16:31.000]  不肯下手下腳
[00:16:31.000 --> 00:16:34.000]  一切交給牧師代勞的話
[00:16:34.000 --> 00:16:36.000]  我們要反省
[00:16:36.000 --> 00:16:39.000]  自己是不是好像那位祭司
[00:16:39.000 --> 00:16:42.000]  或者好像那位利美人
[00:16:42.000 --> 00:16:46.000]  講完這個故事之後
[00:16:46.000 --> 00:16:49.000]  耶穌就問那位律法教師
[00:16:49.000 --> 00:16:50.000]  依你的看法
[00:16:50.000 --> 00:16:52.000]  這三個人當中
[00:16:52.000 --> 00:16:57.000]  哪一個遭遇到強盜的人的論人呢?
[00:16:57.000 --> 00:17:00.000]  這個問題問得很精彩
[00:17:00.000 --> 00:17:02.000]  先讓我們再回想一下
[00:17:02.000 --> 00:17:06.000]  律法師問的問題和他的動機
[00:17:06.000 --> 00:17:12.000]  律法師問耶穌,誰是我的論人呢?
[00:17:12.000 --> 00:17:18.000]  這個是有關論人的定義問題
[00:17:18.000 --> 00:17:21.000]  律法師問這個問題的動機
[00:17:21.000 --> 00:17:25.000]  是要表示自己有理
[00:17:25.000 --> 00:17:28.000]  原文這句話所用的那個字
[00:17:28.000 --> 00:17:30.000]  表示自己有理的那個字
[00:17:30.000 --> 00:17:32.000]  英文是justify
[00:17:32.000 --> 00:17:34.000]  justify的意思
[00:17:34.000 --> 00:17:36.000]  律法師是想表示他自己
[00:17:36.000 --> 00:17:40.000]  已經按照聖經的教導行事為人
[00:17:40.000 --> 00:17:42.000]  所以他問耶穌
[00:17:42.000 --> 00:17:45.000]  誰是我的論人呢?
[00:17:45.000 --> 00:17:47.000]  如果耶穌回答說
[00:17:47.000 --> 00:17:49.000]  你的左輪由你
[00:17:49.000 --> 00:17:52.000]  或者你住在那條街的人
[00:17:52.000 --> 00:17:53.000]  律法師可以說
[00:17:53.000 --> 00:17:54.000]  我已經做到了
[00:17:54.000 --> 00:17:57.000]  不過我還沒有拍攝把握
[00:17:57.000 --> 00:17:59.000]  如果耶穌回答說
[00:17:59.000 --> 00:18:01.000]  全世界的人都是你的論人
[00:18:01.000 --> 00:18:03.000]  律法師可以說
[00:18:03.000 --> 00:18:05.000]  耶穌是幻想家
[00:18:05.000 --> 00:18:06.000]  不切實際的
[00:18:06.000 --> 00:18:10.000]  怎麼可以愛全世界的人呢?
[00:18:10.000 --> 00:18:11.000]  如果耶穌回答說
[00:18:11.000 --> 00:18:13.000]  是你的同胞鄉里
[00:18:13.000 --> 00:18:17.000]  律法師就有大條道理了
[00:18:17.000 --> 00:18:20.000]  我們應該歧視那些撒瑪利亞人
[00:18:20.000 --> 00:18:25.000]  他不是我的倫巴鄉里
[00:18:25.000 --> 00:18:27.000]  但是耶穌所說的
[00:18:27.000 --> 00:18:29.000]  撒瑪利亞人的比喻當中
[00:18:29.000 --> 00:18:34.000]  其實他沒有回答律法師的問題
[00:18:34.000 --> 00:18:37.000]  相反耶穌是問律法師
[00:18:37.000 --> 00:18:38.000]  依你的看法
[00:18:38.000 --> 00:18:40.000]  這三個人當中
[00:18:40.000 --> 00:18:46.000]  誰是遭遇強盜那人的論人呢?
[00:18:46.000 --> 00:18:47.000]  耶穌這個問題
[00:18:47.000 --> 00:18:52.000]  是避開了律法師所問的定義問題
[00:18:52.000 --> 00:18:53.000]  更進一步
[00:18:53.000 --> 00:18:56.000]  他是逼那位律法師去面對自己
[00:18:56.000 --> 00:18:58.000]  有沒有真正的愛心
[00:18:58.000 --> 00:19:01.000]  有沒有持心去愛倫人
[00:19:01.000 --> 00:19:07.000]  是從內心的層面去實行上帝的律法
[00:19:07.000 --> 00:19:09.000]  如果律法師和耶穌
[00:19:09.000 --> 00:19:12.000]  是在一個擂台比武的話
[00:19:12.000 --> 00:19:14.000]  耶穌的回答
[00:19:14.000 --> 00:19:17.000]  可以說是連消帶打
[00:19:17.000 --> 00:19:20.000]  我不知道如果我們是那位律法師
[00:19:20.000 --> 00:19:22.000]  被耶穌這樣問的時候
[00:19:22.000 --> 00:19:31.000]  我們會怎樣回答呢?
[00:19:31.000 --> 00:19:32.000]  如果是我
[00:19:32.000 --> 00:19:37.000]  我會說是撒瑪利亞人
[00:19:37.000 --> 00:19:38.000]  但是
[00:19:38.000 --> 00:19:40.000]  這位猶太人的律法師
[00:19:40.000 --> 00:19:42.000]  一向都歧視撒瑪利亞人
[00:19:42.000 --> 00:19:44.000]  他連提都不想提
[00:19:44.000 --> 00:19:47.000]  那個人是撒瑪利亞人
[00:19:47.000 --> 00:19:54.000]  他就回答:以仁慈待他的人
[00:19:54.000 --> 00:19:58.000]  他沒有提到他是撒瑪利亞人
[00:19:58.000 --> 00:20:01.000]  從這個故事我們可以了解到
[00:20:01.000 --> 00:20:05.000]  愛倫社是不需要先限定
[00:20:05.000 --> 00:20:08.000]  誰是我的倫社
[00:20:08.000 --> 00:20:11.000]  不是由自我出發
[00:20:11.000 --> 00:20:14.000]  去問一位有需要的人
[00:20:14.000 --> 00:20:17.000]  他是不是我的倫社呢?
[00:20:17.000 --> 00:20:18.000]  如果是的話
[00:20:18.000 --> 00:20:20.000]  好吧,我幫他吧
[00:20:20.000 --> 00:20:21.000]  如果不是的話
[00:20:21.000 --> 00:20:24.000]  那就見死不救
[00:20:24.000 --> 00:20:26.000]  耶穌的問題是問我們
[00:20:26.000 --> 00:20:28.000]  既然是上帝的兒女
[00:20:28.000 --> 00:20:31.000]  上帝先愛了我們
[00:20:31.000 --> 00:20:34.000]  我們有沒有學習上帝的愛
[00:20:34.000 --> 00:20:37.000]  去愛我們的倫社呢?
[00:20:37.000 --> 00:20:38.000]  或者是
[00:20:38.000 --> 00:20:43.000]  我們有沒有盡上自己道德的義務呢?
[00:20:43.000 --> 00:20:47.000]  如果我們真正明白愛的真諦
[00:20:47.000 --> 00:20:49.000]  我們就不會去問
[00:20:49.000 --> 00:20:52.000]  誰是我的倫社
[00:20:52.000 --> 00:20:54.000]  而是問我們自己
[00:20:54.000 --> 00:20:56.000]  有沒有慈心呢?
[00:20:56.000 --> 00:20:59.000]  有沒有憐憫別人的心呢?
[00:20:59.000 --> 00:21:02.000]  是不是願意付代價
[00:21:02.000 --> 00:21:08.000]  落手落腳去幫助有需要的人呢?
[00:21:08.000 --> 00:21:13.000]  我發覺很多華人都很偏心
[00:21:13.000 --> 00:21:14.000]  中國有水災
[00:21:14.000 --> 00:21:17.000]  很多華人願意慷慨捐錢
[00:21:17.000 --> 00:21:21.000]  事實上中國每年都有水災
[00:21:21.000 --> 00:21:23.000]  但當其他地方有水災的時候
[00:21:23.000 --> 00:21:26.000]  華人就很少樂意幫忙
[00:21:26.000 --> 00:21:27.000]  我記得幾年前
[00:21:27.000 --> 00:21:30.000]  有一次中國有自然災害
[00:21:30.000 --> 00:21:33.000]  同一時間越南也有
[00:21:33.000 --> 00:21:36.000]  我呼籲弟兄姊妹
[00:21:36.000 --> 00:21:40.000]  如果你不需要收據扣稅用途
[00:21:40.000 --> 00:21:42.000]  你可以捐給教會
[00:21:42.000 --> 00:21:45.000]  集體一起奉獻出去
[00:21:45.000 --> 00:21:48.000]  有人捐錢支援中國
