
[00:00:00.000 --> 00:00:02.000]  好,各位頂之妹晚安
[00:06:21.000 --> 00:06:23.000]  會來到你家看樓
[00:06:23.000 --> 00:06:25.000]  你方不方便呢
[00:06:25.000 --> 00:06:27.000]  是不會的,他不會預約的
[00:06:27.000 --> 00:06:29.000]  我還記得有一次
[00:06:29.000 --> 00:06:32.000]  被拆入屋爆竊的經歷
[00:06:32.000 --> 00:06:35.000]  當時我在英國讀大學
[00:06:35.000 --> 00:06:37.000]  當時我住在大學區
[00:06:37.000 --> 00:06:40.000]  和幾位弟兄姊妹一起合夥租屋
[00:06:40.000 --> 00:06:43.000]  記得有一晚當我在樓下
[00:06:43.000 --> 00:06:46.000]  吃飯桌做完事之後
[00:06:46.000 --> 00:06:48.000]  就回去睡覺
[00:06:48.000 --> 00:06:50.000]  我們當時是住二樓
[00:06:50.000 --> 00:06:52.000]  結果在第二天早上發現
[00:06:52.000 --> 00:06:55.000]  我的Macbook電腦不見了
[00:06:55.000 --> 00:06:58.000]  確認不是給我的朋友
[00:06:58.000 --> 00:07:00.000]  或者弟兄姊妹拿了
[00:07:00.000 --> 00:07:02.000]  是真的被人爆竊
[00:07:02.000 --> 00:07:05.000]  從此以後我不敢再買Macbook了
[00:07:05.000 --> 00:07:08.000]  不過現在回想有多感恩
[00:07:08.000 --> 00:07:11.000]  起碼當時損失了一些財物
[00:07:11.000 --> 00:07:14.000]  而沒有人身安全的問題
[00:07:14.000 --> 00:07:17.000]  所以回到今天的經文
[00:07:17.000 --> 00:07:20.000]  保羅同樣用賊來形容末世
[00:07:20.000 --> 00:07:22.000]  目的是要告訴
[00:07:22.000 --> 00:07:25.000]  貼薩羅里加的信徒
[00:07:25.000 --> 00:07:27.000]  也要告訴今天的我們
[00:07:27.000 --> 00:07:29.000]  耶穌什麼時候回來
[00:07:29.000 --> 00:07:31.000]  其實是怎樣的
[00:07:31.000 --> 00:07:33.000]  沒有人知道的
[00:07:33.000 --> 00:07:35.000]  沒有人能夠預測得到
[00:07:35.000 --> 00:07:38.000]  而這正正是末世第一個特性
[00:07:38.000 --> 00:07:41.000]  正正答了我們第一條問題
[00:07:41.000 --> 00:07:44.000]  就是我們剛才第一章的問題
[00:07:44.000 --> 00:07:47.000]  不過哪怕聖經已經說得這麼清楚
[00:07:47.000 --> 00:07:50.000]  在歷世歷代過去這二千年來
[00:07:50.000 --> 00:07:53.000]  我們一直嘗試去預測世界末日是幾時
[00:07:53.000 --> 00:07:55.000]  就好像十九世紀
[00:07:55.000 --> 00:07:58.000]  記得林牧師也稍為跟我們提過
[00:07:58.000 --> 00:08:01.000]  這個叫做基督福林安息日會
[00:08:01.000 --> 00:08:04.000]  這個前領袖威廉曾經這樣說過
[00:08:04.000 --> 00:08:07.000]  基督會在1843年降臨
[00:08:07.000 --> 00:08:09.000]  當時跟隨他的人
[00:08:09.000 --> 00:08:12.000]  甚至穿起白色衣服穿起白衣
[00:08:12.000 --> 00:08:14.000]  跑到山上
[00:08:14.000 --> 00:08:16.000]  預備主再回來
[00:08:16.000 --> 00:08:18.000]  可惜基督沒有出現
[00:08:18.000 --> 00:08:20.000]  後來這個威廉又說
[00:08:20.000 --> 00:08:23.000]  基督會延遲多十個月回來
[00:08:23.000 --> 00:08:25.000]  即是1844年再次降臨
[00:08:25.000 --> 00:08:27.000]  會第一次降臨
[00:08:27.000 --> 00:08:30.000]  當然也是大失所望
[00:08:30.000 --> 00:08:32.000]  所以基督什麼時候回來
[00:08:32.000 --> 00:08:34.000]  其實是沒有人能夠預測的
[00:08:34.000 --> 00:08:35.000]  大家都明白的
[00:08:35.000 --> 00:08:37.000]  因此我們作為信徒的
[00:08:37.000 --> 00:08:40.000]  我們只能夠好好的去警醒
[00:08:40.000 --> 00:08:42.000]  不要再次落入迷惑
[00:08:42.000 --> 00:08:43.000]  這個都明白的
[00:08:43.000 --> 00:08:45.000]  究竟第二個的信號
[00:08:45.000 --> 00:08:47.000]  或者第二個的特性
[00:08:47.000 --> 00:08:49.000]  又是什麼呢
[00:08:49.000 --> 00:08:51.000]  我們一起讀第三節
[00:08:51.000 --> 00:08:53.000]  預備起
[00:08:53.000 --> 00:08:56.000]  人證說平安穩定的時候
[00:08:56.000 --> 00:08:59.000]  災禍忽然臨到他們
[00:08:59.000 --> 00:09:04.000]  如同陣痛臨到懷胎的婦人一樣
[00:09:04.000 --> 00:09:07.000]  他們絕逃脫不了
[00:09:07.000 --> 00:09:10.000]  在這裡保羅就用了另一個圖畫
[00:09:10.000 --> 00:09:12.000]  或者說是另一個隱喻
[00:09:12.000 --> 00:09:15.000]  去描述主再回來的日子
[00:09:15.000 --> 00:09:17.000]  就是一個孕婦在分娩之前
[00:09:17.000 --> 00:09:20.000]  要經歷陣痛的圖畫
[00:09:20.000 --> 00:09:22.000]  對於這個持續性
[00:09:22.000 --> 00:09:26.000]  有規律的收縮所引發的疼痛
[00:09:26.000 --> 00:09:28.000]  相信在座各位母親
[00:09:28.000 --> 00:09:30.000]  都一點也不陌生吧
[00:09:30.000 --> 00:09:32.000]  我聽說還有分真的陣痛
[00:09:32.000 --> 00:09:34.000]  和假的陣痛
[00:09:34.000 --> 00:09:36.000]  不知道對不對呢
[00:09:36.000 --> 00:09:39.000]  不過陣痛對於一個孕婦來說
[00:09:39.000 --> 00:09:41.000]  有沒有選擇的
[00:09:41.000 --> 00:09:42.000]  沒有選擇的
[00:09:42.000 --> 00:09:45.000]  即是所謂的無痛分娩
[00:09:45.000 --> 00:09:46.000]  都是會痛的
[00:09:46.000 --> 00:09:48.000]  不過最厲害的是
[00:09:48.000 --> 00:09:50.000]  保羅很了解
[00:09:50.000 --> 00:09:52.000]  他用了這個很貼切
[00:09:52.000 --> 00:09:54.000]  有關陣痛的例子
[00:09:54.000 --> 00:09:56.000]  去表達末世的另一個特性
[00:09:56.000 --> 00:10:00.000]  就是末世所發生的患難
[00:10:00.000 --> 00:10:04.000]  對於特別未信主的人
[00:10:04.000 --> 00:10:05.000]  稍後會說到
[00:10:05.000 --> 00:10:06.000]  是避不了的
[00:10:06.000 --> 00:10:08.000]  避都不能避
[00:10:08.000 --> 00:10:10.000]  為什麼說這一節的患難
[00:10:10.000 --> 00:10:12.000]  是針對未信主的人呢
[00:10:12.000 --> 00:10:14.000]  這是一個怎樣的場景呢
[00:10:14.000 --> 00:10:16.000]  第三節這樣說
[00:10:16.000 --> 00:10:21.000]  第三節所說的平安和穩定
[00:10:21.000 --> 00:10:23.000]  人證說平安穩定的時候
[00:10:23.000 --> 00:10:25.000]  災禍就會臨到他們
[00:10:25.000 --> 00:10:28.000]  原來這裡所說的平安和穩定
[00:10:28.000 --> 00:10:30.000]  是有一個歷史背景的
[00:10:30.000 --> 00:10:33.000]  原來有學者告訴我們
[00:10:33.000 --> 00:10:35.000]  平安穩定
[00:10:35.000 --> 00:10:37.000]  就是當時羅馬帝國
[00:10:37.000 --> 00:10:40.000]  有一些宣傳口號和手法
[00:10:40.000 --> 00:10:42.000]  例如當時的羅馬政府
[00:10:42.000 --> 00:10:44.000]  就會製造一些貨幣
[00:10:44.000 --> 00:10:46.000]  宣傳單等等
[00:10:46.000 --> 00:10:48.000]  並且印上有平安
[00:10:48.000 --> 00:10:50.000]  穩妥這些字眼
[00:10:50.000 --> 00:10:52.000]  為的是要鼓吹
[00:10:52.000 --> 00:10:55.000]  自己是帶來平安的團體
[00:10:55.000 --> 00:10:57.000]  因此保羅很有可能
[00:10:57.000 --> 00:10:59.000]  引用了這一種歷史背景
[00:10:59.000 --> 00:11:01.000]  去告訴當時的讀者
[00:11:01.000 --> 00:11:03.000]  當那些不信主的人
[00:11:03.000 --> 00:11:06.000]  自以為平安穩定的時候
[00:11:06.000 --> 00:11:08.000]  災禍會突然臨到他們
[00:11:08.000 --> 00:11:11.000]  就好像孕婦要經歷陣痛一樣
[00:11:11.000 --> 00:11:13.000]  避都無得避
[00:11:13.000 --> 00:11:16.000]  這個災禍的必然性
[00:11:16.000 --> 00:11:19.000]  正正就是末世的第二個特性
[00:11:19.000 --> 00:11:22.000]  因此我們做個小總結
[00:11:22.000 --> 00:11:23.000]  在第一個部分
[00:11:23.000 --> 00:11:26.000]  保羅要指出兩個有關末世的特性
[00:11:26.000 --> 00:11:28.000]  第一就是基督再回來的時候
[00:11:28.000 --> 00:11:31.000]  是沒有人能夠預測得到的
[00:11:31.000 --> 00:11:32.000]  保羅也不行
[00:11:32.000 --> 00:11:35.000]  我們今天身為基督徒都不會知道
[00:11:35.000 --> 00:11:37.000]  不過即使我們不知道
[00:11:37.000 --> 00:11:39.000]  它什麼時候會再回來
[00:11:39.000 --> 00:11:41.000]  但我們能夠100%肯定
[00:11:41.000 --> 00:11:43.000]  它是會再回來的
[00:11:43.000 --> 00:11:45.000]  它是會回來的
[00:11:45.000 --> 00:11:48.000]  第二當基督再回來的日子
[00:11:48.000 --> 00:11:52.000]  災難是會臨到那些不認識主的人
[00:11:52.000 --> 00:11:53.000]  聽到這裡
[00:11:53.000 --> 00:11:55.000]  我相信大家都會皺眉頭
[00:11:55.000 --> 00:12:00.000]  就說既然災難是給那些不信主的人
[00:12:00.000 --> 00:12:02.000]  那我們今天這些信主的人
[00:12:02.000 --> 00:12:05.000]  就可以鬆懈了
[00:12:05.000 --> 00:12:06.000]  是不是
[00:12:06.000 --> 00:12:07.000]  有人擰頭
[00:12:07.000 --> 00:12:09.000]  當然不是
[00:12:09.000 --> 00:12:11.000]  接著我們繼續看第二部分
[00:12:11.000 --> 00:12:14.000]  就是第四第五節
[00:12:14.000 --> 00:12:16.000]  邀請大家再次讀出
[00:12:16.000 --> 00:12:18.000]  第四第五節預備起
[00:12:18.000 --> 00:12:19.000]  弟兄們
[00:12:19.000 --> 00:12:21.000]  你們並不在黑暗裡
[00:12:21.000 --> 00:12:25.000]  那日子不會像賊一樣臨到你們
[00:12:25.000 --> 00:12:27.000]  你們都是光明之子
[00:12:27.000 --> 00:12:29.000]  都是白晝之子
[00:12:29.000 --> 00:12:31.000]  我們不屬黑夜
[00:12:31.000 --> 00:12:33.000]  也不屬幽暗
[00:12:33.000 --> 00:12:35.000]  在這裡我們會看到
[00:12:35.000 --> 00:12:37.000]  保羅用了一些字眼
[00:12:37.000 --> 00:12:42.000]  好像黑暗 光明 白晝 幽暗等等的字眼
[00:12:42.000 --> 00:12:45.000]  去分辨信徒和非信徒
[00:12:45.000 --> 00:12:48.000]  白晝 光明就是代表信徒
[00:12:48.000 --> 00:12:52.000]  黑暗 幽暗就是代表非信徒
[00:12:52.000 --> 00:12:53.000]  在第四節
[00:12:53.000 --> 00:12:55.000]  保羅特別要提醒信徒
[00:12:55.000 --> 00:12:57.000]  你們不是活在黑暗裡
[00:12:57.000 --> 00:13:01.000]  意思是你們不再是活在罪惡的裡面
[00:13:01.000 --> 00:13:03.000]  你們是屬於上帝的了
[00:13:03.000 --> 00:13:06.000]  不過最特別的是第二句
[00:13:06.000 --> 00:13:07.000]  第二句是說什麼
[00:13:07.000 --> 00:13:12.000]  他說那日子不會像賊一樣臨到你們
[00:13:12.000 --> 00:13:14.000]  如果大家還記得
[00:13:14.000 --> 00:13:16.000]  稍為十分鐘之前
[00:13:16.000 --> 00:13:18.000]  我們先提過第二節這樣說
[00:13:18.000 --> 00:13:22.000]  他說主的日子來到是怎樣
[00:13:22.000 --> 00:13:24.000]  就像賊一樣
[00:13:24.000 --> 00:13:25.000]  在夜間突然來到
[00:13:25.000 --> 00:13:27.000]  為什麼轉過頭在第四節
[00:13:27.000 --> 00:13:32.000]  他就說主又不會像賊一樣臨到你們呢
[00:13:32.000 --> 00:13:34.000]  為什麼呢
[00:13:34.000 --> 00:13:36.000]  原來對保羅來說
[00:13:36.000 --> 00:13:39.000]  賊這個字有幾個含義
[00:13:39.000 --> 00:13:41.000]  首先賊可以代表
[00:13:41.000 --> 00:13:44.000]  突如其來無法預測的情況
[00:13:44.000 --> 00:13:47.000]  第二它可以代表邪惡
[00:13:47.000 --> 00:13:52.000]  第三它也可以代表損失和破壞
[00:13:52.000 --> 00:13:54.000]  就好像今天我們會這樣說
[00:13:54.000 --> 00:13:57.000]  當我說交通這兩個字
[00:13:57.000 --> 00:13:59.000]  大家會想到什麼
[00:13:59.000 --> 00:14:02.000]  汽車 巴士 地鐵
[00:14:02.000 --> 00:14:04.000]  但是在教會裡面
[00:14:04.000 --> 00:14:06.000]  交通代表什麼
[00:14:06.000 --> 00:14:09.000]  經濟 團契 相交
[00:14:09.000 --> 00:14:15.000]  有時候這些詞語 這些中文都很特別
[00:14:15.000 --> 00:14:16.000]  博大精深
[00:14:16.000 --> 00:14:18.000]  要很細心地想清楚
[00:14:18.000 --> 00:14:20.000]  因此回到經文這裡
[00:14:20.000 --> 00:14:24.000]  如果說剛才第二節是說
[00:14:24.000 --> 00:14:27.000]  那個日子是會好像賊一樣
[00:14:27.000 --> 00:14:29.000]  在夜間突然來到
[00:14:29.000 --> 00:14:32.000]  說的是這個日子是無法預測的話
[00:14:32.000 --> 00:14:34.000]  就是上面那裡
[00:14:34.000 --> 00:14:35.000]  是無法預測的話
[00:14:35.000 --> 00:14:37.000]  第四節的意思
[00:14:37.000 --> 00:14:40.000]  那個日子不會像賊
[00:14:40.000 --> 00:14:41.000]  其實就是說
[00:14:41.000 --> 00:14:43.000]  主宰回來的時候
[00:14:43.000 --> 00:14:45.000]  是不是要帶來破壞
[00:14:45.000 --> 00:14:49.000]  也不會令信徒措手不及
[00:14:49.000 --> 00:14:51.000]  為什麼呢
[00:14:51.000 --> 00:14:54.000]  第四 第五節是這樣說的
[00:14:54.000 --> 00:14:55.000]  他說
[00:14:55.000 --> 00:14:58.000]  是因為我們不再活在黑暗裡面
[00:14:58.000 --> 00:15:00.000]  是因為信徒的人
[00:15:00.000 --> 00:15:03.000]  已經是光明之子 白晝之子
[00:15:03.000 --> 00:15:05.000]  光明之子 白晝之子
[00:15:05.000 --> 00:15:08.000]  象徵著什麼
[00:15:08.000 --> 00:15:12.000]  他們是會確信自己是屬於基督的
[00:15:12.000 --> 00:15:15.000]  確信上帝是被上帝所愛的
[00:15:15.000 --> 00:15:17.000]  確信是有得寇的確據
[00:15:17.000 --> 00:15:20.000]  是確信我們是有永生的盼望
[00:15:20.000 --> 00:15:24.000]  並且在生活當中是有基督的樣式
[00:15:24.000 --> 00:15:25.000]  弟兄姊妹
[00:15:25.000 --> 00:15:28.000]  不知道你有沒有這一種的確信
[00:15:28.000 --> 00:15:30.000]  有沒有好好的緊緊的
[00:15:30.000 --> 00:15:33.000]  抓緊這個光明之子的身份
[00:15:33.000 --> 00:15:36.000]  或者光明的兒女的身份呢
[00:15:36.000 --> 00:15:39.000]  確實我們就這麼說都很容易說
[00:15:39.000 --> 00:15:42.000]  要做其實一點都不容易
[00:15:42.000 --> 00:15:43.000]  為什麼這麼說呢
[00:15:43.000 --> 00:15:45.000]  如果我們對自己坦白
[00:15:45.000 --> 00:15:49.000]  有很多時候我們其實是游走於這兩個身份的
[00:15:49.000 --> 00:15:51.000]  一邊是光明之子
[00:15:51.000 --> 00:15:53.000]  我們很了解的 我們明白的
[00:15:53.000 --> 00:15:56.000]  但是很多時候在我們的生活當中
[00:15:56.000 --> 00:15:58.000]  我們的行事為人
[00:15:58.000 --> 00:16:01.000]  又好像彷彿做了黑暗之子
[00:16:01.000 --> 00:16:03.000]  不是因為我們未信主
[00:16:03.000 --> 00:16:05.000]  不是未聽過福音
[00:16:05.000 --> 00:16:08.000]  不是不認識上帝的說話
[00:16:08.000 --> 00:16:09.000]  而在現實當中
[00:16:09.000 --> 00:16:13.000]  有時候真的好苦 好困難
[00:16:13.000 --> 00:16:18.000]  好大的壓力 好忙 好委屈等等
[00:16:18.000 --> 00:16:19.000]  在這個情況
[00:16:19.000 --> 00:16:23.000]  我們怎樣才能夠靠主 剛強起來呢
[00:16:23.000 --> 00:16:26.000]  怎樣才能夠去持守光明之子的身份
[00:16:26.000 --> 00:16:30.000]  不是走了去那一邊呢
[00:16:30.000 --> 00:16:31.000]  很簡單
[00:16:31.000 --> 00:16:33.000]  可能在你中間
[00:16:33.000 --> 00:16:36.000]  有不少弟兄姊妹的親友都患過急病
[00:16:36.000 --> 00:16:38.000]  又或者正正面對著
[00:16:38.000 --> 00:16:40.000]  長期病患的一些狀況
[00:16:40.000 --> 00:16:43.000]  在當中我們可以怎樣
[00:16:43.000 --> 00:16:46.000]  什麼是拯救 什麼是盼望呢
[00:16:46.000 --> 00:16:49.000]  我記得兩年前我有機會去到醫院
[00:16:49.000 --> 00:16:51.000]  靈神醫院去探望一位
[00:16:51.000 --> 00:16:54.000]  患有佔東人症的一個院友
[00:16:54.000 --> 00:16:57.000]  後來我發現他是弟兄 即是他信主的
[00:16:57.000 --> 00:16:59.000]  每一次去探望他
[00:16:59.000 --> 00:17:02.000]  我就發現我每兩三個禮拜會去一次
[00:17:02.000 --> 00:17:04.000]  一個禮拜一個禮拜這樣
[00:17:04.000 --> 00:17:07.000]  看著他消瘦下去
[00:17:07.000 --> 00:17:09.000]  有一個器官一個器官這樣
[00:17:09.000 --> 00:17:11.000]  看著他開始無力
[00:17:11.000 --> 00:17:12.000]  開始癱瘓
[00:17:12.000 --> 00:17:15.000]  由下身慢慢癱瘓下去
[00:17:15.000 --> 00:17:18.000]  到最後來他還問我一句
[00:17:18.000 --> 00:17:22.000]  就是說他有沒有機會將器官捐出去呢
[00:17:22.000 --> 00:17:26.000]  又問他什麼時候才可以安息主懷呢
[00:17:26.000 --> 00:17:29.000]  當時我發現身為一個傳道人
[00:17:29.000 --> 00:17:32.000]  我沒有辦法去回答他
[00:17:32.000 --> 00:17:34.000]  我不知道說什麼
[00:17:34.000 --> 00:17:36.000]  我不知道我能夠給他什麼什麼的安慰
[00:17:36.000 --> 00:17:39.000]  什麼才是真正的拯救
[00:17:39.000 --> 00:17:40.000]  你不用怕
[00:17:40.000 --> 00:17:42.000]  因為主與你同在
[00:17:42.000 --> 00:17:43.000]  是可以的
[00:17:43.000 --> 00:17:46.000]  還是什麼呢
[00:17:46.000 --> 00:17:50.000]  我們知道耶穌是一切問題的答案
[00:17:50.000 --> 00:17:52.000]  但當我們面對一些的處境
[00:17:52.000 --> 00:17:55.000]  不再是查經會看得見
[00:17:55.000 --> 00:17:58.000]  或者需要回答的是非題填充題
[00:17:58.000 --> 00:17:59.000]  就例如
[00:17:59.000 --> 00:18:01.000]  請問你是光明之子
[00:18:01.000 --> 00:18:04.000]  還是黑暗之子呢
[00:18:04.000 --> 00:18:06.000]  我們不是回答這些問題
[00:18:06.000 --> 00:18:09.000]  現實生活一點都不是那麼簡單
[00:18:09.000 --> 00:18:12.000]  怎樣才能夠確保自己是屬於光明的這一邊
[00:18:12.000 --> 00:18:16.000]  而不是很多時候走到這一邊呢
[00:18:16.000 --> 00:18:18.000]  今天話許我們的挑戰
[00:18:18.000 --> 00:18:21.000]  我們的場景是在職場裡面
[00:18:21.000 --> 00:18:22.000]  可能你是在公司
[00:18:22.000 --> 00:18:25.000]  成為一個公司裡面唯一的記憶圖
[00:18:25.000 --> 00:18:28.000]  你的老闆可能叫你隱瞞一些
[00:18:28.000 --> 00:18:30.000]  公司內部的狀況
[00:18:30.000 --> 00:18:34.000]  可能去到和一些客戶通知
[00:18:34.000 --> 00:18:36.000]  要隱瞞那些狀況
[00:18:36.000 --> 00:18:37.000]  要通知客戶
[00:18:37.000 --> 00:18:40.000]  帶著一些欺騙隱瞞的成份
[00:18:40.000 --> 00:18:42.000]  我不知道實際的例子是怎樣
[00:18:42.000 --> 00:18:43.000]  如果那個是你
