
[00:00:00.000 --> 00:00:03.000]  賽亞書第五十四章第二節到第三節
[00:03:00.500 --> 00:03:02.500]  那你說你我今天怎麼樣
[00:03:02.500 --> 00:03:05.000]  在這樣一個擴張的季節當中
[00:03:05.000 --> 00:03:08.000]  來經歷到神擴張的祝福呢
[00:03:08.000 --> 00:03:09.500]  從三方面今天早上來講
[00:03:09.500 --> 00:03:12.500]  第一個要掌舵你的意念
[00:03:12.500 --> 00:03:17.000]  跟你們說要掌舵你的意念
[00:03:17.000 --> 00:03:19.000]  意念太重要了
[00:03:19.000 --> 00:03:25.000]  得聖的人生永遠是從意念開始的
[00:03:25.000 --> 00:03:29.500]  以前曾經讀一本書叫做勇者長存
[00:03:29.500 --> 00:03:35.500]  裡面講到說人生一定會遇見各樣的困境跟挫折
[00:03:35.500 --> 00:03:36.500]  一定的
[00:03:36.500 --> 00:03:42.000]  在我們人一生當中一定有逆境跟挫折跟困難
[00:03:42.000 --> 00:03:45.500]  那本書上說逆境會過去
[00:03:45.500 --> 00:03:48.000]  但勇者長存
[00:03:48.000 --> 00:03:50.500]  那誰是勇者呢
[00:03:50.500 --> 00:03:54.500]  這個勇者並不是我們所想像力氣大的
[00:03:54.500 --> 00:03:56.000]  那本書裡面講到
[00:03:56.000 --> 00:04:01.000]  是那些在意念上能夠戰勝仇敵
[00:04:01.000 --> 00:04:04.500]  在意念上能夠戰勝環境的人
[00:04:04.500 --> 00:04:09.000]  第二點你要知道你的心思意念太重要了
[00:04:09.000 --> 00:04:12.500]  只有當你能夠掌舵你的意念
[00:04:12.500 --> 00:04:16.500]  你才可能擁有得聖的人生
[00:04:16.500 --> 00:04:20.500]  那你說我們今天怎麼樣掌舵我們的意念呢
[00:04:20.500 --> 00:04:21.500]  有兩方面
[00:04:21.500 --> 00:04:25.500]  第一個你一定要先保守你的思想意念
[00:04:25.500 --> 00:04:29.500]  跟你們說要保守你的思想意念
[00:04:29.500 --> 00:04:33.500]  因為太多時候我們不太注意到
[00:04:33.500 --> 00:04:36.500]  我們裡面的思想意念不是嗎
[00:04:36.500 --> 00:04:41.000]  我們常覺得有時候隨便亂想也無所謂嘛
[00:04:41.000 --> 00:04:43.500]  反正也沒有人會知道
[00:04:43.500 --> 00:04:46.500]  但事實上這正是我們的生命
[00:04:46.500 --> 00:04:52.500]  常常落入失敗跟挫折最主要的原因
[00:04:52.500 --> 00:04:54.500]  就好像大胃王一樣
[00:04:54.500 --> 00:04:59.500]  像大胃王在他人生事業最巔峰的時候
[00:04:59.500 --> 00:05:04.500]  竟然在那個時刻他犯了奸淫罪
[00:05:04.500 --> 00:05:06.500]  他為什麼會在那個時候犯奸淫罪呢
[00:05:06.500 --> 00:05:09.500]  其實一點都不是說那天早上
[00:05:09.500 --> 00:05:15.500]  他一早起來就立定心智故意要犯奸淫罪
[00:05:15.500 --> 00:05:18.500]  沒有人是一早起來故意要這樣做的
[00:05:18.500 --> 00:05:20.500]  我們看大胃並沒有一早起來
[00:05:20.500 --> 00:05:21.500]  我今天要犯奸
[00:05:21.500 --> 00:05:23.500]  沒有啊
[00:05:23.500 --> 00:05:26.500]  可是就是偶然間
[00:05:26.500 --> 00:05:31.500]  偶然間他看見八四八在洗澡
[00:05:31.500 --> 00:05:37.500]  而當他容許他的思想意念隨意遊蕩的時候
[00:05:37.500 --> 00:05:43.500]  他就落入一個不可自拔的試探裡面
[00:05:43.500 --> 00:05:47.500]  所以地方裡面你的心思意念太重要了
[00:05:47.500 --> 00:05:50.500]  跟你朋友的意念太重要了跟他說
[00:05:50.500 --> 00:05:55.500]  千萬不要讓你的環境來決定你的心思意念
[00:05:55.500 --> 00:05:59.500]  太多時候我們都是容許環境來主宰我們
[00:05:59.500 --> 00:06:01.500]  環境好的時候我們就很高興
[00:06:01.500 --> 00:06:04.500]  環境不好的時候我們就生氣很埋怨
[00:06:04.500 --> 00:06:08.500]  我們常常讓環境來主宰我們的心境
[00:06:08.500 --> 00:06:11.500]  但事實上今天做一個基督徒
[00:06:11.500 --> 00:06:16.500]  讓我告訴你在基督裡面我們是有所選擇的
[00:06:16.500 --> 00:06:19.500]  跟你們說我們有所選擇的
[00:06:19.500 --> 00:06:24.500]  我們是可以選擇不讓我們的思想意念
[00:06:24.500 --> 00:06:27.500]  能夠被這個環境所主宰嗎
[00:06:27.500 --> 00:06:31.500]  我們可以選擇不再讓我們的思想意念
[00:06:31.500 --> 00:06:34.500]  向這個世界來敞開
[00:06:34.500 --> 00:06:39.500]  任由這個世界來攻擊我們來試探我們
[00:06:39.500 --> 00:06:43.500]  我們是可以選擇讓我們的思想意念
[00:06:43.500 --> 00:06:48.500]  降伏在聖靈的掌管之下
[00:06:48.500 --> 00:06:50.500]  那你說牧師我們怎麼樣能夠
[00:06:50.500 --> 00:06:55.500]  讓我們的思想意念降伏在聖靈的掌管之下呢
[00:06:55.500 --> 00:07:00.500]  那你就需要為你的生活做一些決定
[00:07:00.500 --> 00:07:04.500]  你需要為你的眼睛做一些決定
[00:07:04.500 --> 00:07:09.500]  你需要決定你的眼睛所看的是怎麼樣的畫面呢
[00:07:09.500 --> 00:07:12.500]  是看著怎麼樣的影片呢
[00:07:12.500 --> 00:07:15.500]  是看著怎麼樣的圖畫呢
[00:07:15.500 --> 00:07:17.500]  你不要讓環境來主宰
[00:07:17.500 --> 00:07:22.500]  你要讓為你的眼睛做選擇
[00:07:22.500 --> 00:07:25.500]  你要為你的耳朵做選擇
[00:07:25.500 --> 00:07:29.500]  你要來決定耳朵所聽的是什麼
[00:07:29.500 --> 00:07:31.500]  聽的是什麼音樂呢
[00:07:31.500 --> 00:07:34.500]  聽的是怎麼樣的信息呢
[00:07:34.500 --> 00:07:37.500]  你不要讓環境來主宰
[00:07:37.500 --> 00:07:39.500]  你要為你的耳朵做決定
[00:07:39.500 --> 00:07:42.500]  你要為你的口來做決定
[00:07:42.500 --> 00:07:46.500]  你口中所出來的話是消極埋怨的話呢
[00:07:46.500 --> 00:07:50.500]  還是永遠是造就積極的話呢
[00:07:50.500 --> 00:07:53.500]  第二點你不要小看這些決定
[00:07:53.500 --> 00:07:58.500]  事實上這每一個決定都會影響你的心思意念
[00:07:58.500 --> 00:08:03.500]  第二點今天我們一定要學習來掌管我們的心思意念
[00:08:03.500 --> 00:08:08.500]  因為我告訴你真正影響我們生命的從來不是環境
[00:08:08.500 --> 00:08:13.500]  真正影響我們生命的是我們裡面的意念
[00:08:13.500 --> 00:08:18.500]  所以我常說今天就算你擁有最多的資源
[00:08:18.500 --> 00:08:21.500]  你擁有最好的環境
[00:08:21.500 --> 00:08:27.500]  但如果你持續在思想意念上做錯誤的決定
[00:08:27.500 --> 00:08:30.500]  至終你還是會失敗
[00:08:30.500 --> 00:08:32.500]  但反過來
[00:08:32.500 --> 00:08:37.500]  如果你肯持續在思想意念上做正確的決定
[00:08:37.500 --> 00:08:41.500]  那就算你今天面對再糟糕的情況
[00:08:41.500 --> 00:08:45.500]  再無可救藥的人際關係
[00:08:45.500 --> 00:08:49.500]  只要我們持續在思想意念上做正確的決定
[00:08:49.500 --> 00:08:54.500]  我們一定都可以反敗為勝
[00:08:54.500 --> 00:08:56.500]  第二點你要想想看
[00:08:56.500 --> 00:09:01.500]  今天到底你的思想意念常常在哪些事情上
[00:09:01.500 --> 00:09:03.500]  想過沒有
[00:09:03.500 --> 00:09:05.500]  我們不大想這些事情
[00:09:05.500 --> 00:09:07.500]  你要來反省一下
[00:09:07.500 --> 00:09:12.500]  到底我們的思想意念常常落在哪些事情上
[00:09:12.500 --> 00:09:14.500]  想想看
[00:09:14.500 --> 00:09:20.500]  這些事情是不是常常讓我們落入愁苦的原因呢
[00:09:20.500 --> 00:09:24.500]  第二點我們的心要重新迴轉歸向神
[00:09:24.500 --> 00:09:29.500]  不要再讓環境來主宰我們的心思意念
[00:09:29.500 --> 00:09:30.500]  反過來
[00:09:30.500 --> 00:09:35.500]  是我們要為我們的心思意念來做決定
[00:09:35.500 --> 00:09:41.500]  要讓我們的意念降伏在聖靈的掌管之下
[00:09:41.500 --> 00:09:44.500]  所以要保守你的思想意念太重要
[00:09:44.500 --> 00:09:47.500]  第二個你要擴張你的意念
[00:09:47.500 --> 00:09:51.500]  跟你們說要擴張你的意念
[00:09:51.500 --> 00:09:54.500]  剛才我們讀的聖經以賽爾書54章第2就是說
[00:09:54.500 --> 00:09:56.500]  要擴張你臟目之際
[00:09:56.500 --> 00:09:57.500]  張大你的居所
[00:09:57.500 --> 00:10:01.500]  而且不要限止
[00:10:01.500 --> 00:10:05.500]  一方面我們是需要求神先保守我們的心懷意念很重要
[00:10:05.500 --> 00:10:09.500]  讓我們的意念常常停留在神的身上
[00:10:09.500 --> 00:10:11.500]  但另一方面也不要忘記
[00:10:11.500 --> 00:10:16.500]  我們的神今天仍然行偉大奇妙式的真神
[00:10:16.500 --> 00:10:19.500]  我們要求神擴張我們的意念
[00:10:19.500 --> 00:10:24.500]  好叫我們能夠經歷神偉大奇妙的做回來
[00:10:24.500 --> 00:10:26.500]  另外經文講到說
[00:10:26.500 --> 00:10:30.500]  要擴張不要限止
[00:10:30.500 --> 00:10:34.500]  多少時候我們就發現是我們的意念限制我們
[00:10:34.500 --> 00:10:35.500]  你知道嗎
[00:10:35.500 --> 00:10:39.500]  多少時候我們在生活當中無法經歷神奇妙的罪
[00:10:39.500 --> 00:10:43.500]  是因為被我們自己的意念所限制
[00:10:43.500 --> 00:10:45.500]  每次開會的時候
[00:10:45.500 --> 00:10:47.500]  一有新的意見提出來
[00:10:47.500 --> 00:10:49.500]  那個反應難道不就是說
[00:10:49.500 --> 00:10:50.500]  啊我們沒有人了
[00:10:50.500 --> 00:10:51.500]  沒有錢了
[00:10:51.500 --> 00:10:52.500]  沒有時間不是嗎
[00:10:52.500 --> 00:10:54.500]  沒有不可能不可能不可能嗎
[00:10:54.500 --> 00:10:56.500]  什麼都不可能
[00:10:56.500 --> 00:10:59.500]  每次我們聽見有別人做見證說
[00:10:59.500 --> 00:11:01.500]  神怎麼垂聽他們的禱告
[00:11:01.500 --> 00:11:04.500]  成就奇妙偉大的事情的時候
[00:11:04.500 --> 00:11:05.500]  我們的反應總是說
[00:11:05.500 --> 00:11:07.500]  啊那是他啦
[00:11:07.500 --> 00:11:09.500]  我跟他不一樣了
[00:11:09.500 --> 00:11:11.500]  我的情況跟他的情況不一樣了
[00:11:11.500 --> 00:11:15.500]  這件事情不可能發生在我身上的不是嗎
[00:11:15.500 --> 00:11:18.500]  我們的意念常常限制我們
[00:11:18.500 --> 00:11:22.500]  就好像我小時候跟我二姐一起學鋼琴的
[00:11:22.500 --> 00:11:25.500]  後來她在音樂系高材生畢業
[00:11:25.500 --> 00:11:28.500]  我從小肯定就是不可能彈鋼琴
[00:11:28.500 --> 00:11:31.500]  結果現在果然不會彈
[00:11:31.500 --> 00:11:33.500]  不是因為有先知的恩賜
[00:11:33.500 --> 00:11:35.500]  沒有沒有
[00:11:35.500 --> 00:11:38.500]  而是被我自己的意念所限制了
[00:11:38.500 --> 00:11:40.500]  不可能的意念所限制了
[00:11:40.500 --> 00:11:43.500]  到如今我後悔莫及
[00:11:43.500 --> 00:11:46.500]  我多麼盼望我會彈鋼琴啊
[00:11:46.500 --> 00:11:49.500]  我太後悔小時候沒有好好學了
[00:11:49.500 --> 00:11:50.500]  真的多少時候你要知道
[00:11:50.500 --> 00:11:53.500]  限制你的不是別人
[00:11:53.500 --> 00:11:55.500]  限制你的也不是環境
[00:11:55.500 --> 00:11:58.500]  限制你就是你自己
[00:11:58.500 --> 00:12:00.500]  你的意念限制你
[00:12:00.500 --> 00:12:03.500]  去經歷上帝偉大的作為
[00:12:03.500 --> 00:12:04.500]  所以求神幫助我們
[00:12:04.500 --> 00:12:06.500]  讓我們永遠不要限制
[00:12:06.500 --> 00:12:08.500]  神在我們身上的工作
[00:12:08.500 --> 00:12:10.500]  事實上以賽亞書54章
[00:12:10.500 --> 00:12:11.500]  回過去看第一節的話
[00:12:11.500 --> 00:12:13.500]  你發現神在那裡講了一個
[00:12:13.500 --> 00:12:14.500]  更特別的說
[00:12:14.500 --> 00:12:16.500]  他媽沒有丈夫的婦女
[00:12:16.500 --> 00:12:20.500]  要比那有丈夫的生養兒女還更多
[00:12:20.500 --> 00:12:22.500]  這對我們人來講
[00:12:22.500 --> 00:12:24.500]  這不可能的事情嘛
[00:12:24.500 --> 00:12:28.500]  但是神卻要擴張我們的意念
[00:12:28.500 --> 00:12:30.500]  叫我們來相信
[00:12:30.500 --> 00:12:33.500]  在神永遠沒有難成的事情
[00:12:33.500 --> 00:12:34.500]  你們
[00:12:34.500 --> 00:12:37.500]  第五節今天你一定要確信
[00:12:37.500 --> 00:12:41.500]  我們的神是為創造宇宙萬有的真神
[00:12:41.500 --> 00:12:44.500]  他是那位始無變有的神
[00:12:44.500 --> 00:12:45.500]  什麼叫創造
[00:12:45.500 --> 00:12:47.500]  始無變有
[00:12:47.500 --> 00:12:49.500]  無是什麼你看不見的
[00:12:49.500 --> 00:12:50.500]  想不到的
[00:12:50.500 --> 00:12:52.500]  神能夠使你想不到的
[00:12:52.500 --> 00:12:55.500]  看不見的變成有
[00:12:55.500 --> 00:12:56.500]  我告訴你
[00:12:56.500 --> 00:12:58.500]  我們的神才是一切
[00:12:58.500 --> 00:13:01.500]  創意思想的源頭
[00:13:01.500 --> 00:13:04.500]  不是Apple
[00:13:04.500 --> 00:13:05.500]  我們的神
[00:13:05.500 --> 00:13:09.500]  才是一切創意思想的源頭
[00:13:09.500 --> 00:13:12.500]  如果你仔細去看聖經吧
[00:13:12.500 --> 00:13:14.500]  你就會發現神每一個神蹟
[00:13:14.500 --> 00:13:16.500]  不都是充滿著創意嗎
[00:13:16.500 --> 00:13:17.500]  真的
[00:13:17.500 --> 00:13:20.500]  想想看耶穌在迦納
[00:13:20.500 --> 00:13:22.500]  參加婚宴
[00:13:22.500 --> 00:13:24.500]  把水變成酒
[00:13:24.500 --> 00:13:25.500]  你知道
[00:13:25.500 --> 00:13:28.500]  耶穌怎麼把水變成酒
[00:13:28.500 --> 00:13:32.500]  他一點都沒有用我們所以為的方式
[00:13:32.500 --> 00:13:35.500]  我們總以為耶穌一個恩高的禱告
[00:13:35.500 --> 00:13:38.500]  忽然間水變成酒
[00:13:38.500 --> 00:13:42.500]  或者我們以為他一個Magic Touch
[00:13:42.500 --> 00:13:44.500]  忽然間水變成酒
[00:13:44.500 --> 00:13:45.500]  沒有啊
[00:13:45.500 --> 00:13:48.500]  耶穌沒有用我們所以為的方式
[00:13:48.500 --> 00:13:51.500]  耶穌只是很輕描淡寫
[00:13:51.500 --> 00:13:54.500]  譬如說把水倒進石缸裡面
[00:13:54.500 --> 00:13:55.500]  再把石缸舀出來
[00:13:55.500 --> 00:13:57.500]  送給管一夜席的
[00:13:57.500 --> 00:13:58.500]  就這麼簡單
[00:13:58.500 --> 00:14:00.500]  一點都不像我們所以為的
[00:14:00.500 --> 00:14:03.500]  什麼神蹟發生那個奇妙的時刻
[00:14:03.500 --> 00:14:04.500]  沒有
[00:14:04.500 --> 00:14:06.500]  我請問你在這神蹟當中
[00:14:06.500 --> 00:14:09.500]  水是什麼時候變成酒的
[00:14:09.500 --> 00:14:12.500]  水是什麼時候變成酒的
[00:14:12.500 --> 00:14:14.500]  是在水倒進石缸的時候嗎
[00:14:14.500 --> 00:14:16.500]  還是從石缸舀出來的時候
[00:14:16.500 --> 00:14:18.500]  還是把水送到管一夜席的時候
[00:14:18.500 --> 00:14:21.500]  請問在哪一個時候變成酒的
[00:14:21.500 --> 00:14:23.500]  答案是
[00:14:23.500 --> 00:14:25.500]  沒有人知道
[00:14:25.500 --> 00:14:27.500]  Hallelujah
[00:14:27.500 --> 00:14:28.500]  我們人總是想
[00:14:28.500 --> 00:14:29.500]  應該這樣
[00:14:29.500 --> 00:14:30.500]  神所做的
[00:14:30.500 --> 00:14:33.500]  永遠超過我們人所能夠想像的
[00:14:33.500 --> 00:14:34.500]  我告訴你
[00:14:34.500 --> 00:14:36.500]  神的神蹟太精彩了
[00:14:36.500 --> 00:14:37.500]  你想想
[00:14:37.500 --> 00:14:38.500]  都沒有一件事情
[00:14:38.500 --> 00:14:39.500]  我們人能夠想的
[00:14:39.500 --> 00:14:40.500]  揣摩得到的
[00:14:40.500 --> 00:14:42.500]  沒有
[00:14:42.500 --> 00:14:45.500]  而且神的神蹟永不重複
[00:14:45.500 --> 00:14:47.500]  你絕對不會看那個神蹟
[00:14:47.500 --> 00:14:49.500]  就感覺又來了
[00:14:49.500 --> 00:14:50.500]  不會
[00:14:50.500 --> 00:14:52.500]  那是人才會這樣
[00:14:52.500 --> 00:14:54.500]  人只要找到一個好方法
[00:14:54.500 --> 00:14:56.500]  就不斷重複
[00:14:56.500 --> 00:14:57.500]  那是人
[00:14:57.500 --> 00:14:58.500]  只要找到好方法
[00:14:58.500 --> 00:14:59.500]  不斷重複
[00:14:59.500 --> 00:15:01.500]  人就這麼可憐
[00:15:01.500 --> 00:15:03.500]  但神的神蹟
[00:15:03.500 --> 00:15:05.500]  沒有一個神蹟重複的
[00:15:05.500 --> 00:15:08.500]  就算以色列兩次過水
[00:15:08.500 --> 00:15:10.500]  一次過紅海
[00:15:10.500 --> 00:15:11.500]  一次過約旦河
[00:15:11.500 --> 00:15:14.500]  兩次都不同
[00:15:14.500 --> 00:15:15.500]  第一次你看過紅海
[00:15:15.500 --> 00:15:17.500]  神吩咐摩西
[00:15:17.500 --> 00:15:18.500]  用杖下水
[00:15:18.500 --> 00:15:19.500]  一指
[00:15:19.500 --> 00:15:21.500]  水就分開
[00:15:21.500 --> 00:15:22.500]  第二次過約旦河
[00:15:22.500 --> 00:15:24.500]  如果換了我們
[00:15:24.500 --> 00:15:25.500]  我們就得約束
[00:15:25.500 --> 00:15:28.500]  約束你的杖在哪裡
[00:15:28.500 --> 00:15:29.500]  你的杖
[00:15:29.500 --> 00:15:30.500]  拿出你的杖
[00:15:30.500 --> 00:15:31.500]  人家摩西
[00:15:31.500 --> 00:15:32.500]  拿杖下水一次
[00:15:32.500 --> 00:15:35.500]  你趕快把杖拿出來
[00:15:35.500 --> 00:15:36.500]  約束沒有杖
[00:15:36.500 --> 00:15:37.500]  沒杖
[00:15:37.500 --> 00:15:40.500]  沒杖怎麼變神蹟
[00:15:40.500 --> 00:15:41.500]  我們人想就沒有杖
[00:15:41.500 --> 00:15:43.500]  你做什麼
[00:15:43.500 --> 00:15:45.500]  但奇妙第二次
[00:15:45.500 --> 00:15:48.500]  神根本沒有叫約束亞出來
[00:15:48.500 --> 00:15:51.500]  約束亞連事情都沒得幹
[00:15:51.500 --> 00:15:52.500]  沒事幹
[00:15:52.500 --> 00:15:55.500]  神根本連約束都不叫出來
[00:15:55.500 --> 00:15:56.500]  神叫誰
[00:15:56.500 --> 00:16:00.500]  叫扛約櫃的祭司們
[00:16:00.500 --> 00:16:02.500]  當他把腳放入水中
[00:16:02.500 --> 00:16:05.500]  水就分開
[00:16:05.500 --> 00:16:06.500]  我告訴你
[00:16:06.500 --> 00:16:09.500]  神對不同的事情
[00:16:09.500 --> 00:16:15.500]  都有不同的做法跟答案的
[00:16:15.500 --> 00:16:20.500]  當我們面對人生各樣的困境的時候
[00:16:20.500 --> 00:16:23.500]  我們真的需要謙卑下來
[00:16:23.500 --> 00:16:26.500]  求神來更新我們
[00:16:26.500 --> 00:16:29.500]  擴張我們的心思意念
[00:16:29.500 --> 00:16:32.500]  求神來引導我們
[00:16:32.500 --> 00:16:33.500]  好讓我們能夠看見
[00:16:33.500 --> 00:16:36.500]  神要我們看見的
[00:16:36.500 --> 00:16:38.500]  好讓我們聽見
[00:16:38.500 --> 00:16:40.500]  神要我們聽見
[00:16:40.500 --> 00:16:41.500]  我再一次說
[00:16:41.500 --> 00:16:43.500]  求神來引導我們
[00:16:43.500 --> 00:16:44.500]  要能夠來看見
[00:16:44.500 --> 00:16:46.500]  神要我們看見
[00:16:46.500 --> 00:16:47.500]  聽見
[00:16:47.500 --> 00:16:49.500]  神要我們聽見
[00:16:49.500 --> 00:16:50.500]  我們就是經歷到
[00:16:50.500 --> 00:16:54.500]  神擴張的恩典跟祝福的
[00:16:54.500 --> 00:16:55.500]  Amen
[00:16:55.500 --> 00:16:56.500]  第一個我們看見
[00:16:56.500 --> 00:17:00.500]  要掌舵你的意念太重要
[00:17:00.500 --> 00:17:01.500]  第二個
[00:17:01.500 --> 00:17:04.500]  要敏銳神現在的工作
[00:17:04.500 --> 00:17:08.500]  跟你們要敏銳神現在的工作
[00:17:08.500 --> 00:17:10.500]  店主常常說
[00:17:10.500 --> 00:17:13.500]  神的工作都是有季節性
[00:17:13.500 --> 00:17:14.500]  什麼意思
[00:17:14.500 --> 00:17:16.500]  神在不同的時候
[00:17:16.500 --> 00:17:19.500]  總是做不同的工作
[00:17:19.500 --> 00:17:22.500]  所以一個跟隨神的人
[00:17:22.500 --> 00:17:24.500]  你千萬要記得一件事情
[00:17:24.500 --> 00:17:26.500]  你千萬不要一天到晚
[00:17:26.500 --> 00:17:28.500]  就在那裡埋頭苦幹
[00:17:28.500 --> 00:17:31.500]  做你自己要做的事情
[00:17:31.500 --> 00:17:32.500]  我看見今天太多人
[00:17:32.500 --> 00:17:33.500]  就是一天到晚
[00:17:33.500 --> 00:17:36.500]  埋頭苦幹
[00:17:36.500 --> 00:17:39.500]  我告訴你苦幹是需要的
[00:17:39.500 --> 00:17:41.500]  但你不要埋頭苦幹
[00:17:41.500 --> 00:17:43.500]  你一定要抬頭苦幹
[00:17:43.500 --> 00:17:44.500]  Amen
[00:17:44.500 --> 00:17:45.500]  什麼意思呢
[00:17:45.500 --> 00:17:46.500]  抬起頭來
[00:17:46.500 --> 00:17:48.500]  看看上帝在做什麼
[00:17:48.500 --> 00:17:49.500]  你不要一天到晚
[00:17:49.500 --> 00:17:50.500]  做你自己要做的
[00:17:50.500 --> 00:17:53.500]  上帝在做什麼
[00:17:53.500 --> 00:17:54.500]  不要一天到晚埋頭
[00:17:54.500 --> 00:17:55.500]  做自己的事情
[00:17:55.500 --> 00:17:57.500]  抬起頭來
[00:17:57.500 --> 00:18:01.500]  敏銳於上帝現在做的工作
[00:18:01.500 --> 00:18:02.500]  Amen
[00:18:02.500 --> 00:18:04.500]  跟你媽媽說不要埋頭苦幹
[00:18:04.500 --> 00:18:07.500]  要抬頭苦幹跟她說
[00:18:07.500 --> 00:18:10.500]  我們若能夠敏銳於神
[00:18:10.500 --> 00:18:12.500]  現在要做的工作
[00:18:12.500 --> 00:18:14.500]  而且我們願意跟隨神的工作
[00:18:14.500 --> 00:18:15.500]  我告訴你
[00:18:15.500 --> 00:18:20.500]  我們必定得蒙神的祝福
[00:18:20.500 --> 00:18:22.500]  那你說在這個擴張的季節當中
[00:18:22.500 --> 00:18:25.500]  神的手正在做什麼呢
[00:18:25.500 --> 00:18:26.500]  兩件事情
[00:18:26.500 --> 00:18:27.500]  我告訴你
[00:18:27.500 --> 00:18:28.500]  神現在正在做
[00:18:28.500 --> 00:18:30.500]  太重要
[00:18:30.500 --> 00:18:32.500]  第一件事情
