
[00:00:00.000 --> 00:00:05.000]  你沒有學會怎樣去謝謝
[00:19:14.000 --> 00:19:19.000]  從耐心的信心
[00:19:19.000 --> 00:19:23.000]  生出來的
[00:19:23.000 --> 00:19:28.000]  然後下面
[00:19:28.000 --> 00:19:33.000]  搶到你心裡無畏之信
[00:19:33.000 --> 00:19:38.000]  這信是先從你外祖母羅以
[00:19:38.000 --> 00:19:42.000]  和你母親有離基心裡的
[00:19:42.000 --> 00:19:46.000]  我深信也在你的心裡
[00:19:46.000 --> 00:19:48.000]  提摩太很感恩
[00:19:48.000 --> 00:19:53.000]  他的媽媽跟祖母都是信徒
[00:19:53.000 --> 00:19:59.000]  所以他是在一個信徒的傳統家庭出生
[00:19:59.000 --> 00:20:05.000]  但是提摩太的爸爸是希臘人
[00:20:05.000 --> 00:20:09.000]  所以就有一些問題
[00:20:09.000 --> 00:20:13.000]  有很多人估計可能提摩太的爸爸
[00:20:13.000 --> 00:20:17.000]  結婚的時候還不是信徒
[00:20:17.000 --> 00:20:23.000]  後來有可能是提摩太勸他的爸爸信徒
[00:20:23.000 --> 00:20:27.000]  結果後來他爸爸也歸祖
[00:20:27.000 --> 00:20:30.000]  神就是那麼奇妙
[00:20:30.000 --> 00:20:33.000]  讓這個傳道人提摩太
[00:20:33.000 --> 00:20:42.000]  就在希臘人跟猶太人結婚的家庭裡成長
[00:20:42.000 --> 00:20:45.000]  所以保羅在提摩太前後書
[00:20:45.000 --> 00:20:49.000]  講很多有關提摩太的成長
[00:20:49.000 --> 00:20:53.000]  所以我們要為我們的家庭來感恩
[00:20:53.000 --> 00:20:58.000]  第三 為你的朋友感恩
[00:20:58.000 --> 00:21:03.000]  你的朋友來感恩
[00:21:03.000 --> 00:21:06.000]  就是你有很多弟兄姊妹
[00:21:06.000 --> 00:21:11.000]  你們都是大學禮拜堂的
[00:21:11.000 --> 00:21:16.000]  為什麼你會來這間教會呢
[00:21:16.000 --> 00:21:25.000]  你們也不一定是住在大學校園附近
[00:21:25.000 --> 00:21:31.000]  大家據我估計你們都住在不同的區
[00:21:31.000 --> 00:21:35.000]  有些住在中區 有些住在中區
[00:21:35.000 --> 00:21:38.000]  也可能有些住在西區
[00:21:38.000 --> 00:21:41.000]  我們分散在不同的地方
[00:21:41.000 --> 00:21:43.000]  但是神就是那麼奇妙
[00:21:43.000 --> 00:21:48.000]  把我們聚集在一起 在同一間的教會
[00:21:48.000 --> 00:21:55.000]  我們香港的牧師有些跳舞團體
[00:21:55.000 --> 00:21:57.000]  我們有點交往
[00:21:57.000 --> 00:22:02.000]  我們牧師常說 我不能挑我的會友的
[00:22:02.000 --> 00:22:06.000]  對不對 他們自己跑來的
[00:22:06.000 --> 00:22:09.000]  如果我挑的話 我挑一些有錢的
[00:22:09.000 --> 00:22:13.000]  有能力的 會幫手的
[00:22:13.000 --> 00:22:16.000]  我不能挑啊 對不對
[00:22:16.000 --> 00:22:20.000]  信徒是神帶他們來的
[00:22:20.000 --> 00:22:23.000]  他們來了你就會啊
[00:22:23.000 --> 00:22:25.000]  你就要接受他
[00:22:25.000 --> 00:22:28.000]  可能你很不喜歡他
[00:22:28.000 --> 00:22:30.000]  或是他的樣子怪怪的
[00:22:30.000 --> 00:22:33.000]  他說話也怪怪的
[00:22:33.000 --> 00:22:36.000]  但是他就是你的弟兄姊妹
[00:22:36.000 --> 00:22:41.000]  我們要彼此接待 我們要彼此相愛
[00:22:41.000 --> 00:22:44.000]  那是我們要學的
[00:22:44.000 --> 00:22:48.000]  你知道嗎 我們在地上的關係
[00:22:48.000 --> 00:22:53.000]  祖類的弟兄姊妹是維持到天上
[00:22:53.000 --> 00:22:57.000]  在天上我還見到你
[00:22:57.000 --> 00:23:00.000]  你也在天上要見我
[00:23:00.000 --> 00:23:05.000]  你不能說我討厭 我討厭你 我不理你
[00:23:05.000 --> 00:23:10.000]  不行啊 我們就是有這個關係嘛
[00:23:10.000 --> 00:23:14.000]  是為你有弟兄姊妹
[00:23:14.000 --> 00:23:19.000]  有你身邊的朋友 你來感恩
[00:23:19.000 --> 00:23:23.000]  他們都可以幫助你
[00:23:23.000 --> 00:23:26.000]  鼓勵你成長
[00:23:26.000 --> 00:23:33.000]  我在教會裡頭 看見很多很愛主的弟兄姊妹
[00:23:33.000 --> 00:23:36.000]  給我很大的激勵
[00:23:36.000 --> 00:23:41.000]  有一位婆婆 她已經八十幾歲
[00:23:41.000 --> 00:23:45.000]  她信徒五十多年 很忠心
[00:23:45.000 --> 00:23:50.000]  我們早上有早島會
[00:23:50.000 --> 00:23:52.000]  從禮拜二到禮拜五
[00:23:52.000 --> 00:23:57.000]  是早上七點鐘開始的 在我們教會裡面
[00:23:57.000 --> 00:24:00.000]  她總是第一個到
[00:24:00.000 --> 00:24:05.000]  我們見她那麼早來 就把鑰匙給她
[00:24:05.000 --> 00:24:09.000]  你幫忙開門 然後擺擺凳子
[00:24:09.000 --> 00:24:11.000]  然後其他人就來
[00:24:11.000 --> 00:24:17.000]  我們的早島會最起初 是因為學韓國的早島會
[00:24:17.000 --> 00:24:20.000]  我們就開始說禱告很重要
[00:24:20.000 --> 00:24:25.000]  因為有幾次 我跟一些弟兄姊妹到韓國
[00:24:25.000 --> 00:24:29.000]  到首爾參觀他們的教會
[00:24:29.000 --> 00:24:32.000]  真的開我們的眼界
[00:24:32.000 --> 00:24:35.000]  去到以後 那個牧師就說
[00:24:35.000 --> 00:24:40.000]  明天早上我們有早島會 你們來不來參加
[00:24:40.000 --> 00:24:44.000]  因為我們想學嘛 我們就來
[00:24:44.000 --> 00:24:48.000]  他說我們早島會有三場 你來哪一場
[00:24:48.000 --> 00:24:51.000]  我們說 告訴我們幾點鐘
[00:24:51.000 --> 00:24:55.000]  第一場四點 第二場五點 第三場六點
[00:24:55.000 --> 00:24:58.000]  那我們一定選六點那場
[00:24:58.000 --> 00:25:02.000]  四點那場到三點已經起來
[00:25:02.000 --> 00:25:05.000]  要坐車去了嘛
