
[00:00:00.000 --> 00:00:04.640]  各位聽眾姐妹大家好 又和大家見面了
[00:03:18.780 --> 00:03:22.420]  直到上西爾的哈拉山
[00:03:22.420 --> 00:03:29.860]  約書亞就將那地按著以色列支派的宗族分給他們
[00:03:29.860 --> 00:03:33.460]  這節聖經大家都能讀到
[00:03:33.460 --> 00:03:36.620]  但是你會發現是很少人看
[00:03:36.620 --> 00:03:37.940]  很少人讀
[00:03:37.940 --> 00:03:40.380]  很少人去欣賞它的
[00:03:40.380 --> 00:03:41.860]  再看一次
[00:03:41.860 --> 00:03:50.180]  約書亞和以色列人在約旦河西擊殺了諸王
[00:03:50.180 --> 00:03:52.460]  是哪個人呢?
[00:03:52.460 --> 00:03:58.700]  是約書亞和以色列人一起
[00:03:58.700 --> 00:04:00.340]  在約旦河西
[00:04:00.340 --> 00:04:04.460]  約旦河西就是我們今天比較多看到
[00:04:04.460 --> 00:04:06.620]  就算去到今天的以色列
[00:04:06.620 --> 00:04:10.420]  大部分地方都是約旦河西的
[00:04:10.420 --> 00:04:14.140]  而河東那邊其實也有三個支派
[00:04:14.140 --> 00:04:14.900]  後來你看到
[00:04:14.900 --> 00:04:17.540]  其實約旦河東的一片土地
[00:04:17.540 --> 00:04:19.500]  都是給了以色列的
[00:04:19.500 --> 00:04:22.740]  但是後來在王國被擄之後
[00:04:22.740 --> 00:04:24.380]  被人霸佔了
[00:04:24.380 --> 00:04:26.860]  一直霸佔搶到現在
[00:04:26.860 --> 00:04:32.220]  約旦河東岸的地方比較多現象是屬於約旦的
[00:04:32.220 --> 00:04:32.820]  今天
[00:04:32.820 --> 00:04:38.380]  在這裡約旦河西和河東都擊殺了諸王
[00:04:38.380 --> 00:04:42.700]  他們的地是從黎巴嫩平原的
[00:04:42.700 --> 00:04:45.140]  記得這個highlighting
[00:04:45.140 --> 00:04:49.660]  就是巴黎加德和哈拉山
[00:04:49.660 --> 00:04:57.420]  就是黎巴嫩平原和西爾這兩個地方
[00:04:57.420 --> 00:04:58.900]  我們先介紹一下
[00:04:58.900 --> 00:05:00.340]  一會兒有地圖
[00:05:00.340 --> 00:05:01.620]  巴黎加德
[00:05:01.620 --> 00:05:05.020]  巴黎加德
[00:05:05.020 --> 00:05:07.300]  其實巴黎
[00:05:07.300 --> 00:05:08.780]  以色列人拜巴黎
[00:05:08.780 --> 00:05:10.340]  迦南地拜巴黎
[00:05:10.340 --> 00:05:17.580]  其實可能是指一個泛指當地所拜的每一個王
[00:05:17.580 --> 00:05:18.380]  每一個族
[00:05:18.380 --> 00:05:21.900]  每一個不同的人
[00:05:21.900 --> 00:05:23.260]  他們拜不同的神
[00:05:23.260 --> 00:05:28.020]  他們大部分都用相同的字叫做巴黎
[00:05:28.020 --> 00:05:29.820]  巴黎
[00:05:29.820 --> 00:05:31.620]  就是加德
[00:05:31.620 --> 00:05:33.700]  這是一個城的名字
[00:05:33.700 --> 00:05:35.860]  加德就是好運
[00:05:36.060 --> 00:05:39.620]  Bio就是主
[00:05:39.620 --> 00:05:43.580]  巴黎加德的意思就是好運的主
[00:05:43.580 --> 00:05:45.540]  不過這次不好運
[00:05:45.540 --> 00:05:48.740]  在黎巴嫩最北的地方
[00:05:48.740 --> 00:05:49.620]  西爾
[00:05:49.620 --> 00:05:52.740]  去到最西東南的地方
[00:05:52.740 --> 00:05:54.740]  按著以色列的支派
[00:05:54.740 --> 00:05:58.020]  約書亞這個人很重要的地方
[00:05:58.020 --> 00:06:01.260]  是他按著以色列支派
[00:06:01.260 --> 00:06:05.380]  來分地給他們為業
[00:06:05.740 --> 00:06:08.460]  這就是今天要說的地方
[00:06:08.460 --> 00:06:10.580]  看看下一張
[00:06:10.580 --> 00:06:14.220]  這張地圖在大家看
[00:06:14.220 --> 00:06:16.980]  特別是用手機就更加小了
[00:06:16.980 --> 00:06:18.420]  但是不要緊
[00:06:18.420 --> 00:06:22.660]  看到顏色和幾個重要的地方就行了
[00:06:22.660 --> 00:06:24.940]  我會放大它
[00:06:24.940 --> 00:06:31.660]  你看到這裡有一個湖
[00:06:31.660 --> 00:06:34.860]  基尼列湖就是這個位置
[00:06:35.260 --> 00:06:37.940]  其實就是今天的加利利海
[00:06:37.940 --> 00:06:41.500]  而這條河流一直下來
[00:06:41.500 --> 00:06:45.300]  這條河流就叫做約旦河
[00:06:45.300 --> 00:06:52.100]  而這個阿拉巴海就是死海或者嚴海以前的名字
[00:06:52.100 --> 00:06:55.420]  今天經過了幾千年
[00:06:55.420 --> 00:06:57.540]  地圖都改了
[00:06:57.540 --> 00:07:00.940]  以前阿拉巴海就是嚴海是一個海
[00:07:00.940 --> 00:07:05.140]  現在已經中間水不夠斷了
[00:07:05.540 --> 00:07:08.580]  就變成上下嚴海了
[00:07:08.580 --> 00:07:11.860]  黎巴嫩在哪裡呢?
[00:07:11.860 --> 00:07:15.620]  黎巴嫩是指這個地方
[00:07:15.620 --> 00:07:19.700]  你看到地圖寫著大馬的
[00:07:19.700 --> 00:07:21.700]  其實這個部份
[00:07:21.700 --> 00:07:30.660]  這個部份就是敘利亞
[00:07:30.660 --> 00:07:32.340]  敘利亞很大的
[00:07:32.620 --> 00:07:35.300]  敘利亞就是亞屬
[00:07:35.300 --> 00:07:38.220]  如果下去敘利亞就很遠了
[00:07:38.220 --> 00:07:39.580]  應該更寬一點
[00:07:39.580 --> 00:07:41.220]  敘利亞是這樣的
[00:07:41.220 --> 00:07:43.220]  這裡是黎巴嫩
[00:07:43.220 --> 00:07:44.900]  這個地方就是以色列
[00:07:44.900 --> 00:07:47.580]  但是在這個圖來說
[00:07:47.580 --> 00:07:49.580]  特別要標耶路撒冷
[00:07:49.580 --> 00:07:53.700]  大概耶路撒冷是在這個位置
[00:07:53.700 --> 00:07:56.780]  這裡是地中海
[00:07:56.780 --> 00:07:58.820]  有兩個顏色的
[00:07:58.820 --> 00:08:00.580]  黃色和粉紅色
[00:08:00.980 --> 00:08:03.860]  黃色是以德之地
[00:08:03.860 --> 00:08:06.620]  就是他們經過這麼多場打仗
[00:08:06.620 --> 00:08:10.340]  由北面的巴黎加達
[00:08:10.340 --> 00:08:14.260]  整個去到南面的西伊
[00:08:14.260 --> 00:08:15.540]  就是這個地方
[00:08:15.540 --> 00:08:20.420]  黃色是他們已經打仗回來獲得的
[00:08:20.420 --> 00:08:22.180]  在英許之地的土地
[00:08:22.180 --> 00:08:24.820]  如果昨天你讀
[00:08:24.820 --> 00:08:26.060]  就會發覺到
[00:08:26.060 --> 00:08:28.620]  這兩天讀了有些地方
[00:08:28.620 --> 00:08:31.900]  就連裡面的阿納族人都殺死了
[00:08:31.900 --> 00:08:38.860]  不過在加薩、阿特基倫、以甲倫這些地方
[00:08:38.860 --> 00:08:41.020]  沒有完全將它毀滅
[00:08:41.020 --> 00:08:43.420]  你看到原來這塊地方
[00:08:43.420 --> 00:08:44.780]  粉紅色這塊
[00:08:44.780 --> 00:08:48.860]  就是今天的叫做菲利士地
[00:08:48.860 --> 00:08:55.140]  或者今天一直都是和以色列打仗
[00:08:55.140 --> 00:08:57.180]  打到今天的菲利士人
[00:08:57.180 --> 00:08:59.420]  或者叫做加薩地帶
[00:08:59.420 --> 00:09:05.060]  是那些叫做巴勒斯坦自治政府裡面
[00:09:05.060 --> 00:09:08.220]  是很極端的人射的火箭出來
[00:09:08.220 --> 00:09:12.740]  這個他們沒有在約瑟克時代將它擊敗
[00:09:12.740 --> 00:09:14.380]  拿了它那塊地
[00:09:14.380 --> 00:09:15.580]  都叫做拿了的
[00:09:15.580 --> 00:09:18.220]  但是都沒有將它們全部殺死
[00:09:18.220 --> 00:09:20.300]  而留到今天成為一個
[00:09:20.300 --> 00:09:21.660]  由大陸開始
[00:09:21.660 --> 00:09:23.900]  你看到有這個巨人哥利亞
[00:09:23.900 --> 00:09:27.980]  就是出自菲利士自治和以色列對抗
[00:09:27.980 --> 00:09:33.740]  這裡上面就是西頓、推羅、西頓這一帶地方
[00:09:33.740 --> 00:09:35.820]  其實黎巴嫩的地方
[00:09:35.820 --> 00:09:38.020]  就是以色列沒有拿到的
[00:09:38.020 --> 00:09:40.180]  還有大馬色這一段
[00:09:40.180 --> 00:09:41.980]  也都沒有拿到的
[00:09:41.980 --> 00:09:44.580]  就是一直和今天對抗
[00:09:44.580 --> 00:09:48.660]  中間有一點點加瑪和基塞都沒有拿到的
[00:09:48.660 --> 00:09:53.740]  就是屬於加里里海的對面
[00:09:53.740 --> 00:09:56.380]  而上面這個地方
[00:09:56.380 --> 00:09:58.420]  我現在線上指的地方
[00:09:58.420 --> 00:10:01.380]  就是今天叫做哥蘭高地
[00:10:01.380 --> 00:10:07.260]  對面這裡也都已經是屬於亞述的了
[00:10:07.260 --> 00:10:08.500]  如果今天來說
[00:10:08.500 --> 00:10:10.940]  亞述就是敘利亞了
[00:10:10.940 --> 00:10:12.220]  剩下的地方
[00:10:12.220 --> 00:10:14.540]  粉紅色就是未得之地
[00:10:14.540 --> 00:10:16.620]  黃色就是他們得了的
[00:10:16.620 --> 00:10:17.980]  好 看看下一張
[00:10:17.980 --> 00:10:19.740]  我先放大
[00:10:19.740 --> 00:10:21.260]  如果放大了
[00:10:21.260 --> 00:10:25.300]  放大了你會看到剛才我們說過的
[00:10:25.300 --> 00:10:28.740]  以色列在約書亞帶領之下
[00:10:28.740 --> 00:10:31.980]  而得到的土地就是黃色這些
[00:10:31.980 --> 00:10:34.580]  而紅色的粉紅色未得
[00:10:34.580 --> 00:10:36.580]  最北的地方就是這裡了
[00:10:36.580 --> 00:10:38.260]  最北的地方在這裡
[00:10:38.260 --> 00:10:40.420]  就是巴黎加德
[00:10:40.420 --> 00:10:41.940]  就是這個位置
[00:10:41.940 --> 00:10:44.060]  最尖的一個地方
[00:10:44.060 --> 00:10:44.700]  最北的了
[00:10:44.700 --> 00:10:46.860]  是他們得到的最北的地方
[00:10:46.860 --> 00:10:49.900]  就是屬於在黎巴嫩平原
[00:10:49.900 --> 00:10:51.100]  最北的地方
[00:10:51.100 --> 00:10:52.500]  下面下去
[00:10:52.500 --> 00:10:55.180]  就會沿著大河下去
[00:10:55.180 --> 00:10:58.620]  去到加里尼海了
[00:10:58.620 --> 00:11:01.180]  然後大河繼續下去
[00:11:01.180 --> 00:11:02.860]  很多個王在這裡
[00:11:02.860 --> 00:11:04.540]  每一個城都有個王
[00:11:04.540 --> 00:11:06.220]  你看到城的名字
[00:11:06.220 --> 00:11:08.060]  其實裡面都有個王在這裡
[00:11:08.060 --> 00:11:10.540]  是做了王的
[00:11:10.540 --> 00:11:16.460]  而黑門山大概就在巴黎加德這個字遮住
[00:11:16.460 --> 00:11:17.660]  就是黑門山
[00:11:17.660 --> 00:11:20.180]  去到北的黑門山
[00:11:20.180 --> 00:11:24.420]  看下一張就是剛才地圖的下半
[00:11:24.420 --> 00:11:26.140]  你會看到
[00:11:26.140 --> 00:11:29.900]  黃色的地方都是以色列得到的
[00:11:29.900 --> 00:11:33.180]  粉紅色整個菲律賓
[00:11:33.180 --> 00:11:37.340]  就是加薩、阿塞斯特、阿塞基倫、以加倫
[00:11:37.340 --> 00:11:40.620]  這邊的土地就是菲律賓地
[00:11:40.620 --> 00:11:41.220]  好了
[00:11:41.220 --> 00:11:44.260]  西耳的哈拉山
[00:11:44.260 --> 00:11:45.980]  剛才讀的經文
[00:11:45.980 --> 00:11:52.540]  在北邊就由巴黎加德去到西南邊的西耳
[00:11:52.540 --> 00:11:55.780]  哈拉山都是屬於以色列的
[00:11:55.780 --> 00:11:57.820]  剛才是看北
[00:11:57.820 --> 00:11:58.980]  今天是看南
[00:11:58.980 --> 00:12:02.260]  如果我們查考聖經
[00:12:02.260 --> 00:12:05.140]  或者看各樣的資料
[00:12:05.140 --> 00:12:08.860]  其實是找不到哈拉山在哪裡的
[00:12:08.860 --> 00:12:10.140]  不過有兩個字
[00:12:10.140 --> 00:12:16.620]  讓我們能夠知道它大概在那附近就是西耳
[00:12:16.620 --> 00:12:20.460]  西耳其實就是「毛」的意思
[00:12:20.460 --> 00:12:21.420]  很多毛
[00:12:21.420 --> 00:12:26.140]  就是以東或者叫以塑的另一個名字
[00:12:26.140 --> 00:12:28.940]  以塑就是叫做「毛」
[00:12:28.940 --> 00:12:30.180]  很多毛
[00:12:30.180 --> 00:12:32.980]  以東的意思就是紅色
[00:12:32.980 --> 00:12:37.620]  以塑後來離開了
[00:12:37.620 --> 00:12:40.180]  沒有住在巴勒斯坦
[00:12:40.180 --> 00:12:44.620]  是住在這邊這個山上
[00:12:44.620 --> 00:12:46.460]  這個山區上
[00:12:46.460 --> 00:12:48.580]  就是哈拉山
[00:12:48.580 --> 00:12:51.140]  哈拉山可能是很多山之一
[00:12:51.140 --> 00:12:53.100]  以色列得到這裡
[00:12:53.100 --> 00:12:55.740]  由於哈拉山不知道在哪裡
[00:12:55.740 --> 00:12:57.020]  所以找不回來
[00:12:57.020 --> 00:13:02.140]  所以畫地圖的人沒有將黃色都畫在這裡
[00:13:02.140 --> 00:13:03.100]  不知道在哪裡
[00:13:03.100 --> 00:13:04.780]  可能亂畫了
[00:13:04.780 --> 00:13:06.500]  所以沒有畫
[00:13:06.500 --> 00:13:10.380]  其實由北面的巴勒加德
[00:13:10.380 --> 00:13:12.380]  直到南面的哈拉山
[00:13:12.380 --> 00:13:14.180]  西耳哈拉山
[00:13:14.180 --> 00:13:15.740]  都是他們獲得的
[00:13:15.740 --> 00:13:24.020]  西耳哈拉山後來沒有再在以色列手中堆砌
[00:13:24.020 --> 00:13:25.700]  因為聖經是說
[00:13:25.700 --> 00:13:31.580]  我不將西耳以東那邊給以色列人
[00:13:31.580 --> 00:13:35.540]  因為神說我已經給了以塑
[00:13:35.540 --> 00:13:40.620]  和他的後裔住在以東地
[00:13:40.620 --> 00:13:44.020]  就是說西耳是給以塑的
[00:13:44.020 --> 00:13:46.620]  而這個黃色的英雄之地
[00:13:46.620 --> 00:13:49.500]  特別是約旦河東邊
[00:13:49.500 --> 00:13:52.180]  約旦河東部這些地區
[00:13:52.180 --> 00:13:55.220]  就是約旦河西的小地區
[00:13:55.220 --> 00:13:57.540]  是給以色列的
[00:13:57.540 --> 00:14:01.940]  其實開頭以色列有幾個支派
[00:14:01.940 --> 00:14:04.940]  在約旦河的東邊
[00:14:04.940 --> 00:14:07.780]  他們是沒有進入英雄之地的
[00:14:07.780 --> 00:14:08.780]  在外面
[00:14:08.780 --> 00:14:11.260]  他們都佔領了
[00:14:11.260 --> 00:14:14.740]  大家看到聖經是描述
[00:14:14.740 --> 00:14:20.780]  從巴勒加德直到南面的西耳哈拉山
[00:14:20.780 --> 00:14:24.980]  西耳哈拉山可能是向南面更低一點
[00:14:24.980 --> 00:14:28.620]  不過地圖所限表現不了
[00:14:28.620 --> 00:14:29.740]  好
[00:14:29.740 --> 00:14:33.580]  我想大家看看剛才整個地圖是這樣的
[00:14:33.580 --> 00:14:37.740]  西耳哈拉山可能是更低一點也說不定
[00:14:37.740 --> 00:14:39.940]  更低到很低也說不定
[00:14:39.940 --> 00:14:41.380]  低多一點
[00:14:41.380 --> 00:14:43.180]  我想要看的
[00:14:43.180 --> 00:14:44.740]  再來一次
[00:14:44.740 --> 00:14:47.220]  第一點我想和大家說的
[00:14:47.220 --> 00:14:49.020]  神賜給他們的第一
[00:14:49.020 --> 00:14:51.700]  是賜給他們有地的
[00:14:51.700 --> 00:14:53.220]  有塊地
[00:14:53.220 --> 00:14:58.620]  地就是由巴勒加德直到哈拉山給他們的
[00:14:58.620 --> 00:15:01.940]  於是他們就按著以色列支派
[00:15:01.940 --> 00:15:05.420]  分離做他們的地業
[00:15:05.420 --> 00:15:07.100]  他們就分了地了
[00:15:07.100 --> 00:15:11.580]  是誰做的?是約書亞帶領他們做的
[00:15:11.580 --> 00:15:15.220]  約書亞代表上帝將地給他們
[00:15:15.220 --> 00:15:17.980]  所以他們進入英雄之地的第一件事
[00:15:17.980 --> 00:15:19.820]  就是真的得到
[00:15:19.820 --> 00:15:21.700]  第一是地
[00:15:21.700 --> 00:15:23.580]  是上帝給的
[00:15:23.580 --> 00:15:25.060]  好
[00:15:25.060 --> 00:15:28.020]  然後第二
[00:15:28.020 --> 00:15:28.940]  聖經就說了
[00:15:28.940 --> 00:15:29.580]  第八節
[00:15:29.580 --> 00:15:39.300]  就是黑人、阿摩利人、加南人、比利西人、希美人、耶布斯人的山地
[00:15:39.300 --> 00:15:44.540]  高原、阿拉伯、山坡、抗野和藍地
[00:15:44.540 --> 00:15:48.300]  這裡巴含的人數之不盡
[00:15:48.300 --> 00:15:49.780]  有幾個大的
[00:15:49.780 --> 00:15:51.860]  在這裡約書亞說了
[00:15:51.860 --> 00:15:58.300]  有黑人、有阿摩利人、加南人、比利西人、希美人、耶布斯人
[00:15:58.300 --> 00:16:03.740]  耶布斯人其實就是約瑟蘭一帶地區的山地
[00:16:03.740 --> 00:16:05.620]  約瑟蘭是山地
[00:16:05.620 --> 00:16:07.740]  另外很多人沒有給名字
[00:16:07.740 --> 00:16:10.940]  就是他們住在高原、阿拉伯一帶
[00:16:10.940 --> 00:16:13.740]  有些是住在山坡的一些人
[00:16:13.740 --> 00:16:15.900]  有些是住在抗野平地
[00:16:15.900 --> 00:16:17.140]  沒有人去的人
[00:16:17.140 --> 00:16:18.860]  有些住在藍地
[00:16:18.860 --> 00:16:20.140]  更加不說了
[00:16:20.140 --> 00:16:21.540]  藍地是什麼呢?
[00:16:21.540 --> 00:16:24.620]  如果以色列由北向南走
[00:16:24.620 --> 00:16:26.860]  如果今天根據一條高速公路
[00:16:26.860 --> 00:16:29.940]  或者由舊約習黨藍地
[00:16:29.940 --> 00:16:32.620]  就是一直下了耶路撒冷
[00:16:32.620 --> 00:16:34.380]  然後再向南走
[00:16:34.380 --> 00:16:38.300]  走完死海、嚴海
[00:16:38.300 --> 00:16:40.500]  再向南走到很遠
[00:16:40.500 --> 00:16:43.540]  去到真正的紅海那麼遠
[00:16:43.540 --> 00:16:47.580]  大概是今天高速公路都有六個小時車
[00:16:47.580 --> 00:16:49.020]  或者多一些
[00:16:49.020 --> 00:16:50.900]  這樣的時候去到那裡
[00:16:50.900 --> 00:16:55.420]  以下那些全部都是荒地、抗野
[00:16:55.420 --> 00:16:58.860]  將它稱為藍邊那塊土地
[00:16:58.860 --> 00:17:00.980]  藍地,去哪裡?去藍地
[00:17:00.980 --> 00:17:02.900]  很荒蕪
[00:17:02.900 --> 00:17:05.340]  藍地
[00:17:05.340 --> 00:17:07.020]  整個以色列地
[00:17:07.020 --> 00:17:08.940]  英海之地有多少種人呢?
[00:17:08.940 --> 00:17:09.980]  很多
[00:17:09.980 --> 00:17:13.740]  第一就是我將地給你
[00:17:13.740 --> 00:17:14.740]  第二
[00:17:14.740 --> 00:17:17.100]  我將裡面的人都給你
[00:17:17.100 --> 00:17:18.620]  不過這些人
[00:17:18.620 --> 00:17:20.820]  全部地都不要留了
[00:17:20.820 --> 00:17:22.980]  雖然拿了很多人
[00:17:22.980 --> 00:17:23.900]  我都可以做什麼?
[00:17:23.900 --> 00:17:25.380]  做奴隸
[00:17:25.380 --> 00:17:27.780]  這樣就可以幫忙耕田
[00:17:27.780 --> 00:17:29.180]  做粗工
[00:17:29.180 --> 00:17:33.220]  男的可以幫忙種田
[00:17:33.220 --> 00:17:36.780]  其實神說不要稀罕這些
[00:17:36.780 --> 00:17:40.180]  因為我知道他們會帶領你
[00:17:40.180 --> 00:17:42.380]  會拜那些假神
[00:17:42.380 --> 00:17:44.180]  拜偶像
[00:17:44.180 --> 00:17:47.380]  其實神甚至在舊約聖經之前
[00:17:47.380 --> 00:17:48.580]  摩西已經說
[00:17:48.580 --> 00:17:50.580]  其實我知道你們
[00:17:50.580 --> 00:17:53.740]  進到迦南地會被那些假神
[00:17:53.740 --> 00:17:55.380]  來騷擾你
[00:17:55.380 --> 00:17:56.660]  然後你個個都拜了
[00:17:56.660 --> 00:17:59.380]  你們很迅速就會拜壞了
[00:17:59.380 --> 00:18:00.380]  這樣說
[00:18:00.380 --> 00:18:03.380]  所以
[00:18:03.380 --> 00:18:06.780]  神要將他們滅絕了
[00:18:06.780 --> 00:18:08.260]  有機會再說一下
[00:18:08.260 --> 00:18:11.780]  神為什麼會這樣滅絕他們呢?
[00:18:11.780 --> 00:18:14.580]  然後將地給以色列人
[00:18:14.580 --> 00:18:16.380]  話說回來
[00:18:16.380 --> 00:18:19.180]  這麼多種人在這裡住
[00:18:19.180 --> 00:18:23.260]  你猜在迦南地裡面有多少人口呢?
[00:18:23.260 --> 00:18:24.260]  我也不知道
[00:18:24.260 --> 00:18:27.140]  因為沒有什麼人統計過
[00:18:27.140 --> 00:18:28.540]  沒有人說過出來
[00:18:28.540 --> 00:18:32.140]  但是你知道以色列人出埃及的時候
[00:18:32.140 --> 00:18:36.940]  很有可能是近200萬人
[00:18:36.940 --> 00:18:42.940]  經過了這個抗疫40年
[00:18:42.940 --> 00:18:44.940]  當代的人都死了
[00:18:44.940 --> 00:18:50.340]  他們全部進迦南的人都是在抗疫出生的
[00:18:50.340 --> 00:18:53.340]  我相信他們都補回這個數字
[00:18:53.340 --> 00:18:55.940]  百多二百萬都可能有
[00:18:55.940 --> 00:18:58.940]  而且久了你繁衍得更加多
[00:18:58.940 --> 00:19:04.940]  整個地如果有二三百萬人在這裡住
[00:19:04.940 --> 00:19:09.340]  還不算很擠
[00:19:09.340 --> 00:19:11.340]  不過不會說很空
[00:19:11.340 --> 00:19:15.340]  因為你看到有這麼多種人在裡面住
[00:19:15.340 --> 00:19:18.340]  每個都幾萬幾萬幾萬
[00:19:18.340 --> 00:19:21.340]  那裡一百幾十萬一定有
[00:19:21.340 --> 00:19:24.340]  而且未必有以色列人這麼多
[00:19:24.340 --> 00:19:28.340]  所以他們對於以色列這麼多人要進來住
[00:19:28.340 --> 00:19:32.340]  他們是很惶恐、很驚慌
[00:19:32.340 --> 00:19:34.340]  而且想著如果你進來
[00:19:34.340 --> 00:19:37.340]  你們的耶和華神有這麼好打
[00:19:37.340 --> 00:19:40.340]  我們沒有,一定要和你對抗
[00:19:40.340 --> 00:19:44.340]  所以南邊的五個王、北邊的無數王
[00:19:44.340 --> 00:19:46.340]  都要和以色列打仗
[00:19:46.340 --> 00:19:47.340]  就是這個意思
[00:19:47.340 --> 00:19:51.340]  神真是按著應許帶領他們得勝了
[00:19:51.340 --> 00:19:55.340]  記得如果約瑟奇一開始就攻艾城
[00:19:55.340 --> 00:19:57.340]  在耶利哥之後
[00:19:57.340 --> 00:20:03.340]  如果沒有一個惹麻煩者叫阿甘
[00:20:03.340 --> 00:20:04.340]  如果沒有這個人
[00:20:04.340 --> 00:20:06.340]  就應該他們一直都勝利的
[00:20:06.340 --> 00:20:08.340]  是神特別帶領他們勝利的
[00:20:08.340 --> 00:20:10.340]  早兩次都說了
[00:20:10.340 --> 00:20:12.340]  神落駁來攻擊他們
[00:20:12.340 --> 00:20:20.340]  那些兵搏大鬥到打死的人比被以色列的士兵都殺的還多
[00:20:20.340 --> 00:20:22.340]  就是說神親自介入
[00:20:22.340 --> 00:20:25.340]  幫助他們獲得這一塊應許的地方
[00:20:25.340 --> 00:20:27.340]  這個就是第一,得到地
[00:20:27.340 --> 00:20:30.340]  第二,神真是讓他們得到人了
[00:20:30.340 --> 00:20:33.340]  第三,真是稀奇
[00:20:33.340 --> 00:20:34.340]  因為真的很少讀
[00:20:34.340 --> 00:20:37.340]  第九字,他們的王
[00:20:37.340 --> 00:20:39.340]  這個三字是指我要講的第三點
[00:20:39.340 --> 00:20:42.340]  他們的王有誰呢?
[00:20:42.340 --> 00:20:44.340]  一個是耶利哥王
[00:20:44.340 --> 00:20:46.340]  是艾城的王
[00:20:46.340 --> 00:20:48.340]  艾城近伯特利吉
[00:20:48.340 --> 00:20:49.340]  一個是耶路撒冷王
