
[00:00:00.000 --> 00:00:04.000]  在不久之前我和一個小朋友聊天
[00:01:40.700 --> 00:01:43.100]  摩西不能進會幕
[00:01:43.100 --> 00:01:46.300]  因為雲彩停在其上
[00:01:46.300 --> 00:01:51.000]  並且耶和華的榮光充滿了帳幕
[00:01:51.000 --> 00:01:55.400]  這個帳幕其實希伯來文是同一個字
[00:01:55.400 --> 00:01:56.200]  當時怎樣呢
[00:01:56.200 --> 00:02:00.200]  神的榮耀充滿整個會幕
[00:02:00.200 --> 00:02:04.100]  會幕是以色列人敬拜神的地方
[00:02:04.100 --> 00:02:06.800]  根據《以忽所書》第二章
[00:02:06.800 --> 00:02:08.600]  保羅也說
[00:02:08.600 --> 00:02:12.000]  神藉著聖靈居住的地方
[00:02:12.000 --> 00:02:15.600]  其實是等於今天的教會
[00:02:15.600 --> 00:02:18.300]  我們一起聚集的教會
[00:02:18.300 --> 00:02:21.400]  當時神的榮耀充滿整個會幕
[00:02:21.400 --> 00:02:23.100]  大到一個地步
[00:02:23.100 --> 00:02:26.100]  作為神親密朋友的摩西
[00:02:26.100 --> 00:02:28.800]  也不能進入會幕
[00:02:28.800 --> 00:02:30.600]  其實是說
[00:02:30.600 --> 00:02:34.700]  神是很大很大的充滿這個地方
[00:02:34.700 --> 00:02:37.600]  究竟是什麼意思呢
[00:02:37.600 --> 00:02:38.600]  這個意思就是說
[00:02:38.600 --> 00:02:43.200]  神起於當時以色列人所做的事
[00:02:43.200 --> 00:02:46.400]  所以神彰顯祂的榮耀
[00:02:46.400 --> 00:02:48.300]  給所有人見到
[00:02:48.300 --> 00:02:51.500]  也等於神和當時以色列人說
[00:02:51.500 --> 00:02:52.600]  祢所做的事
[00:02:52.600 --> 00:02:54.000]  我所喜悅的
[00:02:54.000 --> 00:02:56.600]  我向祢們說阿們
[00:02:56.600 --> 00:02:58.100]  在新約的時代
[00:02:58.100 --> 00:03:00.600]  保羅也是這樣為教會祈禱的
[00:03:00.600 --> 00:03:03.600]  我們看《以忽所書》三章十六至二十一節
[00:03:03.600 --> 00:03:04.500]  我們一起讀
[00:03:04.500 --> 00:03:05.600]  一二三
[00:03:05.600 --> 00:03:08.800]  求祢安著他豐盛的榮耀
[00:03:08.800 --> 00:03:10.400]  藉著他的靈
[00:03:10.400 --> 00:03:14.200]  叫祢們心裡的力量光強起來
[00:03:14.200 --> 00:03:18.600]  使基督因祢們的信住在祢們心裡
[00:03:18.600 --> 00:03:21.900]  叫祢們的愛心有根有基
[00:03:21.900 --> 00:03:26.500]  能以和眾聖徒一同明白基督的愛
[00:03:26.500 --> 00:03:29.800]  是何等長闊高深
[00:03:29.800 --> 00:03:34.700]  並知道這愛是過於人所能測度的
[00:03:34.700 --> 00:03:37.300]  別叫神一切所充滿的
[00:03:37.300 --> 00:03:38.900]  充滿了祢們
[00:03:38.900 --> 00:03:41.300]  但願祂在教會中
[00:03:41.300 --> 00:03:45.000]  並在基督耶穌裡得著榮耀
[00:03:45.000 --> 00:03:48.600]  直到世世代代永永遠遠
[00:03:48.600 --> 00:03:49.600]  阿們
[00:03:49.600 --> 00:03:53.100]  保羅這個祈禱是基於神的恩典
[00:03:53.100 --> 00:03:54.000]  因為神的恩典
[00:03:54.000 --> 00:03:56.600]  所以神主動用祂的聖靈
[00:03:56.600 --> 00:03:58.800]  充滿教會的頂子妹
[00:03:58.800 --> 00:04:02.700]  讓教會的頂子妹經歷神的愛和能力
[00:04:02.700 --> 00:04:04.500]  他們的生命得著改變
[00:04:04.500 --> 00:04:05.800]  有新的能力
[00:04:05.800 --> 00:04:07.400]  以致教會的頂子妹
[00:04:07.400 --> 00:04:10.200]  一起做神所喜悅的事
[00:04:10.200 --> 00:04:12.000]  以致其他人
[00:04:12.000 --> 00:04:14.900]  可以在教會裡看到神的榮耀
[00:04:14.900 --> 00:04:18.500]  也等於神喜悅教會所做的事
[00:04:18.500 --> 00:04:21.100]  將祂的榮耀顯明在我們當中
[00:04:21.100 --> 00:04:23.600]  讓所有人都看到
[00:04:23.600 --> 00:04:25.300]  究竟當時這群以色列人
[00:04:25.300 --> 00:04:28.900]  做了什麼蒙神的喜悅
[00:04:28.900 --> 00:04:32.900]  以致神彰顯祂的榮耀給所有人看到
[00:04:32.900 --> 00:04:36.000]  也等於神跟他們說阿們
[00:04:36.000 --> 00:04:37.500]  我覺得有兩方面
[00:04:37.500 --> 00:04:38.600]  以下的時間
[00:04:38.600 --> 00:04:41.100]  我就想跟大家講這兩方面
[00:04:41.100 --> 00:04:44.500]  以色列人做了神所喜悅的事
[00:04:44.500 --> 00:04:47.400]  以致神彰顯祂的榮耀給所有人看到
[00:04:47.400 --> 00:04:48.400]  第一件事
[00:04:48.400 --> 00:04:50.200]  就是當時的以色列人
[00:04:50.200 --> 00:04:52.800]  完全依照神的心意
[00:04:52.800 --> 00:04:53.500]  祂的命令
[00:04:53.500 --> 00:04:56.200]  祂的吩咐去建立教會
[00:04:56.200 --> 00:04:58.900]  如果我們看《春埃及記》第四十
[00:04:58.900 --> 00:05:01.500]  三十九章三十二節
[00:05:01.500 --> 00:05:04.700]  我們發現之後有不斷出現的
[00:05:04.700 --> 00:05:06.000]  重複的聖經
[00:05:06.000 --> 00:05:08.500]  我們先讀三十九章三十二節
[00:05:08.500 --> 00:05:10.300]  我們一起讀 一二三
[00:05:10.300 --> 00:05:12.900]  「凡耶和華所吩咐摩世的」
[00:05:12.900 --> 00:05:16.100]  「以色列人都照樣做了」
[00:05:16.100 --> 00:05:18.900]  我們繼續看三十九章四十三節
[00:05:18.900 --> 00:05:19.600]  差不多的
[00:05:19.600 --> 00:05:21.200]  我們一起讀 一二三
[00:05:21.200 --> 00:05:23.300]  「耶和華怎樣吩咐的」
[00:05:23.300 --> 00:05:26.500]  「他們就都怎樣做了」
[00:05:26.500 --> 00:05:28.700]  就是說神吩咐他的
[00:05:28.700 --> 00:05:30.600]  以色列人照樣主本
[00:05:30.600 --> 00:05:32.500]  不改變不扭轉
[00:05:32.500 --> 00:05:33.900]  照做他的事
[00:05:33.900 --> 00:05:36.800]  這是出埃及第三十九章
[00:05:36.800 --> 00:05:38.900]  當我們進入第四十章
[00:05:38.900 --> 00:05:41.100]  就出現更多
[00:05:41.100 --> 00:05:42.200]  以下的聖經
[00:05:42.200 --> 00:05:43.500]  四十章十六節
[00:05:43.500 --> 00:05:45.500]  重複出現八字
[00:05:45.500 --> 00:05:47.200]  我們一起讀這段聖經
[00:05:47.200 --> 00:05:48.600]  一二三
[00:05:48.600 --> 00:05:50.100]  「摩世這樣行」
[00:05:50.100 --> 00:05:53.800]  「都是照耶和華所吩咐他的」
[00:05:53.800 --> 00:05:56.800]  「照耶和華所吩咐他的」出現了八字
[00:05:56.800 --> 00:05:59.000]  那些聖經密集到
[00:05:59.000 --> 00:06:01.900]  我講到是沒有辦法不講的
[00:06:01.900 --> 00:06:03.100]  因為經常出現
[00:06:03.100 --> 00:06:07.100]  很重要很重要這件事
[00:06:07.100 --> 00:06:08.700]  他在講什麼呢
[00:06:08.700 --> 00:06:13.900]  這群以色列人是完全依照神的吩咐
[00:06:13.900 --> 00:06:16.600]  依照他的命令
[00:06:16.600 --> 00:06:17.900]  一五一十
[00:06:17.900 --> 00:06:19.800]  去完全的照做
[00:06:19.800 --> 00:06:20.800]  做一件事
[00:06:20.800 --> 00:06:22.300]  究竟做什麼呢
[00:06:22.300 --> 00:06:24.400]  我們繼續看十七節
[00:06:24.400 --> 00:06:26.100]  我們一起讀 一二三
[00:06:26.100 --> 00:06:28.800]  「第二年正月初日」
[00:06:28.800 --> 00:06:30.900]  「帳幕就立起來」
[00:06:30.900 --> 00:06:33.500]  我剛才講這個帳幕就是會幕
[00:06:33.500 --> 00:06:37.200]  會幕就等於今天的教會
[00:06:37.200 --> 00:06:38.500]  他們建造這個教會
[00:06:38.500 --> 00:06:40.700]  無論是製造的方法
[00:06:40.700 --> 00:06:42.000]  用的物料
[00:06:42.000 --> 00:06:43.800]  裡面的陳設
[00:06:43.800 --> 00:06:47.100]  所有的東西都完全百分之一百
[00:06:47.100 --> 00:06:48.900]  依照神的吩咐
[00:06:48.900 --> 00:06:51.500]  他的命令去做
[00:06:51.500 --> 00:06:56.000]  這個根據神的心意去建立教會
[00:06:56.000 --> 00:06:57.900]  今天聖靈都問我們
[00:06:57.900 --> 00:07:00.200]  究竟我們用什麼態度
[00:07:00.200 --> 00:07:03.700]  用什麼心態去建立我們的教會
[00:07:03.700 --> 00:07:08.200]  我們是不是一起同心合意去建立我們的教會呢
[00:07:08.200 --> 00:07:09.400]  在年初的時候
[00:07:09.400 --> 00:07:13.600]  我跟同福堂的所有侍奉人員講過
[00:07:13.600 --> 00:07:16.900]  我們經過長時間的禱告領袖
[00:07:16.900 --> 00:07:19.200]  我們很相信神要同福堂
[00:07:19.200 --> 00:07:21.800]  未來那二十年走的方向
[00:07:21.800 --> 00:07:24.900]  未來那二十年我們走的方向有三個方向
[00:07:24.900 --> 00:07:26.700]  第一 三點
[00:07:26.700 --> 00:07:33.200]  第一 我們盼望同福成為一間有信仰活力的教會
[00:07:33.200 --> 00:07:37.500]  第二 我們盼望同福成為一間多代同行的教會
[00:07:37.500 --> 00:07:40.200]  第三 我們盼望同福成為一間
[00:07:40.200 --> 00:07:45.000]  跟社區互動並且帶動社區的教會
[00:07:45.000 --> 00:07:48.700]  以下我想解釋一下這三個方向是什麼
[00:07:48.700 --> 00:07:51.300]  什麼是有信仰活力的教會呢
[00:07:51.300 --> 00:07:54.700]  我們的群體是積極傳福音的教會
[00:07:54.700 --> 00:07:56.800]  我們不僅是積極傳福音
[00:07:56.800 --> 00:07:59.400]  我們也訓練裝備我們的頂子會
[00:07:59.400 --> 00:08:05.000]  讓他們有能力 有熱心去向外傳福音
[00:08:05.000 --> 00:08:09.000]  我們是在真理上向聖靈開放的教會
[00:08:09.000 --> 00:08:13.100]  我們鼓勵頂子會根據保內爾弗所說的命令
[00:08:13.100 --> 00:08:15.500]  我們不斷被聖靈充滿
[00:08:15.500 --> 00:08:17.500]  我們在教會我們盼望頂子會
[00:08:17.500 --> 00:08:21.200]  我們的群體是有生命改變的見證
[00:08:21.200 --> 00:08:24.000]  當你生命改變有這個見證的時候
[00:08:24.000 --> 00:08:26.600]  你就在人的心裡面有權柄
[00:08:26.600 --> 00:08:29.000]  你是會有影響力
[00:08:29.000 --> 00:08:31.000]  我們盼望我們的聚會
[00:08:31.000 --> 00:08:32.700]  我們的禱告祭壇
[00:08:32.700 --> 00:08:34.600]  能夠帶人去神的面前
[00:08:34.600 --> 00:08:36.400]  讓神去經歷神
[00:08:36.400 --> 00:08:38.000]  讓人去經歷神
[00:08:38.000 --> 00:08:39.800]  讓他們重新得力
[00:08:39.800 --> 00:08:41.900]  我們盼望我們的頂子會
[00:08:41.900 --> 00:08:46.400]  完全相信我們的神在聖經上是否認許
[00:08:46.400 --> 00:08:48.400]  我們相信神的信實
[00:08:48.400 --> 00:08:50.700]  我們相信神的同在
[00:08:50.700 --> 00:08:52.400]  所以我們有著這個信心
[00:08:52.400 --> 00:08:53.700]  所以我們喜樂
[00:08:53.700 --> 00:08:55.600]  因為我們可以放手給神
[00:08:55.600 --> 00:08:57.700]  我們的靈是自由的
[00:08:57.700 --> 00:09:00.800]  我們盼望我們同福堂的敬拜
[00:09:00.800 --> 00:09:03.000]  是活潑是自由的
[00:09:03.000 --> 00:09:05.700]  讓人跟我們一起敬拜的時候
[00:09:05.700 --> 00:09:07.500]  他經歷到神的實在
[00:09:07.500 --> 00:09:09.200]  他見到神的榮美
[00:09:09.200 --> 00:09:12.200]  這個是有信仰活力的教會
[00:09:12.200 --> 00:09:15.200]  什麼是多代同行的教會呢
[00:09:15.200 --> 00:09:20.500]  我們鼓勵建立和優化不同年代的關係
[00:09:20.500 --> 00:09:22.000]  包括我們跟上一代的關係
[00:09:22.000 --> 00:09:23.500]  我們跟下一代的關係
[00:09:23.500 --> 00:09:25.100]  大家彼此的關係
[00:09:25.100 --> 00:09:26.800]  我們盼望我們的教會
[00:09:26.800 --> 00:09:29.400]  是可以凝聚家庭的力量的
[00:09:29.400 --> 00:09:31.600]  去鞏固家庭的關係
[00:09:31.600 --> 00:09:33.200]  包括是婚姻的關係
[00:09:33.200 --> 00:09:34.900]  是兩代的關係
[00:09:34.900 --> 00:09:36.400]  我們教會我們的聚會
[00:09:36.400 --> 00:09:39.200]  我們盼望一家大小
[00:09:39.200 --> 00:09:41.600]  所有的不同年紀的
[00:09:41.600 --> 00:09:44.700]  都可以一起參與我們的教會活動的
[00:09:44.700 --> 00:09:47.900]  我們的教會是跟家庭同行
[00:09:47.900 --> 00:09:50.800]  我們盼望我們可以裝備我們的父母
[00:09:50.800 --> 00:09:52.300]  教養我們的下一代
[00:09:52.300 --> 00:09:54.900]  讓他們一生行在神的道路裡面
[00:09:54.900 --> 00:09:58.700]  我們盼望我們的教會是同福家
[00:09:58.700 --> 00:10:00.800]  大家進來有家庭的感覺
[00:10:00.800 --> 00:10:02.600]  大家有家的感覺
[00:10:02.600 --> 00:10:04.900]  這個是多代同行的教會
[00:10:04.900 --> 00:10:09.200]  什麼是和社區互動帶動社區的教會呢
[00:10:09.200 --> 00:10:12.400]  我們是主動和我們的社區去連結的
[00:10:12.400 --> 00:10:15.200]  我們建立深化關係的
[00:10:15.200 --> 00:10:16.700]  就正如我們九一四九一五
[00:10:16.700 --> 00:10:19.000]  一二一四一二一五一樣
[00:10:19.000 --> 00:10:21.700]  我們要和社區不斷地建立深化關係
[00:10:21.700 --> 00:10:24.700]  我們大家到最後變為
[00:10:24.700 --> 00:10:26.800]  左右你很親密的關係
[00:10:26.800 --> 00:10:28.900]  我們也歡迎任何的人
[00:10:28.900 --> 00:10:31.700]  無論你是什麼言語什麼背景
[00:10:31.700 --> 00:10:33.000]  什麼經歷
[00:10:33.000 --> 00:10:35.300]  你都可以進來我們的教會聚會的
[00:10:35.300 --> 00:10:38.300]  當你進來的時候是沒有難阻沒有障礙的
[00:10:38.300 --> 00:10:41.400]  我們盼望我們的教會對於我們的社區
[00:10:41.400 --> 00:10:44.300]  是有屬靈和實質的影響力的
[00:10:44.300 --> 00:10:45.300]  最後一個英文的
[00:10:45.300 --> 00:10:48.200]  Engagement before conversion是什麼意思呢
[00:10:48.200 --> 00:10:50.600]  舉個例子就是我們以前搞嘉年華會
[00:10:50.600 --> 00:10:52.600]  是我們信了耶穌的人
[00:10:52.600 --> 00:10:53.700]  一起搞嘉年華會
[00:10:53.700 --> 00:10:55.700]  請那些未信的朋友來參加
[00:10:55.700 --> 00:10:57.700]  但是就好像銅鑼祠一樣
[00:10:57.700 --> 00:10:59.600]  我們歡迎所有人
[00:10:59.600 --> 00:11:00.900]  無論你有沒有信耶穌
[00:11:00.900 --> 00:11:03.700]  你都一起和我們投入這個活動
[00:11:03.700 --> 00:11:06.300]  在關係上面我們建立關係
[00:11:06.300 --> 00:11:08.500]  我們讓他認識耶穌
[00:11:08.500 --> 00:11:11.500]  盼望有一天這個地區
[00:11:11.500 --> 00:11:13.900]  就是我們關景樓上面耶穌是主
[00:11:13.900 --> 00:11:16.000]  成為這個地區的地標
[00:11:16.000 --> 00:11:18.900]  讓我們的街坊都可以有機會認識耶穌
[00:11:18.900 --> 00:11:20.700]  弟兄姊妹這個就是
[00:11:20.700 --> 00:11:23.500]  我們同福未來那二十年
[00:11:23.500 --> 00:11:25.200]  我們所走的方向
[00:11:25.200 --> 00:11:27.800]  我們很相信神一直帶領我們
[00:11:27.800 --> 00:11:30.000]  感動我們互相的印證
[00:11:30.000 --> 00:11:34.900]  這個方向是未來我們二十年要走的
[00:11:34.900 --> 00:11:37.400]  要成就這個方向
[00:11:37.400 --> 00:11:39.300]  要邁向這個方向
[00:11:39.300 --> 00:11:42.200]  我們需要硬件和軟件
[00:11:42.200 --> 00:11:44.500]  軟件就是我們在說的
[00:11:44.500 --> 00:11:46.600]  我們在營造的教會文化
[00:11:46.600 --> 00:11:50.500]  我們弟兄姊妹繼續被聖靈塑造我們的屬靈生命
[00:11:50.500 --> 00:11:52.600]  以致我們可以為主發光
[00:11:52.600 --> 00:11:54.400]  但是硬件是什麼呢
[00:11:54.400 --> 00:11:58.900]  硬件就是我們現在同福堂的物業
[00:11:58.900 --> 00:12:02.000]  特別是這座摩頓台的物業
[00:12:02.000 --> 00:12:04.200]  大家知不知道這座摩頓台的物業
[00:12:04.200 --> 00:12:06.200]  我們有多久的歷史
[00:12:06.200 --> 00:12:08.600]  已經超過二十年了
[00:12:08.600 --> 00:12:10.600]  二十三年了
[00:12:10.600 --> 00:12:15.200]  無論如果我們要邁向未來那二十年
[00:12:15.200 --> 00:12:17.400]  同福堂這座物業
[00:12:17.400 --> 00:12:21.400]  無論是設計還是裝修的質量
[00:12:21.400 --> 00:12:25.400]  未必可以承載我們未來那二十年的發展
[00:12:25.400 --> 00:12:30.200]  所以今年年初我們有執事
[00:12:30.200 --> 00:12:32.000]  有一班同工
[00:12:32.000 --> 00:12:36.000]  我們成立了一個初期的工作小組
[00:12:36.000 --> 00:12:39.000]  我們開始著手展開一個
[00:12:39.000 --> 00:12:42.600]  叫做同福三點零的項目
[00:12:42.600 --> 00:12:48.400]  同福三點零是針對我們教會的硬件
[00:12:48.400 --> 00:12:50.000]  不知道弟兄姐妹知不知道
[00:12:50.000 --> 00:12:52.900]  同福一點零究竟是什麼呢
[00:12:52.900 --> 00:12:55.400]  同福一點零就是我們當年
[00:12:55.400 --> 00:13:00.200]  在灣景樓的地方聚會
[00:13:00.200 --> 00:13:02.400]  那個是同福一點零
[00:13:02.400 --> 00:13:06.000]  到後來我們整個教會經歷聖靈更生
[00:13:06.000 --> 00:13:08.200]  我們購買了摩頓台這個物業
[00:13:08.200 --> 00:13:10.200]  就是同福二點零
[00:13:10.200 --> 00:13:13.600]  同福三點零就是未來那二十年
[00:13:13.600 --> 00:13:17.200]  神帶領同福邁向一個什麼的群體
[00:13:17.200 --> 00:13:20.400]  營造我們成為一個什麼的教會
[00:13:20.400 --> 00:13:22.400]  所以這個工作小組
[00:13:22.400 --> 00:13:25.600]  將來未來的時候
[00:13:25.600 --> 00:13:28.400]  我們會做一些以下的行動
[00:13:28.400 --> 00:13:32.800]  包括我們會繼續跟弟兄姐妹講解
[00:13:32.800 --> 00:13:35.600]  同福盼望在未來那二十年
[00:13:35.600 --> 00:13:37.800]  要成為有信仰活力的教會
[00:13:37.800 --> 00:13:39.400]  多代同行的教會
[00:13:39.400 --> 00:13:41.400]  成為跟社區互動
[00:13:41.400 --> 00:13:44.600]  帶動社區發展的教會
[00:13:44.600 --> 00:13:46.400]  並且在未來日子裏面
[00:13:46.400 --> 00:13:49.000]  我們鼓勵我們整個同福堂
[00:13:49.000 --> 00:13:51.000]  每一個牧區的每一個小組
[00:13:51.000 --> 00:13:54.400]  都可以參與這個行動
[00:13:54.400 --> 00:13:55.600]  包括什麼呢
[00:13:55.600 --> 00:13:57.400]  在你的小組裏面
[00:13:57.400 --> 00:13:59.600]  你可以為教會去禱告
[00:13:59.600 --> 00:14:01.600]  然後這個領受
[00:14:01.600 --> 00:14:03.800]  大家可以將你的圖畫
[00:14:03.800 --> 00:14:05.200]  可能神給你這個異象
[00:14:05.200 --> 00:14:07.000]  給你這個圖畫
[00:14:07.000 --> 00:14:08.600]  給你聖經經文
[00:14:08.600 --> 00:14:10.000]  給你一些意念
[00:14:10.000 --> 00:14:11.400]  給你一些意見
[00:14:11.400 --> 00:14:12.800]  甚至可能有專人士
[00:14:12.800 --> 00:14:13.600]  在專頁裏說
[00:14:13.600 --> 00:14:15.200]  「我畫了一張圖給你」
[00:14:15.200 --> 00:14:16.200]  都可以
[00:14:16.200 --> 00:14:18.400]  大家可以通過你的小組
[00:14:18.400 --> 00:14:20.000]  一起禱告領受
[00:14:20.000 --> 00:14:21.800]  將你的意見交給你的區目
[00:14:21.800 --> 00:14:23.000]  交給教會
[00:14:23.000 --> 00:14:26.600]  亦都可能我們有一些focus group
[00:14:26.600 --> 00:14:29.000]  一起聽取大家的意見
[00:14:29.000 --> 00:14:30.200]  我們亦都可能
[00:14:30.200 --> 00:14:34.800]  我們將會有一個專用的電郵地址
[00:14:34.800 --> 00:14:38.400]  讓大家可以將你的意見交給教會
[00:14:38.400 --> 00:14:39.800]  我們集思廣益
[00:14:39.800 --> 00:14:41.200]  我們沒有辦法保證
[00:14:41.200 --> 00:14:42.400]  每一位弟兄姊妹
[00:14:42.400 --> 00:14:44.200]  你的意見都採納
[00:14:44.200 --> 00:14:45.400]  因為不同的處境
[00:14:45.400 --> 00:14:47.200]  不同的環境
[00:14:47.200 --> 00:14:48.600]  但我可以保證
[00:14:48.600 --> 00:14:51.000]  我們同福堂每一位弟兄姊妹
[00:14:51.000 --> 00:14:53.400]  都可以參與到這個過程
[00:14:53.400 --> 00:14:56.600]  我們同心建造同福
[00:14:56.600 --> 00:14:58.000]  亦都在同時
[00:14:58.000 --> 00:15:00.400]  我們會招募
[00:15:00.400 --> 00:15:01.600]  一些我們教會裏面
[00:15:01.600 --> 00:15:03.000]  有因次
[00:15:03.000 --> 00:15:04.600]  可能有不同才能
[00:15:04.600 --> 00:15:07.200]  專業知識經驗的弟兄姊妹
[00:15:07.200 --> 00:15:08.600]  我很感恩因為同福
[00:15:08.600 --> 00:15:10.600]  充滿了很出色的弟兄姊妹
[00:15:10.600 --> 00:15:12.800]  可能我們當中有些職師
[00:15:12.800 --> 00:15:14.400]  或者其他專業人士
[00:15:14.400 --> 00:15:16.600]  一些結構工程師也好
[00:15:16.600 --> 00:15:18.200]  室內設計師
[00:15:18.200 --> 00:15:20.200]  又或者一些藝術家
[00:15:20.200 --> 00:15:22.800]  又或者籌款很厲害的弟兄姊妹
[00:15:22.800 --> 00:15:25.000]  可能有不同的
[00:15:25.000 --> 00:15:26.600]  不同出色的弟兄姊妹
[00:15:26.600 --> 00:15:28.600]  我們盼望有些才能
[00:15:28.600 --> 00:15:29.600]  有些因次
[00:15:29.600 --> 00:15:31.000]  可以在過程裏面
[00:15:31.000 --> 00:15:32.600]  可以貢獻給神
[00:15:32.600 --> 00:15:34.400]  一起參與去建立
[00:15:34.400 --> 00:15:36.600]  我們未來二十年的教會
[00:15:36.600 --> 00:15:38.400]  我們亦都將會發動
[00:15:38.400 --> 00:15:40.000]  大家一起去祈禱
[00:15:40.000 --> 00:15:42.000]  我們亦都鼓勵弟兄姊妹
[00:15:42.000 --> 00:15:43.000]  回去星期三
[00:15:43.000 --> 00:15:44.000]  我們的禱告祭壇
[00:15:44.000 --> 00:15:45.000]  一起同心合意
[00:15:45.000 --> 00:15:47.000]  為教會去禱告
[00:15:47.000 --> 00:15:49.400]  我們盼望將來
[00:15:49.400 --> 00:15:52.000]  我們會鼓勵弟兄姊妹
[00:15:52.000 --> 00:15:53.800]  在你的十一奉獻上面
[00:15:53.800 --> 00:15:55.600]  額外會奉獻一筆
[00:15:55.600 --> 00:15:57.600]  去支持這個項目
[00:15:57.600 --> 00:16:00.800]  我們預計這個項目
[00:16:00.800 --> 00:16:02.800]  不是一年半載搞定
[00:16:02.800 --> 00:16:05.600]  是可能延續在二至三年
[00:16:05.600 --> 00:16:07.400]  總括來說
[00:16:07.400 --> 00:16:09.000]  同福三點零
[00:16:09.000 --> 00:16:11.400]  是一個讓我們同福堂
[00:16:11.400 --> 00:16:13.200]  每一位弟兄姊妹
[00:16:13.200 --> 00:16:14.800]  都可以參與到
[00:16:14.800 --> 00:16:16.400]  我們一起同心合意
[00:16:16.400 --> 00:16:18.200]  我們一起彼此的配搭
[00:16:18.200 --> 00:16:19.800]  根據神的心意
[00:16:19.800 --> 00:16:21.600]  根據祂的命令
[00:16:21.600 --> 00:16:23.400]  一起同心去建造
[00:16:23.400 --> 00:16:25.400]  同福未來那二十年的
[00:16:25.400 --> 00:16:27.800]  同福的一個教會
[00:16:27.800 --> 00:16:28.800]  所以盼望弟兄姊妹
[00:16:28.800 --> 00:16:30.800]  我們繼續為教會去禱告
[00:16:30.800 --> 00:16:34.000]  我們現在只是和大家宣佈了
[00:16:34.000 --> 00:16:36.200]  我們具體的行動在未來日子裡面
[00:16:36.200 --> 00:16:37.800]  求神給我們
[00:16:37.800 --> 00:16:39.400]  我們有同心合意
[00:16:39.400 --> 00:16:42.400]  我們有弟兄姊妹一起去參與
[00:16:42.400 --> 00:16:46.000]  也求神給我們有智慧
[00:16:46.000 --> 00:16:48.000]  去和大家講解
[00:16:48.000 --> 00:16:51.000]  這個是神感動我們
[00:16:51.000 --> 00:16:54.000]  建立未來二十年的群體
[00:16:54.000 --> 00:16:56.800]  我們再看一次剛才的聖經
[00:16:56.800 --> 00:16:58.400]  我們剛才看過
[00:16:58.400 --> 00:17:01.000]  春節及四十章十七節
[00:17:01.000 --> 00:17:02.600]  我們一起再讀多一次好嗎
[00:17:02.600 --> 00:17:04.000]  一二三
[00:17:04.000 --> 00:17:06.400]  第二年正月初一日
[00:17:06.400 --> 00:17:09.000]  張莫就立起來
[00:17:09.000 --> 00:17:11.600]  這裡四十章十七節
