
[00:00:00.000 --> 00:00:05.200]  很快我們去到這個系列的最後一個講道
[00:09:38.280 --> 00:09:40.160]  產生積累下來的困難
[00:09:40.680 --> 00:09:41.880]  嘗試用神
[00:09:41.880 --> 00:09:45.680]  神同心的愛
[00:09:45.680 --> 00:09:47.120]  這個愛
[00:09:47.120 --> 00:09:49.480]  去引發這個化解的進程
[00:09:49.480 --> 00:09:51.600]  大家還記不記得
[00:09:51.600 --> 00:09:53.200]  一是什麼
[00:09:53.200 --> 00:09:56.200]  一斤良木
[00:09:56.200 --> 00:09:58.800]  核心的
[00:09:58.800 --> 00:10:00.400]  意義是什麼
[00:10:00.400 --> 00:10:03.480]  要謙卑
[00:10:03.480 --> 00:10:05.240]  知道嗎
[00:10:05.240 --> 00:10:08.000]  當我們看到人的不是的時候
[00:10:08.000 --> 00:10:09.480]  我們要謙卑的
[00:10:09.800 --> 00:10:11.560]  去接受神的真理的光照
[00:10:11.560 --> 00:10:13.600]  我看到別人的刺
[00:10:13.600 --> 00:10:14.320]  我裡面有什麼
[00:10:14.320 --> 00:10:16.440]  我裡面有良木
[00:10:16.440 --> 00:10:19.160]  我願承認
[00:10:19.160 --> 00:10:21.000]  我是有良木
[00:10:21.000 --> 00:10:22.320]  我是有錯
[00:10:22.320 --> 00:10:26.040]  當我去看到別人的刺的時候
[00:10:26.040 --> 00:10:28.520]  其實我要承認我有良木
[00:10:28.520 --> 00:10:30.080]  我要悔改
[00:10:30.080 --> 00:10:32.560]  我要放下
[00:10:32.560 --> 00:10:34.800]  堅持去看別人的刺
[00:10:34.800 --> 00:10:36.520]  那個焦點
[00:10:36.520 --> 00:10:39.280]  去關心自己的良木
[00:10:39.920 --> 00:10:41.160]  要在神的面前
[00:10:41.160 --> 00:10:42.880]  認罪
[00:10:42.880 --> 00:10:44.120]  悔改
[00:10:44.120 --> 00:10:45.080]  求神光照
[00:10:45.080 --> 00:10:46.360]  讓他看到我們自己的問題
[00:10:46.360 --> 00:10:47.440]  二呢
[00:10:47.440 --> 00:10:50.680]  以誠定局
[00:10:50.680 --> 00:10:51.520]  好的
[00:10:51.520 --> 00:10:54.080]  感謝主 大家還記得
[00:10:54.080 --> 00:10:55.600]  核心教導是什麼
[00:10:55.600 --> 00:10:59.360]  以誠定局
[00:10:59.360 --> 00:11:00.800]  就是要我們
[00:11:00.800 --> 00:11:02.720]  去學摺納
[00:11:02.720 --> 00:11:05.960]  因為一個人的生命
[00:11:05.960 --> 00:11:07.560]  經歷了很多年的成長
[00:11:07.560 --> 00:11:11.600]  在我們生命的冰山下面
[00:11:11.600 --> 00:11:14.480]  有很多的原因糾纏了很多的東西
[00:11:14.480 --> 00:11:16.840]  是一時兩刻改變不了的
[00:11:16.840 --> 00:11:20.360]  就是要我們不斷地願意為他忍受
[00:11:20.360 --> 00:11:22.560]  承載他這個生命的限制
[00:11:22.560 --> 00:11:24.200]  所帶來給我們一些的苦
[00:11:24.200 --> 00:11:28.120]  我們甘心學校基督去承受的時候
[00:11:28.120 --> 00:11:30.400]  基督的愛透過我們
[00:11:30.400 --> 00:11:32.160]  就慢慢將這個冰山
[00:11:32.160 --> 00:11:34.160]  慢慢去融化
[00:11:34.160 --> 00:11:35.680]  但是那個歷程裡面
[00:11:35.680 --> 00:11:37.760]  最需要我們先學習的
[00:11:37.760 --> 00:11:39.920]  表達出來的就是一個無條件的摺納
[00:11:39.920 --> 00:11:42.080]  就好像這個浪子的爸爸一樣
[00:11:42.080 --> 00:11:43.520]  就是我們天父的神一樣
[00:11:43.520 --> 00:11:45.800]  浪子有沒有錯
[00:11:45.800 --> 00:11:47.320]  明顯地錯
[00:11:47.320 --> 00:11:48.760]  錯到鐵底
[00:11:48.760 --> 00:11:50.720]  是完全不對
[00:11:50.720 --> 00:11:52.040]  很值得被論斷
[00:11:52.040 --> 00:11:53.960]  很值得被審判
[00:11:53.960 --> 00:11:55.200]  很值得被懲罰
[00:11:55.200 --> 00:11:56.360]  但是
[00:11:56.360 --> 00:11:59.000]  慈父天父
[00:11:59.000 --> 00:12:02.040]  有沒有去掃瞋他任何的惡行
[00:12:02.040 --> 00:12:04.160]  沒有計較 沒有指責
[00:12:04.640 --> 00:12:05.720]  就去擁抱他
[00:12:05.720 --> 00:12:08.560]  就去恢復他作為兒子的名分
[00:12:08.560 --> 00:12:11.440]  容不容易做到這兩件事
[00:12:11.440 --> 00:12:13.800]  你做不做到
[00:12:13.800 --> 00:12:15.960]  做不到是正常的
[00:12:15.960 --> 00:12:18.680]  我們都是血肉之軀的人做不到
[00:12:18.680 --> 00:12:20.200]  所以三就很重要了
[00:12:20.200 --> 00:12:20.920]  三是什麼
[00:12:20.920 --> 00:12:24.120]  三叉路口的核心意義是什麼
[00:12:24.120 --> 00:12:28.280]  就是要尋求神的幫助
[00:12:28.280 --> 00:12:31.000]  我們行真理不可以再靠自己血氣
[00:12:31.000 --> 00:12:32.640]  能力去行的
[00:12:32.640 --> 00:12:34.320]  行道是要靠神
[00:12:34.560 --> 00:12:36.080]  你要去尋求神的一面
[00:12:36.080 --> 00:12:38.640]  你要去尋求神的介入
[00:12:38.640 --> 00:12:42.040]  在親密關係裏面
[00:12:42.040 --> 00:12:44.440]  很快的 閃電那麼快
[00:12:44.440 --> 00:12:46.280]  挑戰的試探就來了
[00:12:46.280 --> 00:12:49.640]  不要以為自己解決了很多問題
[00:12:49.640 --> 00:12:52.840]  記不記得上次我在協商會
[00:12:52.840 --> 00:12:55.840]  突然間
[00:12:55.840 --> 00:12:57.120]  很情緒化
[00:12:57.120 --> 00:12:58.320]  為什麼
[00:12:58.320 --> 00:13:00.400]  我以為自己
[00:13:00.400 --> 00:13:03.280]  已經清理了我很多成長裏面
[00:13:03.720 --> 00:13:06.080]  和我媽媽的關係所帶來的恐懼
[00:13:06.080 --> 00:13:08.560]  但原來我還未可以
[00:13:08.560 --> 00:13:11.680]  當我沒有好好預備自己的時候
[00:13:11.680 --> 00:13:14.040]  突然間有一個挑戰來
[00:13:14.040 --> 00:13:17.080]  將我們心底那種恐懼帶出來的時候
[00:13:17.080 --> 00:13:20.120]  我就跌進了一種很情緒的狀態裏面
[00:13:20.120 --> 00:13:21.480]  不能夠
[00:13:21.480 --> 00:13:22.680]  很好的
[00:13:22.680 --> 00:13:25.120]  去按照理性的討論
[00:13:25.120 --> 00:13:26.240]  來去分享
[00:13:26.240 --> 00:13:29.680]  如果我不讓神不斷去介入我的生命
[00:13:29.680 --> 00:13:33.680]  不斷每時每刻每日都嘗試學習去尋求神的一面
[00:13:33.960 --> 00:13:35.720]  而不是去看別人的錯
[00:13:35.720 --> 00:13:38.800]  今天我們在尋求什麼呢
[00:13:38.800 --> 00:13:41.800]  我們日常生活裏面不斷發現
[00:13:41.800 --> 00:13:43.560]  神在我們的生活裏面
[00:13:43.560 --> 00:13:44.600]  在這個世界裏面
[00:13:44.600 --> 00:13:46.400]  在很多不同的人的生命裏面
[00:13:46.400 --> 00:13:47.840]  閃耀著他
[00:13:47.840 --> 00:13:49.480]  那些光輝的屬性
[00:13:49.480 --> 00:13:52.240]  還是在看人的罪的軟弱
[00:13:52.240 --> 00:13:53.720]  在發怨言
[00:13:53.720 --> 00:13:55.480]  很多怒氣
[00:13:55.480 --> 00:13:57.360]  很多負面的情緒呢
[00:13:57.360 --> 00:14:00.560]  如果我們不能夠
[00:14:00.560 --> 00:14:01.920]  不斷去意識到
[00:14:02.040 --> 00:14:06.800]  神與我們同行,聖靈已經被耶穌差遣與我們同行
[00:14:06.800 --> 00:14:08.360]  成為我們的勸慰師
[00:14:08.360 --> 00:14:12.840]  幫助我們每天去發現神與我們同行這個事實
[00:14:12.840 --> 00:14:14.960]  和祂不斷有的祝福的時候
[00:14:14.960 --> 00:14:18.440]  我們的心靈很容易被這個世界牽引
[00:14:18.440 --> 00:14:20.200]  為什麼感恩這麼重要呢
[00:14:20.200 --> 00:14:22.520]  感恩就是發現
[00:14:22.520 --> 00:14:24.640]  神已經在我們身上
[00:14:24.640 --> 00:14:26.320]  有的美好的作為
[00:14:26.320 --> 00:14:29.440]  神的美好的作為
[00:14:29.440 --> 00:14:31.240]  和神美好的屬性
[00:14:31.840 --> 00:14:33.480]  在東方人的生活裏面
[00:14:33.480 --> 00:14:35.760]  是更加糾纏不清
[00:14:35.760 --> 00:14:39.360]  我們很難很抽象地去想神美好的屬性
[00:14:39.360 --> 00:14:40.440]  但我們很容易
[00:14:40.440 --> 00:14:42.040]  去看到
[00:14:42.040 --> 00:14:43.680]  神一些的
[00:14:43.680 --> 00:14:45.440]  作為在我們身上
[00:14:45.440 --> 00:14:46.520]  值得我們去感恩
[00:14:46.520 --> 00:14:47.920]  透過不同的人
[00:14:47.920 --> 00:14:50.280]  神不斷在祝福我們
[00:14:50.280 --> 00:14:51.880]  所以我們要建立一個
[00:14:51.880 --> 00:14:53.400]  感恩的生活就是
[00:14:53.400 --> 00:14:54.640]  不斷去學
[00:14:54.640 --> 00:14:55.880]  尋求神
[00:14:55.880 --> 00:14:58.160]  尋求神
[00:14:58.160 --> 00:14:59.520]  容讓祂介入
[00:14:59.920 --> 00:15:02.280]  我們要開闊我們生活的習慣和空間
[00:15:02.280 --> 00:15:03.600]  讓神有平台
[00:15:03.600 --> 00:15:04.600]  有空位
[00:15:04.600 --> 00:15:06.040]  來幫助自己
[00:15:06.040 --> 00:15:08.360]  來祝福自己
[00:15:08.360 --> 00:15:10.960]  這個不是現代人的習慣
[00:15:10.960 --> 00:15:13.360]  現代人的文化很人本主義
[00:15:13.360 --> 00:15:14.560]  將神推出
[00:15:14.560 --> 00:15:16.680]  推離開我們生命的舞台
[00:15:16.680 --> 00:15:19.000]  神只是成為夾縫裏面的神
[00:15:19.000 --> 00:15:20.720]  不是一個同行的神
[00:15:20.720 --> 00:15:24.800]  這些潛在的訊息不斷在我們的文化裏面
[00:15:24.800 --> 00:15:26.760]  甚至我們的教育系統裏面
[00:15:26.760 --> 00:15:29.040]  一個不經意甚至在教會裏面
[00:15:29.720 --> 00:15:30.720]  都在傳遞
[00:15:30.720 --> 00:15:34.240]  所以我們知道神很願意介入
[00:15:34.240 --> 00:15:36.080]  所以我們更加要學
[00:15:36.080 --> 00:15:38.280]  第四是甚麼
[00:15:38.280 --> 00:15:42.440]  四是兩對核心的意義
[00:15:42.440 --> 00:15:45.360]  放下你的執著
[00:15:45.360 --> 00:15:48.520]  放下你的執著
[00:15:48.520 --> 00:15:50.800]  神會啟發你
[00:15:50.800 --> 00:15:52.000]  看到
[00:15:52.000 --> 00:15:54.280]  我不是最親近神的男人
[00:15:54.280 --> 00:15:56.440]  我代表不了神
[00:15:57.360 --> 00:16:00.560]  神讓我們看到很多我們在關係裏面的爭議
[00:16:00.560 --> 00:16:02.760]  在親密關係裏面的矛盾
[00:16:02.760 --> 00:16:05.480]  有人說殺死婚姻的不是大是大非
[00:16:05.480 --> 00:16:08.920]  是雞毛蒜皮的生活裏面的小事
[00:16:08.920 --> 00:16:12.120]  積累了很多的不滿意
[00:16:12.120 --> 00:16:13.120]  爭執
[00:16:13.120 --> 00:16:14.080]  以至今日
[00:16:14.080 --> 00:16:17.040]  在這個世界的婚姻或家庭裏面
[00:16:17.040 --> 00:16:19.040]  其實不斷充滿了甚麼
[00:16:19.040 --> 00:16:21.160]  權力的追逐
[00:16:21.160 --> 00:16:23.120]  權力的鬥爭
[00:16:23.120 --> 00:16:25.880]  無論是婚姻裏面的親子關係裏面的
[00:16:25.880 --> 00:16:26.960]  以至到
[00:16:27.560 --> 00:16:29.200]  在我們的社群學校
[00:16:29.200 --> 00:16:30.640]  社會
[00:16:30.640 --> 00:16:34.880]  不同的層次充滿了這些權力的鬥爭
[00:16:34.880 --> 00:16:37.040]  這個不是神的心意
[00:16:37.040 --> 00:16:40.200]  神的心意是要我們學放下
[00:16:40.200 --> 00:16:41.720]  不是學執著
[00:16:41.720 --> 00:16:44.360]  你有很多的權利
[00:16:44.360 --> 00:16:48.200]  這個世界不斷推動你要爭取更多更多的權利
[00:16:48.200 --> 00:16:49.960]  但是神告訴你
