
[00:00:00.000 --> 00:00:03.560]  今天我跟大家講一個題目叫「誰真是主」
[00:06:31.920 --> 00:06:34.000]  人人都是追求金錢的回報
[00:06:34.000 --> 00:06:35.360]  擁有最多的物質
[00:06:35.360 --> 00:06:36.360]  住最大的屋
[00:06:36.360 --> 00:06:39.480]  人人追求生活的享受
[00:06:39.480 --> 00:06:40.600]  是啦
[00:06:40.600 --> 00:06:42.440]  更高的地位
[00:06:42.440 --> 00:06:43.800]  更高的價值
[00:06:43.800 --> 00:06:45.080]  更高的自信
[00:06:45.080 --> 00:06:46.640]  更加舒服
[00:06:47.200 --> 00:06:50.440]  更高的地位 生活更加舒適
[00:06:50.440 --> 00:06:52.120]  所以有人說甚麼呢
[00:06:52.120 --> 00:06:55.440]  他說這個消費主義是現在這代的神來的
[00:06:55.440 --> 00:06:59.200]  所以有人說這個消費主義
[00:06:59.200 --> 00:07:01.280]  現在是我們這個世代的神
[00:07:01.280 --> 00:07:02.040]  有人這樣說
[00:07:02.040 --> 00:07:03.840]  他說消費啦
[00:07:03.840 --> 00:07:05.400]  你就知道這個神是很好的
[00:07:05.400 --> 00:07:06.800]  你消費吧
[00:07:06.800 --> 00:07:08.560]  你就知道這個神是好的
[00:07:08.560 --> 00:07:10.520]  丁梓惠 我舉個例子
[00:07:10.520 --> 00:07:12.280]  你就知道是真的
[00:07:12.280 --> 00:07:14.240]  這幾年COVID呢
[00:07:14.240 --> 00:07:15.760]  是不是很久沒有去旅行了
[00:07:17.000 --> 00:07:17.920]  舉個例子
[00:07:17.920 --> 00:07:21.240]  這個COVID之間很多人都沒去旅遊
[00:07:21.240 --> 00:07:23.080]  有一次我見有個弟兄
[00:07:23.080 --> 00:07:24.960]  在Facebook上Post
[00:07:24.960 --> 00:07:26.480]  他去日本旅行的相片
[00:07:26.480 --> 00:07:31.160]  我在臉書上看到有個弟兄去日本
[00:07:31.160 --> 00:07:32.680]  我問他 你去旅行呀
[00:07:32.680 --> 00:07:33.960]  去日本旅行呀 這樣
[00:07:33.960 --> 00:07:36.680]  我就問他 你去日本旅行呀
[00:07:36.680 --> 00:07:39.960]  他說呢 我的旅行病發了
[00:07:39.960 --> 00:07:42.360]  我就旅遊病發作了
[00:07:42.360 --> 00:07:44.240]  我就要Post我的相片
[00:07:44.760 --> 00:07:48.840]  那我肯定要把那個照片上載上去
[00:07:48.840 --> 00:07:50.680]  所以你發覺整個世代
[00:07:50.680 --> 00:07:53.640]  旅行就是可以享受 是不是
[00:07:53.640 --> 00:07:56.480]  我們知道這個旅行
[00:07:56.480 --> 00:07:59.000]  就是我們享受的一種方式
[00:07:59.000 --> 00:08:03.400]  就是甚至有時候很奢侈 是不是
[00:08:03.400 --> 00:08:06.080]  這看來很奢侈
[00:08:06.080 --> 00:08:08.000]  我想問大家
[00:08:08.000 --> 00:08:11.000]  你知不知道現在世界第二大的富豪
[00:08:11.000 --> 00:08:12.080]  他做什麼生意的
[00:08:12.680 --> 00:08:16.040]  大家知道這世界第二大富豪
[00:08:16.040 --> 00:08:17.320]  是做什麼生意的呢
[00:08:17.320 --> 00:08:21.440]  那不是科技嗎 當然這些年年變的
[00:08:21.440 --> 00:08:24.160]  第二大不是科技
[00:08:24.160 --> 00:08:26.320]  第二大不是科技 是什麼 大家知不知道
[00:08:26.320 --> 00:08:28.520]  是奢侈品
[00:08:28.520 --> 00:08:31.520]  是奢侈品
[00:08:31.520 --> 00:08:35.120]  大家有沒有聽過LV手袋
[00:08:35.120 --> 00:08:37.280]  有沒有聽過
[00:08:37.280 --> 00:08:39.920]  大家有沒有聽過LV手袋 很貴那些
[00:08:39.920 --> 00:08:42.320]  我去歐洲的時候幾十萬
[00:08:42.320 --> 00:08:44.880]  即是幾萬歐元一個手袋
[00:08:44.880 --> 00:08:46.040]  即是幾十萬
[00:08:46.040 --> 00:08:48.160]  丁子梅
[00:08:48.160 --> 00:08:51.720]  賣奢侈品可以賣到
[00:08:51.720 --> 00:08:54.720]  全世界第二富有 是不是很厲害
[00:08:54.720 --> 00:08:59.760]  你可以見到這個消費主義是真的很真實
[00:08:59.760 --> 00:09:04.640]  大家看到買這個奢侈品
[00:09:04.640 --> 00:09:08.000]  可以成為世界第二大富豪
[00:09:08.000 --> 00:09:09.120]  這是多麼的厲害
[00:09:09.120 --> 00:09:10.920]  丁子梅
[00:09:10.920 --> 00:09:12.400]  我想問一問大家
[00:09:12.400 --> 00:09:16.600]  你說其實我都不是很消費
[00:09:16.600 --> 00:09:24.520]  但是你發覺消費那些思想
[00:09:24.520 --> 00:09:26.560]  那些善務那些
[00:09:26.560 --> 00:09:28.040]  其實是入心入肺的
[00:09:28.040 --> 00:09:31.080]  我想問大家
[00:09:31.080 --> 00:09:35.480]  可能你會說我不是很消費主義的
[00:09:35.480 --> 00:09:39.400]  但是這個消費主義已經進入我們的意識裡面
[00:09:41.000 --> 00:09:44.200]  我每晚都看ABC的新聞
[00:09:44.200 --> 00:09:46.160]  還有SBS的新聞
[00:09:46.160 --> 00:09:49.280]  我每天晚上都會看ABC還有SBS的新聞
[00:09:49.280 --> 00:09:50.680]  你猜一定說的是什麼題目
[00:09:50.680 --> 00:09:52.040]  你猜猜
[00:09:52.040 --> 00:09:53.480]  一定說的ABC
[00:09:53.480 --> 00:09:55.440]  每次都會講到一個題目
[00:09:55.440 --> 00:09:56.600]  一定會提到的
[00:09:56.600 --> 00:09:58.000]  你想一想是什麼
[00:09:58.000 --> 00:09:59.000]  一定說的是樓價
[00:09:59.000 --> 00:10:02.960]  用不同的方式去說
[00:10:02.960 --> 00:10:05.200]  利息 財富
[00:10:05.200 --> 00:10:06.680]  每晚都在講這個題目
[00:10:06.680 --> 00:10:08.920]  過SBS和ABC
[00:10:08.920 --> 00:10:12.480]  他們一定會講到房產業
[00:10:12.480 --> 00:10:14.800]  但是用不同的方式去講
[00:10:14.800 --> 00:10:17.200]  所以很多弟兄姊妹
[00:10:17.200 --> 00:10:18.440]  甚至是弟兄姊妹
[00:10:18.440 --> 00:10:20.120]  不一定是不信的人
[00:10:20.120 --> 00:10:23.400]  他心裡面一直在想的都是這些東西
[00:10:23.400 --> 00:10:24.880]  物質等等
[00:10:24.880 --> 00:10:25.840]  弟兄姊妹
[00:10:25.840 --> 00:10:26.640]  我再說好不好
[00:10:26.640 --> 00:10:30.120]  這個消費主義是入心入肺的
[00:10:30.120 --> 00:10:34.520]  就算我們是弟兄姊妹 基督徒
[00:10:34.520 --> 00:10:39.800]  其實我們也會受這個消費主義的影響
[00:10:39.800 --> 00:10:43.200]  有人說這個世代
[00:10:43.200 --> 00:10:46.280]  有一個三位一體的假神
[00:10:46.280 --> 00:10:50.720]  有人說這個世界有一個三位一體的假神
[00:10:50.720 --> 00:10:52.840]  三位一體是真神
[00:10:52.840 --> 00:10:54.760]  假神也是三位一體的
[00:10:54.760 --> 00:10:57.080]  三位一體應該是真神
[00:10:57.080 --> 00:10:59.760]  但是這個假神也是三位一體的
[00:10:59.760 --> 00:11:00.760]  第一個是什麼
[00:11:00.760 --> 00:11:03.720]  第一個就是拜金主義 消費主義
[00:11:03.720 --> 00:11:05.880]  也可以叫做經濟主義
[00:11:05.880 --> 00:11:10.440]  第一個是拜金主義 也是消費主義
[00:11:10.440 --> 00:11:14.040]  這個我們叫做金造的神
[00:11:14.040 --> 00:11:16.000]  這是金造的神
[00:11:16.000 --> 00:11:19.120]  就是說你擁有的物質等等
[00:11:19.120 --> 00:11:21.760]  就有一些假的安全感
[00:11:21.760 --> 00:11:23.560]  假的自尊
[00:11:23.560 --> 00:11:25.080]  還有他相信什麼呢
[00:11:25.080 --> 00:11:27.520]  他相信有錢消費
[00:11:27.520 --> 00:11:29.680]  人生就快樂的
[00:11:29.680 --> 00:11:33.760]  這個假神他是說
[00:11:33.760 --> 00:11:37.960]  你有這個 就可以有假的安全感 有自尊
[00:11:37.960 --> 00:11:40.440]  然後讓你消費
[00:11:40.440 --> 00:11:42.960]  給你的感覺是消費就是快樂
[00:11:42.960 --> 00:11:44.000]  所以反過來說
[00:11:44.000 --> 00:11:46.760]  沒得去旅行就不快樂
[00:11:46.760 --> 00:11:50.440]  反過來說沒去旅行就不快樂了
[00:11:50.440 --> 00:11:51.800]  科學主義是什麼呢
[00:11:51.800 --> 00:11:54.840]  科學主義它叫做全知的神
[00:11:54.840 --> 00:11:57.720]  科學主義是全知的神
[00:11:57.720 --> 00:12:04.800]  就是用實驗的方法去了解這個世界的奴婢
[00:12:04.800 --> 00:12:05.680]  結果是什麼呢
[00:12:05.680 --> 00:12:14.120]  結果他認為就是相信科學
[00:12:14.120 --> 00:12:16.680]  認為科學量不到的東西
[00:12:16.680 --> 00:12:17.800]  量度不到的東西
[00:12:17.800 --> 00:12:18.960]  做不到實驗的那些
[00:12:18.960 --> 00:12:26.000]  那些就不存在了
[00:12:26.000 --> 00:12:29.920]  有一個女士在我們網上的課程她問我
[00:12:29.920 --> 00:12:34.840]  我先生他不相信神家
[00:12:34.840 --> 00:12:36.800]  講來講去講來講去之後我問
[00:12:36.800 --> 00:12:38.320]  那他是不是迷信科學
[00:12:38.320 --> 00:12:40.720]  她說這個說法是對的
[00:12:40.720 --> 00:12:42.240]  是迷信科學
[00:12:42.240 --> 00:12:45.640]  有位女士 我網上課程有位女士
[00:12:45.640 --> 00:12:49.400]  她的先生不相信神
[00:12:49.400 --> 00:12:54.040]  然後我們就說她是不是迷信科學
[00:12:54.040 --> 00:12:55.960]  她說這對了
[00:12:55.960 --> 00:12:56.840]  第三是什麼呢
[00:12:56.840 --> 00:12:58.000]  就是科學主義
[00:12:58.000 --> 00:13:01.560]  是不是科技主義
[00:13:01.560 --> 00:13:04.840]  這個是全能的神
[00:13:04.840 --> 00:13:09.800]  就是說我們用人類的科技一路發展
[00:13:09.800 --> 00:13:18.480]  他們相信可以解決人類所有的問題
[00:13:18.480 --> 00:13:24.640]  科技是代表權力和能力
[00:13:24.640 --> 00:13:31.120]  一個國家的能力就是看它的科技
[00:13:31.120 --> 00:13:33.240]  大家都明白現在AI出現
[00:13:33.240 --> 00:13:35.400]  個個在鬥快
[00:13:35.400 --> 00:13:36.320]  你就明白了
[00:13:36.320 --> 00:13:38.480]  誰能夠掌握到AI
[00:13:38.480 --> 00:13:40.880]  就可能會掌握未來
[00:13:40.880 --> 00:13:44.480]  我們看到現在AI發展的很進步
[00:13:44.480 --> 00:13:47.440]  我們就知道誰能夠掌握這個技術
[00:13:47.440 --> 00:13:51.880]  誰就可以是最好的國家
[00:13:51.880 --> 00:13:56.720]  問題就是科技是不是真的能夠解決人類所有的問題
[00:13:56.720 --> 00:14:01.120]  將人帶到幸福和快樂
[00:14:01.120 --> 00:14:09.120]  問題所在是不是科技就能把人帶到幸福和快樂裏面
[00:14:09.120 --> 00:14:10.480]  丁子梅
[00:14:10.480 --> 00:14:12.440]  這三個神
[00:14:12.440 --> 00:14:14.520]  這三位一體的假神
[00:14:14.520 --> 00:14:17.440]  其實是潛意識進入了我們心裏
[00:14:17.440 --> 00:14:20.920]  這三位一體的假神已經進入我們心裏
[00:14:20.920 --> 00:14:26.160]  他們的信念是在影響著我們
[00:14:26.160 --> 00:14:29.000]  丁子梅你有沒有醒覺到呢
[00:14:29.000 --> 00:14:32.000]  你有沒有發覺呢
[00:14:32.000 --> 00:14:36.440]  我在香港的教會有一個姊妹
[00:14:36.440 --> 00:14:41.640]  她是一間全國其中一個行業裏面
[00:14:41.640 --> 00:14:44.640]  是數一數二的大公司工作
[00:14:44.640 --> 00:14:52.080]  我教會有個姊妹她是在一個全國知名的機構裏面工作
[00:14:52.080 --> 00:14:56.920]  她的老闆是很勤勞很拼命的
[00:14:56.920 --> 00:14:59.360]  她的老闆是很勤勞的
[00:14:59.360 --> 00:15:01.400]  她的生意很成功
[00:15:01.400 --> 00:15:03.640]  她的生意也做得很成功
[00:15:03.640 --> 00:15:06.160]  但由於她過勞
[00:15:06.160 --> 00:15:08.240]  但她是過勞
[00:15:08.240 --> 00:15:11.680]  患了慢性的嚴重的病
[00:15:11.680 --> 00:15:13.640]  她就患上了慢性嚴重的疾病
[00:15:13.640 --> 00:15:20.040]  那通常醫生會勸她不要做了
[00:15:20.040 --> 00:15:22.400]  休息吧
[00:15:22.400 --> 00:15:26.440]  你猜這個人怎麼回答呢
[00:15:26.440 --> 00:15:30.120]  他說我不可以不做的
[00:15:30.120 --> 00:15:33.040]  我不可以輸給別人的
[00:15:33.040 --> 00:15:38.760]  所以她繼續拼命地工作
[00:15:38.760 --> 00:15:41.440]  沒多久
[00:15:41.440 --> 00:15:49.400]  她剛剛50歲出頭就離開了世界
[00:15:49.400 --> 00:15:51.840]  庭姊妹
[00:15:51.840 --> 00:15:56.920]  她在找她的事業她的權力
[00:15:56.920 --> 00:16:00.560]  她的金錢她的地位
[00:16:00.560 --> 00:16:03.560]  但是她擺上了自己的生命
[00:16:03.560 --> 00:16:07.080]  她抓緊她的金錢權利還有地位
[00:16:07.080 --> 00:16:12.320]  但是她就放棄了自己的生命
[00:16:12.320 --> 00:16:14.400]  當我們成功的時候
[00:16:14.400 --> 00:16:16.480]  我們說很成功的時候
[00:16:16.480 --> 00:16:18.480]  我們以為自己是主
[00:16:18.480 --> 00:16:19.920]  自己是神
[00:16:19.920 --> 00:16:22.360]  自己可以掌控一切
[00:16:22.360 --> 00:16:24.000]  當我們很成功的時候
[00:16:24.000 --> 00:16:26.840]  我們以為自己是神
[00:16:26.840 --> 00:16:28.640]  但是當健康一出問題的時候
[00:16:28.640 --> 00:16:30.720]  才猛然間醒覺
[00:16:30.720 --> 00:16:32.440]  原來我們不是主
[00:16:32.440 --> 00:16:35.240]  其實我們是信一個假神
[00:16:35.240 --> 00:16:38.240]  當我們生命出了問題的時候
[00:16:38.240 --> 00:16:41.480]  我們才發現自己相信的是一個假神
[00:16:41.480 --> 00:16:44.280]  真正的主真正的神是耶穌基督
[00:16:44.280 --> 00:16:46.120]  真正的神是主耶穌基督
[00:16:46.120 --> 00:16:47.480]  剛才大家讀的經文
[00:16:47.480 --> 00:16:52.200]  我們發現奶曼很生氣
[00:16:52.200 --> 00:16:56.000]  我們在經文裡看到奶曼很憤怒
[00:16:56.000 --> 00:16:59.640]  先知叫人你去大運河沖七次涼
[00:16:59.640 --> 00:17:00.240]  就可以了
[00:17:00.240 --> 00:17:01.920]  她生氣得不得了
[00:17:01.920 --> 00:17:05.640]  你分析一下為什麼她那麼憤怒呢
[00:17:05.640 --> 00:17:08.800]  先知叫她去大運河去洗澡
[00:17:08.800 --> 00:17:11.640]  她為什麼這麼憤怒呢
[00:17:11.640 --> 00:17:13.640]  你想想你代入她那裡
[00:17:13.640 --> 00:17:15.440]  我這麼有錢
[00:17:15.440 --> 00:17:17.400]  這麼有地位
[00:17:17.400 --> 00:17:19.880]  你應該也出來見見我吧
[00:17:19.880 --> 00:17:21.480]  她覺得不被忠實
[00:17:21.480 --> 00:17:23.440]  為什麼先知不來見見我
[00:17:23.440 --> 00:17:24.920]  派一個人來跟我說一句
[00:17:24.920 --> 00:17:26.000]  有沒有搞錯
[00:17:26.000 --> 00:17:29.920]  只是派一個人來和我說幾句
[00:17:29.920 --> 00:17:32.440]  還有她不贊成她的醫治方法
[00:17:32.440 --> 00:17:34.400]  她去洗澡有沒有搞錯
[00:17:34.400 --> 00:17:37.200]  她就不贊成這個醫治的方式
[00:17:37.200 --> 00:17:39.880]  你應該站出來在我面前
[00:17:39.880 --> 00:17:41.640]  為我祈禱
[00:17:41.640 --> 00:17:44.280]  在我的患處搖一下手
[00:17:44.280 --> 00:17:45.480]  是不是
[00:17:45.480 --> 00:17:48.600]  她覺得應該出來和我見面
[00:17:48.600 --> 00:17:50.600]  然後為我祈禱
[00:17:50.600 --> 00:17:54.000]  然後在我的患處搖搖手
[00:17:54.000 --> 00:17:55.920]  然後第三她說什麼
[00:17:55.920 --> 00:17:57.840]  她說我們上面
[00:17:57.840 --> 00:18:00.600]  什麼阿拉法河那些河水
[00:18:00.600 --> 00:18:02.600]  不知道比你約旦河水好多少
[00:18:02.600 --> 00:18:04.960]  你知道約旦河水是下游
[00:18:04.960 --> 00:18:06.880]  全部泥水你見過嗎
[00:18:06.880 --> 00:18:08.240]  是黃泥水
[00:18:08.240 --> 00:18:09.760]  我們上面那些上游的水
[00:18:09.760 --> 00:18:11.920]  不知道比你好多少
[00:18:11.920 --> 00:18:16.240]  因為你約旦河那裡洗澡有沒有搞錯
[00:18:16.240 --> 00:18:20.760]  她就覺得他們上游的水
[00:18:20.760 --> 00:18:25.120]  比下游約旦河下游的水更好
[00:18:25.120 --> 00:18:26.320]  丁姐妹
[00:18:26.320 --> 00:18:29.440]  她不肯放下她民族的優越感
[00:18:29.440 --> 00:18:31.440]  她看低以色列
[00:18:31.440 --> 00:18:34.200]  她不能放下自己國家的優越感
[00:18:34.200 --> 00:18:36.960]  她把以色列看低
[00:18:36.960 --> 00:18:39.280]  講到最後是什麼呢
[00:18:39.280 --> 00:18:41.680]  她不肯聽先知的話
[00:18:41.680 --> 00:18:44.360]  她只是相信自己的金錢
[00:18:44.360 --> 00:18:45.960]  自己的方法
[00:18:45.960 --> 00:18:48.520]  自己民族的優越性
[00:18:48.520 --> 00:18:50.360]  她不肯聽先知的話
[00:18:50.360 --> 00:18:55.560]  她只是相信自己民族的權利
[00:18:55.560 --> 00:18:59.080]  還有這個優越感
[00:18:59.080 --> 00:19:01.720]  她的僕人看得穿她
[00:19:01.720 --> 00:19:02.960]  她說什麼呢
[00:19:02.960 --> 00:19:04.560]  她的核心是什麼呢
[00:19:04.560 --> 00:19:09.120]  其實她不肯聽先知的話
[00:19:09.120 --> 00:19:11.040]  這個僕人把她看穿了
[00:19:11.040 --> 00:19:15.400]  她就知道這個奶曼不肯聽先知的話
[00:19:15.400 --> 00:19:17.440]  這個僕人都很聰明
[00:19:17.440 --> 00:19:18.480]  先知叫你做
[00:19:18.480 --> 00:19:20.200]  多大的事你都做
[00:19:20.200 --> 00:19:22.600]  她洗個澡都不肯
[00:19:22.600 --> 00:19:25.520]  這個僕人就說
[00:19:25.520 --> 00:19:27.280]  這個先知只是叫你洗澡
[00:19:27.280 --> 00:19:29.040]  為什麼不聽呢
[00:19:29.040 --> 00:19:30.840]  帶幾百萬來
[00:19:30.840 --> 00:19:34.000]  幾十萬來洗個澡
[00:19:34.000 --> 00:19:37.800]  拿幾百萬來洗個澡
[00:19:37.800 --> 00:19:38.840]  丁姐妹
[00:19:38.840 --> 00:19:41.960]  她一去洗澡
[00:19:41.960 --> 00:19:44.080]  整個故事就不同了
[00:19:44.080 --> 00:19:45.720]  她一去洗澡
[00:19:45.720 --> 00:19:49.200]  那個故事就不同了
[00:19:49.200 --> 00:19:49.880]  什麼意思呢
[00:19:49.880 --> 00:19:55.560]  就是說她肯去聽先知的話
[00:19:55.560 --> 00:20:00.720]  她就明白誰是主
[00:20:00.720 --> 00:20:03.400]  這段經文我們一起讀好嗎
[00:20:03.400 --> 00:20:04.560]  一起讀
[00:20:04.560 --> 00:20:06.360]  一二三
[00:20:06.360 --> 00:20:08.760]  若沙發站著說
[00:20:08.760 --> 00:20:12.200]  猶大人和耶路撒冷的居民
[00:20:12.200 --> 00:20:13.840]  要聽我說
[00:20:13.840 --> 00:20:21.440]  信耶和華你的神就必立穩 信他的先知就必亨通
[00:20:21.440 --> 00:20:24.280]  我們發覺
[00:20:24.280 --> 00:20:26.280]  這句說話很好
[00:20:26.280 --> 00:20:30.560]  信耶和華你的神就站穩
