
[00:00:00.000 --> 00:00:01.720]  我們的使命宣言說
[00:01:45.600 --> 00:01:48.720]  當我們看到啟示錄第五章的時候
[00:01:48.720 --> 00:01:52.160]  我們看到萬國萬民在神的面前
[00:01:52.160 --> 00:01:57.080]  在神的寶座前面去敬拜、去侍奉祂
[00:01:57.080 --> 00:01:59.280]  當我們看到在舊約的時候
[00:01:59.280 --> 00:02:02.640]  神怎樣藉著阿伯拉罕的生命
[00:02:02.640 --> 00:02:04.640]  祂成為一個民族
[00:02:04.640 --> 00:02:06.200]  祂藉著這個民族
[00:02:06.200 --> 00:02:09.240]  想去將祝福帶到給人
[00:02:09.240 --> 00:02:11.960]  所以我們要進入神角度的人
[00:02:11.960 --> 00:02:15.000]  我們必須去重新訂立我們個人
[00:02:15.000 --> 00:02:17.800]  和我們整個教會的優先次序
[00:02:17.800 --> 00:02:20.200]  大使命和神的榮耀
[00:02:20.200 --> 00:02:23.400]  應該是我們最重視的
[00:02:23.400 --> 00:02:27.560]  就讓我們今天從耶穌祂傳道的經過
[00:02:27.560 --> 00:02:33.040]  我們去思想到主耶穌怎樣去訂定祂的優先次序
[00:02:33.040 --> 00:02:35.800]  主耶穌傳道的第一個優先次序
[00:02:35.800 --> 00:02:39.960]  就是那些稅吏和罪人
[00:02:39.960 --> 00:02:41.960]  稅吏和罪人
[00:02:41.960 --> 00:02:44.000]  如果從今天的說法
[00:02:44.000 --> 00:02:47.560]  就是官商向下
[00:02:47.560 --> 00:02:51.200]  就是社會上特權的人士
[00:02:51.200 --> 00:02:54.080]  當然我們認不認同這一回事
[00:02:54.080 --> 00:02:57.080]  但是耶穌卻體重他們
[00:02:57.080 --> 00:02:59.600]  能夠有機會聽聞福音
[00:02:59.600 --> 00:03:01.080]  認識神
[00:03:01.080 --> 00:03:06.080]  我們看的經文是《馬可福音》二章十三到十七節
[00:03:06.080 --> 00:03:08.640]  我們一起去讀這段經文
[00:03:08.640 --> 00:03:11.080]  耶穌又到海邊去
[00:03:11.080 --> 00:03:13.720]  眾人都到他跟前來
[00:03:13.720 --> 00:03:15.680]  他就教導他們
[00:03:15.680 --> 00:03:17.520]  耶穌往前走
[00:03:17.520 --> 00:03:20.520]  看見阿肋肥的兒子利尾
[00:03:20.520 --> 00:03:22.400]  在稅關坐著
[00:03:22.400 --> 00:03:23.920]  就對他說
[00:03:23.920 --> 00:03:25.520]  來跟從我
[00:03:25.520 --> 00:03:28.240]  他就起來跟從耶穌
[00:03:28.240 --> 00:03:31.760]  耶穌在利尾家裡坐直的時候
[00:03:31.760 --> 00:03:34.360]  有好些稅吏和罪人
[00:03:34.360 --> 00:03:38.040]  與耶穌和他的門徒一同坐直
[00:03:38.040 --> 00:03:41.440]  因為有很多人也跟隨耶穌
[00:03:41.440 --> 00:03:42.600]  第十六節
[00:03:42.600 --> 00:03:45.160]  法利塞人中的民事
[00:03:45.160 --> 00:03:49.880]  看見耶穌與罪人和稅吏一同吃飯
[00:03:49.880 --> 00:03:52.120]  就對他的門徒說
[00:03:52.120 --> 00:03:56.000]  他與稅吏和罪人一同吃飯嗎?
[00:03:56.000 --> 00:03:59.160]  耶穌聽見就對他們說
[00:03:59.160 --> 00:04:01.960]  健康的人用不著醫生
[00:04:01.960 --> 00:04:04.600]  有病的人才用得著
[00:04:04.600 --> 00:04:06.800]  我不是來召義人
[00:04:06.800 --> 00:04:09.480]  乃是召罪人
[00:04:09.480 --> 00:04:15.440]  二章十三節開始強調耶穌教導一班群眾
[00:04:15.440 --> 00:04:18.480]  我們知道耶穌一出來傳道的時候
[00:04:18.480 --> 00:04:21.880]  他就去到各城各鄉要去傳揚福音
[00:04:21.880 --> 00:04:23.680]  在第一章裡面記載
[00:04:23.680 --> 00:04:27.440]  耶穌他怎樣去向那些有被鬼附的人
[00:04:27.440 --> 00:04:30.800]  在第二章裡面去記載那個坦子
[00:04:30.800 --> 00:04:32.280]  他怎樣得醫治
[00:04:32.280 --> 00:04:34.760]  我們看到耶穌去傳道的時候
[00:04:34.760 --> 00:04:38.480]  他去到那些很需要醫治的人的身上
[00:04:38.480 --> 00:04:40.720]  耶穌用教導的方式
[00:04:40.720 --> 00:04:43.760]  去幫助這班人認識神的真理
[00:04:43.760 --> 00:04:45.080]  就在這個時候
[00:04:45.080 --> 00:04:47.960]  耶穌在沿海往前走
[00:04:47.960 --> 00:04:51.040]  看見阿肋肥的兒子利尼
[00:04:51.040 --> 00:04:53.480]  我們看到在馬太福音裡面
[00:04:53.480 --> 00:04:55.840]  其他福音書甚至在這本書裡面
[00:04:55.840 --> 00:04:59.240]  講到這個利尼其實就是馬太
[00:04:59.240 --> 00:05:01.640]  在瑞關坐著
[00:05:01.640 --> 00:05:03.760]  這個是一個瑞尼
[00:05:03.760 --> 00:05:06.080]  就對他說來跟從我
[00:05:06.080 --> 00:05:09.360]  很特別這段經文沒有講到
[00:05:09.360 --> 00:05:12.240]  馬太的心路歷程是怎樣
[00:05:12.240 --> 00:05:14.040]  但我們要知道一件事
[00:05:14.040 --> 00:05:16.680]  瑞尼在當時的環境裡面
[00:05:16.680 --> 00:05:18.840]  是極之不討好
[00:05:18.840 --> 00:05:23.560]  因為瑞尼他們是幫羅馬政府收稅項
[00:05:23.560 --> 00:05:26.120]  而且瑞尼供應就是
[00:05:26.120 --> 00:05:31.000]  他們不會只是按著羅馬政府規定收的數目去收
[00:05:31.000 --> 00:05:33.560]  他們一定會收多的
[00:05:33.560 --> 00:05:37.240]  因為這個是他們的基本收入
[00:05:37.240 --> 00:05:39.680]  所以當時所有的猶太人
[00:05:39.680 --> 00:05:42.840]  都很鄙視這個瑞尼
[00:05:42.840 --> 00:05:44.000]  在聖經裡面
[00:05:44.000 --> 00:05:46.560]  《馬路加福音》裡面有另一個瑞尼
[00:05:46.560 --> 00:05:48.640]  叫做薩蓋
[00:05:48.640 --> 00:05:50.280]  所以一想起瑞尼
[00:05:50.280 --> 00:05:51.400]  我們就想起
[00:05:51.400 --> 00:05:56.400]  他是一些比國人不齒的人
[00:05:56.400 --> 00:05:59.480]  但是耶穌就說你來跟從我
[00:05:59.480 --> 00:06:00.960]  聖經沒有多講
[00:06:00.960 --> 00:06:08.000]  這個瑞尼馬太就立刻起來跟從了耶穌
[00:06:08.000 --> 00:06:10.440]  在這段經文裡面又跟著就講
[00:06:10.440 --> 00:06:15.080]  耶穌在利尼的家裡面坐直
[00:06:15.080 --> 00:06:17.000]  這個是很特別的情況
[00:06:17.000 --> 00:06:19.280]  為什麼耶穌作為一個拉比
[00:06:19.280 --> 00:06:25.120]  會去到一個眾人所不齒的人的家裡面去坐直呢?
[00:06:25.120 --> 00:06:26.880]  經文裡面記載了
[00:06:26.880 --> 00:06:31.920]  有瑞尼和罪人與他的門徒一同坐直
[00:06:31.920 --> 00:06:33.240]  很特別的一樣東西
[00:06:33.240 --> 00:06:36.600]  為什麼會加了一些罪人在這裡呢?
[00:06:36.600 --> 00:06:38.560]  會不會這些是瑞尼的朋友
[00:06:38.560 --> 00:06:40.800]  可能他們都是其他的瑞尼呢?
[00:06:40.800 --> 00:06:42.000]  會不會這些罪人
[00:06:42.000 --> 00:06:48.960]  就是猶太人所看為那些不遵守摩西律例的飲食條例的猶太人
[00:06:48.960 --> 00:06:52.040]  或者甚至是有些外邦人呢?
[00:06:52.040 --> 00:06:54.480]  聖經裡面這裡沒有講很詳細
[00:06:54.480 --> 00:07:01.720]  不過我們看到瑞尼和罪人的標籤
[00:07:01.720 --> 00:07:06.760]  我相信就是後來講那些法利賽人的民事起的
[00:07:06.760 --> 00:07:09.520]  而且這個場合不是一個私人的場合
[00:07:09.520 --> 00:07:11.880]  這個是一個公開的場合
[00:07:11.880 --> 00:07:16.040]  所以耶穌、尼米、瑞尼、罪人
[00:07:16.040 --> 00:07:20.360]  包括這些民事都一起在當中坐直
[00:07:20.360 --> 00:07:24.880]  因為經文說有很多人跟隨著耶穌
[00:07:24.880 --> 00:07:26.400]  正因為這樣的緣故
[00:07:26.400 --> 00:07:31.000]  第十六節法利賽人中的民事看到這個情況
[00:07:31.000 --> 00:07:32.920]  那就是說這個是公開場合
[00:07:32.920 --> 00:07:36.880]  罪人和瑞尼一同吃飯
[00:07:36.880 --> 00:07:38.680]  就對他的門徒說
[00:07:38.680 --> 00:07:42.480]  為什麼耶穌作為一個尊貴的拉比
[00:07:42.480 --> 00:07:44.560]  一個聖潔的聖者
[00:07:44.560 --> 00:07:49.600]  竟然與瑞尼和罪人一同吃飯呢?
[00:07:49.600 --> 00:07:51.200]  耶穌聽見這個問題的時候
[00:07:51.200 --> 00:07:54.000]  就對這一班的民事說
[00:07:54.000 --> 00:07:56.280]  健康的人用不著醫生
[00:07:56.280 --> 00:07:58.960]  有病的人才用得著
[00:07:58.960 --> 00:08:03.320]  我不是來召義人而是召罪人
[00:08:03.320 --> 00:08:05.760]  這裡其實與大相關
[00:08:05.760 --> 00:08:08.000]  耶穌祂不是來召義人
[00:08:08.000 --> 00:08:09.960]  義人是什麼義人呢?
[00:08:09.960 --> 00:08:11.280]  如果我們看聖經裡面
[00:08:11.280 --> 00:08:14.480]  我們知道在聖經裡面沒有一個是義人
[00:08:14.480 --> 00:08:17.680]  我們每一個人都是罪人
[00:08:17.680 --> 00:08:19.840]  甚至我們看到在舊約聖經裡面
[00:08:19.840 --> 00:08:22.000]  講到那些義人
[00:08:22.000 --> 00:08:29.400]  就算好像阿伯拉罕、羅亞、約瑟
[00:08:29.400 --> 00:08:30.640]  其實他們的義人
[00:08:30.640 --> 00:08:34.760]  不是代表他們在神面前完全沒有過失
[00:08:34.760 --> 00:08:37.760]  而是因為他們對神的信心
[00:08:37.760 --> 00:08:41.600]  神以此成為他們的義
[00:08:41.600 --> 00:08:43.720]  所以耶穌這裡說
[00:08:43.720 --> 00:08:47.560]  「我不是來召義人」的時候
[00:08:47.560 --> 00:08:51.720]  其實就在指出一些自以為義的人
[00:08:51.720 --> 00:08:53.200]  什麼是自以為義的人呢?
[00:08:53.200 --> 00:08:55.440]  就是法利塞人中的民事
[00:08:55.440 --> 00:08:57.200]  他自以為義
[00:08:57.200 --> 00:09:00.160]  耶穌來到是要召那些
[00:09:00.160 --> 00:09:03.720]  心裡面有一個悔改回轉的心的人
[00:09:03.720 --> 00:09:07.080]  所以祂來到是召罪人
[00:09:07.080 --> 00:09:10.600]  所以我們看到這個事蹟
[00:09:10.600 --> 00:09:11.600]  讓我們想到
[00:09:11.600 --> 00:09:14.600]  耶穌去傳神的角度的時候
[00:09:14.600 --> 00:09:17.560]  祂重視的是社會上
[00:09:17.560 --> 00:09:21.960]  那些被人放棄、被人看不起的人
[00:09:21.960 --> 00:09:24.720]  但是這些人其實他本身是擁有特權的
[00:09:24.720 --> 00:09:27.200]  他是擁有一個特殊的
[00:09:27.200 --> 00:09:30.120]  在社會上的一個階層
[00:09:30.120 --> 00:09:32.160]  讓我想起很多事情
[00:09:32.160 --> 00:09:34.240]  記不記得早幾年
[00:09:34.240 --> 00:09:36.440]  我們有個江湖飯局
[00:09:36.440 --> 00:09:40.720]  就說起我們的特首和一個黑幫人士吃飯
[00:09:40.720 --> 00:09:43.800]  最近就產生了一個「橫周事件」
[00:09:43.800 --> 00:09:46.000]  牧師不是在評論時事
[00:09:46.000 --> 00:09:48.480]  我只是覺得這些事件
[00:09:48.480 --> 00:09:50.480]  給我們有很多的反省
[00:09:50.480 --> 00:09:54.400]  所以就產生了一個「官商鄉黑」這個字眼
[00:09:54.400 --> 00:09:56.400]  如果我們沒有那麼多事件發生的時候
[00:09:56.400 --> 00:09:58.040]  沒有這個字眼出現
[00:09:58.040 --> 00:10:00.360]  有人寫了這個「官商鄉黑」
[00:10:00.360 --> 00:10:01.600]  我們打出來看看
[00:10:01.600 --> 00:10:03.560]  這個字很有趣
[00:10:03.560 --> 00:10:06.840]  「招財進寶」以前就是有四個字寫在一起
[00:10:06.840 --> 00:10:09.640]  「官商鄉黑」有些人很有趣
[00:10:09.640 --> 00:10:12.200]  就將它合成一個字
[00:10:12.200 --> 00:10:14.560]  我們今天就要問一個問題
[00:10:14.560 --> 00:10:17.960]  耶穌如果今天在香港的時候
[00:10:17.960 --> 00:10:23.120]  祂會不會向這些所謂「官商鄉黑」的人傳福音呢?
[00:10:23.120 --> 00:10:24.920]  如果根據這段經文
[00:10:24.920 --> 00:10:26.160]  我覺得祂會
[00:10:26.160 --> 00:10:27.840]  祂有這個勇氣
[00:10:27.840 --> 00:10:30.160]  祂不怕你的人說祂
[00:10:30.160 --> 00:10:34.360]  祂就是要向這些社會上特權的人士
[00:10:34.360 --> 00:10:37.560]  特殊的人士去傳揚福音
[00:10:37.560 --> 00:10:38.800]  我又想起
[00:10:38.800 --> 00:10:41.720]  自己在幾年前曾經有機會
[00:10:41.720 --> 00:10:43.600]  去到神熙島
[00:10:43.600 --> 00:10:45.160]  神熙島是什麼地方呢?
[00:10:45.160 --> 00:10:46.920]  就是香港神熙會裏面
[00:10:46.920 --> 00:10:49.040]  一些戒毒的朋友
[00:10:49.040 --> 00:10:50.440]  這些戒毒的朋友
[00:10:50.440 --> 00:10:51.560]  我初初都害怕的
[00:10:51.560 --> 00:10:52.760]  因為我未去過
[00:10:52.760 --> 00:10:55.080]  要去到他們的島和他們講道
[00:10:55.080 --> 00:10:59.440]  其實這個介紹是朱活平牧師當時介紹我去的
[00:10:59.440 --> 00:11:00.840]  我未去過
[00:11:00.840 --> 00:11:01.960]  我去的時候
[00:11:01.960 --> 00:11:05.040]  我就想著應該怎樣和他們去溝通呢?
[00:11:05.040 --> 00:11:06.880]  分享神的話語呢?
[00:11:06.880 --> 00:11:09.760]  心裏面都想著盡量顯淺
[00:11:09.760 --> 00:11:12.560]  想著盡量用一些比較清晰一點的
[00:11:12.560 --> 00:11:15.840]  明白他們原意的東西去和他們講
[00:11:15.840 --> 00:11:18.040]  誰知去到的時候和他們講的時候
[00:11:18.040 --> 00:11:19.520]  大出我的意外
[00:11:19.520 --> 00:11:23.720]  原來他們平日是花很多時間去看聖經
[00:11:23.720 --> 00:11:25.080]  抄寫聖經
[00:11:25.080 --> 00:11:26.960]  所以一講起聖經的訊息
[00:11:26.960 --> 00:11:28.520]  他們很熟悉的
[00:11:28.520 --> 00:11:33.400]  他們的反應可能比在座當中的弟兄姊妹更好也說不定
[00:11:33.400 --> 00:11:35.480]  這個大出我的意外
[00:11:35.480 --> 00:11:40.080]  原來神的福音去到這些曾經滄海的人士當中
[00:11:40.080 --> 00:11:42.280]  是產生一種很大的力量
[00:11:42.280 --> 00:11:44.200]  最近我收到一張請帖
[00:11:44.200 --> 00:11:48.080]  就是以往其中在裏面服侍的一個弟兄
[00:11:48.080 --> 00:11:49.440]  他按木了
[00:11:49.440 --> 00:11:51.200]  他成為一位木者
[00:11:51.200 --> 00:11:54.120]  所以其實神給我要開我自己的眼界
[00:11:54.120 --> 00:12:00.120]  就是說我們要打破了一些界限打破了一些心結
[00:12:00.120 --> 00:12:05.000]  就是說福音是沒有可能去到這些官商鄉黑的人
[00:12:05.000 --> 00:12:06.880]  福音是不能夠去到的
[00:12:06.880 --> 00:12:08.360]  但是耶穌告訴我們
[00:12:08.360 --> 00:12:09.560]  耶穌祂可以
[00:12:09.560 --> 00:12:11.400]  耶穌是祂要這樣做
[00:12:11.400 --> 00:12:14.400]  祂不惜被其他人說祂
[00:12:14.400 --> 00:12:16.400]  祂都有這樣的勇毅
[00:12:16.400 --> 00:12:17.480]  弟兄姊妹
[00:12:17.480 --> 00:12:22.400]  福音的大能要活在今天這個官商鄉黑的社會
[00:12:22.400 --> 00:12:25.720]  這個給我們一個很大的鼓勵和提醒
[00:12:25.720 --> 00:12:29.280]  同樣我們作為個人和我們作為教會
[00:12:29.280 --> 00:12:33.160]  究竟我們怎樣去運用神給我們的資源
[00:12:33.160 --> 00:12:36.080]  去做福音的工作呢?
[00:12:36.080 --> 00:12:38.760]  很多時候我們的堂會都有一個心態
[00:12:38.760 --> 00:12:43.920]  就是我們的資源應該用在我們自己的會友當中
[00:12:43.920 --> 00:12:46.360]  其實這個是一個很大的危機
[00:12:46.360 --> 00:12:49.680]  因為神賜教會神賜我們這班弟兄姊妹
[00:12:49.680 --> 00:12:55.040]  就是要將福音去傳到那些未去到福音的群體當中
[00:12:55.040 --> 00:12:57.440]  所以有一位牧者他講得很好
[00:12:57.440 --> 00:12:59.520]  他說教會存在的目的
[00:12:59.520 --> 00:13:02.200]  不是要一個更大的建築物
[00:13:02.200 --> 00:13:04.960]  不是要有一個更多的預算
[00:13:04.960 --> 00:13:09.360]  而是要看到神的話語怎樣去傳揚
[00:13:09.360 --> 00:13:12.240]  神的門徒怎樣去陪贈
[00:13:12.240 --> 00:13:12.960]  弟兄姊妹
[00:13:12.960 --> 00:13:17.480]  這個正正就是今天我們的生命要去追求的
[00:13:17.480 --> 00:13:21.560]  當我們來到這個時候我們又要準備明年的時功
[00:13:21.560 --> 00:13:24.320]  我們要去準備明年的預算
[00:13:24.320 --> 00:13:29.080]  願神給我們看到耶穌傳到的優先
[00:13:29.080 --> 00:13:31.000]  成為我們的優先
[00:13:31.000 --> 00:13:35.200]  這個是我們一生裏面都要追求和成長的
[00:13:35.200 --> 00:13:39.240]  我們第二方面從主耶穌傳到受到非議當中
[00:13:39.240 --> 00:13:43.600]  我們看到主怎樣訂定祂的優先次序
[00:13:43.600 --> 00:13:47.440]  主耶穌傳到的第二個優先次序
[00:13:47.440 --> 00:13:50.920]  就是那些被罪合制者
[00:13:50.920 --> 00:13:53.120]  被罪合制者的意思
[00:13:53.120 --> 00:13:58.200]  就是祂是一個邪惡的制度之下被奴役的人
[00:13:58.200 --> 00:13:59.840]  我們看的第二段經文
[00:13:59.840 --> 00:14:03.600]  《馬可福音》第三章二十到二十七節
[00:14:03.600 --> 00:14:06.080]  我們都一起讀這段經文
[00:14:06.080 --> 00:14:07.200]  預備起
[00:14:07.200 --> 00:14:09.200]  耶穌進了屋子
[00:14:09.200 --> 00:14:10.840]  眾人又聚集
[00:14:10.840 --> 00:14:13.920]  甚至他連飯也顧不得吃
[00:14:13.920 --> 00:14:15.960]  耶穌的家人聽見
[00:14:15.960 --> 00:14:18.200]  就出來要拉住他
[00:14:18.200 --> 00:14:20.960]  因為他們說他癲狂了
[00:14:20.960 --> 00:14:24.120]  從耶路撒冷下來的文字說
[00:14:24.120 --> 00:14:26.800]  他是被別西卜附身的
[00:14:26.800 --> 00:14:30.680]  又說他是靠著鬼王趕鬼的
[00:14:30.680 --> 00:14:31.760]  繼續
[00:14:31.760 --> 00:14:33.600]  耶穌叫他們來
[00:14:33.600 --> 00:14:35.920]  用比喻對他們說
[00:14:35.920 --> 00:14:38.520]  撒旦怎能趕出撒旦呢?
[00:14:38.520 --> 00:14:40.800]  一國若自相紛爭
[00:14:40.800 --> 00:14:42.720]  那國就立不住
[00:14:42.720 --> 00:14:44.920]  一家若自相紛爭
[00:14:44.920 --> 00:14:46.760]  那家就立不住
[00:14:46.760 --> 00:14:49.520]  撒旦若自相攻打紛爭
[00:14:49.520 --> 00:14:50.880]  他就立不住
[00:14:50.880 --> 00:14:52.240]  必定滅亡
[00:14:52.240 --> 00:14:55.000]  沒有人能進壯士家裡
[00:14:55.000 --> 00:14:56.840]  搶奪他的東西
[00:14:56.840 --> 00:14:59.440]  除非先綁住那壯士
[00:14:59.440 --> 00:15:01.960]  否則無法搶奪他的家
[00:15:01.960 --> 00:15:02.880]  第二十八節
[00:15:02.880 --> 00:15:05.640]  我實在告訴你們
[00:15:05.640 --> 00:15:07.520]  世人一切的罪
[00:15:07.520 --> 00:15:09.440]  和一切褻瀆的話
[00:15:09.440 --> 00:15:11.480]  都可以得到赦免
[00:15:11.480 --> 00:15:13.440]  凡褻瀆聖靈的
[00:15:13.440 --> 00:15:15.280]  卻永不得赦免
[00:15:15.280 --> 00:15:17.800]  而要擔當永遠的罪
[00:15:17.800 --> 00:15:19.320]  因為他們說
[00:15:19.320 --> 00:15:22.280]  他是被污淩附身的
[00:15:22.280 --> 00:15:25.600]  這段經文可能大家都會聽過
[00:15:25.600 --> 00:15:28.000]  特別是對最後說的
[00:15:28.000 --> 00:15:30.080]  褻瀆聖靈的解釋
[00:15:30.080 --> 00:15:32.680]  可能大家都有涉獵過
[00:15:32.680 --> 00:15:34.440]  不過我們今天看的就是
[00:15:34.440 --> 00:15:36.840]  原來耶穌去傳道的時候
[00:15:36.840 --> 00:15:39.400]  給他的很大的阻力
[00:15:39.400 --> 00:15:41.920]  不是那些外人那麼簡單
[00:15:41.920 --> 00:15:46.040]  而是他家裡血緣的親人
[00:15:46.040 --> 00:15:47.480]  開始給他壓力
[00:15:47.480 --> 00:15:48.360]  你看不看到
[00:15:48.360 --> 00:15:50.080]  馬可福音將這個壓力
[00:15:50.080 --> 00:15:53.160]  寫得很具體、很仔細
[00:15:53.160 --> 00:15:54.160]  這是我們覺得
[00:15:54.160 --> 00:15:55.800]  馬可福音一個特別的地方
[00:15:55.800 --> 00:15:58.440]  其他福音書沒有寫得那麼詳細
[00:15:58.440 --> 00:16:01.760]  你看到耶穌為著神國擴展的緣故
[00:16:01.760 --> 00:16:05.800]  他連飯都沒有時間吃
[00:16:05.800 --> 00:16:08.000]  在他的屋子裡圍滿了
[00:16:08.000 --> 00:16:10.000]  要聽神的道的人
[00:16:10.000 --> 00:16:11.280]  就在這個時候
[00:16:11.280 --> 00:16:13.760]  耶穌的家人聽見
[00:16:13.760 --> 00:16:16.000]  就為耶穌擔心
[00:16:16.000 --> 00:16:18.160]  為什麼為耶穌擔心呢?
[00:16:18.160 --> 00:16:21.280]  因為可能耶穌的工作的名聲
[00:16:21.280 --> 00:16:22.960]  已經越來越大了
[00:16:22.960 --> 00:16:26.720]  也聽到越來越多人對耶穌評論
[00:16:26.720 --> 00:16:27.960]  好像之前所說
[00:16:27.960 --> 00:16:29.200]  耶穌竟然去到
[00:16:29.200 --> 00:16:32.360]  褻瀆和罪人的家中作客
[00:16:32.360 --> 00:16:33.760]  他們越來越不明白
[00:16:33.760 --> 00:16:36.800]  耶穌要做的事那麼顯揚
[00:16:36.800 --> 00:16:39.080]  引來那麼多的攻擊
[00:16:39.080 --> 00:16:42.480]  他作為他們家裡的人很擔心
[00:16:42.480 --> 00:16:44.000]  很擔心是正常的
[00:16:44.000 --> 00:16:46.960]  所以他就去到耶穌的家人聽見
[00:16:46.960 --> 00:16:49.440]  就出來說拉住耶穌
[00:16:49.440 --> 00:16:51.200]  因為眾人都說
[00:16:51.200 --> 00:16:54.120]  耶穌已經癲狂了
[00:16:54.120 --> 00:16:55.720]  這是其中一方面
[00:16:55.720 --> 00:16:57.240]  一會兒我們看下去的時候
[00:16:57.240 --> 00:17:00.080]  甚至耶穌他的母親都出場了
[00:17:00.080 --> 00:17:02.000]  下面那裡我們看到
[00:17:02.000 --> 00:17:02.920]  但是你看到
[00:17:02.920 --> 00:17:05.120]  接著耶穌傳到的時候
[00:17:05.120 --> 00:17:07.240]  又有另一個的左
[00:17:07.240 --> 00:17:08.440]  就是藍左
[00:17:08.440 --> 00:17:13.680]  就是從耶路撒冷下來的民事
[00:17:13.680 --> 00:17:16.280]  你知不知道耶穌一直在加利利傳道的時候
[00:17:16.280 --> 00:17:18.280]  照計加利利和耶路撒冷
[00:17:18.280 --> 00:17:20.280]  都是相差一大段路的
[00:17:20.280 --> 00:17:22.920]  不是那麼容易去得到的
[00:17:22.920 --> 00:17:25.600]  就是說耶穌傳到的明星
[00:17:25.600 --> 00:17:28.480]  已經傳到耶路撒冷
[00:17:28.480 --> 00:17:30.080]  民事代表什麼
[00:17:30.080 --> 00:17:33.360]  耶路撒冷整個的聖殿
[00:17:33.360 --> 00:17:34.800]  整個的祭司獎
[00:17:34.800 --> 00:17:36.080]  民事的制度
[00:17:36.080 --> 00:17:40.000]  就是代表了一個宗教的體制
[00:17:40.000 --> 00:17:41.800]  整個宗教的機器
[00:17:41.800 --> 00:17:44.400]  是和政權緊緊聯合的
[00:17:44.400 --> 00:17:46.080]  這個宗教的機制
[00:17:46.080 --> 00:17:49.240]  開始對耶穌的行動注意了
[00:17:49.240 --> 00:17:50.680]  所以他們來到的時候
[00:17:50.680 --> 00:17:53.000]  他用了一個很強烈的指控
[00:17:53.000 --> 00:17:55.240]  說耶穌的做工作
[00:17:55.240 --> 00:17:56.800]  不是出於神的
[00:17:56.800 --> 00:17:59.960]  是出於被別西卜附身
[00:17:59.960 --> 00:18:02.360]  別西卜就是一個鬼魔
[00:18:02.360 --> 00:18:04.880]  被鬼魔附身的工作
[00:18:04.880 --> 00:18:07.240]  所以他是怎樣能夠趕鬼
[00:18:07.240 --> 00:18:11.240]  耶穌就是靠著鬼王趕鬼
[00:18:11.240 --> 00:18:12.200]  弟兄姊妹
[00:18:12.200 --> 00:18:13.800]  當聽到這些指控的時候
[00:18:13.800 --> 00:18:16.680]  大家的心裏是不是覺得很難受
[00:18:16.680 --> 00:18:19.000]  你相信耶穌去傳道
[00:18:19.000 --> 00:18:21.920]  是盡心盡力去拓展神的角度
