
[00:00:00.000 --> 00:00:06.000]  上個月謝姑娘就用羅馬書生意更新而變化去分享這個主題
[00:03:36.200 --> 00:03:38.200]  後來他就轉型去做一個全球領袖訓練
[00:03:38.200 --> 00:03:42.200]  他曾經八年是榮登國際最有影響力的領導大師
[00:03:42.200 --> 00:03:47.200]  他曾經八年榮登全球國際領導力最強的一個榜首
[00:03:47.200 --> 00:03:53.200]  他是一個非常有名的約翰·麥斯威爾
[00:03:53.200 --> 00:03:56.200]  他是一個很有名的約翰·麥斯威爾
[00:03:56.200 --> 00:04:00.200]  他很多的書都是講變化和成長
[00:04:00.200 --> 00:04:02.200]  他很多的書都是講變化和成長
[00:04:02.200 --> 00:04:05.200]  他特別提到一個團體的成長
[00:04:05.200 --> 00:04:07.200]  他特別提到一個團體的成長
[00:04:07.200 --> 00:04:10.200]  是需要由每一個人的成長變化而引發
[00:04:10.200 --> 00:04:14.200]  是需要由每一個人的成長變化而引發
[00:04:14.200 --> 00:04:20.200]  而成長首要的是需要改變我們的思考模式
[00:04:20.200 --> 00:04:23.200]  要成長的首要是要改變我們的思考模式
[00:04:23.200 --> 00:04:26.200]  從價值觀帶來我們行動的改變
[00:04:26.200 --> 00:04:28.200]  從價值觀帶來我們行動的改變
[00:04:28.200 --> 00:04:32.200]  對我們成年人來說變不是一件很容易的事
[00:04:32.200 --> 00:04:35.200]  對我們成年人來說變不是一件容易的事
[00:04:35.200 --> 00:04:39.200]  因為我們已經熟悉了某一些事物
[00:04:39.200 --> 00:04:41.200]  因為我們已經熟悉了某一些事物
[00:04:41.200 --> 00:04:43.200]  要我們去改變是非常困難
[00:04:43.200 --> 00:04:45.200]  要我們去改變是非常困難
[00:04:45.200 --> 00:04:48.200]  但是如果我們不變的話
[00:04:48.200 --> 00:04:49.200]  但是如果我們不變的話
[00:04:49.200 --> 00:04:53.200]  我們就凝固在某一個區塊裏面
[00:04:53.200 --> 00:04:56.200]  我們就凝聚在一個規範裏面
[00:04:56.200 --> 00:04:58.200]  其實變有以下幾種
[00:04:58.200 --> 00:05:00.200]  其實變有以下幾種變
[00:05:00.200 --> 00:05:02.200]  有一種我們叫被迫的改變
[00:05:02.200 --> 00:05:04.200]  有一種變叫被逼的改變
[00:05:04.200 --> 00:05:07.200]  譬如舉例周圍的環境改變
[00:05:07.200 --> 00:05:09.200]  比喻周圍的環境改變
[00:05:09.200 --> 00:05:11.200]  你不變就產生很多負面的因素
[00:05:11.200 --> 00:05:13.200]  你不變就產生很多負面的因素
[00:05:13.200 --> 00:05:14.200]  逼不得已地去變
[00:05:14.200 --> 00:05:15.200]  逼不得已地去變
[00:05:15.200 --> 00:05:17.200]  我認識一間教會
[00:05:17.200 --> 00:05:18.200]  我認識一間教會
[00:05:18.200 --> 00:05:20.200]  它位於深水埗區
[00:05:20.200 --> 00:05:22.200]  它是在深水埗地區
[00:05:22.200 --> 00:05:25.200]  在某一個階段開始
[00:05:25.200 --> 00:05:27.200]  在某一個階段開始
[00:05:27.200 --> 00:05:31.200]  它附近的街道就出現了很多性工作者
[00:05:31.200 --> 00:05:34.200]  它附近的街道就出現了很多性工作者
[00:05:34.200 --> 00:05:36.200]  我們廣東話俗稱的企街
[00:05:36.200 --> 00:05:37.200]  我們廣東話俗稱的企街
[00:05:37.200 --> 00:05:38.200]  我們廣東話俗稱的企街
[00:05:38.200 --> 00:05:40.200]  我們廣東話俗稱的企街
[00:05:40.200 --> 00:05:41.200]  站街
[00:05:41.200 --> 00:05:43.200]  站在街頭
[00:05:43.200 --> 00:05:44.200]  站在街頭
[00:05:44.200 --> 00:05:50.200]  結果形成等姐妹回教會的時候非常受困惑
[00:05:50.200 --> 00:05:51.200]  結果形成等姐妹回教會的時候非常受困惑
[00:05:51.200 --> 00:05:53.200]  結果形成等姐妹回教會的時候非常受困惑
[00:05:53.200 --> 00:05:54.200]  弟兄去到的時候
[00:05:54.200 --> 00:05:55.200]  弟兄去到的時候
[00:05:55.200 --> 00:05:56.200]  那些人就會問你幫不幫襯
[00:05:56.200 --> 00:05:57.200]  那些人就會問你幫不幫襯
[00:05:57.200 --> 00:05:58.200]  弟兄去到教會的時候
[00:05:58.200 --> 00:05:59.200]  那些人就會問你幫不幫忙
[00:05:59.200 --> 00:06:00.200]  弟兄去到教會的時候
[00:06:00.200 --> 00:06:01.200]  那些人就會問你幫不幫忙
[00:06:01.200 --> 00:06:02.200]  姐妹有時候問那些姐妹多少錢
[00:06:02.200 --> 00:06:03.200]  姐妹有時候問那些姐妹多少錢
[00:06:03.200 --> 00:06:04.200]  姐妹有時候問那些姐妹多少錢
[00:06:04.200 --> 00:06:05.200]  姐妹有時候問那些姐妹多少錢
[00:06:05.200 --> 00:06:06.200]  姐妹有時候問那些姐妹多少錢
[00:06:06.200 --> 00:06:10.200]  結果他們曾經報警去區議會投訴
[00:06:10.200 --> 00:06:11.200]  結果他們曾經報警去區議會投訴
[00:06:11.200 --> 00:06:12.200]  結果他們曾經報警去區議會投訴
[00:06:12.200 --> 00:06:13.200]  結果他們曾經報警去區議會投訴
[00:06:13.200 --> 00:06:14.200]  結果逼於無奈要搬
[00:06:14.200 --> 00:06:15.200]  結果逼於無奈要搬
[00:06:15.200 --> 00:06:16.200]  結果逼於無奈要搬
[00:06:16.200 --> 00:06:17.200]  結果逼於無奈要搬
[00:06:17.200 --> 00:06:18.200]  結果逼於無奈要搬
[00:06:18.200 --> 00:06:19.200]  結果逼於無奈要搬
[00:06:19.200 --> 00:06:20.200]  結果逼於無奈要搬
[00:06:20.200 --> 00:06:21.200]  結果逼於無奈要搬
[00:06:21.200 --> 00:06:22.200]  結果逼於無奈要搬
[00:06:22.200 --> 00:06:23.200]  結果逼於無奈要搬
[00:06:23.200 --> 00:06:24.200]  結果逼於無奈要搬
[00:06:24.200 --> 00:06:25.200]  結果逼於無奈要搬
[00:06:25.200 --> 00:06:26.200]  結果逼於無奈要搬
[00:06:26.200 --> 00:06:37.200]  結果逼於無奈要搬
[00:06:37.200 --> 00:06:38.200]  結果逼於無奈要搬
[00:06:38.200 --> 00:06:39.200]  結果逼於無奈要搬
[00:06:39.200 --> 00:06:40.200]  結果逼於無奈要搬
[00:06:40.200 --> 00:06:41.200]  結果逼於無奈要搬
[00:06:41.200 --> 00:06:42.200]  結果逼於無奈要搬
[00:06:42.200 --> 00:06:43.200]  結果逼於無奈要搬
[00:06:43.200 --> 00:06:44.200]  結果逼於無奈要搬
[00:06:44.200 --> 00:06:45.200]  結果逼於無奈要搬
[00:06:45.200 --> 00:06:46.200]  結果逼於無奈要搬
[00:06:46.200 --> 00:06:47.200]  結果逼於無奈要搬
[00:06:47.200 --> 00:06:48.200]  結果逼於無奈要搬
[00:06:48.200 --> 00:06:49.200]  結果逼於無奈要搬
[00:06:49.200 --> 00:06:50.200]  結果逼於無奈要搬
[00:06:50.200 --> 00:06:51.200]  結果逼於無奈要搬
[00:06:51.200 --> 00:06:52.200]  結果逼於無奈要搬
[00:06:52.200 --> 00:06:53.200]  結果逼於無奈要搬
[00:06:53.200 --> 00:06:54.200]  結果逼於無奈要搬
[00:06:54.200 --> 00:06:56.200]  結果逼於無奈要搬
[00:06:56.200 --> 00:06:57.200]  結果逼於無奈要搬
[00:06:57.200 --> 00:06:58.200]  結果逼於無奈要搬
[00:06:58.200 --> 00:06:59.200]  結果逼於無奈要搬
[00:06:59.200 --> 00:07:00.200]  結果逼於無奈要搬
[00:07:00.200 --> 00:07:01.200]  結果逼於無奈要搬
[00:07:01.200 --> 00:07:02.200]  結果逼於無奈要搬
[00:07:02.200 --> 00:07:03.200]  結果逼於無奈要搬
[00:07:03.200 --> 00:07:04.200]  結果逼於無奈要搬
[00:07:04.200 --> 00:07:05.200]  結果逼於無奈要搬
[00:07:05.200 --> 00:07:06.200]  結果逼於無奈要搬
[00:07:06.200 --> 00:07:07.200]  結果逼於無奈要搬
[00:07:07.200 --> 00:07:08.200]  結果逼於無奈要搬
[00:07:08.200 --> 00:07:09.200]  結果逼於無奈要搬
[00:07:09.200 --> 00:07:10.200]  結果逼於無奈要搬
[00:07:10.200 --> 00:07:11.200]  結果逼於無奈要搬
[00:07:11.200 --> 00:07:12.200]  結果逼於無奈要搬
[00:07:12.200 --> 00:07:13.200]  結果逼於無奈要搬
[00:07:13.200 --> 00:07:25.200]  結果逼於無奈要搬
[00:07:44.200 --> 00:07:47.200]  一部手機改變了我們整個人類的行為習慣
[00:07:47.200 --> 00:07:51.200]  一部手機改變了我們整個人類的行為習慣
[00:07:51.200 --> 00:07:54.200]  簡單來說就是將一個攜身的電腦帶在身上
[00:07:54.200 --> 00:07:57.200]  簡單來說就是將一個攜身的電腦帶在身上
[00:07:57.200 --> 00:07:59.200]  可惜現在多了一批低頭族
[00:07:59.200 --> 00:08:02.200]  可惜現在多了一批低頭族
[00:08:02.200 --> 00:08:09.200]  遲些我可能給一份有關上網上癮的問卷給大家查
[00:08:09.200 --> 00:08:10.200]  遲些我可能給一份有關上網上癮的問卷給大家查
[00:08:10.200 --> 00:08:14.200]  遲些我可能給一份有關上網上癮的問卷給大家查
[00:08:14.200 --> 00:08:19.200]  教會提出今年的主題是更生、突破、轉化、成長
[00:08:19.200 --> 00:08:24.200]  教會提出今年的主題是更生、突破、轉化、成長
[00:08:24.200 --> 00:08:30.200]  到底我們是被迫改變、順勢而變還是前瞻性的改變
[00:08:30.200 --> 00:08:35.200]  到底我們是被迫改變還是順勢而變或者是有前瞻性的改變
[00:08:35.200 --> 00:08:38.200]  到底我們是被迫改變還是順勢而變或者是有前瞻性的改變
[00:08:38.200 --> 00:08:40.200]  到底我們是被迫改變還是順勢而變或者是有前瞻性的改變
[00:08:40.200 --> 00:08:41.200]  到底我們是被迫改變還是順勢而變或者是有前瞻性的改變
[00:08:41.200 --> 00:08:49.200]  有一個傳說當達文西畫他的名著最後晚餐的時候
[00:08:49.200 --> 00:08:53.200]  有一個傳說當達文西畫他的名著最後晚餐的時候
[00:08:53.200 --> 00:08:59.200]  他就在米蘭大教堂找了一個年輕瀟灑的男士
[00:08:59.200 --> 00:09:02.200]  他就在米蘭大教堂找了一個年輕瀟灑的男士
[00:09:02.200 --> 00:09:06.200]  這位男士有一雙明亮的眼睛和善良的面孔
[00:09:06.200 --> 00:09:10.200]  這位男士有一雙明亮的眼睛和善良的面孔
[00:09:10.200 --> 00:09:18.200]  達文西就非常滿意找他當模特兒去效法耶穌的樣貌
[00:09:18.200 --> 00:09:20.200]  達文西就請他來做模特兒
[00:09:20.200 --> 00:09:24.200]  來做耶穌最後晚餐的模特兒
[00:09:24.200 --> 00:09:28.200]  就是畫耶穌的像
[00:09:28.200 --> 00:09:33.200]  但是畫完之後很多年這幅畫都還沒有完成
[00:09:33.200 --> 00:09:35.200]  但是畫完之後很多年這幅畫都還沒有完成
[00:09:35.200 --> 00:09:40.200]  因為其中有一個人物沒有辦法找到一個合適的人選去配合
[00:09:40.200 --> 00:09:43.200]  因為其中有一個人物他始終沒有辦法找到一個適合的人物
[00:09:43.200 --> 00:09:45.200]  那個就是猶大
[00:09:45.200 --> 00:09:51.200]  結果他就去到貧民屋找一個人來做猶大的模特兒
[00:09:51.200 --> 00:09:55.200]  結果他就去到貧民屋找一個人來做猶大的模特兒
[00:09:55.200 --> 00:09:57.200]  經過精挑細選
[00:09:57.200 --> 00:09:58.200]  經過精挑細選
[00:09:58.200 --> 00:10:01.200]  結果他就找到一個非常合乎他心意的人
[00:10:01.200 --> 00:10:04.200]  結果就終於找到一個非常合乎他心意的人
[00:10:04.200 --> 00:10:07.200]  那個人的眼睛是充滿詭詐
[00:10:07.200 --> 00:10:09.200]  那個人的眼睛是充滿詭詐
[00:10:09.200 --> 00:10:10.200]  狡猾貪婪
[00:10:10.200 --> 00:10:11.200]  狡猾貪婪
[00:10:11.200 --> 00:10:13.200]  滿身是酒味
[00:10:13.200 --> 00:10:14.200]  滿身都是酒味
[00:10:14.200 --> 00:10:17.200]  明明說好十塊他就要收你一百塊
[00:10:17.200 --> 00:10:19.200]  明明說了十塊他就要收你一百塊
[00:10:19.200 --> 00:10:20.200]  好像我在印度
[00:10:20.200 --> 00:10:21.200]  好像在印度的時候
[00:10:21.200 --> 00:10:25.200]  結果他一路畫的時候
[00:10:25.200 --> 00:10:27.200]  一直在畫的時候
[00:10:27.200 --> 00:10:29.200]  突然達文西有一種很熟悉的感覺
[00:10:29.200 --> 00:10:31.200]  突然達文西有一種很熟悉的感覺
[00:10:31.200 --> 00:10:33.200]  他就問那個模特兒
[00:10:33.200 --> 00:10:35.200]  我們是不是曾經見過面
[00:10:35.200 --> 00:10:37.200]  我們是不是曾經見過面
[00:10:37.200 --> 00:10:39.200]  那個人就很不好意思的說
[00:10:39.200 --> 00:10:41.200]  那個人就很不好意思的說
[00:10:41.200 --> 00:10:42.200]  他說沒錯
[00:10:42.200 --> 00:10:46.200]  幾年前我就是為你做耶穌的模特兒
[00:10:46.200 --> 00:10:50.200]  我就是幾年前那位你找來做耶穌的模特兒
[00:10:50.200 --> 00:10:52.200]  中國人說近朱者赤近麥者黑
[00:10:52.200 --> 00:10:55.200]  中國人說近朱者赤近麥者黑
[00:10:55.200 --> 00:10:58.200]  那個人在一種環境改變之下
[00:10:58.200 --> 00:11:00.200]  這個是一種人在環境底下改變
[00:11:00.200 --> 00:11:02.200]  去感染了那種不同的文化
[00:11:02.200 --> 00:11:03.200]  去感染了那種不同的文化
[00:11:03.200 --> 00:11:04.200]  連他的氣質都改變
[00:11:04.200 --> 00:11:06.200]  連他的氣質都改變
[00:11:06.200 --> 00:11:08.200]  就好像今天早上我們讀的經文
[00:11:08.200 --> 00:11:10.200]  就很像今天早上我們讀的經文
[00:11:10.200 --> 00:11:12.200]  他說我們學了基督卻不是這樣
[00:11:12.200 --> 00:11:14.200]  他說我們學了基督卻不是這樣
[00:11:14.200 --> 00:11:16.200]  耶福所書裏面提到很多次
[00:11:16.200 --> 00:11:18.200]  我們要怎樣效法基督
[00:11:18.200 --> 00:11:20.200]  耶福所書提到很多次
[00:11:20.200 --> 00:11:22.200]  我們要如何效法基督
[00:11:22.200 --> 00:11:24.200]  或者我們為甚麼要效法基督
[00:11:24.200 --> 00:11:26.200]  或者我們為甚麼要效法基督
[00:11:26.200 --> 00:11:28.200]  或者我們在成長的過程裏面
[00:11:28.200 --> 00:11:31.200]  我們最終的目的就是要效法基督
[00:11:31.200 --> 00:11:33.200]  或者我們在成長的過程裏面
[00:11:33.200 --> 00:11:35.200]  我們最終的目的就是要效法基督
[00:11:35.200 --> 00:11:37.200]  第一節在四章十三節這樣說
[00:11:37.200 --> 00:11:39.200]  第一節在四章十三節說
[00:11:39.200 --> 00:11:41.200]  認識神的兒子得以長大成人
[00:11:41.200 --> 00:11:43.200]  滿有基督長成的身量
[00:11:43.200 --> 00:11:45.200]  認識神的兒子得以長大成人
[00:11:45.200 --> 00:11:47.200]  滿有基督長成的身量
[00:11:47.200 --> 00:11:49.200]  另一段經文就是今天早上讀過的
[00:11:49.200 --> 00:11:51.200]  四章二十二至二十三節
[00:11:51.200 --> 00:11:53.200]  另一段經文是今早我們讀過
[00:11:53.200 --> 00:11:55.200]  四章二十二到二十三節
[00:11:55.200 --> 00:11:57.200]  又要將你們心智改換一生
[00:11:57.200 --> 00:11:59.200]  並且穿上新人
[00:11:59.200 --> 00:12:01.200]  並且穿上新人
[00:12:01.200 --> 00:12:03.200]  這新人是照著神的形象造的
[00:12:03.200 --> 00:12:05.200]  這新人是照著神的形象造的
[00:12:05.200 --> 00:12:07.200]  保羅向彝夫所教會一開始提到一個重點
[00:12:07.200 --> 00:12:09.200]  保羅向彝夫所教會一開始提到一個重點
[00:12:09.200 --> 00:12:11.200]  保羅向彝夫所教會一開始提到一個重點
[00:12:11.200 --> 00:12:13.200]  他說你們學了基督卻不是這樣
[00:12:13.200 --> 00:12:15.200]  他說你們學了基督卻不是這樣
[00:12:15.200 --> 00:12:17.200]  他說你們學了基督卻不是這樣
[00:12:17.200 --> 00:12:19.200]  有另一個翻譯會更加的比較簡單
[00:12:19.200 --> 00:12:21.200]  有另一個翻譯會更加的簡單
[00:12:21.200 --> 00:12:23.200]  他說你們卻不是用這種方法來學習基督
[00:12:23.200 --> 00:12:25.200]  他說你們卻不是用這種方法來學習基督
[00:12:25.200 --> 00:12:27.200]  他說你們卻不是用這種方法來學習基督
[00:12:27.200 --> 00:12:29.200]  即是說你們用錯了方法
[00:12:29.200 --> 00:12:31.200]  即是說你們用錯了方法
[00:12:31.200 --> 00:12:33.200]  你們選擇了一個不正確的進路
[00:12:33.200 --> 00:12:35.200]  你們選擇了一個不正當的進路
[00:12:35.200 --> 00:12:37.200]  你們選擇了一個不正當的進路
[00:12:37.200 --> 00:12:39.200]  明顯保羅是針對四章十七節指責彝夫所教會
[00:12:39.200 --> 00:12:41.200]  明顯保羅是針對四章十七節指責彝夫所教會
[00:12:41.200 --> 00:12:43.200]  明顯保羅是針對四章十七節指責彝夫所教會
[00:12:43.200 --> 00:12:45.200]  明顯保羅是針對四章十七節指責彝夫所教會
[00:12:45.200 --> 00:12:47.200]  他說你們行事為人不要再像外邦人那種虛妄的心行事
[00:12:47.200 --> 00:12:49.200]  他說你們行事為人不要再像外邦人那種虛妄的心行事
[00:12:49.200 --> 00:12:57.200]  他說你們行事為人不要再像外邦人那種虛妄的心行事
[00:12:57.200 --> 00:12:59.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:12:59.200 --> 00:13:01.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:01.200 --> 00:13:03.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:03.200 --> 00:13:05.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:05.200 --> 00:13:07.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:07.200 --> 00:13:09.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:09.200 --> 00:13:11.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:11.200 --> 00:13:21.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:21.200 --> 00:13:25.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:25.200 --> 00:13:27.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:27.200 --> 00:13:29.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:29.200 --> 00:13:31.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:31.200 --> 00:13:33.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:33.200 --> 00:13:35.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:35.200 --> 00:13:37.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:37.200 --> 00:13:41.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:41.200 --> 00:13:43.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:43.200 --> 00:13:45.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:45.200 --> 00:13:47.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:47.200 --> 00:13:49.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:49.200 --> 00:13:51.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:51.200 --> 00:13:53.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:53.200 --> 00:13:55.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:13:55.200 --> 00:14:07.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:07.200 --> 00:14:09.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:09.200 --> 00:14:11.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:11.200 --> 00:14:13.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:13.200 --> 00:14:15.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:15.200 --> 00:14:17.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:17.200 --> 00:14:19.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:19.200 --> 00:14:21.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:21.200 --> 00:14:25.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:25.200 --> 00:14:27.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:27.200 --> 00:14:29.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:29.200 --> 00:14:31.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:31.200 --> 00:14:33.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:33.200 --> 00:14:35.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:35.200 --> 00:14:37.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:37.200 --> 00:14:39.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:39.200 --> 00:14:51.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:51.200 --> 00:14:53.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:53.200 --> 00:14:55.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:55.200 --> 00:14:57.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:57.200 --> 00:14:59.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:14:59.200 --> 00:15:01.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:15:01.200 --> 00:15:03.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:15:03.200 --> 00:15:05.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:15:05.200 --> 00:15:09.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:15:09.200 --> 00:15:11.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:15:11.200 --> 00:15:13.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:15:13.200 --> 00:15:15.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:15:15.200 --> 00:15:17.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:15:17.200 --> 00:15:19.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:15:19.200 --> 00:15:21.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:15:21.200 --> 00:15:23.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:15:23.200 --> 00:15:37.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:15:37.200 --> 00:15:39.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:15:39.200 --> 00:15:41.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:15:41.200 --> 00:15:43.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:15:43.200 --> 00:15:45.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:15:45.200 --> 00:15:47.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:15:47.200 --> 00:15:49.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:15:49.200 --> 00:15:51.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:15:51.200 --> 00:15:53.200]  由今早上的經文提到你們要脫去從前行為上的舊人
[00:15:53.200 --> 00:15:55.200]  由今早上的經文提到你們要脫去從前行為上的舊人
