
[00:00:00.000 --> 00:00:02.000]  各位女王姐妹大家平安
[00:02:37.000 --> 00:02:39.000]  請跟旁邊的弟兄姊妹說
[00:02:39.000 --> 00:02:42.000]  赦罪的恩典
[00:02:42.000 --> 00:02:44.000]  在第三節那裡講到是說
[00:02:44.000 --> 00:02:50.000]  耶和華赦免我們一切的罪孽
[00:02:50.000 --> 00:02:53.000]  赦免你的一切罪孽
[00:02:53.000 --> 00:02:55.000]  罪是什麼意思呢
[00:02:55.000 --> 00:02:58.000]  原文原始的含義就是
[00:02:58.000 --> 00:03:00.000]  你錯過了那個標靶
[00:03:00.000 --> 00:03:02.000]  好比你前面有個靶心
[00:03:02.000 --> 00:03:04.000]  你射一個箭
[00:03:04.000 --> 00:03:08.000]  可是你的箭卻沒有中到那個標靶
[00:03:08.000 --> 00:03:11.000]  原本的目標你偏離了
[00:03:11.000 --> 00:03:14.000]  這個就是罪的原始含義
[00:03:14.000 --> 00:03:17.000]  同樣的我們的心思言語行為
[00:03:17.000 --> 00:03:21.000]  也常常沒有按著神的心意來去做
[00:03:21.000 --> 00:03:25.000]  我們偏離了神要我們所走的道路
[00:03:25.000 --> 00:03:29.000]  我們的行為常常離棄神遠離神
[00:03:29.000 --> 00:03:31.000]  而這個罪就是一種
[00:03:31.000 --> 00:03:34.000]  刻意背逆神的一個態度
[00:03:34.000 --> 00:03:36.000]  神要我們如此行
[00:03:36.000 --> 00:03:40.000]  但我們卻選擇不這麼做
[00:03:40.000 --> 00:03:44.000]  我想我們很多人都是做父母的
[00:03:44.000 --> 00:03:46.000]  也許你的孩子
[00:03:46.000 --> 00:03:48.000]  或是你的兒女長大了
[00:03:48.000 --> 00:03:49.000]  他們小時候
[00:03:49.000 --> 00:03:52.000]  你常常會發現到他們有那個背逆的時刻
[00:03:52.000 --> 00:03:54.000]  不聽你的話
[00:03:54.000 --> 00:03:55.000]  你怎麼講就是不聽
[00:03:55.000 --> 00:03:57.000]  告訴他偏偏不能這麼做
[00:03:57.000 --> 00:04:00.000]  他越是要去做
[00:04:00.000 --> 00:04:02.000]  好像你怎麼講
[00:04:02.000 --> 00:04:05.000]  這個話就是進不了他的心裡面一樣
[00:04:05.000 --> 00:04:08.000]  一個心裡面一個背逆的態度在哪裡
[00:04:08.000 --> 00:04:11.000]  你真的是氣得不得了
[00:04:11.000 --> 00:04:13.000]  但是我再請問各位
[00:04:13.000 --> 00:04:16.000]  當你這麼生氣的時候
[00:04:16.000 --> 00:04:21.000]  你會停止你對兒女的愛嗎
[00:04:21.000 --> 00:04:22.000]  我相信是不會的
[00:04:22.000 --> 00:04:25.000]  不管我們的兒女再怎麼犯錯
[00:04:25.000 --> 00:04:27.000]  再怎麼背逆
[00:04:27.000 --> 00:04:29.000]  做的事情我們再怎麼不高興
[00:04:29.000 --> 00:04:34.000]  可是你永遠不會停止你對他的愛
[00:04:34.000 --> 00:04:39.000]  同樣的我們天上的父神也是如此的對待我們
[00:04:39.000 --> 00:04:41.000]  今天這個世間
[00:04:41.000 --> 00:04:45.000]  就算只有你這麼樣一個罪人
[00:04:45.000 --> 00:04:49.000]  耶穌基督都願意為了你的罪而上十字架
[00:04:49.000 --> 00:04:53.000]  為你而受死
[00:04:53.000 --> 00:04:56.000]  同樣的在聖經當中我們也看見
[00:04:56.000 --> 00:05:01.000]  有這樣一個耶穌去尋找彌揚的一個比喻
[00:05:01.000 --> 00:05:06.000]  就是那時候有一隻羊走失了
[00:05:06.000 --> 00:05:11.000]  然後耶穌卻願意拋下那九十九隻羊
[00:05:11.000 --> 00:05:16.000]  去尋找那頭迷失的亡羊
[00:05:16.000 --> 00:05:19.000]  你可能會想何必呢
[00:05:19.000 --> 00:05:21.000]  你不是還有九十九隻嗎
[00:05:21.000 --> 00:05:25.000]  再生再養就有了嗎
[00:05:25.000 --> 00:05:28.000]  再照顧就有了嗎
[00:05:28.000 --> 00:05:31.000]  你為什麼要拋下那九十九隻
[00:05:31.000 --> 00:05:37.000]  而去尋找那隻迷失的羊呢
[00:05:37.000 --> 00:05:40.000]  那是因為每一個迷失的羊
[00:05:40.000 --> 00:05:45.000]  在我們的主眼中都是何等的寶貴
[00:05:45.000 --> 00:05:48.000]  我們的罪惡有多大
[00:05:48.000 --> 00:05:53.000]  我們能夠看見神對我們的愛就有多大
[00:05:53.000 --> 00:05:59.000]  而神的恩典與慈愛是遠遠超過那個審判的
[00:05:59.000 --> 00:06:02.000]  在同樣一百零三篇的十節以後
[00:06:02.000 --> 00:06:03.000]  到十二節告訴我們說
[00:06:03.000 --> 00:06:06.000]  祂沒有按我們的罪過待我們
[00:06:06.000 --> 00:06:10.000]  也沒有照我們的報應對待我們
[00:06:10.000 --> 00:06:12.000]  天離地有何等的高
[00:06:12.000 --> 00:06:16.000]  祂的慈愛向敬畏祂的人也是何等的大
[00:06:16.000 --> 00:06:17.000]  東離西有多遠
[00:06:17.000 --> 00:06:23.000]  祂叫我們的過犯離我們也有多遠
[00:06:23.000 --> 00:06:27.000]  這就是我們的主啊
[00:06:27.000 --> 00:06:31.000]  這是祂的恩典啊
[00:06:31.000 --> 00:06:34.000]  在舊約當中我們知道
[00:06:34.000 --> 00:06:37.000]  有一個約櫃或叫做法櫃
[00:06:37.000 --> 00:06:39.000]  在那個櫃子上面
[00:06:39.000 --> 00:06:43.000]  有一個用純金打造的一塊板子
[00:06:43.000 --> 00:06:47.000]  而那塊板子就叫做施恩座
[00:06:47.000 --> 00:06:50.000]  或做弊罪座
[00:06:50.000 --> 00:06:52.000]  法櫃象徵著神的同在
[00:06:52.000 --> 00:06:54.000]  而我們來到神面前來的人
[00:06:54.000 --> 00:07:00.000]  也都是蒙了神赦免我們一切的罪過
[00:07:00.000 --> 00:07:04.000]  來到主自己的面前
[00:07:04.000 --> 00:07:07.000]  回想到我們剛認識主
[00:07:07.000 --> 00:07:09.000]  剛蒙恩得救的時候
[00:07:09.000 --> 00:07:11.000]  那個心裡面是何等的滿足
[00:07:11.000 --> 00:07:12.000]  何等的歡喜
[00:07:12.000 --> 00:07:17.000]  那個心裡面是何等的一個甘甜
[00:07:17.000 --> 00:07:19.000]  今天不管你的過去
[00:07:19.000 --> 00:07:22.000]  有多麼樣的不堪回首
[00:07:22.000 --> 00:07:25.000]  你可以來到神的面前
[00:07:25.000 --> 00:07:31.000]  來領受來得著這樣一份赦罪的恩典
[00:07:31.000 --> 00:07:34.000]  另外一個向神獻上感恩的原因
[00:07:34.000 --> 00:07:36.000]  就是祂醫治我們的恩典
[00:07:36.000 --> 00:07:40.000]  請各位說醫治的恩典
[00:07:40.000 --> 00:07:45.000]  我們的主乃是那位醫治我們一切疾病的主
[00:07:45.000 --> 00:07:48.000]  在九月份的醫治步道特會當中
[00:07:48.000 --> 00:07:53.000]  許許多多弟兄姊妹們都得著了醫治
[00:07:53.000 --> 00:07:55.000]  有些是身體上的
[00:07:55.000 --> 00:07:57.000]  有些是心靈上的
[00:07:57.000 --> 00:07:59.000]  甚至在特會之後
[00:07:59.000 --> 00:08:00.000]  這個醫治的恩高
[00:08:00.000 --> 00:08:05.000]  醫治的祥和仍然在我們中間永留
[00:08:05.000 --> 00:08:09.000]  我曾經有一段時間在醫院裡面做過院務
[00:08:09.000 --> 00:08:17.000]  當時我所負責的病房是癌症病患的病房
[00:08:17.000 --> 00:08:22.000]  有一些病人他們因為需要進行化療的緣故
[00:08:22.000 --> 00:08:27.000]  每隔一段時間就會進來到醫院裡面
[00:08:27.000 --> 00:08:32.000]  所以沒有多久我就認識一些熟面孔
[00:08:32.000 --> 00:08:35.000]  有一些甚至跟我成為了好朋友
[00:08:35.000 --> 00:08:41.000]  但其中有一次的拜訪令我印象非常深刻
[00:08:41.000 --> 00:08:46.000]  我還記得當我走進這個病房的時候
[00:08:46.000 --> 00:08:53.000]  我絲毫感受不到那種悲傷、沮喪、死亡的氣息
[00:08:53.000 --> 00:08:58.000]  我覺得這個房間裡面充滿了榮光
[00:08:58.000 --> 00:09:01.000]  我也看見這位病人的身上
[00:09:01.000 --> 00:09:05.000]  她充滿了平靜、平和
[00:09:05.000 --> 00:09:08.000]  她充滿了微笑
[00:09:08.000 --> 00:09:13.000]  後來我繼續跟她有更深入的交談之後
[00:09:13.000 --> 00:09:20.000]  我才發現原來她是一位非常愛主的姐妹
[00:09:20.000 --> 00:09:24.000]  我們聊了很多的事情、聊了很多的課題
[00:09:24.000 --> 00:09:27.000]  其中我們也聊到生死的問題
[00:09:27.000 --> 00:09:32.000]  但是她絲毫不畏懼死亡
[00:09:32.000 --> 00:09:38.000]  死亡在她身上沒有任何的詮釋
[00:09:38.000 --> 00:09:43.000]  死亡怎麼能夠和生命的源頭並存呢?
[00:09:43.000 --> 00:09:48.000]  而我們的神就是那位賞賜生命與氣息的神
[00:09:48.000 --> 00:09:52.000]  也是那位醫治我們的神
[00:09:52.000 --> 00:09:58.000]  神而名稱為耶和華拉法,也就是耶和華醫治的意思
[00:09:58.000 --> 00:10:01.000]  在《川崎記》第15章26節說
[00:10:01.000 --> 00:10:07.000]  我就不將加在埃及人的疾病加在你的身上
[00:10:07.000 --> 00:10:13.000]  因為我,耶和華,是醫治你的神
[00:10:13.000 --> 00:10:18.000]  我們的神乃是一位滿有醫治、滿有恩典的一個神
[00:10:18.000 --> 00:10:22.000]  醫治就是神恩典的一個彰顯
[00:10:22.000 --> 00:10:30.000]  耶穌在地上也是透過醫病、趕鬼來傳揚天國的福音
[00:10:30.000 --> 00:10:35.000]  有一天我們在地上的生命都會結束
[00:10:35.000 --> 00:10:38.000]  但是我們在天上呢
[00:10:38.000 --> 00:10:45.000]  是一個沒有眼淚、沒有痛苦、沒有疾病的地方
[00:10:45.000 --> 00:10:50.000]  耶路亞,是一個沒有疾病的地方
[00:10:50.000 --> 00:10:55.000]  因為我們要領受全然的醫治
[00:10:55.000 --> 00:10:59.000]  今天的醫治也要臨到在你的身上
[00:10:59.000 --> 00:11:04.000]  要憑著信心來領受那個屬靈的醫治
[00:11:04.000 --> 00:11:10.000]  讓你的心靈、你的肉體被神觸摸與浸透
[00:11:10.000 --> 00:11:14.000]  讓你全然的籠罩在神醫治的光中
[00:11:14.000 --> 00:11:22.000]  不再有懼怕、滿有恩典、也滿有平安
[00:11:22.000 --> 00:11:27.000]  第三重恩典,就是一個得根心的恩典
[00:11:27.000 --> 00:11:31.000]  讓我們一起來說,得根心的恩典
[00:11:31.000 --> 00:11:36.000]  在第五節說,他用每物使你所願的得以知足
[00:11:36.000 --> 00:11:41.000]  以致你如因返老還童
[00:11:41.000 --> 00:11:46.000]  我們人生的道路上往往會遇到各樣的困難、各樣的危難
[00:11:46.000 --> 00:11:50.000]  我們也很容易陷入到疲倦
[00:11:50.000 --> 00:11:56.000]  經歷到人生當中各式各樣的困頓與重擔
[00:11:56.000 --> 00:12:00.000]  但是在以賽亞書40章31節說
[00:12:00.000 --> 00:12:08.000]  但那等候耶和華的人,必重新得力,如因展翅上騰
[00:12:08.000 --> 00:12:14.000]  哇,何等美好的應許,何等美好的祝福
[00:12:14.000 --> 00:12:18.000]  就是當我們在失去力量的時候,軟弱的時候
[00:12:18.000 --> 00:12:25.000]  我們能夠再次的重新得力,如因展翅上騰
[00:12:25.000 --> 00:12:30.000]  我曾經有機會非常近距離的觀察過老鷹
[00:12:30.000 --> 00:12:34.000]  我記得有一次我去山林的時候,我就看見一頭老鷹
[00:12:34.000 --> 00:12:38.000]  離我的距離就差不多我到這個講台的階梯那裡
[00:12:38.000 --> 00:12:42.000]  大概十尺十多尺而已,非常的靠近
[00:12:42.000 --> 00:12:47.000]  然後當我正漫步的走向那個老鷹的時候
[00:12:47.000 --> 00:12:52.000]  它突然之間就打開了它的翅膀飛上去了
[00:12:52.000 --> 00:12:59.000]  而我發現它似乎不用花什麼力氣就能夠在空中翱翔
[00:12:59.000 --> 00:13:05.000]  而且越飛越高,似乎有一種力量是我們看不見的
[00:13:05.000 --> 00:13:14.000]  一直來幫助這個老鷹不停的往上,不停的達到這個新的一個高度
[00:13:14.000 --> 00:13:18.000]  剛剛我們所讀到的經文,重新
[00:13:18.000 --> 00:13:22.000]  重新是一個非常關鍵的字
[00:13:22.000 --> 00:13:26.000]  這原文的意思是交換
[00:13:26.000 --> 00:13:30.000]  所以如果我們用原文的意思來讀這段經文就變成是說
[00:13:30.000 --> 00:13:36.000]  但他等候耶和華的人必交換他的力量
[00:13:36.000 --> 00:13:40.000]  意思就是說當我們每一次等候耶和華的時候
[00:13:40.000 --> 00:13:44.000]  我們裡面的那個軟弱會被拿走
[00:13:44.000 --> 00:13:48.000]  而交換上神給予我們的力量
[00:13:48.000 --> 00:13:55.000]  一點一滴,每時每刻都讓神的力量來充滿你
[00:13:55.000 --> 00:13:58.000]  逐漸的讓你裡面的人能夠來剛強起來
[00:13:58.000 --> 00:14:02.000]  你對未來有信心有盼望
[00:14:02.000 --> 00:14:06.000]  雖然有時候神所應許的尚未成就
[00:14:06.000 --> 00:14:10.000]  可是你可以不灰心,你可以不喪膽
[00:14:10.000 --> 00:14:13.000]  甚至有的時候你面對敵對的勢力的時候
[00:14:13.000 --> 00:14:19.000]  你更加的能夠從神那裡支取更多的力量,更多的恩典
[00:14:19.000 --> 00:14:25.000]  讓聖靈的風在你的翅膀底下,讓你展翅,讓你高飛
[00:14:25.000 --> 00:14:31.000]  讓你的目光銳利,羽毛豐滿,展翅上騰
[00:14:31.000 --> 00:14:39.000]  神應許要交換我們一切的軟弱、貧窮、缺乏和痛苦
[00:14:39.000 --> 00:14:45.000]  以祂的剛強、富足、健康得勝來代替
[00:14:45.000 --> 00:14:51.000]  今天你是可以在神面前領受這樣的一份恩典
[00:14:51.000 --> 00:14:57.000]  一個重新得力的恩典,一個得根性的恩典
[00:14:57.000 --> 00:15:02.000]  等候耶和華的人必定要重新得力
[00:15:02.000 --> 00:15:10.000]  使你的靈裡得力,你的心裡得力,你的身體得力
[00:15:10.000 --> 00:15:14.000]  就好像約翰三書二節的應許說
[00:15:14.000 --> 00:15:22.000]  我願你凡事興盛,身體健壯,正如你靈魂興盛一樣
[00:15:22.000 --> 00:15:27.000]  等候神人必重新得力
[00:15:27.000 --> 00:15:30.000]  神給我們的恩典竟然是這麼多
[00:15:30.000 --> 00:15:35.000]  那我們應該要如何來感謝祂呢?
[00:15:35.000 --> 00:15:39.000]  我們來看一處的經文,在馬太福音八章
[00:15:39.000 --> 00:15:42.000]  這裡記載了一個故事
[00:15:42.000 --> 00:15:49.000]  耶穌到了彼得家裡,見彼得的岳母害熱病躺著
[00:15:49.000 --> 00:15:54.000]  耶穌把他的手一摸,熱就退了
[00:15:54.000 --> 00:15:59.000]  他就起來服侍耶穌
[00:15:59.000 --> 00:16:06.000]  在這裡我們看見彼得的岳母本來是害熱病躺著的
[00:16:06.000 --> 00:16:12.000]  但是當耶穌醫治了他之後,第一件發生的事情是什麼呢?
[00:16:12.000 --> 00:16:17.000]  就是起來服侍耶穌
[00:16:17.000 --> 00:16:22.000]  透過服侍來感謝耶穌
[00:16:22.000 --> 00:16:28.000]  服侍這位愛我們的主,幫助我們,帶領我們的耶穌
[00:16:28.000 --> 00:16:37.000]  有許多的人是經歷了主的恩典而起來服侍這位主的
[00:16:37.000 --> 00:16:42.000]  我的曾祖母年輕的時候因為眼疾
[00:16:42.000 --> 00:16:50.000]  所以被人邀請去參加布道家送上節牧師的布道會
[00:16:50.000 --> 00:16:56.000]  後來她就參加福音布道會的時候,得著了這樣一個醫治
[00:16:56.000 --> 00:17:02.000]  此後她就成了一個基督徒,而且她非常熱心地服侍主
[00:17:02.000 --> 00:17:06.000]  一直到她歸天家的一個日子
[00:17:06.000 --> 00:17:11.000]  所以首先我們看見,你如何回應神給你的恩典呢?
[00:17:11.000 --> 00:17:14.000]  就是來服侍祂
[00:17:14.000 --> 00:17:21.000]  另外一個回應神恩典的方式,就是來敬拜祂
[00:17:21.000 --> 00:17:26.000]  在路加福音十七章告訴我們一個故事
[00:17:26.000 --> 00:17:31.000]  從十一節到十六節,那裡說耶穌往耶路撒冷去
[00:17:31.000 --> 00:17:36.000]  經過撒瑪利亞和加利利,進入一個村子
[00:17:36.000 --> 00:17:42.000]  有十個長大麻蜂的迎面而來,遠遠地站著
[00:17:42.000 --> 00:17:47.000]  他們高聲說,耶穌夫子可憐我們吧!
[00:17:47.000 --> 00:17:56.000]  耶穌看見,就對他們說,你們去,把身體給祭司查看
[00:17:56.000 --> 00:18:00.000]  他們去的時候就潔淨了
[00:18:00.000 --> 00:18:08.000]  那中有一個看自己已經好了,就回來大聲地歸榮耀於神
[00:18:08.000 --> 00:18:13.000]  又匍匐在耶穌的面前感謝祂
[00:18:13.000 --> 00:18:18.000]  這個人是撒瑪利亞人
[00:18:18.000 --> 00:18:22.000]  在十個得醫治的麻蜂病人當中
[00:18:22.000 --> 00:18:27.000]  有九個好像若無其事,理所當然一般
[00:18:27.000 --> 00:18:30.000]  一點沒有感恩的心
[00:18:30.000 --> 00:18:35.000]  他們發現自己得醫治了,就說,得醫治了,太好了
[00:18:35.000 --> 00:18:39.000]  我現在要趕快去找祭司,然後回去見我的家人
[00:18:39.000 --> 00:18:43.000]  我可能要還設擺宴席來請客
[00:18:43.000 --> 00:18:47.000]  讓所有的人都知道我得醫治的一個好消息
[00:18:47.000 --> 00:18:52.000]  一切對他們來講都是這麼樣的理所當然,若無其事
[00:18:52.000 --> 00:18:56.000]  好像忘了那位耶醫治他們的主
[00:18:56.000 --> 00:19:00.000]  他們忘記了主的恩典
[00:19:00.000 --> 00:19:05.000]  然而有一個撒瑪利亞人卻不是如此
[00:19:05.000 --> 00:19:10.000]  他回到耶穌的面前報恩
[00:19:10.000 --> 00:19:14.000]  他的報恩是有行動的
[00:19:14.000 --> 00:19:17.000]  聖經怎麼形容呢?
[00:19:17.000 --> 00:19:22.000]  聖經說他是大聲歸榮耀於神
[00:19:22.000 --> 00:19:29.000]  而且他匍匐在耶穌的面前來感謝祂
[00:19:29.000 --> 00:19:33.000]  大聲歸榮耀於神
[00:19:33.000 --> 00:19:36.000]  就是向主獻上讚美
[00:19:36.000 --> 00:19:43.000]  而匍匐在主的面前就是向主獻上敬拜
[00:19:43.000 --> 00:19:47.000]  也就是說,這個得醫治的麻瘋病人
[00:19:47.000 --> 00:19:55.000]  是以敬拜、以讚美來回應神在他身上的一個恩典
[00:19:55.000 --> 00:19:59.000]  透過敬拜、透過讚美
[00:19:59.000 --> 00:20:05.000]  來到神面前述說對主的感謝
[00:20:05.000 --> 00:20:11.000]  這個麻瘋病人他全然匍匐在耶穌基督的面前
[00:20:11.000 --> 00:20:16.000]  這代表是一個全人的祥福、全人的敬拜
[00:20:16.000 --> 00:20:23.000]  他深深的知道自己的恩典是不配得的
[00:20:23.000 --> 00:20:29.000]  他的身份、他的種族、他的地位、他的一切
[00:20:29.000 --> 00:20:31.000]  沒有什麼可誇的
[00:20:31.000 --> 00:20:35.000]  以至於他能得著這麼大的恩典
[00:20:35.000 --> 00:20:39.000]  但是這個醫治竟然臨到在他身上
[00:20:39.000 --> 00:20:43.000]  因此他全然的謙卑、全然的祥福
[00:20:43.000 --> 00:20:48.000]  全然的向主獻上他的敬拜
[00:20:48.000 --> 00:20:51.000]  而我們得著神的恩典
[00:20:51.000 --> 00:20:54.000]  也是同樣的應當要透過敬拜
[00:20:54.000 --> 00:20:58.000]  來報答神對我們的厚恩不是嗎?
[00:20:58.000 --> 00:21:01.000]  就如詩篇所說的
[00:21:01.000 --> 00:21:05.000]  說來呀!我們要向耶和華歌唱
[00:21:05.000 --> 00:21:08.000]  向拯救我們的磐石歡呼
[00:21:08.000 --> 00:21:13.000]  我們要來感謝他,用詩歌向他來歡呼
[00:21:13.000 --> 00:21:17.000]  今天我們可以透過敬拜、讚美
[00:21:17.000 --> 00:21:24.000]  來到神的面前表達我們對他的感恩
[00:21:24.000 --> 00:21:30.000]  而另外一個能夠向神表達我們感恩的方式
[00:21:30.000 --> 00:21:34.000]  就是透過奉獻
[00:21:34.000 --> 00:21:37.000]  在歷代之下29章31節那裡
[00:21:37.000 --> 00:21:42.000]  西西夏對百姓們說你們既然歸耶和華為聖
[00:21:42.000 --> 00:21:48.000]  就要前來把祭物和感謝祭奉到耶華殿裡
[00:21:48.000 --> 00:21:52.000]  會中就把祭物和感謝祭奉來
[00:21:52.000 --> 00:21:58.000]  凡甘心樂意的也將奉來
[00:21:58.000 --> 00:22:06.000]  你知道嗎?奉獻也是敬拜的一個方式
[00:22:06.000 --> 00:22:10.000]  記得以前在教會裡面奉獻的時候常常會唱一首詩歌
[00:22:10.000 --> 00:22:14.000]  就是一切全奉獻
[00:22:14.000 --> 00:22:20.000]  我們的全人因著感謝神的恩典而向他來獻祭
[00:22:20.000 --> 00:22:24.000]  將你的全人獻在神的面前
[00:22:24.000 --> 00:22:30.000]  就如聖經告訴我們說你們要以感謝為祭獻與神
[00:22:30.000 --> 00:22:34.000]  要向至高者還你的願
[00:22:34.000 --> 00:22:42.000]  另外一處經文講到你要以財物和出手的土產尊榮耶和華
[00:22:42.000 --> 00:22:45.000]  每當你奉獻的時候
[00:22:45.000 --> 00:22:53.000]  是以感恩、報恩、敬拜、尊榮神的心來獻上的
[00:22:53.000 --> 00:22:56.000]  我記得我去短宣的時候
[00:22:56.000 --> 00:23:00.000]  有一次我去到我們南非的分堂
[00:23:00.000 --> 00:23:05.000]  在主日的時候我看見弟兄姊妹們是那個歡歡喜喜快快樂樂的
[00:23:05.000 --> 00:23:07.000]  從他們的座位上站起來
[00:23:07.000 --> 00:23:12.000]  走到前面來是跳舞唱歌的走到講台前
[00:23:12.000 --> 00:23:17.000]  來獻上他們對主的奉獻
[00:23:17.000 --> 00:23:21.000]  何等的歡喜的一個時刻
[00:23:21.000 --> 00:23:25.000]  我去菲律賓短宣的時候也是類似
[00:23:25.000 --> 00:23:30.000]  看到我們分堂的弟兄姊妹年紀非常的輕
[00:23:30.000 --> 00:23:34.000]  十來歲、二十來歲
[00:23:34.000 --> 00:23:39.000]  在主日的時候也是在舞蹈團隊和敬拜團隊的帶領之下
[00:23:39.000 --> 00:23:45.000]  來向神獻上他們感恩的祭
[00:23:45.000 --> 00:23:48.000]  今天我們也同樣的要以感恩的心
[00:23:48.000 --> 00:23:51.000]  獻上我們的奉獻
[00:23:51.000 --> 00:23:57.000]  表達我們對主的敬拜與尊榮
[00:23:57.000 --> 00:24:01.000]  當我們透過服飾來感謝神的時候
[00:24:01.000 --> 00:24:05.000]  是以我們的身體來感謝
[00:24:05.000 --> 00:24:09.000]  當我們透過敬拜的時候來感謝神
[00:24:09.000 --> 00:24:13.000]  是我們的靈來發出感謝
[00:24:13.000 --> 00:24:15.000]  當我們透過讚美
[00:24:15.000 --> 00:24:18.000]  當我們透過奉獻的時候
[00:24:18.000 --> 00:24:24.000]  是以我們的心來向神發出感謝
[00:24:24.000 --> 00:24:28.000]  你可以用你的拳、人來到神的面前
[00:24:28.000 --> 00:24:31.000]  用你的身、心、靈
[00:24:31.000 --> 00:24:37.000]  來感謝這位賜你恩典的主
[00:24:37.000 --> 00:24:42.000]  那我們感謝神對我們來講有什麼樣益處呢
[00:24:42.000 --> 00:24:45.000]  雖然這本來就是我們應該做的
[00:24:45.000 --> 00:24:47.000]  可是凡事都有益處
[00:24:47.000 --> 00:24:50.000]  我們感謝神的時候也是有很多的益處
[00:24:50.000 --> 00:24:54.000]  第一個我們就是能夠有超越環境的眼界
[00:24:54.000 --> 00:24:58.000]  跟旁邊的人說超越環境的眼界
[00:24:58.000 --> 00:25:01.000]  第六節講到說耶和華施行公義
[00:25:01.000 --> 00:25:05.000]  為一切受驅的人申冤
[00:25:05.000 --> 00:25:10.000]  耶和華乃是那位為我們申冤的主
[00:25:10.000 --> 00:25:13.000]  這一節的意思就是告訴我們
