
[00:00:00.000 --> 00:00:02.120]  各位弟兄姊妹 主女平安
[00:04:17.940 --> 00:04:21.280]  人的問題 人的罪性的問題
[00:04:21.280 --> 00:04:24.280]  甚麼是艱難的日子
[00:04:24.280 --> 00:04:26.280]  其實艱難的日子是怎樣艱難呢
[00:04:26.280 --> 00:04:28.780]  好像拿不到重點
[00:04:28.780 --> 00:04:32.180]  其實艱難的原文裏面是講到可怕
[00:04:32.180 --> 00:04:35.760]  原來教會的挑戰
[00:04:35.760 --> 00:04:37.560]  或者我們侍奉主的挑戰
[00:04:37.560 --> 00:04:41.200]  其實已經看到世代裏面越來越可怕
[00:04:41.200 --> 00:04:42.700]  原文講的是可怕
[00:04:42.700 --> 00:04:44.000]  不是講怎樣艱難
[00:04:44.000 --> 00:04:45.000]  怎樣艱難呢
[00:04:45.000 --> 00:04:46.340]  可怕程度是甚麼呢
[00:04:46.340 --> 00:04:48.540]  就是因為人專愛自己
[00:04:48.540 --> 00:04:49.840]  貪愛錢財
[00:04:49.840 --> 00:04:51.100]  自誇狂傲
[00:04:51.100 --> 00:04:51.800]  誹謗
[00:04:51.800 --> 00:04:52.980]  違背父母
[00:04:52.980 --> 00:04:54.100]  忘恩負義
[00:04:54.100 --> 00:04:55.180]  心不聖見
[00:04:55.180 --> 00:04:56.180]  沒有親情
[00:04:56.180 --> 00:04:57.680]  抗拒和解
[00:04:57.680 --> 00:04:58.940]  好說殘言
[00:04:58.940 --> 00:04:59.880]  不能節制
[00:04:59.880 --> 00:05:01.320]  性情兇暴
[00:05:01.320 --> 00:05:02.420]  不愛善良
[00:05:02.420 --> 00:05:03.660]  賣主賣友
[00:05:03.660 --> 00:05:04.720]  任意妄為
[00:05:04.720 --> 00:05:05.480]  自高自大
[00:05:05.480 --> 00:05:06.320]  愛好燕郎
[00:05:06.320 --> 00:05:06.920]  不愛臣
[00:05:06.920 --> 00:05:09.500]  嘩 真的很多很多的問題
[00:05:09.500 --> 00:05:13.320]  人性很多的問題
[00:05:13.320 --> 00:05:15.000]  我們在教會裏面
[00:05:15.000 --> 00:05:16.660]  不只是坐在教會敬拜
[00:05:16.660 --> 00:05:18.400]  我們要接觸教會以外
[00:05:18.400 --> 00:05:19.800]  或者弟兄姊妹
[00:05:19.800 --> 00:05:22.600]  或者信徒都在生命
[00:05:22.600 --> 00:05:24.500]  在生命品格裏面
[00:05:24.500 --> 00:05:27.140]  會接觸到會面對這些挑戰
[00:05:27.140 --> 00:05:28.680]  面對這些試探
[00:05:28.680 --> 00:05:31.720]  活落在這個罪惡的問題
[00:05:31.720 --> 00:05:33.420]  所以小徒寶羅寫信給
[00:05:33.420 --> 00:05:35.320]  爾弗所教會的提摩太太
[00:05:35.320 --> 00:05:37.060]  他真的要鼓勵她
[00:05:37.060 --> 00:05:39.360]  他很想去勸勉她和教導她
[00:05:39.360 --> 00:05:41.060]  怎樣做上帝的僕人
[00:05:41.060 --> 00:05:42.820]  怎樣去幫助教會裏面
[00:05:42.820 --> 00:05:44.260]  信徒面對信仰上面
[00:05:44.260 --> 00:05:45.600]  在他們的生命裏面
[00:05:45.600 --> 00:05:49.300]  那種挑戰或者衝擊
[00:05:49.300 --> 00:05:51.800]  寶羅其實在前書裏面
[00:05:51.800 --> 00:05:53.800]  我講多一點背景
[00:05:53.800 --> 00:05:54.840]  寶羅在前書裏面
[00:05:54.840 --> 00:05:57.840]  第二章都提醒提摩太太
[00:05:57.840 --> 00:05:59.780]  你要提醒她
[00:05:59.780 --> 00:06:00.820]  你是侍奉主
[00:06:00.820 --> 00:06:04.580]  你站在很多信徒的面前
[00:06:04.580 --> 00:06:08.860]  不要忘記你信仰的初心
[00:06:08.860 --> 00:06:10.360]  第二章那裏告訴你
[00:06:10.360 --> 00:06:11.560]  叫她提醒他們
[00:06:11.560 --> 00:06:13.060]  你基督徒你是信徒
[00:06:13.060 --> 00:06:15.160]  你要不要忘記禱告
[00:06:15.160 --> 00:06:16.800]  那一節大家很熟悉
[00:06:16.800 --> 00:06:18.660]  為在上的祈禱
[00:06:18.660 --> 00:06:21.260]  為萬人的祈禱
[00:06:21.260 --> 00:06:22.740]  為在上的祈禱
[00:06:22.740 --> 00:06:24.240]  其實後面那句很重要
[00:06:24.240 --> 00:06:26.140]  你想過得安寧
[00:06:26.140 --> 00:06:29.100]  你真的要為在上祈禱
[00:06:29.100 --> 00:06:30.940]  不要忘記主的恩典
[00:06:30.940 --> 00:06:32.740]  在第二章裏面提醒提摩太太
[00:06:32.740 --> 00:06:36.020]  不要忘記主給你承擔的使命
[00:06:36.020 --> 00:06:36.880]  那種的召命
[00:06:36.880 --> 00:06:37.580]  不要忘記
[00:06:37.580 --> 00:06:38.520]  縱然有困難
[00:06:38.520 --> 00:06:39.520]  縱然有很多問題
[00:06:39.520 --> 00:06:41.460]  縱然有很多挑戰
[00:06:41.460 --> 00:06:43.460]  接著提摩太太前書第六章
[00:06:43.460 --> 00:06:44.860]  保羅也提及到
[00:06:44.860 --> 00:06:45.860]  生命的問題
[00:06:45.860 --> 00:06:46.620]  生活的問題
[00:06:46.620 --> 00:06:50.460]  提醒信徒在金錢錢財上的一些試探
[00:06:50.460 --> 00:06:51.460]  保羅也說到
[00:06:51.460 --> 00:06:53.700]  不只是祈禱
[00:06:53.700 --> 00:06:55.800]  不只是讀聖經
[00:06:55.800 --> 00:06:56.300]  不是
[00:06:56.300 --> 00:06:58.840]  說到要面對一些考驗是什麼
[00:06:58.840 --> 00:07:01.200]  人對錢財的問題
[00:07:01.200 --> 00:07:04.640]  他也說到什麼叫知足常知足
[00:07:04.640 --> 00:07:05.980]  知足常樂
[00:07:05.980 --> 00:07:08.540]  其實我們沒有什麼帶到這個世界
[00:07:08.540 --> 00:07:12.880]  你不要想著有什麼可以帶離開這個世界
[00:07:12.880 --> 00:07:16.020]  什麼才是在神的面前真富足
[00:07:16.020 --> 00:07:19.960]  世界上所有你得的是上帝給我們的
[00:07:19.960 --> 00:07:21.800]  上帝賜予給我們的
[00:07:21.800 --> 00:07:22.960]  但我們感恩
[00:07:22.960 --> 00:07:24.360]  但這些不要抱著
[00:07:24.360 --> 00:07:25.760]  不要放
[00:07:25.760 --> 00:07:27.800]  就是叫不放得下
[00:07:27.800 --> 00:07:30.340]  是上帝叫我們一切的東西
[00:07:30.340 --> 00:07:32.640]  歸回給上帝
[00:07:32.640 --> 00:07:33.540]  我們要感恩的
[00:07:33.540 --> 00:07:34.480]  每一天裏面
[00:07:34.480 --> 00:07:37.240]  我們今天所得的東西都是上帝而來的
[00:07:37.240 --> 00:07:39.180]  但是因為上帝給我們
[00:07:39.180 --> 00:07:39.980]  在當中裏面
[00:07:39.980 --> 00:07:41.140]  我們人性上
[00:07:41.140 --> 00:07:44.740]  我們生命裏面會受到這些很多的試煉
[00:07:44.740 --> 00:07:47.580]  很多的試探
[00:07:47.580 --> 00:07:49.320]  今天這個訊息裏面
[00:07:49.320 --> 00:07:50.620]  親愛的弟兄姊妹
[00:07:50.620 --> 00:07:54.020]  其實人生就不能夠逃避很多的考驗
[00:07:54.020 --> 00:07:55.320]  大家都明白
[00:07:55.320 --> 00:07:57.020]  你出生有什麼考驗
[00:07:57.020 --> 00:07:59.300]  如果你正在想著孫子
[00:07:59.300 --> 00:08:01.960]  想著子女進幼稚園
[00:08:01.960 --> 00:08:04.740]  想著怎麼去面試
[00:08:04.740 --> 00:08:07.740]  要過很多關
[00:08:07.740 --> 00:08:10.240]  年輕人都是一步一步過很多關
[00:08:10.240 --> 00:08:15.140]  才走出這個社會來工作的
[00:08:15.140 --> 00:08:17.020]  出來工作的弟兄姊妹
[00:08:17.020 --> 00:08:19.680]  我們面對工作環境的問題
[00:08:19.680 --> 00:08:22.980]  我們工作能力的問題
[00:08:22.980 --> 00:08:25.320]  教育子女成長
[00:08:25.320 --> 00:08:27.620]  包括我們自己的健康
[00:08:27.620 --> 00:08:30.660]  今時今日的人際關係
[00:08:30.660 --> 00:08:34.400]  我想我們今天都同樣面對整個香港
[00:08:34.400 --> 00:08:37.800]  包括我們自己在這個今日的社會的政局
[00:08:37.800 --> 00:08:42.800]  帶來給我們很多的嚴峻的考驗
[00:08:42.800 --> 00:08:45.040]  包括我們信著的人
[00:08:45.040 --> 00:08:47.920]  但我們回想起人生的考慮裏面
[00:08:47.920 --> 00:08:50.080]  其實有很多的神的說話
[00:08:50.080 --> 00:08:51.080]  很多的勉勵
[00:08:51.080 --> 00:08:52.620]  我們甚至我們唱詩歌
[00:08:52.620 --> 00:08:54.120]  大家有沒有唱詩歌
[00:08:54.120 --> 00:08:58.120]  天色不是常藍
[00:08:58.120 --> 00:08:59.560]  不知道大家同不同意
[00:08:59.560 --> 00:09:01.360]  天色不是常藍
[00:09:01.360 --> 00:09:04.160]  但是雲上面背後是什麼
[00:09:04.160 --> 00:09:06.100]  有太陽
[00:09:06.100 --> 00:09:07.560]  有時候我們也唱詩歌
[00:09:07.560 --> 00:09:08.560]  給予彼此的勉勵
[00:09:08.560 --> 00:09:10.240]  激勵自己
[00:09:10.240 --> 00:09:11.940]  信耶穌的人有什麼考驗
[00:09:11.940 --> 00:09:14.040]  一方面我們從上帝而來的試煉
[00:09:14.040 --> 00:09:15.740]  但一方面我們會知道
[00:09:15.740 --> 00:09:19.740]  撒旦魔鬼會試探我們的
[00:09:19.740 --> 00:09:20.480]  在教會裏面
[00:09:20.480 --> 00:09:24.980]  我記得中一回教會
[00:09:24.980 --> 00:09:28.280]  回到今日都四十多年了
[00:09:28.280 --> 00:09:30.760]  我為一班弟兄姊妹感恩
[00:09:30.760 --> 00:09:32.620]  為哪些弟兄姊妹感恩呢
[00:09:32.620 --> 00:09:35.600]  其實不少的弟兄姊妹
[00:09:35.600 --> 00:09:36.700]  他們在生命裏面
[00:09:36.700 --> 00:09:37.700]  他們在生活裏面
[00:09:37.700 --> 00:09:38.800]  他們在信仰裏面
[00:09:38.800 --> 00:09:43.340]  經歷了很不容易的考驗
[00:09:43.340 --> 00:09:44.400]  很多的艱難
[00:09:44.400 --> 00:09:48.680]  但見到他們仍然在主的聖殿當中
[00:09:48.680 --> 00:09:50.300]  好像C編二十三編
[00:09:50.300 --> 00:09:52.620]  他們仍然好像一生一世
[00:09:52.620 --> 00:09:55.480]  住在耶和華的殿中
[00:09:55.480 --> 00:09:56.920]  但是很可惜
[00:09:56.920 --> 00:09:58.680]  有時候很可惜我們面對
[00:09:58.680 --> 00:10:00.880]  教會裏面的弟兄姊妹
[00:10:00.880 --> 00:10:03.180]  我們又見到身邊的弟兄姊妹
[00:10:03.180 --> 00:10:05.820]  當他們遇見一些問題
[00:10:05.820 --> 00:10:07.960]  當他們遇見一些考驗
[00:10:07.960 --> 00:10:08.720]  一些困難
[00:10:08.720 --> 00:10:09.320]  一些難處
[00:10:09.320 --> 00:10:10.900]  一些艱難
[00:10:10.900 --> 00:10:12.760]  但見到另一面
[00:10:12.760 --> 00:10:14.300]  他們離開教會
[00:10:14.300 --> 00:10:15.600]  見到另一面
[00:10:15.600 --> 00:10:17.800]  連信仰也離開了
[00:10:17.800 --> 00:10:19.040]  心裏面很難過
[00:10:19.040 --> 00:10:21.200]  心裏面很歎息
[00:10:21.200 --> 00:10:23.380]  所以今日我們盼望
[00:10:23.380 --> 00:10:24.440]  這段經文
[00:10:24.440 --> 00:10:26.080]  提摩太后書四章六至八節
[00:10:26.080 --> 00:10:28.780]  十六至十八節經文
[00:10:28.780 --> 00:10:31.320]  勉勵我們大家做一個
[00:10:31.320 --> 00:10:35.620]  經得起考驗的信徒
[00:10:35.620 --> 00:10:37.220]  當然不容易
[00:10:37.220 --> 00:10:38.720]  考試
[00:10:38.720 --> 00:10:40.820]  考試之前你沒想過一定合格
[00:10:40.820 --> 00:10:42.160]  不一定的
[00:10:42.160 --> 00:10:43.120]  你用多少努力
[00:10:43.120 --> 00:10:44.920]  不知道結果
[00:10:44.920 --> 00:10:46.060]  但你有沒有心智
[00:10:46.060 --> 00:10:47.700]  今日這個訊息
[00:10:47.700 --> 00:10:48.760]  這個題目
[00:10:48.760 --> 00:10:50.140]  這個講題很重要
[00:10:50.140 --> 00:10:53.140]  放在我們心裏
[00:10:53.140 --> 00:10:55.800]  今日的經文不是我選的
[00:10:55.800 --> 00:10:58.780]  也不是總堂選給我的
[00:10:58.780 --> 00:11:00.480]  是教會連三代經課
[00:11:00.480 --> 00:11:02.340]  書信經課
[00:11:02.340 --> 00:11:03.480]  提摩太后書
[00:11:03.480 --> 00:11:09.080]  這段日子裏也有提摩太后書信的訊息
[00:11:09.080 --> 00:11:10.460]  在保羅的生涯裏面
[00:11:10.460 --> 00:11:11.860]  我們回到聖經裏面
[00:11:11.860 --> 00:11:13.320]  第四章提摩太后書
[00:11:13.320 --> 00:11:14.900]  第四章六至八節
[00:11:14.900 --> 00:11:18.060]  保羅藉著他自己的生涯
[00:11:18.060 --> 00:11:19.360]  之前講了很多
[00:11:19.360 --> 00:11:21.740]  和提摩太后教導他怎樣做
[00:11:21.740 --> 00:11:23.300]  怎樣去勸勉他
[00:11:23.300 --> 00:11:24.700]  但這段很特別
[00:11:24.700 --> 00:11:26.800]  他講述他自己的生涯
[00:11:26.800 --> 00:11:28.840]  他為主賣命的
[00:11:28.840 --> 00:11:29.600]  大家都知道
[00:11:29.600 --> 00:11:30.900]  他為主賣命的
[00:11:30.900 --> 00:11:32.780]  他奮身的
[00:11:32.780 --> 00:11:34.020]  他不怕艱難的
[00:11:34.020 --> 00:11:36.180]  他捱過不少苦頭的
[00:11:36.180 --> 00:11:37.720]  連生命都擺上
[00:11:37.720 --> 00:11:40.560]  作為提摩太后的提醒
[00:11:40.560 --> 00:11:41.620]  他不是在講他自己
[00:11:41.620 --> 00:11:44.760]  他將他的生命承傳給提摩太后
[00:11:44.760 --> 00:11:46.060]  提醒提摩太后
[00:11:46.060 --> 00:11:46.920]  保羅說什麼
[00:11:46.920 --> 00:11:49.060]  諸我已經被囂獻
[00:11:49.060 --> 00:11:51.500]  彌西的時候到了
[00:11:51.500 --> 00:11:52.960]  什麼被囂獻
[00:11:52.960 --> 00:11:54.700]  這個詞語好像比較特別
[00:11:54.700 --> 00:11:57.500]  我想我們花家教會都明白
[00:11:57.500 --> 00:12:00.200]  我們曾經聽過保羅用這個詞
[00:12:00.200 --> 00:12:01.300]  是什麼十二章
[00:12:01.300 --> 00:12:03.200]  保羅話書十二章一字是什麼
[00:12:03.200 --> 00:12:04.980]  將身體獻上當作活祭
[00:12:04.980 --> 00:12:07.420]  其實是一個祭物
[00:12:07.420 --> 00:12:08.980]  來獻給上帝
[00:12:08.980 --> 00:12:14.420]  他的生命完全奉獻給上帝
[00:12:14.420 --> 00:12:16.220]  今天你和我的生命
[00:12:16.220 --> 00:12:17.960]  是否擺在上帝的手裡
[00:12:17.960 --> 00:12:20.260]  還是擺在我們自己手上
[00:12:20.260 --> 00:12:24.300]  或者擺在現況我們所處理的事情上
[00:12:24.300 --> 00:12:27.100]  保羅形容他自己快要離世
[00:12:27.100 --> 00:12:29.200]  面對死刑
[00:12:29.200 --> 00:12:30.800]  他是被囚的
[00:12:30.800 --> 00:12:32.400]  面對死刑
[00:12:32.400 --> 00:12:34.440]  將要離世的時候
[00:12:34.440 --> 00:12:36.540]  保羅講述他人生
[00:12:36.540 --> 00:12:38.280]  走到盡頭的時候
[00:12:38.280 --> 00:12:40.580]  走到人生的尾聲的時候
[00:12:40.580 --> 00:12:42.680]  將要離世的時候
[00:12:42.680 --> 00:12:46.720]  其實保羅在講自己的歲月
[00:12:46.720 --> 00:12:48.020]  在講尾聲的時候
[00:12:48.020 --> 00:12:51.420]  和提摩泰講有什麼作用呢
[00:12:51.420 --> 00:12:53.920]  提摩泰其實是很年輕的
[00:12:53.920 --> 00:12:58.400]  如果我和一個很小的年紀的人
[00:12:58.400 --> 00:13:00.440]  人生走到盡頭
[00:13:00.440 --> 00:13:01.760]  這樣就怎樣
[00:13:01.760 --> 00:13:04.540]  其實保羅和一個年輕的提摩泰
[00:13:04.540 --> 00:13:06.240]  講這番話
[00:13:06.240 --> 00:13:08.840]  是想表達什麼呢
[00:13:08.840 --> 00:13:10.840]  其實我在想
[00:13:10.840 --> 00:13:13.180]  其實想表達人生
[00:13:13.180 --> 00:13:17.080]  不知道歲月有多少
[00:13:17.080 --> 00:13:19.960]  人生怎麼知道我和你的歲月
[00:13:19.960 --> 00:13:23.320]  其實保羅也不是在講多少歲的問題
[00:13:23.320 --> 00:13:25.360]  是在講你的人生
[00:13:25.360 --> 00:13:26.320]  當你信主
[00:13:26.320 --> 00:13:29.200]  或者在上帝的手中
[00:13:29.200 --> 00:13:30.860]  你的人生裡面
[00:13:30.860 --> 00:13:34.760]  其實什麼時候到最後一刻呢
[00:13:34.760 --> 00:13:35.500]  是不知道的
[00:13:35.500 --> 00:13:39.700]  你和我都不知道
[00:13:39.700 --> 00:13:44.280]  不是因為我現在也是在游泳
[00:13:44.280 --> 00:13:48.580]  拿八塊錢的優惠才想這個問題
[00:13:48.580 --> 00:13:49.780]  其實意思是什麼呢
[00:13:49.780 --> 00:13:50.920]  想提醒提摩泰
[00:13:50.920 --> 00:13:54.060]  你要在屬靈上面保持狀態
[00:13:54.060 --> 00:13:58.920]  保持狀態才能去到保羅自己的境界
[00:13:58.920 --> 00:14:02.560]  其實保羅不是他自己驕傲在講這個問題
[00:14:02.560 --> 00:14:04.100]  很想提摩泰告訴他
[00:14:04.100 --> 00:14:06.300]  你趁年輕去保持狀態
[00:14:06.300 --> 00:14:08.960]  去保持屬靈的生命
[00:14:08.960 --> 00:14:12.640]  才能走到你人生的終結
[00:14:12.640 --> 00:14:15.300]  其實保羅的人生裡面
[00:14:15.300 --> 00:14:18.840]  這三句說話大家都很熟悉
[00:14:18.840 --> 00:14:21.720]  好像我們每個月的金句都會背
[00:14:21.720 --> 00:14:24.080]  保羅他一生都在基督裡面
[00:14:24.080 --> 00:14:26.420]  留意他這三句說話
[00:14:26.420 --> 00:14:30.760]  讓我們思考一下
[00:14:30.760 --> 00:14:32.020]  這三句說話是什麼呢
[00:14:32.020 --> 00:14:33.960]  其實保羅他經歷的苦難
[00:14:33.960 --> 00:14:36.360]  熬過苦 被逼迫
[00:14:36.360 --> 00:14:40.940]  他有危難 但是他仍然堅持到底
[00:14:40.940 --> 00:14:43.060]  這三句說話是不容易的
[00:14:43.060 --> 00:14:45.900]  你做一件事都不是容易的
[00:14:45.900 --> 00:14:48.040]  他三件事都做齊了
[00:14:48.040 --> 00:14:49.040]  是不是
[00:14:49.040 --> 00:14:50.140]  三件事都做齊了
[00:14:50.140 --> 00:14:53.340]  意思是考中英數一定要合格
[00:14:53.340 --> 00:14:54.340]  現在是不是
[00:14:54.340 --> 00:14:56.040]  你才能升班
[00:14:56.040 --> 00:14:58.280]  三件事要合格才能升班
[00:14:58.280 --> 00:15:01.360]  其實不容易的
[00:15:01.360 --> 00:15:05.420]  保羅堅持到底
[00:15:05.420 --> 00:15:08.300]  他沒有中途離場
[00:15:08.300 --> 00:15:09.000]  是不是
[00:15:09.000 --> 00:15:10.500]  他沒有中途離場
[00:15:10.500 --> 00:15:15.360]  他沒有放棄過他所相信的主
[00:15:15.360 --> 00:15:17.600]  他表達告訴提摩塔
[00:15:17.600 --> 00:15:19.140]  他沒有放棄過
[00:15:19.140 --> 00:15:21.040]  縱然多少困難
[00:15:21.040 --> 00:15:24.100]  不放下他所相信的主
[00:15:24.100 --> 00:15:25.400]  所以給我們三個問題
[00:15:25.400 --> 00:15:26.980]  讓我們去思考一下
[00:15:26.980 --> 00:15:28.480]  帶領大家去思考一下
[00:15:28.480 --> 00:15:30.080]  帶領大家去思考什麼
[00:15:30.080 --> 00:15:34.720]  那美好的障礙我們已經打過了
[00:15:34.720 --> 00:15:36.320]  大家看見姊妹
[00:15:36.320 --> 00:15:38.420]  上帝託付我們
[00:15:38.420 --> 00:15:40.060]  我們做了基督徒
[00:15:40.060 --> 00:15:41.520]  我們有我們的使命
[00:15:41.520 --> 00:15:43.600]  上帝給我們使命為主作供
[00:15:43.600 --> 00:15:47.060]  或者我們承擔著一些侍奉的崗位裡面
[00:15:47.060 --> 00:15:51.040]  其實有很多屬靈的仗要打的
[00:15:51.040 --> 00:15:54.900]  你不是坐在那裡
[00:15:54.900 --> 00:15:56.740]  帶領事過
[00:15:56.740 --> 00:15:58.980]  其實我今天站在港台裡面
[00:15:58.980 --> 00:16:02.380]  都是打一場屬靈的爭戰
[00:16:02.380 --> 00:16:05.240]  我今天早上跟主席都說
[00:16:05.240 --> 00:16:08.720]  我們出去港島都很多考驗的
[00:16:08.720 --> 00:16:10.520]  現在出去港島都
[00:16:10.520 --> 00:16:12.660]  很多屬靈的爭戰要打的
[00:16:12.660 --> 00:16:15.860]  你怎麼打呢
[00:16:15.860 --> 00:16:17.700]  你能不能去想一下
[00:16:17.700 --> 00:16:19.660]  今天你打這個屬靈的爭戰
[00:16:19.660 --> 00:16:23.040]  你靠什麼去打屬靈的爭戰呢
[00:16:23.040 --> 00:16:26.200]  靠自己的經驗 靠自己的能力
[00:16:26.200 --> 00:16:27.680]  求主幫助我們
[00:16:27.680 --> 00:16:30.180]  我們要打這場仗是靠什麼
[00:16:30.180 --> 00:16:32.240]  要勝過一切的考驗
[00:16:32.240 --> 00:16:37.580]  我們靠什麼去勝過
[00:16:37.580 --> 00:16:39.420]  第二個問題是想一下
[00:16:39.420 --> 00:16:42.360]  當跑的路我已經跑盡了
[00:16:42.360 --> 00:16:44.660]  本來是在說這句話
[00:16:44.660 --> 00:16:47.160]  跟隨主十字架道路
