
[00:00:00.000 --> 00:00:03.480]  頂尖輩平安!
[00:02:49.080 --> 00:02:53.080]  我們要有行動的
[00:02:53.080 --> 00:02:57.800]  我們過去教會的歷史
[00:02:57.800 --> 00:03:02.240]  都是講到耶穌基督的大使命是要去實踐的
[00:03:02.240 --> 00:03:09.800]  什麼是教會呢?
[00:03:09.800 --> 00:03:13.800]  建立教會
[00:03:13.800 --> 00:03:18.160]  和建立教堂
[00:03:18.160 --> 00:03:21.920]  在英文,church又可以是教會
[00:03:21.920 --> 00:03:28.960]  但亦都是一個教堂
[00:03:28.960 --> 00:03:34.360]  什麼是教會呢?
[00:03:34.360 --> 00:03:41.360]  教會如果,舉一個例子
[00:03:41.360 --> 00:03:45.040]  這個地方
[00:03:45.040 --> 00:03:47.400]  我們今天都坐在這裏
[00:03:48.880 --> 00:03:50.160]  參加完崇拜
[00:03:50.160 --> 00:03:52.960]  那就散會了
[00:03:52.960 --> 00:03:56.720]  大家都出去了
[00:03:56.720 --> 00:04:00.160]  關了燈
[00:04:00.160 --> 00:04:02.200]  關了門
[00:04:02.200 --> 00:04:05.440]  這個地方是不是教會呢?
[00:04:05.440 --> 00:04:10.160]  這個地方不是教會
[00:04:10.160 --> 00:04:14.040]  這個是教堂
[00:04:14.040 --> 00:04:17.920]  明白嗎?
[00:04:19.120 --> 00:04:21.320]  你看看聖經怎樣講到教會
[00:04:21.320 --> 00:04:22.800]  我們要建立教會
[00:04:22.800 --> 00:04:30.760]  在提摩太前書三章十五節裏就說了
[00:04:30.760 --> 00:04:38.760]  這家就是永生神的教會
[00:04:38.760 --> 00:04:45.560]  這家,這個是這家
[00:04:48.200 --> 00:04:50.320]  我喜歡一個講法
[00:04:50.320 --> 00:04:54.320]  當我們講恩泉浸信會的時候
[00:04:54.320 --> 00:04:59.600]  我喜歡講是恩泉家
[00:04:59.600 --> 00:05:04.720]  恩泉家
[00:05:04.720 --> 00:05:08.200]  就是永生神的教會
[00:05:08.200 --> 00:05:16.280]  這裏有兩幅圖是很清楚講解教會是什麼意思
[00:05:19.160 --> 00:05:21.200]  左邊那幅圖
[00:05:21.200 --> 00:05:26.360]  就是我們再一起就成為教會
[00:05:26.360 --> 00:05:31.720]  我們一起就是教會
[00:05:31.720 --> 00:05:35.760]  所以在聖經的原文
[00:05:35.760 --> 00:05:37.280]  這個教會這個字
[00:05:37.280 --> 00:05:45.240]  就是被神呼召聚集一起的意思
[00:05:49.160 --> 00:05:51.760]  有一個教會的名稱
[00:05:51.760 --> 00:05:55.280]  叫做神召會
[00:05:55.280 --> 00:06:01.480]  這個翻譯是很正確的
[00:06:01.480 --> 00:06:08.160]  就是被神召聚的人
[00:06:08.160 --> 00:06:11.880]  所以我們一起就是教會
[00:06:11.880 --> 00:06:16.000]  右邊那幅圖
[00:06:18.000 --> 00:06:21.280]  去教會或者是回來教會
[00:06:21.280 --> 00:06:27.560]  我們今天是不是回來教會
[00:06:27.560 --> 00:06:32.920]  但我們不是去了一個地方
[00:06:32.920 --> 00:06:37.000]  我們回家
[00:06:37.000 --> 00:06:40.160]  懂嗎
[00:06:40.160 --> 00:06:43.600]  這家就是永生神的教會
[00:06:48.400 --> 00:06:50.680]  我們在一起才是教會
[00:06:50.680 --> 00:06:55.640]  所以是一個教會的成長
[00:06:55.640 --> 00:07:02.760]  在剛才吳牧師的短片裏面的介紹
[00:07:02.760 --> 00:07:08.840]  由七十人開始到今天接近四百人
[00:07:08.840 --> 00:07:15.840]  這個家一路成長
[00:07:18.640 --> 00:07:21.040]  感恩有理
[00:07:21.040 --> 00:07:25.560]  十九週年
[00:07:25.560 --> 00:07:28.840]  我們值得感恩的
[00:07:28.840 --> 00:07:34.000]  除了我們要感謝我們的天父上帝
[00:07:34.000 --> 00:07:40.760]  我們也需要感謝各個弟兄姊妹一起的成長
[00:07:47.520 --> 00:07:49.880]  一起關於去建造
[00:07:49.880 --> 00:07:56.120]  所以耶穌基督的大使命
[00:07:56.120 --> 00:08:00.280]  從保羅開始
[00:08:00.280 --> 00:08:04.960]  他領受從天上來的意象
[00:08:04.960 --> 00:08:09.240]  他就不斷的去傳福音
[00:08:09.240 --> 00:08:12.720]  去建立教會
[00:08:14.360 --> 00:08:20.480]  這個地圖就表示了他很多次宣教的旅程所去過的地方
[00:08:20.480 --> 00:08:26.000]  今天你和我
[00:08:26.000 --> 00:08:29.440]  都是領受著神的大使命
[00:08:29.440 --> 00:08:34.240]  我們看一看保羅的經歷
[00:08:34.240 --> 00:08:39.320]  和我們今天所讀的這段經文
[00:08:41.320 --> 00:08:44.440]  那裏是貼薩羅尼加這個教會
[00:08:44.440 --> 00:08:49.680]  是怎樣開始的
[00:08:49.680 --> 00:08:53.440]  這個是《試圖文宣》第十七章
[00:08:53.440 --> 00:08:59.360]  是保羅第二次的宣教旅程
[00:08:59.360 --> 00:09:08.640]  順便他們說保羅和塞拉經過了很多很多的地方
[00:09:11.400 --> 00:09:14.680]  就去到貼薩羅尼加這個地方
[00:09:14.680 --> 00:09:20.960]  這裏就看到
[00:09:20.960 --> 00:09:26.160]  沒有了
[00:09:26.160 --> 00:09:28.520]  這個看不到
[00:09:28.520 --> 00:09:33.560]  我們看一看這個地圖
[00:09:33.560 --> 00:09:38.920]  圓圈那裏就是貼薩羅尼加所在的地方
[00:09:41.480 --> 00:09:43.400]  圓圈那裏就是貼薩羅尼加
[00:09:43.400 --> 00:09:54.840]  在右邊就看到馬其頓的異象
[00:09:54.840 --> 00:10:04.480]  他們由亞洲去到歐洲
[00:10:04.480 --> 00:10:11.200]  就是第一個地方去到菲律賓
[00:10:12.320 --> 00:10:17.200]  他們記住好幾個城市就去到貼薩羅尼加
[00:10:17.200 --> 00:10:26.640]  貼薩羅尼加是馬其頓省首府的首都
[00:10:26.640 --> 00:10:32.400]  那裏去到猶太人的會堂
[00:10:32.400 --> 00:10:34.600]  在當中傳道
[00:10:34.600 --> 00:10:38.920]  一年三個安息日
[00:10:42.320 --> 00:10:45.440]  就傳耶穌基督從死復活
[00:10:45.440 --> 00:10:53.040]  我們所傳的這個耶穌就是基督
[00:10:53.040 --> 00:11:02.440]  這個教會是保羅離開了之後
[00:11:02.440 --> 00:11:08.400]  因為在貼薩羅尼加那裏
[00:11:08.400 --> 00:11:10.800]  那裏的猶太人要逼迫他
[00:11:12.320 --> 00:11:18.400]  捉了他要拉他去結官
[00:11:18.400 --> 00:11:23.480]  宣教都不是容易的
[00:11:23.480 --> 00:11:27.560]  去到那裏就遇到好多的反對
[00:11:27.560 --> 00:11:32.280]  所以門徒就說你快點走
[00:11:32.280 --> 00:11:37.280]  他們去到一個地方
[00:11:37.280 --> 00:11:39.280]  初立的教會
[00:11:42.320 --> 00:11:44.320]  有多少人
[00:11:44.320 --> 00:11:47.320]  很少人的
[00:11:47.320 --> 00:11:49.320]  初初幾個月
[00:11:49.320 --> 00:11:55.320]  大家知道初期教會都是家庭教會
[00:11:55.320 --> 00:12:00.320]  不會好像一個這麼大的建築
[00:12:00.320 --> 00:12:02.320]  坐得幾百人在那裏
[00:12:02.320 --> 00:12:10.320]  所以最初都是十幾二十人的信徒
[00:12:12.320 --> 00:12:15.320]  他們在哪裏聚會呢
[00:12:15.320 --> 00:12:20.320]  就去到其中一個信主的人的家裏聚會
[00:12:20.320 --> 00:12:25.320]  那個人的名字叫做耶孫
[00:12:25.320 --> 00:12:31.320]  那個人的名字叫做耶孫
[00:12:31.320 --> 00:12:37.320]  那些人去到耶孫的家裏要捉保羅
[00:12:42.320 --> 00:12:44.320]  他們就說你快點走
[00:12:44.320 --> 00:12:47.320]  保羅就離開了帖撒羅尼加
[00:12:47.320 --> 00:12:51.320]  到南走
[00:12:51.320 --> 00:12:54.320]  就去到希臘
[00:12:54.320 --> 00:13:02.320]  然後就去那裏繼續傳福音
[00:13:02.320 --> 00:13:06.320]  然後就去到哥倫多
[00:13:06.320 --> 00:13:10.320]  所以離開已經好幾個月了
[00:13:12.320 --> 00:13:14.320]  那究竟帖撒羅尼加
[00:13:14.320 --> 00:13:16.320]  我離開了幾個月
[00:13:16.320 --> 00:13:17.320]  發生什麼事呢
[00:13:17.320 --> 00:13:27.320]  在這麼受逼迫的環境裏
[00:13:27.320 --> 00:13:32.320]  他們可不可以生存呢
[00:13:32.320 --> 00:13:35.320]  他們心裏面好擔心
[00:13:35.320 --> 00:13:39.320]  他們就不斷地祈禱
[00:13:40.320 --> 00:13:42.320]  剛才的經文就說他們不斷地祈禱
[00:13:42.320 --> 00:13:49.320]  後來尼迪提摩泰就去到哥倫多
[00:13:49.320 --> 00:13:54.320]  就告訴保羅
[00:13:54.320 --> 00:13:57.320]  帖撒羅尼加教會現在的狀況
[00:13:57.320 --> 00:14:06.320]  那保羅就很開心了
[00:14:08.320 --> 00:14:11.320]  他感恩神的保守帶領
[00:14:11.320 --> 00:14:16.320]  但這個教會是在困難中成長的
[00:14:16.320 --> 00:14:23.320]  在反對逼迫當中不斷地成長
[00:14:23.320 --> 00:14:31.320]  這個教會有多大呢
[00:14:31.320 --> 00:14:35.320]  都是十幾二十人開始的
[00:14:38.320 --> 00:14:40.320]  恩傳多少人開始的
[00:14:40.320 --> 00:14:45.320]  剛才看完短片有沒有印象
[00:14:45.320 --> 00:14:48.320]  大概多少人開始的
[00:14:48.320 --> 00:14:51.320]  大概七十人開始的
[00:14:51.320 --> 00:14:56.320]  比帖撒羅尼加教會還要多
[00:14:56.320 --> 00:15:01.320]  但是帖撒羅尼加的教會
[00:15:01.320 --> 00:15:07.320]  他們存在的環境是怎樣呢
[00:15:09.320 --> 00:15:10.320]  是受逼迫的
[00:15:10.320 --> 00:15:15.320]  是受反對的
[00:15:15.320 --> 00:15:20.320]  但是他們仍然在困難當中去見證神的恩典
[00:15:20.320 --> 00:15:25.320]  不斷地傳福音
[00:15:25.320 --> 00:15:30.320]  所以剛才所讀的經文
[00:15:34.320 --> 00:15:40.320]  他們傳到馬其頓阿戈亞各地方的人都知道你們的信心
[00:15:40.320 --> 00:15:50.320]  他們聽到你們信主之後生命的改變
[00:15:50.320 --> 00:15:56.320]  雖然我離開了這麼久
[00:15:56.320 --> 00:16:01.320]  這些消息都傳到我的耳中
[00:16:05.320 --> 00:16:06.320]  是不是啊
[00:16:06.320 --> 00:16:09.320]  教會在社區裡面的見證
[00:16:09.320 --> 00:16:14.320]  不是帖撒羅尼加這麼短的範圍
[00:16:14.320 --> 00:16:21.320]  馬其頓傳承
[00:16:21.320 --> 00:16:24.320]  阿戈亞傳承
[00:16:24.320 --> 00:16:27.320]  這麼廣闊的地方
[00:16:31.320 --> 00:16:34.320]  所以帖撒羅尼加教會可以成為我們的榜樣
[00:16:34.320 --> 00:16:41.320]  它是一個模特兒教會
[00:16:41.320 --> 00:16:45.320]  是一個示範的教會
[00:16:45.320 --> 00:16:48.320]  所以波羅就提到幾件事
[00:16:48.320 --> 00:16:53.320]  他為了他們的感恩
[00:16:53.320 --> 00:16:58.320]  有三件事
[00:17:00.320 --> 00:17:01.320]  有沒有印象
[00:17:01.320 --> 00:17:04.320]  為他們感恩有三件事
[00:17:04.320 --> 00:17:08.320]  第一
[00:17:08.320 --> 00:17:10.320]  就是為他們
[00:17:10.320 --> 00:17:13.320]  因信心所做的工作
[00:17:13.320 --> 00:17:20.320]  第二就是
[00:17:20.320 --> 00:17:23.320]  因愛心所受的勞苦
[00:17:28.320 --> 00:17:31.320]  第三就是因盼望我們主耶穌基督所傳的堅忍
[00:17:31.320 --> 00:17:39.320]  如果用三個字
[00:17:39.320 --> 00:17:43.320]  代表這三樣東西
[00:17:43.320 --> 00:17:45.320]  是什麼
[00:17:45.320 --> 00:17:47.320]  信
[00:17:47.320 --> 00:17:49.320]  愛
[00:17:49.320 --> 00:17:51.320]  望
[00:17:51.320 --> 00:17:52.320]  是不是
[00:17:52.320 --> 00:17:55.320]  在聖經裡面的寶羅的書信
[00:17:57.320 --> 00:17:58.320]  信望愛這三個字
[00:17:58.320 --> 00:18:01.320]  你一定找到的
[00:18:01.320 --> 00:18:05.320]  基督徒生命的特質
[00:18:05.320 --> 00:18:10.320]  有信心
[00:18:10.320 --> 00:18:12.320]  有愛心
[00:18:12.320 --> 00:18:13.320]  有盼望
[00:18:13.320 --> 00:18:15.320]  信望愛
[00:18:15.320 --> 00:18:19.320]  大家最熟的哥林多前書十三章
[00:18:19.320 --> 00:18:25.320]  現在不常傳的又盲又愛
[00:18:28.320 --> 00:18:29.320]  最大的是什麼
[00:18:29.320 --> 00:18:33.320]  信望愛
[00:18:33.320 --> 00:18:37.320]  貼索了教會的特質
[00:18:37.320 --> 00:18:43.320]  成為我們的榜樣
[00:18:43.320 --> 00:18:48.320]  因全家
[00:18:48.320 --> 00:18:52.320]  我們的建立
[00:18:52.320 --> 00:18:55.320]  都需要靠信愛望愛
[00:18:58.320 --> 00:18:59.320]  我們要看這三方面
[00:18:59.320 --> 00:19:05.320]  究竟我們有沒有信
[00:19:05.320 --> 00:19:10.320]  信不是一個靜止的字
[00:19:10.320 --> 00:19:16.320]  而是有行動的
[00:19:16.320 --> 00:19:20.320]  他說你是因信心所做的工作
[00:19:26.320 --> 00:19:28.320]  所以信心是要加工作的
[00:19:28.320 --> 00:19:33.320]  雅各書就是這樣說
[00:19:33.320 --> 00:19:40.320]  我們只是說信但是沒有行為
[00:19:40.320 --> 00:19:45.320]  那就是死了
[00:19:45.320 --> 00:19:47.320]  沒有用的
[00:19:47.320 --> 00:19:49.320]  要有一個活的信心
[00:19:49.320 --> 00:19:55.320]  教會的建立需要用信心
[00:19:57.320 --> 00:19:58.320]  信靠神的供應
[00:19:58.320 --> 00:20:06.320]  因全家是怎樣來的呢
[00:20:06.320 --> 00:20:13.320]  有多少人是這五年之內才來的
[00:20:13.320 --> 00:20:16.320]  這五年之內才來的
[00:20:16.320 --> 00:20:21.320]  有很多是這五年之內才來的
[00:20:23.320 --> 00:20:26.320]  剛才吳律師也說了一部分的片段
[00:20:26.320 --> 00:20:33.320]  重要的事說三次
[00:20:33.320 --> 00:20:40.320]  不厭其嘗讓大家去回顧一下
[00:20:40.320 --> 00:20:48.320]  因傳浸信會的誕生是信心的工作
[00:20:53.320 --> 00:20:54.320]  中間的三段
[00:20:54.320 --> 00:21:00.320]  北約懷仁浸信會
[00:21:00.320 --> 00:21:02.320]  黎明山懷仁浸信會
[00:21:02.320 --> 00:21:05.320]  還有因傳浸信會
[00:21:05.320 --> 00:21:14.320]  我們是第三代
[00:21:14.320 --> 00:21:18.320]  我們的母會就是黎明山浸信會
[00:21:23.320 --> 00:21:24.320]  我們的祖母
[00:21:24.320 --> 00:21:27.320]  祖母就是北約懷仁浸信會
[00:21:27.320 --> 00:21:32.320]  這是教會的誕生
[00:21:32.320 --> 00:21:39.320]  左右兩個字你翻譯一下
[00:21:39.320 --> 00:21:43.320]  示明教會的見證
[00:21:43.320 --> 00:21:48.320]  左邊這裡
[00:21:48.320 --> 00:21:51.320]  就是憑信展行大示明
[00:21:54.320 --> 00:21:55.320]  我們建立教會
[00:21:55.320 --> 00:21:57.320]  感謝主
[00:21:57.320 --> 00:22:02.320]  這幅圖我們先看看
[00:22:02.320 --> 00:22:04.320]  北約懷仁浸信會
[00:22:04.320 --> 00:22:09.320]  那個年份是1970年
[00:22:09.320 --> 00:22:15.320]  是第一次主日崇拜的年份
[00:22:15.320 --> 00:22:22.320]  當然是經過籌備
[00:22:24.320 --> 00:22:25.320]  當然是經過籌備
[00:22:25.320 --> 00:22:28.320]  幾個家庭開始祈禱
[00:22:28.320 --> 00:22:32.320]  預備設立教會
[00:22:32.320 --> 00:22:40.320]  一路發展的時候成長很快
[00:22:40.320 --> 00:22:47.320]  所以去到1984年的時候
[00:22:52.320 --> 00:22:53.320]  即是14年之後
[00:22:53.320 --> 00:22:58.320]  教會一路成長成長到坐不下
[00:22:58.320 --> 00:23:05.320]  開始準備要席堂
[00:23:05.320 --> 00:23:13.320]  當時有80個成年人願意參與
[00:23:23.320 --> 00:23:25.320]  剛才也有一些弟子妹說
[00:23:25.320 --> 00:23:27.320]  你有參與
[00:23:27.320 --> 00:23:31.320]  由北約懷仁浸信會出來席堂
[00:23:31.320 --> 00:23:38.320]  有哪些弟子妹
[00:23:38.320 --> 00:23:40.320]  是由北約出來的
[00:23:40.320 --> 00:23:43.320]  Pastor Leo
[00:23:43.320 --> 00:23:45.320]  Pastor Karen
[00:23:45.320 --> 00:23:47.320]  開拓先鋒
[00:23:47.320 --> 00:23:49.320]  第一代席堂
[00:23:53.320 --> 00:23:54.320]  第二代席堂
[00:23:54.320 --> 00:24:03.320]  去了泰明山之後再席堂
[00:24:03.320 --> 00:24:05.320]  他們又成為席堂的先鋒
[00:24:05.320 --> 00:24:12.320]  他們的長輩也參與侍奉
[00:24:12.320 --> 00:24:17.320]  Julian
[00:24:17.320 --> 00:24:19.320]  Iris
[00:24:20.320 --> 00:24:22.320]  他們的一家也侍奉
[00:24:22.320 --> 00:24:27.320]  最初我們在OBC
[00:24:27.320 --> 00:24:33.320]  在道社聚會
[00:24:33.320 --> 00:24:40.320]  當時是劉達榮傳道成為席堂領導的牧者
[00:24:47.320 --> 00:24:50.320]  由1988年開始第一次聚會
[00:24:50.320 --> 00:25:01.320]  當時他們要邀請一位主任牧師
[00:25:01.320 --> 00:25:11.320]  他們就回香港找主任牧師
[00:25:11.320 --> 00:25:16.320]  找了誰
[00:25:18.320 --> 00:25:19.320]  找了我
[00:25:19.320 --> 00:25:23.320]  我就成為
[00:25:23.320 --> 00:25:26.320]  黎明山懷仁浸信會的第一個主任牧師
[00:25:26.320 --> 00:25:34.320]  我1991年開始在黎明山
[00:25:34.320 --> 00:25:42.320]  當時我們借一個神學院聚會
[00:25:48.320 --> 00:25:50.320]  我們也買了一幅地預備建堂
[00:25:50.320 --> 00:25:56.320]  那間教會黎明山
[00:25:56.320 --> 00:25:59.320]  在1996年入伙
[00:25:59.320 --> 00:26:10.320]  有一個很特別的日子
[00:26:10.320 --> 00:26:15.320]  第一代在這個新堂行婚禮
[00:26:17.320 --> 00:26:19.320]  第一代在這個新堂行婚禮
[00:26:19.320 --> 00:26:24.320]  是雷哥
[00:26:24.320 --> 00:26:27.320]  Auntie Grace
[00:26:27.320 --> 00:26:31.320]  在這個新堂第一代行婚禮
[00:26:31.320 --> 00:26:34.320]  我和他們證婚
[00:26:34.320 --> 00:26:38.320]  他們的子女也長大了
[00:26:38.320 --> 00:26:40.320]  Jessica
[00:26:40.320 --> 00:26:43.320]  感恩
[00:26:43.320 --> 00:26:45.320]  看到生命的成長
[00:26:48.320 --> 00:26:49.320]  培育生命
[00:26:49.320 --> 00:26:54.320]  去建立教會
[00:26:54.320 --> 00:27:00.320]  到黎明山建立了之後
[00:27:00.320 --> 00:27:06.320]  開始慢慢人數有增長
[00:27:06.320 --> 00:27:11.320]  你看到那幅圖片
[00:27:16.320 --> 00:27:18.320]  這是黎明山浸信會十週年紀念的照片
[00:27:18.320 --> 00:27:24.320]  十週年
[00:27:24.320 --> 00:27:26.320]  如果是1988年開始
[00:27:26.320 --> 00:27:33.320]  但是十週年也是2001年
[00:27:33.320 --> 00:27:41.320]  因為2001年是自立的日子
[00:27:45.320 --> 00:27:47.320]  所以我們算黎明山自立那一年
[00:27:47.320 --> 00:27:49.320]  是那個開始
[00:27:49.320 --> 00:27:57.320]  所以那時候你看圖片
[00:27:57.320 --> 00:27:59.320]  已經有五百人
[00:27:59.320 --> 00:28:05.320]  信徒增長得很快
[00:28:05.320 --> 00:28:09.320]  所以去到2003年的時候
[00:28:14.320 --> 00:28:15.320]  就要成立一個直堂小組
[00:28:15.320 --> 00:28:22.320]  要準備再建立另一個教會
[00:28:22.320 --> 00:28:29.320]  六百人禮堂坐不完
[00:28:29.320 --> 00:28:35.320]  我們曾經要去到禮堂後面有一個大的課室
[00:28:35.320 --> 00:28:42.320]  坐不下就在後面那個課室坐著看螢光幕
[00:28:45.320 --> 00:28:46.320]  停車位又不夠
[00:28:46.320 --> 00:28:53.320]  我們就去附近找些地方去泊車
[00:28:53.320 --> 00:28:59.320]  甚至有一段時間
[00:28:59.320 --> 00:29:03.320]  我們鼓勵我們自己人
[00:29:03.320 --> 00:29:06.320]  就要泊去那個離開教會三公里的停車場
[00:29:15.320 --> 00:29:17.320]  然後我們就找人去接他們回來教會聚會
[00:29:17.320 --> 00:29:25.320]  所以一定要搬走一些人出去直堂
[00:29:25.320 --> 00:29:37.320]  我1991年開始在黎明山受訪
[00:29:45.320 --> 00:29:46.320]  到2006年我就退休了
[00:29:46.320 --> 00:29:52.320]  我做了十五年退休
[00:29:52.320 --> 00:29:56.320]  因為我1991年去的時候
[00:29:56.320 --> 00:29:58.320]  我大概五十歲
[00:29:58.320 --> 00:30:02.320]  我做了十五年退休
[00:30:02.320 --> 00:30:09.320]  再做多五年顧問務之
[00:30:13.320 --> 00:30:14.320]  即是多少年
[00:30:14.320 --> 00:30:16.320]  五十加二十
[00:30:16.320 --> 00:30:22.320]  那我退休多久
[00:30:22.320 --> 00:30:27.320]  退休由2010年退休
[00:30:27.320 --> 00:30:35.320]  退休了十六年
[00:30:35.320 --> 00:30:42.320]  你心算計不計到我現在幾多歲
[00:30:44.320 --> 00:30:45.320]  五十加二十加十六
[00:30:45.320 --> 00:30:51.320]  知道吧
[00:30:51.320 --> 00:30:54.320]  我們感謝神的恩典給我
[00:30:54.320 --> 00:30:56.320]  能夠繼續去侍奉祂
[00:30:56.320 --> 00:31:02.320]  又真人看到恩泉的誕生
[00:31:02.320 --> 00:31:09.320]  所以恩泉在2007年
[00:31:09.320 --> 00:31:12.320]  就開始第一次的主要崇拜
[00:31:14.320 --> 00:31:15.320]  所以我們看到神的恩典
[00:31:15.320 --> 00:31:24.320]  幾代的教會
[00:31:24.320 --> 00:31:29.320]  都是實踐耶穌基督的大使命
[00:31:29.320 --> 00:31:35.320]  是建立健康的使命教會
[00:31:35.320 --> 00:31:42.320]  亦都是培育生命建立教會
[00:31:44.320 --> 00:31:45.320]  信心
[00:31:45.320 --> 00:31:49.320]  信心開始
[00:31:49.320 --> 00:31:59.320]  因愛心所受的勞苦
[00:31:59.320 --> 00:32:04.320]  愛心亦都是一個行動
[00:32:04.320 --> 00:32:09.320]  愛心是要勞苦的
[00:32:14.320 --> 00:32:15.320]  在一個英文的翻譯
[00:32:15.320 --> 00:32:28.320]  是因愛的激勵而付出的辛勞
[00:32:28.320 --> 00:32:39.320]  教會的建立
[00:32:39.320 --> 00:32:42.320]  培育信徒的生命
[00:32:44.320 --> 00:32:45.320]  是要出於愛心
[00:32:45.320 --> 00:32:48.320]  要勞苦
[00:32:48.320 --> 00:32:51.320]  在哥林多後書五章第十四節
[00:32:51.320 --> 00:32:57.320]  保羅說因為基督的愛激勵了我們
[00:32:57.320 --> 00:33:05.320]  要被激勵
[00:33:05.320 --> 00:33:09.320]  弟兄姊妹
[00:33:09.320 --> 00:33:12.320]  你的愛要被激勵
[00:33:14.320 --> 00:33:15.320]  要被基督的愛激勵
[00:33:15.320 --> 00:33:22.320]  要激勵
[00:33:22.320 --> 00:33:26.320]  要激活
[00:33:26.320 --> 00:33:29.320]  我們一起去付出這個愛
[00:33:29.320 --> 00:33:35.320]  培育生命建立教會
[00:33:35.320 --> 00:33:40.320]  感恩有你
[00:33:42.320 --> 00:33:43.320]  我們都要每一位弟兄姊妹的參與
[00:33:43.320 --> 00:33:49.320]  大家提到我們植糖的歷史
[00:33:49.320 --> 00:33:57.320]  植了糖之後又怎樣
[00:33:57.320 --> 00:34:03.320]  我種了些東西在這裏
[00:34:03.320 --> 00:34:08.320]  很多弟兄姊妹是種瓜種菜
[00:34:13.320 --> 00:34:14.320]  等它自生自滅
[00:34:14.320 --> 00:34:23.320]  你要用一口心機
[00:34:23.320 --> 00:34:28.320]  要淋水
[00:34:28.320 --> 00:34:31.320]  要除草
[00:34:31.320 --> 00:34:36.320]  保羅也說我是去栽種
[00:34:36.320 --> 00:34:41.320]  但是誰去淋水
[00:34:43.320 --> 00:34:44.320]  他說阿波羅去淋水
[00:34:44.320 --> 00:34:48.320]  其實是供了一切的配搭
[00:34:48.320 --> 00:34:52.320]  當我們建立了
[00:34:52.320 --> 00:34:54.320]  開始了一個教會
[00:34:54.320 --> 00:34:57.320]  無論你開始
[00:34:57.320 --> 00:34:59.320]  我們開始由七十人開始
[00:34:59.320 --> 00:35:03.320]  那怎樣
[00:35:03.320 --> 00:35:06.320]  今天我們坐在這裏都很舒服
[00:35:06.320 --> 00:35:11.320]  但你知道哪裡十九年來
[00:35:13.320 --> 00:35:14.320]  恩泉經歷了什麼
[00:35:14.320 --> 00:35:21.320]  我們開始借了一間西人的教會
[00:35:21.320 --> 00:35:28.320]  就好像我們今天借了一間西人的教會
[00:35:28.320 --> 00:35:31.320]  但是當時不是一個禮堂
[00:35:31.320 --> 00:35:35.320]  我們是用了他們的球場
[00:35:35.320 --> 00:35:40.320]  所以我們要搬桌搬椅
[00:35:42.320 --> 00:35:43.320]  那些音響教那些
[00:35:43.320 --> 00:35:48.320]  例如麥克風 喇叭 電腦那些
[00:35:48.320 --> 00:35:55.320]  教會沒有供應
[00:35:55.320 --> 00:35:59.320]  頂展會要搬回教會那裏用
[00:35:59.320 --> 00:36:06.320]  搬回家裏
[00:36:13.320 --> 00:36:14.320]  每個禮拜就這樣做
[00:36:14.320 --> 00:36:17.320]  辛苦嗎
[00:36:17.320 --> 00:36:20.320]  麻雀雖小 五臟俱全
[00:36:20.320 --> 00:36:27.320]  我們又要有主日崇拜
