
[00:00:00.000 --> 00:00:06.660]  今天我們會開展《約翰一書》的講道系列
[00:03:17.260 --> 00:03:20.500]  我們發現有不少人都估計
[00:03:20.500 --> 00:03:23.340]  很可能這本書是一卷
[00:03:23.340 --> 00:03:28.100]  會在不同的教會當中傳閱的信函
[00:03:28.100 --> 00:03:30.840]  不是單單寫給某一個信徒
[00:03:30.840 --> 00:03:35.340]  或者某一個教會而傳閱
[00:03:35.340 --> 00:03:41.080]  在書中我們都值得有少許關於約翰一書的簡介
[00:03:41.080 --> 00:03:44.020]  因為我發現這個簡介是有需要的
[00:03:44.020 --> 00:03:48.760]  於是我們再看約翰一書 一次又一次港督都去看的時候
[00:03:48.760 --> 00:03:51.920]  我們都大約掌握到特色
[00:03:51.920 --> 00:03:53.960]  以免我們覺得
[00:03:53.960 --> 00:03:56.200]  為什麼卷書會這樣
[00:03:56.200 --> 00:04:01.440]  好像早前聽過類似說的東西 又再說
[00:04:01.440 --> 00:04:04.640]  這本書有幾樣東西值得我們留意
[00:04:04.640 --> 00:04:07.880]  這個引言我想作為一個簡介
[00:04:07.880 --> 00:04:09.720]  在約翰一書裏面
[00:04:09.720 --> 00:04:13.920]  其實有四個表達目的的句子
[00:04:13.920 --> 00:04:17.280]  就透露了作者的期望
[00:04:17.280 --> 00:04:21.560]  這個期望其實大家看一看就會看到
[00:04:21.560 --> 00:04:25.560]  就是很希望收信的那群信徒群體
[00:04:25.560 --> 00:04:31.960]  能夠和作者在聖父聖子裏面有一個團契
[00:04:31.960 --> 00:04:35.600]  並且很希望透過這個書信
[00:04:35.600 --> 00:04:39.140]  幫助他們能夠遠離罪惡
[00:04:39.140 --> 00:04:42.640]  並且掌握到永生的確具
[00:04:42.640 --> 00:04:49.380]  並且得到在這份永生福氣當中的喜樂
[00:04:49.380 --> 00:04:52.360]  在書裏面我們會看到
[00:04:52.360 --> 00:04:55.160]  其實有不少的理據
[00:04:55.160 --> 00:04:58.660]  雖然我未必可以一一去顯示
[00:04:58.660 --> 00:05:01.100]  我沒有在這裏羅列出來
[00:05:01.100 --> 00:05:04.260]  亦都為了不劇透 所以今天都不說
[00:05:04.260 --> 00:05:07.960]  但之後的港督你會聽到的
[00:05:07.960 --> 00:05:10.440]  其實在書的內容有不少理據
[00:05:10.440 --> 00:05:13.680]  其實就顯示了約翰一書的作者
[00:05:13.680 --> 00:05:15.680]  他寫作的處境
[00:05:15.680 --> 00:05:22.680]  寫作的處境是寫給一群信徒
[00:05:22.680 --> 00:05:29.960]  他們原來接觸過或接觸到一些錯誤的教義和主張
[00:05:29.960 --> 00:05:34.600]  他寫的時候是和這種情況有關的
[00:05:34.600 --> 00:05:37.740]  由經文推斷我們會看到
[00:05:37.740 --> 00:05:43.040]  當時這群信徒他們收到的一些錯誤的教訓
[00:05:43.040 --> 00:05:46.980]  來自我們比較一般稱為假教師
[00:05:46.980 --> 00:05:51.320]  在約翰一書裏面有稱這些人為迪基督
[00:05:51.320 --> 00:05:54.480]  又或者有提到是一些假先知
[00:05:54.480 --> 00:05:59.620]  但無論如何我們一般性地稱呼他們為假教師
[00:05:59.620 --> 00:06:04.800]  很大機會這群傳播錯誤教訓的假教師
[00:06:04.800 --> 00:06:07.220]  已經離開了信徒群體
[00:06:07.220 --> 00:06:10.060]  在第二章十九節裏面有提到
[00:06:10.060 --> 00:06:12.980]  從我們群體當中出去的
[00:06:12.980 --> 00:06:14.580]  他們離開了
[00:06:14.580 --> 00:06:16.900]  但是雖然已經離開了
[00:06:16.900 --> 00:06:22.420]  他們錯誤的教訓依然對仍然在的一群基督徒
[00:06:22.420 --> 00:06:24.420]  造成了疑惑
[00:06:24.420 --> 00:06:25.380]  依然在
[00:06:25.380 --> 00:06:31.500]  甚至很可能他們甚至有人再回來接觸這些信徒
[00:06:31.500 --> 00:06:36.900]  將這些錯誤教導繼續傳遞給他們
[00:06:36.900 --> 00:06:40.640]  由一些經文裏面我們可以推斷到
[00:06:40.640 --> 00:06:44.940]  這些錯誤教導的內容是什麼呢?
[00:06:44.940 --> 00:06:46.740]  這些錯誤的教導
[00:06:46.740 --> 00:06:49.380]  我們會發現離不開
[00:06:49.380 --> 00:06:57.960]  最大的信仰偏差是關於抹殺耶穌基督的人性
[00:06:57.960 --> 00:07:03.580]  否認那位曾經在歷史出現的耶穌就是基督
[00:07:03.580 --> 00:07:06.100]  否認他是神的兒子
[00:07:06.100 --> 00:07:07.780]  由此可見
[00:07:07.780 --> 00:07:10.900]  這群人正在傳輸的錯誤教訓
[00:07:10.900 --> 00:07:15.060]  是跟道成肉身的真理背道而馳
[00:07:15.060 --> 00:07:19.620]  另外他們也可能宣稱自己沒有罪
[00:07:19.620 --> 00:07:26.180]  又或者他們犯罪不會影響與神相交
[00:07:26.180 --> 00:07:29.180]  所以我們剛剛也發現
[00:07:29.180 --> 00:07:38.460]  作者的期望似乎也環繞著回應這些假教師的教導
[00:07:38.460 --> 00:07:42.660]  不過基於經文的資料有限
[00:07:42.660 --> 00:07:48.060]  我們很難對這些假教師的身份下一個很準確的定論
[00:07:48.060 --> 00:07:51.660]  又或者他們的整套思想是怎樣
[00:07:51.660 --> 00:07:55.660]  我們也很難說是什麼學派是什麼主義
[00:07:55.660 --> 00:07:58.660]  不過很清楚的一點就是
[00:07:58.660 --> 00:08:00.900]  《約翰一書》的寫作目的
[00:08:00.900 --> 00:08:09.220]  是很想兼顧這群受錯誤教導影響的疑惑信徒
[00:08:09.220 --> 00:08:12.540]  幫他們重新兼顧他們的信心
[00:08:12.540 --> 00:08:16.940]  並且提供一些重要的辨別原則
[00:08:16.940 --> 00:08:22.460]  讓他們能夠清楚知道自己是屬於上帝
[00:08:22.460 --> 00:08:27.060]  以致不會受到錯誤的教訓誤導
[00:08:27.060 --> 00:08:29.900]  或者動搖了他們的信心
[00:08:29.900 --> 00:08:32.380]  在《約翰一書》我們一直看的時候
[00:08:32.380 --> 00:08:36.100]  我們會發現裡面的內容
[00:08:36.100 --> 00:08:40.620]  原來提供的準則
[00:08:40.620 --> 00:08:44.060]  可以包括以下這四方面
[00:08:44.060 --> 00:08:47.060]  就是讓受輸的一群群體
[00:08:47.060 --> 00:08:48.940]  我相信對於我們今時今日
[00:08:48.940 --> 00:08:52.260]  都是很有幫助性的作用
[00:08:52.260 --> 00:08:55.980]  就是什麼為之真基督徒的原則
[00:08:55.980 --> 00:08:58.780]  裡面有提及是教義上的
[00:08:58.780 --> 00:09:00.820]  正如我剛才略略提到
[00:09:00.820 --> 00:09:04.820]  《約翰一書》重新確立
[00:09:04.820 --> 00:09:09.740]  耶穌基督 神和人的性情都同時有的
[00:09:09.740 --> 00:09:11.340]  祂是神的兒子
[00:09:11.340 --> 00:09:15.140]  是神派下來基督的身份
[00:09:15.140 --> 00:09:18.700]  這些原則也有在屬理方面
[00:09:18.700 --> 00:09:21.220]  在這本書的教導有提到
[00:09:21.220 --> 00:09:24.900]  如何辨別 或者聖靈的角色如何辨別
[00:09:24.900 --> 00:09:28.100]  你領受的真是來自上帝的聖靈
[00:09:28.100 --> 00:09:31.020]  另外這些原則也包括道德上的
[00:09:31.020 --> 00:09:34.180]  提到真基督徒如何辨別出來
[00:09:34.180 --> 00:09:35.820]  他們是行義的
[00:09:35.820 --> 00:09:37.900]  他們是逃避罪惡的
[00:09:37.900 --> 00:09:41.020]  另外還有關於關係上的
[00:09:41.020 --> 00:09:43.780]  是信徒群體之間的關係上
[00:09:43.780 --> 00:09:46.380]  真基督徒是會愛弟兄
[00:09:46.380 --> 00:09:49.820]  是真實地彼此相愛的
[00:09:49.820 --> 00:09:54.780]  這些原則在書裡面其實相當容易留意到的
[00:09:54.780 --> 00:09:56.780]  因為你讀《約翰一書》的時候
[00:09:56.780 --> 00:10:00.180]  可能我們剛才讀那幾節已經有出現
[00:10:00.180 --> 00:10:02.540]  大家會留意到其中一個特色
[00:10:02.540 --> 00:10:05.860]  就是作者會用不少的條件句
[00:10:05.860 --> 00:10:07.020]  什麼叫做條件句呢?
[00:10:07.020 --> 00:10:08.020]  就是「約」
[00:10:08.020 --> 00:10:09.820]  出現「約」這個字
[00:10:09.820 --> 00:10:11.580]  來作出論證
[00:10:11.580 --> 00:10:14.140]  正反兩面這樣去指出
[00:10:14.140 --> 00:10:18.860]  如何為之是一個基督徒應該有的生命的表徵
[00:10:18.860 --> 00:10:21.380]  生命的一些特質呢?
[00:10:21.380 --> 00:10:23.700]  而什麼又不是呢?
[00:10:23.700 --> 00:10:27.860]  所以在裡面去論述這些辨別
[00:10:27.860 --> 00:10:30.380]  真偽基督徒的原則
[00:10:30.380 --> 00:10:31.860]  他就會提到
[00:10:31.860 --> 00:10:33.420]  如果我們說
[00:10:33.420 --> 00:10:34.940]  人如果說
[00:10:34.940 --> 00:10:36.700]  如果有人這樣這樣
[00:10:36.700 --> 00:10:38.300]  我們如果這樣這樣
[00:10:38.300 --> 00:10:39.260]  就是
[00:10:39.260 --> 00:10:40.500]  還是不是
[00:10:40.500 --> 00:10:41.540]  真是屬神
[00:10:41.540 --> 00:10:43.140]  是還是不是
[00:10:43.140 --> 00:10:48.060]  真是行在上帝的喜悅的旨意當中
[00:10:48.060 --> 00:10:50.700]  行在真理當中
[00:10:50.700 --> 00:10:51.860]  另外
[00:10:51.860 --> 00:10:56.380]  有關這本書我還有第二個特色想跟大家介紹
[00:10:56.380 --> 00:11:00.020]  就是其實我們很多研究這本書的人
[00:11:00.020 --> 00:11:03.020]  面對一個很艱難的狀況就發現
[00:11:03.020 --> 00:11:06.820]  其實真是很難對這本書《約翰一書》
[00:11:06.820 --> 00:11:10.180]  整理出一個很整齊的結構
[00:11:10.180 --> 00:11:11.540]  我都嘗試整理
[00:11:11.540 --> 00:11:13.980]  發現都真是挺困難的
[00:11:13.980 --> 00:11:17.060]  在這本書裡面
[00:11:17.060 --> 00:11:18.940]  為什麼這麼難整理結構呢?
[00:11:18.940 --> 00:11:20.300]  有人就很好
[00:11:20.300 --> 00:11:23.740]  就描述到它其中一個很重要的特色
[00:11:23.740 --> 00:11:24.460]  就是說
[00:11:24.460 --> 00:11:25.820]  其實整本書
[00:11:25.820 --> 00:11:29.380]  它都不斷環繞著幾個主題
[00:11:29.380 --> 00:11:31.860]  就不斷重複論述
[00:11:31.860 --> 00:11:33.980]  每次論述的時候
[00:11:33.980 --> 00:11:37.300]  就會再強調
[00:11:37.300 --> 00:11:39.780]  又或者再加插其他
[00:11:39.780 --> 00:11:41.460]  沒有這麼大的主題
[00:11:41.460 --> 00:11:44.660]  相關的一些主題教導
[00:11:44.660 --> 00:11:47.260]  來進一步擴充
[00:11:47.260 --> 00:11:49.740]  所以有人就形容這本書
[00:11:49.740 --> 00:11:52.100]  好像一個螺旋式一樣
[00:11:52.100 --> 00:11:55.100]  一開頭和一結尾的引言
[00:11:55.100 --> 00:11:56.820]  比較明顯我們會看到
[00:11:56.820 --> 00:11:59.380]  是關於生命這個主題
[00:11:59.380 --> 00:12:02.300]  然後在一開頭一結尾的中間
[00:12:02.300 --> 00:12:04.500]  會有提到光
[00:12:04.500 --> 00:12:06.580]  然後又有提到愛
[00:12:06.580 --> 00:12:09.020]  因為這兩方面
[00:12:09.020 --> 00:12:11.260]  卷書的作者就指出
[00:12:11.260 --> 00:12:12.380]  神的性情
[00:12:12.380 --> 00:12:13.580]  神就是光
[00:12:13.580 --> 00:12:14.700]  神就是愛
[00:12:14.700 --> 00:12:18.420]  然後作者就光和愛這兩個題目
[00:12:18.420 --> 00:12:22.340]  再一再反覆和擴充
[00:12:22.340 --> 00:12:24.300]  來論述
[00:12:24.300 --> 00:12:26.580]  所以關於生命
[00:12:26.580 --> 00:12:27.700]  關於真理
[00:12:27.700 --> 00:12:29.780]  關於愛和關於光
[00:12:29.780 --> 00:12:30.740]  這幾個主題
[00:12:30.740 --> 00:12:34.900]  你會在這本書上常常見到
[00:12:34.900 --> 00:12:38.140]  所以如果你一邊聽《約翰一書》
[00:12:38.140 --> 00:12:40.460]  一邊說又說愛
[00:12:40.460 --> 00:12:41.740]  又說真理
[00:12:41.740 --> 00:12:44.620]  是因為卷書真是這樣
[00:12:44.620 --> 00:12:46.980]  一再重複的
[00:12:46.980 --> 00:12:49.940]  作者這樣一再重複
[00:12:49.940 --> 00:12:53.540]  似乎是很想提示我們
[00:12:53.540 --> 00:12:55.180]  一樣很重要的東西
[00:12:55.180 --> 00:12:59.700]  就是作者對基督徒生命的了解
[00:12:59.700 --> 00:13:02.820]  他很想提供給我們一個很深化
[00:13:02.820 --> 00:13:06.860]  對於基督徒生命的了解
[00:13:06.860 --> 00:13:11.980]  這個了解可以用這個圓圈來表達
[00:13:11.980 --> 00:13:14.300]  我們作為神的兒子
[00:13:14.300 --> 00:13:18.220]  活在真理神的道
[00:13:18.220 --> 00:13:22.380]  作為我們生命的基礎和指引當中
[00:13:22.380 --> 00:13:26.060]  以致我們的生命會呈現光
[00:13:26.060 --> 00:13:28.180]  會呈現愛
[00:13:28.180 --> 00:13:30.580]  行出神的真道
[00:13:30.580 --> 00:13:33.500]  並且我們作為神的兒子
[00:13:33.500 --> 00:13:35.100]  會得著生命
[00:13:35.100 --> 00:13:37.020]  得著永生的福氣
[00:13:37.020 --> 00:13:38.220]  相反
[00:13:38.220 --> 00:13:42.380]  原來如果不是以我們的生命
[00:13:42.380 --> 00:13:44.100]  建基於上帝的話語
[00:13:44.100 --> 00:13:53.740]  而是建基於世俗裏面的價值觀和教導
[00:13:53.740 --> 00:13:58.620]  這些呈現的情況就是魔鬼的兒子
[00:13:58.620 --> 00:14:00.460]  不是屬神的兒子
[00:14:00.460 --> 00:14:02.220]  他們有什麼生命表徵
[00:14:02.220 --> 00:14:04.340]  原來是會違背律法的
[00:14:04.340 --> 00:14:05.980]  是會有情慾的
[00:14:05.980 --> 00:14:09.140]  是會活在謊話當中
[00:14:09.140 --> 00:14:13.580]  約翰很想透過這麼明顯的對比
[00:14:13.580 --> 00:14:15.780]  書中有很多這樣的對比
[00:14:15.780 --> 00:14:20.540]  讓我們基督徒對生命有一個很清楚的了解
[00:14:20.540 --> 00:14:26.460]  為什麼屬神的兒子需要彰顯這些生命的特質
[00:14:26.460 --> 00:14:31.380]  有了剛才我介紹了這麼久的背景
[00:14:31.380 --> 00:14:34.020]  這就有助我們去明白
[00:14:34.020 --> 00:14:36.900]  為什麼剛才我們讀一章一節
[00:14:36.900 --> 00:14:40.500]  到第七節的時候
[00:14:40.500 --> 00:14:45.460]  這位作者我們估計大概是使徒約翰
[00:14:45.460 --> 00:14:47.540]  因為在這本書裏
[00:14:47.540 --> 00:14:50.660]  我們會看到很多裏面的主題
[00:14:50.660 --> 00:14:51.740]  生命光
[00:14:51.740 --> 00:14:58.260]  都是約翰的福音當中很明顯提出的
[00:14:58.260 --> 00:15:02.900]  教會傳統都是理解說他是使徒約翰
[00:15:02.900 --> 00:15:04.060]  有了這個背景
[00:15:04.060 --> 00:15:07.580]  或許我們就了解作者相信是使徒約翰
[00:15:07.580 --> 00:15:12.180]  為什麼一開始他就花了接近三節的經文
[00:15:12.180 --> 00:15:16.980]  來介紹什麼為之道
[00:15:16.980 --> 00:15:21.140]  他提到這個道有以下這幾方面的特色
[00:15:21.140 --> 00:15:25.740]  他一開始稱這個道是生命之道
[00:15:25.740 --> 00:15:27.540]  而這個生命之道
[00:15:27.540 --> 00:15:30.060]  他很想透過這三節表達
[00:15:30.060 --> 00:15:34.460]  其實我們一句說話就表達出來
[00:15:34.460 --> 00:15:37.980]  他很想表達的是耶穌基督
[00:15:37.980 --> 00:15:40.340]  道成肉身的福音
[00:15:40.340 --> 00:15:42.540]  這裏所說的生命之道
[00:15:42.540 --> 00:15:46.060]  是由耶穌來到世間開始
[00:15:46.060 --> 00:15:47.780]  道進入人間
[00:15:47.780 --> 00:15:50.780]  透過耶穌的宣講訊息
[00:15:50.780 --> 00:15:55.260]  透過耶穌施行神蹟展示的權柄
[00:15:55.260 --> 00:15:59.620]  透過耶穌在十字架上成就的救恩復活
[00:15:59.620 --> 00:16:01.980]  道成肉身的福音
[00:16:01.980 --> 00:16:04.060]  約翰是在說這件事
[00:16:04.060 --> 00:16:09.500]  但是使徒約翰卻是描述這份生命
[00:16:09.500 --> 00:16:11.620]  有一個頗為重要的特色
[00:16:11.620 --> 00:16:13.100]  他特意提到
[00:16:13.100 --> 00:16:15.740]  以致我們能夠明白到
[00:16:15.740 --> 00:16:18.820]  這個生命之道那種寶貴
[00:16:18.820 --> 00:16:24.500]  他形容這個生命是原本和聖父同在
[00:16:24.500 --> 00:16:26.780]  是一個永遠的生命
[00:16:26.780 --> 00:16:30.020]  約翰很想讓我們明白到
[00:16:30.020 --> 00:16:35.620]  本來道是一個奧秘
[00:16:35.620 --> 00:16:37.700]  是和聖父同在
[00:16:37.700 --> 00:16:39.500]  我們不能夠認識到
[00:16:39.500 --> 00:16:42.900]  超越人的認知和經驗範圍
[00:16:42.900 --> 00:16:45.500]  並且是永遠的生命
[00:16:45.500 --> 00:16:47.900]  彰顯的生命是永遠的生命
[00:16:47.900 --> 00:16:50.580]  永遠和上帝的領域
[00:16:50.580 --> 00:16:55.020]  都是超乎我們的經驗和認知
[00:16:55.020 --> 00:16:57.340]  但是這份奧秘
[00:16:57.340 --> 00:17:03.300]  卻是很具體的來到歷史的時空當中
[00:17:03.300 --> 00:17:05.900]  這個永遠的生命
[00:17:05.900 --> 00:17:07.580]  顯現了出來
[00:17:07.580 --> 00:17:11.500]  因為它來到人世間歷史
[00:17:11.500 --> 00:17:14.660]  有形有體的時空當中
[00:17:14.660 --> 00:17:19.020]  所以約翰為什麼一再強調
[00:17:19.020 --> 00:17:21.260]  這個生命之道
[00:17:21.260 --> 00:17:28.340]  是他和親自跟隨過耶穌基督的其他使徒們徒
[00:17:28.340 --> 00:17:30.020]  是聽見過的
[00:17:30.020 --> 00:17:31.780]  是看見過的
[00:17:31.780 --> 00:17:34.260]  是親眼特別強調
[00:17:34.260 --> 00:17:36.820]  真的我用我的眼睛見過
[00:17:36.820 --> 00:17:40.060]  並且親手摸過
[00:17:40.060 --> 00:17:45.660]  那種摸過不單止是耶穌在地上傳道的日子
[00:17:45.660 --> 00:17:47.420]  和耶穌一起生活
[00:17:47.420 --> 00:17:48.940]  一起分享食物
[00:17:48.940 --> 00:17:53.580]  摸過祂的手,一起同行的時候互相扶持過
[00:17:53.580 --> 00:17:55.900]  這個摸過也是在說
[00:17:55.900 --> 00:17:58.180]  當耶穌復活的時候
[00:17:58.180 --> 00:18:00.140]  門徒當中有質疑
[00:18:00.140 --> 00:18:01.460]  包括多瑪
[00:18:01.460 --> 00:18:04.100]  耶穌將祂有釘痕的手
[00:18:04.100 --> 00:18:07.140]  將祂被刺傷的肋骨
[00:18:07.140 --> 00:18:09.980]  邀請門徒親手去摸一摸
[00:18:09.980 --> 00:18:13.380]  我真是那位復活再來的主
[00:18:13.380 --> 00:18:16.260]  耶穌到城獄身的來到
[00:18:16.260 --> 00:18:20.420]  耶穌復活勝過死亡的那份救恩
[00:18:20.420 --> 00:18:22.860]  這個生命之道
[00:18:22.860 --> 00:18:28.060]  是約翰很想給當時面對疑惑的信徒
[00:18:28.060 --> 00:18:29.900]  他很清楚知道
[00:18:29.900 --> 00:18:31.100]  是真的
[00:18:31.100 --> 00:18:32.900]  我親自見過
[00:18:32.900 --> 00:18:34.540]  親自聽過
[00:18:34.540 --> 00:18:38.020]  親自摸過
[00:18:38.020 --> 00:18:39.780]  不過值得
[00:18:39.780 --> 00:18:41.860]  或者尤其是吸引我注意
[00:18:41.860 --> 00:18:45.300]  當我看約翰一書這幾段經文的時候
[00:18:45.300 --> 00:18:47.380]  尤其是吸引我注意的是
[00:18:47.380 --> 00:18:52.060]  當約翰這樣跟弟兄姊妹說的時候
[00:18:52.060 --> 00:18:53.300]  去強調
[00:18:53.300 --> 00:18:57.060]  我傳遞這個生命之道
[00:18:57.060 --> 00:19:02.340]  是我們親自真實見證過的生命之道
[00:19:02.340 --> 00:19:05.780]  不是因為這是耶穌基督的吩咐
[00:19:05.780 --> 00:19:09.140]  不是因為我要完成大使命
[00:19:09.140 --> 00:19:12.180]  而是約翰表示
[00:19:12.180 --> 00:19:14.860]  我們為什麼傳給你們
[00:19:14.860 --> 00:19:20.700]  是為了使你們跟我們有團契
[00:19:20.700 --> 00:19:25.340]  為了使你們跟我們有團契
[00:19:25.340 --> 00:19:26.700]  當然
[00:19:26.700 --> 00:19:29.900]  如果我們剛才介紹了約翰一書的處境
[00:19:29.900 --> 00:19:31.420]  我們會知道
[00:19:31.420 --> 00:19:33.900]  約翰說這番話的時候
[00:19:33.900 --> 00:19:36.540]  大概很可能就是在回應
[00:19:36.540 --> 00:19:40.380]  當時有一群假教師離開了
[00:19:40.380 --> 00:19:43.580]  他很想現在仍然在的高徒
[00:19:43.580 --> 00:19:45.020]  不要被迷惑
[00:19:45.020 --> 00:19:47.420]  被他牽引了也離開
[00:19:47.420 --> 00:19:51.740]  所以強調你們要繼續持守這個道
[00:19:51.740 --> 00:19:54.940]  以至我們繼續有這個團契
[00:19:54.940 --> 00:19:58.380]  但是當對於我們今天生活的應用的時候
[00:19:58.380 --> 00:20:03.500]  這句話也帶來我們可以重新思考一下
[00:20:03.500 --> 00:20:05.180]  今天對於我們來說
[00:20:05.180 --> 00:20:09.260]  團契生活的重要性
[00:20:09.260 --> 00:20:10.940]  團契這個字
[00:20:10.940 --> 00:20:14.140]  其實原來在約翰的書卷當中
[00:20:14.140 --> 00:20:15.580]  約翰的書信當中
[00:20:15.580 --> 00:20:17.020]  並不是出現太多
[00:20:17.020 --> 00:20:20.300]  有的原來都是我們今天讀的這幾節經文
[00:20:20.300 --> 00:20:21.900]  都讀完了
[00:20:21.900 --> 00:20:26.060]  大家也說他有了解過團契
[00:20:26.060 --> 00:20:29.260]  他的意思是帶著一種分享
[00:20:29.260 --> 00:20:31.660]  一種共同的意味
[00:20:31.660 --> 00:20:34.940]  一種分享 一種共同的意味
[00:20:34.940 --> 00:20:36.540]  約翰在這裡說
[00:20:36.540 --> 00:20:39.980]  我們將這個生命之道傳給你們
[00:20:39.980 --> 00:20:43.340]  為了使你們與我們有團契
[00:20:43.340 --> 00:20:45.340]  當他這麼說的時候
[00:20:45.340 --> 00:20:47.180]  使徒約翰就馬上說
[00:20:47.180 --> 00:20:53.020]  我們的團契是與聖父和聖子耶穌基督共有
[00:20:53.020 --> 00:20:55.500]  當有了這個補充的時候
[00:20:55.500 --> 00:20:58.220]  原來這個團契不是基督徒之間
[00:20:58.220 --> 00:21:01.660]  更加是基督徒與上帝之間
[00:21:01.660 --> 00:21:04.380]  與聖子耶穌基督之間
[00:21:04.380 --> 00:21:06.460]  這就提醒我們
[00:21:06.460 --> 00:21:11.820]  原來這裡所說的團契 那種共同的分享
[00:21:11.820 --> 00:21:15.580]  是生命裡面一個很密切
[00:21:15.580 --> 00:21:19.580]  很真實 很具體的一種連結
[00:21:19.580 --> 00:21:22.940]  特別當約翰剛剛強調完
[00:21:22.940 --> 00:21:24.700]  這位耶穌基督
[00:21:24.700 --> 00:21:26.700]  祂所顯現的生命
[00:21:26.700 --> 00:21:28.540]  是我親眼見過
[00:21:28.540 --> 00:21:30.060]  親手摸過
[00:21:30.060 --> 00:21:32.620]  親耳聽過的
