
[00:00:00.000 --> 00:00:03.400]  今日我定個題目叫做「財疏學淺有餘」
[00:01:47.520 --> 00:01:49.840]  我沒有令到我會突然間
[00:01:49.840 --> 00:01:52.240]  他說了相同的話就糟糕了
[00:01:52.240 --> 00:01:53.120]  那我屬性就沒有聽
[00:01:53.120 --> 00:01:56.320]  其實也不要說我故意不聽
[00:01:56.320 --> 00:01:58.320]  其實我根本沒有時間去聽
[00:01:58.320 --> 00:01:59.600]  就是我過去這個禮拜
[00:01:59.600 --> 00:02:00.840]  我告訴你
[00:02:00.840 --> 00:02:05.840]  我昨天就因為要見總會
[00:02:05.840 --> 00:02:07.240]  就是我要見六個目者
[00:02:07.240 --> 00:02:09.240]  那兩個鐘頭見面
[00:02:09.240 --> 00:02:12.240]  簡直是我見完之後虛脫
[00:02:12.240 --> 00:02:14.320]  氣氛完全我做不到
[00:02:14.320 --> 00:02:17.240]  簡直是想預備講一張也預備不到
[00:02:17.240 --> 00:02:18.000]  那最後怎麼樣呢
[00:02:18.000 --> 00:02:22.400]  最後其實我就在一個今早回來上班
[00:02:22.400 --> 00:02:25.280]  我才開始去再做整理
[00:02:25.280 --> 00:02:28.600]  所以這個故事是很熟悉
[00:02:28.600 --> 00:02:31.360]  不過今天我跟大家講的東西
[00:02:31.360 --> 00:02:35.080]  我覺得這個故事是絕對對大家不陌生
[00:02:35.080 --> 00:02:36.080]  你聽得明白的
[00:02:36.080 --> 00:02:38.320]  或者你知道的
[00:02:38.320 --> 00:02:40.560]  不過可能你聽到這個故事的時候
[00:02:40.560 --> 00:02:44.240]  我們會信徒都會不期然會有這樣的問法
[00:02:44.240 --> 00:02:45.760]  究竟你覺得自己是五千呢
[00:02:45.760 --> 00:02:46.840]  二千還是一千
[00:02:46.840 --> 00:02:48.560]  你會被人問過這個問題嗎
[00:02:48.560 --> 00:02:50.400]  你覺得自己有多少
[00:02:50.400 --> 00:02:53.040]  就是你手頭上有多少
[00:02:53.040 --> 00:02:53.720]  但是我說話
[00:02:53.720 --> 00:02:57.160]  我今天不會跟大家用一個這樣的角度去看
[00:02:57.160 --> 00:02:58.560]  那怎樣用什麼角度去看呢
[00:02:58.560 --> 00:02:59.040]  我們看一下
[00:02:59.040 --> 00:03:00.280]  嘩這個字真的很小
[00:03:00.280 --> 00:03:00.960]  真的考你了
[00:03:00.960 --> 00:03:01.320]  是不是
[00:03:01.320 --> 00:03:02.040]  OK
[00:03:02.040 --> 00:03:02.720]  嘩
[00:03:02.720 --> 00:03:05.560]  簡直看看你究竟視力有沒有
[00:03:05.560 --> 00:03:07.080]  應該你們沒那麼快有老花
[00:03:07.080 --> 00:03:07.720]  是不是
[00:03:07.720 --> 00:03:09.360]  沒可能只有我才有
[00:03:09.360 --> 00:03:09.880]  是不是
[00:03:09.880 --> 00:03:10.320]  OK
[00:03:10.320 --> 00:03:10.840]  對了
[00:03:10.840 --> 00:03:11.480]  好
[00:03:11.480 --> 00:03:15.440]  看不看得到
[00:03:15.440 --> 00:03:16.240]  沒理由看不到
[00:03:16.240 --> 00:03:16.960]  有沒有搞錯
[00:03:16.960 --> 00:03:17.520]  沒理由的
[00:03:17.520 --> 00:03:19.960]  這個好像考視力測試似的
[00:03:19.960 --> 00:03:20.480]  好
[00:03:20.480 --> 00:03:24.160]  我想請男生先讀十四
[00:03:24.160 --> 00:03:26.040]  就是雙數字就是男
[00:03:26.040 --> 00:03:26.920]  弟兄來讀
[00:03:26.920 --> 00:03:30.080]  單數字就是姐妹來讀
[00:03:30.080 --> 00:03:33.120]  我們來讀完十四至三十章
[00:03:33.120 --> 00:03:34.600]  三十字就是三十章
[00:03:34.600 --> 00:03:35.200]  三十字
[00:03:35.200 --> 00:03:35.600]  OK
[00:03:35.600 --> 00:03:37.000]  我們從十四節開始
[00:03:37.000 --> 00:03:38.040]  弟兄開始
[00:03:38.040 --> 00:03:39.240]  預備起
[00:03:39.240 --> 00:03:50.400]  證明你的視力沒問題
[00:03:50.400 --> 00:03:51.080]  女生
[00:03:51.080 --> 00:03:51.680]  OK
[00:03:51.680 --> 00:03:52.360]  姐妹來
[00:03:52.360 --> 00:03:54.880]  他根據各人的能力
[00:03:54.880 --> 00:03:57.800]  一個給了五個
[00:03:57.800 --> 00:04:00.400]  一個給了兩他連得
[00:04:00.400 --> 00:04:02.520]  一個給了一他連得
[00:04:02.520 --> 00:04:05.480]  然後就到外地去了
[00:04:05.480 --> 00:04:17.920]  哪個拿到兩他連得的
[00:04:17.920 --> 00:04:21.600]  也照樣另外賺了兩他連得
[00:04:21.600 --> 00:04:25.240]  哪個拿到一他連得的
[00:04:25.240 --> 00:04:29.960]  也照樣另外賺了兩他連得
[00:04:29.960 --> 00:04:32.480]  銀錢
[00:04:32.480 --> 00:04:33.560]  考一考大學
[00:04:33.560 --> 00:04:34.080]  OK
[00:04:34.080 --> 00:04:35.680]  過了很久
[00:04:35.680 --> 00:04:38.600]  那些僕人的主人回來
[00:04:38.600 --> 00:04:41.680]  跟他們計算帳目
[00:04:41.680 --> 00:04:44.560]  哪個拿到一他連得的
[00:04:44.560 --> 00:04:47.320]  也照樣另外賺了兩他連得
[00:04:47.320 --> 00:04:48.840]  四十五個輸了
[00:04:48.840 --> 00:04:51.560]  現在四百五百兩得了
[00:04:51.560 --> 00:04:52.960]  我說一句話就好
[00:04:52.960 --> 00:04:53.800]  我拿了
[00:04:53.800 --> 00:04:56.560]  我拿了一百五百兩得了
[00:04:56.560 --> 00:04:59.920]  他連得到大家好像是巧合了
[00:04:59.920 --> 00:05:01.480]  姐妹來了
[00:05:01.480 --> 00:05:03.280]  主人對他說
[00:05:03.280 --> 00:05:06.720]  你現在有四十五個中心的僕人
[00:05:06.720 --> 00:05:07.960]  做得好
[00:05:07.960 --> 00:05:10.160]  你再少舉一次罪
[00:05:10.160 --> 00:05:11.240]  中心
[00:05:11.240 --> 00:05:14.800]  我要委派你管理許多的事
[00:05:14.800 --> 00:05:17.640]  進來分享你主人的快樂
[00:05:17.640 --> 00:05:21.320]  哪個拿到兩他連得的
[00:05:21.320 --> 00:05:26.720]  也照樣另外賺了兩他連得
[00:05:26.720 --> 00:05:30.040]  我拿我另外賺了兩他連得
[00:05:30.040 --> 00:05:31.800]  主人對他說
[00:05:31.800 --> 00:05:34.920]  你這又良善又忠心的僕人
[00:05:34.920 --> 00:05:36.040]  做得好
[00:05:36.040 --> 00:05:38.120]  你再少舉一次罪
[00:05:38.120 --> 00:05:38.920]  中心
[00:05:38.920 --> 00:05:42.120]  我要委派你管理許多的事
[00:05:42.120 --> 00:05:45.840]  進來分享你主人的快樂
[00:05:45.840 --> 00:05:48.960]  哪個拿到兩他連得的
[00:05:48.960 --> 00:05:50.560]  也照樣另外賺了
[00:05:50.560 --> 00:05:51.360]  主人
[00:05:51.360 --> 00:05:53.960]  我知道你是我業禮的人
[00:05:53.960 --> 00:05:56.800]  你會有我會的方法
[00:05:56.800 --> 00:05:58.320]  也要收獲
[00:05:58.320 --> 00:06:02.080]  你會有人像常人一樣
[00:06:02.080 --> 00:06:04.280]  我是考眼力的
[00:06:04.280 --> 00:06:06.440]  所以我害怕
[00:06:06.440 --> 00:06:09.800]  就出去把你那一他連得
[00:06:09.800 --> 00:06:11.800]  埋藏在土裡
[00:06:11.800 --> 00:06:15.040]  看你的銀錢在這裡
[00:06:15.040 --> 00:06:15.640]  繼續
[00:06:15.640 --> 00:06:16.560]  還有一段
[00:06:16.560 --> 00:06:17.760]  二十六
[00:06:17.760 --> 00:06:22.360]  你這又良善又忠心的僕人
[00:06:22.360 --> 00:06:25.840]  你既然知道我會有我的地方
[00:06:25.840 --> 00:06:27.360]  也要收獲
[00:06:27.360 --> 00:06:30.000]  我會有人像常人一樣
[00:06:30.000 --> 00:06:32.360]  也要收獲
[00:06:32.360 --> 00:06:37.160]  把我的銀錢全放在錢莊商人那裡
[00:06:37.160 --> 00:06:39.240]  到我回來的時候
[00:06:39.240 --> 00:06:42.920]  就可以連本帶利一併收回
[00:06:42.920 --> 00:06:44.920]  既然你一樣
[00:06:44.920 --> 00:06:48.320]  你和馬家庭一打亂七十六
[00:06:48.320 --> 00:06:51.560]  加上馬國有十八家人的
[00:06:51.560 --> 00:06:53.720]  因為凡是有的
[00:06:53.720 --> 00:06:55.400]  凡是沒有的
[00:06:55.400 --> 00:06:57.760]  現在會終有斷
[00:06:57.760 --> 00:06:59.560]  凡是沒有的
[00:06:59.560 --> 00:07:01.080]  現在會終有的
[00:07:01.080 --> 00:07:02.880]  你打斷馬家庭
[00:07:02.880 --> 00:07:05.320]  打斷馬國有的僕人
[00:07:05.320 --> 00:07:08.120]  港島外面的貪污累累
[00:07:08.120 --> 00:07:10.120]  貪污累累
[00:07:10.120 --> 00:07:11.720]  恐慌恐慌
[00:07:11.720 --> 00:07:12.480]  做出來
[00:07:12.480 --> 00:07:13.920]  大家的啞鈴很厲害
[00:07:13.920 --> 00:07:15.600]  很好
[00:07:15.600 --> 00:07:19.800]  這個版本其實是漢語新譯本
[00:07:19.800 --> 00:07:21.560]  可能大家少看
[00:07:21.560 --> 00:07:24.640]  其實由整個馬太福的二十五章
[00:07:24.640 --> 00:07:31.080]  就在說三個關於末世審判的時候
[00:07:31.080 --> 00:07:32.560]  在說有關的比喻
[00:07:32.560 --> 00:07:37.080]  你要知道這是一個比喻
[00:07:37.080 --> 00:07:40.800]  當然如果你看在聖經裡面
[00:07:40.800 --> 00:07:42.080]  特別馬太福二十五章
[00:07:42.080 --> 00:07:45.120]  頭一段其實是說十個同類的比喻
[00:07:45.120 --> 00:07:50.560]  之後就說按財幹受託付的比喻
[00:07:50.560 --> 00:07:53.000]  之後當然還有第三個
[00:07:53.000 --> 00:07:53.880]  今天那個不是重點
[00:07:53.880 --> 00:07:55.120]  我們主要說的是
[00:07:55.120 --> 00:07:58.800]  剛才你們所讀的財幹的比喻
[00:07:58.800 --> 00:08:00.520]  在這三個比喻裡面
[00:08:00.520 --> 00:08:03.600]  其實都很清楚一件事
[00:08:03.600 --> 00:08:06.480]  其實是在形容主人
[00:08:06.480 --> 00:08:09.840]  當然是在說你和我所相信的上帝
[00:08:09.840 --> 00:08:10.960]  你可以這樣形容
[00:08:10.960 --> 00:08:16.800]  對於根蟲在牠的僕人的裡面
[00:08:16.800 --> 00:08:20.000]  牠們怎樣回應主人所託付的東西
[00:08:20.000 --> 00:08:22.120]  是牠所項蟲的
[00:08:22.120 --> 00:08:26.160]  但是當我們這樣說的時候
[00:08:26.160 --> 00:08:27.640]  看回整個故事
[00:08:27.640 --> 00:08:29.760]  幫大家拿回一些重點
[00:08:29.760 --> 00:08:31.480]  其實整個故事是在說
[00:08:31.480 --> 00:08:34.000]  這個主人就按著三個僕人的財幹
[00:08:34.000 --> 00:08:35.480]  他是這樣說的
[00:08:35.480 --> 00:08:37.960]  不是按著牠的
[00:08:37.960 --> 00:08:40.440]  我喜歡給誰多些還是誰少些
[00:08:40.440 --> 00:08:42.160]  看清楚經文是說
[00:08:42.160 --> 00:08:43.720]  主人是按著這三個僕人的財幹
[00:08:43.720 --> 00:08:47.240]  把他的家業分給他們管理
[00:08:47.240 --> 00:08:48.400]  第二他就說
[00:08:48.400 --> 00:08:50.520]  於是他就把這個交帳
[00:08:50.520 --> 00:08:54.600]  給第一和第二的僕人得到稱讚
[00:08:54.600 --> 00:08:58.080]  留意稱讚這兩個僕人說過的話
[00:08:58.080 --> 00:09:01.600]  這個主人對這個僕人的回應一模一樣
[00:09:01.600 --> 00:09:04.920]  都是在稱讚他有良善有忠心的僕人
[00:09:04.920 --> 00:09:07.200]  唯獨對這第三個就是什麼
[00:09:07.200 --> 00:09:10.400]  就是被主人嚴嚴地罵
[00:09:10.400 --> 00:09:11.680]  你可以說
[00:09:11.680 --> 00:09:12.840]  為什麼你要這樣
[00:09:12.840 --> 00:09:16.400]  連那些錢你應該放在銀行都不放
[00:09:16.400 --> 00:09:19.840]  相信我們很多人讀這個比喻的時候
[00:09:19.840 --> 00:09:21.040]  我們會留意到的
[00:09:21.040 --> 00:09:22.600]  或者是我們都會
[00:09:22.600 --> 00:09:23.760]  你聽得多你都會
[00:09:23.760 --> 00:09:24.920]  就好像我剛才所說的
[00:09:24.920 --> 00:09:26.840]  我們都很著眼點看著那件事
[00:09:26.840 --> 00:09:30.080]  就是究竟我現在手上有多少錢
[00:09:30.080 --> 00:09:32.120]  究竟我是五千還是二千還是一千
[00:09:32.120 --> 00:09:34.840]  我們就經常會在想這個位置
[00:09:34.840 --> 00:09:36.400]  但是第二件事其實在這個故事
[00:09:36.400 --> 00:09:38.520]  另外很多人會提到的就是
[00:09:38.520 --> 00:09:42.040]  特別主人對著僕人的回應裏面
[00:09:42.040 --> 00:09:44.200]  其實他有兩個向導
[00:09:44.200 --> 00:09:45.520]  他在稱讚
[00:09:45.520 --> 00:09:49.800]  頭兩個的僕人就是有良善有忠心
[00:09:49.800 --> 00:09:51.200]  他的著眼點
[00:09:51.200 --> 00:09:53.720]  其實他在稱讚他們有良善有忠心
[00:09:53.720 --> 00:09:56.280]  不是因為他賺到多少錢
[00:09:56.280 --> 00:09:57.640]  雖然五千那個
[00:09:57.640 --> 00:10:00.160]  確實他賺到一個倍數回來
[00:10:00.160 --> 00:10:01.680]  二千那個都賺到一個倍數
[00:10:01.680 --> 00:10:04.920]  但是他們兩個同德給這個主人的讚賞
[00:10:04.920 --> 00:10:06.160]  其實一模一樣
[00:10:06.160 --> 00:10:09.960]  這個主人都在稱讚他是有良善有忠心
[00:10:09.960 --> 00:10:11.200]  所以如果這樣說的時候
[00:10:11.200 --> 00:10:15.520]  其實在那個主人的角度去看
[00:10:15.520 --> 00:10:17.760]  不是他賺到多少錢
[00:10:17.760 --> 00:10:20.680]  或者應該帶來有多大的果效
[00:10:20.680 --> 00:10:22.680]  才得到那個主人的讚賞
[00:10:22.680 --> 00:10:23.800]  明不明白我的意思
[00:10:23.800 --> 00:10:25.400]  其實他在說的是
[00:10:25.400 --> 00:10:28.280]  究竟他有沒有忠心做好呢
[00:10:28.280 --> 00:10:31.240]  這個主人託付給他的東西
[00:10:31.240 --> 00:10:33.320]  我想這兩個觀點
[00:10:33.320 --> 00:10:35.880]  不單止在說你賺多少
[00:10:35.880 --> 00:10:38.520]  不是在看你有沒有果效
[00:10:38.520 --> 00:10:40.960]  而是在看忠心
[00:10:40.960 --> 00:10:44.040]  但是我們要提出這個比喻
[00:10:44.040 --> 00:10:45.480]  另外其實有一個重點
[00:10:45.480 --> 00:10:47.080]  就是今天我很想跟大家說的
[00:10:47.080 --> 00:10:49.600]  就是對我們有什麼的反思
[00:10:49.600 --> 00:10:52.520]  看看第三個僕人
[00:10:52.520 --> 00:10:54.680]  在這個裁幹的比喻裏面
[00:10:54.680 --> 00:10:58.080]  我想今天跟大家看第三個僕人
[00:10:58.080 --> 00:10:59.680]  其實這個第三個僕人
[00:10:59.680 --> 00:11:04.680]  包括他在這個主人的面前交賬的時候
[00:11:04.680 --> 00:11:06.800]  究竟他在說什麼
[00:11:06.800 --> 00:11:10.080]  你看到我特別在下面給大家再重提
[00:11:10.080 --> 00:11:12.080]  你看看他怎樣回應
[00:11:12.080 --> 00:11:16.800]  當然你說他沒有什麼好說的
[00:11:16.800 --> 00:11:19.840]  第三個僕人一去到主人的面前
[00:11:19.840 --> 00:11:22.840]  他說的話跟之前兩個僕人是完全不同
[00:11:22.840 --> 00:11:24.080]  不單止
[00:11:24.080 --> 00:11:25.520]  他一來到的時候
[00:11:25.520 --> 00:11:29.080]  如果你留意剛才說的第一個和第二個僕人
[00:11:29.080 --> 00:11:30.040]  一來到的時候
[00:11:30.040 --> 00:11:31.320]  當然就告訴他
[00:11:31.320 --> 00:11:34.200]  你交給我的錢我怎麼做得到
[00:11:34.200 --> 00:11:36.080]  直接就說他在做什麼
[00:11:36.080 --> 00:11:39.080]  唯獨這個第三個僕人
[00:11:39.080 --> 00:11:40.320]  當他的回應
[00:11:40.320 --> 00:11:41.960]  你留意一下他的內容
[00:11:41.960 --> 00:11:45.920]  他是指出這個主人在對象裏面
[00:11:45.920 --> 00:11:49.600]  這個僕人指出主人是一個嚴厲的人
[00:11:49.600 --> 00:11:51.600]  這個翻譯的版本是在說嚴厲
[00:11:51.600 --> 00:11:56.320]  當然《黃河本聖經》的翻譯是在說隱心
[00:11:56.320 --> 00:12:01.600]  現代中文譯本是在說他形容主人是苛刻的
[00:12:01.600 --> 00:12:04.080]  在第三個僕人裏面
[00:12:04.080 --> 00:12:06.000]  他是這樣看待主人
[00:12:06.000 --> 00:12:08.560]  他會覺得你是一個這樣的人
[00:12:08.560 --> 00:12:11.360]  所以其實當後期的經文
[00:12:11.360 --> 00:12:13.120]  為什麼去到後段
[00:12:13.120 --> 00:12:16.120]  主人好像有一個回應
[00:12:16.120 --> 00:12:20.160]  如果在你眼中你看我是苛刻的
[00:12:20.160 --> 00:12:23.760]  為什麼我交給你的東西你都不去做
[00:12:23.760 --> 00:12:27.120]  其實他想有一個反問
[00:12:27.120 --> 00:12:30.720]  或者是一個我想他在形容故事的手法
[00:12:30.720 --> 00:12:33.680]  這個作者在這樣表達
[00:12:33.680 --> 00:12:37.480]  如果你覺得我是一個苛刻的人
[00:12:37.480 --> 00:12:40.440]  其實是在諷刺第三個僕人
[00:12:40.440 --> 00:12:44.840]  為什麼你將一些我交給你的東西
[00:12:44.840 --> 00:12:47.200]  你知道而不去做呢
[00:12:47.200 --> 00:12:49.760]  其實這個是
[00:12:49.760 --> 00:12:54.560]  這個位置我覺得是當我今天再去看的時候
[00:12:54.560 --> 00:12:57.880]  我就會說究竟這個第三個僕人
[00:12:57.880 --> 00:13:00.400]  你覺得他在害怕什麼
[00:13:00.400 --> 00:13:03.760]  他是害怕主人回來都會罵他
[00:13:03.760 --> 00:13:05.160]  所以他首先要說
[00:13:05.160 --> 00:13:07.560]  我知道你很嚴厲
[00:13:07.560 --> 00:13:09.520]  或者你真的很苛刻
[00:13:09.520 --> 00:13:13.600]  我知道你一定會罵我
[00:13:13.600 --> 00:13:15.360]  他在害怕什麼
[00:13:15.360 --> 00:13:17.560]  或者他究竟有沒有害怕
[00:13:17.560 --> 00:13:19.640]  他是很希望自己可以安安全全
[00:13:19.640 --> 00:13:21.840]  沒有驚險地過了骨頭
[00:13:21.840 --> 00:13:23.720]  主人就會回來的時候
[00:13:23.720 --> 00:13:24.880]  那他怎樣交代呢
[00:13:24.880 --> 00:13:28.760]  究竟那時候他的心情是會如何呢
[00:13:28.760 --> 00:13:35.360]  他不是害怕自己有沒有遵行主人的吩咐
[00:13:35.360 --> 00:13:37.120]  他甚至乎更加
[00:13:37.120 --> 00:13:41.200]  我會說他其實好像沒有想到那個地步
[00:13:41.200 --> 00:13:44.280]  所以主人對他的形容是很貼切的
[00:13:44.280 --> 00:13:47.840]  又懶又惡的人
[00:13:47.840 --> 00:13:52.360]  我很希望透過這個主人那個在說苛刻
[00:13:52.360 --> 00:13:59.480]  你說他在形容第三個的僕人
[00:13:59.480 --> 00:14:02.080]  對這個主人所形容的裏面
[00:14:02.080 --> 00:14:05.520]  他在形容他自己裏面那種狀態
[00:14:05.520 --> 00:14:06.520]  因為你是苛刻
[00:14:06.520 --> 00:14:08.600]  所以我才這麼害怕
[00:14:08.600 --> 00:14:10.560]  所以把錢要埋藏在地底上
[00:14:10.560 --> 00:14:14.000]  好像有一個看來的解釋
[00:14:14.000 --> 00:14:15.960]  但是在主人的眼裏面
[00:14:15.960 --> 00:14:18.720]  看著的這個僕人其實是在說
[00:14:18.720 --> 00:14:19.360]  還有一件事
[00:14:19.360 --> 00:14:25.400]  你有沒有聽從跟從我的說話而走呢
[00:14:25.400 --> 00:14:26.560]  從這一點看來
[00:14:26.560 --> 00:14:29.040]  這個僕人其實這個害怕
[00:14:29.040 --> 00:14:30.960]  某程度上出於一份
[00:14:30.960 --> 00:14:32.920]  其實他對著他自己的
[00:14:32.920 --> 00:14:35.040]  你可以說是防衛機制
[00:14:35.040 --> 00:14:37.120]  自我忠心的態度
[00:14:37.120 --> 00:14:38.160]  因為他從他的角度
[00:14:38.160 --> 00:14:39.560]  他有他自己的解釋
[00:14:39.560 --> 00:14:41.600]  為什麼要這樣做
[00:14:41.600 --> 00:14:42.560]  但是換句話說
[00:14:42.560 --> 00:14:45.120]  第三個僕人被這個主人罵的時候
[00:14:45.120 --> 00:14:47.440]  就是在責罰的時候
[00:14:47.440 --> 00:14:51.560]  因為主人其實更加看到一個問題就是
[00:14:51.560 --> 00:14:54.200]  這個第三個僕人
[00:14:54.200 --> 00:14:57.840]  其實不單止他把那些錢埋藏這麼簡單
[00:14:57.840 --> 00:14:59.200]  而是他背後
[00:14:59.200 --> 00:15:04.120]  他怎樣對待著這個主人所說的話
[00:15:04.120 --> 00:15:05.680]  他在說的回應
[00:15:05.680 --> 00:15:07.880]  他的動機是在想什麼
[00:15:07.880 --> 00:15:10.920]  這個主人我們如果回家很久
[00:15:10.920 --> 00:15:11.880]  我們都明白一件事
[00:15:11.880 --> 00:15:14.920]  其實說的這個主人就好像上帝一樣
[00:15:14.920 --> 00:15:16.880]  你和我都明白一個道理
[00:15:16.880 --> 00:15:19.840]  我們他朝一日都要在上帝面前
[00:15:19.840 --> 00:15:21.080]  我們叫「交帳」
[00:15:21.080 --> 00:15:22.200]  我們會這樣說
[00:15:22.200 --> 00:15:23.760]  神託付給我們的
[00:15:23.760 --> 00:15:26.480]  我們有沒有因為你有不同的
[00:15:26.480 --> 00:15:28.280]  因為你的害怕好
[00:15:28.280 --> 00:15:30.520]  或者是你不同的一些
[00:15:30.520 --> 00:15:33.600]  你覺得你的原因好
[00:15:33.600 --> 00:15:36.880]  我們進入了一種自我保護的機制之下
[00:15:36.880 --> 00:15:38.680]  因而我沒有理恨到
[00:15:38.680 --> 00:15:39.600]  即不是只有我
[00:15:39.600 --> 00:15:40.880]  我只是說大家
[00:15:40.880 --> 00:15:44.520]  我們有沒有沒有履行到一些我們的責任
[00:15:44.520 --> 00:15:51.280]  甚至我們沒有將神託付給我們的東西運用
[00:15:51.280 --> 00:15:52.560]  說到害怕
[00:15:52.560 --> 00:15:54.000]  會不會我們不經不覺
[00:15:54.000 --> 00:15:57.160]  給這個世界一些價值觀是影響的
[00:15:57.160 --> 00:16:00.440]  大部分這個人是上班的
[00:16:00.440 --> 00:16:02.280]  我想這裡沒有人讀書
[00:16:02.280 --> 00:16:03.920]  應該還算是讀書
[00:16:03.920 --> 00:16:06.400]  你當是上班讀書這樣說
[00:16:06.400 --> 00:16:07.680]  我說到害怕
[00:16:07.680 --> 00:16:11.440]  其實這種的情緒反應不是有錯
[00:16:11.440 --> 00:16:12.600]  不過同時之間
[00:16:12.600 --> 00:16:15.080]  我覺得我們都不可以否認一件事
[00:16:15.080 --> 00:16:17.080]  今天我們身處在這個社會
[00:16:17.080 --> 00:16:20.520]  確實有很多的想法影響著我們
[00:16:20.520 --> 00:16:22.240]  你的害怕可能是
[00:16:22.240 --> 00:16:25.400]  因著你害怕你的上司對你的那種斥責
[00:16:25.400 --> 00:16:27.280]  有時候你會有一個代入
[00:16:27.280 --> 00:16:29.480]  你覺得上帝都是會這樣罵你的
[00:16:29.480 --> 00:16:31.040]  你會不會這樣想
[00:16:31.040 --> 00:16:34.560]  甚至可能你爸爸是一個很兇的老爸
[00:16:34.560 --> 00:16:37.720]  可能你都會有一個很容易的代入
[00:16:37.720 --> 00:16:40.880]  你就會覺得上帝就是會散你的
[00:16:40.880 --> 00:16:43.080]  甚至會責罰你
[00:16:43.080 --> 00:16:44.640]  或者鞭打你
[00:16:44.640 --> 00:16:47.120]  可能我們都會有一些這樣的反應
[00:16:47.120 --> 00:16:49.080]  但是我覺得有時候當我在想
[00:16:49.080 --> 00:16:49.920]  害怕的時候
[00:16:49.920 --> 00:16:53.960]  當我們面對著在你所身處的環境裡面
[00:16:53.960 --> 00:16:55.920]  確實有一些價值觀
[00:16:55.920 --> 00:16:57.480]  你和我
[00:16:57.480 --> 00:17:00.680]  我們可能是不期然你是被受影響的
[00:17:00.680 --> 00:17:01.520]  例如是甚麼
[00:17:01.520 --> 00:17:05.720]  我不知道你會不會這些都是你的口頭禪
[00:17:05.720 --> 00:17:06.560]  不做不錯
[00:17:06.560 --> 00:17:08.320]  越做越有機會錯
[00:17:08.320 --> 00:17:09.840]  你有沒有這樣想
[00:17:09.840 --> 00:17:11.360]  不用這麼拼命的
[00:17:11.360 --> 00:17:14.720]  這些叫醒目的
[00:17:14.720 --> 00:17:17.200]  我寧願不做醒目的那個
[00:17:17.200 --> 00:17:18.400]  我甚麼都沒有
[00:17:18.400 --> 00:17:22.000]  我只是一個小土豆
[00:17:22.000 --> 00:17:23.800]  最重要是假裝不懂
[00:17:23.800 --> 00:17:26.520]  我甚至最近真的聽過
[00:17:26.520 --> 00:17:28.360]  有另一間教會
[00:17:28.360 --> 00:17:30.320]  千萬不要說是同福的
[00:17:30.320 --> 00:17:32.240]  其實有另一間教會
[00:17:32.240 --> 00:17:37.280]  有個弟兄姊妹跟我說
[00:17:37.280 --> 00:17:39.280]  他的傳道人在教他
