
[00:00:00.000 --> 00:00:02.240]  聖經的一個時機
[00:10:33.000 --> 00:10:34.000]  每一次我們在禱告會
[00:10:34.000 --> 00:10:35.700]  聽到先知團隊對我們的profit
[00:10:35.700 --> 00:10:37.000]  oh so exciting
[00:10:37.000 --> 00:10:39.800]  神要在我們中心做奇妙偉大的工作
[00:10:39.800 --> 00:10:41.500]  太棒了
[00:10:41.500 --> 00:10:42.400]  但今天我相信
[00:10:42.400 --> 00:10:44.800]  神也要問我們同樣一個問題
[00:10:44.800 --> 00:10:48.000]  我們是否有持續禱告
[00:10:48.000 --> 00:10:50.600]  直到神的應許成就呢
[00:10:50.600 --> 00:10:52.500]  你看見初代的教會
[00:10:52.500 --> 00:10:54.200]  他們有聽見主的應許說
[00:10:54.200 --> 00:10:55.400]  待聖靈降臨在你們身上
[00:10:55.400 --> 00:10:56.200]  你就必須要有能力
[00:10:56.200 --> 00:10:58.100]  他們就坐在那裡不動了
[00:10:58.100 --> 00:10:59.300]  沒有耶
[00:10:59.300 --> 00:11:01.300]  初代教會領受了主的應許
[00:11:01.300 --> 00:11:02.300]  聖靈必要降臨
[00:11:02.300 --> 00:11:03.200]  他們是不是知道
[00:11:03.200 --> 00:11:04.500]  聖靈必要降臨
[00:11:04.500 --> 00:11:05.800]  知道
[00:11:05.800 --> 00:11:07.900]  他們領受的應許他們怎麼樣
[00:11:07.900 --> 00:11:12.700]  持續同心合一的禱告
[00:11:12.700 --> 00:11:16.500]  直到聖靈降臨為止
[00:11:16.500 --> 00:11:17.700]  Amen
[00:11:17.700 --> 00:11:19.000]  為求神幫助我們
[00:11:19.000 --> 00:11:21.400]  特別是特會即將來臨
[00:11:21.400 --> 00:11:23.600]  讓我們真的抓住神的應許
[00:11:23.600 --> 00:11:25.400]  要持續來禱告
[00:11:25.400 --> 00:11:27.700]  不要輕忽下來
[00:11:27.700 --> 00:11:28.700]  Amen
[00:11:28.700 --> 00:11:29.800]  第一個榜樣
[00:11:29.800 --> 00:11:31.000]  持續同心合一的禱告
[00:11:31.000 --> 00:11:31.900]  第二個榜樣
[00:11:31.900 --> 00:11:33.600]  你看見初代教會
[00:11:33.600 --> 00:11:35.700]  就是他們期待
[00:11:35.700 --> 00:11:37.600]  聖靈新九的工作
[00:11:37.600 --> 00:11:38.200]  跟你們說
[00:11:38.200 --> 00:11:41.500]  期待聖靈新九的工作
[00:11:41.500 --> 00:11:42.500]  是不是現在第二章
[00:11:42.500 --> 00:11:43.800]  第一節到第四節
[00:11:43.800 --> 00:11:45.900]  你看見這裡說五旬節到了
[00:11:45.900 --> 00:11:47.900]  門徒他們聚集在一處
[00:11:47.900 --> 00:11:49.900]  忽然從天上有響聲下來
[00:11:49.900 --> 00:11:51.700]  好像一陣大風吹過
[00:11:51.700 --> 00:11:53.300]  充滿了他們所坐的屋子
[00:11:53.300 --> 00:11:55.300]  又有舌頭如火焰顯現出來
[00:11:55.300 --> 00:11:57.400]  分開落在他們個人的頭上
[00:11:57.400 --> 00:11:59.200]  他們就都被聖靈充滿
[00:11:59.200 --> 00:12:01.500]  按著聖靈所賜的口才
[00:12:01.500 --> 00:12:04.000]  說起別國的話來
[00:12:04.000 --> 00:12:07.600]  你知道你不禱告就算了
[00:12:07.600 --> 00:12:09.200]  你一禱告
[00:12:09.200 --> 00:12:12.000]  就會帶來expectation
[00:12:12.000 --> 00:12:14.400]  就會帶來期望
[00:12:14.400 --> 00:12:16.700]  會帶來期待
[00:12:16.700 --> 00:12:17.800]  我們看見初代教會
[00:12:17.800 --> 00:12:20.900]  他們聚集同心合一禱告的時候
[00:12:20.900 --> 00:12:25.200]  每一次的聚集就帶來一個期望
[00:12:25.200 --> 00:12:27.600]  期待神要在他們那裡工作
[00:12:27.600 --> 00:12:31.300]  期待神降下聖靈的新九在他們中間
[00:12:31.300 --> 00:12:33.800]  正如神所應許的
[00:12:33.800 --> 00:12:35.100]  所以第二節說
[00:12:35.100 --> 00:12:36.800]  忽然間
[00:12:36.800 --> 00:12:41.200]  聖靈如風吹過如火顯現的時候
[00:12:41.200 --> 00:12:43.000]  你看見他們有臨時在召集
[00:12:43.000 --> 00:12:43.500]  大家來啊
[00:12:43.500 --> 00:12:44.000]  聖靈降臨
[00:12:44.000 --> 00:12:44.400]  來來來
[00:12:44.400 --> 00:12:44.800]  趕快來
[00:12:44.800 --> 00:12:45.300]  沒有
[00:12:45.300 --> 00:12:46.700]  沒有臨時召集
[00:12:46.700 --> 00:12:49.200]  他們已經在那裡了
[00:12:49.200 --> 00:12:50.600]  Hallelujah
[00:12:50.600 --> 00:12:53.300]  他們已經期待了
[00:12:53.300 --> 00:12:56.700]  那個忽然的降臨
[00:12:56.700 --> 00:12:57.700]  所以這個聖靈降臨
[00:12:57.700 --> 00:12:59.800]  這個忽然其實是對其他人講的
[00:12:59.800 --> 00:13:01.100]  這個忽然不是對他們
[00:13:01.100 --> 00:13:03.700]  對他們不是忽然
[00:13:03.700 --> 00:13:07.100]  對他們是expected
[00:13:07.100 --> 00:13:10.000]  是他們正在期待的事情
[00:13:10.000 --> 00:13:13.000]  所以你看見史律軒第二章這段經文
[00:13:13.000 --> 00:13:14.700]  你看見別人都很稀奇
[00:13:14.700 --> 00:13:16.700]  你有沒有看見
[00:13:16.700 --> 00:13:18.600]  聖經沒有說門徒們很稀奇
[00:13:18.600 --> 00:13:19.800]  沒有
[00:13:19.800 --> 00:13:22.100]  別人都很稀奇
[00:13:22.100 --> 00:13:23.700]  但是門徒們
[00:13:23.700 --> 00:13:26.900]  他們早在期待當中
[00:13:26.900 --> 00:13:29.700]  他們期待這些事情會發生
[00:13:29.700 --> 00:13:32.400]  他們期待聖靈要降臨在他們中間
[00:13:32.400 --> 00:13:33.500]  沒有覺得很稀奇
[00:13:33.500 --> 00:13:36.800]  他們已經是如此的期待
[00:13:36.800 --> 00:13:38.800]  所以聖靈一降臨下來
[00:13:38.800 --> 00:13:41.800]  他們就經歷了神的作為
[00:13:41.800 --> 00:13:43.100]  他們有在那裡奇奇怪怪
[00:13:43.100 --> 00:13:43.800]  怎麼回事
[00:13:43.800 --> 00:13:45.600]  沒有
[00:13:45.600 --> 00:13:48.600]  他們早已經如此期待
[00:13:48.600 --> 00:13:50.400]  所以我希望你們同樣
[00:13:50.400 --> 00:13:55.200]  我也求神給我們一個偉大的期待
[00:13:55.200 --> 00:13:56.400]  雖然你說
[00:13:56.400 --> 00:13:58.200]  聖靈已經在五旬節的時候
[00:13:58.200 --> 00:14:00.200]  已經降臨下來了
[00:14:00.200 --> 00:14:01.200]  但我卻要告訴你
[00:14:01.200 --> 00:14:04.900]  聖靈永遠是星球
[00:14:04.900 --> 00:14:05.400]  跟你們說
[00:14:05.400 --> 00:14:08.200]  聖靈永遠是星球
[00:14:08.200 --> 00:14:10.400]  聖靈永遠要在你的生命當中
[00:14:10.400 --> 00:14:12.200]  做新的工作
[00:14:12.200 --> 00:14:14.700]  聖靈永遠要在教會當中
[00:14:14.700 --> 00:14:16.400]  做新的工作
[00:14:16.400 --> 00:14:21.600]  我們要期待神再一次降下星九的工作
[00:14:21.600 --> 00:14:24.100]  就在我們中間
[00:14:24.100 --> 00:14:25.400]  在史律學第二章當中
[00:14:25.400 --> 00:14:26.400]  我們看見
[00:14:26.400 --> 00:14:28.000]  當星九降臨的時候
[00:14:28.000 --> 00:14:30.800]  兩件事情會發生
[00:14:30.800 --> 00:14:31.800]  第一件事情
[00:14:31.800 --> 00:14:35.600]  這個星九會降臨在每一個人的身上
[00:14:35.600 --> 00:14:36.600]  Hallelujah
[00:14:36.600 --> 00:14:37.400]  第三節說
[00:14:37.400 --> 00:14:39.600]  又有舌頭如火焰顯現出來
[00:14:39.600 --> 00:14:44.000]  分開落在個人的頭上
[00:14:44.000 --> 00:14:44.800]  很多時候我們以為
[00:14:44.800 --> 00:14:48.200]  聖靈恩高降臨一定在牧師的身上
[00:14:48.200 --> 00:14:50.400]  或在其他的同工的身上
[00:14:50.400 --> 00:14:52.600]  大概與我們無關吧
[00:14:52.600 --> 00:14:53.800]  錯了
[00:14:53.800 --> 00:14:54.800]  事實上不是如此
[00:14:54.800 --> 00:14:55.400]  這裡說
[00:14:55.400 --> 00:14:58.200]  當星九降臨下來的時候
[00:14:58.200 --> 00:15:02.600]  是降臨在每一個人的頭上
[00:15:02.600 --> 00:15:03.200]  跟你朋友說
[00:15:03.200 --> 00:15:04.200]  嘿
[00:15:04.200 --> 00:15:05.600]  聖靈的星九你也有份
[00:15:05.600 --> 00:15:09.400]  跟他說
[00:15:09.400 --> 00:15:10.400]  所以你不要坐在這裡說
[00:15:10.400 --> 00:15:11.200]  與我何干
[00:15:11.200 --> 00:15:11.800]  No no no
[00:15:11.800 --> 00:15:13.200]  與你有關
[00:15:13.200 --> 00:15:14.200]  Amen
[00:15:14.200 --> 00:15:15.000]  是與你有關
[00:15:15.000 --> 00:15:17.400]  你也需要有這個期待
[00:15:17.400 --> 00:15:19.600]  因為當聖靈星九降臨的時候
[00:15:19.600 --> 00:15:22.400]  也要降臨在你的身上
[00:15:22.400 --> 00:15:24.000]  Hallelujah
[00:15:24.000 --> 00:15:25.000]  第二個
[00:15:25.000 --> 00:15:26.200]  星九降臨的時候
[00:15:26.200 --> 00:15:30.200]  一定帶來突破的能力
[00:15:30.200 --> 00:15:31.600]  第四節講到說
[00:15:31.600 --> 00:15:32.800]  他們都被聖靈充滿
[00:15:32.800 --> 00:15:35.000]  按照聖靈所賜的口才
[00:15:35.000 --> 00:15:38.000]  說起別國的話來
[00:15:38.000 --> 00:15:39.800]  我們看見初代的教會
[00:15:39.800 --> 00:15:41.600]  當星九降臨的時候
[00:15:41.600 --> 00:15:45.600]  真的帶來侍奉能力的突破
[00:15:45.600 --> 00:15:49.000]  聖靈賜下話語的能力
[00:15:49.000 --> 00:15:50.400]  在他們的中間
[00:15:50.400 --> 00:15:52.800]  所以他們開始說起別國的話來
[00:15:52.800 --> 00:15:54.200]  開始說方言
[00:15:54.200 --> 00:15:57.600]  而且後來彼得一開口講到
[00:15:57.600 --> 00:15:59.800]  當天有多少人信主
[00:15:59.800 --> 00:16:01.000]  三千人信主
[00:16:01.000 --> 00:16:02.000]  哇
[00:16:02.000 --> 00:16:04.400]  這不是話語的能力是什麼
[00:16:04.400 --> 00:16:05.000]  你能想像
[00:16:05.000 --> 00:16:06.600]  你一講到三千人信主
[00:16:06.600 --> 00:16:07.600]  哇
[00:16:07.600 --> 00:16:10.400]  我看這個比什麼比利貴還厲害
[00:16:10.400 --> 00:16:14.800]  我們看見真的是帶來侍奉能力的突破
[00:16:14.800 --> 00:16:16.400]  同樣今天
[00:16:16.400 --> 00:16:19.600]  我們要期待聖靈的星九降臨
[00:16:19.600 --> 00:16:23.400]  而且帶給我們突破的能力
[00:16:23.400 --> 00:16:28.200]  我們要求聖靈來打開我們的心思意念
[00:16:28.200 --> 00:16:31.400]  好讓我們真是能夠明白神的心意
[00:16:31.400 --> 00:16:34.000]  真的讓我們能夠降服神
[00:16:34.000 --> 00:16:37.600]  能夠快跑跟隨我們的主
