
[00:00:00.000 --> 00:00:01.540]  親愛的同工
[00:07:10.800 --> 00:07:15.120]  可是他們不相信他是門徒
[00:07:15.120 --> 00:07:17.280]  大家都怕他
[00:07:17.280 --> 00:07:21.160]  只有巴拿巴來協助他
[00:07:21.160 --> 00:07:23.640]  帶他去見使徒
[00:07:23.640 --> 00:07:25.320]  向他們解釋
[00:07:25.320 --> 00:07:29.240]  蘇羅怎樣在路上遇見了主
[00:07:29.240 --> 00:07:32.120]  主怎樣向他說話
[00:07:32.120 --> 00:07:33.920]  他又告訴他們
[00:07:33.920 --> 00:07:36.040]  蘇羅怎樣勇敢地
[00:07:36.040 --> 00:07:40.040]  在大馬式奉主的名講道
[00:07:40.040 --> 00:07:44.600]  於是蘇羅跟使徒出入來往
[00:07:44.600 --> 00:07:47.720]  在耶路撒冷奉主的名
[00:07:47.720 --> 00:07:52.160]  大膽地傳道
[00:07:52.160 --> 00:07:53.960]  巴拿巴
[00:07:53.960 --> 00:07:57.400]  我們今天第一個要學習的是
[00:07:57.400 --> 00:08:00.720]  他願意選擇相信
[00:08:00.720 --> 00:08:03.040]  他願意選擇相信
[00:08:03.040 --> 00:08:04.600]  這個經文提及什麼呢
[00:08:04.600 --> 00:08:07.240]  這個經文是在說蘇羅
[00:08:07.240 --> 00:08:08.640]  就是在大馬式
[00:08:08.640 --> 00:08:10.760]  或者在大馬士革路上
[00:08:10.760 --> 00:08:14.440]  他被主光照悔改歸正之後
[00:08:14.440 --> 00:08:16.120]  他去到耶路撒冷
[00:08:16.120 --> 00:08:17.880]  他滿腔熱誠
[00:08:17.880 --> 00:08:19.480]  他很想找那些門徒
[00:08:19.480 --> 00:08:21.800]  一起來分享自己
[00:08:21.800 --> 00:08:24.920]  信耶穌悔改的經歷
[00:08:24.920 --> 00:08:27.720]  但請問有沒有人相信他
[00:08:27.720 --> 00:08:29.360]  經文怎樣形容
[00:08:29.360 --> 00:08:31.400]  全耶路撒冷的教會信徒
[00:08:31.400 --> 00:08:34.680]  沒有一個人敢接待他
[00:08:34.680 --> 00:08:37.960]  真是生人勿近
[00:08:37.960 --> 00:08:40.520]  不知道他是不是一個無間道
[00:08:40.520 --> 00:08:42.920]  因為他從前是一個
[00:08:42.920 --> 00:08:48.040]  憎恨並且會捉拿殺害基督徒的人
[00:08:48.040 --> 00:08:51.240]  他可以手執文書去捉拿基督徒
[00:08:51.240 --> 00:08:53.000]  不過我們要問一個問題
[00:08:53.000 --> 00:08:59.560]  請問蘇羅是去那裡搜捕基督徒呢
[00:08:59.560 --> 00:09:00.280]  有傳道
[00:09:00.280 --> 00:09:05.880]  請問蘇羅是去那裡搜捕基督徒呢
[00:09:05.880 --> 00:09:07.720]  那裡
[00:09:07.720 --> 00:09:11.400]  那裡是哪裡
[00:09:11.400 --> 00:09:13.480]  是去會堂
[00:09:13.480 --> 00:09:15.080]  不是到處去的
[00:09:15.080 --> 00:09:16.280]  不是在街上
[00:09:16.280 --> 00:09:17.560]  在金馬倫道31號
[00:09:17.560 --> 00:09:20.600]  看到蔡銘恩傳道就捉拿他
[00:09:20.600 --> 00:09:21.880]  不是這個意思
[00:09:21.880 --> 00:09:23.240]  是去會堂
[00:09:23.240 --> 00:09:26.360]  其實蘇羅是得到文書
[00:09:26.360 --> 00:09:27.960]  去各地追捕
[00:09:27.960 --> 00:09:33.160]  去各個會堂捉拿信耶穌的人
[00:09:33.160 --> 00:09:36.440]  因為大祭司仍然在會堂裡
[00:09:36.440 --> 00:09:39.560]  有他很重要的宗教權柄
[00:09:39.560 --> 00:09:42.120]  所以可以說
[00:09:42.120 --> 00:09:48.600]  蘇羅當時認為要清除在猶太教中的傳義教
[00:09:48.600 --> 00:09:50.440]  是那些傳義教的信徒
[00:09:50.440 --> 00:09:54.120]  就要在會堂中說出那些相信耶穌
[00:09:54.120 --> 00:09:56.440]  就是舊約異言的尼采
[00:09:56.440 --> 00:09:58.840]  又宣稱他是從死裡復活的
[00:09:58.840 --> 00:10:01.160]  那些猶太教徒
[00:10:01.160 --> 00:10:07.960]  大家知道會堂是猶太人很重要的地位
[00:10:07.960 --> 00:10:10.520]  是猶太人一個社區的中心
[00:10:10.520 --> 00:10:12.920]  其實自從猶太人被擄到外邦
[00:10:12.920 --> 00:10:14.760]  他們就在不同的地方
[00:10:14.760 --> 00:10:18.360]  建立猶太人群體的社區
[00:10:18.360 --> 00:10:19.640]  你知道香港也有
[00:10:19.640 --> 00:10:21.240]  不知道大家知不知道
[00:10:21.240 --> 00:10:27.320]  在中半山也有一個猶太的會堂
[00:10:27.320 --> 00:10:31.320]  有拉比在那裡
[00:10:31.320 --> 00:10:32.680]  有一間幼稚園
[00:10:32.680 --> 00:10:34.440]  我曾經認識一位姊妹
[00:10:34.440 --> 00:10:36.360]  她就在那裡教
[00:10:36.360 --> 00:10:42.360]  她說所有幼稚園都不會有這樣的規矩
[00:10:42.360 --> 00:10:49.000]  拉比每天早上都會去餐廳
[00:10:49.000 --> 00:10:51.000]  看看那些食物
[00:10:51.000 --> 00:10:53.800]  火腿通 不行
[00:10:53.800 --> 00:10:56.360]  沙爹牛肉通可以
[00:10:56.360 --> 00:10:57.560]  要看完那些食物
[00:10:57.560 --> 00:10:59.720]  因為猶太人是怎樣的
[00:10:59.720 --> 00:11:02.040]  咕嚕肉 咕嚕肉可以嗎
[00:11:02.040 --> 00:11:03.560]  不可以
[00:11:03.560 --> 00:11:06.600]  或者番茄焗豬扒飯 都不可以
[00:11:06.600 --> 00:11:08.280]  她會看完那些食物
[00:11:08.280 --> 00:11:12.360]  然後就潔淨一些儀式
[00:11:12.360 --> 00:11:15.080]  很嚴謹地保存他們
[00:11:15.080 --> 00:11:16.840]  我們就是跟別人不同
[00:11:16.840 --> 00:11:19.480]  我們就是分別出來
[00:11:19.480 --> 00:11:20.920]  所以他們在不同的地方
[00:11:20.920 --> 00:11:23.640]  就建立自己猶太人的群體社區
[00:11:23.640 --> 00:11:26.840]  他們的社區聚集的地方就是會堂
[00:11:26.840 --> 00:11:30.520]  他們每星期都會在那裡讀經祈禱
[00:11:30.520 --> 00:11:32.600]  但是早期的基督徒
[00:11:32.600 --> 00:11:37.800]  他們仍然都是去那些會堂
[00:11:37.800 --> 00:11:43.480]  他們跟猶太教是沒有完全分別出來的
[00:11:43.480 --> 00:11:45.880]  所以為此 素羅他說
[00:11:45.880 --> 00:11:48.120]  我要大發熱心
[00:11:48.120 --> 00:11:53.560]  我恨不得所有這些所謂的死而復活的耶穌
[00:11:53.560 --> 00:11:56.280]  那些基督徒都死光光
[00:11:56.280 --> 00:12:00.760]  所以連使徒們都害怕
[00:12:00.760 --> 00:12:02.680]  不信他是真門徒
[00:12:02.680 --> 00:12:04.520]  使徒不敢
[00:12:04.520 --> 00:12:06.120]  執事又不敢
[00:12:06.120 --> 00:12:09.000]  一般的信徒更加不敢
[00:12:09.000 --> 00:12:11.960]  但是這裡有一個人挺身而出
[00:12:11.960 --> 00:12:14.840]  那個人是誰
[00:12:14.840 --> 00:12:16.920]  巴拿巴
[00:12:16.920 --> 00:12:20.520]  我讀的日文是「只有」
[00:12:20.520 --> 00:12:23.320]  「只有」巴拿巴
[00:12:23.320 --> 00:12:29.880]  請問什麼叫做「只有」
[00:12:29.880 --> 00:12:32.360]  我們說黃泯陽牧師
[00:12:32.360 --> 00:12:36.920]  他只有一個最寶貴的兒子
[00:12:36.920 --> 00:12:37.880]  黃明恩
[00:12:37.880 --> 00:12:42.120]  是不是黃明恩
[00:12:42.120 --> 00:12:44.040]  只有一個
[00:12:44.040 --> 00:12:45.400]  只有
[00:12:45.400 --> 00:12:46.200]  沒有其他
[00:12:46.200 --> 00:12:46.840]  什麼叫「只有」
[00:12:46.840 --> 00:12:50.680]  就是當時再沒有其他人相信素羅
[00:12:50.680 --> 00:12:54.200]  只有巴拿巴他願意選擇相信
[00:12:54.200 --> 00:12:56.760]  只有巴拿巴肯接待他
[00:12:56.760 --> 00:12:59.800]  領他去見使徒
[00:12:59.800 --> 00:13:01.080]  其實巴拿巴
[00:13:01.080 --> 00:13:03.320]  你留意經文提及
[00:13:03.320 --> 00:13:05.080]  其實巴拿巴
[00:13:05.080 --> 00:13:08.760]  雖然聖經沒有記載他說很多話
[00:13:08.760 --> 00:13:10.200]  但是他在這裡說的話
[00:13:10.200 --> 00:13:13.800]  肯定我們可以覺得他是一個
[00:13:13.800 --> 00:13:18.040]  宣講肯定很不錯的人
[00:13:18.040 --> 00:13:21.080]  因為他在二十七節說
[00:13:21.080 --> 00:13:26.440]  他向他們解釋他們是什麼
[00:13:26.440 --> 00:13:28.120]  就是那些使徒
[00:13:28.120 --> 00:13:29.720]  和弟兄姊妹
[00:13:29.720 --> 00:13:32.680]  他向他們解釋他宣講
[00:13:32.680 --> 00:13:35.400]  他為素羅宣講
[00:13:35.400 --> 00:13:37.400]  然後主怎樣跟他們說
[00:13:37.400 --> 00:13:41.000]  他又告訴他們
[00:13:41.000 --> 00:13:46.440]  素羅如何勇敢在大馬士革奉主的命講道
[00:13:46.440 --> 00:13:49.560]  他的宣講一定有說服力
[00:13:49.560 --> 00:13:51.800]  所以才有第二十八節的出現
[00:13:51.800 --> 00:13:53.560]  就是這樣
[00:13:53.560 --> 00:14:00.840]  於是素羅就跟使徒出入來往
[00:14:00.840 --> 00:14:06.200]  所以憑著巴拿巴的努力
[00:14:06.200 --> 00:14:08.520]  他願意選擇相信
[00:14:08.520 --> 00:14:11.880]  終於改變眾人對素羅的觀點
[00:14:11.880 --> 00:14:14.200]  在他最需要人支持的時候
[00:14:14.200 --> 00:14:16.280]  他伸出援手
[00:14:16.280 --> 00:14:19.640]  其實弟兄姊妹我們如果反過來想
[00:14:19.640 --> 00:14:23.640]  如果當日沒有巴拿巴的出現
[00:14:23.640 --> 00:14:28.600]  今天基督教的發展會怎樣呢
[00:14:28.600 --> 00:14:31.080]  如果素羅真的說過很灰心
[00:14:31.080 --> 00:14:34.120]  這些使徒全部都不相信我
[00:14:34.120 --> 00:14:35.320]  沒有一個人相信我
[00:14:35.320 --> 00:14:37.480]  那他會怎樣
[00:14:37.480 --> 00:14:39.640]  他會回到猶太教那裡
[00:14:39.640 --> 00:14:42.040]  他會回到舊路那裡
[00:14:42.040 --> 00:14:43.640]  我們就想想
[00:14:43.640 --> 00:14:52.040]  新約傳書除去了保羅
[00:14:52.040 --> 00:14:56.440]  使徒保羅的作品只剩下十三卷
[00:14:56.440 --> 00:15:01.400]  使徒行傳只到第十一章結束
[00:15:01.400 --> 00:15:04.920]  我們基督教的神學缺乏了很多
[00:15:04.920 --> 00:15:10.840]  或者福音的傳播能力減弱了很多
[00:15:10.840 --> 00:15:15.640]  或者到今天我們仍然沒有聽聞福音的機會
[00:15:15.640 --> 00:15:19.640]  其實信任真的很重要
[00:15:19.640 --> 00:15:21.560]  而且在這麼艱難的時刻
[00:15:21.560 --> 00:15:25.080]  竟然只有巴拿巴出來信任
[00:15:25.080 --> 00:15:30.760]  其實信任是一種很重要很重要的力量
[00:15:30.760 --> 00:15:33.480]  話說在一個小鎮
[00:15:33.480 --> 00:15:36.280]  有一個囚犯阿龍
[00:15:36.280 --> 00:15:41.000]  他被罰在戶外整馬路
[00:15:41.000 --> 00:15:46.040]  他工作的時候在地上撿到一千元紙幣
[00:15:46.040 --> 00:15:50.040]  他想都不想就交給警察
[00:15:50.040 --> 00:15:53.560]  但警察竟然用很藐視的態度跟他說
[00:15:53.560 --> 00:15:57.080]  你不用跟我來這一套
[00:15:57.080 --> 00:16:01.000]  你打算用自己的錢來賄賂我
[00:16:01.000 --> 00:16:02.680]  想換取減刑
[00:16:02.680 --> 00:16:06.600]  你們這些人一點都不老實
[00:16:06.600 --> 00:16:10.680]  阿龍聽見這個警察這樣說他萬念俱灰
[00:16:10.680 --> 00:16:14.280]  他想想這個世界上不會再有人相信我
[00:16:14.280 --> 00:16:18.440]  於是在那個晚上他越獄逃亡
[00:16:18.440 --> 00:16:21.800]  並且大肆搶劫錢財
[00:16:21.800 --> 00:16:23.400]  他搶到足夠的錢之後
[00:16:23.400 --> 00:16:27.480]  他就上了一架駛向邊境的火車
[00:16:27.480 --> 00:16:30.600]  那架火車很擠迫
[00:16:30.600 --> 00:16:35.400]  他只好站在廁所的旁邊
[00:16:35.400 --> 00:16:42.200]  這時候有一個很漂亮的少女走進廁所
[00:16:42.200 --> 00:16:46.920]  關門的時候她發現門鎖壞了
[00:16:46.920 --> 00:16:49.160]  她就走出來
[00:16:49.160 --> 00:16:51.320]  她小聲跟阿龍說
[00:16:51.320 --> 00:16:56.040]  先生可不可以請你幫我把守這道門
[00:16:56.040 --> 00:16:58.440]  因為門鎖壞了
[00:16:58.440 --> 00:17:00.840]  可不可以
[00:17:00.840 --> 00:17:04.040]  就在那個時候阿龍呆了一呆
[00:17:04.040 --> 00:17:07.880]  他看見這個少女純真的眼神
[00:17:07.880 --> 00:17:10.280]  阿龍點點頭
[00:17:10.280 --> 00:17:11.960]  少女就進了廁所
[00:17:11.960 --> 00:17:15.160]  而阿龍就好像一個忠誠的衛兵
[00:17:15.160 --> 00:17:18.840]  嚴嚴地把守著這個門口
[00:17:18.840 --> 00:17:20.680]  就在那一剎那
[00:17:20.680 --> 00:17:23.240]  阿龍改變了主意
[00:17:23.240 --> 00:17:25.240]  他到下一站的時候
[00:17:25.240 --> 00:17:31.400]  他就下車到警局投案自首
[00:17:31.400 --> 00:17:35.240]  弟兄姊妹原來受到別人的信任
[00:17:35.240 --> 00:17:38.840]  竟然有這麼大的力量
[00:17:38.840 --> 00:17:42.040]  勝過金錢和武力
[00:17:42.040 --> 00:17:45.080]  而且能夠洗滌人的靈魂
[00:17:45.080 --> 00:17:47.320]  使人充滿著自信
[00:17:47.320 --> 00:17:51.800]  而且改過前線
[00:17:51.800 --> 00:17:54.360]  我相信當日的素羅
[00:17:54.360 --> 00:17:58.520]  他就像這個阿龍一樣
[00:17:58.520 --> 00:18:01.400]  當所有人都不相信他的時候
[00:18:01.400 --> 00:18:04.520]  巴拿巴相信他
[00:18:04.520 --> 00:18:08.120]  巴拿巴鼓勵他
[00:18:08.120 --> 00:18:12.120]  不過我們也許會有一個疑問
[00:18:12.120 --> 00:18:17.560]  我們這麼容易相信別人
[00:18:17.560 --> 00:18:19.960]  會不會是太傻了
[00:18:19.960 --> 00:18:23.880]  有時候在街上有人會問我們
[00:18:23.880 --> 00:18:26.440]  先生可不可以借個電話
[00:18:26.440 --> 00:18:28.920]  不過現在都很少
[00:18:28.920 --> 00:18:29.960]  都是太太
[00:18:29.960 --> 00:18:35.080]  太太 我想要你祈福
[00:18:35.080 --> 00:18:36.600]  或者有些人會問
[00:18:36.600 --> 00:18:40.280]  帥哥可不可以給我20元買飯盒
[00:18:40.280 --> 00:18:43.000]  有時候在街上經常都會遇到
[00:18:43.000 --> 00:18:47.480]  那些通常都是騙人的
[00:18:47.480 --> 00:18:49.720]  人很有趣
[00:18:49.720 --> 00:18:53.080]  如果我們被騙都是騙20元
[00:18:53.080 --> 00:18:56.200]  你祈福當然不要拿這麼多錢來祈福
[00:18:56.200 --> 00:18:57.400]  叫他拿些金器
[00:18:57.400 --> 00:19:00.040]  他說沒有 我只有一條銀鏈
[00:19:00.040 --> 00:19:02.120]  可能他走了
[00:19:02.120 --> 00:19:03.800]  但問題是
[00:19:03.800 --> 00:19:06.440]  如果我們被騙了一些錢
[00:19:06.440 --> 00:19:09.080]  其實問題不在我們身上
[00:19:09.080 --> 00:19:10.680]  是在誰身上
[00:19:10.680 --> 00:19:13.560]  是在騙我們的人身上
[00:19:13.560 --> 00:19:14.760]  我們又要問
[00:19:14.760 --> 00:19:18.120]  耶穌不是教導我們要靈巧像蛇嗎
[00:19:18.120 --> 00:19:20.840]  和我們願意相信別人
[00:19:20.840 --> 00:19:23.560]  其實兩者之間有沒有衝突
[00:19:23.560 --> 00:19:26.600]  這個真的要請教梅靈牧師
[00:19:26.600 --> 00:19:31.640]  因為他的聖經是他的專長
[00:19:31.640 --> 00:19:35.880]  跟耶穌說我們要靈巧像蛇
[00:19:35.880 --> 00:19:37.800]  當然
[00:19:37.800 --> 00:19:40.840]  其實耶穌提醒我們這件事
[00:19:40.840 --> 00:19:44.840]  其實我們要有基本的判斷力
[00:19:44.840 --> 00:19:47.320]  其實你應該有一個基本的判斷力
[00:19:47.320 --> 00:19:48.360]  其實你留意一下
[00:19:48.360 --> 00:19:51.960]  主耶穌不是所有人都相信
[00:19:51.960 --> 00:19:52.760]  當你讀聖經
[00:19:52.760 --> 00:19:53.720]  你有沒有留意
[00:19:53.720 --> 00:19:57.400]  他不是很相信那些文士和法利賽人
[00:19:57.400 --> 00:19:59.320]  聖經如何記載他
[00:19:59.320 --> 00:20:05.240]  他說主不將自己
[00:20:05.240 --> 00:20:07.880]  不將自己交給他們
[00:20:07.880 --> 00:20:10.040]  因為主有判斷
[00:20:10.040 --> 00:20:11.720]  祂知道這些人
[00:20:11.720 --> 00:20:13.960]  全心想殺死祂
[00:20:13.960 --> 00:20:18.520]  全心想找祂的把柄
[00:20:18.520 --> 00:20:21.400]  所以我們也有理由相信
[00:20:21.400 --> 00:20:27.640]  其實巴拿巴應該和塑羅是有一段相處的時間
[00:20:27.640 --> 00:20:30.040]  他不是就這樣在街邊金馬倫道沙一號
[00:20:30.040 --> 00:20:31.480]  見到然後說兩句
[00:20:31.480 --> 00:20:33.800]  不是,可能他們去了元朗
[00:20:33.800 --> 00:20:35.000]  不要說名字
[00:20:35.000 --> 00:20:37.640]  去了某個餐廳坐下
[00:20:37.640 --> 00:20:39.400]  不知道當時有什麼餐廳
[00:20:39.400 --> 00:20:40.360]  一起相處過
[00:20:40.360 --> 00:20:43.080]  然後告訴祂我怎樣真的改變
[00:20:43.080 --> 00:20:46.600]  所以巴拿巴應該很細心聆聽
[00:20:46.600 --> 00:20:47.720]  塑羅的故事
[00:20:47.720 --> 00:20:50.520]  然後作出判斷
[00:20:50.520 --> 00:20:53.160]  他就選擇相信
[00:20:53.160 --> 00:20:54.360]  其實有時真是
[00:20:54.360 --> 00:20:55.720]  現在這個社會
[00:20:55.720 --> 00:20:59.400]  這些騙人的東西越來越多
[00:20:59.400 --> 00:21:01.000]  有時真是令我們
[00:21:01.000 --> 00:21:03.080]  都不太容易相信別人
[00:21:03.080 --> 00:21:04.120]  又或者說
[00:21:04.120 --> 00:21:07.880]  我們人如果受了傷害之後
[00:21:07.880 --> 00:21:10.760]  就很難再去相信
[00:21:10.760 --> 00:21:12.520]  這是一種循環
[00:21:12.520 --> 00:21:18.280]  這個要請教蔡明恩傳道
[00:21:18.280 --> 00:21:23.160]  不知道你們喜不喜歡看麥兜的漫畫
[00:21:23.160 --> 00:21:26.840]  有多少人喜歡看麥兜的漫畫
[00:21:26.840 --> 00:21:29.000]  一個也沒有
[00:21:29.000 --> 00:21:31.720]  沒有跟小孩子一起看嗎
[00:21:31.720 --> 00:21:33.400]  你也沒有
[00:21:33.400 --> 00:21:35.240]  OK啦
[00:21:35.240 --> 00:21:38.760]  真是很慘
