
[00:00:00.000 --> 00:00:07.800]  今天和大家一起去學習思想領受神的話語的訊息
[00:03:17.100 --> 00:03:18.100]  在後面
[00:03:18.100 --> 00:03:19.100]  在那個洞的旁邊
[00:03:19.100 --> 00:03:20.100]  看著他
[00:03:20.100 --> 00:03:21.100]  又大聲叫
[00:03:21.100 --> 00:03:22.100]  大聲拼命爬
[00:03:22.100 --> 00:03:23.100]  都沒有用的
[00:03:23.100 --> 00:03:25.100]  他忍不住就說了一句
[00:03:25.100 --> 00:03:26.100]  老友
[00:03:26.100 --> 00:03:29.100]  不要浪費力氣了
[00:03:29.100 --> 00:03:32.100]  怎樣都爬不上去了
[00:03:32.100 --> 00:03:34.100]  都不用兩秒鐘
[00:03:34.100 --> 00:03:40.100]  第二個那個就立刻爬上去了
[00:03:40.100 --> 00:03:41.100]  這些就是
[00:03:41.100 --> 00:03:42.100]  什麼?
[00:03:42.100 --> 00:03:44.100]  潛能
[00:03:44.100 --> 00:03:45.100]  就是原來
[00:03:45.100 --> 00:03:46.100]  有些危急的時候
[00:03:46.100 --> 00:03:48.100]  忽然間什麼事的時候
[00:03:48.100 --> 00:03:53.100]  那些潛能就出來了
[00:03:53.100 --> 00:03:54.100]  當神創造我們的時候
[00:03:54.100 --> 00:03:56.100]  我們有很多潛能的
[00:03:56.100 --> 00:03:59.100]  其實神要我們來發展
[00:03:59.100 --> 00:04:01.100]  但是更重要的是什麼?
[00:04:01.100 --> 00:04:04.100]  就是當主耶穌拯救了我們之後
[00:04:04.100 --> 00:04:08.100]  祂就將祂的生命賜給我們
[00:04:08.100 --> 00:04:10.100]  祂就將聖靈
[00:04:10.100 --> 00:04:15.100]  聖靈就是一個無量的能力
[00:04:15.100 --> 00:04:18.100]  就是上帝三一神有衛格的
[00:04:18.100 --> 00:04:20.100]  祂的自己
[00:04:20.100 --> 00:04:23.100]  將聖靈賜給我們
[00:04:23.100 --> 00:04:24.100]  所以其實
[00:04:24.100 --> 00:04:28.100]  當我們來依賴聖靈
[00:04:28.100 --> 00:04:29.100]  聖經裡面說到
[00:04:29.100 --> 00:04:31.100]  祂是能夠叫耶穌基督
[00:04:31.100 --> 00:04:35.100]  從死裡面復活的大能
[00:04:35.100 --> 00:04:37.100]  就在聖靈那裡來發揮出來
[00:04:37.100 --> 00:04:38.100]  所以今天我們其實
[00:04:38.100 --> 00:04:41.100]  又擁有一個很重要的潛能
[00:04:41.100 --> 00:04:43.100]  這個潛能就是藉著聖靈
[00:04:43.100 --> 00:04:49.100]  幫助我們來展現出
[00:04:49.100 --> 00:04:52.100]  神的奇妙的能力和工作
[00:04:52.100 --> 00:04:53.100]  透過我們
[00:04:53.100 --> 00:04:55.100]  不是我們的能力
[00:04:55.100 --> 00:04:56.100]  是上帝給我們
[00:04:56.100 --> 00:05:00.100]  藉著聖靈的潛能和能力
[00:05:00.100 --> 00:05:02.100]  所以說到聖靈
[00:05:02.100 --> 00:05:04.100]  在這裡裡面很清楚
[00:05:04.100 --> 00:05:08.100]  主耶穌基督就是將禱告連上關係
[00:05:08.100 --> 00:05:14.100]  在路加福音一章十一章一到十三節
[00:05:14.100 --> 00:05:17.100]  主耶穌是論到關乎祈禱的
[00:05:17.100 --> 00:05:21.100]  當我去讀這段經文的時候
[00:05:21.100 --> 00:05:25.100]  其實可以綜合有三件事
[00:05:25.100 --> 00:05:26.100]  或者三方面
[00:05:26.100 --> 00:05:28.100]  第一 耶穌先講到
[00:05:28.100 --> 00:05:30.100]  關乎禱告的教導
[00:05:30.100 --> 00:05:32.100]  這個我們很熟悉的
[00:05:32.100 --> 00:05:34.100]  我們一會兒再次重溫一下
[00:05:34.100 --> 00:05:38.100]  之後他就用了兩個的比喻
[00:05:38.100 --> 00:05:42.100]  來講關乎禱告的真理
[00:05:42.100 --> 00:05:44.100]  所以今天我們來看看這三樣東西
[00:05:44.100 --> 00:05:45.100]  也都是很好的
[00:05:45.100 --> 00:05:47.100]  在我們前幾次
[00:05:47.100 --> 00:05:50.100]  我們一路講到我們要傳福音
[00:05:50.100 --> 00:05:53.100]  未來我們有機會有福音的聚會
[00:05:53.100 --> 00:05:55.100]  我們來成為主的代表
[00:05:55.100 --> 00:05:57.100]  成為主的使者
[00:05:57.100 --> 00:06:00.100]  我們又做在愛心的實踐
[00:06:00.100 --> 00:06:02.100]  好像很撒瑪利亞人一樣
[00:06:02.100 --> 00:06:04.100]  來到在我們的人生當中
[00:06:04.100 --> 00:06:06.100]  他們有需要有困苦
[00:06:06.100 --> 00:06:08.100]  有需要幫忙的人
[00:06:08.100 --> 00:06:11.100]  我們能夠發出我們的愛心
[00:06:11.100 --> 00:06:12.100]  我們的憐憫
[00:06:12.100 --> 00:06:14.100]  好像主一樣
[00:06:14.100 --> 00:06:16.100]  我們先愛神
[00:06:16.100 --> 00:06:18.100]  然後就將神的愛
[00:06:18.100 --> 00:06:20.100]  去展現在其他人當中
[00:06:20.100 --> 00:06:22.100]  我們更加知道原來很重要的
[00:06:22.100 --> 00:06:24.100]  就是我們回到主的面前
[00:06:24.100 --> 00:06:26.100]  來仰望他的話語
[00:06:26.100 --> 00:06:28.100]  好像瑪利亞一樣
[00:06:28.100 --> 00:06:31.100]  專注在主的面前領受他的話
[00:06:31.100 --> 00:06:33.100]  當這些一切的時候
[00:06:33.100 --> 00:06:35.100]  耶穌去到第十一章
[00:06:35.100 --> 00:06:37.100]  路加特別記載這幾件事的時候
[00:06:37.100 --> 00:06:40.100]  可以說我們真的需要靠著禱告
[00:06:40.100 --> 00:06:42.100]  來去展現 去實踐
[00:06:42.100 --> 00:06:44.100]  去經歷這幾樣東西
[00:06:44.100 --> 00:06:48.100]  因為能力只有從聖靈的禱告那裡而來
[00:06:48.100 --> 00:06:49.100]  所以我們今天傳福音
[00:06:49.100 --> 00:06:51.100]  我們需要祈禱
[00:06:51.100 --> 00:06:54.100]  我們需要神的聖靈的工作
[00:06:54.100 --> 00:06:57.100]  我們讀一讀這三節的經文 好不好
[00:06:57.100 --> 00:06:59.100]  我們既然很熟悉的
[00:06:59.100 --> 00:07:01.100]  我們一起特別頭幾節
[00:07:01.100 --> 00:07:03.100]  我們重新讀完它 好嗎
[00:07:03.100 --> 00:07:05.100]  十三節的經文 我們一起讀完它
[00:07:05.100 --> 00:07:09.100]  好 我們先讀路加十一章
[00:07:09.100 --> 00:07:11.100]  第一節 請讀
[00:07:11.100 --> 00:07:14.100]  耶穌在一個地方禱告
[00:07:14.100 --> 00:07:16.100]  禱告完了
[00:07:16.100 --> 00:07:18.100]  有個門徒對他說
[00:07:18.100 --> 00:07:21.100]  求主教導我們禱告
[00:07:21.100 --> 00:07:25.100]  像約翰教導他的門徒
[00:07:25.100 --> 00:07:28.100]  耶穌說 你們禱告的時候
[00:07:28.100 --> 00:07:32.100]  要說 我們在天上的父
[00:07:32.100 --> 00:07:35.100]  願人都尊你的名為聖
[00:07:35.100 --> 00:07:37.100]  願你的國降臨
[00:07:37.100 --> 00:07:40.100]  願你的子野行在地上
[00:07:40.100 --> 00:07:43.100]  如同行在天上
[00:07:43.100 --> 00:07:46.100]  我們日用的飲食
[00:07:46.100 --> 00:07:48.100]  天天賜給我們
[00:07:48.100 --> 00:07:50.100]  赦免我們的罪
[00:07:50.100 --> 00:07:53.100]  因為我們也赦免
[00:07:53.100 --> 00:07:55.100]  凡虧欠我們的人
[00:07:55.100 --> 00:07:58.100]  不叫我們遇見試探
[00:07:58.100 --> 00:08:02.100]  救我們脫離空惡
[00:08:02.100 --> 00:08:04.100]  耶穌又說
[00:08:04.100 --> 00:08:08.100]  你們中間誰有一個朋友
[00:08:08.100 --> 00:08:10.100]  半夜到他那裡去
[00:08:10.100 --> 00:08:15.100]  說 朋友 請給我三個餅
[00:08:15.100 --> 00:08:17.100]  因為我有一個朋友
[00:08:17.100 --> 00:08:20.100]  行路來到我這裡
[00:08:20.100 --> 00:08:23.100]  我沒有什麼給他擺上
[00:08:23.100 --> 00:08:26.100]  那人在裡面回答說
[00:08:26.100 --> 00:08:28.100]  不要搞擾我
[00:08:28.100 --> 00:08:30.100]  門已經關閉
[00:08:30.100 --> 00:08:34.100]  孩子們也同我在床上了
[00:08:34.100 --> 00:08:38.100]  我不能起來給你
[00:08:38.100 --> 00:08:40.100]  我告訴你們
[00:08:40.100 --> 00:08:44.100]  雖不因他是朋友起來給他
[00:08:44.100 --> 00:08:49.100]  但因他情慈迫切地藉求
[00:08:49.100 --> 00:08:55.100]  就必起來照他所須容的給他
[00:08:55.100 --> 00:08:57.100]  我又告訴你們
[00:08:57.100 --> 00:09:00.100]  你們祈求就給你們
[00:09:00.100 --> 00:09:03.100]  尋找就尋見
[00:09:03.100 --> 00:09:06.100]  叩門就給你們開門
[00:09:06.100 --> 00:09:09.100]  因為凡祈求的就得著
[00:09:09.100 --> 00:09:12.100]  尋找的就尋見
[00:09:12.100 --> 00:09:16.100]  叩門的就給他開門
[00:09:16.100 --> 00:09:19.100]  你們中間作父親的
[00:09:19.100 --> 00:09:22.100]  誰有兒子求餅
[00:09:22.100 --> 00:09:24.100]  反給他石頭呢
[00:09:24.100 --> 00:09:29.100]  求魚反拿蛇當魚給他呢
[00:09:29.100 --> 00:09:33.100]  求雞蛋反給他蠍子呢
[00:09:33.100 --> 00:09:35.100]  你們雖然不好
[00:09:35.100 --> 00:09:40.100]  尚且知道拿好東西給兒女
[00:09:40.100 --> 00:09:45.100]  何況天父豈不更將聖靈
[00:09:45.100 --> 00:09:49.100]  給他求他的人民
[00:09:49.100 --> 00:09:51.100]  所以我們在這裡看見
[00:09:51.100 --> 00:09:54.100]  二十三節聖經很明顯圍繞到禱告
[00:09:54.100 --> 00:09:59.100]  講到我們怎樣向神祈求
[00:09:59.100 --> 00:10:01.100]  更加在最後結束的時候
[00:10:01.100 --> 00:10:03.100]  將這個正義突出
[00:10:03.100 --> 00:10:07.100]  就是神將聖靈給求他的人
[00:10:07.100 --> 00:10:10.100]  我們先看看這三方面的第一方面
[00:10:10.100 --> 00:10:15.100]  我給他們一個分題叫做 香神禱告有什麼
[00:10:15.100 --> 00:10:18.100]  有冒犯
[00:10:18.100 --> 00:10:20.100]  誰說我們冒犯
[00:10:20.100 --> 00:10:22.100]  主耶穌很明顯
[00:10:22.100 --> 00:10:30.100]  我們祈禱各個人的形式
[00:10:30.100 --> 00:10:33.100]  或者有時候的表達
[00:10:33.100 --> 00:10:35.100]  可能都有些不同
[00:10:35.100 --> 00:10:39.100]  我們沒有辦法去模仿別人
[00:10:39.100 --> 00:10:41.100]  模仿就是假的
[00:10:41.100 --> 00:10:43.100]  但是冒犯就不同了
[00:10:43.100 --> 00:10:48.100]  冒犯就是說我們可以去學校的精義
[00:10:48.100 --> 00:10:49.100]  當時在第一節
[00:10:49.100 --> 00:10:50.100]  在這裡開始
[00:10:50.100 --> 00:10:53.100]  耶穌在一個地方禱告
[00:10:53.100 --> 00:10:55.100]  禱告完了
[00:10:55.100 --> 00:10:57.100]  有個門徒對他說
[00:10:57.100 --> 00:10:59.100]  寇主什麼
[00:10:59.100 --> 00:11:02.100]  教導我們禱告
[00:11:02.100 --> 00:11:05.100]  像約翰教導他的門徒
[00:11:05.100 --> 00:11:07.100]  約翰當然是私塞約翰
[00:11:07.100 --> 00:11:09.100]  那時候私塞約翰有門徒
[00:11:09.100 --> 00:11:11.100]  所以私塞約翰教導他的門徒
[00:11:11.100 --> 00:11:13.100]  所以耶穌的門徒說
[00:11:13.100 --> 00:11:15.100]  我是你的門徒
[00:11:15.100 --> 00:11:16.100]  是主你的門徒
[00:11:16.100 --> 00:11:21.100]  所以求你教導我們這幫做主的門徒
[00:11:21.100 --> 00:11:24.100]  這幫人學習禱告
[00:11:24.100 --> 00:11:25.100]  所以我們看到
[00:11:25.100 --> 00:11:26.100]  真的是
[00:11:26.100 --> 00:11:28.100]  這裡就是
[00:11:28.100 --> 00:11:33.100]  在主耶穌將一個禱告的冒犯
[00:11:33.100 --> 00:11:35.100]  這個冒犯其實不只是一個形式
[00:11:35.100 --> 00:11:37.100]  也是耶穌的生命
[00:11:37.100 --> 00:11:38.100]  為什麼呢
[00:11:38.100 --> 00:11:39.100]  因為在路加福音
[00:11:39.100 --> 00:11:41.100]  如果我們一直說路加福音
[00:11:41.100 --> 00:11:43.100]  單單說路加福音
[00:11:43.100 --> 00:11:46.100]  我們都知道耶穌基督有很多次
[00:11:46.100 --> 00:11:49.100]  祈禱的一些事蹟
[00:11:49.100 --> 00:11:52.100]  很多次他親自的
[00:11:52.100 --> 00:11:54.100]  在人生當中
[00:11:54.100 --> 00:11:57.100]  祈禱的一些示範
[00:11:57.100 --> 00:11:59.100]  所以他面對不同的時候
[00:11:59.100 --> 00:12:01.100]  無論他受洗
[00:12:01.100 --> 00:12:02.100]  他禱告
[00:12:02.100 --> 00:12:04.100]  在路加福音第三章
[00:12:04.100 --> 00:12:06.100]  他揀選門徒的時候
[00:12:06.100 --> 00:12:08.100]  很重要的時候
[00:12:08.100 --> 00:12:10.100]  教會的開始
[00:12:10.100 --> 00:12:12.100]  門徒的根基
[00:12:12.100 --> 00:12:13.100]  他整夜禱告
[00:12:13.100 --> 00:12:15.100]  這是在第六章
[00:12:15.100 --> 00:12:17.100]  他很多時候親自的
[00:12:17.100 --> 00:12:20.100]  去到曠野獨自的親近神
[00:12:20.100 --> 00:12:21.100]  父神
[00:12:21.100 --> 00:12:22.100]  禱告神
[00:12:22.100 --> 00:12:24.100]  這個就是在第五章
[00:12:24.100 --> 00:12:26.100]  或者第九章都有記載
[00:12:26.100 --> 00:12:28.100]  他和其他人一起
[00:12:28.100 --> 00:12:30.100]  和門徒一起禱告
[00:12:30.100 --> 00:12:32.100]  這是在第九章的下半章
[00:12:32.100 --> 00:12:36.100]  然後他為這些軟弱的肢體禱告
[00:12:36.100 --> 00:12:37.100]  為西門
[00:12:37.100 --> 00:12:38.100]  記得嗎
[00:12:38.100 --> 00:12:39.100]  為西門彼得祈禱
[00:12:39.100 --> 00:12:40.100]  這是第二十二章
[00:12:40.100 --> 00:12:43.100]  甚至後來他獨自
[00:12:43.100 --> 00:12:48.100]  與三個門徒去到黑西瑪麗園
[00:12:48.100 --> 00:12:52.100]  然後這些門徒還在沉睡的時候
[00:12:52.100 --> 00:12:54.100]  他就警醒禱告
[00:12:54.100 --> 00:12:55.100]  一次
[00:12:55.100 --> 00:12:56.100]  兩次
[00:12:56.100 --> 00:12:57.100]  什麼呀
[00:12:57.100 --> 00:12:59.100]  三次
[00:12:59.100 --> 00:13:01.100]  這是第二十二章
[00:13:01.100 --> 00:13:03.100]  最後我們當然也看到
[00:13:03.100 --> 00:13:05.100]  特別是《老家》才有記載的
[00:13:05.100 --> 00:13:09.100]  在釘十字架的時候
[00:13:09.100 --> 00:13:11.100]  《老家》記載得最多
[00:13:11.100 --> 00:13:14.100]  耶穌在十架上面離開的時候
[00:13:14.100 --> 00:13:15.100]  十架說了七句話
[00:13:15.100 --> 00:13:17.100]  其中好幾句都是什麼
[00:13:17.100 --> 00:13:20.100]  都是向神的吐槽
[00:13:20.100 --> 00:13:23.100]  所以從出生到成長
[00:13:23.100 --> 00:13:25.100]  到經歷不同的階段
[00:13:25.100 --> 00:13:26.100]  為了別人
[00:13:26.100 --> 00:13:28.100]  和別人一起
[00:13:28.100 --> 00:13:30.100]  自己面臨死亡
[00:13:30.100 --> 00:13:32.100]  耶穌基督都是充滿了
[00:13:32.100 --> 00:13:36.100]  是向父神的吐槽
[00:13:36.100 --> 00:13:39.100]  這個正是吐槽的模範
[00:13:39.100 --> 00:13:41.100]  所以這些門徒就說
[00:13:41.100 --> 00:13:44.100]  主啊求您教導我們吐槽
[00:13:44.100 --> 00:13:46.100]  當然剛才我們讀的時候
[00:13:46.100 --> 00:13:48.100]  你讀的時候突然讀到差不多
[00:13:48.100 --> 00:13:50.100]  和我們平時唸主的那一套文
[00:13:50.100 --> 00:13:52.100]  是不是有一點點不同
[00:13:52.100 --> 00:13:54.100]  所以有些領子妹
[00:13:54.100 --> 00:13:56.100]  不需要看螢幕背的時候
[00:13:56.100 --> 00:14:00.100]  發覺跟我們讀的那些人有點不同
[00:14:00.100 --> 00:14:03.100]  原因就是因為這是《老家福音》
[00:14:03.100 --> 00:14:05.100]  我們發覺我們平時
[00:14:05.100 --> 00:14:07.100]  用主那套文結束祈禱的時候
[00:14:07.100 --> 00:14:09.100]  那個是《馬太福音》
[00:14:09.100 --> 00:14:11.100]  《馬太福音》第五章所記載的主那套文
[00:14:11.100 --> 00:14:14.100]  可以說是比較詳盡一點
[00:14:14.100 --> 00:14:17.100]  我們發覺也有後來的抄本
[00:14:17.100 --> 00:14:20.100]  發現多了幾句
[00:14:20.100 --> 00:14:22.100]  然後加進去
[00:14:22.100 --> 00:14:24.100]  但是《老家福音》
[00:14:24.100 --> 00:14:28.100]  可以說是簡化的版本
[00:14:28.100 --> 00:14:32.100]  但是它是最原本的版本
[00:14:32.100 --> 00:14:34.100]  我們發現原來後來
[00:14:34.100 --> 00:14:37.100]  《馬太福音》是一個擴展的版本
[00:14:37.100 --> 00:14:38.100]  我們比較用
[00:14:38.100 --> 00:14:40.100]  因為擴展了更多內容
[00:14:40.100 --> 00:14:43.100]  但是原本簡短的內容
[00:14:43.100 --> 00:14:48.100]  卻是有非常寶貴的屬靈意義
[00:14:48.100 --> 00:14:51.100]  當然跟《馬太福音》非常類同
[00:14:51.100 --> 00:14:53.100]  主要的重點都在那裡
[00:14:53.100 --> 00:14:55.100]  所以我們發覺耶穌基督
[00:14:55.100 --> 00:14:58.100]  將這個模範再一次指示給我們
[00:14:58.100 --> 00:14:59.100]  既然這麼熟悉
[00:14:59.100 --> 00:15:01.100]  我們今天很快地說就可以了
[00:15:01.100 --> 00:15:03.100]  我們將它分為六點
[00:15:03.100 --> 00:15:05.100]  六個重點
[00:15:05.100 --> 00:15:07.100]  究竟主那套文有哪六個重點呢
[00:15:07.100 --> 00:15:10.100]  第一就是親切的對象
[00:15:10.100 --> 00:15:11.100]  為什麼
[00:15:11.100 --> 00:15:12.100]  因為什麼
[00:15:12.100 --> 00:15:13.100]  一開始就說
[00:15:13.100 --> 00:15:18.100]  我們在天上的父
[00:15:18.100 --> 00:15:20.100]  所以這個是親切的對象
[00:15:20.100 --> 00:15:23.100]  從來沒有一個宗教
[00:15:23.100 --> 00:15:25.100]  沒有一個信仰
[00:15:25.100 --> 00:15:30.100]  能夠有這種親切的關係
[00:15:30.100 --> 00:15:33.100]  他們都是叫那些神明
[00:15:33.100 --> 00:15:34.100]  叫他們的名字
[00:15:34.100 --> 00:15:36.100]  叫他們的神明
[00:15:36.100 --> 00:15:37.100]  如果不認識他們
[00:15:37.100 --> 00:15:41.100]  總之就是天上的神
[00:15:41.100 --> 00:15:45.100]  但是我們卻是因為主的救贖
[00:15:45.100 --> 00:15:48.100]  讓我們有了聖靈的生命
[00:15:48.100 --> 00:15:50.100]  我們能夠呼叫
[00:15:50.100 --> 00:15:52.100]  好像剛才那首詩歌
[00:15:52.100 --> 00:15:54.100]  我們齊聲呼叫什麼
[00:15:54.100 --> 00:15:55.100]  阿爸父
[00:15:55.100 --> 00:15:56.100]  哎呀 真的好
[00:15:56.100 --> 00:15:59.100]  齊聲呼叫阿爸父
[00:15:59.100 --> 00:16:01.100]  這個是何等親切的對象
[00:16:01.100 --> 00:16:04.100]  稱我們的上帝為父
[00:16:04.100 --> 00:16:06.100]  因為我們基督教的信仰
[00:16:06.100 --> 00:16:08.100]  就是以這個為根基
[00:16:08.100 --> 00:16:10.100]  以愛為根基
[00:16:10.100 --> 00:16:12.100]  其他的神明是以恐懼
[00:16:12.100 --> 00:16:15.100]  利誘 欺騙
[00:16:15.100 --> 00:16:18.100]  彼此利用為根基
[00:16:18.100 --> 00:16:19.100]  基督教的信仰
[00:16:19.100 --> 00:16:22.100]  以犧牲的愛為根基
[00:16:22.100 --> 00:16:25.100]  所以我們看見這個就是真情
[00:16:25.100 --> 00:16:28.100]  所以我們能夠來到神面前祈禱
[00:16:28.100 --> 00:16:29.100]  是一個真情的關係
[00:16:29.100 --> 00:16:31.100]  是一個愛的關係
[00:16:31.100 --> 00:16:33.100]  是一個最親切的對象
[00:16:33.100 --> 00:16:35.100]  Amen
[00:16:35.100 --> 00:16:38.100]  所以很多人叫他去玩
[00:16:38.100 --> 00:16:40.100]  哇 好精神
[00:16:40.100 --> 00:16:41.100]  叫他做事
[00:16:41.100 --> 00:16:44.100]  哎呀 都做吧
[00:16:44.100 --> 00:16:45.100]  叫他祈禱呢
[00:16:45.100 --> 00:16:46.100]  那怎麼樣
[00:16:46.100 --> 00:16:48.100]  哎呀 不要了 不要了
[00:16:48.100 --> 00:16:50.100]  其實真的
[00:16:50.100 --> 00:16:52.100]  很多時候我們人都是這樣
[00:16:52.100 --> 00:16:53.100]  用了很多活動
[00:16:53.100 --> 00:16:54.100]  很多其他東西
[00:16:54.100 --> 00:16:58.100]  代替了禱告
[00:16:58.100 --> 00:17:02.100]  其實神給我們一個很大的權利
[00:17:02.100 --> 00:17:04.100]  一個很寶貴的
[00:17:04.100 --> 00:17:07.100]  一種信仰的關係
[00:17:07.100 --> 00:17:10.100]  就是來與神親近
[00:17:10.100 --> 00:17:12.100]  向神禱告
[00:17:12.100 --> 00:17:15.100]  所以神給我們禱告
[00:17:15.100 --> 00:17:16.100]  首先要記得
[00:17:16.100 --> 00:17:18.100]  你是在享受祈禱
[00:17:18.100 --> 00:17:20.100]  所以我們來到神面前
[00:17:20.100 --> 00:17:21.100]  是一種什麼
[00:17:21.100 --> 00:17:24.100]  是一種享受天賦的祈禱
