
[00:00:00.000 --> 00:00:02.960]  首先代表教會歡迎大家
[00:03:03.840 --> 00:03:05.480]  或者其實在這兩年裏面
[00:03:05.480 --> 00:03:07.640]  其實普通的弟兄姊妹在我們的祖園裏面
[00:03:07.640 --> 00:03:10.040]  都有一些在敬拜 在祈禱裏面
[00:03:10.040 --> 00:03:11.680]  其實他們都經歷了金粉
[00:03:11.680 --> 00:03:12.760]  或者家裏有香氣
[00:03:12.760 --> 00:03:15.640]  這不是一件很特別的事
[00:03:15.640 --> 00:03:18.720]  最特別的反而是我們的兒童教會
[00:03:18.720 --> 00:03:21.600]  我們的兒童教會是常常有香氣的
[00:03:21.600 --> 00:03:24.240]  照理他們是最純潔的
[00:03:24.240 --> 00:03:28.160]  你沒辦法將你的子女噴上香水才塞進去我們那裏
[00:03:28.160 --> 00:03:32.040]  所以我們很少去分享 因爲古怪
[00:03:32.040 --> 00:03:33.360]  第一就是害怕
[00:03:33.360 --> 00:03:35.280]  害怕什麼就不知道怎麼和大家交代
[00:03:35.280 --> 00:03:36.320]  又不知道怎麼解釋
[00:03:36.320 --> 00:03:37.920]  但是有些人憤怒
[00:03:37.920 --> 00:03:40.280]  我們慢慢去聊天的時候
[00:03:40.280 --> 00:03:42.200]  我們都發現了一樣東西
[00:03:42.200 --> 00:03:43.760]  就是我們要小心留意
[00:03:43.760 --> 00:03:46.320]  可能那種情緒不是來自你的
[00:03:46.320 --> 00:03:48.480]  其實是來自那惡者的
[00:03:48.480 --> 00:03:52.480]  有什麼是見到上帝的工作而會生氣的呢
[00:03:52.480 --> 00:03:54.040]  那一定是那惡者
[00:03:54.040 --> 00:03:56.040]  因爲他不想見到人得釋放
[00:03:56.040 --> 00:03:58.960]  也不想見到人得醫治
[00:03:58.960 --> 00:04:02.040]  因爲他們不想人經歷上帝的大難
[00:04:02.040 --> 00:04:03.200]  但一般來說
[00:04:03.200 --> 00:04:04.520]  我覺得 女性姐妹
[00:04:04.520 --> 00:04:06.480]  如果你是這樣呢
[00:04:06.480 --> 00:04:08.240]  啊 雖然是你壞一點
[00:04:08.240 --> 00:04:09.640]  不過都似的
[00:04:09.640 --> 00:04:12.440]  特別是我們的弟兄
[00:04:12.440 --> 00:04:15.880]  和旁邊的人說 你這樣是OK的
[00:04:15.880 --> 00:04:16.920]  爲什麼
[00:04:16.920 --> 00:04:19.040]  因爲我們其實真的相信上帝創造
[00:04:19.040 --> 00:04:20.320]  我們有理性的嘛
[00:04:20.320 --> 00:04:21.480]  我們不可能說
[00:04:21.480 --> 00:04:22.960]  人家這邊 我們走這邊
[00:04:22.960 --> 00:04:24.880]  人家說那樣 我們就走那樣
[00:04:24.880 --> 00:04:26.280]  我們卻不懷疑
[00:04:26.280 --> 00:04:27.560]  我們不去探求
[00:04:27.560 --> 00:04:28.760]  我覺得這個態度呢
[00:04:28.760 --> 00:04:30.080]  其實是OK的
[00:04:30.080 --> 00:04:31.640]  因爲我們都會問一下
[00:04:31.640 --> 00:04:34.120]  哇 究竟是不是真的
[00:04:34.120 --> 00:04:36.120]  還有 就算是超自然
[00:04:36.120 --> 00:04:39.280]  那是不是真的是上帝而來的呢
[00:04:39.280 --> 00:04:41.920]  原因是其實聖經是提醒我們的
[00:04:41.920 --> 00:04:44.520]  它說凡靈都不可以盡信
[00:04:44.520 --> 00:04:47.640]  我們是需要去察現的
[00:04:47.640 --> 00:04:49.080]  很坦白 你問我
[00:04:49.080 --> 00:04:50.720]  當2016年
[00:04:50.720 --> 00:04:53.600]  我們在泰國那段時間經歷的時候
[00:04:53.600 --> 00:04:58.720]  我們是帶着非常懷疑的態度過去的
[00:04:58.720 --> 00:04:59.920]  不過 有個比喻
[00:04:59.920 --> 00:05:03.320]  我都常常和我們身邊的弟兄姐妹聊的
[00:05:03.320 --> 00:05:05.600]  假設如果你有個親生兒子
[00:05:05.600 --> 00:05:07.560]  歲多兩歲 剛剛適合
[00:05:07.560 --> 00:05:10.080]  就被人拐走了 OK
[00:05:10.080 --> 00:05:13.160]  現在你聽聞有個小朋友
[00:05:13.160 --> 00:05:15.880]  其實只有10%像你的兒子
[00:05:15.880 --> 00:05:17.880]  在小西灣啊
[00:05:17.880 --> 00:05:21.160]  很遠的地方
[00:05:21.160 --> 00:05:22.600]  10%而已
[00:05:22.600 --> 00:05:24.560]  你去不去看
[00:05:24.560 --> 00:05:25.920]  當然去 堂堂都說去
[00:05:25.920 --> 00:05:27.280]  很大聲的 那些媽媽說的
[00:05:27.280 --> 00:05:28.360]  當然去啦
[00:05:28.360 --> 00:05:30.000]  1%都去
[00:05:30.000 --> 00:05:31.960]  不要說小西灣 是不是
[00:05:31.960 --> 00:05:34.920]  大小回沙啊 廣州啊 哈爾濱你都去
[00:05:34.920 --> 00:05:37.600]  因爲那個是我的兒子來的
[00:05:37.600 --> 00:05:38.800]  我的女兒來的
[00:05:38.800 --> 00:05:43.440]  我沒可能有小小的機會不去探求的
[00:05:43.440 --> 00:05:45.720]  弟兄姐妹 你相信主
[00:05:45.720 --> 00:05:48.040]  你不是很想見到耶穌嗎
[00:05:48.040 --> 00:05:50.680]  你不是很想知道你的神是真實的嗎
[00:05:50.680 --> 00:05:51.960]  看聖經說這麼多東西
[00:05:51.960 --> 00:05:53.280]  你是不是想知道
[00:05:53.280 --> 00:05:56.200]  其實上帝現在是不是還活着的嗎
[00:05:56.200 --> 00:05:58.240]  如果你聽到
[00:05:58.240 --> 00:06:00.280]  爲什麼你不去看一下呢
[00:06:00.280 --> 00:06:01.360]  我們這麼多年來
[00:06:01.360 --> 00:06:03.000]  其實由21年前
[00:06:03.000 --> 00:06:04.800]  我們是被逼在轉軌裏面
[00:06:04.800 --> 00:06:06.560]  經歷聖靈的工作的
[00:06:06.560 --> 00:06:08.040]  因爲我們自小在教會里面
[00:06:08.040 --> 00:06:10.280]  教導我們千萬不要碰這些東西
[00:06:10.280 --> 00:06:12.200]  這些東西很邪的
[00:06:12.200 --> 00:06:16.160]  所以我們其實是非常閉上眼睛不去看的
[00:06:16.160 --> 00:06:18.280]  聖學院裏面說我們都不理的
[00:06:18.280 --> 00:06:20.120]  我們是方派嘛 什麼都不碰
[00:06:20.120 --> 00:06:21.280]  但上帝真的很奇妙
[00:06:21.280 --> 00:06:23.600]  他讓我們面對着趕鬼的事情
[00:06:23.600 --> 00:06:25.240]  所以都不道理不理
[00:06:25.240 --> 00:06:27.280]  有個被鬼附的姐妹在你家裏
[00:06:27.280 --> 00:06:29.480]  整個星期都趕不到她走
[00:06:29.480 --> 00:06:30.760]  人都趕不到走
[00:06:30.760 --> 00:06:32.120]  不要說那隻鬼了
[00:06:32.120 --> 00:06:34.280]  你都不知道怎麼辦的時候
[00:06:34.280 --> 00:06:37.160]  唯有去求神去幫助
[00:06:37.160 --> 00:06:39.720]  神就用了這麼奇妙的事情
[00:06:39.720 --> 00:06:40.960]  就讓我們突破了
[00:06:40.960 --> 00:06:44.160]  去認識到原來聖經所說的那些
[00:06:44.160 --> 00:06:46.920]  奉耶穌基督名可以將鬼趕走
[00:06:46.920 --> 00:06:48.320]  其實是真實的
[00:06:48.320 --> 00:06:50.440]  面對着事情發生了之後
[00:06:50.440 --> 00:06:51.960]  我們都是很疑惑
[00:06:51.960 --> 00:06:53.920]  所以我們纔不斷去看書
[00:06:53.920 --> 00:06:55.560]  不斷去問聖學院
[00:06:55.560 --> 00:06:57.160]  聖學院方派答不到
[00:06:57.160 --> 00:06:58.600]  我們去問靈恩派
[00:06:58.600 --> 00:07:01.120]  然後抱着戰戰兢兢的心情
[00:07:01.120 --> 00:07:03.880]  去參加那些所謂的活動
[00:07:03.880 --> 00:07:06.320]  這次的神蹟奇事很坦白
[00:07:06.320 --> 00:07:09.320]  其實我們都是有開放的心
[00:07:09.320 --> 00:07:11.160]  去聽一下他們說的話
[00:07:11.160 --> 00:07:13.040]  去到一件事最悲哀的
[00:07:13.040 --> 00:07:14.040]  我們就覺得
[00:07:14.040 --> 00:07:16.320]  哇 整個場地八千多人
[00:07:16.320 --> 00:07:18.680]  大部分都是國內人
[00:07:18.680 --> 00:07:20.120]  很少香港人
[00:07:20.120 --> 00:07:22.680]  預備了幾百個最前面的位置
[00:07:22.680 --> 00:07:24.800]  是給香港的教務同工
[00:07:24.800 --> 00:07:25.840]  一眼看完
[00:07:25.840 --> 00:07:29.400]  只有我們教會的十幾個教務同工
[00:07:29.400 --> 00:07:31.720]  前頭就是那些主辦單位
[00:07:31.720 --> 00:07:32.840]  不知道
[00:07:32.840 --> 00:07:34.840]  連靈恩派都不知道去了哪裏
[00:07:34.840 --> 00:07:37.280]  實際上靈恩姐妹是否聽得太多了
[00:07:37.280 --> 00:07:38.400]  見得太多了
[00:07:38.400 --> 00:07:39.400]  這二十多年裏面
[00:07:39.400 --> 00:07:41.120]  我們去過Benny Hill
[00:07:41.120 --> 00:07:42.760]  我們都去過Harbour Bound
[00:07:42.760 --> 00:07:43.840]  去過侯樂道
[00:07:43.840 --> 00:07:45.960]  我們的練習其實很保守的
[00:07:45.960 --> 00:07:46.800]  靈恩姐妹
[00:07:46.800 --> 00:07:48.000]  我們爲什麼今年不去呢
[00:07:48.000 --> 00:07:48.880]  你們要去這些東西嗎
[00:07:48.880 --> 00:07:49.600]  我們沒有去的
[00:07:49.600 --> 00:07:51.000]  爲什麼我不知道呢
[00:07:51.000 --> 00:07:53.000]  因爲我們自己都好像你一樣
[00:07:53.000 --> 00:07:54.600]  疑惑
[00:07:54.600 --> 00:07:55.600]  當疑惑的時候
[00:07:55.600 --> 00:07:58.520]  作爲牧者我們都很謹慎
[00:07:58.520 --> 00:07:59.440]  所以其實每一次
[00:07:59.440 --> 00:08:01.080]  無論Benny Hill 無論Harbour Bound
[00:08:01.080 --> 00:08:02.880]  其實靈恩姐妹去的時候
[00:08:02.880 --> 00:08:05.280]  已經可能是第二次 第三次來的了
[00:08:05.280 --> 00:08:07.600]  通常第一次我們不會少宣傳的
[00:08:07.600 --> 00:08:09.400]  我們通常都是自己教務同工
[00:08:09.400 --> 00:08:10.240]  以前教會小的時候
[00:08:10.240 --> 00:08:11.880]  我們就帶着一羣執事
[00:08:11.880 --> 00:08:13.440]  就是你看着我
[00:08:13.440 --> 00:08:14.120]  我看着你
[00:08:14.120 --> 00:08:14.880]  你明白嗎
[00:08:14.880 --> 00:08:15.880]  去到那時候
[00:08:15.880 --> 00:08:18.120]  不拒絕我們就先走了
[00:08:18.120 --> 00:08:20.640]  我們是這麼愚蠢的想法
[00:08:20.640 --> 00:08:23.360]  來到靈恩姐妹去探索的
[00:08:23.360 --> 00:08:24.360]  所以當我們去到
[00:08:24.360 --> 00:08:25.160]  我們見到一些東西
[00:08:25.160 --> 00:08:26.360]  我們是接受不了的
[00:08:26.360 --> 00:08:27.200]  蟑螂這樣
[00:08:27.200 --> 00:08:27.960]  咬着咬着
[00:08:27.960 --> 00:08:29.400]  然後又有人游泳
[00:08:29.400 --> 00:08:30.760]  然後又有人在那裏跑步
[00:08:30.760 --> 00:08:32.120]  哇 真是人都瘋了
[00:08:32.120 --> 00:08:33.480]  但是問題是
[00:08:33.480 --> 00:08:34.640]  你問有沒有平安
[00:08:34.640 --> 00:08:35.840]  有平安
[00:08:35.840 --> 00:08:36.640]  你禱告的時候
[00:08:36.640 --> 00:08:37.640]  你敬拜的時候
[00:08:37.640 --> 00:08:38.640]  神在不在
[00:08:38.640 --> 00:08:40.560]  你就覺得神真的在
[00:08:40.560 --> 00:08:41.680]  於是在這樣的狀態之下
[00:08:41.680 --> 00:08:43.240]  我們就開放心情
[00:08:43.240 --> 00:08:44.280]  慢慢去學習
[00:08:44.280 --> 00:08:45.680]  慢慢去學習
[00:08:45.680 --> 00:08:47.320]  以至到今天你在
[00:08:47.320 --> 00:08:48.680]  芝麻長大的靈恩姐妹
[00:08:48.680 --> 00:08:49.920]  你覺得好像很普通
[00:08:49.920 --> 00:08:51.240]  三位一體的神
[00:08:51.240 --> 00:08:52.520]  經常都在說
[00:08:52.520 --> 00:08:53.400]  其實不是的
[00:08:53.400 --> 00:08:54.840]  起碼在我自己小時候
[00:08:54.840 --> 00:08:56.480]  我二十多年在教會里
[00:08:56.480 --> 00:08:58.480]  都不會提醒你的工作
[00:08:58.480 --> 00:08:59.320]  但是當然
[00:08:59.320 --> 00:09:00.640]  知是一件事
[00:09:00.640 --> 00:09:02.160]  趕軌當然是可以的
[00:09:02.160 --> 00:09:04.040]  因爲你不想跪下
[00:09:04.040 --> 00:09:06.480]  但是你再說多一點
[00:09:06.480 --> 00:09:07.680]  你問我們自己
[00:09:07.680 --> 00:09:09.200]  都是很不OK的
[00:09:09.200 --> 00:09:11.720]  所以你回顧在兩年前
[00:09:11.720 --> 00:09:13.920]  所經驗的無端端的金粉
[00:09:13.920 --> 00:09:15.840]  然後祈禱整個手都是那些
[00:09:15.840 --> 00:09:18.920]  好像金粉的卸妝的感覺
[00:09:18.920 --> 00:09:21.920]  又或者最激動的
[00:09:21.920 --> 00:09:25.080]  就是自己親手在街上買的
[00:09:25.080 --> 00:09:26.120]  那隻椰青
[00:09:26.120 --> 00:09:28.480]  踢開之後有兩顆石
[00:09:28.480 --> 00:09:29.880]  最恐怖的一件事
[00:09:29.880 --> 00:09:32.480]  是因爲我脖子裏
[00:09:32.480 --> 00:09:34.360]  戴着的就是那顆藍色的
[00:09:34.360 --> 00:09:35.640]  這顆藍色
[00:09:35.640 --> 00:09:38.120]  當日是令我很喫驚的
[00:09:38.120 --> 00:09:39.880]  很喫驚的原因是什麼
[00:09:39.880 --> 00:09:41.080]  是因爲他們經常都說
[00:09:41.080 --> 00:09:41.840]  神很愛你
[00:09:41.840 --> 00:09:42.800]  會送東西給你
[00:09:42.800 --> 00:09:44.120]  我的想法就是
[00:09:44.120 --> 00:09:45.400]  哇 那些戒指的款式
[00:09:45.400 --> 00:09:47.200]  香港不能戴的
[00:09:47.200 --> 00:09:49.280]  這些神蹟
[00:09:49.280 --> 00:09:51.280]  你不戴不見證神
[00:09:51.280 --> 00:09:52.920]  好像不太好意思
[00:09:52.920 --> 00:09:54.360]  但是你問我這樣的款式
[00:09:54.360 --> 00:09:55.760]  我又戴不下
[00:09:55.760 --> 00:09:56.960]  於是我就和神說
[00:09:56.960 --> 00:09:58.960]  不用了 我知道你愛我的
[00:09:58.960 --> 00:10:01.560]  不用送東西給我都可以了
[00:10:01.560 --> 00:10:02.400]  但是想一想
[00:10:02.400 --> 00:10:03.120]  如果你要送的話
[00:10:03.120 --> 00:10:04.600]  不如送頸鍊
[00:10:04.600 --> 00:10:05.880]  或者鏈嘴
[00:10:05.880 --> 00:10:07.440]  因爲我自從和牧師拍拖之後
[00:10:07.440 --> 00:10:08.560]  我一直都是戴頸鍊的
[00:10:08.560 --> 00:10:10.160]  因爲通常都是他送的
[00:10:10.160 --> 00:10:11.320]  我就說可以了
[00:10:11.320 --> 00:10:12.000]  如果是的話
[00:10:12.000 --> 00:10:12.800]  我戴在頸上
[00:10:12.800 --> 00:10:13.480]  別人見到我
[00:10:13.480 --> 00:10:15.360]  不用說 我知道是神蹟
[00:10:15.360 --> 00:10:17.240]  其實是在我心裏胡思亂想
[00:10:17.240 --> 00:10:19.400]  但是當椰青劈開的時候
[00:10:19.400 --> 00:10:20.560]  一顆是綠色的
[00:10:20.560 --> 00:10:21.120]  尖底
[00:10:21.120 --> 00:10:22.080]  用來做戒指的
[00:10:22.080 --> 00:10:24.120]  大家都知道牧師喜歡綠色的
[00:10:24.120 --> 00:10:26.360]  另外那顆藍色是平的
[00:10:26.360 --> 00:10:28.120]  所以我們多謝有個姐妹
[00:10:28.120 --> 00:10:29.000]  她是在珠寶巷做的
[00:10:29.000 --> 00:10:30.360]  幫我特意做了一條頸鍊
[00:10:30.360 --> 00:10:32.680]  就是傷了那顆石在裏面
[00:10:32.680 --> 00:10:34.480]  我見到的時候
[00:10:34.480 --> 00:10:35.720]  我真是毛骨悚然
[00:10:35.720 --> 00:10:37.160]  其實一說我就有一點毛骨悚然
[00:10:37.160 --> 00:10:38.680]  有一點打冷頓
[00:10:38.680 --> 00:10:43.400]  因爲我知道這個是超自然
[00:10:43.400 --> 00:10:44.280]  是靈界
[00:10:44.280 --> 00:10:45.480]  我沒有大家那麼輕鬆
[00:10:45.480 --> 00:10:47.760]  哈利路亞就是最NO
[00:10:47.760 --> 00:10:49.760]  因爲一定不是人爲的
[00:10:49.760 --> 00:10:50.920]  就算那個姐妹
[00:10:50.920 --> 00:10:52.280]  怎樣是整蠱造怪
[00:10:52.280 --> 00:10:53.920]  令那間屋很多奇事都好
[00:10:53.920 --> 00:10:56.880]  她沒有能力知道我心裏的想法
[00:10:56.880 --> 00:10:59.240]  而我旁邊那個我都沒有機會分享
[00:10:59.240 --> 00:11:00.840]  但是當我見到的時候
[00:11:00.840 --> 00:11:01.360]  我就想
[00:11:01.360 --> 00:11:02.080]  哇
[00:11:02.080 --> 00:11:03.360]  好邪啊
[00:11:03.360 --> 00:11:04.120]  你明白嗎
[00:11:04.120 --> 00:11:06.160]  什麼料呢
[00:11:06.160 --> 00:11:08.080]  於是在這裏不斷的去討告
[00:11:08.080 --> 00:11:09.240]  不斷的去問神
[00:11:09.240 --> 00:11:11.680]  求神將那份平安給自己
[00:11:11.680 --> 00:11:12.400]  然後事情
[00:11:12.400 --> 00:11:13.760]  你知道一直這樣發生的
[00:11:13.760 --> 00:11:14.880]  最恐怖的
[00:11:14.880 --> 00:11:16.520]  是我自己跌斷了腳
[00:11:16.520 --> 00:11:19.720]  但是我最感恩的回望這兩年
[00:11:19.720 --> 00:11:20.720]  我都是感恩上帝
[00:11:20.720 --> 00:11:22.320]  讓我跌斷了這隻腳
[00:11:22.320 --> 00:11:23.200]  原因就是
[00:11:23.200 --> 00:11:24.680]  相信大家自己一起經歷的
[00:11:24.680 --> 00:11:26.480]  因爲崇拜天網有見證
[00:11:26.480 --> 00:11:27.440]  八顆螺絲
[00:11:27.440 --> 00:11:30.040]  七寸長的鐵片在裏面
[00:11:30.040 --> 00:11:32.000]  這一張大家是不會驚慌的
[00:11:32.000 --> 00:11:32.640]  但是沒辦法
[00:11:32.640 --> 00:11:34.320]  噁心一點都要
[00:11:34.320 --> 00:11:34.920]  其實
[00:11:34.920 --> 00:11:37.320]  傷口是這樣的
[00:11:37.320 --> 00:11:38.280]  你有沒有想過
[00:11:38.280 --> 00:11:40.640]  在這樣剖開的情況下
[00:11:40.640 --> 00:11:41.240]  我
[00:11:41.240 --> 00:11:42.160]  一讓我落地
[00:11:42.160 --> 00:11:44.280]  我沒見過物理治療師
[00:11:44.280 --> 00:11:44.960]  我就會走
[00:11:44.960 --> 00:11:46.640]  而且我整個過程裏面
[00:11:46.640 --> 00:11:48.400]  我是沒有喫過止痛藥
[00:11:48.400 --> 00:11:49.560]  沒有打過止痛針
[00:11:49.560 --> 00:11:52.480]  我們將掌聲和榮耀再歸給神
[00:11:52.480 --> 00:11:55.120]  這個經驗對我重要的
[00:11:55.120 --> 00:11:57.120]  因爲沒有戒指之類的
[00:11:57.120 --> 00:11:58.200]  其實真的不重要
[00:11:58.200 --> 00:11:58.640]  我很坦白
[00:11:58.640 --> 00:12:00.280]  我家裏有一個首飾箱
[00:12:00.280 --> 00:12:01.680]  剛剛我牧師去泰國
[00:12:01.680 --> 00:12:03.440]  和Dr.Wood他們去完回來
[00:12:03.440 --> 00:12:07.000]  就說拿了十字架
[00:12:07.000 --> 00:12:08.200]  喫飯的時候帶給我看
[00:12:08.200 --> 00:12:09.800]  我心裏覺得不漂亮
[00:12:09.800 --> 00:12:11.360]  沒想到回家就不見了
[00:12:11.360 --> 00:12:12.400]  很害怕
[00:12:12.400 --> 00:12:12.960]  很害怕
[00:12:12.960 --> 00:12:13.360]  不要說
[00:12:13.360 --> 00:12:14.800]  現在還沒找回
[00:12:14.800 --> 00:12:15.600]  不好意思
[00:12:15.600 --> 00:12:17.280]  很恐怖
[00:12:17.280 --> 00:12:18.680]  你遇到神的奇事
[00:12:18.680 --> 00:12:20.120]  你是個人
[00:12:20.120 --> 00:12:21.960]  是恍恍的
[00:12:21.960 --> 00:12:23.120]  其實也不是OK的
[00:12:23.120 --> 00:12:24.120]  說起來
[00:12:24.120 --> 00:12:28.040]  這一箱面對着我們教會里面
[00:12:28.040 --> 00:12:29.600]  現在我們有本聖經的《尤》
[00:12:29.600 --> 00:12:31.560]  我拿在這裏
[00:12:31.560 --> 00:12:33.320]  原因就是說
[00:12:33.320 --> 00:12:34.680]  爲什麼要用《尤》
[00:12:34.680 --> 00:12:37.160]  才能夠真的得到醫治
[00:12:37.160 --> 00:12:39.160]  是我最介意的事
[00:12:39.160 --> 00:12:39.960]  所以弟兄姊妹
[00:12:39.960 --> 00:12:41.720]  爲什麼無端端用一下《尤》
[00:12:41.720 --> 00:12:43.280]  我們又停了它
[00:12:43.280 --> 00:12:44.960]  其實是我學停的
[00:12:44.960 --> 00:12:46.880]  因爲我見到弟兄姊妹
[00:12:46.880 --> 00:12:48.840]  開始有些問題
[00:12:48.840 --> 00:12:50.160]  我們不是很多支
[00:12:50.160 --> 00:12:51.720]  泵了出來這樣用
[00:12:51.720 --> 00:12:53.440]  做到服侍不夠分的時候
[00:12:53.440 --> 00:12:54.840]  大家又搶着拿
[00:12:54.840 --> 00:12:55.800]  好像沒了支《尤》
[00:12:55.800 --> 00:12:57.640]  大家就沒信心去服侍一樣
[00:12:57.640 --> 00:12:59.120]  然後排隊的時候
[00:12:59.120 --> 00:12:59.760]  有些人有《尤》
[00:12:59.760 --> 00:13:00.520]  有些人沒有《尤》
[00:13:00.520 --> 00:13:04.040]  大家就可以移形換影地去撿《尤》
[00:13:04.040 --> 00:13:05.040]  有些問題
[00:13:05.040 --> 00:13:06.080]  弟兄姊妹
[00:13:06.080 --> 00:13:07.480]  天主教最大的問題
[00:13:07.480 --> 00:13:09.040]  就是聖物的崇拜
[00:13:09.040 --> 00:13:10.680]  大家就是那些死人骸骨
[00:13:10.680 --> 00:13:11.960]  都拿回家
[00:13:11.960 --> 00:13:13.880]  去摸去拜
[00:13:13.880 --> 00:13:16.120]  然後手巾按手祈禱之後
[00:13:16.120 --> 00:13:17.200]  大家又去搶
[00:13:17.200 --> 00:13:18.240]  哇 我覺得如果是這樣
[00:13:18.240 --> 00:13:19.680]  我們就發達了
[00:13:19.680 --> 00:13:20.000]  是吧
[00:13:20.000 --> 00:13:21.720]  賣手巾沒所謂的
[00:13:21.720 --> 00:13:24.480]  我拿了手巾按手祈禱你就去搶
[00:13:24.480 --> 00:13:25.720]  不可以
[00:13:25.720 --> 00:13:27.000]  所以我們說不如停了它
[00:13:27.000 --> 00:13:28.760]  我們現在給弟兄姊妹很清楚
[00:13:28.760 --> 00:13:30.720]  依治的是誰
[00:13:30.720 --> 00:13:31.160]  是神
[00:13:31.160 --> 00:13:34.600]  和旁邊的人說是耶穌依治我們的
[00:13:34.600 --> 00:13:36.400]  其實根本就不關那支《尤》事
[00:13:36.400 --> 00:13:38.880]  也都不關爲你祈禱的人事
[00:13:38.880 --> 00:13:40.880]  所以你不用一定要找牧師和你祈禱
[00:13:40.880 --> 00:13:42.440]  要找傳道人和你祈禱
