
[00:00:00.000 --> 00:00:06.600]  這個債字又是第二個痕跡
[00:01:42.060 --> 00:01:46.060]  如果我們把這句話翻到阿蘭文
[00:01:46.060 --> 00:01:49.060]  那阿蘭文的意思會是怎樣呢
[00:01:49.060 --> 00:01:50.060]  意思很有趣
[00:01:50.060 --> 00:01:52.060]  我覺得很有趣
[00:01:52.060 --> 00:01:58.060]  神求你使到一種情況出現
[00:01:58.060 --> 00:02:02.060]  就是叫我們不會遇到試探
[00:02:02.060 --> 00:02:06.060]  會不會和我們這句話有不同
[00:02:06.060 --> 00:02:08.060]  如果我們說不要我們遇見試探
[00:02:08.060 --> 00:02:10.060]  我們就會有一個感覺
[00:02:10.060 --> 00:02:14.060]  原來我們遇到試探是上帝叫我們遇的
[00:02:14.060 --> 00:02:16.060]  是上帝帶我們去遇的
[00:02:16.060 --> 00:02:19.060]  即是說上帝找我們來玩
[00:02:19.060 --> 00:02:21.060]  帶我們去遇到試探
[00:02:21.060 --> 00:02:25.060]  看我們會不會伏在試探下面
[00:02:25.060 --> 00:02:28.060]  但這不是本來的意思
[00:02:28.060 --> 00:02:34.060]  原來當阿蘭文這樣說的時候
[00:02:34.060 --> 00:02:38.060]  他要特別強調的是什麼呢
[00:02:38.060 --> 00:02:43.060]  是神那種傳遞的能力和權力
[00:02:43.060 --> 00:02:46.060]  他可以使到任何一種情況出現
[00:02:46.060 --> 00:02:48.060]  而其中一種情況
[00:02:48.060 --> 00:02:50.060]  正是這個祈禱者所要求的
[00:02:50.060 --> 00:02:54.060]  就是主呀 求你使到這種情況出現
[00:02:54.060 --> 00:03:00.060]  叫我不要遇到試探
[00:03:00.060 --> 00:03:04.060]  我不知道你會不會在祈禱主禱文的時候
[00:03:04.060 --> 00:03:06.060]  遇到這句是特別親切
[00:03:06.060 --> 00:03:10.060]  猶太人是很喜歡這句話的
[00:03:10.060 --> 00:03:13.060]  猶太人認為我們的世界
[00:03:13.060 --> 00:03:15.060]  或者我們的人生
[00:03:15.060 --> 00:03:22.060]  善與惡是一個相爭相鬥的戰場
[00:03:22.060 --> 00:03:33.060]  人的責任就是要見證上帝是德性惡者
[00:03:33.060 --> 00:03:35.060]  那怎樣去表明呢
[00:03:35.060 --> 00:03:39.060]  就是在每一個試探和試煉裏
[00:03:39.060 --> 00:03:42.060]  讓上帝是德性
[00:03:42.060 --> 00:03:44.060]  站在上帝那一邊
[00:03:44.060 --> 00:03:46.060]  我不知道我們在祈禱的時候
[00:03:46.060 --> 00:03:49.060]  我們遇到這樣的一個情況
[00:03:49.060 --> 00:03:57.060]  你會不會有一種特別的親切的感覺
[00:03:57.060 --> 00:03:59.060]  而當你反省你自己的生命
[00:03:59.060 --> 00:04:00.060]  你又會不會覺得
[00:04:00.060 --> 00:04:06.060]  如果說我沒有像那個人那樣失敗跌倒
[00:04:06.060 --> 00:04:09.060]  只不過是因為上帝保守我
[00:04:09.060 --> 00:04:13.060]  沒有落在那種試探裏
[00:04:13.060 --> 00:04:16.060]  如果我沒有像那個人那樣身敗名裂
[00:04:16.060 --> 00:04:20.060]  不是因為我特別被人堅強
[00:04:20.060 --> 00:04:22.060]  只不過是上帝保守我
[00:04:22.060 --> 00:04:28.060]  不叫我落在那種凶惡裏面
[00:04:28.060 --> 00:04:33.060]  會不會呢?
[00:04:33.060 --> 00:04:36.060]  有人在錢財
[00:04:36.060 --> 00:04:39.060]  有人在色
[00:04:39.060 --> 00:04:43.060]  有人在名譽、權力
[00:04:43.060 --> 00:04:50.060]  因為鬥爭、因為不小心而落至身敗名裂
[00:04:50.060 --> 00:04:51.060]  上帝保守了我們
[00:04:51.060 --> 00:04:56.060]  沒有落在那種試探引誘的裏面
[00:04:56.060 --> 00:04:57.060]  會不會呢?
[00:04:57.060 --> 00:05:00.060]  這都是我們禱告的時候
[00:05:00.060 --> 00:05:02.060]  我們要重新再想過
[00:05:02.060 --> 00:05:07.060]  認真地在這個祈禱用心求上去
[00:05:07.060 --> 00:05:10.060]  不要隨便念了它
[00:05:10.060 --> 00:05:13.060]  不要讓我們遇見試探
[00:05:13.060 --> 00:05:15.060]  救我們脫離凶惡
[00:05:15.060 --> 00:05:17.060]  然後最後那句說話
[00:05:17.060 --> 00:05:21.060]  就是因為國道權並榮耀
[00:05:21.060 --> 00:05:23.060]  全是父的直到永遠阿門
[00:05:23.060 --> 00:05:24.060]  我們知道
[00:05:24.060 --> 00:05:26.060]  路加夫人沒有這句說話的
[00:05:26.060 --> 00:05:28.060]  沒有這一句
[00:05:28.060 --> 00:05:30.060]  路加很有趣的
[00:05:30.060 --> 00:05:33.060]  他就說不叫我們遇見試探
[00:05:33.060 --> 00:05:35.060]  這樣就完了
[00:05:35.060 --> 00:05:37.060]  沒有下面那句
[00:05:37.060 --> 00:05:40.060]  連救我們脫離凶惡都沒有
[00:05:40.060 --> 00:05:42.060]  你一定會奇怪
[00:05:42.060 --> 00:05:44.060]  如果我們讀的時候小心
[00:05:44.060 --> 00:05:45.060]  一定會奇怪
[00:05:45.060 --> 00:05:46.060]  祈禱怎麼可以讀
[00:05:46.060 --> 00:05:48.060]  就是不叫我們遇見試探
[00:05:48.060 --> 00:05:49.060]  就停在那裏
[00:05:49.060 --> 00:05:51.060]  停在半坑那裏
[00:05:51.060 --> 00:05:53.060]  停在半空中
[00:05:53.060 --> 00:05:55.060]  其實我們說是不能圓的
[00:05:55.060 --> 00:05:57.060]  是不是不能圓的
[00:05:57.060 --> 00:06:00.060]  祈禱那裏一截
[00:06:00.060 --> 00:06:03.060]  應該下面還有些東西才能圓的
[00:06:03.060 --> 00:06:05.060]  我們祈禱都是有所謂
[00:06:05.060 --> 00:06:06.060]  起承轉合
[00:06:06.060 --> 00:06:07.060]  有上款有下款
[00:06:07.060 --> 00:06:08.060]  他甚麼都沒有
[00:06:08.060 --> 00:06:10.060]  路加夫人甚麼都沒有
[00:06:10.060 --> 00:06:13.060]  原來猶太人的祈禱是這樣的
[00:06:13.060 --> 00:06:15.060]  猶太人的祈禱
[00:06:15.060 --> 00:06:20.060]  最主要就是祈禱的主體
[00:06:20.060 --> 00:06:22.060]  那裏就是不叫我們遇見試探
[00:06:22.060 --> 00:06:26.060]  這就是耶穌教導門徒祈禱的主體
[00:06:26.060 --> 00:06:28.060]  後面那裏
[00:06:28.060 --> 00:06:30.060]  猶太人祈禱有兩種結尾
[00:06:30.060 --> 00:06:34.060]  一種就是沒有結尾的
[00:06:34.060 --> 00:06:39.060]  就好像路加那種
[00:06:39.060 --> 00:06:42.060]  沒有結尾怎麼可以完成呢
[00:06:42.060 --> 00:06:44.060]  他就可以讓人
[00:06:44.060 --> 00:06:46.060]  自己加上自己的結尾
[00:06:46.060 --> 00:06:50.060]  即是他教了主禱文的主體給你
[00:06:50.060 --> 00:06:54.060]  你自己用你認為合適的方法
[00:06:54.060 --> 00:06:58.060]  來做那個結尾
[00:06:58.060 --> 00:07:02.060]  另外一種就有一個固定的結尾
[00:07:02.060 --> 00:07:04.060]  固定的結尾
[00:07:04.060 --> 00:07:09.060]  最常見的就是猶太人的Kaddish Prayer
[00:07:09.060 --> 00:07:11.060]  剛才我和大家說過
[00:07:11.060 --> 00:07:14.060]  猶太教那種讚美詩
[00:07:14.060 --> 00:07:17.060]  願你的國道在我有生之年
[00:07:17.060 --> 00:07:19.060]  能夠降臨
[00:07:19.060 --> 00:07:22.060]  這一種的說話
[00:07:22.060 --> 00:07:24.060]  主禱文
[00:07:24.060 --> 00:07:26.060]  耶穌教導的時候
[00:07:26.060 --> 00:07:28.060]  耶穌傳給門徒的時候
[00:07:28.060 --> 00:07:31.060]  非常可能只有一個主體
[00:07:31.060 --> 00:07:33.060]  然後有一個
[00:07:33.060 --> 00:07:38.060]  讓門徒自己加上去的結尾
[00:07:38.060 --> 00:07:40.060]  這一種形式
[00:07:40.060 --> 00:07:42.060]  叫做Hatimah
[00:07:42.060 --> 00:07:46.060]  即是類似我們所謂的封鑒
[00:07:46.060 --> 00:07:49.060]  封鑒即是我們如果有一樣東西
[00:07:49.060 --> 00:07:51.060]  譬如說皇帝的咒誥
[00:07:51.060 --> 00:07:54.060]  或者我們是呈上皇帝的咒誥
[00:07:54.060 --> 00:07:57.060]  我們是完全說出我們要說的
[00:07:57.060 --> 00:08:00.060]  我們就有一句公式文
[00:08:00.060 --> 00:08:02.060]  或者我們的結尾
[00:08:02.060 --> 00:08:07.060]  寫上去表明我的咒誥到此為止
[00:08:07.060 --> 00:08:11.060]  這個猶太人就叫做Hatimah
[00:08:11.060 --> 00:08:13.060]  好像一個封告
[00:08:13.060 --> 00:08:14.060]  或者一個咒誥
[00:08:14.060 --> 00:08:16.060]  但是另外一種
[00:08:16.060 --> 00:08:18.060]  就是完全沒有的
[00:08:18.060 --> 00:08:20.060]  那是怎樣的呢?
[00:08:20.060 --> 00:08:26.060]  這個很可能是為何由路加而發展到馬太這種版本的原因
[00:08:26.060 --> 00:08:30.060]  原來當耶穌教導了門徒用這個禱告之後
[00:08:30.060 --> 00:08:33.060]  門徒就常用這個祈禱文
[00:08:33.060 --> 00:08:35.060]  這是我們怎樣知道的呢?
[00:08:35.060 --> 00:08:40.060]  就是由路加發展到馬太
[00:08:40.060 --> 00:08:42.060]  中間那段時間
[00:08:42.060 --> 00:08:44.060]  其實不是很長
[00:08:44.060 --> 00:08:47.060]  有一個版本
[00:08:47.060 --> 00:08:51.060]  將那個過程約為透露一下
[00:08:51.060 --> 00:08:55.060]  這個就是十二仕徒遺訓
[00:08:55.060 --> 00:08:57.060]  那個主禱文的版本
[00:08:57.060 --> 00:08:59.060]  那個主禱文呢
[00:08:59.060 --> 00:09:01.060]  就有一個結尾
[00:09:01.060 --> 00:09:03.060]  那個結尾呢
[00:09:03.060 --> 00:09:05.060]  就是類似馬太
[00:09:05.060 --> 00:09:07.060]  但是沒有那麼長
[00:09:07.060 --> 00:09:08.060]  只是說
[00:09:08.060 --> 00:09:13.060]  願你的各道權柄榮耀都是你的
[00:09:13.060 --> 00:09:15.060]  就是這樣停了的
[00:09:17.060 --> 00:09:19.060]  原來當門徒
[00:09:19.060 --> 00:09:21.060]  愛這一篇的禱文
[00:09:21.060 --> 00:09:23.060]  他們就用
[00:09:23.060 --> 00:09:25.060]  在他們日常的崇拜用
[00:09:25.060 --> 00:09:27.060]  但是用的時候
[00:09:27.060 --> 00:09:32.060]  慢慢就變成了一種公眾崇拜的禮文
[00:09:32.060 --> 00:09:34.060]  這個Liturgy
[00:09:34.060 --> 00:09:35.060]  整個禮文
[00:09:35.060 --> 00:09:40.060]  整個禮文很自然地會加上讚美詞
[00:09:40.060 --> 00:09:42.060]  做它的結束
[00:09:42.060 --> 00:09:45.060]  於是就有了馬太這個版本
[00:09:45.060 --> 00:09:48.060]  你這樣說很奇怪
[00:09:48.060 --> 00:09:52.060]  如果你說馬太是早於十二仕徒遺訓寫成的
[00:09:52.060 --> 00:09:58.060]  那為什麼十二仕徒遺訓那個版本
[00:09:58.060 --> 00:10:03.060]  會是更近馬太那個版本呢
[00:10:03.060 --> 00:10:06.060]  這裡有一點點特別的地方
[00:10:06.060 --> 00:10:09.060]  我希望你留心聽
[00:10:09.060 --> 00:10:12.060]  十二仕徒遺訓呢
[00:10:12.060 --> 00:10:14.060]  那個人寫
[00:10:14.060 --> 00:10:16.060]  對不起我一直說錯了
[00:10:16.060 --> 00:10:17.060]  不是十二仕徒遺訓
[00:10:17.060 --> 00:10:19.060]  是一本叫做
[00:10:19.060 --> 00:10:21.060]  拿撒勒人福音
[00:10:21.060 --> 00:10:24.060]  或者叫做希伯來福音
[00:10:24.060 --> 00:10:25.060]  這本書
[00:10:25.060 --> 00:10:27.060]  是這本書有在這裡記載
[00:10:27.060 --> 00:10:32.060]  有記載了這個主禱文
[00:10:32.060 --> 00:10:34.060]  那是怎樣呢
[00:10:34.060 --> 00:10:38.060]  那個人當他寫寫寫寫到
[00:10:38.060 --> 00:10:42.060]  他要將那個希臘文
[00:10:42.060 --> 00:10:47.060]  將他譯成為阿蘭文的時候
[00:10:47.060 --> 00:10:49.060]  他要譯到主禱文
[00:10:49.060 --> 00:10:52.060]  因為這個主禱文在當地的人
[00:10:52.060 --> 00:10:56.060]  是用阿蘭文的版本來唸的
[00:10:56.060 --> 00:11:01.060]  他就不再需要按馬太的版本來翻譯
[00:11:01.060 --> 00:11:03.060]  他會怎樣呢
[00:11:03.060 --> 00:11:08.060]  就按他們平日唸慣了的阿蘭文版本
[00:11:08.060 --> 00:11:10.060]  將它唸上去
[00:11:10.060 --> 00:11:12.060]  他就會停止翻譯
[00:11:12.060 --> 00:11:18.060]  就按他記憶裡面的阿蘭文版本寫上去
[00:11:18.060 --> 00:11:23.060]  所以他的版本會比馬太的版本早
[00:11:23.060 --> 00:11:27.060]  明白我的意思嗎
[00:11:27.060 --> 00:11:30.060]  我再說多一次
[00:11:30.060 --> 00:11:33.060]  希伯來福音的版本
[00:11:33.060 --> 00:11:35.060]  是用阿蘭文
[00:11:35.060 --> 00:11:42.060]  將希臘文翻譯成阿蘭文的版本
[00:11:42.060 --> 00:11:46.060]  是阿蘭文版的福音書
[00:11:46.060 --> 00:11:49.060]  翻譯到主禱文
[00:11:49.060 --> 00:11:54.060]  因為主禱文已經是那些人唸慣了
[00:11:54.060 --> 00:11:58.060]  他就不需要再翻譯了
[00:11:58.060 --> 00:12:02.060]  就好像你看英文書
[00:12:02.060 --> 00:12:09.060]  那本英文書是翻譯我們中國文學的
[00:12:09.060 --> 00:12:12.060]  你翻譯這本英文書
[00:12:12.060 --> 00:12:14.060]  解釋中國的詩
[00:12:14.060 --> 00:12:16.060]  他解釋到
[00:12:16.060 --> 00:12:20.060]  「床前明月光兒是地上霜」
[00:12:20.060 --> 00:12:22.060]  昨天有唸到嗎
[00:12:22.060 --> 00:12:24.060]  昨天沒有唸嗎
[00:12:24.060 --> 00:12:27.060]  「床前明月光兒是地上霜」
[00:12:27.060 --> 00:12:31.060]  我們就不需要按英文翻譯了
[00:12:31.060 --> 00:12:35.060]  因為你已經很熟悉這個「床前明月光兒」
[00:12:35.060 --> 00:12:37.060]  你就放棄了不翻譯它
[00:12:37.060 --> 00:12:40.060]  直接就是將你唸慣了的
[00:12:40.060 --> 00:12:44.060]  寫上來就可以了
[00:12:44.060 --> 00:12:47.060]  你就不需要再按英文翻譯過來
[00:12:47.060 --> 00:12:49.060]  所以你的版本
[00:12:49.060 --> 00:12:55.060]  就應該是準確過英文的版本
[00:12:55.060 --> 00:12:56.060]  明白嗎
[00:12:56.060 --> 00:13:02.060]  知道意思了
[00:13:02.060 --> 00:13:04.060]  換句話說
[00:13:04.060 --> 00:13:07.060]  我們這個結尾
[00:13:07.060 --> 00:13:09.060]  重贊詞的結尾
[00:13:09.060 --> 00:13:12.060]  就變成了
[00:13:12.060 --> 00:13:15.060]  為什麼這個主禱文
[00:13:15.060 --> 00:13:20.060]  成為早期信徒崇拜所用
[00:13:20.060 --> 00:13:24.060]  因為在耶穌講完這個主禱文沒多久
[00:13:24.060 --> 00:13:27.060]  已經流傳在他們當中
[00:13:27.060 --> 00:13:31.060]  成為一個敬拜的禱文
[00:13:31.060 --> 00:13:34.060]  但我們說就算是這樣
[00:13:34.060 --> 00:13:36.060]  我們單單在這個結尾
[00:13:36.060 --> 00:13:37.060]  我們都看到一樣東西
[00:13:37.060 --> 00:13:41.060]  很完美地回應整個主禱文
[00:13:41.060 --> 00:13:46.060]  你留意一下
[00:13:46.060 --> 00:13:49.060]  這個主禱文一開始祈求的
[00:13:49.060 --> 00:13:53.060]  就是神的國度可以早日臨到
[00:13:53.060 --> 00:13:56.060]  在結尾就說
[00:13:56.060 --> 00:13:59.060]  國度是你的
[00:13:59.060 --> 00:14:02.060]  主禱文是祈求神的旨意
[00:14:02.060 --> 00:14:04.060]  可以早日得成
[00:14:04.060 --> 00:14:06.060]  在結尾說
[00:14:06.060 --> 00:14:09.060]  權柄全屬於上帝
[00:14:09.060 --> 00:14:11.060]  權柄全屬於他
[00:14:11.060 --> 00:14:15.060]  他自然能夠成就自己的旨意
[00:14:15.060 --> 00:14:18.060]  然後第二部分的主禱文
[00:14:18.060 --> 00:14:22.060]  是祈求人的所需得到供應
[00:14:22.060 --> 00:14:24.060]  而供應人的所需
[00:14:24.060 --> 00:14:27.060]  正是神的榮耀所在
[00:14:27.060 --> 00:14:29.060]  這是舊約的一個思想
[00:14:29.060 --> 00:14:32.060]  所以那個祈禱的結尾
[00:14:32.060 --> 00:14:34.060]  就不是一個形式
[00:14:34.060 --> 00:14:41.060]  事實上是回應整個主禱文的意思
[00:14:41.060 --> 00:14:54.060]  我知道好像上課一樣
[00:14:54.060 --> 00:14:57.060]  我們要得到那個肅靈的教訓
[00:14:57.060 --> 00:15:00.060]  我們一定要竭盡所能
[00:15:00.060 --> 00:15:03.060]  要明白經文本身是說什麼
[00:15:03.060 --> 00:15:06.060]  這是我不斷不斷強調的
[00:15:06.060 --> 00:15:08.060]  否則我們就望聞生異
[00:15:08.060 --> 00:15:10.060]  我們自己搞出一套東西
[00:15:10.060 --> 00:15:12.060]  就是對我們的靈性沒有益處
[00:15:12.060 --> 00:15:15.060]  所以我們是很難有機會
[00:15:15.060 --> 00:15:18.060]  可以用兩課來講一個主禱文
[00:15:18.060 --> 00:15:21.060]  這麼熟悉的只有五節經文
[00:15:21.060 --> 00:15:24.060]  我們馬太長的版本才有五節
[00:15:24.060 --> 00:15:26.060]  路加還沒有五節
[00:15:26.060 --> 00:15:32.060]  我們現在最後一部分很簡單
[00:15:32.060 --> 00:15:33.060]  來講一講
[00:15:33.060 --> 00:15:37.060]  這個主禱文在歷代教會的作用
[00:15:37.060 --> 00:15:39.060]  最明顯的一樣
[00:15:39.060 --> 00:15:43.060]  就是它是用在崇拜上
[00:15:43.060 --> 00:15:51.060]  沒有任何一種的文字或禮文
[00:15:51.060 --> 00:15:54.060]  會好像主禱文一樣
[00:15:54.060 --> 00:15:58.060]  不單是天主教、基督教和東正教會用
[00:15:58.060 --> 00:16:01.060]  而且在基督教裏面
[00:16:01.060 --> 00:16:05.060]  保守派、開明派、有派、無派
[00:16:05.060 --> 00:16:08.060]  什麼派都是用這個主禱文
[00:16:08.060 --> 00:16:11.060]  只有一種的語文、一種的text
[00:16:11.060 --> 00:16:14.060]  一種的移文
[00:16:14.060 --> 00:16:17.060]  是會同時用在這麼多的地方
[00:16:17.060 --> 00:16:19.060]  這個就是主禱文
[00:16:19.060 --> 00:16:21.060]  不是十誡
[00:16:21.060 --> 00:16:23.060]  不是司徒信經
[00:16:23.060 --> 00:16:26.060]  不是所有其他的東西
[00:16:26.060 --> 00:16:28.060]  是主禱文
[00:16:28.060 --> 00:16:30.060]  歷代都是這樣
[00:16:30.060 --> 00:16:32.060]  如果你說為什麼
[00:16:32.060 --> 00:16:34.060]  我認為只有一個解釋
[00:16:34.060 --> 00:16:37.060]  那個解釋就是只有主禱文
[00:16:37.060 --> 00:16:41.060]  能夠承載到
[00:16:41.060 --> 00:16:45.060]  所有信徒他們崇拜的心靈
[00:16:45.060 --> 00:16:48.060]  沒有第二種文字能夠
[00:16:48.060 --> 00:16:52.060]  所以主禱文用在
[00:16:52.060 --> 00:17:00.060]  主日崇拜、聖餐、洗禮、婚禮、喪禮
[00:17:00.060 --> 00:17:03.060]  任何一個基督教的儀節
[00:17:03.060 --> 00:17:05.060]  都有主禱文
[00:17:05.060 --> 00:17:07.060]  而這個也是唯一能夠出現在
[00:17:07.060 --> 00:17:13.060]  這麼多種崇拜儀式裡的禮文
[00:17:13.060 --> 00:17:15.060]  第二樣東西
[00:17:15.060 --> 00:17:17.060]  它那個教導的功能
[00:17:17.060 --> 00:17:24.060]  自從第一世紀開始直到今天
[00:17:24.060 --> 00:17:29.060]  用主禱文來做一本書的主題
[00:17:29.060 --> 00:17:32.060]  每一年每一代都有
[00:17:32.060 --> 00:17:35.060]  這個也是基督教極少有的
[00:17:35.060 --> 00:17:41.060]  以主禱文為一本書一個研究的中心
[00:17:41.060 --> 00:17:44.060]  事實上我今天在這裡解釋主禱文
[00:17:44.060 --> 00:17:47.060]  也有一點背景
[00:17:47.060 --> 00:17:50.060]  有一天我接到一個長途電話
[00:17:50.060 --> 00:17:53.060]  有一個弟兄打給我的
[00:17:53.060 --> 00:17:58.060]  他說你可不可以用主禱文做一個研究
[00:17:58.060 --> 00:18:03.060]  跟我們說那個意思在哪裡
[00:18:03.060 --> 00:18:05.060]  我當然不會為了一個電話
[00:18:05.060 --> 00:18:08.060]  放下其他的東西來寫
[00:18:08.060 --> 00:18:12.060]  但這個剛剛是在耶穌的言論裡
[00:18:12.060 --> 00:18:16.060]  一個最中心的一部分
[00:18:16.060 --> 00:18:19.060]  記不記得上次我和大家說山上補糞
[00:18:19.060 --> 00:18:24.060]  我說主禱文正是山上補糞的核心意義
[00:18:24.060 --> 00:18:25.060]  在結構裡
[00:18:25.060 --> 00:18:27.060]  它剛剛處於一個心臟的地帶
[00:18:27.060 --> 00:18:29.060]  在教導上面
[00:18:29.060 --> 00:18:33.060]  原來自早期
[00:18:33.060 --> 00:18:35.060]  即是說第二世紀
[00:18:35.060 --> 00:18:37.060]  那些人受浸
[00:18:37.060 --> 00:18:41.060]  他就要用主禱文來教導他們
[00:18:41.060 --> 00:18:44.060]  他就當成一種教義問答
[00:18:44.060 --> 00:18:47.060]  因為這個主禱文是說了
[00:18:47.060 --> 00:18:48.060]  關於上帝的
[00:18:48.060 --> 00:18:50.060]  也都關於了我們
[00:18:50.060 --> 00:18:53.060]  關於現今也都關於了將來
[00:18:53.060 --> 00:18:54.060]  關於了
[00:18:54.060 --> 00:18:57.060]  你回去看看我沒時間解釋這部分
[00:18:57.060 --> 00:18:59.060]  就是有關於到
[00:18:59.060 --> 00:19:01.060]  父神
[00:19:01.060 --> 00:19:03.060]  聖子耶穌基督
[00:19:03.060 --> 00:19:05.060]  和聖靈
[00:19:05.060 --> 00:19:08.060]  又說到我們人的過去
[00:19:08.060 --> 00:19:09.060]  我們的罪債
[00:19:09.060 --> 00:19:12.060]  現在我們今天所需之量
[00:19:12.060 --> 00:19:14.060]  和將來
[00:19:14.060 --> 00:19:17.060]  我們不要預見事態
[00:19:17.060 --> 00:19:20.060]  人的過去現在將來
[00:19:20.060 --> 00:19:25.060]  都被帶到聖父、聖子、聖靈
[00:19:25.060 --> 00:19:27.060]  三位一體的神的面前
[00:19:27.060 --> 00:19:31.060]  你想想它的含括量有多大
[00:19:31.060 --> 00:19:33.060]  最後一部分
[00:19:33.060 --> 00:19:36.060]  是關於主禱文
[00:19:36.060 --> 00:19:42.060]  在信徒的操練靈性的作用
[00:19:42.060 --> 00:19:45.060]  十二使徒為法規定那些人
[00:19:45.060 --> 00:19:49.060]  每天要三次背主禱文
[00:19:49.060 --> 00:19:53.060]  我們基督教沒有經文要背
[00:19:53.060 --> 00:19:57.060]  我們知道天主教有聖母經、玫瑰經
[00:19:57.060 --> 00:19:58.060]  這樣背
[00:19:58.060 --> 00:20:00.060]  的確對靈性的操練有幫助
[00:20:00.060 --> 00:20:04.060]  好過我們經常跑馬經、狗經和古經
[00:20:04.060 --> 00:20:07.060]  我們基督徒沒有這些玫瑰經
[00:20:07.060 --> 00:20:09.060]  我們經常自鳴得意
[00:20:09.060 --> 00:20:10.060]  我們說它們就算了
[00:20:10.060 --> 00:20:13.060]  於是我們不斷跑古經、馬經
[00:20:13.060 --> 00:20:15.060]  我們要悔改
[00:20:15.060 --> 00:20:18.060]  我們沒有的時候又怎樣
[00:20:18.060 --> 00:20:24.060]  其實學習早期教父的建議
[00:20:24.060 --> 00:20:27.060]  背主禱文是一個不錯的方法
[00:20:27.060 --> 00:20:30.060]  十二使徒為訓認為
[00:20:30.060 --> 00:20:33.060]  我們每天應該有三次背主禱文
[00:20:33.060 --> 00:20:37.060]  第三世紀的居抱量就增加多兩次
[00:20:37.060 --> 00:20:40.060]  日出多一次、日落多一次
[00:20:40.060 --> 00:20:44.060]  一天是五次背念主禱文
[00:20:44.060 --> 00:20:46.060]  奧古斯丁說
[00:20:46.060 --> 00:20:48.060]  如果我們一個人
[00:20:48.060 --> 00:20:50.060]  一天不背主禱文
[00:20:50.060 --> 00:20:51.060]  而過了一天
[00:20:51.060 --> 00:20:55.060]  就真真正正是罪過
[00:20:55.060 --> 00:20:59.060]  我們最低限度要一天又一次背
[00:20:59.060 --> 00:21:02.060]  很有趣到中世紀
[00:21:02.060 --> 00:21:05.060]  主禱文就是他們的必修之科
[00:21:05.060 --> 00:21:08.060]  是他們一定要學習的
[00:21:08.060 --> 00:21:09.060]  但是不幸地
[00:21:09.060 --> 00:21:11.060]  到了八世紀查理萬的時代
[00:21:11.060 --> 00:21:13.060]  Charlemagne的時代
[00:21:13.060 --> 00:21:15.060]  那些教士水準很低落
[00:21:15.060 --> 00:21:17.060]  不知道有沒有像我們現在的情況
[00:21:17.060 --> 00:21:18.060]  很低落
[00:21:18.060 --> 00:21:23.060]  結果連教士都不懂主禱文
[00:21:23.060 --> 00:21:25.060]  就在那個時候
[00:21:25.060 --> 00:21:28.060]  那些拜撒旦
[00:21:28.060 --> 00:21:31.060]  即是撒旦崇拜的人
[00:21:31.060 --> 00:21:39.060]  就將拉丁文版的主禱文倒轉來念
[00:21:39.060 --> 00:21:45.060]  就成為獻給撒旦的祈禱文
[00:21:45.060 --> 00:21:47.060]  可不可惜
[00:21:47.060 --> 00:21:49.060]  在八世紀
[00:21:49.060 --> 00:21:52.060]  因為我們教士都不懂主禱文
[00:21:52.060 --> 00:21:55.060]  他就將那些主禱文背轉來念
[00:21:55.060 --> 00:21:56.060]  什麼叫背轉來念
[00:21:56.060 --> 00:21:57.060]  意思是這樣
[00:21:57.060 --> 00:22:00.060]  我以前有過一個這樣的禱文
