
[00:00:00.000 --> 00:00:05.000]  不知你有沒有想過神不公平呢?
[00:01:39.000 --> 00:01:43.000]  不過我很感恩神這麼定義去做這件事
[00:01:43.000 --> 00:01:46.000]  兼且祂有一個絕對的主權去做這件事
[00:01:46.000 --> 00:01:50.000]  因為不受任何情況影響祂要做這件事
[00:01:50.000 --> 00:01:54.000]  羅馬書的九章三十節至十章十三節
[00:01:54.000 --> 00:01:55.000]  就是今天我講的經文
[00:01:55.000 --> 00:01:57.000]  這段經文大概就是說
[00:01:57.000 --> 00:02:01.000]  以色列人不能夠承受救恩是咎由自取
[00:02:01.000 --> 00:02:02.000]  因為他用自己的方法
[00:02:02.000 --> 00:02:04.000]  他不喜歡神的方法
[00:02:04.000 --> 00:02:06.000]  他不要神的那一套
[00:02:06.000 --> 00:02:11.000]  所以神就告訴他
[00:02:11.000 --> 00:02:13.000]  這是恩典
[00:02:13.000 --> 00:02:15.000]  他教以色列人這是恩典
[00:02:15.000 --> 00:02:18.000]  我將這段經文分開了兩部分
[00:02:18.000 --> 00:02:22.000]  第一部分是九章的三十節至十章的四節
[00:02:22.000 --> 00:02:26.000]  我講到是上帝的終極救贖計劃
[00:02:26.000 --> 00:02:27.000]  其實是什麼呢
[00:02:27.000 --> 00:02:30.000]  上帝的終極救贖計劃
[00:02:30.000 --> 00:02:33.000]  我就會說其實上帝想怎樣
[00:02:33.000 --> 00:02:34.000]  這段我說其實上帝想怎樣
[00:02:34.000 --> 00:02:37.000]  什麼叫做是祂的終極救贖計劃
[00:02:37.000 --> 00:02:40.000]  第二段經文是十章的五節至十三節
[00:02:40.000 --> 00:02:45.000]  我就說是一個得救清義的唯一方法
[00:02:45.000 --> 00:02:47.000]  他說了一個得救清義的唯一方法
[00:02:47.000 --> 00:02:50.000]  就是說我們可以怎樣
[00:02:50.000 --> 00:02:52.000]  這兩部分其實就是兩個問題
[00:02:52.000 --> 00:02:54.000]  上帝究竟想怎樣
[00:02:54.000 --> 00:02:58.000]  第二個問題就是我們可以怎樣
[00:02:58.000 --> 00:03:02.000]  我們不如先讀第一段的經文
[00:03:02.000 --> 00:03:06.000]  九章三十節到十章第四節
[00:03:06.000 --> 00:03:07.000]  我們一起讀好不好
[00:03:07.000 --> 00:03:11.000]  123 這樣我們可說什麼呢
[00:03:11.000 --> 00:03:15.000]  那本來不追求義的愛邦人反得了義
[00:03:15.000 --> 00:03:17.000]  就是因信而得的義
[00:03:17.000 --> 00:03:20.000]  但以色列人追求律法的義
[00:03:20.000 --> 00:03:22.000]  反得不著律法的義
[00:03:22.000 --> 00:03:24.000]  這是幾多緣故呢
[00:03:24.000 --> 00:03:28.000]  是因為他們不憑著信心求
[00:03:28.000 --> 00:03:30.000]  只憑著行為求
[00:03:30.000 --> 00:03:33.000]  他們正跌在那半腳石上
[00:03:33.000 --> 00:03:35.000]  就如經上所記
[00:03:35.000 --> 00:03:38.000]  我在石安放一塊半腳的石頭
[00:03:38.000 --> 00:03:40.000]  跌著的石頭
[00:03:40.000 --> 00:03:44.000]  神靠他的人必不自羞愧
[00:03:44.000 --> 00:03:45.000]  弟兄們
[00:03:45.000 --> 00:03:47.000]  我心裡所願的
[00:03:47.000 --> 00:03:49.000]  向神所求的
[00:03:49.000 --> 00:03:51.000]  是要以色列人得救
[00:03:51.000 --> 00:03:53.000]  我可以證明
[00:03:53.000 --> 00:03:55.000]  他們向神有熱心
[00:03:55.000 --> 00:03:58.000]  但不是按著真知識
[00:03:58.000 --> 00:04:00.000]  因為他們知道神的義
[00:04:00.000 --> 00:04:02.000]  想要立自己的義
[00:04:02.000 --> 00:04:05.000]  就不服神的義了
[00:04:05.000 --> 00:04:08.000]  律法的總結就是基督
[00:04:08.000 --> 00:04:12.000]  使凡信他的都得著義
[00:04:12.000 --> 00:04:13.000]  在這段經文裡
[00:04:13.000 --> 00:04:15.000]  很明顯有兩個比較
[00:04:15.000 --> 00:04:17.000]  有兩班人
[00:04:17.000 --> 00:04:18.000]  一個是愛邦人
[00:04:18.000 --> 00:04:20.000]  一個是以色列人
[00:04:20.000 --> 00:04:22.000]  很簡單但很鮮明的比較
[00:04:22.000 --> 00:04:24.000]  愛邦人本來不追求義
[00:04:24.000 --> 00:04:25.000]  什麼是義呢
[00:04:25.000 --> 00:04:26.000]  簡單來說
[00:04:26.000 --> 00:04:29.000]  就是在神面前無可指責
[00:04:29.000 --> 00:04:32.000]  在神面前神是完全接納
[00:04:32.000 --> 00:04:34.000]  神完全接受
[00:04:34.000 --> 00:04:36.000]  神完全認可
[00:04:36.000 --> 00:04:39.000]  可以跟神有一個和好的關係
[00:04:39.000 --> 00:04:41.000]  就是說這個人是很行的
[00:04:41.000 --> 00:04:42.000]  是不是很行呢
[00:04:42.000 --> 00:04:43.000]  原來不是
[00:04:43.000 --> 00:04:44.000]  在這裡說
[00:04:44.000 --> 00:04:47.000]  他們行是因為他們信
[00:04:47.000 --> 00:04:48.000]  所以他們行
[00:04:48.000 --> 00:04:50.000]  以色列人就不是了
[00:04:50.000 --> 00:04:53.000]  以色列人其實很認真去做神的事情
[00:04:53.000 --> 00:04:56.000]  他很想達到神的要求和標準
[00:04:56.000 --> 00:04:58.000]  只不過他達不到律法的要求
[00:04:58.000 --> 00:04:59.000]  他做不到
[00:04:59.000 --> 00:05:00.000]  他以為他能夠做到
[00:05:00.000 --> 00:05:01.000]  他很努力去做
[00:05:01.000 --> 00:05:02.000]  但他做不到
[00:05:02.000 --> 00:05:03.000]  所以他得不到
[00:05:03.000 --> 00:05:05.000]  因為他選擇了這個方法
[00:05:05.000 --> 00:05:07.000]  他就要達到這個方法的要求
[00:05:07.000 --> 00:05:08.000]  但他達不到的時候
[00:05:08.000 --> 00:05:10.000]  結果他得不到
[00:05:10.000 --> 00:05:13.000]  在這裡我們提出一個問題
[00:05:13.000 --> 00:05:15.000]  在這段裡有一個問題
[00:05:15.000 --> 00:05:19.000]  為什麼以色列人這麼努力去做神的事情
[00:05:19.000 --> 00:05:23.000]  但是得不到神的接納和認可
[00:05:23.000 --> 00:05:24.000]  這個就是
[00:05:24.000 --> 00:05:26.000]  我們有時人就會覺得
[00:05:26.000 --> 00:05:28.000]  他很努力
[00:05:28.000 --> 00:05:30.000]  做得很好
[00:05:30.000 --> 00:05:33.000]  也不用那麼絕對
[00:05:33.000 --> 00:05:35.000]  這個就是人和神的分別
[00:05:35.000 --> 00:05:36.000]  神就說你要用這個方法
[00:05:36.000 --> 00:05:37.000]  你就做到絕對
[00:05:37.000 --> 00:05:39.000]  我就用那個標準對你
[00:05:39.000 --> 00:05:41.000]  所以在這裡就說
[00:05:41.000 --> 00:05:43.000]  如果以色列人以為做律法
[00:05:43.000 --> 00:05:45.000]  可以做到無可指責
[00:05:45.000 --> 00:05:46.000]  那好吧 神就說你做吧
[00:05:46.000 --> 00:05:47.000]  做到無可指責
[00:05:47.000 --> 00:05:48.000]  不過你做不到
[00:05:48.000 --> 00:05:50.000]  所以你得不到
[00:05:50.000 --> 00:05:53.000]  我不知道你有沒有聽過
[00:05:53.000 --> 00:05:56.000]  丁蟹基督徒這個名稱
[00:05:56.000 --> 00:05:58.000]  丁蟹你認識嗎
[00:05:58.000 --> 00:05:59.000]  丁蟹認識嗎
[00:05:59.000 --> 00:06:01.000]  最近翻譯了
[00:06:01.000 --> 00:06:04.000]  丁蟹是1992年一個電視劇
[00:06:04.000 --> 00:06:06.000]  《大時代的角色》
[00:06:06.000 --> 00:06:08.000]  我當年沒有看過劇
[00:06:08.000 --> 00:06:09.000]  但我都知道這個人
[00:06:09.000 --> 00:06:10.000]  因為他一出場
[00:06:10.000 --> 00:06:12.000]  故事就出現了
[00:06:12.000 --> 00:06:16.000]  所以大家都很記得這個丁蟹
[00:06:16.000 --> 00:06:17.000]  如果你看過這個劇
[00:06:17.000 --> 00:06:18.000]  你可能比我更加認識他
[00:06:18.000 --> 00:06:20.000]  丁蟹有一個說話
[00:06:20.000 --> 00:06:23.000]  我是殺人 我是殺死人
[00:06:23.000 --> 00:06:25.000]  我是打死人
[00:06:25.000 --> 00:06:27.000]  但我沒有做錯
[00:06:27.000 --> 00:06:29.000]  不知道大家記不記得這句台詞
[00:06:29.000 --> 00:06:31.000]  我是打死人 但我沒有做錯
[00:06:31.000 --> 00:06:33.000]  我有些基督徒都是類似的
[00:06:33.000 --> 00:06:36.000]  我是犯罪 但我沒有做錯
[00:06:36.000 --> 00:06:38.000]  你有沒有試過這樣說
[00:06:38.000 --> 00:06:39.000]  不說不出口都會這樣想
[00:06:39.000 --> 00:06:42.000]  我是犯罪 但我沒有做錯
[00:06:42.000 --> 00:06:44.000]  我看了一篇文章
[00:06:44.000 --> 00:06:47.000]  講這個丁蟹基督徒的故事
[00:06:47.000 --> 00:06:49.000]  丁蟹其實覺得自己
[00:06:49.000 --> 00:06:50.000]  對得起天地良心
[00:06:50.000 --> 00:06:52.000]  他覺得自己是有情有義的
[00:06:52.000 --> 00:06:54.000]  但實際上就自以為是
[00:06:54.000 --> 00:06:55.000]  強詞奪理
[00:06:55.000 --> 00:06:57.000]  看不到自己的盲點
[00:06:57.000 --> 00:06:59.000]  那什麼叫丁蟹基督徒呢
[00:06:59.000 --> 00:07:01.000]  作者就說
[00:07:01.000 --> 00:07:02.000]  丁蟹基督徒其實就是
[00:07:02.000 --> 00:07:04.000]  基督徒自以為是
[00:07:04.000 --> 00:07:06.000]  他看不到自己的盲點
[00:07:06.000 --> 00:07:07.000]  有幾句說話
[00:07:07.000 --> 00:07:10.000]  我覺得他形容得都幾
[00:07:10.000 --> 00:07:12.000]  都幾 不知道怎樣
[00:07:12.000 --> 00:07:14.000]  他就說
[00:07:14.000 --> 00:07:17.000]  他們常常祈禱
[00:07:17.000 --> 00:07:20.000]  不過在祈禱裏就咒罵
[00:07:20.000 --> 00:07:22.000]  那些他很憎恨的人
[00:07:22.000 --> 00:07:23.000]  向神投訴
[00:07:23.000 --> 00:07:24.000]  這些人多壞
[00:07:24.000 --> 00:07:26.000]  他追求聖潔
[00:07:26.000 --> 00:07:28.000]  不過看不到自己的盲點和問題
[00:07:28.000 --> 00:07:31.000]  他堅持上帝的真理
[00:07:31.000 --> 00:07:32.000]  為真理而戰
[00:07:32.000 --> 00:07:35.000]  不過他看不到自己的偏見
[00:07:35.000 --> 00:07:37.000]  他捍衛真道
[00:07:37.000 --> 00:07:39.000]  他看完聖經就捍衛真道
[00:07:39.000 --> 00:07:41.000]  為真道而戰
[00:07:41.000 --> 00:07:43.000]  但其實他傷害了很多人
[00:07:43.000 --> 00:07:44.000]  特別在教會裏
[00:07:44.000 --> 00:07:47.000]  因為他的堅持他傷害了很多人
[00:07:47.000 --> 00:07:50.000]  這幾句說話可能是我們一個反省
[00:07:50.000 --> 00:07:52.000]  但同樣都是當日
[00:07:52.000 --> 00:07:54.000]  不信耶穌的以色列人
[00:07:54.000 --> 00:07:55.000]  一些形容
[00:07:55.000 --> 00:07:57.000]  就是他們自以為是
[00:07:57.000 --> 00:07:58.000]  覺得自己很對
[00:07:58.000 --> 00:08:01.000]  但他很真心覺得自己是追求聖潔
[00:08:01.000 --> 00:08:03.000]  他覺得自己沒有問題
[00:08:03.000 --> 00:08:04.000]  作者今天說
[00:08:04.000 --> 00:08:07.000]  有問題是社會有問題
[00:08:07.000 --> 00:08:09.000]  有問題是國家有問題
[00:08:09.000 --> 00:08:11.000]  有問題是教會有問題
[00:08:11.000 --> 00:08:14.000]  都是別人的錯 我沒有錯
[00:08:14.000 --> 00:08:20.000]  本來在33節裏說到盤石
[00:08:20.000 --> 00:08:21.000]  是甚麼意思呢
[00:08:21.000 --> 00:08:24.000]  這個盤石其實我們說
[00:08:24.000 --> 00:08:25.000]  他是將這個石
[00:08:25.000 --> 00:08:28.000]  應用在耶穌基督身上
[00:08:28.000 --> 00:08:31.000]  耶穌基督是那個寶貴的防角石
[00:08:31.000 --> 00:08:33.000]  是堅固的根基
[00:08:33.000 --> 00:08:35.000]  可以給不信的
[00:08:35.000 --> 00:08:37.000]  但以色列人不要
[00:08:37.000 --> 00:08:38.000]  以色列人不接受
[00:08:38.000 --> 00:08:41.000]  所以耶穌基督反而成為
[00:08:41.000 --> 00:08:42.000]  這些不信的人的阻礙
[00:08:42.000 --> 00:08:43.000]  甚麼意思呢
[00:08:43.000 --> 00:08:44.000]  即是說
[00:08:44.000 --> 00:08:45.000]  他們在做一些
[00:08:45.000 --> 00:08:46.000]  以為自己對的事
[00:08:46.000 --> 00:08:47.000]  勇往直前
[00:08:47.000 --> 00:08:50.000]  但當耶穌基督來到的時候
[00:08:50.000 --> 00:08:52.000]  不是 別人的方向錯了
[00:08:52.000 --> 00:08:54.000]  你在做錯的事
[00:08:54.000 --> 00:08:55.000]  你不明白
[00:08:55.000 --> 00:08:57.000]  反而阻礙了他們
[00:08:57.000 --> 00:08:59.000]  耶穌基督來到這裏的時候
[00:08:59.000 --> 00:09:01.000]  是指正他們做不對
[00:09:01.000 --> 00:09:02.000]  是指正他們
[00:09:02.000 --> 00:09:03.000]  告訴他們有些事錯了
[00:09:03.000 --> 00:09:04.000]  你們不對
[00:09:04.000 --> 00:09:05.000]  所以他們不可以
[00:09:05.000 --> 00:09:08.000]  再去勇往直前 走自己的路
[00:09:08.000 --> 00:09:11.000]  今天我們說
[00:09:11.000 --> 00:09:13.000]  如果將生命
[00:09:13.000 --> 00:09:15.000]  放在耶穌基督身上的時候
[00:09:15.000 --> 00:09:17.000]  他的生命應該被建立
[00:09:17.000 --> 00:09:19.000]  就好像我們今天有些人
[00:09:19.000 --> 00:09:20.000]  他信了耶穌之後
[00:09:20.000 --> 00:09:21.000]  他的生命是被改變的
[00:09:21.000 --> 00:09:23.000]  由絕望 灰暗
[00:09:23.000 --> 00:09:24.000]  去到很有盼望 很開心
[00:09:24.000 --> 00:09:26.000]  這是一個被建立的生命
[00:09:26.000 --> 00:09:28.000]  但有些人拒絕耶穌
[00:09:28.000 --> 00:09:30.000]  他仍然在走自己的路
[00:09:30.000 --> 00:09:32.000]  是很沉淪 很灰暗
[00:09:32.000 --> 00:09:33.000]  因為他堅持
[00:09:33.000 --> 00:09:35.000]  他正在走自己的路
[00:09:35.000 --> 00:09:37.000]  在第九章裏
[00:09:37.000 --> 00:09:39.000]  其實說到神的救贖計劃
[00:09:39.000 --> 00:09:40.000]  是兩方面的
[00:09:40.000 --> 00:09:41.000]  一方面是神的主權
[00:09:41.000 --> 00:09:43.000]  神定義這樣做
[00:09:43.000 --> 00:09:44.000]  沒有人可以改變祂
[00:09:44.000 --> 00:09:46.000]  這是恩典
[00:09:46.000 --> 00:09:48.000]  就是因為祂揀選裏面
[00:09:48.000 --> 00:09:49.000]  顯出祂的恩典
[00:09:49.000 --> 00:09:50.000]  祢不是憑祢有什麼
[00:09:50.000 --> 00:09:52.000]  是我給祢
[00:09:52.000 --> 00:09:54.000]  不是祢有什麼好行為
[00:09:54.000 --> 00:09:56.000]  另一方面就是人的選擇
[00:09:56.000 --> 00:09:57.000]  人的責任
[00:09:57.000 --> 00:09:59.000]  你怎樣回應
[00:09:59.000 --> 00:10:01.000]  坦白說
[00:10:01.000 --> 00:10:02.000]  如果我們今天
[00:10:02.000 --> 00:10:03.000]  能夠去做一些事
[00:10:03.000 --> 00:10:06.000]  是能夠令到上帝說
[00:10:06.000 --> 00:10:07.000]  你做得很好
[00:10:07.000 --> 00:10:10.000]  就給我們一個救恩的時候
[00:10:10.000 --> 00:10:12.000]  耶穌就不用來到這個世界
[00:10:12.000 --> 00:10:15.000]  救恩不是要賺回來的
[00:10:15.000 --> 00:10:17.000]  有一個
[00:10:17.000 --> 00:10:18.000]  我相信你近來
[00:10:18.000 --> 00:10:20.000]  都應該很熟悉這個人
[00:10:20.000 --> 00:10:22.000]  如果你一直有聽羅馬書
[00:10:22.000 --> 00:10:24.000]  除了保羅
[00:10:24.000 --> 00:10:26.000]  你應該很常聽這個名字
[00:10:26.000 --> 00:10:28.000]  就是馬丁路德
[00:10:28.000 --> 00:10:29.000]  特別是今年
[00:10:29.000 --> 00:10:30.000]  因為改革五百年
[00:10:30.000 --> 00:10:32.000]  去到哪裡都聽到他的名字
[00:10:32.000 --> 00:10:34.000]  馬丁路德其實
[00:10:34.000 --> 00:10:38.000]  他在他
[00:10:38.000 --> 00:10:40.000]  未曾去改革之前
[00:10:40.000 --> 00:10:43.000]  他對自己的生活很嚴謹
[00:10:43.000 --> 00:10:46.000]  他能夠做足到一個修院要求
[00:10:46.000 --> 00:10:48.000]  或者修書
[00:10:48.000 --> 00:10:49.000]  他要做的事
[00:10:49.000 --> 00:10:50.000]  他做得很好
[00:10:50.000 --> 00:10:52.000]  無可指責
[00:10:52.000 --> 00:10:54.000]  在人眼中他做得很好
[00:10:54.000 --> 00:10:56.000]  不過在靜下來
[00:10:56.000 --> 00:10:57.000]  看回自己的時候
[00:10:57.000 --> 00:10:59.000]  他覺得自己是一個罪人
[00:10:59.000 --> 00:11:00.000]  不知為何他覺得
[00:11:00.000 --> 00:11:02.000]  就算他做多少善行
[00:11:02.000 --> 00:11:05.000]  多少行為
[00:11:05.000 --> 00:11:06.000]  做得多好
[00:11:06.000 --> 00:11:07.000]  他都沒有把握
[00:11:07.000 --> 00:11:09.000]  覺得自己可以得救
[00:11:09.000 --> 00:11:10.000]  他沒有這份把握
[00:11:10.000 --> 00:11:12.000]  他的腦袋就老膠賤
[00:11:12.000 --> 00:11:13.000]  一方面他覺得他做得很好
[00:11:13.000 --> 00:11:14.000]  他努力去做
[00:11:14.000 --> 00:11:15.000]  但一方面他心裡覺得
[00:11:15.000 --> 00:11:17.000]  不太行 不太妥
[00:11:17.000 --> 00:11:18.000]  不是這樣
[00:11:18.000 --> 00:11:20.000]  他看了羅馬書
[00:11:20.000 --> 00:11:21.000]  我不知道你看了這麼久
[00:11:21.000 --> 00:11:22.000]  羅馬書到現在
[00:11:22.000 --> 00:11:24.000]  有沒有兩句經文
[00:11:24.000 --> 00:11:26.000]  令你整個人改變了
[00:11:27.000 --> 00:11:30.000]  馬丁路德在1518年的時候
[00:11:30.000 --> 00:11:34.000]  他看了羅馬書一章十七節的一句話
[00:11:34.000 --> 00:11:36.000]  「義人必因信得生」
[00:11:36.000 --> 00:11:39.000]  「義人必因信得生」
[00:11:39.000 --> 00:11:40.000]  他就看了這一句
[00:11:40.000 --> 00:11:42.000]  他就夜去思想
[00:11:42.000 --> 00:11:43.000]  這句是什麼意思
[00:11:43.000 --> 00:11:46.000]  究竟保羅說這句是什麼意思
[00:11:46.000 --> 00:11:50.000]  他就開始徹底地醒悟
[00:11:50.000 --> 00:11:53.000]  他說義人是得生因為信
[00:11:53.000 --> 00:11:55.000]  不是行為
[00:11:55.000 --> 00:11:57.000]  他突然間
[00:11:57.000 --> 00:11:59.000]  好像睡醒了
[00:11:59.000 --> 00:12:01.000]  你們醒了嗎
[00:12:01.000 --> 00:12:03.000]  突然間覺得原來是信
[00:12:03.000 --> 00:12:06.000]  信能夠令一個人有把握
[00:12:06.000 --> 00:12:08.000]  可以得救
[00:12:08.000 --> 00:12:10.000]  他突然覺得天堂為他開了
[00:12:10.000 --> 00:12:12.000]  天國的門為他開了
[00:12:12.000 --> 00:12:13.000]  他突然覺得很釋放
[00:12:13.000 --> 00:12:15.000]  就是信
[00:12:15.000 --> 00:12:16.000]  是他沒有想過
[00:12:16.000 --> 00:12:20.000]  原來信是令他有這個確具
[00:12:20.000 --> 00:12:23.000]  他一直是用做來做這個確具
[00:12:24.000 --> 00:12:25.000]  保羅
[00:12:25.000 --> 00:12:27.000]  我相信除了
[00:12:27.000 --> 00:12:28.000]  我不知道你有多共鳴
[00:12:28.000 --> 00:12:30.000]  馬丁路德的心路歷程
[00:12:30.000 --> 00:12:32.000]  不過我相信在大馬式路上
[00:12:32.000 --> 00:12:34.000]  遇到耶穌的保羅
[00:12:34.000 --> 00:12:37.000]  他一定很明白這個心路歷程
[00:12:37.000 --> 00:12:38.000]  因為他就是這樣經歷過
[00:12:38.000 --> 00:12:40.000]  他以前做是這樣做
[00:12:40.000 --> 00:12:43.000]  但突然間見到耶穌的時候是信
[00:12:43.000 --> 00:12:44.000]  整個眼光
[00:12:44.000 --> 00:12:45.000]  整個價值觀
[00:12:45.000 --> 00:12:46.000]  整個看法
[00:12:46.000 --> 00:12:49.000]  整個系統改了
[00:12:49.000 --> 00:12:52.000]  雖然保羅的使命是幫人傳福音
[00:12:52.000 --> 00:12:55.000]  但其實他很愛他的同胞
[00:12:55.000 --> 00:12:56.000]  他很相信
[00:12:56.000 --> 00:12:59.000]  他很肯定以色列人對神是熱心的
[00:12:59.000 --> 00:13:02.000]  他很渴望以色列人得救
[00:13:02.000 --> 00:13:04.000]  在第一節他說
[00:13:04.000 --> 00:13:06.000]  他所渴望
[00:13:06.000 --> 00:13:08.000]  所向神呼求的是什麼呢
[00:13:08.000 --> 00:13:10.000]  就是以色列人得救
[00:13:10.000 --> 00:13:13.000]  這份心腸很像摩西
[00:13:13.000 --> 00:13:15.000]  就是自己失落了神的救恩
[00:13:15.000 --> 00:13:17.000]  他也很想以色列人得救
[00:13:17.000 --> 00:13:20.000]  第二節的真知識
[00:13:20.000 --> 00:13:24.000]  就說到對一件物件的事物的真正意義
[00:13:24.000 --> 00:13:25.000]  你認識一件物件
[00:13:25.000 --> 00:13:26.000]  不代表真正的意義
[00:13:26.000 --> 00:13:27.000]  我剛才說
[00:13:27.000 --> 00:13:29.000]  我的咪高峰有很多款式
[00:13:29.000 --> 00:13:31.000]  對我來說也是抗音
[00:13:31.000 --> 00:13:33.000]  但認識的人
[00:13:33.000 --> 00:13:34.000]  他真正的意義
[00:13:34.000 --> 00:13:35.000]  在不同場合
[00:13:35.000 --> 00:13:36.000]  要用不同的咪高峰
[00:13:36.000 --> 00:13:37.000]  要怎樣握
[00:13:37.000 --> 00:13:40.000]  是有不同的原因的
[00:13:40.000 --> 00:13:43.000]  所以我們有時候是否真的明白呢
[00:13:43.000 --> 00:13:45.000]  以色列人不明白
[00:13:45.000 --> 00:13:46.000]  他很熱心去追求
[00:13:46.000 --> 00:13:48.000]  去做神喜悅的事
[00:13:48.000 --> 00:13:49.000]  但他不太明白
[00:13:49.000 --> 00:13:51.000]  其實律法的意義是什麼
[00:13:51.000 --> 00:13:54.000]  結果他自己代替神
[00:13:54.000 --> 00:13:56.000]  他自己代替神去決定
[00:13:56.000 --> 00:13:57.000]  去安排
[00:13:57.000 --> 00:14:00.000]  第三節說
[00:14:00.000 --> 00:14:03.000]  因為不知道神的意義
[00:14:03.000 --> 00:14:05.000]  就要建立自己的意義
[00:14:05.000 --> 00:14:07.000]  我們就不服神的意義
[00:14:07.000 --> 00:14:08.000]  他們也不服神的意義
[00:14:08.000 --> 00:14:10.000]  有時候就是這樣
[00:14:10.000 --> 00:14:11.000]  當我們不明白的時候
[00:14:11.000 --> 00:14:13.000]  我們自己去建立一套的時候
[00:14:13.000 --> 00:14:15.000]  慢慢就是我們作主
[00:14:15.000 --> 00:14:17.000]  慢慢就是我們那套
[00:14:17.000 --> 00:14:19.000]  我們就不會再去聽到
[00:14:19.000 --> 00:14:21.000]  看到服神那套
[00:14:21.000 --> 00:14:25.000]  我們說
[00:14:25.000 --> 00:14:28.000]  神的意義是因信稱義
[00:14:28.000 --> 00:14:29.000]  是信回來的
[00:14:29.000 --> 00:14:32.000]  這個信用什麼來做例子呢
[00:14:32.000 --> 00:14:33.000]  很多時候我們說
[00:14:33.000 --> 00:14:34.000]  用阿伯拉罕的信
[00:14:34.000 --> 00:14:37.000]  阿伯拉罕的信是怎樣的信呢
[00:14:37.000 --> 00:14:38.000]  很多人都說
[00:14:38.000 --> 00:14:39.000]  阿伯拉罕的信當然啦
[00:14:39.000 --> 00:14:41.000]  他離開自己的家鄉
[00:14:41.000 --> 00:14:42.000]  神叫他去哪裡
[00:14:42.000 --> 00:14:43.000]  他就去哪裡
[00:14:43.000 --> 00:14:45.000]  很大的信心
[00:14:45.000 --> 00:14:47.000]  我們再看多一點
[00:14:47.000 --> 00:14:49.000]  神跟阿伯拉罕在創世紀
[00:14:49.000 --> 00:14:51.000]  有三段納入的對話
[00:14:51.000 --> 00:14:54.000]  神答應了阿伯拉罕很多事情
[00:14:54.000 --> 00:14:55.000]  你要成為大國
[00:14:55.000 --> 00:14:58.000]  你的後裔要多得像猩猩
[00:14:58.000 --> 00:14:59.000]  海沙那麼多
[00:14:59.000 --> 00:15:01.000]  國王要從你而出
[00:15:01.000 --> 00:15:02.000]  國度要從你而立
[00:15:02.000 --> 00:15:04.000]  說很多很多的事情
[00:15:04.000 --> 00:15:06.000]  萬國要因你得福
[00:15:06.000 --> 00:15:07.000]  很多事情
[00:15:07.000 --> 00:15:08.000]  但是
[00:15:08.000 --> 00:15:10.000]  阿伯拉罕的一生裡
[00:15:10.000 --> 00:15:11.000]  他只有一樣東西
[00:15:11.000 --> 00:15:13.000]  是經驗到應許真的
[00:15:13.000 --> 00:15:15.000]  就是晚年生了兒子
[00:15:15.000 --> 00:15:18.000]  除了他很老年生了兒子之外
[00:15:18.000 --> 00:15:19.000]  沒有一樣東西
[00:15:19.000 --> 00:15:21.000]  他在世上見到的
[00:15:21.000 --> 00:15:23.000]  到死他都沒有見到
[00:15:23.000 --> 00:15:24.000]  不過你看他一生
[00:15:24.000 --> 00:15:25.000]  他真的很聽話
[00:15:25.000 --> 00:15:26.000]  神叫他做什麼
[00:15:26.000 --> 00:15:27.000]  他就做什麼
[00:15:27.000 --> 00:15:28.000]  他也沒有懷疑過上帝
[00:15:28.000 --> 00:15:30.000]  沒有質問過上帝
