
[00:00:00.000 --> 00:00:03.400]  因信稱義是一種怎樣的人生
[00:01:15.200 --> 00:01:16.800]  所以保羅一開始就說
[00:01:16.800 --> 00:01:19.200]  我們既因信稱義
[00:01:19.200 --> 00:01:21.600]  就藉著耶穌基督
[00:01:21.600 --> 00:01:24.200]  得與神相和
[00:01:24.200 --> 00:01:25.800]  保羅再一次強調
[00:01:25.800 --> 00:01:29.000]  因信稱義最終的一個目的
[00:01:29.000 --> 00:01:29.600]  就是說
[00:01:29.600 --> 00:01:32.000]  我們能夠與神相和
[00:01:32.000 --> 00:01:33.200]  什麼叫做相和呢
[00:01:33.200 --> 00:01:35.800]  相和這個字的原文就是和平
[00:01:35.800 --> 00:01:37.400]  英文就是peace
[00:01:37.400 --> 00:01:39.000]  這個和平的意思就是說
[00:01:39.000 --> 00:01:40.000]  不是說我們有一天
[00:01:40.000 --> 00:01:42.400]  我們放假去到海灘那邊
[00:01:42.400 --> 00:01:43.400]  整個海灘沒有人
[00:01:43.400 --> 00:01:44.200]  只有一個人在那裡
[00:01:44.200 --> 00:01:46.000]  然後你睡在沙灘上面
[00:01:46.000 --> 00:01:47.600]  享受那些浪的聲音
[00:01:47.600 --> 00:01:49.800]  享受那些植物的風聲
[00:01:49.800 --> 00:01:51.400]  享受那些鳥叫
[00:01:51.400 --> 00:01:54.200]  你說真的很和平很平安
[00:01:54.200 --> 00:01:56.800]  這種是環境給我們的平安
[00:01:56.800 --> 00:01:58.200]  但是這裡的平安
[00:01:58.200 --> 00:01:59.600]  並不是環境給的
[00:01:59.600 --> 00:02:01.800]  是一個主觀性的平安
[00:02:01.800 --> 00:02:02.800]  什麼意思就是
[00:02:02.800 --> 00:02:04.600]  當因信稱義
[00:02:04.600 --> 00:02:06.200]  就是耶穌基督
[00:02:06.200 --> 00:02:11.200]  搞定了神對我們一群罪人的憤怒
[00:02:11.200 --> 00:02:13.000]  因為耶穌基督的死
[00:02:13.000 --> 00:02:15.600]  解決了神對敵人的憤怒
[00:02:15.600 --> 00:02:17.600]  就是對我們這群罪人的憤怒
[00:02:17.600 --> 00:02:21.400]  你知道我們和神因著耶穌基督的緣故
[00:02:21.400 --> 00:02:24.400]  我們可以與祂和平共處
[00:02:24.400 --> 00:02:28.800]  我們和耶穌已經不再是一個敵人的關係
[00:02:28.800 --> 00:02:31.200]  我們不再是因為神的憤怒
[00:02:31.200 --> 00:02:33.800]  令我們與神在一個隔離
[00:02:33.800 --> 00:02:34.800]  因著耶穌基督
[00:02:34.800 --> 00:02:40.200]  我們能夠與神回到一個和平的環境
[00:02:40.200 --> 00:02:42.200]  一個情況的底下
[00:02:42.200 --> 00:02:44.400]  但是保羅並不是停在這裡
[00:02:44.400 --> 00:02:47.800]  保羅讓我們看到因信稱義的人生
[00:02:47.800 --> 00:02:49.200]  有一個願景
[00:02:49.200 --> 00:02:51.400]  這個願景包括兩方面
[00:02:51.400 --> 00:02:54.600]  第一方面就是我們在世上的一個願景
[00:02:54.600 --> 00:02:58.000]  第二就是去到耶穌基督回來那天的願景
[00:02:58.000 --> 00:03:00.000]  我們的保羅很清楚地說
[00:03:00.000 --> 00:03:01.400]  他因信稱義
[00:03:01.400 --> 00:03:03.400]  不只是單單信耶穌
[00:03:03.400 --> 00:03:05.000]  同樣有一個願景
[00:03:05.000 --> 00:03:06.000]  第一個願景
[00:03:06.000 --> 00:03:07.000]  在地上的
[00:03:07.000 --> 00:03:08.800]  我們人生的願景就是說
[00:03:08.800 --> 00:03:15.000]  耶穌基督會帶我們進入現在所站的這個恩典中
[00:03:15.000 --> 00:03:16.000]  這裡很強調
[00:03:16.000 --> 00:03:19.800]  現在站在這個恩典中
[00:03:19.800 --> 00:03:23.600]  這個恩典絕對不是信耶穌那天的恩典
[00:03:23.600 --> 00:03:26.200]  這個恩典是我們的信仰裡面
[00:03:26.200 --> 00:03:29.400]  叫做「恩上加恩」的人生
[00:03:29.400 --> 00:03:30.400]  換言之
[00:03:30.400 --> 00:03:31.600]  我們講見證
[00:03:31.600 --> 00:03:32.200]  沒錯
[00:03:32.200 --> 00:03:32.800]  我們講見證
[00:03:32.800 --> 00:03:35.000]  我們很喜歡講回五十年前
[00:03:35.000 --> 00:03:36.400]  上帝怎樣拯救我
[00:03:36.400 --> 00:03:37.600]  是不是恩典?
[00:03:37.600 --> 00:03:38.600]  絕對是
[00:03:38.600 --> 00:03:39.400]  但是
[00:03:39.400 --> 00:03:41.400]  這裡說不是那個恩典
[00:03:41.400 --> 00:03:43.600]  這個恩典是我們現在的恩典
[00:03:43.600 --> 00:03:44.600]  換言之
[00:03:44.600 --> 00:03:45.600]  今天早上
[00:03:45.600 --> 00:03:48.200]  上帝有沒有恩典給我們?
[00:03:48.200 --> 00:03:48.600]  有什麼?
[00:03:48.600 --> 00:03:50.600]  我們可以回來
[00:03:50.600 --> 00:03:51.200]  你今天可以回來
[00:03:51.200 --> 00:03:52.200]  是不是恩典?
[00:03:52.200 --> 00:03:53.400]  你說一般般
[00:03:53.400 --> 00:03:54.400]  我不是很想回來
[00:03:54.400 --> 00:03:55.600]  不過沒辦法
[00:03:55.600 --> 00:03:56.600]  你可以這樣說
[00:03:56.600 --> 00:03:58.200]  你可以覺得不是恩典
[00:03:58.200 --> 00:03:59.800]  你說被迫也不奇怪
[00:03:59.800 --> 00:04:02.000]  但是今天我們能夠回來教會
[00:04:02.000 --> 00:04:02.800]  是不是恩典?
[00:04:02.800 --> 00:04:04.200]  其實是
[00:04:04.200 --> 00:04:05.200]  今天我們可以吃飯
[00:04:05.200 --> 00:04:06.000]  是不是恩典?
[00:04:06.000 --> 00:04:06.800]  是
[00:04:06.800 --> 00:04:07.800]  今天我們可以逛街
[00:04:07.800 --> 00:04:08.800]  是不是恩典?
[00:04:08.800 --> 00:04:09.600]  也是
[00:04:09.600 --> 00:04:10.800]  今天你早上回來
[00:04:10.800 --> 00:04:12.200]  原本很想坐的士
[00:04:12.200 --> 00:04:12.800]  但是沒有的士
[00:04:12.800 --> 00:04:13.400]  一祈禱
[00:04:13.400 --> 00:04:14.000]  一睜大眼
[00:04:14.000 --> 00:04:14.800]  有沒有的士在前面
[00:04:14.800 --> 00:04:15.600]  是不是恩典?
[00:04:15.600 --> 00:04:16.800]  你說是
[00:04:16.800 --> 00:04:17.400]  但是弟兄姊妹
[00:04:17.400 --> 00:04:18.600]  我們很多時候都這樣
[00:04:18.600 --> 00:04:19.400]  我們的恩典
[00:04:19.400 --> 00:04:20.800]  好像是回到五十年前
[00:04:20.800 --> 00:04:21.600]  我們信耶穌
[00:04:21.600 --> 00:04:23.000]  三十年前我們信耶穌
[00:04:23.000 --> 00:04:23.600]  是不是恩典?
[00:04:23.600 --> 00:04:24.000]  是
[00:04:24.000 --> 00:04:25.400]  但保羅說不是
[00:04:25.400 --> 00:04:26.600]  他說我們的人生
[00:04:26.600 --> 00:04:28.200]  是一個遠景
[00:04:28.200 --> 00:04:29.000]  我們的人生是
[00:04:29.000 --> 00:04:31.400]  「恩上加恩」的人生
[00:04:31.400 --> 00:04:32.000]  你和家人說
[00:04:32.000 --> 00:04:33.400]  我們是「恩上加恩」的
[00:04:33.400 --> 00:04:34.800]  一個遠景
[00:04:34.800 --> 00:04:36.600]  在地上的一個遠景
[00:04:36.600 --> 00:04:38.200]  同樣保羅說
[00:04:38.200 --> 00:04:39.600]  將來在耶穌回來
[00:04:39.600 --> 00:04:41.400]  有另一個遠景
[00:04:41.400 --> 00:04:42.200]  這個遠景就是
[00:04:42.200 --> 00:04:44.200]  在約翰一書第三章第二節說
[00:04:44.200 --> 00:04:47.000]  當耶穌基督再回來那一天
[00:04:47.000 --> 00:04:49.800]  他說我們必要像祂
[00:04:49.800 --> 00:04:51.600]  他說我們今天
[00:04:51.600 --> 00:04:52.800]  在人生上
[00:04:52.800 --> 00:04:53.600]  在路上
[00:04:53.600 --> 00:04:55.600]  我們很想效法耶穌
[00:04:55.600 --> 00:04:58.000]  但是到耶穌回來那一天
[00:04:58.000 --> 00:04:58.800]  約翰說
[00:04:58.800 --> 00:05:00.800]  我們是要像祂
[00:05:00.800 --> 00:05:02.600]  我們要和祂一樣
[00:05:02.600 --> 00:05:03.600]  很不開心
[00:05:03.600 --> 00:05:04.600]  我們將來有一天
[00:05:04.600 --> 00:05:07.000]  我們會像耶穌基督
[00:05:07.000 --> 00:05:09.000]  所以我們今天不要小看
[00:05:09.000 --> 00:05:10.400]  我們在人生路上
[00:05:10.400 --> 00:05:12.400]  上帝給我們的操練
[00:05:12.400 --> 00:05:13.400]  給我們的成長
[00:05:13.400 --> 00:05:15.000]  這就是第二點
[00:05:15.000 --> 00:05:16.800]  究竟我們的人生
[00:05:16.800 --> 00:05:18.200]  怎樣成為一個
[00:05:18.200 --> 00:05:19.600]  成長的人生
[00:05:19.600 --> 00:05:21.000]  「恩信稱義」的人生
[00:05:21.000 --> 00:05:22.600]  是一個成長的人生
[00:05:22.600 --> 00:05:23.200]  我們讀一讀
[00:05:23.200 --> 00:05:25.200]  由第三節到第五節
[00:05:25.200 --> 00:05:27.200]  準備一二三
[00:05:27.200 --> 00:05:46.800]  「不但如此 將神的愛囂冠在我們心裡」
[00:05:46.800 --> 00:05:48.200]  我們一開始讀的時候
[00:05:48.200 --> 00:05:49.800]  覺得很難受
[00:05:49.800 --> 00:05:51.000]  這句聖經
[00:05:51.000 --> 00:05:52.800]  他說「不但如此」
[00:05:52.800 --> 00:05:53.600]  我們的神
[00:05:53.600 --> 00:05:55.600]  不單只給我們一句遠景
[00:05:55.600 --> 00:05:57.200]  祂只是幫助我們
[00:05:57.200 --> 00:05:59.600]  怎樣去達到這個遠景
[00:05:59.600 --> 00:06:00.400]  祂還說
[00:06:00.400 --> 00:06:03.200]  「就是在患難中也是」
[00:06:03.200 --> 00:06:04.200]  甚麼?
[00:06:04.200 --> 00:06:05.600]  「歡歡喜喜」
[00:06:05.600 --> 00:06:07.000]  你們在患難中是怎樣?
[00:06:07.000 --> 00:06:09.000]  坦白說
[00:06:09.000 --> 00:06:09.600]  你會否說
[00:06:09.600 --> 00:06:11.600]  這次主有很多患難
[00:06:11.600 --> 00:06:13.200]  「歡歡喜喜」
[00:06:13.200 --> 00:06:15.000]  沒有可能的事
[00:06:15.000 --> 00:06:16.600]  我們在我們的觀點那邊
[00:06:16.600 --> 00:06:17.800]  面對患難
[00:06:17.800 --> 00:06:20.400]  怎可能是「歡歡喜喜」
[00:06:20.400 --> 00:06:22.200]  但是保羅很清楚的
[00:06:22.200 --> 00:06:23.400]  保羅很清楚的就是說
[00:06:23.400 --> 00:06:26.000]  今天《羅馬書》第八章第十七節
[00:06:26.000 --> 00:06:29.200]  他說我們和耶穌基督一同受苦難
[00:06:29.200 --> 00:06:32.000]  但是和耶穌基督一同得榮耀
[00:06:32.000 --> 00:06:33.000]  換言之
[00:06:33.000 --> 00:06:36.000]  我們將來能夠像耶穌
[00:06:36.000 --> 00:06:37.000]  主回來那天
[00:06:37.000 --> 00:06:38.600]  我們要像祂
[00:06:38.600 --> 00:06:40.200]  在成長的過程當中
[00:06:40.200 --> 00:06:42.600]  我們是要面對苦難
[00:06:42.600 --> 00:06:45.400]  因為耶穌基督同樣面對苦難
[00:06:45.400 --> 00:06:48.000]  所以我們和耶穌基督一同受苦難
[00:06:48.000 --> 00:06:49.400]  將來就一同得榮耀
[00:06:49.400 --> 00:06:50.200]  得甚麼?
[00:06:50.200 --> 00:06:51.000]  榮耀
[00:06:51.000 --> 00:06:52.000]  弟兄姊妹
[00:06:52.000 --> 00:06:54.000]  這是一個成長的進程
[00:06:54.000 --> 00:06:55.000]  所以保羅就說
[00:06:55.000 --> 00:06:57.400]  有患難我們應該開心
[00:06:57.400 --> 00:06:59.200]  究竟甚麼是患難?
[00:06:59.200 --> 00:07:00.200]  患難這個字
[00:07:00.200 --> 00:07:01.200]  原文的意思
[00:07:01.200 --> 00:07:03.600]  就是那些橄欖要成為油
[00:07:03.600 --> 00:07:05.600]  一定要有一些重壓
[00:07:05.600 --> 00:07:06.600]  一壓下去
[00:07:06.600 --> 00:07:08.600]  就將油擠出來
[00:07:08.600 --> 00:07:10.000]  就等於葡萄汁
[00:07:10.000 --> 00:07:13.000]  是要一些重的機器壓過葡萄做
[00:07:13.000 --> 00:07:14.800]  然後葡萄汁才會出來
[00:07:14.800 --> 00:07:16.800]  這種壓下來的字
[00:07:16.800 --> 00:07:19.600]  就是患難這個字的原文的意思
[00:07:19.600 --> 00:07:20.400]  換言之
[00:07:20.400 --> 00:07:21.400]  如果看回聖經
[00:07:21.400 --> 00:07:25.400]  這個字是各式各樣的苦難
[00:07:25.400 --> 00:07:30.000]  苦難絕對不是帶給我們歡歡喜喜
[00:07:30.000 --> 00:07:31.800]  但保羅卻說
[00:07:31.800 --> 00:07:33.800]  各式各樣的苦難
[00:07:33.800 --> 00:07:37.000]  是我們應該歡歡喜喜
[00:07:37.000 --> 00:07:37.600]  為甚麼?
[00:07:37.600 --> 00:07:39.200]  保羅接著解釋
[00:07:39.200 --> 00:07:43.600]  他說因為患難身忍耐
[00:07:43.600 --> 00:07:45.400]  忍耐這個字
[00:07:45.400 --> 00:07:46.800]  絕對原文的意思
[00:07:46.800 --> 00:07:49.200]  絕對不是我們以往看的
[00:07:49.200 --> 00:07:52.600]  唐山大興那些武俠電影
[00:07:52.600 --> 00:07:54.000]  那些練武功的時候
[00:07:54.000 --> 00:07:55.200]  後面寫著的字
[00:07:55.200 --> 00:07:57.200]  忍
[00:07:57.200 --> 00:07:58.600]  不是這個意思
[00:07:58.600 --> 00:08:00.000]  這個忍耐不是說
[00:08:00.000 --> 00:08:03.600]  我靠我自己去忍
[00:08:03.600 --> 00:08:05.200]  我們很多時候夫妻的問題
[00:08:05.200 --> 00:08:09.200]  就是因為忍一下
[00:08:09.200 --> 00:08:12.400]  人的忍耐一定有限制
[00:08:12.400 --> 00:08:13.400]  所以我發覺
[00:08:13.400 --> 00:08:15.000]  在過去很多時候的婚姻問題
[00:08:15.000 --> 00:08:17.400]  絕對不是大肆離婚
[00:08:17.400 --> 00:08:19.800]  很多時候都是累積很多的世事
[00:08:19.800 --> 00:08:21.200]  忍一下他
[00:08:21.200 --> 00:08:22.600]  拍拖忍到三年之後
[00:08:22.600 --> 00:08:23.400]  四年之後五年之後
[00:08:23.400 --> 00:08:24.000]  終於忍不住了
[00:08:24.000 --> 00:08:26.000]  離婚
[00:08:26.000 --> 00:08:29.400]  原來吃不吃光腸牛河都要離婚
[00:08:29.400 --> 00:08:30.400]  問題是忍
[00:08:30.400 --> 00:08:32.000]  這個絕對不是這個意思
[00:08:32.000 --> 00:08:35.800]  這個忍耐不是靠自己去死頂
[00:08:35.800 --> 00:08:36.600]  這個字就是說
[00:08:36.600 --> 00:08:38.400]  當我們在患難當中的時候
[00:08:38.400 --> 00:08:41.600]  我們更加要靠我們的上帝
[00:08:41.600 --> 00:08:44.400]  幫助我們能夠勝過
[00:08:44.400 --> 00:08:48.000]  任何環境的考驗的那種毅力
[00:08:48.000 --> 00:08:49.600]  不是我們自己有的
[00:08:49.600 --> 00:08:51.200]  不是我們自己擠出來的
[00:08:51.200 --> 00:08:54.200]  而是我們要靠上帝給我們的能力
[00:08:54.200 --> 00:08:55.200]  換言之
[00:08:55.200 --> 00:08:56.800]  我們很多時候一面對苦難
[00:08:56.800 --> 00:08:58.400]  就離開上帝
[00:08:58.400 --> 00:08:59.600]  因為上帝不關照我
[00:08:59.600 --> 00:09:00.400]  也不看我
[00:09:00.400 --> 00:09:01.600]  也不照顧我
[00:09:01.600 --> 00:09:03.400]  但這個是相反的
[00:09:03.400 --> 00:09:04.200]  在患難的時候
[00:09:04.200 --> 00:09:06.600]  我們更加要親近上帝
[00:09:06.600 --> 00:09:09.000]  求祂給我們有這種毅力
[00:09:09.000 --> 00:09:12.600]  去經得起任何的考驗
[00:09:12.600 --> 00:09:13.600]  所以保羅就說
[00:09:13.600 --> 00:09:17.200]  患難是訓練我們這種毅力
[00:09:17.200 --> 00:09:18.200]  而這個毅力
[00:09:18.200 --> 00:09:19.200]  這種忍耐
[00:09:19.200 --> 00:09:20.600]  是再進一步
[00:09:20.600 --> 00:09:22.400]  就是老練
[00:09:22.400 --> 00:09:24.600]  老練這個字的原文意思
[00:09:24.600 --> 00:09:27.400]  就是金屬經過提煉之後
[00:09:27.400 --> 00:09:31.000]  將所有的雜質完全除去
[00:09:31.000 --> 00:09:31.800]  就是說
[00:09:31.800 --> 00:09:33.400]  今天我們買金
[00:09:33.400 --> 00:09:34.400]  真金
[00:09:34.400 --> 00:09:36.400]  通常是九點九九九九
[00:09:36.400 --> 00:09:37.200]  或者九九九九九
[00:09:37.200 --> 00:09:38.000]  不知道多少
[00:09:38.000 --> 00:09:40.000]  那種純金
[00:09:40.000 --> 00:09:41.600]  就是經過很多的提煉
[00:09:41.600 --> 00:09:44.600]  將所有的雜質除去
[00:09:44.600 --> 00:09:46.600]  所以去到人生當中
[00:09:46.600 --> 00:09:47.800]  這個字就是
[00:09:47.800 --> 00:09:52.800]  我們能夠經得起考驗的品格
[00:09:52.800 --> 00:09:53.400]  就是說
[00:09:53.400 --> 00:09:54.800]  當我們面對患難
[00:09:54.800 --> 00:09:57.400]  原來是帶給我們考驗
[00:09:57.400 --> 00:09:59.800]  我們勝過這種考驗的毅力
[00:09:59.800 --> 00:10:00.800]  慢慢慢慢
[00:10:00.800 --> 00:10:02.400]  我們能夠形成
[00:10:02.400 --> 00:10:05.600]  我們生命的一種品格
[00:10:05.600 --> 00:10:07.400]  我昨天說的時候
[00:10:07.400 --> 00:10:08.200]  我一直想不到
[00:10:08.200 --> 00:10:10.200]  怎樣解釋這個品格
[00:10:10.200 --> 00:10:12.800]  於是我用了一個較為負面的
[00:10:12.800 --> 00:10:15.400]  一個廣東話去解釋
[00:10:15.400 --> 00:10:17.400]  當時大家都覺得很明白
[00:10:17.400 --> 00:10:18.600]  我昨天這麼說
[00:10:18.600 --> 00:10:19.600]  我昨天怎麼解釋呢
[00:10:19.600 --> 00:10:21.400]  就說較為負面的
[00:10:21.400 --> 00:10:23.200]  化了
[00:10:23.200 --> 00:10:25.000]  大家明不明白什麼叫化了
[00:10:25.000 --> 00:10:26.800]  是這樣的
[00:10:26.800 --> 00:10:28.000]  這個負面的
[00:10:28.000 --> 00:10:30.200]  我昨天回去跟師母聊天
[00:10:30.200 --> 00:10:31.600]  因為師母聽完我講道之後
[00:10:31.600 --> 00:10:32.600]  她就跟我說
[00:10:32.600 --> 00:10:34.200]  她說化了不太好
[00:10:34.200 --> 00:10:35.800]  都好像有點負面
[00:10:35.800 --> 00:10:37.400]  不如她說
[00:10:37.400 --> 00:10:41.000]  想通了
[00:10:41.000 --> 00:10:42.000]  你明不明白
[00:10:42.000 --> 00:10:43.600]  化了就好像有點負面
[00:10:43.600 --> 00:10:44.400]  想通了
[00:10:44.400 --> 00:10:45.600]  什麼叫想通了
[00:10:45.600 --> 00:10:47.400]  就是當你面對患難的時候
[00:10:47.400 --> 00:10:49.400]  你可以很負面的去想
[00:10:49.400 --> 00:10:50.200]  我是這樣的
[00:10:50.200 --> 00:10:51.400]  我要面對
[00:10:51.400 --> 00:10:53.200]  我受不了
[00:10:53.200 --> 00:10:54.600]  所以我不去面對
[00:10:54.600 --> 00:10:55.800]  但是另一方面
[00:10:55.800 --> 00:10:57.200]  我可以正面去想
[00:10:57.200 --> 00:10:58.600]  究竟這個患難
[00:10:58.600 --> 00:11:00.400]  擺在我的生命上面
[00:11:00.400 --> 00:11:01.800]  有些什麼東西
[00:11:01.800 --> 00:11:05.600]  可以磨練我自己的品格
[00:11:05.600 --> 00:11:07.600]  所以想通了
[00:11:07.600 --> 00:11:08.400]  去到最後
[00:11:08.400 --> 00:11:10.000]  我會給你看一張powerpoint
[00:11:10.000 --> 00:11:11.400]  這個師母剛才
[00:11:11.400 --> 00:11:13.000]  才給我一張新的powerpoint
[00:11:13.000 --> 00:11:15.200]  我去到最後給大家看
[00:11:15.200 --> 00:11:16.800]  因為我講完道
[00:11:16.800 --> 00:11:19.000]  通常都會給我看很多東西
[00:11:19.000 --> 00:11:20.800]  所以很明顯
[00:11:20.800 --> 00:11:24.000]  夫妻二人成為一體
[00:11:24.000 --> 00:11:26.400]  所以她會幫我去想
[00:11:26.400 --> 00:11:27.600]  當然保羅說
[00:11:27.600 --> 00:11:31.200]  由老練去生怕忘
[00:11:31.200 --> 00:11:33.600]  怕忘卻不至於羞恥
[00:11:33.600 --> 00:11:36.200]  怕忘這個字並不是我們中國人
[00:11:36.200 --> 00:11:39.400]  我們廣東話所說的怕忘
[00:11:39.400 --> 00:11:41.600]  怕忘有時是得
[00:11:41.600 --> 00:11:42.200]  或者得
[00:11:42.200 --> 00:11:43.200]  或者不行
[00:11:43.200 --> 00:11:44.400]  這叫怕忘
[00:11:44.400 --> 00:11:45.200]  但是這個怕忘
[00:11:45.200 --> 00:11:46.400]  這個原文的字
[00:11:46.400 --> 00:11:49.000]  其實是有一個確具的希望
[00:11:49.000 --> 00:11:49.800]  意思就是說
[00:11:49.800 --> 00:11:52.400]  是建基在神的英雄裡面
[00:11:52.400 --> 00:11:54.400]  所以當保羅說怕忘
[00:11:54.400 --> 00:11:55.600]  就一定得到的
[00:11:55.600 --> 00:11:56.800]  大家明白意思嗎
[00:11:56.800 --> 00:11:57.600]  得到什麼
[00:11:57.600 --> 00:11:59.000]  一定得到
[00:11:59.000 --> 00:12:01.800]  同神一同得榮耀
[00:12:01.800 --> 00:12:02.800]  一定得到的
[00:12:02.800 --> 00:12:06.800]  他說怕忘卻不至於羞恥
[00:12:06.800 --> 00:12:07.400]  換言之
[00:12:07.400 --> 00:12:09.600]  今天我們在人生路上
[00:12:09.600 --> 00:12:10.600]  有時我們怕忘
[00:12:10.600 --> 00:12:13.000]  將來回天家的路程上
[00:12:13.000 --> 00:12:13.800]  很多人都說
[00:12:13.800 --> 00:12:14.600]  你傻的
[00:12:14.600 --> 00:12:15.400]  你信耶穌
[00:12:15.400 --> 00:12:17.200]  你信耶穌信到你這樣
[00:12:17.200 --> 00:12:18.600]  我就不信
[00:12:18.600 --> 00:12:20.000]  很多人會取笑我們
[00:12:20.000 --> 00:12:21.800]  昨天有個同工
[00:12:21.800 --> 00:12:23.000]  他離職之後
[00:12:23.000 --> 00:12:24.200]  他找到一份新的工作
[00:12:24.200 --> 00:12:25.400]  他回來跟我說
[00:12:25.400 --> 00:12:26.600]  他這份工作是很辛苦的
[00:12:26.600 --> 00:12:27.600]  真的很辛苦
[00:12:27.600 --> 00:12:28.600]  但是他說
[00:12:28.600 --> 00:12:30.600]  我第一天回到工作裡面
[00:12:30.600 --> 00:12:32.000]  那些同事叫他什麼呢
[00:12:32.000 --> 00:12:33.200]  一個花名
[00:12:33.200 --> 00:12:35.000]  他說他很開心這個花名
[00:12:35.000 --> 00:12:36.400]  他說這個是耶穌
[00:12:36.400 --> 00:12:37.800]  很開心
[00:12:37.800 --> 00:12:39.200]  因為他沒有忌諱
[00:12:39.200 --> 00:12:41.400]  說他自己是基督徒
[00:12:41.400 --> 00:12:41.800]  沒錯
[00:12:41.800 --> 00:12:43.400]  有些人說他是耶穌
[00:12:43.400 --> 00:12:45.200]  但是當他回到工作幾天之後
[00:12:45.200 --> 00:12:46.400]  他昨天再跟我說
[00:12:46.400 --> 00:12:47.800]  他說開始有同事
[00:12:47.800 --> 00:12:49.200]  問他一些事情
[00:12:49.200 --> 00:12:50.800]  大家明白我的意思嗎
[00:12:50.800 --> 00:12:51.600]  沒錯
[00:12:51.600 --> 00:12:54.200]  人生有時會覺得
[00:12:54.200 --> 00:12:56.600]  怕忘好像會羞恥
[00:12:56.600 --> 00:12:57.600]  但是保羅就說
[00:12:57.600 --> 00:12:58.600]  不是的
[00:12:58.600 --> 00:13:00.800]  當你怕忘要得榮耀
[00:13:00.800 --> 00:13:02.600]  在這個遠景的過程當中
[00:13:02.600 --> 00:13:06.000]  神會賞賜聖靈給我們
[00:13:06.000 --> 00:13:07.400]  而這個聖靈就是
[00:13:07.400 --> 00:13:08.800]  將神的愛
[00:13:08.800 --> 00:13:10.800]  充滿在我們的生命裡面
[00:13:10.800 --> 00:13:11.800]  換言之
[00:13:11.800 --> 00:13:13.800]  今天我們肯定
[00:13:13.800 --> 00:13:15.800]  我們有聖靈內住
[00:13:15.800 --> 00:13:17.200]  這個也是王馬書
[00:13:17.200 --> 00:13:18.600]  保羅第一次說
[00:13:18.600 --> 00:13:20.600]  聖靈內住在我們的生命當中
[00:13:20.600 --> 00:13:23.200]  但是當聖靈內住在我們的生命當中
[00:13:23.200 --> 00:13:24.400]  神的愛
[00:13:24.400 --> 00:13:28.600]  就會充滿在我們的生命裡面
[00:13:28.600 --> 00:13:30.800]  以致我們藉著神的愛
[00:13:30.800 --> 00:13:34.400]  可以面對所有的患難
[00:13:34.400 --> 00:13:35.400]  昨天講完道
[00:13:35.400 --> 00:13:36.600]  師母真的很好
[00:13:36.600 --> 00:13:38.200]  昨晚又在我的枱上
[00:13:38.200 --> 00:13:39.400]  放了這本聖經
[00:13:39.400 --> 00:13:41.400]  在我的枱上
[00:13:41.400 --> 00:13:43.600]  這本聖經有什麼特別呢
[00:13:43.600 --> 00:13:44.800]  這本聖經
[00:13:44.800 --> 00:13:47.400]  就是過去我和師母
[00:13:47.400 --> 00:13:49.600]  其中一個很重要的
