
[00:00:00.000 --> 00:00:02.480]  好 讓我們聽上帝的說話
[00:01:57.120 --> 00:02:01.280]  我們希望透過傳福音的發展過程
[00:02:01.280 --> 00:02:04.880]  去重新鑑察我們基督徒的信德
[00:02:04.880 --> 00:02:06.240]  簡單一點我們說一下
[00:02:06.240 --> 00:02:09.760]  第十章之前的經文究竟發生了甚麼事
[00:02:09.760 --> 00:02:11.680]  其實當我們看回第九章的時候
[00:02:11.680 --> 00:02:13.440]  我們已經知道福音的工作
[00:02:13.440 --> 00:02:16.880]  已經擴展到外邦人的群體裏面
[00:02:16.880 --> 00:02:18.480]  前文我們已經開始說到
[00:02:18.480 --> 00:02:22.720]  原來作者路加不單止是將
[00:02:22.720 --> 00:02:26.080]  塑羅的工作或者他的改變、他的生命的改變
[00:02:26.080 --> 00:02:28.640]  怎樣信主之後所經歷的一切
[00:02:28.640 --> 00:02:29.680]  告訴我們知道
[00:02:29.680 --> 00:02:33.520]  原來在原本的耶路撒冷裏面的彼得
[00:02:33.520 --> 00:02:36.480]  亦都開始有一個很不同的時分
[00:02:36.480 --> 00:02:40.720]  他開始亦都去到不同的周邊的地方
[00:02:40.720 --> 00:02:42.560]  特別我們今日所看到的
[00:02:42.560 --> 00:02:45.920]  沿海的地方在巴勒斯坦的一些城市
[00:02:45.920 --> 00:02:48.640]  譬如約柏或者呂大
[00:02:48.640 --> 00:02:50.320]  這些地方的裏面
[00:02:50.320 --> 00:02:56.160]  去將主的道傳給一些當時在沿海地區
[00:02:56.160 --> 00:03:00.480]  是外邦人或者有些是從外地而回來的猶太人
[00:03:00.480 --> 00:03:02.080]  他們的群體當中
[00:03:02.080 --> 00:03:04.000]  在今日我們看的這段經文
[00:03:04.000 --> 00:03:06.720]  就介紹了一個這樣的群體
[00:03:06.720 --> 00:03:09.040]  而彼得亦都被邀請進到去
[00:03:09.040 --> 00:03:10.640]  我們先回到這段聖經好不好
[00:03:10.640 --> 00:03:11.600]  我們去看一下
[00:03:11.600 --> 00:03:13.920]  在第十章的第一節裏面
[00:03:13.920 --> 00:03:15.200]  就告訴我們知道
[00:03:15.200 --> 00:03:17.200]  原來有一個人
[00:03:17.200 --> 00:03:21.360]  他在埃塞尼亞,埃塞尼亞是一個什麼地方呢?
[00:03:21.360 --> 00:03:27.760]  是距離約柏港以北大約是56公里的一個大城市
[00:03:27.760 --> 00:03:30.240]  這個城市特別的地方是什麼呢?
[00:03:30.240 --> 00:03:34.240]  因為這個城市是當時的政治、經濟
[00:03:34.240 --> 00:03:36.880]  以及軍事的重地
[00:03:36.880 --> 00:03:40.240]  因此有不同的羅馬的政府官員
[00:03:40.240 --> 00:03:42.400]  甚至我們所知道的希律
[00:03:42.400 --> 00:03:46.640]  都是在埃塞尼亞有他的行政機關的運作
[00:03:46.640 --> 00:03:48.480]  有一個人物在這個地方
[00:03:48.480 --> 00:03:50.480]  這麼重要的地方裏面
[00:03:50.480 --> 00:03:52.800]  他的名字叫做戈利劉
[00:03:52.800 --> 00:03:54.880]  在聖經裏面記載第一節
[00:03:54.880 --> 00:03:59.120]  告訴我們知道他是一個意大利營的白夫長
[00:03:59.120 --> 00:04:01.760]  意大利營很明顯的就告訴我們知道
[00:04:01.760 --> 00:04:05.680]  原來這個戈利劉他本身不是一個猶太人
[00:04:05.680 --> 00:04:07.440]  他是一個從外地
[00:04:07.440 --> 00:04:10.960]  甚至我們知道他是一個意大利裔的一個
[00:04:10.960 --> 00:04:12.960]  或者意大利籍的一個人
[00:04:12.960 --> 00:04:18.160]  他來到帶著羅馬的軍隊作為軍隊的首領
[00:04:18.160 --> 00:04:19.280]  是一個白夫長
[00:04:19.280 --> 00:04:20.880]  白夫長基本上是什麼呢?
[00:04:20.880 --> 00:04:25.440]  大約是管理600個的軍隊首長
[00:04:25.440 --> 00:04:26.400]  換句話來說
[00:04:26.400 --> 00:04:30.640]  他是一個從外地而來到巴勒斯坦地
[00:04:30.640 --> 00:04:36.880]  代表著羅馬政府要在這個地方有他的政權的象徵
[00:04:36.880 --> 00:04:38.160]  換句話來說
[00:04:38.160 --> 00:04:39.200]  他是一個外邦人
[00:04:39.200 --> 00:04:44.000]  但是這個戈利劉他卻是在聖經裏面的介紹
[00:04:44.000 --> 00:04:46.160]  是很值得我們去留意的
[00:04:46.160 --> 00:04:47.840]  在第二節他這裏說
[00:04:47.840 --> 00:04:50.240]  他是一個虔誠人
[00:04:50.240 --> 00:04:52.080]  而且他虔誠到一個什麼地步
[00:04:52.080 --> 00:04:53.840]  不單止他自己是一個虔誠人
[00:04:53.840 --> 00:04:58.240]  他甚至他全家人都是敬畏神
[00:04:58.240 --> 00:05:00.880]  多多的去周濟身邊的百姓
[00:05:00.880 --> 00:05:04.160]  並且常常的禱告
[00:05:04.160 --> 00:05:05.600]  向上帝禱告
[00:05:05.600 --> 00:05:10.400]  來到這個介紹我們就覺得這個人物很特別
[00:05:10.400 --> 00:05:16.720]  他的情況很類似我們先前在約柏裏面認識的一個女的信徒
[00:05:16.720 --> 00:05:18.640]  叫做大比大
[00:05:18.640 --> 00:05:23.760]  他雖然他是一個粗希臘話的群體當中去侍奉
[00:05:23.760 --> 00:05:25.280]  但是他作為一個猶太人
[00:05:25.280 --> 00:05:29.520]  他都明白到在當中要見證上帝
[00:05:29.520 --> 00:05:31.120]  所以他藉著他的能力
[00:05:31.120 --> 00:05:33.040]  他可以做到的社會工作
[00:05:33.040 --> 00:05:36.160]  他願意騰出他自己的資源去行善
[00:05:36.160 --> 00:05:38.080]  而且是講行善
[00:05:38.080 --> 00:05:41.680]  多斯周濟在第9章第36節有介紹
[00:05:41.680 --> 00:05:46.080]  來到第10章裏面我們同樣見到聖經介紹另一個
[00:05:46.080 --> 00:05:48.480]  原來還老遠的官員
[00:05:48.480 --> 00:05:49.920]  也都有這樣的表現
[00:05:49.920 --> 00:05:51.600]  而且不單止他自己一個
[00:05:51.600 --> 00:05:56.240]  而且是他整個家庭都是這樣的情況
[00:05:56.240 --> 00:05:59.040]  直接在這段聖經裏面我們開始就發覺到
[00:05:59.040 --> 00:06:02.080]  原來上帝的福音傳開
[00:06:02.080 --> 00:06:05.680]  已經不單止規限在猶太人的群體裏面
[00:06:05.680 --> 00:06:11.360]  原來擴展到一些非猶太裔的人士的當中
[00:06:11.360 --> 00:06:14.320]  而這些人也都不知道甚麼的緣故
[00:06:14.320 --> 00:06:16.400]  他們去認識到耶和華神
[00:06:16.400 --> 00:06:19.360]  有舊約的教導在他們裏面
[00:06:19.360 --> 00:06:22.240]  於是乎他們秉行舊約的教導
[00:06:22.240 --> 00:06:25.520]  去依靠上帝周濟窮人
[00:06:25.520 --> 00:06:29.520]  並且希望貼近神
[00:06:29.520 --> 00:06:32.320]  在這裏我有一個問題我們首先要去問
[00:06:32.320 --> 00:06:36.560]  單純舊約是否足夠我們得著救恩呢?
[00:06:36.560 --> 00:06:39.680]  在聖經裏面這個問題很值得我們思想
[00:06:39.680 --> 00:06:42.800]  但是從舊約的神學裏面我們知道
[00:06:42.800 --> 00:06:47.200]  舊約的經文是足夠給猶太人或者希伯來人
[00:06:47.200 --> 00:06:48.480]  去明白認識上帝
[00:06:48.480 --> 00:06:52.000]  因為他們和上帝的關係是截然不同
[00:06:52.000 --> 00:06:54.000]  但是作為一個外邦的人
[00:06:54.000 --> 00:06:56.720]  當他去接觸到上帝的道理
[00:06:56.720 --> 00:06:59.120]  或者讀到舊約的聖經的時候
[00:06:59.120 --> 00:07:01.680]  他們究竟能不能夠靠著舊約
[00:07:01.680 --> 00:07:03.120]  可以去認識上帝
[00:07:03.120 --> 00:07:04.880]  全面去了解上帝呢?
[00:07:04.880 --> 00:07:06.160]  做不到
[00:07:06.160 --> 00:07:07.920]  所以在舊約的聖經
[00:07:07.920 --> 00:07:09.840]  對於新約的時代的人
[00:07:09.840 --> 00:07:12.160]  包括你和我一樣
[00:07:12.160 --> 00:07:14.320]  我們去能夠得著救恩
[00:07:14.320 --> 00:07:18.080]  不只是單純我們守到舊約的規矩
[00:07:18.080 --> 00:07:19.360]  或者它的條例
[00:07:19.360 --> 00:07:23.280]  我們就會成為一個屬神的子民
[00:07:23.280 --> 00:07:24.880]  我們有一些距離
[00:07:24.880 --> 00:07:27.440]  所以為甚麼上帝特別要派
[00:07:27.440 --> 00:07:30.240]  祂的獨生兒子來到這個世界的上面
[00:07:30.240 --> 00:07:31.600]  成就這個救恩
[00:07:31.600 --> 00:07:33.680]  給我們作為外邦的人
[00:07:33.680 --> 00:07:37.200]  我們可以去更深更全面
[00:07:37.200 --> 00:07:40.320]  整體去認識我們這位的上主
[00:07:40.320 --> 00:07:41.680]  但無論如何怎樣都好
[00:07:41.680 --> 00:07:44.720]  哥利留是一個我們上帝很尊重的人
[00:07:44.720 --> 00:07:46.880]  好像在《仕途行傳》裏面
[00:07:46.880 --> 00:07:48.400]  我們所認識的一個
[00:07:48.400 --> 00:07:52.000]  從埃塞俄比亞來到的太監一樣
[00:07:52.000 --> 00:07:53.840]  他都有舊約的聖經去讀
[00:07:53.840 --> 00:07:55.280]  不過他不明白
[00:07:55.280 --> 00:07:57.200]  明白一點不明白一點
[00:07:57.200 --> 00:08:00.160]  怎樣才能夠全面明白上帝的心意呢
[00:08:00.160 --> 00:08:03.440]  唯有就靠耶穌基督的啟示
[00:08:03.440 --> 00:08:05.600]  所以我們在《仕途行傳》的先前
[00:08:05.600 --> 00:08:09.600]  我們知道這個從埃塞俄比亞的太監
[00:08:09.600 --> 00:08:12.800]  他穿著肥褸可以認識上帝
[00:08:12.800 --> 00:08:15.760]  並且透過所介紹的耶穌基督
[00:08:15.760 --> 00:08:19.520]  將整個上帝的心意拯救的意思
[00:08:19.520 --> 00:08:21.760]  介紹給他知道他願意受咒
[00:08:21.760 --> 00:08:23.120]  願意為神
[00:08:23.120 --> 00:08:25.920]  來到這段聖經我們同樣見到哥利留
[00:08:25.920 --> 00:08:30.080]  他在這個情況之下甚至更加的貼近神
[00:08:30.080 --> 00:08:32.320]  他天天禱告上帝
[00:08:32.320 --> 00:08:34.080]  並且我們在這裏看見
[00:08:34.080 --> 00:08:37.120]  他能夠經歷一個神蹟
[00:08:37.120 --> 00:08:38.880]  這個甚麼神蹟呢?我們來看看
[00:08:38.880 --> 00:08:41.200]  在第三節的裏面
[00:08:41.200 --> 00:08:43.840]  或者我們打開之後一起讀一讀
[00:08:43.840 --> 00:08:47.440]  從第三節我們一直讀到第八節
[00:08:47.440 --> 00:08:48.160]  好不好?
[00:08:48.160 --> 00:08:49.600]  好,我們一起讀一下
[00:08:49.600 --> 00:08:53.360]  有一天約在新初
[00:08:53.360 --> 00:08:58.800]  他在異象中明明看見神的一個使者進去
[00:08:58.800 --> 00:09:00.800]  到他那裏說
[00:09:00.800 --> 00:09:04.560]  哥利留,哥利留就定睛看他
[00:09:04.560 --> 00:09:06.000]  驚怕說
[00:09:06.000 --> 00:09:08.000]  主啊,甚麼事呢?
[00:09:08.000 --> 00:09:09.120]  天使說
[00:09:09.120 --> 00:09:13.360]  你的禱告和你的咒誓達到神的面前
[00:09:13.360 --> 00:09:15.360]  已蒙紀念了
[00:09:15.360 --> 00:09:19.120]  現在你當打發人往約下去
[00:09:19.120 --> 00:09:22.480]  請那稱呼彼得的西門來
[00:09:22.480 --> 00:09:25.760]  他住的海邊一個笑皮匠
[00:09:25.760 --> 00:09:29.200]  西門的家裡房子
[00:09:29.200 --> 00:09:32.400]  向他說話的天使去候
[00:09:32.400 --> 00:09:36.480]  哥利留叫了兩個家人和神侍候
[00:09:36.480 --> 00:09:39.360]  他的一個虔誠兵來
[00:09:39.360 --> 00:09:42.800]  把這事都述說給他們聽
[00:09:42.800 --> 00:09:46.160]  他就打發他們往約下去
[00:09:46.160 --> 00:09:50.320]  嘩!我們發覺原來一個非猶太人
[00:09:50.320 --> 00:09:52.080]  他很想親近上帝
[00:09:52.080 --> 00:09:53.120]  親近到一個地步
[00:09:53.120 --> 00:09:56.960]  甚至有神跡顯現在他身上
[00:09:56.960 --> 00:10:00.320]  這也是正正在路加
[00:10:00.320 --> 00:10:01.360]  無論在路加福音
[00:10:01.360 --> 00:10:02.800]  以至於《仕途行傳》裏面
[00:10:02.800 --> 00:10:05.200]  一個很重要的訊息
[00:10:05.200 --> 00:10:08.240]  就是上帝要人認識他
[00:10:08.240 --> 00:10:11.600]  很多時候只需要你越願意貼近神
[00:10:11.600 --> 00:10:15.200]  上帝就越想和你交往
[00:10:15.200 --> 00:10:17.520]  甚至到交往到一個地步
[00:10:17.520 --> 00:10:19.200]  他用一個神跡顯示
[00:10:19.200 --> 00:10:23.760]  告訴你應該怎樣去更全面認識我
[00:10:23.760 --> 00:10:25.600]  怎樣呢?在聖經告訴他
[00:10:25.600 --> 00:10:30.080]  於是他透過神人、天使
[00:10:30.080 --> 00:10:32.720]  去到哥利留的家中
[00:10:32.720 --> 00:10:33.840]  向他顯現
[00:10:33.840 --> 00:10:36.640]  告訴他現在要做一件事
[00:10:36.640 --> 00:10:38.000]  你要做什麼事?
[00:10:38.000 --> 00:10:41.840]  你要去到約柏的地方
[00:10:41.840 --> 00:10:43.280]  就是走回向南
[00:10:43.280 --> 00:10:44.640]  然後去那個地方
[00:10:44.640 --> 00:10:45.760]  在哪裏?
[00:10:45.760 --> 00:10:48.880]  在海邊住一個笑皮匠
[00:10:48.880 --> 00:10:51.280]  叫西門家裏面的人物
[00:10:51.280 --> 00:10:53.600]  然後你去那裏請他過來
[00:10:53.600 --> 00:10:54.880]  請他過來做什麼事?
[00:10:54.880 --> 00:10:56.720]  後來我們知道原來請他
[00:10:56.720 --> 00:11:01.280]  來講解聖經、講解真道給他知道
[00:11:01.280 --> 00:11:03.520]  即是藉著耶穌基督的道理
[00:11:03.520 --> 00:11:06.240]  將他一向所認識的舊約
[00:11:06.240 --> 00:11:08.880]  將它打通
[00:11:08.880 --> 00:11:12.480]  上帝在整個帶領人信主的過程當中
[00:11:12.480 --> 00:11:14.880]  他是作為一個主導的身份
[00:11:14.880 --> 00:11:16.080]  不是我們
[00:11:16.080 --> 00:11:17.120]  而是上帝的工作
[00:11:17.120 --> 00:11:19.280]  不過我們更仔細地看一下
[00:11:19.280 --> 00:11:20.640]  有一樣東西
[00:11:20.640 --> 00:11:22.880]  每一次我們讀到在《仕途行傳》
[00:11:22.880 --> 00:11:24.560]  或者《路加福音》裏面
[00:11:24.560 --> 00:11:26.480]  都會有一個我們今天稱之為
[00:11:26.480 --> 00:11:27.760]  「wow factor」
[00:11:27.760 --> 00:11:30.400]  大家知不知道什麼叫「wow factor」?
[00:11:30.400 --> 00:11:32.960]  很詫異的事件會發生
[00:11:32.960 --> 00:11:36.160]  很詫異發生的事情
[00:11:36.160 --> 00:11:37.280]  在聖經裏面
[00:11:37.280 --> 00:11:38.400]  特別是在《路加福音》
[00:11:38.400 --> 00:11:39.600]  和《仕途行傳》裏面
[00:11:39.600 --> 00:11:41.920]  經常出現這一點的
[00:11:41.920 --> 00:11:43.200]  如果我們去看回
[00:11:43.200 --> 00:11:44.320]  在《路加福音》裏面
[00:11:44.320 --> 00:11:46.720]  介紹到耶穌基督出世之前
[00:11:46.720 --> 00:11:48.240]  所發生的事情
[00:11:48.240 --> 00:11:50.560]  我們會經常接觸到一個字眼
[00:11:50.560 --> 00:11:53.840]  叫做「很詫異」
[00:11:53.840 --> 00:11:56.800]  「amazed」
[00:11:56.800 --> 00:11:58.640]  「很驚奇」
[00:11:58.640 --> 00:12:01.600]  譬如在《路加福音》裏面
[00:12:01.600 --> 00:12:05.680]  當天使向瑪利亞顯現的時候
[00:12:05.680 --> 00:12:07.440]  要介紹告訴她知道
[00:12:07.440 --> 00:12:09.600]  你將要懷孕生子
[00:12:09.600 --> 00:12:13.440]  這個懷孕的過程是透過聖靈感應的
[00:12:13.440 --> 00:12:15.280]  有沒有留意到
[00:12:15.280 --> 00:12:17.200]  在記載這段聖經裏面
[00:12:17.200 --> 00:12:18.320]  瑪利亞聽到之後
[00:12:18.320 --> 00:12:21.120]  她的心裏感到很詫異
[00:12:21.120 --> 00:12:22.400]  因為她是一個閨女
[00:12:22.400 --> 00:12:23.840]  她還沒有過門
[00:12:23.840 --> 00:12:26.560]  和其他男人沒有性關係
[00:12:26.560 --> 00:12:28.160]  在這樣的情況下
[00:12:28.160 --> 00:12:29.280]  你要我懷孕生子
[00:12:29.280 --> 00:12:30.000]  嘩!
[00:12:30.000 --> 00:12:32.640]  這樣是搞不定的
[00:12:32.640 --> 00:12:35.760]  在一個人平凡的生活裏面
[00:12:35.760 --> 00:12:37.600]  老家每次告訴她知道
[00:12:37.600 --> 00:12:39.520]  上帝就要做一些歧視
[00:12:39.520 --> 00:12:41.520]  在你身上
[00:12:41.520 --> 00:12:43.040]  所以當我們去看見
[00:12:43.040 --> 00:12:48.560]  當瑪利亞向她的丈夫約瑟
[00:12:48.560 --> 00:12:51.280]  講到她會懷孕生子
[00:12:51.280 --> 00:12:52.560]  她的丈夫又怎樣
[00:12:52.560 --> 00:12:53.440]  嘩!
[00:12:53.440 --> 00:12:56.240]  這件事真的很奇異
[00:12:56.240 --> 00:12:58.720]  不過每一次很奇異也好
[00:12:58.720 --> 00:13:01.840]  他們沒有將這件事忘記
[00:13:01.840 --> 00:13:03.360]  聖經每一次都說
[00:13:03.360 --> 00:13:05.200]  在路加的記載
[00:13:05.200 --> 00:13:07.600]  他將這事藏在心裏
[00:13:07.600 --> 00:13:09.680]  繼續思想
[00:13:09.680 --> 00:13:11.520]  來到這段聖經
[00:13:11.520 --> 00:13:13.120]  我們看看哥利劉
[00:13:13.120 --> 00:13:16.400]  當天使向他顯現的時候
[00:13:16.400 --> 00:13:19.040]  定睛他看著
[00:13:19.040 --> 00:13:20.480]  他第一句就說什麼
[00:13:20.480 --> 00:13:22.080]  很驚怕
[00:13:22.080 --> 00:13:24.320]  路加醫生在這裏介紹給我們知道
[00:13:24.320 --> 00:13:26.960]  他描述到哥利劉
[00:13:26.960 --> 00:13:30.080]  縱使他和上帝的關係很親
[00:13:30.080 --> 00:13:30.960]  你看看
[00:13:30.960 --> 00:13:32.080]  他回答的時候說
[00:13:32.080 --> 00:13:33.120]  主啊!什麼事?
[00:13:33.120 --> 00:13:35.280]  嘩!好像朋友一樣
[00:13:35.280 --> 00:13:37.200]  好像你的死黨走過來
[00:13:37.200 --> 00:13:37.600]  和你說
[00:13:37.600 --> 00:13:39.440]  喂!喂!喂!有些事找你
[00:13:39.440 --> 00:13:40.000]  你接著說
[00:13:40.000 --> 00:13:42.480]  什麼事?有什麼事找我?
[00:13:42.480 --> 00:13:43.280]  很親近的
[00:13:43.280 --> 00:13:44.320]  不過
[00:13:44.320 --> 00:13:47.360]  都是驚怕地回答這句說話
[00:13:47.360 --> 00:13:49.200]  但當他驚怕的時候
[00:13:49.200 --> 00:13:50.960]  他怎樣呢?
[00:13:50.960 --> 00:13:52.800]  介紹他怎樣做
[00:13:52.800 --> 00:13:54.800]  他怎樣呢?
[00:13:54.800 --> 00:13:57.600]  哥利劉照著一模一樣去做
[00:13:57.600 --> 00:13:59.120]  所以我們看看哥利劉
[00:13:59.120 --> 00:14:01.520]  當他聽完這個意象之後
[00:14:01.520 --> 00:14:03.680]  他真的照著他的介紹
[00:14:03.680 --> 00:14:06.000]  揣拍他一個最近身
[00:14:06.000 --> 00:14:09.280]  並且虔誠跟隨他的兵
[00:14:09.280 --> 00:14:11.040]  在第七節裏面說了
[00:14:11.040 --> 00:14:13.840]  派這兩個家僕和兵
[00:14:13.840 --> 00:14:18.320]  和去按照天使的啟示
[00:14:18.320 --> 00:14:23.120]  去到約柏邀請彼得到當中傳道
[00:14:23.120 --> 00:14:24.160]  聖經很快
[00:14:24.160 --> 00:14:25.600]  從這裏第一節到第八節之後
[00:14:25.600 --> 00:14:28.880]  一跳就跳到我們去看看第十七節
[00:14:28.880 --> 00:14:31.040]  當在這個時候我們看見
[00:14:31.040 --> 00:14:32.480]  這兩個人
[00:14:32.480 --> 00:14:34.000]  藉著哥利劉的差派
[00:14:34.000 --> 00:14:36.960]  去到約柏西門的家
[00:14:36.960 --> 00:14:39.840]  我們一會兒會再看看西門當時在做甚麼
[00:14:39.840 --> 00:14:41.040]  去到就敲門
[00:14:41.040 --> 00:14:42.400]  敲門之後怎樣呢?
[00:14:42.400 --> 00:14:46.480]  就找一個稱呼為彼得
[00:14:46.480 --> 00:14:48.640]  也是西門的住在哪裏
[00:14:48.640 --> 00:14:52.160]  我們知道彼得本身叫西門彼得
[00:14:52.160 --> 00:14:54.480]  於是找到他之後怎樣呢?
[00:14:54.480 --> 00:14:57.280]  就說這三個人來找你
[00:14:57.280 --> 00:14:59.360]  藉著這個時候我們又看看
[00:14:59.360 --> 00:15:01.040]  去到第十九節
[00:15:01.040 --> 00:15:04.480]  彼得原來之前發生了一個異象在他身上
[00:15:04.480 --> 00:15:07.040]  我一會兒會詳細解釋
[00:15:07.040 --> 00:15:10.320]  但是他還在想這個異象的意思的時候
[00:15:10.320 --> 00:15:12.080]  聖靈就向他說
[00:15:12.080 --> 00:15:13.120]  有人來找你了
[00:15:13.120 --> 00:15:15.600]  你就跟著他去吧
[00:15:15.600 --> 00:15:18.560]  因為你去有一個很重要的目的
[00:15:18.560 --> 00:15:21.200]  是我猜他們來找你的
[00:15:21.200 --> 00:15:22.880]  於是彼得就立刻下去
[00:15:22.880 --> 00:15:24.240]  然後接觸這些人
[00:15:24.240 --> 00:15:24.800]  就問他
[00:15:24.800 --> 00:15:26.480]  甚麼事你來找我?
[00:15:26.480 --> 00:15:29.360]  然後這幾個人就會說
[00:15:29.360 --> 00:15:31.120]  白夫長哥利劉
[00:15:31.120 --> 00:15:33.520]  即是那個從愛沙尼亞那個人
[00:15:33.520 --> 00:15:36.400]  他猜我們來請你去他家裏
[00:15:36.400 --> 00:15:39.360]  聽你講道
[00:15:39.360 --> 00:15:41.360]  留意大英姐妹
[00:15:41.360 --> 00:15:43.200]  有一個字眼
[00:15:43.200 --> 00:15:46.480]  這幾個家族怎樣介紹白夫長哥利劉
[00:15:46.480 --> 00:15:47.600]  我們看看
[00:15:47.600 --> 00:15:50.160]  第22節
[00:15:50.160 --> 00:15:51.200]  在這裏說
[00:15:51.200 --> 00:15:53.200]  他說白夫長哥利劉
[00:15:53.200 --> 00:15:55.040]  是個義人
[00:15:55.040 --> 00:15:56.640]  敬畏神
[00:15:56.640 --> 00:16:00.000]  為猶太通國所稱讚的
[00:16:00.000 --> 00:16:05.040]  他一家人在天事指示我來請你去聽他講
[00:16:05.040 --> 00:16:06.880]  聽你講道理
[00:16:06.880 --> 00:16:08.560]  大英姐妹
[00:16:08.560 --> 00:16:10.960]  在這裏有一個很重要的真理
[00:16:10.960 --> 00:16:15.360]  基督徒不是做好人那麼簡單
[00:16:15.360 --> 00:16:17.600]  在上個主日我們講過
[00:16:17.600 --> 00:16:21.040]  信主有幾個層次
[00:16:21.040 --> 00:16:23.680]  第一我們聽了上帝的道理之後
[00:16:23.680 --> 00:16:26.960]  按照上帝的道理去遵守主的道理
[00:16:26.960 --> 00:16:28.080]  行善
[00:16:28.080 --> 00:16:29.680]  做好人
[00:16:29.680 --> 00:16:31.920]  但做好人不等於基督徒
[00:16:31.920 --> 00:16:35.680]  做好人不等同於你一定是一個基督徒
[00:16:35.680 --> 00:16:37.520]  只要從做好人
[00:16:37.520 --> 00:16:39.200]  一個義人這個層次
[00:16:39.200 --> 00:16:42.000]  即是人看上去你都是很好的
[00:16:42.000 --> 00:16:45.280]  只要挑進去做一個虔誠
[00:16:45.280 --> 00:16:47.280]  認識上帝的人
[00:16:47.280 --> 00:16:48.480]  成為神的兒女
[00:16:48.480 --> 00:16:53.920]  是需要上帝的道理在裏面去剖析
[00:16:53.920 --> 00:16:55.280]  給你去明白的
[00:16:55.280 --> 00:16:56.960]  如果我們做不到這一點的話
[00:16:56.960 --> 00:17:00.080]  你永遠只能夠沉迷在一個做好人的層面
[00:17:00.080 --> 00:17:02.560]  甚至有些人是利用做好人
[00:17:02.560 --> 00:17:05.040]  去控制其他的人
[00:17:05.040 --> 00:17:06.560]  我見過不少的
[00:17:06.560 --> 00:17:07.760]  我相信你都見過不少
[00:17:07.760 --> 00:17:09.760]  有些人藉著做好事
[00:17:09.760 --> 00:17:12.160]  收買人心
[00:17:12.160 --> 00:17:14.560]  派很多的利益給其他的人
[00:17:14.560 --> 00:17:16.560]  希望你跟隨他
[00:17:16.560 --> 00:17:18.560]  擁護他
[00:17:18.560 --> 00:17:19.760]  做好人
[00:17:19.760 --> 00:17:22.880]  其實你可以有錢就可以做好人
[00:17:22.880 --> 00:17:25.520]  你沒錢都可以做好人
[00:17:25.520 --> 00:17:27.200]  問題就是做好人
[00:17:27.200 --> 00:17:29.360]  仍然可以是一個罪人
