
[00:00:00.000 --> 00:00:04.800]  讀一段聖經,在約翰福音第四章第三十五節
[00:05:10.040 --> 00:05:12.840]  從外表看像瓦器一樣
[00:05:12.840 --> 00:05:17.480]  但是保羅說在我們裡面確實有一個寶貝
[00:05:17.480 --> 00:05:22.280]  跟你們說在你們旁邊有個寶貝跟他說
[00:05:22.280 --> 00:05:24.000]  這個寶貝是什麼呢
[00:05:24.000 --> 00:05:27.280]  這個寶貝保羅是從神而來的能力
[00:05:27.280 --> 00:05:28.880]  Hallelujah
[00:05:28.880 --> 00:05:30.440]  這是什麼樣的能力呢
[00:05:30.440 --> 00:05:33.960]  如果你仔細看格林多後書第四章你發現
[00:05:33.960 --> 00:05:36.840]  這裡所講的能力保羅很清楚指的是
[00:05:36.840 --> 00:05:40.280]  那叫主耶穌從死裡復活的能力
[00:05:40.280 --> 00:05:41.920]  Hallelujah
[00:05:41.920 --> 00:05:44.720]  因著這個死裡復活的大能
[00:05:44.720 --> 00:05:47.280]  我們看見主住在我們的裡面
[00:05:47.280 --> 00:05:49.640]  而主住在不但與我們同在
[00:05:49.640 --> 00:05:51.640]  是這位復活的主
[00:05:51.640 --> 00:05:54.400]  帶著復活的大能住在我們的裡面
[00:05:54.400 --> 00:05:56.000]  Hallelujah
[00:05:56.000 --> 00:05:59.440]  我們就可以不再懼怕黑暗的詮釋
[00:05:59.440 --> 00:06:02.280]  不再懼怕仇敵一切的攻擊
[00:06:02.280 --> 00:06:03.600]  Amen
[00:06:03.600 --> 00:06:06.480]  所以保羅才接下來在格林多後書第四章
[00:06:06.480 --> 00:06:09.640]  第八到第九節他這樣做宣告
[00:06:09.640 --> 00:06:12.680]  他說我們四面受敵卻不被困住
[00:06:12.680 --> 00:06:15.200]  心裡做難卻不致失望
[00:06:15.200 --> 00:06:17.320]  遭逼迫卻不被丟棄
[00:06:17.320 --> 00:06:19.920]  打倒了卻不致死亡
[00:06:19.920 --> 00:06:20.440]  Hallelujah
[00:06:20.440 --> 00:06:23.280]  為什麼保羅能夠這樣說
[00:06:23.280 --> 00:06:27.120]  因為保羅知道在他雖然環境這樣的惡劣
[00:06:27.120 --> 00:06:30.680]  但他裡面是有個得勝的能力的
[00:06:30.680 --> 00:06:32.680]  因著這個權柄與能力
[00:06:32.680 --> 00:06:35.240]  無論仇敵攻擊有多麼的厲害
[00:06:35.240 --> 00:06:36.760]  我們都不再懼怕
[00:06:36.760 --> 00:06:39.600]  因為靠著主我們自終要得勝
[00:06:39.600 --> 00:06:40.920]  Amen
[00:06:40.920 --> 00:06:43.440]  是因為這個權柄
[00:06:43.440 --> 00:06:45.840]  主才差遣我們
[00:06:45.840 --> 00:06:48.600]  主才說所以你們要去
[00:06:48.600 --> 00:06:50.960]  進入到這個黑暗世界裡面
[00:06:50.960 --> 00:06:53.920]  使萬民做主的門徒
[00:06:53.920 --> 00:06:54.680]  Amen
[00:06:54.680 --> 00:06:57.720]  所以第一個我們一定要再一次領受
[00:06:57.720 --> 00:07:01.280]  這個使命所帶來的權柄
[00:07:01.280 --> 00:07:02.840]  第二
[00:07:02.840 --> 00:07:05.360]  我們要看見神的國正在擴展
[00:07:05.360 --> 00:07:10.960]  跟你們說神的國正在擴展跟他說
[00:07:10.960 --> 00:07:14.360]  今天無論這個世界怎麼改變
[00:07:14.360 --> 00:07:16.080]  作為神的兒女
[00:07:16.080 --> 00:07:19.000]  我們一定要看見我們的神永遠坐在寶座上
[00:07:19.000 --> 00:07:20.320]  Amen
[00:07:20.320 --> 00:07:23.720]  他今天仍然在掌權
[00:07:23.720 --> 00:07:27.880]  這個世界上的改變也許會叫我們覺得很驚訝
[00:07:27.880 --> 00:07:31.840]  但是沒有一件事情是叫我們上帝驚訝的
[00:07:31.840 --> 00:07:36.320]  沒有一件事情是能夠攔阻神手中的工作的
[00:07:36.320 --> 00:07:38.000]  很多時候我們會因為
[00:07:38.000 --> 00:07:41.560]  看見這個世代我們覺得很哀嘆
[00:07:41.560 --> 00:07:42.880]  但事實上
[00:07:42.880 --> 00:07:46.240]  主耶穌早已經在馬太福音13章
[00:07:46.240 --> 00:07:48.000]  天國的比喻裡面
[00:07:48.000 --> 00:07:53.120]  向我們解釋了神在現今世代的工作
[00:07:53.120 --> 00:07:53.880]  我們來看
[00:07:53.880 --> 00:07:58.440]  馬太福音13章第24節到30節你看主在這裡講一個比喻
[00:07:58.440 --> 00:08:00.120]  耶穌設一個比喻對他們說
[00:08:00.120 --> 00:08:03.440]  天國好像人撒豪種在田裡
[00:08:03.440 --> 00:08:08.920]  極致人睡覺的時候有仇敵來將拜子撒在麥子裡就走了
[00:08:08.920 --> 00:08:10.600]  到長苗土燴的時候
[00:08:10.600 --> 00:08:12.320]  拜子也顯出來
[00:08:12.320 --> 00:08:14.000]  天主的僕人來告訴他說
[00:08:14.000 --> 00:08:14.600]  主啊
[00:08:14.600 --> 00:08:16.920]  你不是撒豪種在田裡嗎
[00:08:16.920 --> 00:08:19.120]  從哪裡來的拜子呢
[00:08:19.120 --> 00:08:20.960]  主人說這是仇敵做的
[00:08:20.960 --> 00:08:23.600]  僕人說你要我們去薅出來嗎
[00:08:23.600 --> 00:08:24.760]  主人說不必
[00:08:24.760 --> 00:08:27.760]  恐怕薅拜子連麥子也拔出來了
[00:08:27.760 --> 00:08:30.960]  容這兩樣一起長等著收割
[00:08:30.960 --> 00:08:31.960]  當收割的時候
[00:08:31.960 --> 00:08:33.360]  我要對收割的人說
[00:08:33.360 --> 00:08:37.160]  先將拜子薅出來捆成捆留著燒
[00:08:37.160 --> 00:08:40.960]  唯有麥子要收在倉裡
[00:08:40.960 --> 00:08:43.720]  我們看主耶穌在這比喻講得很清楚
[00:08:43.720 --> 00:08:46.320]  一個很重要的真理
[00:08:46.320 --> 00:08:48.080]  那就在現今的世代
[00:08:48.080 --> 00:08:52.960]  天國是與邪惡世代並存的
[00:08:52.960 --> 00:08:53.800]  我再一次說
[00:08:53.800 --> 00:08:56.160]  這很重要一個真理
[00:08:56.160 --> 00:08:57.400]  在現今的世代
[00:08:57.400 --> 00:09:01.800]  天國是與邪惡世代並存的
[00:09:01.800 --> 00:09:04.320]  所以我們不要只是看見拜子
[00:09:04.320 --> 00:09:06.240]  你覺得很驚訝
[00:09:06.240 --> 00:09:09.680]  No 你要看見麥子正在成長
[00:09:09.680 --> 00:09:11.040]  我再一次說
[00:09:11.040 --> 00:09:14.280]  你不要看見拜子覺得很驚訝
[00:09:14.280 --> 00:09:19.760]  你要看見麥子也正在成長
[00:09:19.760 --> 00:09:23.120]  而事實上神的國正在快速成長
[00:09:23.120 --> 00:09:24.480]  我們看見
[00:09:24.480 --> 00:09:26.880]  耶穌基督接下來在這個比喻裡面
[00:09:26.880 --> 00:09:29.440]  31到32節裡面
[00:09:29.440 --> 00:09:31.640]  主耶穌又設一個比喻對他們說
[00:09:31.640 --> 00:09:34.000]  天國好像一粒芥菜種
[00:09:34.000 --> 00:09:36.200]  有人拿去種在田裡
[00:09:36.200 --> 00:09:37.760]  這原是白種裡最小的
[00:09:37.760 --> 00:09:38.760]  等到長起來
[00:09:38.760 --> 00:09:41.320]  卻比各樣的菜都大且成了樹
[00:09:41.320 --> 00:09:45.400]  天上的飛鳥在樹在它的枝上
[00:09:45.400 --> 00:09:48.040]  我們就看見主耶穌這裡講得很有意思
[00:09:48.040 --> 00:09:50.360]  他講到在現今的世代
[00:09:50.360 --> 00:09:54.240]  你看見天國跟邪惡的世代並存
[00:09:54.240 --> 00:09:56.040]  但你不要看見邪惡的世代
[00:09:56.040 --> 00:09:58.520]  你覺得心中很害怕很哀嘆
[00:09:58.520 --> 00:10:01.760]  No 你要看見天國正在成長
[00:10:01.760 --> 00:10:02.680]  怎麼成長法
[00:10:02.680 --> 00:10:05.560]  像芥菜種一樣的成長
[00:10:05.560 --> 00:10:08.400]  芥菜種一開始是很小的
[00:10:08.400 --> 00:10:10.440]  是最小的一粒
[00:10:10.440 --> 00:10:12.560]  從人的眼界來不是很明顯的
[00:10:12.560 --> 00:10:14.640]  沒有人會注意的
[00:10:14.640 --> 00:10:17.320]  但這個芥菜種正在成長
[00:10:17.320 --> 00:10:20.200]  而當神的國一開始工作的時候
[00:10:20.200 --> 00:10:22.840]  我們看見沒有任何的勢力
[00:10:22.840 --> 00:10:25.040]  能夠阻擋它的工作
[00:10:25.040 --> 00:10:27.600]  我們看見當這個芥菜種在成長的時候
[00:10:27.600 --> 00:10:31.160]  很快速它成長成了最大的一棵樹
[00:10:31.160 --> 00:10:33.800]  我們就看見神的心意正是如此
[00:10:33.800 --> 00:10:35.920]  你不要只看見麥子的存在
[00:10:35.920 --> 00:10:39.400]  你要看見麥子正在成長
[00:10:39.400 --> 00:10:41.920]  當神開始工作的時候
[00:10:41.920 --> 00:10:43.800]  沒有任何勢力能夠阻擋
[00:10:43.800 --> 00:10:48.760]  至終神的國必然降臨 神的旨意必定成就
[00:10:48.760 --> 00:10:50.240]  Amen
[00:10:50.240 --> 00:10:54.240]  事實上我們看見在教會初期的時候
[00:10:54.240 --> 00:10:58.640]  當保羅你還記得他在計劃要去傳福音
[00:10:58.640 --> 00:11:01.960]  正在選擇往哪個方向傳福音的時候
[00:11:01.960 --> 00:11:04.080]  本來他想往東走
[00:11:04.080 --> 00:11:06.480]  想把福音傳到小雅西亞
[00:11:06.480 --> 00:11:08.880]  你還記得聖靈就不許
[00:11:08.880 --> 00:11:10.480]  後來他就想往北走
[00:11:10.480 --> 00:11:12.160]  往比特尼去
[00:11:12.160 --> 00:11:14.520]  神的靈也不許
[00:11:14.520 --> 00:11:18.040]  一直到《死路宣傳》第十六章第九節
[00:11:18.040 --> 00:11:20.480]  這裡說在夜間有一項獻於保羅
[00:11:20.480 --> 00:11:22.880]  有一個馬其頓人站著求他說
[00:11:22.880 --> 00:11:26.600]  請你過到馬其頓來幫助我們
[00:11:26.600 --> 00:11:30.160]  從此保羅就往西走
[00:11:30.160 --> 00:11:32.720]  把福音傳到歐洲去
[00:11:32.720 --> 00:11:34.920]  事實上《第九經》這一節聖經
[00:11:34.920 --> 00:11:40.520]  也決定了兩千多年來傳福音的方向
[00:11:40.520 --> 00:11:42.760]  從那個時候直到現在
[00:11:42.760 --> 00:11:46.800]  福音一直是向西來傳揚
[00:11:46.800 --> 00:11:49.280]  從耶路撒冷到歐洲
[00:11:49.280 --> 00:11:51.280]  從歐洲到美洲
[00:11:51.280 --> 00:11:54.000]  從美洲到亞洲
[00:11:54.000 --> 00:11:56.800]  到1942年的時候
[00:11:56.800 --> 00:12:01.200]  在中國西北靈工團的同工們
[00:12:01.200 --> 00:12:04.400]  在神面前領受一個意象
[00:12:04.400 --> 00:12:07.400]  就是把福音傳回到耶路撒冷
[00:12:07.400 --> 00:12:10.400]  Back to Jerusalem的Movement
[00:12:10.400 --> 00:12:12.040]  那個意思就是
[00:12:12.040 --> 00:12:16.400]  福音要從中國持續繼續向西傳
[00:12:16.400 --> 00:12:18.960]  傳回到耶路撒冷
[00:12:18.960 --> 00:12:21.840]  我們看見在這個整個過程當中
[00:12:21.840 --> 00:12:25.160]  經過多少天災人禍
[00:12:25.160 --> 00:12:28.680]  經過多少抵擋神的勢力
[00:12:28.680 --> 00:12:33.280]  甚至經過多少所謂的教會的黑暗時期
[00:12:33.280 --> 00:12:36.560]  但沒有一件事情能夠阻擋神的工作
[00:12:36.560 --> 00:12:40.080]  神的國繼續向前進
[00:12:40.080 --> 00:12:43.280]  事實上在近四十年來
[00:12:43.280 --> 00:12:47.040]  神國的福音不但是西進
[00:12:47.040 --> 00:12:50.840]  神國的福音更是向南進
[00:12:50.840 --> 00:12:52.000]  在近四十年來
[00:12:52.000 --> 00:12:55.680]  我們看見福音擴展最快的兩個地區
[00:12:55.680 --> 00:12:58.000]  一個就是南美洲
[00:12:58.000 --> 00:13:00.880]  另外一個就是非洲
[00:13:00.880 --> 00:13:04.000]  南美洲我們看見天主教的根
[00:13:04.000 --> 00:13:07.760]  是扎得非常深非常廣的
[00:13:07.760 --> 00:13:09.800]  這為什麼這一屆的教皇
[00:13:09.800 --> 00:13:11.640]  是從阿根廷出來
[00:13:11.640 --> 00:13:14.080]  不是沒有原因的
[00:13:14.080 --> 00:13:17.040]  非洲在這四十年當中
[00:13:17.040 --> 00:13:20.480]  透過大型的步道會跟職堂運動
[00:13:20.480 --> 00:13:23.320]  也帶來極大的成長
[00:13:23.320 --> 00:13:26.640]  你要知道非洲一共五十六個國家
[00:13:26.640 --> 00:13:28.240]  分為五大部分
[00:13:28.240 --> 00:13:31.520]  北非、東非、西非、中非、南非
[00:13:31.520 --> 00:13:33.560]  五大部分
[00:13:33.560 --> 00:13:38.200]  除了北非是回教世界之外
[00:13:38.200 --> 00:13:40.720]  其他的我們叫漠南非洲
[00:13:40.720 --> 00:13:42.880]  是沙漠以南的非洲
[00:13:42.880 --> 00:13:47.000]  包括中非、東非、西非、南非四個部分
[00:13:47.000 --> 00:13:49.000]  我們看見這四個部分
[00:13:49.000 --> 00:13:53.440]  基督教的成長都是非常的快速
[00:13:53.440 --> 00:13:55.600]  在1910年
[00:13:55.600 --> 00:13:58.360]  基督徒的人口在漠南的非洲
[00:13:58.360 --> 00:14:01.040]  大概只有9%
[00:14:01.040 --> 00:14:03.880]  可是到了2015年
[00:14:03.880 --> 00:14:06.960]  他們再一次做基督徒人口統計的時候
[00:14:06.960 --> 00:14:08.520]  在漠南的非洲
[00:14:08.520 --> 00:14:11.600]  基督徒人口是63%
[00:14:11.600 --> 00:14:15.040]  Hallelujah!
[00:14:15.040 --> 00:14:18.880]  光是Nigeria的基督徒就有八千萬
[00:14:18.880 --> 00:14:20.680]  而且繼續成長
[00:14:20.680 --> 00:14:25.080]  如果按照這樣一個成長的比例來預測的話
[00:14:25.080 --> 00:14:27.080]  2050年
[00:14:27.080 --> 00:14:33.160]  全世界基督徒人口的一半會在非洲
[00:14:33.160 --> 00:14:36.920]  我們就看見神國的福音正在傳揚
[00:14:36.920 --> 00:14:40.680]  而且比你想像的都要快速
[00:14:40.680 --> 00:14:42.040]  Amen?
[00:14:42.040 --> 00:14:44.120]  所以我們要看見神的國是在成長
[00:14:44.120 --> 00:14:46.360]  你不要只看見麥子
[00:14:46.360 --> 00:14:50.120]  你要看見麥子正在成長
[00:14:50.120 --> 00:14:51.920]  第三
[00:14:51.920 --> 00:14:54.200]  你要明白收割的季節是短暫的
[00:14:54.200 --> 00:14:54.840]  跟你媽說
[00:14:54.840 --> 00:14:59.400]  明白收割的季節是短暫的
[00:14:59.400 --> 00:15:00.560]  一方面很重要
[00:15:00.560 --> 00:15:02.880]  你要看見神的國正在擴展
[00:15:02.880 --> 00:15:07.640]  但另一方面你要看見使命是有緊迫性的
[00:15:07.640 --> 00:15:10.440]  所以主在約翰福音4章35節
[00:15:10.440 --> 00:15:13.560]  主說你們豈不說到收割的時候還有四個月嗎?
[00:15:13.560 --> 00:15:14.280]  我告訴你們
[00:15:14.280 --> 00:15:15.760]  舉目向前觀看
[00:15:15.760 --> 00:15:17.360]  莊稼已經什麼?
[00:15:17.360 --> 00:15:19.000]  熟了
[00:15:19.000 --> 00:15:22.520]  這個熟了在原文是發白的意思
[00:15:22.520 --> 00:15:24.960]  意思是熟透了
[00:15:24.960 --> 00:15:28.400]  再不收割就要壞掉了
[00:15:28.400 --> 00:15:31.080]  我們看現在在全世界的光景
[00:15:31.080 --> 00:15:35.880]  在中國宗教政策正在緊縮當中
[00:15:35.880 --> 00:15:37.720]  所有的聚會都必須要登記
[00:15:37.720 --> 00:15:40.760]  如果不登記就是違法
[00:15:40.760 --> 00:15:45.400]  所以現在幾乎我們所有的城市教會都化整為零
[00:15:45.400 --> 00:15:47.640]  已經進入地下
[00:15:47.640 --> 00:15:50.160]  造就的工作可以繼續進行
[00:15:50.160 --> 00:15:53.960]  但傳扶那個工作就變得非常的艱難
[00:15:53.960 --> 00:15:56.120]  不但中國是如此
[00:15:56.120 --> 00:15:57.720]  在疫情期間
[00:15:57.720 --> 00:16:02.440]  很多第三世界的國家都採取鎖國的政策
[00:16:02.440 --> 00:16:05.160]  不但宣教士不能進去
[00:16:05.160 --> 00:16:10.200]  而且他們也把境內的宣教士都驅逐出境
[00:16:10.200 --> 00:16:11.600]  在歐洲
[00:16:11.600 --> 00:16:15.280]  我們看見回教也宣稱30年之內
[00:16:15.280 --> 00:16:17.680]  他們可以掌控歐洲
[00:16:17.680 --> 00:16:18.800]  為什麼?
[00:16:18.800 --> 00:16:24.600]  因為除了越來越多的一些回教徒的難民湧入歐洲之外
[00:16:24.600 --> 00:16:30.080]  最重要一個原因就是回教徒是不斷的在生育的
[00:16:30.080 --> 00:16:31.640]  相對的來講
[00:16:31.640 --> 00:16:34.840]  在歐美我們這些基督教的國家
[00:16:34.840 --> 00:16:37.240]  基本上都不再生育了
[00:16:37.240 --> 00:16:40.400]  年輕的家庭有一個孩子他們覺得就夠了
[00:16:40.400 --> 00:16:41.440]  兩個已經不做
[00:16:41.440 --> 00:16:44.320]  有三個幾乎是很少的
[00:16:44.320 --> 00:16:47.720]  我們看見在歐美的國家已經不大生育
[00:16:47.720 --> 00:16:49.440]  不但歐美不大生育
[00:16:49.440 --> 00:16:52.280]  中國台灣也都一樣
[00:16:52.280 --> 00:16:55.200]  台灣生育率更低
[00:16:55.200 --> 00:16:56.480]  所以我常開玩笑說
[00:16:56.480 --> 00:17:02.160]  將來屬靈征戰得勝的關鍵就是看誰生的多了
[00:17:02.160 --> 00:17:03.640]  真的
[00:17:03.640 --> 00:17:07.120]  真的要鼓勵基督徒的家庭多生
[00:17:07.120 --> 00:17:09.680]  我記得上禮拜亞城博士的禱告會說
[00:17:09.680 --> 00:17:13.360]  若是能生再生一個吧
[00:17:13.360 --> 00:17:15.080]  真的是這樣
[00:17:15.080 --> 00:17:17.800]  我們就看見今天這個屬靈的征戰
[00:17:17.800 --> 00:17:23.040]  將來這個得勝的關鍵就是看人口
[00:17:23.040 --> 00:17:24.560]  在英國
[00:17:24.560 --> 00:17:28.840]  在現在我們看見九大城市包括倫敦在內
[00:17:28.840 --> 00:17:32.440]  在那邊城市的市長已經是回教徒了
[00:17:32.440 --> 00:17:35.960]  而倫敦現在是中東之外
[00:17:35.960 --> 00:17:40.080]  最大的一個回教中心就在倫敦
[00:17:40.080 --> 00:17:42.080]  所以有本書的書名
[00:17:42.080 --> 00:17:44.360]  叫做Londonistan
[00:17:44.360 --> 00:17:47.080]  倫敦再加Easton
[00:17:47.080 --> 00:17:48.560]  什麼意思
[00:17:48.560 --> 00:17:53.280]  意思就是倫敦正在回教化
[00:17:53.280 --> 00:17:55.000]  在非洲
[00:17:55.000 --> 00:17:58.000]  我常常跟萬國獨家佈道團的同工們
[00:17:58.000 --> 00:18:01.160]  一個村落一個村落去傳福音
[00:18:01.160 --> 00:18:03.280]  你知道非洲人很簡單
[00:18:03.280 --> 00:18:05.040]  你跟他傳耶穌他就信耶穌
[00:18:05.040 --> 00:18:08.200]  你跟他傳阿拉他就信阿拉
[00:18:08.200 --> 00:18:11.400]  就是看誰先到就是這樣子
[00:18:11.400 --> 00:18:13.000]  所以在非洲我們傳福音的時候
[00:18:13.000 --> 00:18:16.440]  我常常感覺到是一個好像搶灘戰一樣
[00:18:16.440 --> 00:18:18.520]  就是看誰先登陸了
[00:18:18.520 --> 00:18:22.880]  你先到這個村落你就先得到這個村落嘛
[00:18:22.880 --> 00:18:28.360]  所以我在非洲就深深感覺到這種宣教的緊迫性
[00:18:28.360 --> 00:18:29.720]  如果你問我
[00:18:29.720 --> 00:18:33.960]  為什麼非洲福音世公這麼重要
[00:18:33.960 --> 00:18:37.320]  我只要告訴你一個數字你就明白了
[00:18:37.320 --> 00:18:41.080]  為什麼非洲福音世公這麼重要
[00:18:41.080 --> 00:18:46.440]  因為非洲的女人的生育率是4.7
[00:18:46.440 --> 00:18:51.000]  每一個非洲女人平均會生4.7個孩子
[00:18:51.000 --> 00:18:54.480]  你說重不重要
[00:18:54.480 --> 00:18:57.400]  我告訴你誰能夠掌握非洲
[00:18:57.400 --> 00:19:00.800]  誰就掌握未來
[00:19:00.800 --> 00:19:03.360]  不是跟你開玩笑
[00:19:03.360 --> 00:19:07.400]  我們就看見非洲福音工作真的非常的重要
[00:19:07.400 --> 00:19:08.760]  感謝神
[00:19:08.760 --> 00:19:10.320]  說真的我常常回頭來看
[00:19:10.320 --> 00:19:13.080]  不得不能夠敬畏上帝
[00:19:13.080 --> 00:19:14.960]  在公元2000年
