
[00:00:00.000 --> 00:00:06.000]  請師父讓我們先聽神的道義 讓我們重新禱告
[00:02:11.000 --> 00:02:14.000]  在加拿大沒什麼朋友
[00:02:14.000 --> 00:02:19.000]  所以就拿著兩個行李就坐飛機從香港跳上一架飛機
[00:02:19.000 --> 00:02:21.000]  然後就飛過來加拿大
[00:02:21.000 --> 00:02:25.000]  從香港寄了兩個行李就來到加拿大
[00:02:25.000 --> 00:02:29.000]  那兩個行李就不知道為什麼
[00:02:29.000 --> 00:02:34.000]  飛過來多倫多就不見了一個
[00:02:34.000 --> 00:02:36.000]  到多倫多就不見了一個
[00:02:36.000 --> 00:02:41.000]  那不見的那個還是最大件最多東西的那個
[00:02:41.000 --> 00:02:47.000]  為什麼特別大件呢?因為裡面穿了很多衣服
[00:02:47.000 --> 00:02:52.000]  為什麼那麼大件呢?因為裡面穿了很多衣服
[00:02:52.000 --> 00:02:55.000]  因為我來的時候是加拿大的冬天
[00:02:55.000 --> 00:03:01.000]  我還記得我是1月23日來到加拿大
[00:03:01.000 --> 00:03:06.000]  在飛機已經不知道哭了多少場了
[00:03:06.000 --> 00:03:07.000]  因為我第一次坐飛機
[00:03:07.000 --> 00:03:09.000]  我是第一次坐飛機
[00:03:09.000 --> 00:03:13.000]  那來到嘩!看下去好像挺漂亮的,好多雪啊
[00:03:13.000 --> 00:03:17.000]  下了飛機地上就有很多雪
[00:03:17.000 --> 00:03:19.000]  那又累了,又覺得好像很好
[00:03:19.000 --> 00:03:22.000]  變成一下飛機就不見了
[00:03:22.000 --> 00:03:26.000]  又很累,但是一下飛機就行李不見了
[00:03:26.000 --> 00:03:31.000]  那就有個人來接我飛機,我也不知道他是誰
[00:03:31.000 --> 00:03:35.000]  有人來接我飛機,但我也不知道他是誰
[00:03:35.000 --> 00:03:39.000]  那他就說我隨便去一個地方買幾件衣服
[00:03:39.000 --> 00:03:44.000]  我隨便幫你拿到一個地方先買件衣服再說
[00:03:44.000 --> 00:03:46.000]  印象中加拿大的衣服很貴
[00:03:46.000 --> 00:03:48.000]  印象中加拿大的衣服很貴
[00:03:48.000 --> 00:03:51.000]  我記得我買了一條泳褲
[00:03:51.000 --> 00:03:57.000]  我記得我買了一條泳褲
[00:03:57.000 --> 00:04:00.000]  羊毛褲
[00:04:00.000 --> 00:04:03.000]  很醜的樣子,但很貴
[00:04:03.000 --> 00:04:04.000]  也很貴
[00:04:04.000 --> 00:04:06.000]  但是沒辦法,行李不見了
[00:04:06.000 --> 00:04:10.000]  整個冬季都是穿著那條褲子
[00:04:10.000 --> 00:04:12.000]  整個冬季都是穿著那條褲子
[00:04:12.000 --> 00:04:15.000]  所以我就很疼愛那些衣服
[00:04:15.000 --> 00:04:18.000]  所以我對這個衣服非常愛惜
[00:04:18.000 --> 00:04:21.000]  洗完就沒有了,只剩下那條睡褲
[00:04:21.000 --> 00:04:25.000]  洗完就沒有了,只剩下那條睡褲
[00:04:25.000 --> 00:04:28.000]  洗完就沒有了,只剩下那條睡褲
[00:04:28.000 --> 00:04:32.000]  洗完就沒有了,只剩下那條睡褲
[00:04:32.000 --> 00:04:36.000]  洗完就沒有了,只剩下那條睡褲
[00:04:36.000 --> 00:04:37.000]  洗完就沒有了,只剩下那條睡褲
[00:04:37.000 --> 00:04:38.000]  洗完就沒有了,只剩下那條睡褲
[00:04:38.000 --> 00:04:39.000]  洗完就沒有了,只剩下那條睡褲
[00:04:39.000 --> 00:04:40.000]  洗完就沒有了,只剩下那條睡褲
[00:04:40.000 --> 00:04:41.000]  洗完就沒有了,只剩下那條睡褲
[00:04:41.000 --> 00:04:42.000]  洗完就沒有了,只剩下那條睡褲
[00:04:42.000 --> 00:04:43.000]  洗完就沒有了,只剩下那條睡褲
[00:04:43.000 --> 00:04:48.000]  洗完就沒有了,只剩下那條睡褲
[00:04:48.000 --> 00:04:49.000]  洗完就沒有了,只剩下那條睡褲
[00:04:49.000 --> 00:04:50.000]  洗完就沒有了,只剩下那條睡褲
[00:04:50.000 --> 00:04:51.000]  洗完就沒有了,只剩下那條睡褲
[00:04:51.000 --> 00:04:52.000]  洗完就沒有了,只剩下那條睡褲
[00:04:52.000 --> 00:04:53.000]  洗完就沒有了,只剩下那條睡褲
[00:04:53.000 --> 00:04:54.000]  洗完就沒有了,只剩下那條睡褲
[00:04:54.000 --> 00:04:55.000]  洗完就沒有了,只剩下那條睡褲
[00:04:55.000 --> 00:04:56.000]  洗完就沒有了,只剩下那條睡褲
[00:04:56.000 --> 00:04:57.000]  洗完就沒有了,只剩下那條睡褲
[00:04:57.000 --> 00:04:58.000]  洗完就沒有了,只剩下那條睡褲
[00:04:58.000 --> 00:04:59.000]  洗完就沒有了,只剩下那條睡褲
[00:04:59.000 --> 00:05:18.000]  洗完就沒有了,只剩下那條睡褲
[00:05:18.000 --> 00:05:19.000]  洗完就沒有了,只剩下那條睡褲
[00:05:19.000 --> 00:05:20.000]  洗完就沒有了,只剩下那條睡褲
[00:05:20.000 --> 00:05:21.000]  洗完就沒有了,只剩下那條睡褲
[00:05:21.000 --> 00:05:22.000]  洗完就沒有了,只剩下那條睡褲
[00:05:22.000 --> 00:05:23.000]  洗完就沒有了,只剩下那條睡褲
[00:05:23.000 --> 00:05:24.000]  洗完就沒有了,只剩下那條睡褲
[00:05:24.000 --> 00:05:25.000]  洗完就沒有了,只剩下那條睡褲
[00:05:25.000 --> 00:05:26.000]  洗完就沒有了,只剩下那條睡褲
[00:05:26.000 --> 00:05:27.000]  洗完就沒有了,只剩下那條睡褲
[00:05:27.000 --> 00:05:28.000]  洗完就沒有了,只剩下那條睡褲
[00:05:28.000 --> 00:05:30.000]  和朋友見面
[00:05:30.000 --> 00:05:32.000]  就回到香港和朋友見面
[00:05:32.000 --> 00:05:36.000]  其中一班是我以前熟悉的一班
[00:05:36.000 --> 00:05:38.000]  一起學結他玩結他的朋友
[00:05:38.000 --> 00:05:42.000]  其中有一班是我學結他玩結他的朋友
[00:05:42.000 --> 00:05:43.000]  他們就聊天
[00:05:43.000 --> 00:05:45.000]  你在那邊幾個月做了什麼
[00:05:45.000 --> 00:05:49.000]  心想起來你在加拿大那幾個月都做了些什麼呢
[00:05:49.000 --> 00:05:51.000]  我說慘了又沒了衣服
[00:05:51.000 --> 00:05:52.000]  所以才回來
[00:05:52.000 --> 00:05:54.000]  你看那些衣服都不見了
[00:05:54.000 --> 00:05:56.000]  回到加拿大了
[00:05:56.000 --> 00:05:58.000]  不過有一樣得著
[00:05:58.000 --> 00:06:00.000]  就是我信了耶穌
[00:06:00.000 --> 00:06:02.000]  我信了耶穌
[00:06:02.000 --> 00:06:04.000]  那這班朋友一直沒說什麼
[00:06:04.000 --> 00:06:06.000]  就這班朋友之前都沒說什麼
[00:06:06.000 --> 00:06:09.000]  直到搭車回家的時候
[00:06:09.000 --> 00:06:11.000]  整班人一起住在同一區
[00:06:11.000 --> 00:06:14.000]  結果同一區回家的時候
[00:06:14.000 --> 00:06:16.000]  突然間有一個在這班人當中
[00:06:16.000 --> 00:06:18.000]  其中一個最同我老友的一個朋友
[00:06:18.000 --> 00:06:21.000]  其實有一個很好的朋友說
[00:06:21.000 --> 00:06:23.000]  他就拿我信耶穌這件事出來說
[00:06:23.000 --> 00:06:25.000]  他說耶穌是拿出來的
[00:06:25.000 --> 00:06:27.000]  我都猜不到原來整晚都困擾他
[00:06:27.000 --> 00:06:29.000]  就是告訴他我信了耶穌
[00:06:29.000 --> 00:06:33.000]  其實我沒想到讓他最困擾的時候
[00:06:33.000 --> 00:06:35.000]  讓他最困擾的一個晚上
[00:06:35.000 --> 00:06:36.000]  就是說我信了耶穌
[00:06:36.000 --> 00:06:38.000]  在搭車的時候他突然間這麼說
[00:06:38.000 --> 00:06:40.000]  他坐車的時候都這麼講
[00:06:40.000 --> 00:06:43.000]  那我英文名字一向都叫Alan
[00:06:43.000 --> 00:06:46.000]  他當時叫我阿蘭
[00:06:46.000 --> 00:06:47.000]  信耶穌
[00:06:47.000 --> 00:06:48.000]  他信耶穌
[00:06:48.000 --> 00:06:50.000]  信了耶穌很多事都不能做的
[00:06:50.000 --> 00:06:52.000]  他信了耶穌很多事都不能做
[00:06:52.000 --> 00:06:56.000]  我這個朋友他講了這番話
[00:06:56.000 --> 00:06:58.000]  其實一直都在我腦裏面印著
[00:06:58.000 --> 00:07:01.000]  他和朋友講了這句話
[00:07:01.000 --> 00:07:03.000]  然後一直在我腦海裏印著
[00:07:03.000 --> 00:07:07.000]  其實也都反映了很多未信主的人
[00:07:07.000 --> 00:07:09.000]  也反映了很多未信主的人
[00:07:09.000 --> 00:07:11.000]  感覺到信了耶穌的人
[00:07:11.000 --> 00:07:14.000]  是好像被將自己捆綁起來一樣
[00:07:14.000 --> 00:07:15.000]  就像信了耶穌的人
[00:07:15.000 --> 00:07:17.000]  都是將自己捆綁起來
[00:07:17.000 --> 00:07:19.000]  甚至有些人覺得信耶穌
[00:07:19.000 --> 00:07:21.000]  是一種很受屈的事
[00:07:21.000 --> 00:07:25.000]  很多人認為信耶穌
[00:07:25.000 --> 00:07:28.000]  是一種受委屈或者受冤枉的事
[00:07:28.000 --> 00:07:30.000]  不單止說一些小事
[00:07:30.000 --> 00:07:32.000]  很多時候基本上都被人針對
[00:07:32.000 --> 00:07:33.000]  被人抽籤
[00:07:33.000 --> 00:07:35.000]  不光是小事
[00:07:35.000 --> 00:07:39.000]  很多事都特意針對基督徒
[00:07:39.000 --> 00:07:41.000]  譬如我那時候很記得
[00:07:41.000 --> 00:07:43.000]  我很喜歡吃豬紅粥
[00:07:43.000 --> 00:07:45.000]  大家比方說
[00:07:45.000 --> 00:07:49.000]  我特別喜歡吃豬血的豬紅粥
[00:07:49.000 --> 00:07:51.000]  你知道聖經是說不能吃血的
[00:07:51.000 --> 00:07:53.000]  聖經說不能吃血
[00:07:53.000 --> 00:07:55.000]  你叫人家吃豬紅粥
[00:07:55.000 --> 00:07:58.000]  人家還沒吃就說你犯罪
[00:07:58.000 --> 00:08:00.000]  你要喝完豬紅粥
[00:08:00.000 --> 00:08:03.000]  說你還沒開始喝就犯罪了
[00:08:03.000 --> 00:08:05.000]  這些小事這些不要理了
[00:08:05.000 --> 00:08:07.000]  這些小事大家不要理
[00:08:07.000 --> 00:08:11.000]  但當有別人發生事的時候
[00:08:11.000 --> 00:08:13.000]  當別人發生事的時候
[00:08:13.000 --> 00:08:15.000]  出了問題呢
[00:08:15.000 --> 00:08:16.000]  出了問題呢
[00:08:16.000 --> 00:08:20.000]  很多時候這些人都喜歡找一些信耶穌的人去做
[00:08:20.000 --> 00:08:21.000]  做做羔羊
[00:08:21.000 --> 00:08:22.000]  就是說
[00:08:22.000 --> 00:08:24.000]  都願意去找一些
[00:08:24.000 --> 00:08:27.000]  信了耶穌去做戴這個羔羊
[00:08:27.000 --> 00:08:30.000]  我就很不喜歡別人去冤枉我
[00:08:30.000 --> 00:08:34.000]  我很不喜歡別人去冤枉我
[00:08:34.000 --> 00:08:37.000]  但是譬如我做了那麼多年了
[00:08:37.000 --> 00:08:39.000]  因為那些人都知道我是基督徒
[00:08:39.000 --> 00:08:41.000]  他們有錯呢
[00:08:41.000 --> 00:08:43.000]  我做基督徒這麼多年
[00:08:43.000 --> 00:08:45.000]  當別人有錯呢
[00:08:45.000 --> 00:08:48.000]  因為我做的職位通常不高不低那些
[00:08:48.000 --> 00:08:50.000]  我做職位通常不高不低
[00:08:50.000 --> 00:08:52.000]  那些人叫我做
[00:08:52.000 --> 00:08:55.000]  通常是Alan叫我做的
[00:08:55.000 --> 00:08:56.000]  我沒有叫你做的
[00:08:56.000 --> 00:08:58.000]  我沒有叫你做
[00:08:58.000 --> 00:08:59.000]  是你叫我做的
[00:08:59.000 --> 00:09:02.000]  是你叫我做的
[00:09:02.000 --> 00:09:04.000]  你怎麼推搪那些人
[00:09:04.000 --> 00:09:06.000]  這些人你怎麼去推搪呢
[00:09:06.000 --> 00:09:08.000]  特別當有些人他會這樣說的
[00:09:08.000 --> 00:09:09.000]  特別有些人都會這麼講
[00:09:09.000 --> 00:09:10.000]  不過你是基督徒來的
[00:09:10.000 --> 00:09:13.000]  但是你基督徒你要承擔責任
[00:09:13.000 --> 00:09:14.000]  你要承擔責任
[00:09:14.000 --> 00:09:15.000]  你不記得嗎
[00:09:15.000 --> 00:09:18.000]  你們經常都說基督徒要學校主義的樣式
[00:09:18.000 --> 00:09:22.000]  你又不知道學校主義的樣式
[00:09:22.000 --> 00:09:23.000]  很多人都是這樣說
[00:09:23.000 --> 00:09:25.000]  但是那些平日不知道信耶穌
[00:09:25.000 --> 00:09:28.000]  這一天他突然不記得你信耶穌說什麼
[00:09:28.000 --> 00:09:30.000]  他不知道你是信耶穌
[00:09:30.000 --> 00:09:33.000]  特別那一天他記得你是信耶穌
[00:09:33.000 --> 00:09:35.000]  他說你要學校主義的樣式
[00:09:35.000 --> 00:09:37.000]  你要學校主義的樣式
[00:09:37.000 --> 00:09:38.000]  主義怎麼做呢
[00:09:38.000 --> 00:09:39.000]  主義怎麼做
[00:09:39.000 --> 00:09:40.000]  你就要怎麼做
[00:09:40.000 --> 00:09:41.000]  你就要怎麼做
[00:09:41.000 --> 00:09:42.000]  主義耶穌做過什麼事
[00:09:42.000 --> 00:09:43.000]  主義耶穌做過什麼事呢
[00:09:43.000 --> 00:09:45.000]  祂代我們的罪
[00:09:45.000 --> 00:09:46.000]  祂代我們的罪
[00:09:46.000 --> 00:09:48.000]  你不要理是我錯還是你錯
[00:09:48.000 --> 00:09:50.000]  你不要理是你錯還是我錯
[00:09:50.000 --> 00:09:52.000]  他這樣講就擺明是他錯
[00:09:52.000 --> 00:09:53.000]  他這樣講就擺明是他錯
[00:09:53.000 --> 00:09:55.000]  不過你就要做代罪羔羊
[00:09:55.000 --> 00:09:57.000]  你就要做代罪羔羊
[00:09:57.000 --> 00:09:58.000]  因為你就是基督徒
[00:09:58.000 --> 00:09:59.000]  因為你是基督徒
[00:09:59.000 --> 00:10:01.000]  是不是你是主的僕人
[00:10:01.000 --> 00:10:02.000]  你是主的僕人
[00:10:02.000 --> 00:10:04.000]  你要做主的樣式
[00:10:04.000 --> 00:10:05.000]  你要有主的樣式
[00:10:05.000 --> 00:10:06.000]  那你就要背鍋
[00:10:06.000 --> 00:10:09.000]  你就要去承擔這個責任
[00:10:09.000 --> 00:10:11.000]  很多時候我都見到有這樣的情況
[00:10:11.000 --> 00:10:13.000]  很多時候我都見到
[00:10:13.000 --> 00:10:14.000]  我都被人試過這樣
[00:10:14.000 --> 00:10:16.000]  我都被人試過這樣
[00:10:16.000 --> 00:10:18.000]  那你這樣被人對待之後你怎麼講
[00:10:18.000 --> 00:10:21.000]  你們要是這樣對待你怎麼去講
[00:10:21.000 --> 00:10:22.000]  你怎麼去講
[00:10:22.000 --> 00:10:25.000]  你是不是主的門徒
[00:10:25.000 --> 00:10:26.000]  你是不是主的門徒
[00:10:26.000 --> 00:10:27.000]  你說你是基督徒
[00:10:27.000 --> 00:10:29.000]  你說你是基督徒
[00:10:29.000 --> 00:10:30.000]  他還會講基督徒是什麼意思
[00:10:30.000 --> 00:10:31.000]  基督徒是什麼意思
[00:10:31.000 --> 00:10:33.000]  跟隨基督的門徒
[00:10:33.000 --> 00:10:35.000]  那就是跟隨基督的門徒
[00:10:35.000 --> 00:10:37.000]  你不要理是誰錯
[00:10:37.000 --> 00:10:38.000]  總之你要代罪
[00:10:38.000 --> 00:10:41.000]  不管是誰錯你現在要代罪
[00:10:41.000 --> 00:10:42.000]  主耶穌做你要做
[00:10:42.000 --> 00:10:44.000]  主耶穌做你也要做
[00:10:44.000 --> 00:10:45.000]  所以大家知道嗎
[00:10:45.000 --> 00:10:48.000]  很多基督徒不熟悉真理的時候
[00:10:48.000 --> 00:10:50.000]  很多基督徒不熟悉真理的時候
[00:10:50.000 --> 00:10:51.000]  就被人冤屈
[00:10:51.000 --> 00:10:54.000]  就被別人為之冤枉
[00:10:54.000 --> 00:10:57.000]  因為主要做的事我都要做
[00:10:57.000 --> 00:10:58.000]  我就被人冤屈
[00:10:58.000 --> 00:11:02.000]  冤屈了就等於見證了主
[00:11:02.000 --> 00:11:05.000]  就是說主要做我就要做
[00:11:05.000 --> 00:11:06.000]  被別人冤枉了
[00:11:06.000 --> 00:11:08.000]  那就是我去見證主
[00:11:08.000 --> 00:11:10.000]  難道基督徒就是這樣被人冤枉下去嗎
[00:11:10.000 --> 00:11:13.000]  基督徒就這樣被別人冤枉下去嗎
[00:11:13.000 --> 00:11:14.000]  是不是要被那些未信主的人
[00:11:14.000 --> 00:11:15.000]  這樣委屈下去呢
[00:11:15.000 --> 00:11:18.000]  就要被未信主的人冤枉下去嗎
[00:11:18.000 --> 00:11:20.000]  在教會要被那些假信徒冤枉你
[00:11:20.000 --> 00:11:23.000]  在教會要被假信徒冤枉嗎
[00:11:23.000 --> 00:11:25.000]  在家裡被那些未信主的家人冤枉你嗎
[00:11:25.000 --> 00:11:27.000]  在家裡要被未信主的人冤枉你嗎
[00:11:27.000 --> 00:11:30.000]  是不是這樣做基督徒的呢
[00:11:30.000 --> 00:11:33.000]  是不是這樣去做基督徒呢
[00:11:33.000 --> 00:11:35.000]  冤枉下冤枉下會怎樣
[00:11:35.000 --> 00:11:38.000]  冤枉下冤枉下會怎樣
[00:11:38.000 --> 00:11:40.000]  屈下屈下是不是變成了夾解
[00:11:40.000 --> 00:11:45.000]  就是說這個冤枉就變成了這個
[00:11:45.000 --> 00:11:47.000]  禪錘
[00:11:47.000 --> 00:11:49.000]  就是那蛤蟆
[00:11:49.000 --> 00:11:50.000]  那蛤蟆
[00:11:50.000 --> 00:11:51.000]  那蛤蟆
[00:11:51.000 --> 00:11:54.000]  那就變成了蛇了
[00:11:54.000 --> 00:11:57.000]  是不是這樣被人冤枉下去呢
[00:11:57.000 --> 00:11:59.000]  就是我被人冤枉冤枉
[00:11:59.000 --> 00:12:02.000]  就是憋了一肚子氣像個蛤蟆一樣
[00:12:02.000 --> 00:12:04.000]  為什麼我要講這番話呢
[00:12:04.000 --> 00:12:05.000]  為什麼我要講這番話呢
[00:12:05.000 --> 00:12:08.000]  如果我們基督徒不清楚神的說話
[00:12:08.000 --> 00:12:10.000]  如果我們知道過清楚神的說話
[00:12:10.000 --> 00:12:12.000]  任意被人這樣對待呢
[00:12:12.000 --> 00:12:13.000]  任意被人對待
[00:12:13.000 --> 00:12:16.000]  你長期心理是很大壓力的
[00:12:16.000 --> 00:12:18.000]  你心裡會產生很大的壓力
[00:12:18.000 --> 00:12:19.000]  到某一個程度
[00:12:19.000 --> 00:12:20.000]  到某一個程度
[00:12:20.000 --> 00:12:21.000]  你可能會這樣講
[00:12:21.000 --> 00:12:22.000]  你可能會這麼講
[00:12:22.000 --> 00:12:23.000]  我不做基督徒了
[00:12:23.000 --> 00:12:24.000]  我不做基督徒了
[00:12:24.000 --> 00:12:27.000]  我不再做基督徒不再信耶穌了
[00:12:27.000 --> 00:12:30.000]  我不再做基督徒我不再信耶穌了
[00:12:30.000 --> 00:12:31.000]  你信耶穌怎麼會被人冤枉呢
[00:12:31.000 --> 00:12:34.000]  你信耶穌怎麼會被人冤枉
[00:12:34.000 --> 00:12:35.000]  被人欺壓
[00:12:35.000 --> 00:12:36.000]  被人欺壓
[00:12:36.000 --> 00:12:37.000]  我都沒有做過
[00:12:37.000 --> 00:12:38.000]  別人又說我做
[00:12:38.000 --> 00:12:40.000]  我沒有做的事情
[00:12:40.000 --> 00:12:41.000]  別人冤枉是我做的
[00:12:41.000 --> 00:12:42.000]  不做好過了
[00:12:42.000 --> 00:12:43.000]  不做好過了
[00:12:43.000 --> 00:12:44.000]  正所謂俗語那句
[00:12:44.000 --> 00:12:45.000]  正所謂俗語那句
[00:12:45.000 --> 00:12:47.000]  小做小錯
[00:12:47.000 --> 00:12:48.000]  小做小錯
[00:12:48.000 --> 00:12:49.000]  不做就不錯了嘛
[00:12:49.000 --> 00:12:50.000]  不做就不錯
[00:12:50.000 --> 00:12:51.000]  那基督徒是不是不做
[00:12:51.000 --> 00:12:53.000]  那就沒有人會冤枉你呢
[00:12:53.000 --> 00:12:56.000]  基督徒不做為什麼沒有人去冤枉你呢
[00:12:56.000 --> 00:12:57.000]  等一等
[00:12:57.000 --> 00:13:00.000]  這個正正是啟示
[00:13:00.000 --> 00:13:02.000]  我們今天看這段經文
[00:13:02.000 --> 00:13:04.000]  來到第20章
[00:13:04.000 --> 00:13:05.000]  耶穌
[00:13:05.000 --> 00:13:07.000]  我們主愛的神
[00:13:07.000 --> 00:13:09.000]  很明白我們的困難
[00:13:09.000 --> 00:13:10.000]  從我們來到
[00:13:10.000 --> 00:13:12.000]  此時的第20章
[00:13:12.000 --> 00:13:15.000]  我們主耶穌很明白我們的困難
[00:13:15.000 --> 00:13:18.000]  記不記得啟示錄寫給誰人聽
[00:13:18.000 --> 00:13:20.000]  這個啟示錄是寫給誰看的
[00:13:20.000 --> 00:13:22.000]  不是寫給預言家去講的
[00:13:22.000 --> 00:13:23.000]  不是寫給預言家
[00:13:23.000 --> 00:13:26.000]  啟示錄是寫給基督徒去看的
[00:13:26.000 --> 00:13:29.000]  啟示錄是寫給基督徒去看的
[00:13:29.000 --> 00:13:30.000]  基督徒在這個世界
[00:13:30.000 --> 00:13:31.000]  基督在這個世界
[00:13:31.000 --> 00:13:33.000]  是這樣被人欺負下去的
[00:13:33.000 --> 00:13:34.000]  被人欺負下去
[00:13:34.000 --> 00:13:36.000]  很容易頂不住
[00:13:36.000 --> 00:13:37.000]  就說不信主了
[00:13:37.000 --> 00:13:40.000]  可能就會頂不住
[00:13:40.000 --> 00:13:41.000]  就說我不信耶穌了
[00:13:41.000 --> 00:13:43.000]  以這個做法也是魔鬼撒旦
[00:13:43.000 --> 00:13:45.000]  想了很久的方法
[00:13:45.000 --> 00:13:47.000]  能夠使你們基督徒不信主的原因
[00:13:47.000 --> 00:13:49.000]  這就是魔鬼撒旦想很久
[00:13:49.000 --> 00:13:51.000]  讓你們不去信主的原因
[00:13:51.000 --> 00:13:53.000]  所以來到第20章
[00:13:53.000 --> 00:13:55.000]  所以來到第20章
[00:13:55.000 --> 00:13:56.000]  我們的主要做一件事
[00:13:56.000 --> 00:13:57.000]  我們主要做一件事
[00:13:57.000 --> 00:14:00.000]  在一件在短期之內
[00:14:00.000 --> 00:14:02.000]  有一個很重要的措施
[00:14:02.000 --> 00:14:04.000]  在一件很重要的措施
[00:14:04.000 --> 00:14:06.000]  就是能夠當我們在一個
[00:14:06.000 --> 00:14:09.000]  不公平的對待的情況下
[00:14:09.000 --> 00:14:11.000]  在這個不公平的對待的情況下
[00:14:11.000 --> 00:14:14.000]  我們仍然不會不相信主
[00:14:14.000 --> 00:14:16.000]  我們仍然不會不相信主
[00:14:16.000 --> 00:14:17.000]  並且我們知道
[00:14:17.000 --> 00:14:19.000]  怎樣繼續有信心走下去
[00:14:19.000 --> 00:14:20.000]  我不知道怎麼有信心
[00:14:20.000 --> 00:14:21.000]  繼續走下去
[00:14:21.000 --> 00:14:23.000]  在這裏我插一句嘴下去
[00:14:23.000 --> 00:14:25.000]  在這裏我插一句
[00:14:25.000 --> 00:14:26.000]  有兩樣東西我們要學會的
[00:14:26.000 --> 00:14:28.000]  有一樣東西我們要學會的
[00:14:28.000 --> 00:14:29.000]  第一
[00:14:29.000 --> 00:14:31.000]  我們真的要好好在神學上
[00:14:31.000 --> 00:14:32.000]  有很多錯誤的觀念
[00:14:32.000 --> 00:14:34.000]  要將它糾正過來
[00:14:34.000 --> 00:14:35.000]  然後我們神學上
[00:14:35.000 --> 00:14:37.000]  有很多錯誤的觀念要糾正出來
[00:14:37.000 --> 00:14:38.000]  譬如我剛才所說
[00:14:38.000 --> 00:14:40.000]  基督徒是不是就要受割的呢
[00:14:40.000 --> 00:14:42.000]  我前面所講
[00:14:42.000 --> 00:14:44.000]  做基督徒是不是一定要受割
[00:14:44.000 --> 00:14:46.000]  是不是被人冤枉
[00:14:46.000 --> 00:14:48.000]  我們就真的做了主公
[00:14:48.000 --> 00:14:49.000]  是不是被人冤枉
[00:14:49.000 --> 00:14:51.000]  就證明我們做主見證呢
[00:14:51.000 --> 00:14:53.000]  這些全是錯誤的想法
[00:14:53.000 --> 00:14:54.000]  這是錯誤的想法
[00:14:54.000 --> 00:14:56.000]  基督徒不是被人冤枉的
[00:14:56.000 --> 00:14:58.000]  我們現在不是被人冤枉
[00:14:58.000 --> 00:15:00.000]  所以我們要糾正我們的錯誤
[00:15:00.000 --> 00:15:01.000]  我們要糾正我們的錯誤
[00:15:01.000 --> 00:15:03.000]  這個是需要日積月累來
[00:15:03.000 --> 00:15:05.000]  學習神的說話才可以改變
[00:15:05.000 --> 00:15:07.000]  這個需要日積月累來
[00:15:07.000 --> 00:15:09.000]  學習神的話才能改變
[00:15:09.000 --> 00:15:10.000]  而且學了之後
[00:15:10.000 --> 00:15:12.000]  還要真的親身去用過
[00:15:12.000 --> 00:15:13.000]  你才能夠明白
[00:15:13.000 --> 00:15:16.000]  原來基督徒不是這樣信的
[00:15:16.000 --> 00:15:17.000]  只有學習過
[00:15:17.000 --> 00:15:19.000]  並親身體會過
[00:15:19.000 --> 00:15:22.000]  才知道做基督徒不是這樣信的
[00:15:22.000 --> 00:15:24.000]  這就是我們為什麼要回教會
[00:15:24.000 --> 00:15:25.000]  學習神的說話的原因
[00:15:25.000 --> 00:15:27.000]  這就是為什麼我們要回教會
