
[00:00:00.000 --> 00:00:03.900]  在今年教會的主題「剛強壯膽 守主導」的底下
[00:07:33.000 --> 00:07:36.900]  協助這個組員見他公司的這個微信主的朋友
[00:07:36.900 --> 00:07:40.900]  見完之後趕回去佐敦上班
[00:07:40.900 --> 00:07:43.500]  我說你怎麼趕得到
[00:07:43.500 --> 00:07:45.100]  沒辦法吃不到飯
[00:07:45.100 --> 00:07:46.700]  犧牲了吃飯
[00:07:46.700 --> 00:07:48.900]  這種的互助精神
[00:07:48.900 --> 00:07:51.000]  這種的協助精神
[00:07:51.000 --> 00:07:52.900]  是需要付出代價的
[00:07:52.900 --> 00:07:53.900]  弟兄姊妹
[00:07:53.900 --> 00:07:55.300]  所以在小組裏面
[00:07:55.300 --> 00:07:57.800]  如果我們說我們沒什麼可以做
[00:07:57.800 --> 00:07:59.200]  你協助你的組員
[00:07:59.200 --> 00:08:01.200]  這個是讓他能夠成功
[00:08:01.200 --> 00:08:03.900]  這個是一個很重要的事情
[00:08:03.900 --> 00:08:05.500]  在我們小組的架構裏面
[00:08:05.500 --> 00:08:08.800]  就是組長要協助組員成功
[00:08:08.800 --> 00:08:10.900]  區長要協助組長成功
[00:08:10.900 --> 00:08:13.100]  區務要協助區長成功
[00:08:13.100 --> 00:08:15.800]  這個是整個小組的精神
[00:08:15.800 --> 00:08:18.900]  我們那種的互助精神是很強
[00:08:18.900 --> 00:08:20.300]  第三個要素
[00:08:20.300 --> 00:08:22.600]  是上下一心彼此的激勵
[00:08:22.600 --> 00:08:25.800]  在約書下記一章十六到十八節
[00:08:25.800 --> 00:08:27.300]  他們回答約書下說
[00:08:27.300 --> 00:08:28.800]  你所吩咐我們行的
[00:08:28.800 --> 00:08:29.700]  我們就會行
[00:08:29.700 --> 00:08:31.700]  你所誓我們去的我們就去
[00:08:31.700 --> 00:08:33.400]  我們從前在一切的事上
[00:08:33.400 --> 00:08:34.900]  怎樣聽從摩西
[00:08:34.900 --> 00:08:36.700]  現在也必照樣聽從你
[00:08:36.700 --> 00:08:38.900]  委婉要說你的神與你同在
[00:08:38.900 --> 00:08:40.700]  像與摩西同在一樣
[00:08:40.700 --> 00:08:42.400]  無論什麼人違背你的命令
[00:08:42.400 --> 00:08:44.200]  不聽從你所吩咐的一切的話
[00:08:44.200 --> 00:08:45.300]  就必致死他
[00:08:45.300 --> 00:08:49.500]  你只要剛強壯膽
[00:08:49.500 --> 00:08:51.200]  弟兄姊妹
[00:08:51.200 --> 00:08:53.400]  我們今天不可以將這段經文應用
[00:08:53.400 --> 00:08:54.400]  在我們小組裏面
[00:08:54.400 --> 00:08:57.100]  不聽你話的人就將他致死
[00:08:57.100 --> 00:08:58.700]  很抱歉
[00:08:58.700 --> 00:09:01.200]  但是在2014年裏面
[00:09:01.200 --> 00:09:04.600]  我在一月份我勸喻所有組員
[00:09:04.600 --> 00:09:07.300]  你應該來個了斷
[00:09:07.300 --> 00:09:09.200]  你要做一個決定
[00:09:09.200 --> 00:09:10.700]  我不是勸你回小組
[00:09:10.700 --> 00:09:13.200]  我勸你離開小組
[00:09:13.200 --> 00:09:14.900]  2014年
[00:09:14.900 --> 00:09:16.100]  新的一年
[00:09:16.100 --> 00:09:19.100]  我勸你來一個了斷
[00:09:19.100 --> 00:09:21.800]  和我勸你來一個明快的
[00:09:21.800 --> 00:09:23.200]  有一刀快
[00:09:23.200 --> 00:09:24.700]  就是解決這個問題
[00:09:24.700 --> 00:09:26.300]  離開這個小組
[00:09:26.300 --> 00:09:28.900]  什麼情況之下你應該要離開這個小組
[00:09:28.900 --> 00:09:32.300]  就是小組的異象
[00:09:32.300 --> 00:09:33.800]  你不能認同的時候
[00:09:33.800 --> 00:09:34.800]  小組的異象是什麼
[00:09:34.800 --> 00:09:37.000]  小組的異象是對外要廣全方
[00:09:37.000 --> 00:09:38.100]  對內要彼此相愛
[00:09:38.100 --> 00:09:40.400]  你說我只是在想著敷衍一下
[00:09:40.400 --> 00:09:41.600]  你不要回這個小組
[00:09:41.600 --> 00:09:43.800]  你回去臨時中親會
[00:09:43.800 --> 00:09:45.900]  陳氏中親會那些算了
[00:09:45.900 --> 00:09:47.200]  你的小組不是
[00:09:47.200 --> 00:09:49.100]  臨時中親會不是陳氏中親會
[00:09:49.100 --> 00:09:52.000]  你的小組是對內要切實彼此相愛
[00:09:52.000 --> 00:09:53.700]  是要付出代價的
[00:09:53.700 --> 00:09:54.900]  不是每個星期回來
[00:09:54.900 --> 00:09:56.300]  在那裏起下坐下
[00:09:56.300 --> 00:09:57.300]  跟著散會
[00:09:57.300 --> 00:09:58.500]  跟著有人愛我
[00:09:58.500 --> 00:09:59.400]  我不愛別人的
[00:09:59.400 --> 00:10:00.900]  那你很走了
[00:10:00.900 --> 00:10:02.700]  你說我不想要全方
[00:10:02.700 --> 00:10:04.700]  我只是想著有人愛我
[00:10:04.700 --> 00:10:05.500]  我愛你
[00:10:05.500 --> 00:10:06.200]  彼此相愛
[00:10:06.200 --> 00:10:07.300]  我愛你
[00:10:07.300 --> 00:10:09.200]  那你應該走了
[00:10:09.200 --> 00:10:10.600]  牧師你這樣叫法
[00:10:10.600 --> 00:10:11.700]  很多人離開小組
[00:10:11.700 --> 00:10:13.600]  越多越好
[00:10:13.600 --> 00:10:14.300]  為什麼
[00:10:14.300 --> 00:10:17.600]  我們剩下的那些小的人數
[00:10:17.600 --> 00:10:21.000]  是足夠打勝仗的
[00:10:21.000 --> 00:10:23.100]  但因為我們姑息
[00:10:23.100 --> 00:10:26.200]  一些不認同我們意象的人留在小組的話
[00:10:26.200 --> 00:10:28.600]  我們就只會輸
[00:10:28.600 --> 00:10:30.000]  我在說什麼
[00:10:30.000 --> 00:10:30.600]  弟兄姊妹
[00:10:30.600 --> 00:10:32.500]  我在說小組不是遊樂園
[00:10:32.500 --> 00:10:34.700]  小組是真的在打仗
[00:10:34.700 --> 00:10:36.800]  你看看未來的戰爭裏面發生什麼事
[00:10:36.800 --> 00:10:38.400]  約書亞記發生什麼事
[00:10:38.400 --> 00:10:39.700]  我想告訴你
[00:10:39.700 --> 00:10:40.200]  弟兄姊妹
[00:10:40.200 --> 00:10:41.600]  如果你認為你自己是理性的人
[00:10:41.600 --> 00:10:42.800]  我是理性的人
[00:10:42.800 --> 00:10:44.500]  你認為你是理性的人
[00:10:44.500 --> 00:10:46.000]  理性的人
[00:10:46.000 --> 00:10:47.400]  而又不肯信服的話
[00:10:47.400 --> 00:10:48.400]  這些人要特別
[00:10:48.400 --> 00:10:51.100]  上帝特別憐憫和對付
[00:10:51.100 --> 00:10:52.700]  聽清楚我說
[00:10:52.700 --> 00:10:54.400]  特別憐憫和對付
[00:10:54.400 --> 00:10:56.300]  他才能經歷神蹟
[00:10:56.300 --> 00:10:59.400]  你看保羅就是這樣
[00:10:59.400 --> 00:11:01.100]  理性的人
[00:11:01.100 --> 00:11:02.400]  上帝都會用的
[00:11:02.400 --> 00:11:04.700]  上帝不是一個沒有理性的上帝
[00:11:04.700 --> 00:11:06.200]  但是上帝要我們信服
[00:11:06.200 --> 00:11:07.000]  你看看
[00:11:07.000 --> 00:11:09.200]  你看看打仗是說什麼回事
[00:11:09.200 --> 00:11:11.000]  打耶利哥的時候
[00:11:11.000 --> 00:11:13.900]  如果理性的人是沒有位置上了通的
[00:11:13.900 --> 00:11:16.200]  我是以色列民的話
[00:11:16.200 --> 00:11:18.200]  我第三天已經吵了
[00:11:18.200 --> 00:11:19.900]  第四天我會走
[00:11:19.900 --> 00:11:21.300]  發生什麼事
[00:11:21.300 --> 00:11:23.300]  你看看現在上下一心是很重要
[00:11:23.300 --> 00:11:24.700]  因為現在是打仗啊
[00:11:24.700 --> 00:11:25.500]  弟兄姊妹
[00:11:25.500 --> 00:11:26.200]  我再說
[00:11:26.200 --> 00:11:27.100]  現在是打仗啊
[00:11:27.100 --> 00:11:28.300]  現在不是在這裡起
[00:11:28.300 --> 00:11:30.200]  不是在這個小組這裡吃喝玩樂
[00:11:30.200 --> 00:11:31.300]  不是在小組裡面
[00:11:31.300 --> 00:11:32.700]  阿彌陀佛
[00:11:32.700 --> 00:11:34.500]  我們要切實彼此相愛
[00:11:34.500 --> 00:11:35.900]  我們要幫助我們的組員
[00:11:35.900 --> 00:11:37.700]  但是同時我們要出去講全方位
[00:11:37.700 --> 00:11:40.000]  這場仗是要打的
[00:11:40.000 --> 00:11:41.500]  如果你不認同這個意象
[00:11:41.500 --> 00:11:42.800]  2014年這個禮拜
[00:11:42.800 --> 00:11:44.400]  你回到小組裡面跟你的組長說
[00:11:44.400 --> 00:11:45.500]  我今天最後一次回來了
[00:11:45.500 --> 00:11:47.900]  因為牧師叫我的
[00:11:47.900 --> 00:11:48.500]  為什麼
[00:11:48.500 --> 00:11:49.300]  牧師叫你什麼時候
[00:11:49.300 --> 00:11:50.600]  因為我不認同這個小組意象
[00:11:50.600 --> 00:11:51.800]  我不認同對內彼此相愛
[00:11:51.800 --> 00:11:53.500]  我不認同對外全方位
[00:11:53.500 --> 00:11:54.700]  我只認同其中一件事
[00:11:54.700 --> 00:11:55.700]  就是回來打仗而已
[00:11:55.700 --> 00:11:57.200]  走吧
[00:11:57.200 --> 00:11:58.500]  你的組長會跟你說
[00:11:58.500 --> 00:11:59.500]  感謝主
[00:11:59.500 --> 00:11:59.900]  Amen
[00:11:59.900 --> 00:12:01.600]  祝福你
[00:12:01.600 --> 00:12:03.300]  你真的要做這個決定啊
[00:12:03.300 --> 00:12:04.400]  弟兄姊妹
[00:12:04.400 --> 00:12:06.500]  我不是開玩笑的
[00:12:06.500 --> 00:12:08.500]  你打了很多年了
[00:12:08.500 --> 00:12:10.200]  你應該離開了
[00:12:10.200 --> 00:12:10.800]  為什麼
[00:12:10.800 --> 00:12:13.900]  因為你會連累你的小組
[00:12:13.900 --> 00:12:16.700]  打輸這場仗
[00:12:16.700 --> 00:12:17.300]  為什麼
[00:12:17.300 --> 00:12:19.400]  你看耶利哥那個仗怎麼打
[00:12:19.400 --> 00:12:25.100]  超級瘋狂和離譜
[00:12:25.100 --> 00:12:27.000]  有些人跟他說什麼
[00:12:27.000 --> 00:12:28.500]  出去
[00:12:28.500 --> 00:12:30.400]  圍著耶利哥城走一個圈
[00:12:30.400 --> 00:12:32.700]  不准說話
[00:12:32.700 --> 00:12:34.000]  走一個圈
[00:12:34.000 --> 00:12:35.000]  走完之後做什麼
[00:12:35.000 --> 00:12:37.500]  回來睡覺
[00:12:37.500 --> 00:12:38.400]  第二天呢
[00:12:38.400 --> 00:12:40.200]  再出去
[00:12:40.200 --> 00:12:41.000]  不准說話
[00:12:41.000 --> 00:12:41.600]  圍一個圈
[00:12:41.600 --> 00:12:42.900]  走
[00:12:42.900 --> 00:12:44.500]  這個理性的人你怎麼想像
[00:12:44.500 --> 00:12:45.200]  什麼
[00:12:45.200 --> 00:12:46.700]  這樣叫打仗
[00:12:46.700 --> 00:12:48.100]  打什麼仗
[00:12:48.100 --> 00:12:49.200]  還不出一聲
[00:12:49.200 --> 00:12:50.300]  發生什麼事
[00:12:50.300 --> 00:12:51.100]  瘋了嗎
[00:12:51.100 --> 00:12:53.000]  如果他們不能夠上下心
[00:12:53.000 --> 00:12:54.500]  在耶利哥那場仗沒可能贏
[00:12:54.500 --> 00:12:57.100]  這個神蹟就是這麼瘋狂
[00:12:57.100 --> 00:12:58.300]  如果我想告訴你
[00:12:58.300 --> 00:13:00.300]  神蹟是合乎你的邏輯的話
[00:13:00.300 --> 00:13:02.400]  如果合乎你的邏輯才是神蹟的話
[00:13:02.400 --> 00:13:03.100]  我想告訴你
[00:13:03.100 --> 00:13:05.100]  能夠通過你的理性才是神蹟的話
[00:13:05.100 --> 00:13:06.300]  通過你的理性的話
[00:13:06.300 --> 00:13:08.300]  以色列人在耶利哥那場仗
[00:13:08.300 --> 00:13:11.900]  應該是輸
[00:13:11.900 --> 00:13:14.200]  聽清楚我說什麼
[00:13:14.200 --> 00:13:16.900]  在很多基督徒的生命裡面
[00:13:16.900 --> 00:13:18.900]  我們要打一場仗的時候
[00:13:18.900 --> 00:13:20.200]  應該是輸
[00:13:20.200 --> 00:13:21.300]  按照那個邏輯
[00:13:21.300 --> 00:13:22.200]  按照那個理性
[00:13:22.200 --> 00:13:22.800]  應該是輸
[00:13:22.800 --> 00:13:23.300]  怎麼會贏
[00:13:23.300 --> 00:13:24.700]  不可能贏
[00:13:24.700 --> 00:13:26.400]  但是這一班的人
[00:13:26.400 --> 00:13:27.500]  上下心
[00:13:27.500 --> 00:13:28.500]  同樣上下說
[00:13:28.500 --> 00:13:29.800]  你所說的話
[00:13:29.800 --> 00:13:32.300]  我們就會跟從
[00:13:32.300 --> 00:13:34.400]  你要剛強壯膽
[00:13:34.400 --> 00:13:35.400]  你跟你的組長說
[00:13:35.400 --> 00:13:35.900]  你所說的話
[00:13:35.900 --> 00:13:36.800]  我們要跟從
[00:13:36.800 --> 00:13:38.400]  你要剛強壯膽
[00:13:38.400 --> 00:13:40.300]  我認定這個是來自上帝的
[00:13:40.300 --> 00:13:41.300]  雖然這個方法
[00:13:41.300 --> 00:13:44.200]  so stupid
[00:13:44.200 --> 00:13:45.300]  是很stupid的
[00:13:45.300 --> 00:13:47.000]  聽清楚我說
[00:13:47.000 --> 00:13:50.000]  不是你這麼有戰略性的
[00:13:50.000 --> 00:13:51.300]  那些戰爭
[00:13:51.300 --> 00:13:53.300]  但是贏了耶利哥
[00:13:53.300 --> 00:13:56.600]  但是很容易打的那個叫艾成
[00:13:56.600 --> 00:13:58.200]  輸了
[00:13:58.200 --> 00:13:59.500]  為什麼輸了
[00:13:59.500 --> 00:14:01.900]  不是因為他們的兵力不夠
[00:14:01.900 --> 00:14:05.000]  他們的兵力足夠掩沒整個艾成
[00:14:05.000 --> 00:14:08.100]  但是因為有人沒有聽話
[00:14:08.100 --> 00:14:11.100]  甚至連累到死人
[00:14:11.100 --> 00:14:12.700]  所以我說的組員
[00:14:12.700 --> 00:14:14.600]  你的不認同
[00:14:14.600 --> 00:14:15.600]  你的意象的時候
[00:14:15.600 --> 00:14:17.800]  你只是翻崇拜就算了
[00:14:17.800 --> 00:14:19.600]  你又不認同你的教會意象的時候
[00:14:19.600 --> 00:14:21.200]  離開就算了
[00:14:21.200 --> 00:14:23.600]  你聽聽2014年1月1日
[00:14:23.600 --> 00:14:24.700]  為什麼我不想浪費你的時間
[00:14:24.700 --> 00:14:26.200]  也不想浪費我的時間
[00:14:26.200 --> 00:14:29.200]  是真的
