
[00:00:00.000 --> 00:00:04.000]  請姐妹平安,讓我們一起低頭祈禱
[00:03:10.000 --> 00:03:15.000]  剛纔這一節經文是從宴中版的翻譯拿出來的
[00:03:15.000 --> 00:03:19.000]  我們能夠得到拯救
[00:03:20.000 --> 00:03:22.000]  是一個莫大的恩典
[00:03:22.000 --> 00:03:25.000]  是一個無價的恩典
[00:03:25.000 --> 00:03:29.000]  這個寶貴的恩典對我們有什麼好處呢?
[00:03:29.000 --> 00:03:32.000]  當然有很多好處
[00:03:32.000 --> 00:03:35.000]  在彼得前書提到的
[00:03:35.000 --> 00:03:38.000]  我相信最少有六點
[00:03:38.000 --> 00:03:41.000]  第一,認識世界的真相
[00:03:41.000 --> 00:03:44.000]  原來世界的主是上帝
[00:03:44.000 --> 00:03:48.000]  不是世人,也不是魔鬼
[00:03:49.000 --> 00:03:51.000]  今天經文8-9節告訴我們
[00:03:51.000 --> 00:03:56.000]  只要我們有堅定的信心抗拒魔鬼
[00:03:56.000 --> 00:03:58.000]  他是無可奈何的
[00:03:58.000 --> 00:04:03.000]  第二,我們會知道人生的方向
[00:04:03.000 --> 00:04:06.000]  很多人都很怕死
[00:04:06.000 --> 00:04:08.000]  爲什麼呢?
[00:04:08.000 --> 00:04:10.000]  我相信最大的原因就是
[00:04:10.000 --> 00:04:13.000]  不能夠肯定死後的事
[00:04:13.000 --> 00:04:16.000]  是否一了百了
[00:04:17.000 --> 00:04:20.000]  還會去天堂或者地獄呢?
[00:04:20.000 --> 00:04:23.000]  由誰去決定我們去哪裏呢?
[00:04:23.000 --> 00:04:26.000]  得到上帝的恩典
[00:04:26.000 --> 00:04:28.000]  有新生命的人
[00:04:28.000 --> 00:04:31.000]  就是肯定可以去天堂
[00:04:31.000 --> 00:04:34.000]  因爲既然我們是上帝的兒女
[00:04:34.000 --> 00:04:36.000]  做子女的
[00:04:36.000 --> 00:04:39.000]  回爸爸家是必然的事,對嗎?
[00:04:39.000 --> 00:04:44.000]  第三,有人生的使命
[00:04:45.000 --> 00:04:49.000]  很多人在世界上做人不知爲何
[00:04:49.000 --> 00:04:51.000]  但我們知道
[00:04:51.000 --> 00:04:53.000]  我們是上帝的兒女
[00:04:53.000 --> 00:04:56.000]  我們活在世上的時候
[00:04:56.000 --> 00:04:58.000]  就是天國的大使
[00:04:58.000 --> 00:05:02.000]  要宣揚上帝奇妙的作爲
[00:05:02.000 --> 00:05:04.000]  有了使命感
[00:05:04.000 --> 00:05:06.000]  使我們知道
[00:05:06.000 --> 00:05:08.000]  我們爲誰而活
[00:05:08.000 --> 00:05:11.000]  爲何而活
[00:05:12.000 --> 00:05:15.000]  上次我提到,曾經提到一位吳醫生
[00:05:15.000 --> 00:05:18.000]  他有錢,有家庭,有兒,有女
[00:05:18.000 --> 00:05:20.000]  責自殺
[00:05:20.000 --> 00:05:24.000]  純是給了基督徒人生的使命
[00:05:24.000 --> 00:05:29.000]  我相信我們大概就沒那麼容易會自殺
[00:05:29.000 --> 00:05:34.000]  面對逆境的資源
[00:05:34.000 --> 00:05:37.000]  一個有新生命的人
[00:05:37.000 --> 00:05:39.000]  是有盼望的人
[00:05:40.000 --> 00:05:43.000]  我們知道有一天我們要回到天父的家
[00:05:43.000 --> 00:05:48.000]  天父是一些獎品要發給忠心的門徒
[00:05:48.000 --> 00:05:52.000]  包括稱讚,光榮和尊貴
[00:05:52.000 --> 00:05:54.000]  這些盼望
[00:05:54.000 --> 00:05:59.000]  給了我們動力去面對世界上的逆境
[00:05:59.000 --> 00:06:02.000]  面對逆境的時候
[00:06:02.000 --> 00:06:06.000]  我們還有耶穌基督受苦的榜樣
[00:06:06.000 --> 00:06:08.000]  讓我們可以效法
[00:06:09.000 --> 00:06:12.000]  此外,我們還有教會的弟兄姊妹
[00:06:12.000 --> 00:06:14.000]  在逆境中
[00:06:14.000 --> 00:06:17.000]  都會給我們支持和鼓勵
[00:06:17.000 --> 00:06:20.000]  也會爲我們祈禱
[00:06:20.000 --> 00:06:25.000]  這些資源是非信徒所沒有的
[00:06:25.000 --> 00:06:30.000]  非信徒只會唱,明天會更好
[00:06:30.000 --> 00:06:34.000]  但這是一種沒有根據的願望
[00:06:36.000 --> 00:06:40.000]  第五,有行善的動力
[00:06:40.000 --> 00:06:45.000]  彼得說的"善"不單止是幫助有需要的人
[00:06:45.000 --> 00:06:49.000]  更加是培養好自己的行爲
[00:06:49.000 --> 00:06:51.000]  讓我們有好的品格
[00:06:51.000 --> 00:06:54.000]  即使是受苦也要行善
[00:06:54.000 --> 00:06:56.000]  基督徒行善
[00:06:56.000 --> 00:06:59.000]  是由於我們信有上帝
[00:06:59.000 --> 00:07:01.000]  並且我們在世的行爲
[00:07:01.000 --> 00:07:05.000]  有一天會受到上帝的審判
[00:07:06.000 --> 00:07:08.000]  我們有聖經教導
[00:07:08.000 --> 00:07:10.000]  要我們行善
[00:07:10.000 --> 00:07:12.000]  沒有信仰的人
[00:07:12.000 --> 00:07:15.000]  就沒有理由去行善
[00:07:15.000 --> 00:07:19.000]  有位俄國作家曾經說過
[00:07:19.000 --> 00:07:23.000]  "假如沒有上帝,我做什麼都得"
[00:07:23.000 --> 00:07:30.000]  第六,有教和諧的人際關係
[00:07:30.000 --> 00:07:34.000]  彼得前書中提到很多有關品格的教導
[00:07:35.000 --> 00:07:37.000]  包括我們要小心說話
[00:07:37.000 --> 00:07:39.000]  要彼此相愛,不要埋怨
[00:07:39.000 --> 00:07:44.000]  在今天的經文中還特別提到"謙卑"
[00:07:44.000 --> 00:07:47.000]  又提到長老和年輕人
[00:07:47.000 --> 00:07:51.000]  如何在教會中彼此配搭侍奉
[00:07:51.000 --> 00:07:54.000]  第三,提到夫妻的關係
[00:07:54.000 --> 00:07:59.000]  也有提到主人和勞僕的關係
[00:07:59.000 --> 00:08:04.000]  既然上帝爲人預備的救恩
[00:08:05.000 --> 00:08:06.000]  有那麼多的好處
[00:08:06.000 --> 00:08:09.000]  不僅有今生的好處
[00:08:09.000 --> 00:08:11.000]  還有來生的好處
[00:08:11.000 --> 00:08:16.000]  我們應該如何回應這個無價的恩典呢?
[00:08:16.000 --> 00:08:19.000]  外面的世界
[00:08:19.000 --> 00:08:23.000]  已經被基督徒帶來很多委屈、委謀
[00:08:23.000 --> 00:08:25.000]  在教會中
[00:08:25.000 --> 00:08:27.000]  弟兄姊妹之間
[00:08:27.000 --> 00:08:30.000]  就不要再彼此傷害
[00:08:30.000 --> 00:08:33.000]  我們應該如何相處呢?
[00:08:34.000 --> 00:08:37.000]  今天的經文是彼得修不前的教導
[00:08:37.000 --> 00:08:39.000]  我留意到經文中
[00:08:39.000 --> 00:08:43.000]  有很多"要"和"不要"的教導
[00:08:43.000 --> 00:08:47.000]  他首先勸道教會的牧師
[00:08:47.000 --> 00:08:50.000]  在五章一節
[00:08:50.000 --> 00:08:52.000]  彼得以長老的身份
[00:08:52.000 --> 00:08:55.000]  勸勉其他的長老們
[00:08:55.000 --> 00:08:58.000]  彼得時代的長老
[00:08:58.000 --> 00:09:01.000]  就是我們聖公會今天的牧師
[00:09:01.000 --> 00:09:03.000]  在聖公會的制度當中
[00:09:04.000 --> 00:09:07.000]  一位教牧是要被安立兩次的
[00:09:07.000 --> 00:09:11.000]  第一次安立的時候是做執事
[00:09:11.000 --> 00:09:16.000]  是根據《仕道行傳》六章一至六節的記載
[00:09:16.000 --> 00:09:21.000]  第二次安立就被安立爲長老
[00:09:21.000 --> 00:09:26.000]  是根據《仕道行傳》十四章二十三節的記載
[00:09:26.000 --> 00:09:30.000]  聖公會的制度都有聖經的根據
[00:09:32.000 --> 00:09:34.000]  在第一和第四節都指出
[00:09:34.000 --> 00:09:37.000]  做長老的動力來源
[00:09:37.000 --> 00:09:43.000]  長老要有合乎聖經或上帝旨意的動機和動力
[00:09:43.000 --> 00:09:45.000]  那個就是
[00:09:45.000 --> 00:09:49.000]  一樣是爲了自己的榮耀
[00:09:49.000 --> 00:09:52.000]  一樣是自私不夠高尚
[00:09:52.000 --> 00:09:55.000]  我相信其實有些不同
[00:09:55.000 --> 00:09:58.000]  因爲要得到將來的榮耀
[00:09:58.000 --> 00:10:00.000]  不只是爲了上帝做事
[00:10:01.000 --> 00:10:06.000]  更重要的是要按上帝的要求做人
[00:10:06.000 --> 00:10:09.000]  我相信一個人想得到榮耀
[00:10:09.000 --> 00:10:12.000]  其實是上帝做人的心理結構
[00:10:12.000 --> 00:10:18.000]  在世上我相信沒有人會故意去做一些事爭取恥辱的
[00:10:18.000 --> 00:10:21.000]  最少我真的從來沒有見過
[00:10:21.000 --> 00:10:23.000]  也沒有聽過新聞報道
[00:10:23.000 --> 00:10:27.000]  有些人極力去做一些事爭取恥辱的
[00:10:29.000 --> 00:10:33.000]  第二到第三節就是對長老的要求
[00:10:33.000 --> 00:10:39.000]  長老要以一個授託人的身份去照顧羊羣
[00:10:39.000 --> 00:10:43.000]  不是出於勉強而是出於甘心
[00:10:43.000 --> 00:10:48.000]  也不是因爲貪財而是出於樂意
[00:10:48.000 --> 00:10:53.000]  從而在教會中的長老大概都是沒有受傷的
[00:10:53.000 --> 00:10:56.000]  只有港道的長老會受傷
[00:10:57.000 --> 00:11:00.000]  長老應該是出於感恩的心意去做
[00:11:00.000 --> 00:11:03.000]  而不是出於勉強去做
[00:11:03.000 --> 00:11:08.000]  其實所有基督徒的侍奉都應該是出於感恩
[00:11:08.000 --> 00:11:13.000]  而不是爲了得到個人的榮譽或者權力纔對
[00:11:13.000 --> 00:11:17.000]  由於長老是領袖人物
[00:11:17.000 --> 00:11:21.000]  他就更加要做羊羣的榜樣
[00:11:21.000 --> 00:11:24.000]  這段話是對牧師說的
[00:11:25.000 --> 00:11:27.000]  我一直都記住,也會繼續努力
[00:11:27.000 --> 00:11:32.000]  勸導完長老之後,比賽就轉向年輕人了
[00:11:32.000 --> 00:11:38.000]  五節到六節提到年輕人要"順服年長的"
[00:11:38.000 --> 00:11:42.000]  其實這也是華人的傳統文化
[00:11:42.000 --> 00:11:45.000]  所謂"長幼有罪"
[00:11:45.000 --> 00:11:49.000]  不過也同時是猶太人的文化
[00:11:49.000 --> 00:11:54.000]  在《利美記》十九章三十二節裏說
[00:11:55.000 --> 00:11:59.000]  在白髮的人面前,你要站起來
[00:11:59.000 --> 00:12:04.000]  要尊敬老人,要敬畏你的上帝
[00:12:04.000 --> 00:12:07.000]  我是耶和華
[00:12:07.000 --> 00:12:14.000]  尊敬老人和敬畏你的上帝,相提並論
[00:12:14.000 --> 00:12:20.000]  可見,尊敬老人是聖經推崇的美德
[00:12:20.000 --> 00:12:23.000]  在我當中有很多年輕人
[00:12:24.000 --> 00:12:25.000]  有幾位長者
[00:12:25.000 --> 00:12:29.000]  我鼓勵大家要養成尊敬老人的習慣
[00:12:29.000 --> 00:12:33.000]  教會就會變成一個愛的羣體
[00:12:33.000 --> 00:12:36.000]  有被人看得見的愛
[00:12:36.000 --> 00:12:39.000]  五節接着說
[00:12:39.000 --> 00:12:44.000]  你們大家都要以謙卑蕩衣服穿上,彼此順服
[00:12:44.000 --> 00:12:49.000]  可能有人會要求年長的人都順服年輕人
[00:12:49.000 --> 00:12:52.000]  這裏說彼此順服,對不對?
[00:12:53.000 --> 00:12:55.000]  我請大家留意,一開始的時候
[00:12:55.000 --> 00:12:58.000]  他說「你們大家」這幾個字
[00:12:58.000 --> 00:13:05.000]  其實美德應該是在勸導其他會友如何相處
[00:13:05.000 --> 00:13:11.000]  比如說,大家都是年輕人,誰要尊敬誰呢?
[00:13:11.000 --> 00:13:17.000]  事實上,原文在這裏的「順服」字,是沒有的
[00:13:17.000 --> 00:13:20.000]  原文並沒有「順服」這個字
[00:13:21.000 --> 00:13:25.000]  所以,現中版翻譯爲「彼此服侍」
[00:13:25.000 --> 00:13:30.000]  新漢語的譯本翻譯爲「彼此相待」
[00:13:30.000 --> 00:13:38.000]  其實是在勸導教會里的人,應該如何彼此相處
[00:13:38.000 --> 00:13:46.000]  這裏提到我們做人要時時帶着謙卑的態度與人相處
[00:13:46.000 --> 00:13:50.000]  我們要如何學習謙卑呢?
[00:13:51.000 --> 00:13:55.000]  我相信,如果我們先有一個正確的自我形象
[00:13:55.000 --> 00:13:58.000]  是會幫助我們學習謙卑的
[00:13:58.000 --> 00:14:03.000]  有一個故事提到,從前有一位大報道家卡萊
[00:14:03.000 --> 00:14:05.000]  去到印度宣教
[00:14:05.000 --> 00:14:11.000]  有一次,他接受印度總督的邀請,參加一個宴席
[00:14:11.000 --> 00:14:20.000]  在宴席上,總督邀請了很多貴賓和高級的長官來參加
[00:14:21.000 --> 00:14:26.000]  其中有些人對卡萊的卑微出身有些輕視
[00:14:26.000 --> 00:14:33.000]  我們知道印度人也有,把人分成很多等
[00:14:33.000 --> 00:14:40.000]  有位長官帶着傲慢的聲音,激奮這位傳道士
[00:14:40.000 --> 00:14:47.000]  他說:我記得,卡萊先生在未曾擔任傳道士職務之前
[00:14:48.000 --> 00:14:51.000]  是一位鞋匠
[00:14:51.000 --> 00:14:58.000]  卡萊聽到之後,他就很恭敬,也很謙卑地站起來回答:
[00:14:58.000 --> 00:15:05.000]  先生,其實我算不上是一個鞋匠,我只是一個修理鞋
[00:15:05.000 --> 00:15:11.000]  但我過去和現在都不覺得這是什麼羞恥
[00:15:13.000 --> 00:15:21.000]  主耶穌曾經說:我心裏猶和謙卑,你們當乎我的壓,向我學習
[00:15:21.000 --> 00:15:26.000]  這樣你們的心靈就必得安息
[00:15:26.000 --> 00:15:30.000]  這是在《馬大福音》十一章二十九節
[00:15:30.000 --> 00:15:37.000]  而保羅在《肥肋筆書》二章六至八節裏形容耶穌基督
[00:15:38.000 --> 00:15:49.000]  他本有上帝形象,然後慢慢說到:就謙卑自己,全心順服,以致於死
[00:15:49.000 --> 00:15:53.000]  彼得還引用了《舊約聖經》提醒我們:
[00:15:53.000 --> 00:16:00.000]  上帝抵擋驕傲的人,但次因及謙卑的人
[00:16:00.000 --> 00:16:04.000]  當我們願意謙卑的時候
[00:16:05.000 --> 00:16:08.000]  原來上帝還會賜更多的恩典給我們
[00:16:08.000 --> 00:16:15.000]  第七節提醒所有的信徒要將一切的憂慮卸給上帝
[00:16:15.000 --> 00:16:19.000]  原因就是上帝關心我們
[00:16:19.000 --> 00:16:24.000]  當時的基督徒活在陌生的環境當中
[00:16:24.000 --> 00:16:29.000]  四圍的人對他們都很可能是很不友善
[00:16:29.000 --> 00:16:32.000]  生活上就少不免有憂慮
[00:16:33.000 --> 00:16:38.000]  但作爲信徒,既然上帝是我們的天父
[00:16:38.000 --> 00:16:42.000]  又有聖靈在我們心中引導我們
[00:16:42.000 --> 00:16:48.000]  我們應該是更加容易可以將憂慮卸給上帝
[00:16:48.000 --> 00:16:53.000]  可惜,我留意到很多基督徒,有時包括我自己
[00:16:53.000 --> 00:16:58.000]  就會向上帝祈禱,將心中的事交給上帝
[00:16:59.000 --> 00:17:04.000]  但祈禱完之後,睜大眼睛之後,又會將剛剛祈禱的事
[00:17:04.000 --> 00:17:07.000]  拿回來,自己去操心
[00:17:07.000 --> 00:17:13.000]  其實我們會憂慮是由於自己的能力有限
[00:17:13.000 --> 00:17:17.000]  我們真的控制不了未來會發生的事
[00:17:17.000 --> 00:17:23.000]  不過如果我們記得,上帝是那位知道明天的上帝
[00:17:24.000 --> 00:17:29.000]  他是有能力可以改變人和事情的發展
[00:17:29.000 --> 00:17:35.000]  那就可能會幫助我們真正懂得將憂慮都卸給他
[00:17:35.000 --> 00:17:42.000]  最近有人提到,本人約翰寫的《天路歷程》原來出了動畫片
[00:17:42.000 --> 00:17:49.000]  那本書其實就是講基督徒行天路的時候所遇到的事情
[00:17:50.000 --> 00:17:54.000]  那本書描寫書中的主角開始的時候
[00:17:54.000 --> 00:17:57.000]  他揹着一個大包袱來行天路
[00:17:57.000 --> 00:18:03.000]  所以我們要學會將那個包袱扔下,給上帝
[00:18:03.000 --> 00:18:06.000]  那我們就不用自己揹着那個包袱了
[00:18:06.000 --> 00:18:11.000]  我們要學的,我們求天父賜恩典給我們去學習
[00:18:11.000 --> 00:18:14.000]  不要爲明天憂慮,主耶穌也提醒我們
[00:18:14.000 --> 00:18:18.000]  不要爲明天憂慮,一天都憂慮,一天就當夠了
[00:18:19.000 --> 00:18:21.000]  我們憂慮一點也難免的了
[00:18:21.000 --> 00:18:25.000]  但是不要憂慮太久,誰知道明天會發生什麼事
[00:18:25.000 --> 00:18:29.000]  先搞定今天吧,快快樂樂地活着
[00:18:29.000 --> 00:18:39.000]  第八節,用了咆哮的獅子作爲一個比喻提醒信徒要謹慎警醒
[00:18:39.000 --> 00:18:43.000]  我曾經讀過一篇短文所說
[00:18:43.000 --> 00:18:47.000]  在非洲,寧陽每天早晨醒來就知道
[00:18:48.000 --> 00:18:52.000]  它應該比跑得最快的獅子還要快
[00:18:52.000 --> 00:18:56.000]  否則,就會肯定被喫掉了
[00:18:56.000 --> 00:18:58.000]  獅子每天黎明睡醒
[00:18:58.000 --> 00:19:04.000]  它也都明白,它跑的速度至少必須超過那隻最慢的寧陽
[00:19:04.000 --> 00:19:06.000]  不然它就會餓死
[00:19:06.000 --> 00:19:09.000]  當太陽昇起來的時候
[00:19:09.000 --> 00:19:15.000]  無論是獅子還是寧陽,你總得快跑
[00:19:16.000 --> 00:19:18.000]  這對我們是一個很好的提醒
[00:19:18.000 --> 00:19:21.000]  我們不要等到撒旦向我們進攻的時候
[00:19:21.000 --> 00:19:25.000]  纔想到我們需要做好靈性上的防禦
[00:19:25.000 --> 00:19:27.000]  才考慮用什麼戰略
[00:19:27.000 --> 00:19:31.000]  來令我們的靈魂不至受到敵人的俘虜
[00:19:31.000 --> 00:19:34.000]  其實我們必須時刻警惕
[00:19:34.000 --> 00:19:37.000]  更加需要趁早裝備好自己
[00:19:37.000 --> 00:19:39.000]  接受門徒訓練
[00:19:39.000 --> 00:19:43.000]  給予鼓勵,加強我們信主的心
[00:19:45.000 --> 00:19:49.000]  在這個世界上,或許我們也會遇見苦難
[00:19:49.000 --> 00:19:51.000]  第十節提醒我們
[00:19:51.000 --> 00:19:54.000]  在你們暫受苦難之後
[00:19:54.000 --> 00:19:58.000]  必須親自成全你們,驚鼓你們
[00:19:58.000 --> 00:20:02.000]  賜力量給你們,建立你們
[00:20:02.000 --> 00:20:07.000]  人生苦難的日子,其實比起安穩的日子
[00:20:07.000 --> 00:20:09.000]  總是短的
[00:20:09.000 --> 00:20:12.000]  當我們正在經歷苦難的時候
[00:20:13.000 --> 00:20:16.000]  我們很可能會覺得日子過得很慢
[00:20:16.000 --> 00:20:18.000]  又過得很長
[00:20:18.000 --> 00:20:21.000]  我記得在2020年的時候
[00:20:21.000 --> 00:20:23.000]  我做了大腸手術
[00:20:23.000 --> 00:20:25.000]  因爲當時發現有大腸癌
[00:20:25.000 --> 00:20:28.000]  手術之後回家休養的日子
[00:20:28.000 --> 00:20:32.000]  我又不能打球了,走路也很慢
[00:20:32.000 --> 00:20:36.000]  還要拿着柺杖來走路
[00:20:36.000 --> 00:20:41.000]  但是那些日子,現在回想起來
[00:20:42.000 --> 00:20:44.000]  已經是兩年前的事了
[00:20:44.000 --> 00:20:47.000]  苦難的日子早已經過去了
[00:20:47.000 --> 00:20:51.000]  我又最近讀回聖經中的《約伯》
[00:20:51.000 --> 00:20:54.000]  《約伯記》裏面記載
[00:20:54.000 --> 00:20:57.000]  他受的苦難真的很大
[00:20:57.000 --> 00:21:00.000]  我們小小的苦難跟他比起來
[00:21:00.000 --> 00:21:02.000]  真的算不得什麼了
[00:21:02.000 --> 00:21:06.000]  《約伯》當時真的非常痛苦
[00:21:06.000 --> 00:21:08.000]  但是
[00:21:08.000 --> 00:21:11.000]  我再留心看一看
[00:21:12.000 --> 00:21:15.000]  他受的苦難應該不會超過兩年
[00:21:15.000 --> 00:21:19.000]  如果比起他一生的年日來說
[00:21:19.000 --> 00:21:22.000]  兩年是一個很短的日子
[00:21:22.000 --> 00:21:26.000]  後來上帝還給了他很大的祝福
[00:21:26.000 --> 00:21:29.000]  因此我們要準備好
[00:21:29.000 --> 00:21:31.000]  即使將來會遇到苦難
[00:21:31.000 --> 00:21:33.000]  我們都要相信教主
[00:21:33.000 --> 00:21:36.000]  相信他必定會堅定我們
[00:21:36.000 --> 00:21:39.000]  賜力量給我們,建立我們
[00:21:41.000 --> 00:21:42.000]  我們在澳洲生活
[00:21:42.000 --> 00:21:45.000]  現在似乎沒有太多外來的苦難
[00:21:45.000 --> 00:21:49.000]  我們就要好好地活在主的恩典當中
[00:21:49.000 --> 00:21:52.000]  史上數算主因
[00:21:52.000 --> 00:21:56.000]  最近我收到一些宣教機構的信
[00:21:56.000 --> 00:22:00.000]  其中一封提到土耳其地震的情況
[00:22:00.000 --> 00:22:05.000]  說到那裏的人
[00:22:05.000 --> 00:22:08.000]  其實都曾經面對戰爭
[00:22:09.000 --> 00:22:13.000]  動亂、地震、經濟崩塌的苦難
[00:22:13.000 --> 00:22:16.000]  對他們來說
[00:22:16.000 --> 00:22:19.000]  他們能夠活着真的是上帝的恩典
[00:22:19.000 --> 00:22:24.000]  他們經歷到的恩典是具體又真實的
[00:22:24.000 --> 00:22:30.000]  或者我們將來都會遇到不同的苦難
[00:22:30.000 --> 00:22:34.000]  我們要記得苦難只是短暫的
[00:22:34.000 --> 00:22:38.000]  上主一定會賜力量給我們去面對
[00:22:39.000 --> 00:22:41.000]  也是爲了建立我們
[00:22:41.000 --> 00:22:44.000]  他一定會幫助我們
[00:22:44.000 --> 00:22:47.000]  所以我們即使遇到苦難
[00:22:47.000 --> 00:22:51.000]  我們仍然可以活在主的恩典中
[00:22:51.000 --> 00:22:54.000]  讓我們一起祈禱
[00:22:54.000 --> 00:22:59.000]  天父我們感謝你賜了這麼多的恩典給我們
[00:22:59.000 --> 00:23:03.000]  主啊,人生在世必如患難
[00:23:03.000 --> 00:23:06.000]  是你聖經的真理
[00:23:07.000 --> 00:23:10.000]  求你幫助我們,靠着你的恩典
[00:23:10.000 --> 00:23:14.000]  能夠有足夠的信心,勝過苦難
[00:23:14.000 --> 00:23:17.000]  不至於中了撒旦的詭計
[00:23:17.000 --> 00:23:20.000]  奉耶穌基督的名祈禱,阿門
