
[00:00:00.000 --> 00:00:06.480]  今天我們知道說,我們中國的正月四五之後,這個年才真正過完了。
[00:05:16.960 --> 00:05:21.960]  但現在稱為後懈怠主義,區別在哪裡?
[00:05:21.960 --> 00:05:25.960]  你知道懈怠主義那個時候,大家高舉理性,
[00:05:25.960 --> 00:05:31.960]  這個事情分析,這個事情推理,推理你覺得有理,分析的有理,你就相信。
[00:05:31.960 --> 00:05:35.960]  但是慢慢進入第一次世界大戰,第二次世界大戰之後呢,
[00:05:35.960 --> 00:05:39.960]  人發現現實中並不是那麼完美的。
[00:05:39.960 --> 00:05:44.960]  你推理出來的,你分析出來的,跟現實有太大的差距。
[00:05:44.960 --> 00:05:48.960]  所以慢慢的人開始改變,所以進入了後懈怠主義。
[00:05:48.960 --> 00:05:50.960]  後懈怠主義是什麼呢?
[00:05:50.960 --> 00:05:54.960]  最終的是感覺,我感覺好就好。
[00:05:54.960 --> 00:06:01.960]  你分析的怎麼有理,你的理性推理的怎麼樣嚴密的邏輯推理出來的,
[00:06:01.960 --> 00:06:06.960]  你覺得好的,不認為我感覺的好的,反正我感覺的好就好。
[00:06:06.960 --> 00:06:13.960]  所以這個時代是一種非常自我,並且是一個我心我素的時代。
[00:06:13.960 --> 00:06:15.960]  你看這就是一種潮流。
[00:06:15.960 --> 00:06:19.960]  但是你在座的各位,在我們每一個人思想裡面,我們生活在這個時代,
[00:06:19.960 --> 00:06:22.960]  我們慢慢的會被這些所影響。
[00:06:22.960 --> 00:06:24.960]  當時的彬彬也一樣。
[00:06:24.960 --> 00:06:29.960]  你知道當耶穌開始工作這三年的時間裡面,
[00:06:29.960 --> 00:06:35.960]  耶穌包括上帝都公開的宣告說,他是神的兒子。
[00:06:35.960 --> 00:06:41.960]  但是當時猶太公會裡面的那些人,大祭司,
[00:06:41.960 --> 00:06:46.960]  甚至當時的巡撫們,他認識不認識耶穌是神的兒子。
[00:06:46.960 --> 00:06:49.960]  當時的大祭司對耶穌怎麼說?
[00:06:49.960 --> 00:06:53.960]  我們看一段經文,馬太福音26章63到65節。
[00:06:53.960 --> 00:06:56.960]  這段經文是一個很典型的經文。
[00:06:56.960 --> 00:06:59.960]  他說耶穌不言語,大祭司對他說,
[00:06:59.960 --> 00:07:06.960]  我指的永生的上帝,叫你啟示告訴我們,你是神的兒子,基督不是。
[00:07:06.960 --> 00:07:09.960]  耶穌對他說,你說的是。
[00:07:09.960 --> 00:07:15.960]  耶穌很明確地告訴他說,你說的是,我就是基督,我就是上帝的兒子。
[00:07:15.960 --> 00:07:23.960]  他說,然而我告訴你們,後來你們要看見人子坐在那全能者的右邊,
[00:07:23.960 --> 00:07:25.960]  駕著天上的雲降臨。
[00:07:25.960 --> 00:07:27.960]  大祭司那個時候有個什麼表現?
[00:07:27.960 --> 00:07:34.960]  他就撕裂自己的衣服說,他說了藉妄的話,我們何必再用藉證人呢?
[00:07:34.960 --> 00:07:40.960]  這是藉妄的話,現在你們都聽見了,是什麼意思呢?
[00:07:40.960 --> 00:07:42.960]  大祭司撕裂衣服。
[00:07:42.960 --> 00:07:46.960]  你發現在聖經裡面經常發現很多時候會撕裂衣服。
[00:07:46.960 --> 00:07:49.960]  你知道撕裂衣服會感覺到那種什麼?
[00:07:49.960 --> 00:07:53.960]  很氣憤,或者說感覺到很痛苦。
[00:07:53.960 --> 00:07:57.960]  他說,明明你是人,我知道你的父親在哪裡,
[00:07:57.960 --> 00:08:01.960]  知道你的母親在哪裡,我知道你的兄弟姐妹在哪裡。
[00:08:01.960 --> 00:08:06.960]  你為什麼說你就是基督,你就是神的兒子呢?
[00:08:06.960 --> 00:08:11.960]  並且他說你說的是藉妄的話,就是說那個人在那裡胡言亂語。
[00:08:11.960 --> 00:08:16.960]  藉妄的話也是指他有褻瀆上帝之意。
[00:08:16.960 --> 00:08:20.960]  他說我們不需要其他的見證人去見證他違背上帝。
[00:08:20.960 --> 00:08:27.960]  他說他今天說自己是神的兒子,是基督,他就在褻瀆上帝。
[00:08:27.960 --> 00:08:31.960]  這是當時整個猶太社會的主流思想。
[00:08:31.960 --> 00:08:36.960]  你知道這個主流的潮流,那些士兵們,
[00:08:36.960 --> 00:08:41.960]  他同樣的被這些的潮流所影響。
[00:08:41.960 --> 00:08:45.960]  他們也認為耶穌不是神的兒子,
[00:08:45.960 --> 00:08:51.960]  耶穌不是彌賽亞,耶穌也不是基督。
[00:08:51.960 --> 00:08:54.960]  但是你知道從聖經裡面告訴我們說,
[00:08:54.960 --> 00:08:58.960]  耶穌是基督,耶穌是上帝的兒子,
[00:08:58.960 --> 00:09:01.960]  這是一個天板釘釘的事實。
[00:09:01.960 --> 00:09:05.960]  因為我們看到聖經在馬太福音的三章十七節裡面,
[00:09:05.960 --> 00:09:10.960]  耶穌在約答河裡面受了約翰的施襲之後,
[00:09:10.960 --> 00:09:13.960]  發生了一個什麼事情?
[00:09:13.960 --> 00:09:19.960]  聖經裡面告訴我們說,聖靈像鴿子降在他的身上,
[00:09:19.960 --> 00:09:27.960]  並且天上有聲音出來說,這是我的愛子,我所喜悅的。
[00:09:27.960 --> 00:09:33.960]  你知道這句話,上帝並不是在被窩裡面告訴我們的。
[00:09:33.960 --> 00:09:36.960]  這句話上帝是在約答河外,
[00:09:36.960 --> 00:09:41.960]  是一個公開的場合裡面,當著眾多人的面,
[00:09:41.960 --> 00:09:48.960]  上帝講了這句話說,這是我的愛子,我所喜悅的。
[00:09:48.960 --> 00:09:54.960]  也就是說,彬彬在定耶穌之前,那三年之前的時候,
[00:09:54.960 --> 00:09:58.960]  已經整個以色列的社會的人,
[00:09:58.960 --> 00:10:05.960]  一定聽聞到當時耶穌在約答河受襲的這個經歷,
[00:10:05.960 --> 00:10:11.960]  也一定知道天上有聲音說,這是我的愛子,我所喜悅的。
[00:10:11.960 --> 00:10:16.960]  但是你知道,彬彬在這兩種的認識裡面,
[00:10:16.960 --> 00:10:22.960]  他選擇了整個社會裡面認為主流的思想,
[00:10:22.960 --> 00:10:24.960]  認為耶穌不是神的兒子,
[00:10:24.960 --> 00:10:29.960]  他說自己是神的兒子,就是在說褻瀆的話語。
[00:10:29.960 --> 00:10:36.960]  但是各位,事情確實是我們很多人所講的一樣,
[00:10:36.960 --> 00:10:39.960]  真理卻掌握在少數人的手中。
[00:10:39.960 --> 00:10:44.960]  那些人認為耶穌是神的兒子的人,他是對的,
[00:10:44.960 --> 00:10:49.960]  但是那些士兵呢,他跟當時的整個社會的人一樣,
[00:10:49.960 --> 00:10:52.960]  認為耶穌不是神的兒子。
[00:10:52.960 --> 00:10:56.960]  並且你看到,當耶穌被釘十架之前,
[00:10:56.960 --> 00:11:01.960]  那些士兵去戲弄他,拿一些酸酒給他喝的時候,
[00:11:01.960 --> 00:11:02.960]  他怎麼說?
[00:11:02.960 --> 00:11:08.960]  他說如果你是猶太人的王,救自己吧!
[00:11:08.960 --> 00:11:13.960]  其實你知道,他對耶穌講的這句話,有一點羞辱的意思。
[00:11:13.960 --> 00:11:16.960]  你知道什麼叫猶太人的王?
[00:11:16.960 --> 00:11:20.960]  猶太人的王,就是指彌賽亞的意思。
[00:11:20.960 --> 00:11:27.960]  彌賽亞就是當時以色列民所等待的那一位,
[00:11:27.960 --> 00:11:32.960]  他們所等待的彌賽亞,跟聖經裡面所表達的彌賽亞,
[00:11:32.960 --> 00:11:34.960]  有一個很大的區別。
[00:11:34.960 --> 00:11:36.960]  區別在哪裡?
[00:11:36.960 --> 00:11:38.960]  因為他們所等待的彌賽亞,
[00:11:38.960 --> 00:11:43.960]  就認為就是以色列落生的一個皇帝,
[00:11:43.960 --> 00:11:47.960]  就是坐在大位的位上的那一位。
[00:11:47.960 --> 00:11:51.960]  他不認為這位彌賽亞是天國的君王。
[00:11:51.960 --> 00:11:54.960]  你知道我們的信仰裡面,我們一直認為說,
[00:11:54.960 --> 00:11:57.960]  對啊,一提到彌賽亞,這是天國的君王。
[00:11:57.960 --> 00:12:01.960]  但是你知道,當時的以色列民卻不這樣認為的。
[00:12:01.960 --> 00:12:06.960]  他們認為的彌賽亞是地上的王,不是天上的王。
[00:12:06.960 --> 00:12:11.960]  所以當時士兵拿著孫酒給耶穌喝的時候,
[00:12:11.960 --> 00:12:15.960]  也就告訴他說,如果你是彌賽亞,你就你自己吧。
[00:12:15.960 --> 00:12:19.960]  只不過他換了一個名詞說,如果你是猶太人的王,
[00:12:19.960 --> 00:12:24.960]  就是猶太人所等待的那位王,那位彌賽亞的話,
[00:12:24.960 --> 00:12:26.960]  你就你自己吧。
[00:12:26.960 --> 00:12:30.960]  你知道從這些話語裡面,都讓我們可以看到,
[00:12:30.960 --> 00:12:35.960]  這些士兵面對真正的上帝的兒子,
[00:12:35.960 --> 00:12:40.960]  面對這位彌賽亞,面對的這位基督,
[00:12:40.960 --> 00:12:46.960]  他為什麼武動於衷,如此的冷血?
[00:12:46.960 --> 00:12:52.960]  原因是因為,他認為說,我認為他根本不是上帝的兒子。
[00:12:52.960 --> 00:12:58.960]  他就是一個人,甚至我認為是一個瘋瘋癲癲的人。
[00:12:58.960 --> 00:13:01.960]  所以,我今天羞辱他。
[00:13:01.960 --> 00:13:05.960]  所以,我今天憋打他。
[00:13:05.960 --> 00:13:07.960]  所以,我今天抓捕他。
[00:13:07.960 --> 00:13:12.960]  所以,我今天把他掛在石架上面。
[00:13:12.960 --> 00:13:18.960]  各位,這位武動於衷的士兵,他不信耶穌是上帝的兒子。
[00:13:18.960 --> 00:13:25.960]  所以,他的表現,讓我們會感覺到如此的冷漠,
[00:13:25.960 --> 00:13:30.960]  如此的愚動無衷。
[00:13:30.960 --> 00:13:43.960]  在座的各位,我們有沒有可能也是這武動於衷的士兵中的一位呢?
[00:13:43.960 --> 00:13:48.960]  雖然很多的時候,我們認為自己是基督徒,
[00:13:48.960 --> 00:13:56.960]  很多的時候,我們坐在教堂裡面,聆聽聖經的話語,
[00:13:56.960 --> 00:14:04.960]  我們一起去敬拜,我們一起去禱告,我們一起去參與侍奉,
[00:14:04.960 --> 00:14:09.960]  但是很多的時候,我們面對耶穌的時候,
[00:14:09.960 --> 00:14:12.960]  你是怎麼樣的呢?
[00:14:12.960 --> 00:14:15.960]  你是充滿感恩?
[00:14:15.960 --> 00:14:21.960]  你還是內心中被耶穌的大愛所震撼?
[00:14:21.960 --> 00:14:23.960]  你還是冷漠無情?
[00:14:23.960 --> 00:14:25.960]  你還是武動於衷?
[00:14:25.960 --> 00:14:29.960]  反正我來教堂跟不來教堂,沒什麼區別呢?
[00:14:29.960 --> 00:14:36.960]  各位,如果你的表現是這樣的話,我真的很擔憂。
[00:14:36.960 --> 00:14:42.960]  我不敢說,你有沒有對耶穌既立情那種關係,
[00:14:42.960 --> 00:14:45.960]  但是就算退一萬步來講,
[00:14:45.960 --> 00:14:50.960]  如果你對耶穌子弟的那種表現是武動於衷的話,
[00:14:50.960 --> 00:14:56.960]  各位,最起碼你這一種關係是亞健康的。
[00:14:56.960 --> 00:15:01.960]  當然了,造成這樣一種亞健康的狀態,
[00:15:01.960 --> 00:15:08.960]  責任一定不在耶穌,因為祂該做的都做了。
[00:15:08.960 --> 00:15:12.960]  等待的是我們怎麼樣向祂做出懷疑,
[00:15:12.960 --> 00:15:21.960]  我們怎麼樣對祂做出我們應有的那種本分和回應,
[00:15:21.960 --> 00:15:24.960]  是我們很重要的一點。
[00:15:24.960 --> 00:15:28.960]  各位,新的一年開始的時候,
[00:15:28.960 --> 00:15:31.960]  我們大家可能都希望自己在新的一年裡面,
[00:15:31.960 --> 00:15:35.960]  與神建立更親密的關係。
[00:15:35.960 --> 00:15:39.960]  如果你想與神建立更親密的關係,
[00:15:39.960 --> 00:15:44.960]  首先你要相信,耶穌祂就是神的兒子。
[00:15:44.960 --> 00:15:52.960]  你並且要相信,這個神的兒子跟我是有密切的關係的。
[00:15:52.960 --> 00:15:56.960]  這一種息息相關的關係,
[00:15:56.960 --> 00:16:01.960]  是需要我們彼此去維護,需要我們去付出,
[00:16:01.960 --> 00:16:04.960]  需要我們去擺上的。
[00:16:04.960 --> 00:16:11.960]  各位你知道,有人說,
[00:16:11.960 --> 00:16:20.960]  怎麼樣才能更好地與自己家裡面的長輩建立好關係?
[00:16:20.960 --> 00:16:24.960]  很多人都會問這個問題,為什麼呢?
[00:16:24.960 --> 00:16:27.960]  因為21世紀,我們後現代主義裡面的人,
[00:16:27.960 --> 00:16:32.960]  我們喜歡那種自我的感覺,不在乎別人的感覺。
[00:16:32.960 --> 00:16:38.960]  各位,當有一天,你懂得在乎他的感覺,就可以了。
[00:16:38.960 --> 00:16:42.960]  哪怕你在他的旁邊,你不要給他買什麼好吃的東西,
[00:16:42.960 --> 00:16:46.960]  買什麼衣服,或者給他錢,都不需要。
[00:16:46.960 --> 00:16:53.960]  你在那裡默默地陪著他,你在那裡跟他聊聊天,
[00:16:53.960 --> 00:16:55.960]  那就是他最需要的。
[00:16:55.960 --> 00:16:58.960]  你發現,如果你家裡面兄弟姐妹幾個,
[00:16:58.960 --> 00:17:02.960]  哪一個跟你爸媽直接的那種話比較多,
[00:17:02.960 --> 00:17:07.960]  陪他比較多的,你爸媽對他一定比較好。
[00:17:07.960 --> 00:17:08.960]  為什麼?
[00:17:08.960 --> 00:17:12.960]  這就是一種關係,需要你付出的。
[00:17:12.960 --> 00:17:15.960]  你需要時間付出擺上,
[00:17:15.960 --> 00:17:20.960]  你也需要思想一下,怎麼樣去對待老人會更好。
[00:17:20.960 --> 00:17:23.960]  同樣的,我們對待耶穌也是一樣的。
[00:17:23.960 --> 00:17:26.960]  因為你知道,我們跟耶穌直接的那種關係,
[00:17:26.960 --> 00:17:31.960]  也需要你付很多的時間去擺上的。
[00:17:31.960 --> 00:17:34.960]  你需要去靈修。
[00:17:34.960 --> 00:17:40.960]  在靈修的裡面,你可以去讀耶穌基督在世界上面
[00:17:40.960 --> 00:17:43.960]  所經歷過的很多的那些經文,
[00:17:43.960 --> 00:17:48.960]  你也可以在他面前禱告,你也可以在他面前默想,
[00:17:48.960 --> 00:17:53.960]  只有這樣的時候,你才不是一個無動於衷的人。
[00:17:53.960 --> 00:17:58.960]  你才不會2013跟2012一模一樣,
[00:17:58.960 --> 00:18:04.960]  或者你的2013比2012更差。
[00:18:04.960 --> 00:18:09.960]  所以大約上帝來憐憫我們。
[00:18:09.960 --> 00:18:11.960]  這個無動於衷的士兵,
[00:18:11.960 --> 00:18:15.960]  因為他不信神的兒子,所以無動於衷。
[00:18:15.960 --> 00:18:17.960]  他為什麼無動於衷呢?
[00:18:17.960 --> 00:18:23.960]  第二個原因是,這個士兵他不明耶穌救贖的計劃。
[00:18:23.960 --> 00:18:28.960]  因為他不明白耶穌救贖的計劃是怎麼樣的。
[00:18:28.960 --> 00:18:32.960]  各位,我後來在想,我在預備這個功課,我在想,
[00:18:32.960 --> 00:18:36.960]  如果我是其中的那個士兵,
[00:18:36.960 --> 00:18:40.960]  那個時候他們說把耶穌抓起來,
[00:18:40.960 --> 00:18:43.960]  他就很高興地過去把耶穌抓起來了。
[00:18:43.960 --> 00:18:46.960]  並且說你們要逼打耶穌,並且要羞辱耶穌,
[00:18:46.960 --> 00:18:49.960]  他就很高興地去逼打去羞辱了。
[00:18:49.960 --> 00:18:51.960]  是不是別人說,哇,把他釘十架了,
[00:18:51.960 --> 00:18:55.960]  他就真爽啊,他就把他釘十架了。
[00:18:55.960 --> 00:18:59.960]  你知道這些一切都做完了之後,
[00:18:59.960 --> 00:19:06.960]  突然聽到一個信息說,你們知道嗎?
[00:19:06.960 --> 00:19:09.960]  耶穌來到這個世界上面,
[00:19:09.960 --> 00:19:12.960]  他本身就是為了被羞辱,
[00:19:12.960 --> 00:19:16.960]  本身就是為了上十架的。
[00:19:16.960 --> 00:19:18.960]  各位,如果你是那個士兵,聽到這句話,
[00:19:18.960 --> 00:19:21.960]  你的感受會怎麼樣?
[00:19:21.960 --> 00:19:28.960]  發現自己不再羞辱耶穌,反而感覺到自己被羞辱了。
[00:19:28.960 --> 00:19:29.960]  有沒有那種感覺?
[00:19:29.960 --> 00:19:33.960]  自以為說我把這個人處理掉,他不是神的兒子,
[00:19:33.960 --> 00:19:36.960]  他在褻瀆上帝,我要把他殺掉。
[00:19:36.960 --> 00:19:39.960]  結果,他把他殺掉這個事情,
[00:19:39.960 --> 00:19:46.960]  剛好就是那個人來,自己就要這樣做的。
[00:19:46.960 --> 00:19:50.960]  各位,這是一個很有趣的故事。
[00:19:50.960 --> 00:19:54.960]  你看在聖經裡面,這些士兵們很高興,
[00:19:54.960 --> 00:20:01.960]  他在那裡的時候,他一直以來把耶穌抓過來,
[00:20:01.960 --> 00:20:06.960]  抓過來之後,在馬太福音27到31節裡面講到,
[00:20:06.960 --> 00:20:11.960]  他說巡撫的兵就把耶穌帶進了衙門,
[00:20:11.960 --> 00:20:14.960]  叫全營的兵都聚集在那裡,
[00:20:14.960 --> 00:20:16.960]  他們給他脫了衣服,
[00:20:16.960 --> 00:20:19.960]  穿上一件珠紅色的袍子,
[00:20:19.960 --> 00:20:22.960]  用荊棘編著冠綿戴在他頭上,
[00:20:22.960 --> 00:20:25.960]  拿一缸桅子放在他右手裡,
[00:20:25.960 --> 00:20:27.960]  跪在他面前,
[00:20:27.960 --> 00:20:29.960]  戲弄他說恭喜猶太人的王啊,
[00:20:29.960 --> 00:20:31.960]  又塗兔墨在他的臉上,
[00:20:31.960 --> 00:20:33.960]  拿桅子打他的頭,
[00:20:33.960 --> 00:20:35.960]  戲弄完了,
[00:20:35.960 --> 00:20:37.960]  就給他脫了袍子,
[00:20:37.960 --> 00:20:40.960]  他扔上他自己的衣服,
[00:20:40.960 --> 00:20:43.960]  帶他出去要定他十家了。
[00:20:43.960 --> 00:20:45.960]  各位,這段經文裡面,
[00:20:45.960 --> 00:20:47.960]  很短的一段經文裡面,
[00:20:47.960 --> 00:20:53.960]  已經把這些兵兵怎樣對待耶穌的經過都寫下來了。
[00:20:53.960 --> 00:20:54.960]  對不對?
[00:20:54.960 --> 00:20:56.960]  他們,耶穌巡撫的兵把耶穌帶進衙門,
[00:20:56.960 --> 00:20:58.960]  這是一個抓捕的動作。
[00:20:58.960 --> 00:21:00.960]  並且在那裡呢,
[00:21:00.960 --> 00:21:02.960]  他們給他脫了衣服,
[00:21:02.960 --> 00:21:07.960]  並且在那裡呢,給他穿上了當時皇帝要穿的衣服,
[00:21:07.960 --> 00:21:10.960]  那個時候,給他頭上戴了荊棘的刺帽,
[00:21:10.960 --> 00:21:12.960]  那個荊棘的刺帽,
[00:21:12.960 --> 00:21:14.960]  有些書上記載說,
[00:21:14.960 --> 00:21:17.960]  那個刺帽到底有多厲害的刺呢?
[00:21:17.960 --> 00:21:20.960]  他說那個荊棘所編成的刺帽裡面,
[00:21:20.960 --> 00:21:26.960]  有些刺大概都有一寸差不多這麼長,
[00:21:26.960 --> 00:21:31.960]  他說這個刺,一個刺帽裡面大概有一百二十根刺,
[00:21:31.960 --> 00:21:37.960]  但是我不知道那些人在形容這個刺帽的時候,
[00:21:37.960 --> 00:21:43.960]  也許他是查考當時猶太人,
[00:21:43.960 --> 00:21:45.960]  猶太的社會裡面,羅馬的社會裡面,
[00:21:45.960 --> 00:21:47.960]  對那些刑犯怎麼去戴那個刺帽的。
[00:21:47.960 --> 00:21:51.960]  它有一寸長,有一百二十美釘,
[00:21:51.960 --> 00:21:53.960]  但是你要這個戴在頭上,
[00:21:53.960 --> 00:21:55.960]  這麼多的刺戴在頭上,能不能戴進去?
[00:21:55.960 --> 00:21:57.960]  可能戴不進去嘛。
[00:21:57.960 --> 00:22:00.960]  聖經裡面怎麼說?
[00:22:00.960 --> 00:22:04.960]  聖經裡面,有一個地方的經文裡面告訴我們說,
[00:22:04.960 --> 00:22:06.960]  他們怎麼樣?
[00:22:06.960 --> 00:22:10.960]  在用蘆葦的棒去敲打他。
[00:22:10.960 --> 00:22:12.960]  你知道整個頭裡面,
[00:22:12.960 --> 00:22:15.960]  如果一百二十美刺刺進那個人的腦海裡面,
[00:22:15.960 --> 00:22:18.960]  那種感覺是什麼?
[00:22:18.960 --> 00:22:19.960]  那種感覺是什麼?
[00:22:19.960 --> 00:22:21.960]  是不是痛?
[00:22:21.960 --> 00:22:24.960]  是不是感覺到很痛?
[00:22:24.960 --> 00:22:26.960]  不是的,各位。
[00:22:26.960 --> 00:22:29.960]  如果一百二十美刺刺到你的腦海裡面,
[00:22:29.960 --> 00:22:32.960]  你感覺的不是痛。
[00:22:32.960 --> 00:22:33.960]  真的感覺的不是痛。
[00:22:33.960 --> 00:22:35.960]  你感覺的是什麼?
[00:22:35.960 --> 00:22:37.960]  其實你感覺的那個時候,
[00:22:37.960 --> 00:22:38.960]  你的腦袋像爆炸,
[00:22:38.960 --> 00:22:40.960]  你的腦袋就麻了,
[00:22:40.960 --> 00:22:42.960]  你不知道痛。
[00:22:42.960 --> 00:22:43.960]  我經歷過的。
[00:22:43.960 --> 00:22:45.960]  雖然我沒有釘過刺,
[00:22:45.960 --> 00:22:49.960]  你有沒有發現我的指頭少了半截了?
[00:22:49.960 --> 00:22:52.960]  因為以前我是做機械設計的,
[00:22:52.960 --> 00:22:53.960]  所以我會,
[00:22:53.960 --> 00:22:55.960]  比如說這個產品,
[00:22:55.960 --> 00:22:57.960]  一個電子產品拿給我的時候,
[00:22:57.960 --> 00:23:00.960]  我就立刻給它設計出來一個模具,
[00:23:00.960 --> 00:23:03.960]  結果我就可以製造出這個產品,
[00:23:03.960 --> 00:23:05.960]  我是做內顯的。
[00:23:05.960 --> 00:23:07.960]  但是我模具做好之後,
[00:23:07.960 --> 00:23:09.960]  因為我做好這個模具設計完之後,
