
[00:00:00.000 --> 00:00:05.000]  親愛的主耶穌,多謝祢的恩典
[00:02:15.000 --> 00:02:19.000]  帶回去其他歐洲的教會
[00:02:19.000 --> 00:02:21.000]  他們保守我們下面的時間
[00:02:21.000 --> 00:02:23.000]  聽我們禱告
[00:02:23.000 --> 00:02:25.000]  奉耶穌基督的命令
[00:02:25.000 --> 00:02:31.000]  頂智妹
[00:02:31.000 --> 00:02:33.000]  我看看大家
[00:02:33.000 --> 00:02:37.000]  你同不同意
[00:02:37.000 --> 00:02:39.000]  一失足成
[00:02:39.000 --> 00:02:42.000]  大聲一點
[00:02:42.000 --> 00:02:45.000]  有多少人同意的?
[00:02:45.000 --> 00:02:47.000]  可不可以舉手?
[00:02:47.000 --> 00:02:49.000]  這麼多人同意
[00:02:49.000 --> 00:02:51.000]  有多少人試過失足的?
[00:02:51.000 --> 00:02:53.000]  可不可以舉手?
[00:02:53.000 --> 00:02:55.000]  很多人失足
[00:02:55.000 --> 00:02:58.000]  有沒有成為你們的千古恨呢?
[00:02:58.000 --> 00:03:02.000]  有的可不可以舉手?
[00:03:02.000 --> 00:03:05.000]  都有
[00:03:05.000 --> 00:03:07.000]  但不是很多
[00:03:07.000 --> 00:03:09.000]  但是今天
[00:03:09.000 --> 00:03:12.000]  我也給大家看看
[00:03:12.000 --> 00:03:16.000]  一失足成千古恨
[00:03:16.000 --> 00:03:18.000]  失足的人
[00:03:18.000 --> 00:03:20.000]  都不覺得是失足
[00:03:20.000 --> 00:03:23.000]  我甚至相信在當時的情形下
[00:03:23.000 --> 00:03:27.000]  絕大部分人都會覺得他沒有失足
[00:03:27.000 --> 00:03:30.000]  因為當時的律法是准許的
[00:03:30.000 --> 00:03:32.000]  但是這個失足
[00:03:32.000 --> 00:03:35.000]  我們發覺一直到現在為止
[00:03:35.000 --> 00:03:39.000]  成為整個世界四分五裂
[00:03:39.000 --> 00:03:41.000]  恐怖襲擊
[00:03:41.000 --> 00:03:44.000]  成為整個世界
[00:03:44.000 --> 00:03:46.000]  你可以說
[00:03:46.000 --> 00:03:50.000]  仇恨繼續不斷存在
[00:03:50.000 --> 00:03:54.000]  以致你打我,我打你
[00:03:54.000 --> 00:03:55.000]  你殺我,我殺你
[00:03:55.000 --> 00:03:58.000]  這些現象層出不窮
[00:03:58.000 --> 00:04:00.000]  這個失足
[00:04:00.000 --> 00:04:02.000]  是什麼失足呢?
[00:04:02.000 --> 00:04:07.000]  一切是從一個家開始
[00:04:07.000 --> 00:04:13.000]  中國古人大學篇
[00:04:13.000 --> 00:04:16.000]  他告訴我們大學之道
[00:04:16.000 --> 00:04:18.000]  是冥冥德在親民
[00:04:18.000 --> 00:04:20.000]  在至於至善
[00:04:20.000 --> 00:04:22.000]  而這個大學篇裏面
[00:04:22.000 --> 00:04:24.000]  他連續講出
[00:04:24.000 --> 00:04:26.000]  必先有誠意
[00:04:26.000 --> 00:04:28.000]  是個人有誠意
[00:04:28.000 --> 00:04:30.000]  跟著靜心
[00:04:30.000 --> 00:04:32.000]  我們方向,我們的價值觀
[00:04:32.000 --> 00:04:34.000]  我們的人生觀靜了
[00:04:34.000 --> 00:04:35.000]  靜了之後
[00:04:35.000 --> 00:04:37.000]  這個人就能夠齊家
[00:04:37.000 --> 00:04:39.000]  齊家然後就能夠治國
[00:04:39.000 --> 00:04:42.000]  治國就能夠平天下
[00:04:42.000 --> 00:04:46.000]  我們發覺無數家庭的悲劇
[00:04:46.000 --> 00:04:50.000]  甚至無數社會的悲劇
[00:04:50.000 --> 00:04:54.000]  就是因為一個人的價值觀出了問題
[00:04:54.000 --> 00:04:55.000]  價值觀出了問題
[00:04:55.000 --> 00:04:59.000]  是個人的品格出了問題
[00:04:59.000 --> 00:05:01.000]  因為這樣的緣故
[00:05:01.000 --> 00:05:03.000]  就帶來家庭的悲劇
[00:05:03.000 --> 00:05:05.000]  而家庭的悲劇就帶來
[00:05:05.000 --> 00:05:07.000]  不只是那個家
[00:05:07.000 --> 00:05:09.000]  是社會
[00:05:09.000 --> 00:05:13.000]  是國家一個沉重的包袱
[00:05:13.000 --> 00:05:16.000]  在我自己最近
[00:05:16.000 --> 00:05:20.000]  繼續去看一些這樣的個案的時候
[00:05:20.000 --> 00:05:22.000]  我發覺我曾經寫過
[00:05:22.000 --> 00:05:25.000]  有好幾個這樣的個案
[00:05:25.000 --> 00:05:28.000]  十七年前的湯永雄
[00:05:28.000 --> 00:05:30.000]  破裂家庭出來
[00:05:30.000 --> 00:05:35.000]  就是因為對人生充滿著不滿
[00:05:35.000 --> 00:05:38.000]  充滿著控訴
[00:05:38.000 --> 00:05:42.000]  所以在台北KTV
[00:05:42.000 --> 00:05:45.000]  燒死了十六個人
[00:05:45.000 --> 00:05:47.000]  被判死刑
[00:05:47.000 --> 00:05:50.000]  但是他自己在監獄裡面的轉化
[00:05:50.000 --> 00:05:52.000]  是透過一個死者的姐姐
[00:05:52.000 --> 00:05:56.000]  竟然去探他
[00:05:56.000 --> 00:05:59.000]  然後願意因為基督的愛
[00:05:59.000 --> 00:06:00.000]  關心他
[00:06:00.000 --> 00:06:03.000]  信耶穌
[00:06:03.000 --> 00:06:04.000]  以致這個人
[00:06:04.000 --> 00:06:05.000]  當在監獄裡面
[00:06:05.000 --> 00:06:08.000]  收到一本聖經的時候
[00:06:08.000 --> 00:06:12.000]  深深感覺到從來沒試過的一種愛
[00:06:12.000 --> 00:06:14.000]  溫暖
[00:06:14.000 --> 00:06:17.000]  他就認了其中一個死者的姐姐
[00:06:17.000 --> 00:06:19.000]  做他的姐姐
[00:06:19.000 --> 00:06:22.000]  而這個姐妹也認了他
[00:06:22.000 --> 00:06:25.000]  做他自己的弟弟
[00:06:25.000 --> 00:06:27.000]  就在裡面
[00:06:27.000 --> 00:06:30.000]  幾年還沒執行死刑期間
[00:06:30.000 --> 00:06:33.000]  脫胎換骨
[00:06:33.000 --> 00:06:35.000]  從一個非常暴戾
[00:06:35.000 --> 00:06:38.000]  繼續在監獄裡面打架的人
[00:06:38.000 --> 00:06:43.000]  轉化成為一個勸人和好的人
[00:06:43.000 --> 00:06:48.000]  甚至連很多的機構
[00:06:48.000 --> 00:06:50.000]  去探監的時候
[00:06:50.000 --> 00:06:53.000]  都深深為了這個人的改變
[00:06:53.000 --> 00:06:55.000]  去驚惡
[00:06:55.000 --> 00:06:57.000]  監獄裡面的監獄長
[00:06:57.000 --> 00:06:58.000]  獄卒
[00:06:58.000 --> 00:07:00.000]  個個稱讚他
[00:07:00.000 --> 00:07:03.000]  是他們監獄裡面一個最好的幫手
[00:07:03.000 --> 00:07:06.000]  最結塌塌的人際關係
[00:07:06.000 --> 00:07:08.000]  是由湯炳雄
[00:07:08.000 --> 00:07:10.000]  在監獄裡面
[00:07:10.000 --> 00:07:13.000]  來幫人平息
[00:07:13.000 --> 00:07:15.000]  但當他
[00:07:15.000 --> 00:07:18.000]  完了執行死刑的時間
[00:07:18.000 --> 00:07:21.000]  他自己很冷靜
[00:07:21.000 --> 00:07:24.000]  對著那些執行死刑的人說
[00:07:24.000 --> 00:07:28.000]  你們儘管做你們的本份
[00:07:28.000 --> 00:07:30.000]  我會祝福你們
[00:07:30.000 --> 00:07:31.000]  另一方面
[00:07:31.000 --> 00:07:32.000]  他也說
[00:07:32.000 --> 00:07:33.000]  我做的
[00:07:33.000 --> 00:07:37.000]  我是應該受的
[00:07:37.000 --> 00:07:39.000]  很多的人
[00:07:39.000 --> 00:07:41.000]  在他被處死刑期間
[00:07:41.000 --> 00:07:43.000]  充滿著眼淚
[00:07:43.000 --> 00:07:45.000]  無數的求情信
[00:07:45.000 --> 00:07:47.000]  但因為台灣當時定了
[00:07:47.000 --> 00:07:49.000]  是一個這樣的法例
[00:07:49.000 --> 00:07:51.000]  他也是接受了死刑
[00:07:51.000 --> 00:07:53.000]  但他的死刑
[00:07:53.000 --> 00:07:55.000]  帶來的是二十多人
[00:07:55.000 --> 00:07:57.000]  是因為他的見證
[00:07:57.000 --> 00:07:58.000]  有一個短片
[00:07:58.000 --> 00:08:00.000]  而信耶穌
[00:08:00.000 --> 00:08:02.000]  另外一個
[00:08:02.000 --> 00:08:04.000]  就是殺害美國總統
[00:08:04.000 --> 00:08:06.000]  甘迺迪的一個兇手
[00:08:06.000 --> 00:08:08.000]  哈菲利·奧斯瓦特
[00:08:08.000 --> 00:08:10.000]  也是一個破裂家庭出來的人
[00:08:10.000 --> 00:08:12.000]  就是因為這個破裂的家庭
[00:08:12.000 --> 00:08:14.000]  令到他自己
[00:08:14.000 --> 00:08:17.000]  非常憎恨整個的社會
[00:08:17.000 --> 00:08:21.000]  心理學家稱這個是反社會的行為
[00:08:21.000 --> 00:08:24.000]  就是因為這種反社會的行為
[00:08:24.000 --> 00:08:26.000]  令到他自己本身
[00:08:26.000 --> 00:08:28.000]  戀愛不成功
[00:08:28.000 --> 00:08:30.000]  各方面的人際關係不成功
[00:08:30.000 --> 00:08:32.000]  事業不成功
[00:08:32.000 --> 00:08:34.000]  帶來的結果
[00:08:34.000 --> 00:08:37.000]  他懷著最大的痛恨
[00:08:37.000 --> 00:08:40.000]  是要將全世界最有影響力的人
[00:08:40.000 --> 00:08:41.000]  置諸死地
[00:08:41.000 --> 00:08:45.000]  這個是他自己未槍殺總統前
[00:08:45.000 --> 00:08:48.000]  和他自己未被人槍死之前
[00:08:48.000 --> 00:08:50.000]  他自己說的一件事
[00:08:50.000 --> 00:08:52.000]  而後來結果真的做了一個
[00:08:52.000 --> 00:08:54.000]  轟天動地
[00:08:54.000 --> 00:08:56.000]  一個這麼大的一件事
[00:08:56.000 --> 00:08:59.000]  殺死了甘迺迪
[00:08:59.000 --> 00:09:01.000]  另外最近看回
[00:09:01.000 --> 00:09:03.000]  無數連環殺手
[00:09:03.000 --> 00:09:05.000]  和在校園槍殺
[00:09:05.000 --> 00:09:07.000]  很多的學童、師長
[00:09:07.000 --> 00:09:11.000]  連同自己親人的那些殺手
[00:09:11.000 --> 00:09:13.000]  當我一一去看回他們的背景
[00:09:13.000 --> 00:09:15.000]  原來我才發覺到
[00:09:15.000 --> 00:09:18.000]  這個背景本身絕大部分
[00:09:18.000 --> 00:09:21.000]  是由破裂家庭而造成的
[00:09:21.000 --> 00:09:23.000]  每個人都知道
[00:09:23.000 --> 00:09:26.000]  在破裂家庭出來的人
[00:09:26.000 --> 00:09:28.000]  他們的影響力
[00:09:28.000 --> 00:09:30.000]  就是因為他們自己的不開心
[00:09:30.000 --> 00:09:31.000]  自己的不快樂
[00:09:31.000 --> 00:09:33.000]  是令到他們自己結婚的時候
[00:09:33.000 --> 00:09:35.000]  將這些不開心、不快樂
[00:09:35.000 --> 00:09:37.000]  帶到他們新的家庭
[00:09:37.000 --> 00:09:39.000]  而帶到新的家庭的時間
[00:09:39.000 --> 00:09:41.000]  就一代傳一代
[00:09:41.000 --> 00:09:43.000]  他們的家庭傳給下一代
[00:09:43.000 --> 00:09:47.000]  下一代又繼續傳到下一代
[00:09:47.000 --> 00:09:51.000]  我今天很想和大家來看
[00:09:51.000 --> 00:09:54.000]  一個的一失足
[00:09:54.000 --> 00:09:57.000]  是從家庭開始的失足
[00:09:57.000 --> 00:09:59.000]  讓大家來看看
[00:09:59.000 --> 00:10:01.000]  在當時來說
[00:10:01.000 --> 00:10:03.000]  沒有人會覺得他們是失足
[00:10:03.000 --> 00:10:05.000]  但很明顯地
[00:10:05.000 --> 00:10:08.000]  他們是違背了神自己的心願
[00:10:08.000 --> 00:10:12.000]  而帶來的結果就是今天的社會
[00:10:38.000 --> 00:10:41.000]  大奶奶都同意
[00:10:41.000 --> 00:10:43.000]  不如找個侍女
[00:10:43.000 --> 00:10:45.000]  找個妹仔嫁給你
[00:10:45.000 --> 00:10:47.000]  做你二奶
[00:10:47.000 --> 00:10:50.000]  結果這個很恨兒子的
[00:10:50.000 --> 00:10:52.000]  特別是在當時的社會裏
[00:10:52.000 --> 00:10:55.000]  每個人都會感覺到
[00:10:55.000 --> 00:10:57.000]  一個女性嫁不出
[00:10:57.000 --> 00:11:01.000]  是一個悲劇
[00:11:01.000 --> 00:11:04.000]  嫁了出去,生不出
[00:11:04.000 --> 00:11:06.000]  不如死了她
[00:11:06.000 --> 00:11:09.000]  這是當時一般的女性
[00:11:09.000 --> 00:11:12.000]  繼續不斷有這樣的觀念
[00:11:12.000 --> 00:11:13.000]  在他們的裏面
[00:11:13.000 --> 00:11:16.000]  但另一方面,男人亦都是
[00:11:16.000 --> 00:11:19.000]  不孝有三
[00:11:19.000 --> 00:11:21.000]  接著那句是甚麼
[00:11:21.000 --> 00:11:23.000]  無後為大
[00:11:23.000 --> 00:11:25.000]  現在很少人說這句話
[00:11:25.000 --> 00:11:27.000]  因為太多
[00:11:27.000 --> 00:11:28.000]  人太多
[00:11:28.000 --> 00:11:30.000]  但那時候不是的
[00:11:30.000 --> 00:11:32.000]  因為那時候
[00:11:32.000 --> 00:11:33.000]  我自己本身
[00:11:33.000 --> 00:11:35.000]  我們是九個
[00:11:35.000 --> 00:11:37.000]  排第八的
[00:11:37.000 --> 00:11:39.000]  為甚麼要生那麼多呢
[00:11:39.000 --> 00:11:41.000]  因為他們預計了有很多養不大的
[00:11:41.000 --> 00:11:43.000]  所以要繼續生
[00:11:43.000 --> 00:11:45.000]  我們發覺到在當時來說
[00:11:45.000 --> 00:11:47.000]  這已經成為一種風氣
[00:11:47.000 --> 00:11:49.000]  在阿伯拉罕的時代
[00:11:49.000 --> 00:11:51.000]  結婚、生孩子
[00:11:51.000 --> 00:11:54.000]  是人生最重要的一件事
[00:11:54.000 --> 00:11:56.000]  如果他們生不到孩子的時候
[00:11:56.000 --> 00:11:59.000]  他們就一生遺憾
[00:11:59.000 --> 00:12:01.000]  男的是這樣想
[00:12:01.000 --> 00:12:03.000]  女的都是這樣想
[00:12:03.000 --> 00:12:05.000]  這個故事
[00:12:05.000 --> 00:12:07.000]  是講到一個男人
[00:12:07.000 --> 00:12:09.000]  叫做阿伯蘭
[00:12:09.000 --> 00:12:11.000]  他娶了一個太太
[00:12:11.000 --> 00:12:13.000]  叫做撒萊
[00:12:13.000 --> 00:12:15.000]  兩夫妻
[00:12:15.000 --> 00:12:17.000]  去到
[00:12:17.000 --> 00:12:19.000]  七十多歲
[00:12:19.000 --> 00:12:23.000]  阿伯蘭七十多歲
[00:12:23.000 --> 00:12:25.000]  他太太撒萊六十多歲
[00:12:25.000 --> 00:12:27.000]  都未有生孩子
[00:12:27.000 --> 00:12:30.000]  神呼召他們離開這個地方
[00:12:30.000 --> 00:12:33.000]  不如去我呼召你去的地方
[00:12:33.000 --> 00:12:35.000]  他們就毅然離開
[00:12:35.000 --> 00:12:37.000]  他們聽了神的話
[00:12:37.000 --> 00:12:39.000]  而神亦都告訴他們
[00:12:39.000 --> 00:12:41.000]  他們會蒙福
[00:12:41.000 --> 00:12:43.000]  他會令到其他的蒙福
[00:12:43.000 --> 00:12:46.000]  而且他自己本身的名為大
[00:12:46.000 --> 00:12:49.000]  甚至多次應許
[00:12:49.000 --> 00:12:52.000]  他的後裔要成為一個大國
[00:12:52.000 --> 00:12:54.000]  另外他的後裔亦都會
[00:12:54.000 --> 00:12:58.000]  成為很多不同國家的始祖
[00:12:58.000 --> 00:13:00.000]  所以因為這樣
[00:13:00.000 --> 00:13:02.000]  我們見到這個人
[00:13:02.000 --> 00:13:04.000]  他就認定
[00:13:04.000 --> 00:13:06.000]  神是要他生養的
[00:13:06.000 --> 00:13:08.000]  不過當他去到這個新的地方
[00:13:08.000 --> 00:13:11.000]  十年還未生得出的時候
[00:13:11.000 --> 00:13:13.000]  太太就心急了
[00:13:13.000 --> 00:13:15.000]  就給了那個小妹妹
[00:13:15.000 --> 00:13:16.000]  那個叫做夏格
[00:13:16.000 --> 00:13:18.000]  給了阿伯蘭
[00:13:18.000 --> 00:13:21.000]  阿伯蘭就聽了太太的話
[00:13:21.000 --> 00:13:23.000]  我想很多時候未必每樣都聽
[00:13:23.000 --> 00:13:25.000]  但這個就聽了
[00:13:25.000 --> 00:13:27.000]  聽了之後
[00:13:27.000 --> 00:13:29.000]  跟夏格同房
[00:13:29.000 --> 00:13:34.000]  這個二奶同房之後
[00:13:34.000 --> 00:13:36.000]  就懷孕了
[00:13:36.000 --> 00:13:38.000]  又是粵語殘片
[00:13:38.000 --> 00:13:40.000]  一個經常出現的片面
[00:13:40.000 --> 00:13:42.000]  這個局面是什麼呢?
[00:13:42.000 --> 00:13:44.000]  二奶懷孕之後
[00:13:44.000 --> 00:13:46.000]  就看不起太太了
[00:13:46.000 --> 00:13:48.000]  就覺得自己受寵了
[00:13:48.000 --> 00:13:50.000]  因為我自己坐正了
[00:13:50.000 --> 00:13:51.000]  就看不起
[00:13:51.000 --> 00:13:55.000]  這個太太就怒火心中起
[00:13:55.000 --> 00:13:57.000]  所以就跟老公講
[00:13:57.000 --> 00:13:59.000]  頂他不信
[00:13:59.000 --> 00:14:01.000]  你趕他出去吧
[00:14:01.000 --> 00:14:03.000]  這個丈夫
[00:14:03.000 --> 00:14:09.000]  因為始終太太是他坐正的太太
[00:14:09.000 --> 00:14:10.000]  他就說
[00:14:10.000 --> 00:14:12.000]  既然本來就是這個小妹妹
[00:14:12.000 --> 00:14:13.000]  你喜歡怎樣就怎樣吧
[00:14:13.000 --> 00:14:15.000]  就趕了他出去
[00:14:15.000 --> 00:14:16.000]  趕了他出去之後
[00:14:16.000 --> 00:14:20.000]  後來他就給神來看顧他
[00:14:20.000 --> 00:14:22.000]  這個粵語殘片是沒有的
[00:14:22.000 --> 00:14:24.000]  是唯獨聖經有的
[00:14:24.000 --> 00:14:26.000]  神看顧他
[00:14:26.000 --> 00:14:29.000]  就叫他回到他主母的地方
[00:14:29.000 --> 00:14:30.000]  服侍他
[00:14:30.000 --> 00:14:32.000]  然後他會看顧他
[00:14:32.000 --> 00:14:34.000]  結果因為這樣的緣故
[00:14:34.000 --> 00:14:35.000]  他就回去
[00:14:35.000 --> 00:14:38.000]  而神也對夏格講得很清楚
[00:14:38.000 --> 00:14:42.000]  就說你的後裔會極其繁多
[00:14:42.000 --> 00:14:44.000]  甚至是多不勝數
[00:14:44.000 --> 00:14:46.000]  然後他還告訴他
[00:14:46.000 --> 00:14:49.000]  你懷孕生孩子的時候
[00:14:49.000 --> 00:14:51.000]  你要起他的名字
[00:14:51.000 --> 00:14:52.000]  叫做「以實瑪利」
[00:14:52.000 --> 00:14:54.000]  「以實瑪利」的意思就是
[00:14:54.000 --> 00:14:56.000]  神聽見
[00:14:56.000 --> 00:14:58.000]  神已經聽見了
[00:14:58.000 --> 00:15:00.000]  所以你就這樣做吧
[00:15:00.000 --> 00:15:02.000]  結果他就回去
[00:15:02.000 --> 00:15:04.000]  回去的時候
[00:15:04.000 --> 00:15:06.000]  他甚至預言
[00:15:06.000 --> 00:15:07.000]  神預言
[00:15:07.000 --> 00:15:11.000]  他的兒子必好像野狼一樣
[00:15:11.000 --> 00:15:13.000]  他會打人
[00:15:13.000 --> 00:15:16.000]  但是別人也會打他
[00:15:16.000 --> 00:15:18.000]  然後他還告訴他
[00:15:18.000 --> 00:15:21.000]  你後來也會去到東邊的
[00:15:21.000 --> 00:15:24.000]  你會搬離這個地方的
[00:15:24.000 --> 00:15:28.000]  你看不到一個這麼簡單的故事
[00:15:28.000 --> 00:15:33.000]  是成為今天整個世界的焦點
[00:15:33.000 --> 00:15:34.000]  無論你喜歡看也好
[00:15:34.000 --> 00:15:36.000]  你不喜歡看也好
[00:15:36.000 --> 00:15:39.000]  每天的新聞裡面多多少少
[00:15:39.000 --> 00:15:43.000]  都是和這個故事息息相關的
[00:15:43.000 --> 00:15:45.000]  我們今天就看一看
[00:15:45.000 --> 00:15:47.000]  這個故事裡面
[00:15:47.000 --> 00:15:50.000]  帶給我們一些熟悉的意義
[00:15:50.000 --> 00:15:52.000]  到底是什麼
[00:15:52.000 --> 00:15:54.000]  首先第一件事
[00:15:54.000 --> 00:15:55.000]  就是說
[00:15:55.000 --> 00:16:00.000]  生育的旁門左道
[00:16:00.000 --> 00:16:05.000]  阿不蘭和妻子結婚很久了
[00:16:05.000 --> 00:16:09.000]  直到他們去到85歲
[00:16:09.000 --> 00:16:11.000]  加上太太75歲的時候
[00:16:11.000 --> 00:16:12.000]  都還沒有了
[00:16:12.000 --> 00:16:14.000]  在那個時候
[00:16:14.000 --> 00:16:16.000]  還沒有生育
[00:16:16.000 --> 00:16:19.000]  太太就給他一個建議
[00:16:19.000 --> 00:16:21.000]  建議就是求你
[00:16:21.000 --> 00:16:23.000]  是用求
[00:16:23.000 --> 00:16:24.000]  我們一起讀
[00:16:24.000 --> 00:16:25.000]  讀第二節
[00:16:25.000 --> 00:16:26.000]  一起讀
[00:16:26.000 --> 00:16:28.000]  實來對阿不蘭說
[00:16:28.000 --> 00:16:30.000]  也說使我不能生育
[00:16:30.000 --> 00:16:33.000]  求你和我的侍女同房
[00:16:33.000 --> 00:16:37.000]  或者我可以因她得孩子
[00:16:37.000 --> 00:16:39.000]  在這段聖經當中
[00:16:39.000 --> 00:16:41.000]  你看一看
[00:16:41.000 --> 00:16:43.000]  其實括弧那裡
[00:16:43.000 --> 00:16:45.000]  得孩子
[00:16:45.000 --> 00:16:47.000]  原文是什麼
[00:16:47.000 --> 00:16:49.000]  是被建立
[00:16:49.000 --> 00:16:50.000]  就是說
[00:16:50.000 --> 00:16:52.000]  是給我有面子
[00:16:52.000 --> 00:16:56.000]  是給我有生存的意義
[00:16:56.000 --> 00:17:00.000]  是給我感覺到值得生存下去
[00:17:00.000 --> 00:17:01.000]  為什麼會這樣呢
[00:17:01.000 --> 00:17:03.000]  主要的原因
[00:17:03.000 --> 00:17:05.000]  就是說當時女性
[00:17:05.000 --> 00:17:07.000]  結婚之後沒有孩子
[00:17:07.000 --> 00:17:09.000]  其實是一種咒詛
[00:17:09.000 --> 00:17:13.000]  她們會感覺到生不如死
[00:17:13.000 --> 00:17:16.000]  所以實來對她自己的丈夫
[00:17:16.000 --> 00:17:20.000]  要求他和他的侍女同房
[00:17:20.000 --> 00:17:24.000]  目的不是為了阿不蘭有後那麼簡單
[00:17:24.000 --> 00:17:26.000]  而是最重要的一件事
[00:17:26.000 --> 00:17:28.000]  是想到自己
[00:17:28.000 --> 00:17:29.000]  是羞辱
[00:17:29.000 --> 00:17:31.000]  你不如將我的羞辱拿走
[00:17:31.000 --> 00:17:33.000]  以至我透過我的侍女
[00:17:33.000 --> 00:17:35.000]  我可以有一個
[00:17:35.000 --> 00:17:39.000]  是我當她自己有的一樣
[00:17:39.000 --> 00:17:41.000]  因為一般男人結婚
[00:17:41.000 --> 00:17:45.000]  一直都沒有孩子的時候
[00:17:45.000 --> 00:17:47.000]  很多時候我們見到
[00:17:47.000 --> 00:17:49.000]  那個社會
[00:17:49.000 --> 00:17:52.000]  是將責任推在太太身上
[00:17:52.000 --> 00:17:55.000]  推在女性身上
[00:17:55.000 --> 00:18:00.000]  阿不蘭就聽從了撒萊的話
[00:18:00.000 --> 00:18:02.000]  我們想給大家知道的
[00:18:02.000 --> 00:18:05.000]  就是當時整個外族
[00:18:05.000 --> 00:18:08.000]  特別是嘉南那個地方的外族
[00:18:08.000 --> 00:18:09.000]  整個社會
[00:18:09.000 --> 00:18:14.000]  甚至在希伯來人的集族當中
[00:18:14.000 --> 00:18:17.000]  在摩西十界還沒有頒布以前
[00:18:17.000 --> 00:18:20.000]  沒有一條戒命就說
[00:18:20.000 --> 00:18:22.000]  一個人只能夠娶一個太太
[00:18:22.000 --> 00:18:23.000]  沒有的
[00:18:23.000 --> 00:18:25.000]  沒有戒命的
[00:18:25.000 --> 00:18:27.000]  是沒有十界頒布的
[00:18:27.000 --> 00:18:30.000]  也沒有律例和典章頒布的
[00:18:30.000 --> 00:18:31.000]  不過
[00:18:31.000 --> 00:18:33.000]  我們可以很清楚的知道
[00:18:33.000 --> 00:18:36.000]  神的心意在做人的時候
[00:18:36.000 --> 00:18:38.000]  是已經非常清楚
[00:18:38.000 --> 00:18:39.000]  是出來了
[00:18:39.000 --> 00:18:40.000]  這個心意是什麼呢?
[00:18:40.000 --> 00:18:43.000]  因此一個男人要離開父母
[00:18:43.000 --> 00:18:48.000]  與一個女人去同在
[00:18:48.000 --> 00:18:51.000]  與一個女人來結合
[00:18:51.000 --> 00:18:54.000]  是兩個人成為一體
[00:18:54.000 --> 00:18:56.000]  你記得一件事就是說
[00:18:56.000 --> 00:18:59.000]  神自己建立夫婦關係的時候
[00:18:59.000 --> 00:19:01.000]  是說得非常清楚
[00:19:01.000 --> 00:19:03.000]  他不是說一個男人要離開父母
[00:19:03.000 --> 00:19:05.000]  與N個女人結合
[00:19:05.000 --> 00:19:06.000]  沒有的
[00:19:06.000 --> 00:19:08.000]  是單數的
[00:19:08.000 --> 00:19:10.000]  是與一個女人
[00:19:10.000 --> 00:19:12.000]  或者一個妻子結合
[00:19:12.000 --> 00:19:14.000]  然後跟著說
[00:19:14.000 --> 00:19:17.000]  兩人是二人成為一體
[00:19:17.000 --> 00:19:21.000]  而不是說三人或者以上成為一體
