
[00:00:00.000 --> 00:00:19.000]  (聲)
[00:03:49.000 --> 00:03:51.500]  神的應許就交給他了
[00:03:51.500 --> 00:03:53.000]  現在看你了
[00:03:53.000 --> 00:03:57.000]  你覺得那個重大好重啊
[00:03:57.000 --> 00:03:58.000]  這個重大好重
[00:03:58.000 --> 00:04:00.000]  現在就交給你了
[00:04:00.000 --> 00:04:01.500]  神的應許的地方
[00:04:01.500 --> 00:04:03.000]  現在你進去了
[00:04:03.000 --> 00:04:05.000]  你帶着以色列人進去
[00:04:05.000 --> 00:04:07.500]  我說爲什麼
[00:04:07.500 --> 00:04:09.500]  月書亞的心情不但沉重
[00:04:09.500 --> 00:04:12.000]  而且是很多的擔憂呢
[00:04:12.000 --> 00:04:13.000]  我就說了
[00:04:13.000 --> 00:04:15.500]  我在我的大綱裏面就說了
[00:04:15.500 --> 00:04:20.000]  因爲你看月書亞面對前面的時候
[00:04:20.000 --> 00:04:22.500]  充滿了恐懼
[00:04:22.500 --> 00:04:24.500]  我們看聖經就知道了
[00:04:24.500 --> 00:04:25.500]  很簡單
[00:04:25.500 --> 00:04:28.500]  你看剛纔你念的時候可能沒有留意
[00:04:28.500 --> 00:04:31.000]  事實上短短的九節聖經裏面
[00:04:31.000 --> 00:04:32.500]  出現了三次
[00:04:32.500 --> 00:04:38.500]  上帝叫月書亞不要怕
[00:04:38.500 --> 00:04:40.500]  你當槓牆壯膽
[00:04:40.500 --> 00:04:41.500]  對不對
[00:04:41.500 --> 00:04:42.500]  第六節
[00:04:42.500 --> 00:04:44.000]  然後第七節
[00:04:44.000 --> 00:04:49.000]  你只要槓牆大大壯膽
[00:04:49.000 --> 00:04:50.000]  二詞
[00:04:50.000 --> 00:04:52.000]  然後第九節又講了
[00:04:52.000 --> 00:04:54.000]  我豈沒有吩咐你嗎
[00:04:54.000 --> 00:04:56.000]  你當槓牆壯膽
[00:04:56.000 --> 00:04:58.500]  不要懼怕也不要驚慌
[00:04:58.500 --> 00:05:00.500]  如果我們用音樂來表達
[00:05:00.500 --> 00:05:02.500]  這就是crescendo
[00:05:02.500 --> 00:05:06.000]  第一句就是槓牆壯膽
[00:05:06.000 --> 00:05:08.000]  第二句是槓牆壯膽
[00:05:08.000 --> 00:05:10.500]  只要槓牆大大壯膽
[00:05:10.500 --> 00:05:11.500]  第三句是說
[00:05:11.500 --> 00:05:13.500]  我沒吩咐過你嗎
[00:05:13.500 --> 00:05:14.500]  你聽不到嗎
[00:05:14.500 --> 00:05:16.000]  你當槓牆壯膽
[00:05:16.000 --> 00:05:17.000]  不要懼怕
[00:05:17.000 --> 00:05:19.000]  越講越長
[00:05:19.000 --> 00:05:23.000]  你看到媽媽對孩子說
[00:05:23.000 --> 00:05:25.500]  不要換手機了
[00:05:25.500 --> 00:05:27.500]  要做功課了
[00:05:27.500 --> 00:05:29.500]  等了半個小時以後
[00:05:29.500 --> 00:05:30.500]  你要做功課了
[00:05:30.500 --> 00:05:32.000]  這就是沒做
[00:05:32.000 --> 00:05:34.000]  孩子過了一個小時說
[00:05:34.000 --> 00:05:35.500]  不要再打擊了
[00:05:35.500 --> 00:05:37.500]  一定要做功課
[00:05:37.500 --> 00:05:39.500]  就表示他還沒有做
[00:05:39.500 --> 00:05:41.000]  所以你講了三次
[00:05:41.000 --> 00:05:43.000]  表示月書要聽一次不夠
[00:05:43.000 --> 00:05:44.000]  還要怕
[00:05:44.000 --> 00:05:45.500]  第二次還要怕
[00:05:45.500 --> 00:05:47.000]  第三次還要怕
[00:05:47.000 --> 00:05:49.000]  我不知道人生有沒有這樣的經驗
[00:05:49.000 --> 00:05:52.000]  你說不怕我最懂了
[00:05:52.000 --> 00:05:54.500]  前面要面對的問題太大了
[00:05:54.500 --> 00:05:57.500]  我幾十年都沒碰見過這樣的問題
[00:05:57.500 --> 00:05:59.500]  現在要來了
[00:05:59.500 --> 00:06:01.000]  你以爲很容易嗎
[00:06:01.000 --> 00:06:03.500]  我是全世界最知道
[00:06:03.500 --> 00:06:05.000]  最難的那個人
[00:06:05.000 --> 00:06:06.000]  就是月書啊
[00:06:06.000 --> 00:06:07.000]  對不對
[00:06:07.000 --> 00:06:09.000]  爲什麼這麼難
[00:06:09.000 --> 00:06:10.000]  因爲我們說
[00:06:10.000 --> 00:06:12.500]  月書要跟着默契
[00:06:12.500 --> 00:06:14.500]  然後在曠野的時候
[00:06:14.500 --> 00:06:18.500]  他完全知道以色列人是什麼貨色
[00:06:18.500 --> 00:06:19.500]  以色列人幹什麼的
[00:06:19.500 --> 00:06:20.500]  以色列人
[00:06:20.500 --> 00:06:22.000]  你看聖經裏面告訴我們
[00:06:22.000 --> 00:06:23.000]  以色列人在曠野
[00:06:23.000 --> 00:06:24.500]  懂得只有埋怨
[00:06:24.500 --> 00:06:25.500]  對不對
[00:06:25.500 --> 00:06:27.500]  埋怨再埋怨
[00:06:27.500 --> 00:06:29.500]  不聽話
[00:06:29.500 --> 00:06:30.500]  對吧
[00:06:30.500 --> 00:06:31.500]  一下子就說
[00:06:31.500 --> 00:06:32.500]  沒水喝
[00:06:32.500 --> 00:06:33.500]  我要死了
[00:06:33.500 --> 00:06:35.000]  要埋怨上帝
[00:06:35.000 --> 00:06:36.500]  然後上帝給水他喝
[00:06:36.500 --> 00:06:37.500]  然後等一下就說
[00:06:37.500 --> 00:06:38.500]  我要水喝
[00:06:38.500 --> 00:06:39.500]  還不夠啊
[00:06:39.500 --> 00:06:40.500]  沒有肉啊
[00:06:40.500 --> 00:06:42.000]  上帝又給他
[00:06:42.000 --> 00:06:44.500]  整天都是這樣的一批
[00:06:44.500 --> 00:06:46.500]  你現在帶着這一批的以色列人
[00:06:46.500 --> 00:06:48.000]  怎麼打
[00:06:48.000 --> 00:06:49.500]  怎麼可以
[00:06:49.500 --> 00:06:51.000]  能夠拿下這個
[00:06:51.000 --> 00:06:54.000]  這個應許之地呢
[00:06:54.000 --> 00:06:56.500]  向前看
[00:06:56.500 --> 00:06:59.500]  真的完全沒有把握
[00:06:59.500 --> 00:07:02.500]  月書要比所有人更明白
[00:07:02.500 --> 00:07:03.500]  他去
[00:07:03.500 --> 00:07:05.000]  其中一個探子
[00:07:05.000 --> 00:07:07.000]  去過這個江南地的
[00:07:07.000 --> 00:07:09.000]  你記得哈聖經告訴我們
[00:07:09.000 --> 00:07:11.000]  他知道江南地裏面的人
[00:07:11.000 --> 00:07:14.000]  是怎樣的人
[00:07:14.000 --> 00:07:15.000]  雖然他有信心
[00:07:15.000 --> 00:07:17.000]  但是他肯定知道什麼人
[00:07:17.000 --> 00:07:20.000]  今天我們從這個
[00:07:20.000 --> 00:07:23.000]  考古學就看到
[00:07:23.000 --> 00:07:25.000]  那個江南地當時候的
[00:07:25.000 --> 00:07:27.000]  比如說我們說
[00:07:27.000 --> 00:07:28.000]  那些外邦人
[00:07:28.000 --> 00:07:30.000]  阿摩利人
[00:07:30.000 --> 00:07:31.000]  菲律斯人
[00:07:31.000 --> 00:07:33.500]  好像聖經剛纔我們唸到第四節
[00:07:33.500 --> 00:07:35.500]  荷人
[00:07:35.500 --> 00:07:37.000]  這些民族啊
[00:07:37.000 --> 00:07:39.000]  他們比較以色列人的
[00:07:39.000 --> 00:07:41.000]  文明文化
[00:07:41.000 --> 00:07:43.000]  起碼快大概
[00:07:43.000 --> 00:07:45.000]  兩百到三百年
[00:07:45.000 --> 00:07:47.000]  最重要這個分別當時候
[00:07:47.000 --> 00:07:50.000]  以色列人是不懂得用鐵器的
[00:07:50.000 --> 00:07:51.000]  打鐵器
[00:07:51.000 --> 00:07:52.000]  大家知道
[00:07:52.000 --> 00:07:53.000]  如果打仗的話
[00:07:53.000 --> 00:07:55.000]  有沒有懂得用打鐵器
[00:07:55.000 --> 00:07:56.000]  有兵器
[00:07:56.000 --> 00:07:57.000]  分別好大
[00:07:57.000 --> 00:07:58.000]  對不對
[00:07:58.000 --> 00:08:01.000]  我們看到以色列人
[00:08:01.000 --> 00:08:02.000]  坦白說啊
[00:08:02.000 --> 00:08:03.000]  在
[00:08:03.000 --> 00:08:04.000]  在埃及當奴隸
[00:08:04.000 --> 00:08:06.000]  懂得什麼
[00:08:06.000 --> 00:08:07.000]  懂得訓練技術
[00:08:07.000 --> 00:08:09.000]  什麼都不懂啊
[00:08:09.000 --> 00:08:11.000]  哪裏有學過什麼東西
[00:08:11.000 --> 00:08:13.000]  然後再漂流了四十年
[00:08:13.000 --> 00:08:15.000]  什麼功力都沒了
[00:08:15.000 --> 00:08:16.000]  現在進到江南地
[00:08:16.000 --> 00:08:18.000]  現在江南地的敵人是什麼
[00:08:18.000 --> 00:08:19.000]  就是那些外邦人
[00:08:19.000 --> 00:08:22.000]  他們懂得用鐵器
[00:08:22.000 --> 00:08:24.000]  那個在國防
[00:08:24.000 --> 00:08:26.000]  在那個武力方面
[00:08:26.000 --> 00:08:27.000]  那個比對
[00:08:27.000 --> 00:08:30.000]  以色列人根本沒得打
[00:08:30.000 --> 00:08:32.000]  我不知道有沒有跟大家
[00:08:32.000 --> 00:08:34.000]  曾經也說過這個資料
[00:08:34.000 --> 00:08:36.000]  你看看聖經
[00:08:36.000 --> 00:08:38.000]  以色列人不但是沒有鐵器啊
[00:08:38.000 --> 00:08:39.000]  以及到了
[00:08:39.000 --> 00:08:40.000]  以色列人進到江南地
[00:08:40.000 --> 00:08:42.000]  後來四四的時候
[00:08:42.000 --> 00:08:43.000]  大家記得嗎
[00:08:43.000 --> 00:08:44.000]  四四記告訴我們
[00:08:44.000 --> 00:08:46.000]  祭奠這個領袖
[00:08:46.000 --> 00:08:47.000]  帶着以色列人
[00:08:47.000 --> 00:08:49.000]  打那個米電人
[00:08:49.000 --> 00:08:50.000]  祭奠當時候
[00:08:50.000 --> 00:08:52.000]  打的什麼方法
[00:08:52.000 --> 00:08:53.000]  用玻璃瓶
[00:08:53.000 --> 00:08:55.000]  火把的對不對
[00:08:55.000 --> 00:08:57.000]  人家要刀有槍
[00:08:57.000 --> 00:08:58.000]  你還要火把
[00:08:58.000 --> 00:09:00.000]  什麼玻璃瓶
[00:09:00.000 --> 00:09:02.000]  然後到了
[00:09:02.000 --> 00:09:04.000]  以色列在黃國開始的時候
[00:09:04.000 --> 00:09:06.000]  蘇羅王大家記得
[00:09:06.000 --> 00:09:08.000]  有一個很著名的事情
[00:09:08.000 --> 00:09:09.000]  就是大衛
[00:09:09.000 --> 00:09:10.000]  這個年輕的小夥子
[00:09:10.000 --> 00:09:12.000]  到了前線的時候
[00:09:12.000 --> 00:09:13.000]  偶然就知道
[00:09:13.000 --> 00:09:15.000]  這個巨人哥利亞
[00:09:15.000 --> 00:09:16.000]  這個菲律斯人
[00:09:16.000 --> 00:09:17.000]  那個大將對不對
[00:09:17.000 --> 00:09:18.000]  要挑戰
[00:09:18.000 --> 00:09:20.000]  沒有人敢出去打
[00:09:20.000 --> 00:09:21.000]  最後呢
[00:09:21.000 --> 00:09:22.000]  這個大衛說
[00:09:22.000 --> 00:09:23.000]  好
[00:09:23.000 --> 00:09:24.000]  這個人不敬佩猶華
[00:09:24.000 --> 00:09:25.000]  我就把他要打
[00:09:25.000 --> 00:09:27.000]  就申請出去打
[00:09:27.000 --> 00:09:28.000]  哇
[00:09:28.000 --> 00:09:29.000]  蘇羅這個王
[00:09:29.000 --> 00:09:31.000]  非常的感動對不對
[00:09:31.000 --> 00:09:32.000]  哎呦
[00:09:32.000 --> 00:09:33.000]  很感動啊
[00:09:33.000 --> 00:09:34.000]  這個小夥子
[00:09:34.000 --> 00:09:35.000]  竟然有這個勇氣
[00:09:35.000 --> 00:09:36.000]  好
[00:09:36.000 --> 00:09:37.000]  你記得嗎
[00:09:37.000 --> 00:09:38.000]  蘇羅幹了什麼
[00:09:38.000 --> 00:09:39.000]  就說
[00:09:39.000 --> 00:09:40.000]  好
[00:09:40.000 --> 00:09:42.000]  我將我自子的盔甲
[00:09:42.000 --> 00:09:44.000]  送給你去打
[00:09:44.000 --> 00:09:45.000]  大衛說
[00:09:45.000 --> 00:09:46.000]  哎呀太重了
[00:09:46.000 --> 00:09:47.000]  不要
[00:09:47.000 --> 00:09:48.000]  但是這個表示什麼
[00:09:48.000 --> 00:09:50.000]  好像可能整個軍營裏面
[00:09:50.000 --> 00:09:53.000]  只有王帝一個人有這個盔甲
[00:09:53.000 --> 00:09:54.000]  你明白是吧
[00:09:54.000 --> 00:09:55.000]  所以很簡單的
[00:09:55.000 --> 00:09:56.000]  你知道
[00:09:56.000 --> 00:09:59.000]  以色列人跟他要對抗的敵人
[00:09:59.000 --> 00:10:01.000]  跟他沒得打
[00:10:01.000 --> 00:10:03.000]  這好像我們人生有時候會想到
[00:10:03.000 --> 00:10:05.000]  我們現在碰見的問題太大了
[00:10:05.000 --> 00:10:07.000]  那個公司太厲害了
[00:10:07.000 --> 00:10:08.000]  那個
[00:10:08.000 --> 00:10:09.000]  那個
[00:10:09.000 --> 00:10:10.000]  那個要來
[00:10:10.000 --> 00:10:11.000]  那個責任太重了
[00:10:11.000 --> 00:10:13.000]  我真的擔當不起
[00:10:13.000 --> 00:10:16.000]  因爲真的好像沒得比較
[00:10:16.000 --> 00:10:18.000]  這個是向前看
[00:10:18.000 --> 00:10:19.000]  沒得打
[00:10:19.000 --> 00:10:20.000]  向周圍看
[00:10:20.000 --> 00:10:22.000]  我們看到人說過了
[00:10:22.000 --> 00:10:23.000]  周圍看那些以色列人
[00:10:23.000 --> 00:10:24.000]  怎麼搞的
[00:10:24.000 --> 00:10:25.000]  以色列人
[00:10:25.000 --> 00:10:27.000]  不單單是不聽話
[00:10:27.000 --> 00:10:29.000]  我看要他們好好的排隊
[00:10:29.000 --> 00:10:30.000]  才排不來
[00:10:30.000 --> 00:10:33.000]  怎麼可以組成軍隊呢
[00:10:33.000 --> 00:10:35.000]  一個打仗著名的
[00:10:35.000 --> 00:10:36.000]  約書亞
[00:10:36.000 --> 00:10:37.000]  他太知道
[00:10:37.000 --> 00:10:38.000]  這個根本就
[00:10:38.000 --> 00:10:39.000]  根本不可能
[00:10:39.000 --> 00:10:41.000]  不可能拿下這個
[00:10:41.000 --> 00:10:43.000]  這個戰亂地點
[00:10:43.000 --> 00:10:45.000]  對吧
[00:10:45.000 --> 00:10:46.000]  然後
[00:10:46.000 --> 00:10:47.000]  向前看
[00:10:47.000 --> 00:10:48.000]  沒把握了
[00:10:48.000 --> 00:10:49.000]  完全沒把握
[00:10:49.000 --> 00:10:50.000]  向周圍看
[00:10:50.000 --> 00:10:52.000]  沒希望了
[00:10:52.000 --> 00:10:53.000]  然後
[00:10:53.000 --> 00:10:55.000]  唯有向後看
[00:10:55.000 --> 00:10:56.000]  因爲
[00:10:56.000 --> 00:10:58.000]  約書亞在
[00:10:58.000 --> 00:11:00.000]  這個曠野的時候
[00:11:00.000 --> 00:11:03.000]  不是沒有碰見過困難
[00:11:03.000 --> 00:11:06.000]  但是每次碰見困難的時候
[00:11:06.000 --> 00:11:08.000]  摩西是他的老師
[00:11:08.000 --> 00:11:10.000]  也是他的領袖
[00:11:10.000 --> 00:11:11.000]  對不對
[00:11:11.000 --> 00:11:12.000]  就跑去
[00:11:12.000 --> 00:11:13.000]  問摩西
[00:11:13.000 --> 00:11:14.000]  摩西就出來
[00:11:14.000 --> 00:11:15.000]  平定了問題
[00:11:15.000 --> 00:11:16.000]  對不對
[00:11:16.000 --> 00:11:18.000]  現在約書亞自己一個人
[00:11:18.000 --> 00:11:19.000]  站在這裏
[00:11:19.000 --> 00:11:20.000]  面對前面
[00:11:20.000 --> 00:11:21.000]  沒有把握
[00:11:21.000 --> 00:11:22.000]  面對周圍
[00:11:22.000 --> 00:11:23.000]  哎呀糟糕了
[00:11:23.000 --> 00:11:24.000]  這批人
[00:11:24.000 --> 00:11:25.000]  然後回頭看
[00:11:25.000 --> 00:11:26.000]  然後你看葉烏華
[00:11:26.000 --> 00:11:28.000]  上帝真的厲害
[00:11:28.000 --> 00:11:29.000]  摩西
[00:11:29.000 --> 00:11:33.000]  死了
[00:11:33.000 --> 00:11:36.000]  你以前一直要
[00:11:36.000 --> 00:11:38.000]  要依賴的摩西
[00:11:38.000 --> 00:11:40.000]  以前要什麼問題
[00:11:40.000 --> 00:11:41.000]  好
[00:11:41.000 --> 00:11:42.000]  搞不定
[00:11:42.000 --> 00:11:43.000]  摩西來
[00:11:43.000 --> 00:11:44.000]  好
[00:11:44.000 --> 00:11:45.000]  乾脆他就做了
[00:11:45.000 --> 00:11:46.000]  現在上帝說
[00:11:46.000 --> 00:11:47.000]  摩西
[00:11:47.000 --> 00:11:50.000]  也死了
[00:11:50.000 --> 00:11:52.000]  怎麼辦
[00:11:52.000 --> 00:11:53.000]  所以我們講到這裏
[00:11:53.000 --> 00:11:55.000]  我看你就可以理解
[00:11:55.000 --> 00:11:57.000]  約書亞的心情那種的
[00:11:57.000 --> 00:12:00.000]  那種的彷徨
[00:12:00.000 --> 00:12:02.000]  怪不得上帝有三次
[00:12:02.000 --> 00:12:04.000]  越講越大聲告訴他
[00:12:04.000 --> 00:12:07.000]  說你要剛強壯膽
[00:12:07.000 --> 00:12:08.000]  怎麼可以這樣
[00:12:08.000 --> 00:12:09.000]  剛強壯膽呢
[00:12:09.000 --> 00:12:11.000]  什麼條件都沒有的人
[00:12:11.000 --> 00:12:12.000]  的情況底下
[00:12:12.000 --> 00:12:13.000]  怎麼也可以
[00:12:13.000 --> 00:12:15.000]  剛強壯膽
[00:12:15.000 --> 00:12:16.000]  今天我們要看
[00:12:16.000 --> 00:12:17.000]  這封聖經裏面
[00:12:17.000 --> 00:12:21.000]  上帝怎麼樣回答
[00:12:21.000 --> 00:12:22.000]  約書亞
[00:12:22.000 --> 00:12:23.000]  好嗎
[00:12:23.000 --> 00:12:25.000]  他對約書亞所說的話
[00:12:25.000 --> 00:12:27.000]  可能也是對你所說的話
[00:12:27.000 --> 00:12:28.000]  好嗎
[00:12:28.000 --> 00:12:29.000]  如果今天你也
[00:12:29.000 --> 00:12:31.000]  好像約書亞站在河邊
[00:12:31.000 --> 00:12:32.000]  在面對前路的時候
[00:12:32.000 --> 00:12:33.000]  真的沒有把握
[00:12:33.000 --> 00:12:38.000]  而且已經連膽量都沒有的時候
[00:12:38.000 --> 00:12:40.000]  我希望神今天
[00:12:40.000 --> 00:12:41.000]  對約書亞所講的話
[00:12:41.000 --> 00:12:42.000]  也對你說話
[00:12:42.000 --> 00:12:43.000]  好嗎
[00:12:43.000 --> 00:12:44.000]  好
[00:12:44.000 --> 00:12:45.000]  我們看看神怎麼回答約書亞
[00:12:45.000 --> 00:12:47.000]  這個纔是重要
[00:12:47.000 --> 00:12:50.000]  首先
[00:12:50.000 --> 00:12:52.000]  第五節
[00:12:52.000 --> 00:12:53.000]  上帝說
[00:12:53.000 --> 00:12:55.000]  我給你第一個答案
[00:12:55.000 --> 00:12:57.000]  就是你平生的日子
[00:12:57.000 --> 00:13:00.000]  必無一人在你面前站立得住
[00:13:00.000 --> 00:13:02.000]  我怎樣與摩西同在
[00:13:02.000 --> 00:13:04.000]  也必照樣與你同在
[00:13:04.000 --> 00:13:06.000]  我必撇下你
[00:13:06.000 --> 00:13:08.000]  也不掉棄你
[00:13:08.000 --> 00:13:09.000]  這句話有兩個
[00:13:09.000 --> 00:13:11.000]  很值得我們留意的地方
[00:13:11.000 --> 00:13:12.000]  第一
[00:13:12.000 --> 00:13:13.000]  剛纔我不是說嗎
[00:13:13.000 --> 00:13:16.000]  當約書亞最需要摩西的時候
[00:13:16.000 --> 00:13:17.000]  上帝說
[00:13:17.000 --> 00:13:19.000]  摩西死了
[00:13:19.000 --> 00:13:20.000]  怎麼辦
[00:13:20.000 --> 00:13:22.000]  然後上帝在這裏說
[00:13:22.000 --> 00:13:24.000]  我怎樣與摩西同在
[00:13:24.000 --> 00:13:26.000]  也必照樣與你同在
[00:13:26.000 --> 00:13:28.000]  這意思是什麼
[00:13:28.000 --> 00:13:30.000]  你以前約書亞
[00:13:30.000 --> 00:13:31.000]  上帝說
[00:13:31.000 --> 00:13:32.000]  約書亞我知道
[00:13:32.000 --> 00:13:34.000]  你以前所有弄不通的問題
[00:13:34.000 --> 00:13:36.000]  搞不定的問題
[00:13:36.000 --> 00:13:40.000]  摩西是你的最後的保障
[00:13:40.000 --> 00:13:41.000]  是你的安全感
[00:13:41.000 --> 00:13:43.000]  現在摩西死了
[00:13:43.000 --> 00:13:44.000]  怎麼辦
[00:13:44.000 --> 00:13:45.000]  上帝說
[00:13:45.000 --> 00:13:47.000]  我把摩西拿走了
[00:13:47.000 --> 00:13:51.000]  但是我換來我自己與你同在
[00:13:51.000 --> 00:13:53.000]  你分別這個很重要
[00:13:53.000 --> 00:13:54.000]  上帝說
[00:13:54.000 --> 00:13:55.000]  你不要忘記啊
[00:13:55.000 --> 00:13:57.000]  約書亞
[00:13:57.000 --> 00:13:59.000]  你的摩西
[00:13:59.000 --> 00:14:01.000]  也是我賜給你的
[00:14:01.000 --> 00:14:05.000]  我怎樣把摩西放到你的人生當中
[00:14:05.000 --> 00:14:07.000]  現在摩西死了
[00:14:07.000 --> 00:14:09.000]  但是上帝說
[00:14:09.000 --> 00:14:11.000]  我自止
[00:14:11.000 --> 00:14:13.000]  替換摩西來與你同在
[00:14:13.000 --> 00:14:15.000]  夠不夠
[00:14:15.000 --> 00:14:22.000]  這個是耶和華對約書亞第一個回答
[00:14:22.000 --> 00:14:25.000]  約書亞有他的摩西
[00:14:25.000 --> 00:14:27.000]  可能你也有你的人生的摩西
[00:14:27.000 --> 00:14:28.000]  對不對
[00:14:28.000 --> 00:14:29.000]  到今天
[00:14:29.000 --> 00:14:31.000]  要把握繼續生活下去
[00:14:31.000 --> 00:14:33.000]  因爲你知道
[00:14:33.000 --> 00:14:34.000]  有些東西
[00:14:34.000 --> 00:14:35.000]  你擁有的話
[00:14:35.000 --> 00:14:36.000]  你有安全感
[00:14:36.000 --> 00:14:38.000]  你拿盆生意
[00:14:38.000 --> 00:14:43.000]  那些合夥的同伴
[00:14:43.000 --> 00:14:46.000]  或者你對對手的理解的
[00:14:46.000 --> 00:14:49.000]  那種清楚的情況
[00:14:49.000 --> 00:14:51.000]  或者你在那個公司裏面
[00:14:51.000 --> 00:14:55.000]  那個老闆對你的那種心想
[00:14:55.000 --> 00:14:59.000]  或者同事對你很多的支持
[00:14:59.000 --> 00:15:00.000]  或者甚至你的投資
