
[00:00:00.000 --> 00:00:09.000]  弟兄姊妹們,中午好,下午好
[00:09:52.000 --> 00:09:57.000]  我在那個Wikipedia一查
[00:09:57.000 --> 00:10:01.000]  中文是全世界的語言當中
[00:10:01.000 --> 00:10:04.000]  被述說的人數最多的
[00:10:04.000 --> 00:10:09.000]  光是中國就有十四億了
[00:10:09.000 --> 00:10:14.000]  所以他說大概有最多的
[00:10:14.000 --> 00:10:17.000]  可能十四、十五億人口
[00:10:17.000 --> 00:10:22.000]  所以我們真是有福氣
[00:10:22.000 --> 00:10:24.000]  會說英文
[00:10:24.000 --> 00:10:26.000]  又會說中文
[00:10:26.000 --> 00:10:29.000]  你一說中文就大概有十四億的人
[00:10:29.000 --> 00:10:32.000]  十五億的人能夠聽得懂
[00:10:32.000 --> 00:10:34.000]  你又再能夠講英文
[00:10:34.000 --> 00:10:38.000]  大概有好幾十億的人就能夠聽得懂
[00:10:38.000 --> 00:10:42.000]  所以兩種語言可以行騙天下
[00:10:42.000 --> 00:10:48.000]  所以有可能有一天在天上的時候
[00:10:48.000 --> 00:10:51.000]  他說各種的民族、各種的語言
[00:10:51.000 --> 00:10:56.000]  講中文的大概佔多數
[00:10:56.000 --> 00:11:02.000]  現在世界上的基督徒大概二十二億
[00:11:02.000 --> 00:11:06.000]  佔全世界人口的百分之三十億
[00:11:06.000 --> 00:11:14.000]  所以彷彿有一天我們在天上一起在那邊歌頌
[00:11:14.000 --> 00:11:22.000]  但是雖然講中文的人佔多數
[00:11:22.000 --> 00:11:26.000]  但是神眷顧每一個民族
[00:11:26.000 --> 00:11:28.000]  祂盼望每一個種族
[00:11:28.000 --> 00:11:31.000]  每一個人都能夠得救
[00:11:31.000 --> 00:11:35.000]  都能夠來到祂的面前
[00:11:35.000 --> 00:11:37.000]  在馬太福音裡面
[00:11:37.000 --> 00:11:40.000]  神給我們教會一個大使命
[00:11:40.000 --> 00:11:45.000]  你們要去使萬人做我們的門徒
[00:11:45.000 --> 00:11:51.000]  所以在這裡我們就可以觀看神的信義
[00:11:51.000 --> 00:11:54.000]  我們讀聖經的時候
[00:11:54.000 --> 00:12:03.000]  聖經的這個主題真是非常的連續下來
[00:12:03.000 --> 00:12:07.000]  我們剛才是讀啟示錄
[00:12:07.000 --> 00:12:09.000]  聖經的最後一本書
[00:12:09.000 --> 00:12:13.000]  在創世紀神應許亞伯拉罕說
[00:12:13.000 --> 00:12:15.000]  我必賜福給你
[00:12:15.000 --> 00:12:19.000]  論子孫我必叫你的子孫多起來
[00:12:19.000 --> 00:12:23.000]  如同天上的星海邊的沙
[00:12:23.000 --> 00:12:28.000]  所以亞伯拉罕的子孫要多到一個程度
[00:12:28.000 --> 00:12:31.000]  沒有辦法數算
[00:12:31.000 --> 00:12:34.000]  請問一下亞伯拉罕後裔是猶太人
[00:12:34.000 --> 00:12:36.000]  猶太人也沒有那麼多
[00:12:36.000 --> 00:12:41.000]  但是凡是因著亞伯拉罕的後裔
[00:12:41.000 --> 00:12:43.000]  那個後裔就是主耶穌
[00:12:43.000 --> 00:12:45.000]  萬民要得到福氣
[00:12:45.000 --> 00:12:49.000]  所以今天我們也進到神的國度裡面
[00:12:49.000 --> 00:12:52.000]  我們也能夠在神的面前
[00:12:52.000 --> 00:12:57.000]  來歌頌讚美大家
[00:12:57.000 --> 00:12:59.000]  你看這是畫家所描述的
[00:12:59.000 --> 00:13:01.000]  在神的寶座前
[00:13:01.000 --> 00:13:04.000]  各種的民族
[00:13:04.000 --> 00:13:06.000]  各種的語言
[00:13:06.000 --> 00:13:08.000]  在那裡歌頌讚美
[00:13:08.000 --> 00:13:11.000]  他們手上拿著中樹枝
[00:13:11.000 --> 00:13:13.000]  主耶穌要進耶路撒冷的時候
[00:13:13.000 --> 00:13:15.000]  百姓拿著中樹枝
[00:13:15.000 --> 00:13:17.000]  說火山啊火山啊
[00:13:17.000 --> 00:13:21.000]  很像歡迎君王來到一樣
[00:13:21.000 --> 00:13:23.000]  得勝的君王來到
[00:13:23.000 --> 00:13:27.000]  所以今天我們所提到的是天上的景象
[00:13:27.000 --> 00:13:30.000]  我們是從地上跳躍
[00:13:30.000 --> 00:13:33.000]  看到天上的景象
[00:13:33.000 --> 00:13:37.000]  所以寶座前有24位長老
[00:13:37.000 --> 00:13:39.000]  他們戴著金冠冕
[00:13:39.000 --> 00:13:43.000]  拿著琴
[00:13:43.000 --> 00:13:46.000]  請問一下你們當中
[00:13:46.000 --> 00:13:49.000]  會樂器的
[00:13:49.000 --> 00:13:53.000]  鋼琴啊 吉他啊
[00:13:53.000 --> 00:13:54.000]  violin啊
[00:13:54.000 --> 00:13:58.000]  舉手一下
[00:13:58.000 --> 00:14:01.000]  三位
[00:14:01.000 --> 00:14:03.000]  所以以後你們到天上
[00:14:03.000 --> 00:14:04.000]  你們不會彈琴嗎
[00:14:04.000 --> 00:14:06.000]  怎麼辦
[00:14:06.000 --> 00:14:07.000]  人家都拿著琴
[00:14:07.000 --> 00:14:10.000]  你們都沒拿琴
[00:14:10.000 --> 00:14:14.000]  所以平常我們滑的
[00:14:14.000 --> 00:14:16.000]  小孩子一下子
[00:14:16.000 --> 00:14:20.000]  送去學鋼琴
[00:14:20.000 --> 00:14:22.000]  去學網球
[00:14:22.000 --> 00:14:24.000]  還是送去學芭蕾
[00:14:24.000 --> 00:14:26.000]  跳芭蕾
[00:14:26.000 --> 00:14:30.000]  送去踢足球
[00:14:30.000 --> 00:14:32.000]  其實最需要運動的
[00:14:32.000 --> 00:14:34.000]  就是我們父母親
[00:14:34.000 --> 00:14:37.000]  小孩子他自己會運動
[00:14:37.000 --> 00:14:39.000]  他去打網球
[00:14:39.000 --> 00:14:42.000]  其實你就應該在那旁邊跑步
[00:14:42.000 --> 00:14:43.000]  他在那邊踢足球
[00:14:43.000 --> 00:14:45.000]  你不要只在那邊喝可樂
[00:14:45.000 --> 00:14:47.000]  你也在那邊踢
[00:14:47.000 --> 00:14:48.000]  他去學鋼琴
[00:14:48.000 --> 00:14:49.000]  你也學鋼琴
[00:14:49.000 --> 00:14:50.000]  他去學吉他
[00:14:50.000 --> 00:14:51.000]  你也學吉他
[00:14:51.000 --> 00:14:53.000]  最需要學的是我們
[00:14:53.000 --> 00:14:56.000]  不要說還年紀大
[00:14:56.000 --> 00:14:57.000]  年紀越大
[00:14:57.000 --> 00:14:59.000]  你就學這個樂器
[00:14:59.000 --> 00:15:05.000]  你這個老人痴呆症會延遲10年
[00:15:05.000 --> 00:15:07.000]  因為學這個新的東西
[00:15:07.000 --> 00:15:08.000]  要學新的
[00:15:08.000 --> 00:15:09.000]  我鼓勵你們
[00:15:09.000 --> 00:15:12.000]  最少學吉他
[00:15:12.000 --> 00:15:14.000]  理解
[00:15:14.000 --> 00:15:16.000]  不要只是說小孩子會彈
[00:15:16.000 --> 00:15:19.000]  所以真是這樣
[00:15:19.000 --> 00:15:20.000]  學一個樂器
[00:15:20.000 --> 00:15:22.000]  讓這個樂器
[00:15:22.000 --> 00:15:24.000]  詩歌 琴
[00:15:24.000 --> 00:15:26.000]  來潔淨我們的心靈
[00:15:26.000 --> 00:15:28.000]  也可以讚美神
[00:15:28.000 --> 00:15:30.000]  學習讚美神
[00:15:30.000 --> 00:15:33.000]  在天上這麼多人
[00:15:33.000 --> 00:15:36.000]  其實地上很快就過去了
[00:15:36.000 --> 00:15:38.000]  天上是永恆的
[00:15:38.000 --> 00:15:40.000]  我們看地上的話
[00:15:40.000 --> 00:15:42.000]  常常就覺得很失望
[00:15:42.000 --> 00:15:45.000]  人生很快就過去了
[00:15:45.000 --> 00:15:47.000]  好不容易找到工作
[00:15:47.000 --> 00:15:49.000]  買了房子
[00:15:49.000 --> 00:15:52.000]  要貸款
[00:15:52.000 --> 00:15:53.000]  這Davis
[00:15:53.000 --> 00:15:56.000]  我真是很羨慕你們住在Sacramento
[00:15:56.000 --> 00:15:58.000]  Davis現在蓋了一些房子
[00:15:58.000 --> 00:16:00.000]  我們教會有一些
[00:16:00.000 --> 00:16:02.000]  今天我剛知道
[00:16:02.000 --> 00:16:06.000]  有一個人搬到一個新區
[00:16:06.000 --> 00:16:07.000]  我說恭喜你
[00:16:07.000 --> 00:16:08.000]  買了房子
[00:16:08.000 --> 00:16:10.000]  現在正在蓋
[00:16:10.000 --> 00:16:12.000]  我說房子多大
[00:16:12.000 --> 00:16:15.000]  1900個square feet
[00:16:15.000 --> 00:16:17.000]  我說多少錢
[00:16:17.000 --> 00:16:20.000]  他說六十幾萬
[00:16:20.000 --> 00:16:21.000]  六十幾萬
[00:16:21.000 --> 00:16:23.000]  我說多少square feet
[00:16:23.000 --> 00:16:25.000]  就是那個lot有多少
[00:16:25.000 --> 00:16:27.000]  他說兩千五
[00:16:27.000 --> 00:16:29.000]  兩千五的lot
[00:16:29.000 --> 00:16:31.000]  所以他是兩層的
[00:16:31.000 --> 00:16:35.000]  所以大概是車庫兩層
[00:16:35.000 --> 00:16:37.000]  還不到兩千square feet
[00:16:37.000 --> 00:16:42.000]  要六十幾萬
[00:16:42.000 --> 00:16:45.000]  我很羨慕你們
[00:16:45.000 --> 00:16:47.000]  你想一想
[00:16:47.000 --> 00:16:49.000]  一對年輕的夫婦
[00:16:49.000 --> 00:16:51.000]  要買一個房子貸款
[00:16:51.000 --> 00:16:54.000]  然後要把六十幾萬還清
[00:16:54.000 --> 00:16:57.000]  都準備要退休了
[00:16:57.000 --> 00:17:00.000]  等到還清三十年的mortgage
[00:17:00.000 --> 00:17:03.000]  還清都要退休了
[00:17:03.000 --> 00:17:08.000]  然後就準備回天家了
[00:17:08.000 --> 00:17:10.000]  辛苦一輩子
[00:17:10.000 --> 00:17:12.000]  還要把錢剛還完
[00:17:12.000 --> 00:17:14.000]  很辛苦
[00:17:14.000 --> 00:17:17.000]  準備回天家了
[00:17:17.000 --> 00:17:21.000]  上次我來說你們這個trust寫了沒有
[00:17:21.000 --> 00:17:23.000]  你們中間的trust有沒有寫
[00:17:23.000 --> 00:17:27.000]  現在你們不只是寫will
[00:17:27.000 --> 00:17:29.000]  trust都要先寫好
[00:17:29.000 --> 00:17:32.000]  以後有什麼事情都可以
[00:17:32.000 --> 00:17:34.000]  免得人家超凡
[00:17:34.000 --> 00:17:38.000]  然後你們這個帳裡
[00:17:38.000 --> 00:17:40.000]  要怎麼帳要寫好
[00:17:40.000 --> 00:17:43.000]  要火帳土帳要寫好
[00:17:43.000 --> 00:17:45.000]  我們家有一個老姊妹
[00:17:45.000 --> 00:17:46.000]  非常愛租
[00:17:46.000 --> 00:17:49.000]  所以她一切都安排好了
[00:17:49.000 --> 00:17:53.000]  連她的帳裡的程序師哥都選好了
[00:17:53.000 --> 00:17:56.000]  但是這個老姊妹
[00:17:56.000 --> 00:17:57.000]  很愛租
[00:17:57.000 --> 00:17:59.000]  教會的房子是她捐的
[00:17:59.000 --> 00:18:04.000]  但是我們比較難處理的是
[00:18:04.000 --> 00:18:06.000]  她選的師哥
[00:18:06.000 --> 00:18:08.000]  我們都不知道去哪裡找
[00:18:08.000 --> 00:18:11.000]  非常古老的師哥
[00:18:11.000 --> 00:18:14.000]  所以以後你們選師哥的話
[00:18:14.000 --> 00:18:16.000]  拜託你們選比較新的
[00:18:16.000 --> 00:18:20.000]  大家知道去哪裡找
[00:18:20.000 --> 00:18:25.000]  所以地上很快就過去了
[00:18:25.000 --> 00:18:27.000]  天上是真實的
[00:18:27.000 --> 00:18:29.000]  地上是虛假的
[00:18:29.000 --> 00:18:30.000]  我們是旅客
[00:18:30.000 --> 00:18:32.000]  很快就過去
[00:18:32.000 --> 00:18:35.000]  所以有時候真是要往上看
[00:18:35.000 --> 00:18:37.000]  往下看的話
[00:18:37.000 --> 00:18:38.000]  這是很可悲的
[00:18:38.000 --> 00:18:39.000]  往上看
[00:18:39.000 --> 00:18:46.000]  然後就是看到在那邊讚歌頌
[00:18:46.000 --> 00:18:48.000]  然後這些穿白衣服的人
[00:18:48.000 --> 00:18:52.000]  就是所有的被蒙主得救的人
[00:18:52.000 --> 00:18:54.000]  我們來念一下好嗎
[00:18:54.000 --> 00:18:55.000]  念了就有福氣
[00:18:55.000 --> 00:18:58.000]  不念了沒福氣
[00:18:58.000 --> 00:19:01.000]  大聲喊著說
[00:19:01.000 --> 00:19:04.000]  願救恩歸於坐在寶座上
[00:19:04.000 --> 00:19:07.000]  我們的神也歸於高陽
[00:19:07.000 --> 00:19:09.000]  念一下英文
[00:19:09.000 --> 00:19:17.000]  所以這個救恩是屬於誰
[00:19:17.000 --> 00:19:19.000]  屬於上帝
[00:19:19.000 --> 00:19:21.000]  屬於高陽
[00:19:21.000 --> 00:19:24.000]  所以這些穿白衣服
[00:19:24.000 --> 00:19:26.000]  他們經歷了這個救恩
[00:19:26.000 --> 00:19:28.000]  這個救恩是從神來的
[00:19:28.000 --> 00:19:29.000]  賜給來
[00:19:29.000 --> 00:19:32.000]  他們在那裡歌頌讚美
[00:19:32.000 --> 00:19:35.000]  所以在這個情景當中
[00:19:35.000 --> 00:19:38.000]  在天上這些數不清的
[00:19:38.000 --> 00:19:41.000]  這些得救得蒙救恩的人
[00:19:41.000 --> 00:19:43.000]  在那裡歌頌神
[00:19:43.000 --> 00:19:46.000]  然後有神的天使
[00:19:46.000 --> 00:19:48.000]  眾天使
[00:19:48.000 --> 00:19:50.000]  站在神的寶座前
[00:19:50.000 --> 00:19:52.000]  還有二十四位長老
[00:19:52.000 --> 00:19:57.000]  他們就伏伏在寶座前敬拜
[00:19:57.000 --> 00:19:59.000]  我們來念一下十二節
[00:19:59.000 --> 00:20:01.000]  他們怎麼敬拜
[00:20:01.000 --> 00:20:05.000]  說阿們
[00:20:05.000 --> 00:20:08.000]  頌讚榮耀智慧
[00:20:08.000 --> 00:20:11.000]  感謝尊貴權柄大利
[00:20:11.000 --> 00:20:13.000]  都歸於我們的神
[00:20:13.000 --> 00:20:16.000]  直到永永遠遠
[00:20:16.000 --> 00:20:19.000]  請問一下這些天使
[00:20:19.000 --> 00:20:21.000]  這些長老
[00:20:21.000 --> 00:20:24.000]  這些四佛物
[00:20:24.000 --> 00:20:26.000]  最高等級的
[00:20:26.000 --> 00:20:27.000]  他們是怎麼敬拜
[00:20:27.000 --> 00:20:29.000]  他們是站著坐著
[00:20:29.000 --> 00:20:30.000]  還是跳著
[00:20:30.000 --> 00:20:33.000]  還是趴著
[00:20:33.000 --> 00:20:36.000]  趴在地上
[00:20:36.000 --> 00:20:38.000]  現在你去
[00:20:38.000 --> 00:20:39.000]  有一些步道會
[00:20:39.000 --> 00:20:40.000]  音樂步道會
[00:20:40.000 --> 00:20:41.000]  他們唱歌的時候
[00:20:41.000 --> 00:20:44.000]  就跳著
[00:20:44.000 --> 00:20:49.000]  跳著要唱歌不容易
[00:20:49.000 --> 00:20:54.000]  現在都學習跳著
[00:20:54.000 --> 00:20:56.000]  我想敬拜沒有關係
[00:20:56.000 --> 00:20:57.000]  但是在這裡趴著
[00:20:57.000 --> 00:21:01.000]  代表著伏伏在神的面前
[00:21:01.000 --> 00:21:03.000]  他們敬拜
[00:21:03.000 --> 00:21:08.000]  講到幾個關鍵的字
[00:21:08.000 --> 00:21:10.000]  他們頌讚
[00:21:10.000 --> 00:21:12.000]  所以我們也要學習
[00:21:12.000 --> 00:21:13.000]  我們在地上
[00:21:13.000 --> 00:21:17.000]  怎麼學習跟神頌讚
[00:21:17.000 --> 00:21:19.000]  叫praise
[00:21:19.000 --> 00:21:21.000]  讚美神
[00:21:21.000 --> 00:21:24.000]  因為他是榮耀歸給他
[00:21:24.000 --> 00:21:28.000]  滿有智慧感恩
[00:21:28.000 --> 00:21:33.000]  尊貴權柄大利
[00:21:33.000 --> 00:21:38.000]  他的power
[00:21:38.000 --> 00:21:41.000]  我們坐在這裡一個小時
[00:21:41.000 --> 00:21:42.000]  請問一下
[00:21:42.000 --> 00:21:44.000]  在這裡一個小時的時候
