
[00:00:00.000 --> 00:00:02.640]  今天早上繼續和大家來思想
[00:01:59.400 --> 00:02:02.400]  所以保羅為教會和諧合一來禱告
[00:02:02.400 --> 00:02:04.400]  然後在第二章裏
[00:02:04.400 --> 00:02:07.200]  保羅講到教會的和諧合一
[00:02:07.200 --> 00:02:10.100]  是來自弟兄姊妹
[00:02:10.100 --> 00:02:11.600]  在生活上
[00:02:11.600 --> 00:02:15.500]  我們能夠除去一切的自私自利
[00:02:15.500 --> 00:02:17.500]  不再自我
[00:02:17.500 --> 00:02:19.300]  我們要謙卑
[00:02:19.300 --> 00:02:20.400]  謙卑是甚麼呢?
[00:02:20.400 --> 00:02:23.100]  保羅在上面的經文告訴我們
[00:02:23.100 --> 00:02:25.600]  就是看別人比自己強
[00:02:25.600 --> 00:02:27.600]  謙卑是甚麼呢?
[00:02:27.600 --> 00:02:30.500]  就是不要單單顧自己的事
[00:02:30.500 --> 00:02:32.900]  也要顧別人的事
[00:02:32.900 --> 00:02:35.000]  保羅講到這裏的時候
[00:02:35.000 --> 00:02:36.800]  他就提出
[00:02:36.800 --> 00:02:40.500]  耶穌基督是我們謙卑的生命
[00:02:40.500 --> 00:02:42.500]  最好的榜樣
[00:02:42.500 --> 00:02:46.800]  我們要做一個謙卑的基督徒嗎?
[00:02:46.800 --> 00:02:50.300]  我們要做一個不再自私的基督徒嗎?
[00:02:50.300 --> 00:02:53.900]  我們要效法主耶穌基督
[00:02:53.900 --> 00:02:57.800]  原來當神做人的時候
[00:02:57.800 --> 00:03:02.400]  造成我們以神為中心來過生活
[00:03:02.400 --> 00:03:05.900]  造成我們要愛別人
[00:03:05.900 --> 00:03:09.800]  以別人為中心來過生活
[00:03:09.800 --> 00:03:12.900]  自從人類墮落犯罪之後
[00:03:12.900 --> 00:03:16.000]  我們看到人變成自私自利的
[00:03:16.000 --> 00:03:19.200]  只顧自己的
[00:03:19.200 --> 00:03:22.900]  這是一切罪的源頭
[00:03:22.900 --> 00:03:26.400]  就是自我為中心
[00:03:26.400 --> 00:03:32.400]  特別當我們看到魔鬼撒旦墮落的時候
[00:03:32.400 --> 00:03:35.400]  有一段經文在《耳塞俠書》第十四章
[00:03:35.400 --> 00:03:38.900]  十二至十四節
[00:03:38.900 --> 00:03:41.900]  是講到魔鬼撒旦墮落的時候
[00:03:41.900 --> 00:03:43.900]  他那種自言自語
[00:03:43.900 --> 00:03:51.200]  讓我們看到罪是什麼東西
[00:03:51.200 --> 00:03:53.600]  魔鬼撒旦墮落的時候
[00:03:53.600 --> 00:03:56.300]  他自言自語說
[00:03:56.300 --> 00:03:58.200]  「我要升到天上
[00:03:58.200 --> 00:04:02.700]  我要高舉我的寶座在眾星之上
[00:04:02.700 --> 00:04:06.000]  我要坐在罪會的山上
[00:04:06.000 --> 00:04:09.400]  我要與至上者同等」
[00:04:09.400 --> 00:04:11.100]  大家有沒有留意
[00:04:11.100 --> 00:04:18.400]  在這些短短的兩三節經文裏面
[00:04:18.400 --> 00:04:22.400]  在魔鬼撒旦自言自語裏面
[00:04:22.400 --> 00:04:24.700]  有一個字很突出
[00:04:24.700 --> 00:04:27.200]  就是「我」字
[00:04:27.200 --> 00:04:29.900]  最少我們剛才讀的時候
[00:04:29.900 --> 00:04:33.900]  有五次魔鬼撒旦說
[00:04:33.900 --> 00:04:34.700]  「我」
[00:04:34.700 --> 00:04:38.300]  「我要怎樣」
[00:04:38.300 --> 00:04:45.000]  整個他的心思意念都集中在自己的身上
[00:04:45.000 --> 00:04:48.000]  這個就是罪
[00:04:48.000 --> 00:04:56.300]  一切的罪來自人自我為中心
[00:04:56.300 --> 00:04:59.300]  所以當耶穌基督來到世界上的時候
[00:04:59.300 --> 00:05:00.500]  祂會讓我們看到
[00:05:00.500 --> 00:05:02.500]  祂要拯救我們脫離罪
[00:05:02.500 --> 00:05:04.900]  脫離這個自我為中心
[00:05:04.900 --> 00:05:07.000]  一個不再自我的人
[00:05:07.000 --> 00:05:10.600]  祂是以神為中心
[00:05:10.600 --> 00:05:13.100]  祂是為別人活著
[00:05:13.100 --> 00:05:15.400]  祂不再為自己活著
[00:05:15.400 --> 00:05:17.900]  不再擔顧自己的事
[00:05:17.900 --> 00:05:21.200]  祂要顧念別人的事
[00:05:21.200 --> 00:05:23.300]  所以基督的謙卑
[00:05:23.300 --> 00:05:31.600]  是我們作為基督徒最崇高的一個生命的榜樣
[00:05:31.600 --> 00:05:33.500]  所以第五節那句話
[00:05:33.500 --> 00:05:38.300]  「你們當以基督耶穌的心為心」
[00:05:38.300 --> 00:05:42.500]  就說我們要跟耶穌基督一樣
[00:05:42.500 --> 00:05:46.800]  以耶穌基督的心思成為我們的心思
[00:05:46.800 --> 00:05:50.500]  我們要效法耶穌基督
[00:05:50.500 --> 00:05:56.100]  這個成為我們生命的核心價值
[00:05:56.100 --> 00:06:00.000]  基督徒最重要的就是效法主耶穌基督
[00:06:00.000 --> 00:06:02.900]  因為祂是我們的榜樣
[00:06:02.900 --> 00:06:04.300]  我們求神幫助我們
[00:06:04.300 --> 00:06:08.800]  特別在很多教會
[00:06:08.800 --> 00:06:09.800]  包括城鎮
[00:06:09.800 --> 00:06:13.400]  我們很追求門徒訓練
[00:06:13.400 --> 00:06:16.200]  要作為一個門徒
[00:06:16.200 --> 00:06:19.800]  最重要的是效法耶穌基督
[00:06:19.800 --> 00:06:22.400]  我們的生命就像耶穌基督一樣
[00:06:22.400 --> 00:06:26.500]  究竟耶穌基督的生命是怎樣的生命呢?
[00:06:26.500 --> 00:06:28.300]  第一我們看到
[00:06:28.300 --> 00:06:30.400]  這段經文我們剛才讀的
[00:06:30.400 --> 00:06:35.600]  說耶穌基督是一個放下權益的神
[00:06:35.600 --> 00:06:38.600]  第六節一開始的時候
[00:06:38.600 --> 00:06:43.200]  說到「道成肉身」之前的耶穌基督
[00:06:43.200 --> 00:06:49.300]  實際上我們說到基督的先傳性
[00:06:49.300 --> 00:06:54.000]  即是說祂在降生為人之前
[00:06:54.000 --> 00:06:58.400]  祂已經在天上是永恆的神
[00:06:58.400 --> 00:07:01.900]  所以我們說到
[00:07:01.900 --> 00:07:04.200]  約翰三章十六節
[00:07:04.200 --> 00:07:07.100]  「神愛世人,神亦將聽獨生子」
[00:07:07.100 --> 00:07:09.100]  我們就發現這個「獨生子」
[00:07:09.100 --> 00:07:11.400]  在神學上有些問題
[00:07:11.400 --> 00:07:12.900]  即是祂未生之前
[00:07:12.900 --> 00:07:14.900]  是不是就沒有基督呢?
[00:07:14.900 --> 00:07:16.200]  不是
[00:07:16.200 --> 00:07:18.900]  基督在永恆裡面
[00:07:18.900 --> 00:07:20.300]  祂是神
[00:07:20.300 --> 00:07:22.300]  祂是三位一體的神
[00:07:22.300 --> 00:07:24.000]  祂是第二位
[00:07:24.000 --> 00:07:28.100]  「道成肉身」之前的耶穌基督
[00:07:28.100 --> 00:07:31.500]  是怎樣的耶穌基督呢?
[00:07:31.500 --> 00:07:32.900]  我們的基督
[00:07:32.900 --> 00:07:36.300]  第六節說「祂本有神的形象」
[00:07:36.300 --> 00:07:40.100]  祂本來就有神的形象
[00:07:40.100 --> 00:07:44.900]  這個形象不是說耶穌基督
[00:07:44.900 --> 00:07:48.700]  「道成肉身」之前祂似神
[00:07:48.700 --> 00:07:52.300]  祂不是似神
[00:07:52.300 --> 00:07:55.300]  祂是神來的
[00:07:55.300 --> 00:08:00.500]  好像約翰福音第一章第一節所說的
[00:08:00.500 --> 00:08:07.000]  「道成肉身」來到這個世界上面
[00:08:07.000 --> 00:08:09.100]  如果「道」就是神
[00:08:09.100 --> 00:08:16.300]  耶穌基督是「道成肉身」的神
[00:08:16.300 --> 00:08:18.300]  所以我們看這裡的經文的時候
[00:08:18.300 --> 00:08:19.900]  祂本有神的形象
[00:08:19.900 --> 00:08:21.700]  這個形象
[00:08:21.700 --> 00:08:23.700]  研究聖經的人告訴我們
[00:08:23.700 --> 00:08:29.500]  應該是講到神的本質和祂的內涵
[00:08:29.500 --> 00:08:31.300]  「道成肉身」之前的基督
[00:08:31.300 --> 00:08:35.700]  本來祂就是永恆的神
[00:08:35.700 --> 00:08:40.500]  就是這麼簡單
[00:08:40.500 --> 00:08:43.800]  三位一體的第二位
[00:08:43.800 --> 00:08:48.900]  祂有神的一切的尊貴榮耀
[00:08:48.900 --> 00:08:53.100]  祂是創造天地萬物的主
[00:08:53.100 --> 00:08:58.900]  但這裡說一位這麼尊貴榮耀的神
[00:08:58.900 --> 00:09:01.500]  祂怎樣去決定呢?
[00:09:01.500 --> 00:09:02.300]  第六節說
[00:09:02.300 --> 00:09:08.900]  「不以自己與神同等為強奪」
[00:09:08.900 --> 00:09:11.500]  祂沒有說自己是神
[00:09:11.500 --> 00:09:17.900]  就將自己應有的權益緊緊抓住
[00:09:17.900 --> 00:09:20.100]  不放手
[00:09:20.100 --> 00:09:26.500]  祂沒有這樣
[00:09:26.500 --> 00:09:32.300]  祂本來有屬於神一切的榮耀和權益
[00:09:32.300 --> 00:09:35.700]  祂有這種權益要來做什麼呢?
[00:09:35.700 --> 00:09:36.500]  很多時候
[00:09:36.500 --> 00:09:39.500]  如果我們人想的時候
[00:09:39.500 --> 00:09:45.100]  祂為自己爭取更多的權益
[00:09:45.100 --> 00:09:49.100]  古代的君王就是這樣
[00:09:49.100 --> 00:09:53.300]  在帝王的時代裡
[00:09:53.300 --> 00:09:56.900]  這個人他成為皇帝
[00:09:56.900 --> 00:10:00.100]  就是說整個國家都是屬於他的
[00:10:00.100 --> 00:10:03.100]  所有的人要聽他的話
[00:10:03.100 --> 00:10:05.300]  他可以制定一個律法
[00:10:05.300 --> 00:10:09.500]  也可以朝令夕改
[00:10:09.500 --> 00:10:11.300]  他要誰生就誰生
[00:10:11.300 --> 00:10:14.100]  他要誰死就誰死
[00:10:14.100 --> 00:10:16.100]  他有權這樣做
[00:10:16.100 --> 00:10:18.300]  因為他是皇帝
[00:10:18.300 --> 00:10:20.700]  國家一切都是屬於他的
[00:10:20.700 --> 00:10:22.700]  國家的地圖
[00:10:22.700 --> 00:10:24.100]  國家的房屋
[00:10:24.100 --> 00:10:25.300]  一切都是他的
[00:10:25.300 --> 00:10:26.500]  因為他是皇帝
[00:10:26.500 --> 00:10:28.100]  他擁有這一切
[00:10:28.100 --> 00:10:32.700]  他緊緊抓住他自己的權益
[00:10:32.700 --> 00:10:36.700]  他去佔領多一個國家的時候
[00:10:36.700 --> 00:10:40.100]  他就多一些權益
[00:10:40.100 --> 00:10:42.100]  他緊緊抓住這一些
[00:10:42.100 --> 00:10:47.500]  為自己爭取更多更多的權益
[00:10:47.500 --> 00:10:48.900]  他已經擁有很多
[00:10:48.900 --> 00:10:53.300]  他要擁有更多
[00:10:53.300 --> 00:10:55.900]  但這個聖經告訴我們
[00:10:55.900 --> 00:10:58.700]  基督到成肉身之前
[00:10:58.700 --> 00:11:01.500]  祂本來就是神
[00:11:01.500 --> 00:11:05.300]  但祂不以自己與神同等為強奪
[00:11:05.300 --> 00:11:09.900]  沒有緊緊抓住祂自己的權益
[00:11:09.900 --> 00:11:12.300]  祂不是好像魔鬼撒旦一樣
[00:11:12.300 --> 00:11:19.500]  祂沒有的,祂都想爭取要得著
[00:11:19.500 --> 00:11:23.300]  主基督不是這樣
[00:11:23.300 --> 00:11:27.100]  所以我們看到今日的文化
[00:11:27.100 --> 00:11:29.700]  人類的文化
[00:11:29.700 --> 00:11:37.500]  是一個受魔鬼撒旦所影響和利用的文化
[00:11:37.500 --> 00:11:39.100]  所以西方的文化
[00:11:39.100 --> 00:11:41.700]  我們以前在這裏提到
[00:11:41.700 --> 00:11:47.500]  早就是一種自戀的文化
[00:11:47.500 --> 00:11:49.900]  因為自戀的文化就是
[00:11:49.900 --> 00:11:51.700]  我生存在這個地上
[00:11:51.700 --> 00:11:55.700]  我就要爭取我可以得著的
[00:11:55.700 --> 00:11:56.900]  我未得著的
[00:11:56.900 --> 00:11:59.900]  我要繼續的來爭取
[00:11:59.900 --> 00:12:02.700]  一個自戀的文化
[00:12:02.700 --> 00:12:06.700]  一個自戀的文化到最近
[00:12:06.700 --> 00:12:08.700]  一切的研究告訴我們
[00:12:08.700 --> 00:12:11.500]  特別是西方的社會
[00:12:11.500 --> 00:12:15.500]  已經患染了自戀的疫症
[00:12:15.500 --> 00:12:17.500]  已經成為一種傳染病
[00:12:17.500 --> 00:12:21.300]  可怕的傳染病
[00:12:21.300 --> 00:12:24.300]  自戀的疫症
[00:12:24.300 --> 00:12:26.900]  其實耶穌基督老早就講到
[00:12:26.900 --> 00:12:30.100]  當人沒有神的時候
[00:12:30.100 --> 00:12:33.100]  當人墮落犯罪的時候
[00:12:33.100 --> 00:12:39.700]  人就在罪中只顧念自己的需要
[00:12:39.700 --> 00:12:42.500]  譬如耶穌講到那個無知的財主
[00:12:42.500 --> 00:12:43.700]  他有很多的田產
[00:12:43.700 --> 00:12:47.100]  他說我不知道將我這麼多的田產放在哪裏
[00:12:47.100 --> 00:12:51.300]  我的倉房不夠儲存
[00:12:51.300 --> 00:12:53.500]  所以他自己心裏說
[00:12:53.500 --> 00:12:55.900]  我的出產沒有地方收藏
[00:12:55.900 --> 00:12:58.100]  怎麽辦呢?
[00:12:58.100 --> 00:12:59.300]  然後他又說
[00:12:59.300 --> 00:13:00.900]  我要怎樣辦?
[00:13:00.900 --> 00:13:03.300]  要把我的倉房拆了
[00:13:03.300 --> 00:13:05.500]  凌蓋更大的
[00:13:05.500 --> 00:13:09.100]  在那裏可收藏我一切的糧食
[00:13:09.100 --> 00:13:10.700]  和財物
[00:13:10.700 --> 00:13:12.700]  然後對我的靈魂說
[00:13:12.700 --> 00:13:13.900]  靈魂啊
[00:13:13.900 --> 00:13:16.700]  你有許多的財物積存
[00:13:16.700 --> 00:13:20.700]  可作多年的費用
[00:13:20.700 --> 00:13:26.100]  只管安安逸逸地吃喝快樂吧
[00:13:26.100 --> 00:13:29.500]  這個無知的財主
[00:13:29.500 --> 00:13:32.500]  這裏的自言自語
[00:13:32.500 --> 00:13:34.700]  和剛才我們所引用的
[00:13:34.700 --> 00:13:41.100]  《美國耳塞書》十四章《魔鬼撒旦》的自言自語
[00:13:41.100 --> 00:13:44.500]  是有一樣東西是同樣的
[00:13:44.500 --> 00:13:46.100]  甚麽是同樣的呢?
[00:13:46.100 --> 00:13:47.300]  就是它都是什麽呢?
[00:13:47.300 --> 00:13:48.100]  每句都是我
[00:13:48.100 --> 00:13:54.500]  每句都是我
[00:13:54.500 --> 00:13:55.500]  我要怎樣辦?
[00:13:55.500 --> 00:13:57.900]  我要把我的倉房拆了
[00:13:57.900 --> 00:14:00.300]  凌蓋更大的
[00:14:00.300 --> 00:14:03.300]  可以收藏我一切的糧食和財物
[00:14:03.300 --> 00:14:05.300]  然後對我的靈魂說
[00:14:05.300 --> 00:14:06.500]  靈魂啊
[00:14:06.500 --> 00:14:07.700]  我自己啊
[00:14:07.700 --> 00:14:16.100]  你只管安安逸逸地吃喝快樂吧
[00:14:16.100 --> 00:14:19.100]  一個在罪裏面的人
[00:14:19.100 --> 00:14:22.500]  他是只顧自己的
[00:14:22.500 --> 00:14:25.900]  但我們的主耶穌給我們的榜樣不是這樣
[00:14:25.900 --> 00:14:26.900]  祂給我們的榜樣
[00:14:26.900 --> 00:14:31.500]  祂沒有將祂自己應有的
[00:14:31.500 --> 00:14:32.900]  可以有的
[00:14:32.900 --> 00:14:38.700]  權利緊緊地抓住
[00:14:38.700 --> 00:14:42.300]  那祂要來做甚麽呢?
[00:14:42.300 --> 00:14:45.900]  祂要來為別人而活
[00:14:45.900 --> 00:14:53.300]  所以主耶穌基督是一個為別人而活的主耶穌基督
[00:14:53.300 --> 00:14:58.100]  祂將祂自己所擁有的
[00:14:58.100 --> 00:15:03.100]  用來幫助有需要的人
[00:15:03.100 --> 00:15:07.100]  所以祂道成肉身來到世界上
[00:15:07.100 --> 00:15:09.500]  祂來到世界上的時候
[00:15:09.500 --> 00:15:12.900]  羅馬書第十五章第三節怎麽說呢?
[00:15:12.900 --> 00:15:16.300]  因為基督也不求自己的喜悅
[00:15:16.300 --> 00:15:17.900]  祂來到世界上
[00:15:17.900 --> 00:15:22.300]  不是要做自己喜歡做的事
[00:15:22.300 --> 00:15:30.100]  《約翰福音》說到耶穌基督來到世界上要遵行神的旨意
[00:15:30.100 --> 00:15:33.100]  祂來到不是要按照自己的意思行
[00:15:33.100 --> 00:15:38.900]  而是按照父神的旨意來過生活
[00:15:38.900 --> 00:15:42.700]  祂來到世界上
[00:15:42.700 --> 00:15:44.700]  祂要為人類
[00:15:44.700 --> 00:15:47.100]  墮落犯罪的人類
[00:15:47.100 --> 00:15:50.500]  預備救恩
[00:15:50.500 --> 00:15:54.500]  祂願意離開舒適溫馨的天下
[00:15:54.500 --> 00:15:56.500]  來到世界上
[00:15:56.500 --> 00:15:58.900]  付出最大的代價
[00:15:58.900 --> 00:16:01.500]  來拯救人類
[00:16:01.500 --> 00:16:04.500]  要來成為黑暗時代的光
[00:16:04.500 --> 00:16:07.500]  祂來到世界裡面
[00:16:07.500 --> 00:16:12.100]  成為人虛空心靈的滿足
[00:16:12.100 --> 00:16:16.700]  成為人虛空心靈的真正的糧食
[00:16:16.700 --> 00:16:21.100]  要帶給人有豐盛的生命
[00:16:21.100 --> 00:16:26.100]  祂要給人一個將來去天堂的盼望
[00:16:26.100 --> 00:16:29.300]  一個護照
[00:16:29.300 --> 00:16:30.900]  我們感謝神的恩典
[00:16:30.900 --> 00:16:33.300]  耶穌基督來到世界上
[00:16:33.300 --> 00:16:36.500]  不是要為自己爭取什麼
[00:16:36.500 --> 00:16:39.500]  祂來到世界上
[00:16:39.500 --> 00:16:44.700]  是要將祂所有的悼空
[00:16:44.700 --> 00:16:49.100]  好像我們接下來要看到的經文一樣
[00:16:49.100 --> 00:16:50.700]  所以我們感謝神的恩典
[00:16:50.700 --> 00:16:54.500]  如果我們要效法耶穌基督的時候
[00:16:54.500 --> 00:16:58.100]  我們要效法耶穌基督
[00:16:58.100 --> 00:17:01.300]  來放下我們的權益
[00:17:01.300 --> 00:17:05.900]  自從第二次世界大戰之後
[00:17:05.900 --> 00:17:11.100]  我們越來越追求人權
[00:17:11.100 --> 00:17:15.900]  什麼人都要爭取自己的權益
[00:17:15.900 --> 00:17:22.900]  同性戀的人也要爭取同性戀的權益
[00:17:22.900 --> 00:17:25.900]  所有社會裡面
[00:17:25.900 --> 00:17:28.300]  不同種類的人
[00:17:28.300 --> 00:17:31.100]  我們都要爭取我們的權益
[00:17:31.100 --> 00:17:36.300]  因為今天是一個爭取權益的時代
[00:17:36.300 --> 00:17:39.100]  但是我們要效法耶穌基督的時候
[00:17:39.100 --> 00:17:40.500]  我們要效法什麼呢?
[00:17:40.500 --> 00:17:44.500]  耶穌放下祂自己的權益
[00:17:44.500 --> 00:17:50.500]  祂是要成為一個為別人而活的耶穌基督
[00:17:50.500 --> 00:17:55.700]  The man for others
[00:17:55.700 --> 00:17:56.700]  所以我們時時說
[00:17:56.700 --> 00:18:03.100]  我們要學習什麼門徒訓練呢?
[00:18:03.100 --> 00:18:07.300]  如果門徒訓練在今天來說
[00:18:07.300 --> 00:18:13.100]  是要我們學習一套新的查經方法
[00:18:13.100 --> 00:18:17.500]  或者我們要學習一套新的
[00:18:17.500 --> 00:18:21.500]  不同的述靈操練的方法
[00:18:21.500 --> 00:18:23.100]  這些都是好的
[00:18:23.100 --> 00:18:25.500]  但不是真正門徒的訓練
[00:18:25.500 --> 00:18:30.100]  門徒的訓練有基本的原則
[00:18:30.100 --> 00:18:33.700]  這個基本原則就是效法耶穌基督
[00:18:33.700 --> 00:18:37.100]  首先放下我們的權益
[00:18:37.100 --> 00:18:44.100]  好像第六節的經文所提醒我們的
[00:18:44.100 --> 00:18:49.700]  我們看到第七、第八節那裡說到
[00:18:49.700 --> 00:18:52.700]  作為耶穌的門徒
[00:18:52.700 --> 00:18:54.100]  效法耶穌基督
[00:18:54.100 --> 00:18:56.300]  還有第二樣東西我們要留心的
[00:18:56.300 --> 00:18:58.500]  就是我們要好像耶穌基督一樣
[00:18:58.500 --> 00:19:01.100]  徹底的付出
[00:19:01.100 --> 00:19:03.100]  徹底的付出
[00:19:03.100 --> 00:19:05.100]  第七節怎麼說呢?
[00:19:05.100 --> 00:19:09.300]  「反倒虛己取了奴目的形象
[00:19:09.300 --> 00:19:11.700]  成為人的樣式
[00:19:11.700 --> 00:19:14.300]  既有人的樣子就自己卑微
[00:19:14.300 --> 00:19:15.900]  全心信服
[00:19:15.900 --> 00:19:17.300]  以至於死
[00:19:17.300 --> 00:19:22.300]  且死在十字架上」
[00:19:22.300 --> 00:19:26.100]  非常寶貴的兩節的經文
[00:19:26.100 --> 00:19:27.900]  第六節說耶穌基督
[00:19:27.900 --> 00:19:29.500]  本有神的形象
[00:19:29.500 --> 00:19:32.900]  但祂沒有緊緊的抓住
[00:19:32.900 --> 00:19:36.300]  屬於神,祂應該有的
[00:19:36.300 --> 00:19:37.900]  一切的權益
[00:19:37.900 --> 00:19:44.300]  祂是做一個棄權的神
[00:19:44.300 --> 00:19:45.100]  棄權做什麼呢?
[00:19:45.100 --> 00:19:48.500]  「道成肉身來到世界上
[00:19:48.500 --> 00:19:53.100]  要拯救人類」
[00:19:53.100 --> 00:19:56.900]  這裡說祂反倒虛己
[00:19:56.900 --> 00:20:03.900]  虛己就是將自己倒空
[00:20:03.900 --> 00:20:06.500]  神學家就有很多的辯論
[00:20:06.500 --> 00:20:09.700]  究竟耶穌的倒空是倒空什麼呢?
[00:20:09.700 --> 00:20:11.700]  有些神學家說
[00:20:11.700 --> 00:20:14.700]  耶穌將祂的神性倒空
[00:20:14.700 --> 00:20:16.700]  留在天上
[00:20:16.700 --> 00:20:18.500]  沒有帶到地上
[00:20:18.500 --> 00:20:19.900]  道成肉身
[00:20:19.900 --> 00:20:24.700]  這是錯誤的觀點
[00:20:24.700 --> 00:20:27.100]  耶穌來到世界上的時候
[00:20:27.100 --> 00:20:29.100]  雖然祂成為一個卑微的人
[00:20:29.100 --> 00:20:30.900]  但祂仍然被認出
[00:20:30.900 --> 00:20:36.500]  祂是完全的神,完全的人
[00:20:36.500 --> 00:20:41.100]  耶穌基督是神人而成
[00:20:41.100 --> 00:20:44.700]  只不過祂將自己倒空
[00:20:44.700 --> 00:20:55.300]  就是將自己的榮耀掩蓋了
[00:20:55.300 --> 00:21:00.500]  暫時放下屬於神的榮耀
[00:21:00.500 --> 00:21:02.500]  好像古代的君王
[00:21:02.500 --> 00:21:07.900]  有時他們想了解子民的生活是怎樣
[00:21:07.900 --> 00:21:10.700]  所以就微伏出巡
[00:21:10.700 --> 00:21:13.300]  去體察民情
[00:21:13.300 --> 00:21:19.900]  中國最出名的清朝兩個皇帝
[00:21:19.900 --> 00:21:21.500]  也曾經這樣做
[00:21:21.500 --> 00:21:27.500]  康熙和乾隆王也曾經微伏南巡
[00:21:27.500 --> 00:21:29.900]  去了解民情
[00:21:29.900 --> 00:21:32.500]  這當然是好事
[00:21:32.500 --> 00:21:37.500]  當他們微伏南巡的時候
[00:21:37.500 --> 00:21:44.100]  他們也不想別人認出他們是皇帝
[00:21:44.100 --> 00:21:51.300]  其實以前英國維多利亞女皇
[00:21:51.300 --> 00:21:54.100]  也經常這樣做
[00:21:54.100 --> 00:21:55.500]  特別傍晚的時候
[00:21:55.500 --> 00:22:00.500]  她會在蘇格蘭的礦場那裡
[00:22:00.500 --> 00:22:05.700]  突然出現探訪一些礦工的家人
[00:22:05.700 --> 00:22:09.100]  令到他們很尷尬
[00:22:09.100 --> 00:22:10.900]  因為她走了之後
[00:22:10.900 --> 00:22:16.100]  人們就在找這個人家
[00:22:16.100 --> 00:22:20.500]  「這個英女皇來你那裡有什麼要說?」
[00:22:20.500 --> 00:22:22.900]  「她來做什麼?」
[00:22:22.900 --> 00:22:27.500]  「如果我早知道英女皇會來我那裡」
[00:22:27.500 --> 00:22:31.100]  「我就早點佈置好家庭」
[00:22:31.100 --> 00:22:33.700]  「我就洗乾淨我的地方」
[00:22:33.700 --> 00:22:36.500]  「等英女皇來的時候」
[00:22:36.500 --> 00:22:41.500]  「她可以看到一個很乾淨、很整潔的家庭」
[00:22:41.500 --> 00:22:47.700]  「可惜我剛剛下班回來,髒髒的」
[00:22:47.700 --> 00:22:53.300]  「她就來了,真是令我很尷尬」
[00:22:53.300 --> 00:22:57.700]  當一個皇帝微伏南巡的時候
[00:22:57.700 --> 00:23:03.900]  他不想讓人知道他的身份
[00:23:03.900 --> 00:23:07.700]  所以耶穌基督虛己
[00:23:07.700 --> 00:23:09.900]  他將什麼倒空呢?
[00:23:09.900 --> 00:23:11.100]  就是這裡所說的
[00:23:11.100 --> 00:23:13.700]  其實我們不用太遠去解釋
[00:23:13.700 --> 00:23:15.700]  耶穌倒空什麼
[00:23:15.700 --> 00:23:19.500]  就是他取了奴僕的形象
[00:23:19.500 --> 00:23:22.300]  成為人的樣式
[00:23:22.300 --> 00:23:25.700]  他來到世界
[00:23:25.700 --> 00:23:27.300]  不是成為人上人
