
[00:00:00.000 --> 00:00:02.000]  為我們社命的主
[00:02:10.000 --> 00:02:12.000]  我們的主耶穌基督呢
[00:02:12.000 --> 00:02:14.000]  是不是有沒有需要其他一起敬拜
[00:02:14.000 --> 00:02:16.000]  但是我們就問這個問題
[00:02:16.000 --> 00:02:18.000]  是不是敬拜我們的主耶穌基督
[00:02:18.000 --> 00:02:20.000]  就足夠呢
[00:02:20.000 --> 00:02:22.000]  剛才大家都有唱歌
[00:02:22.000 --> 00:02:24.000]  《恩典之路》我們是不是敬拜
[00:02:24.000 --> 00:02:26.000]  唯一的耶穌就已經足夠呢
[00:02:26.000 --> 00:02:28.000]  我們今天會從
[00:02:28.000 --> 00:02:30.000]  《馬可福音》第十五章
[00:02:30.000 --> 00:02:32.000]  一起去研讀
[00:02:32.000 --> 00:02:34.000]  一起去分享神的話語當中
[00:02:34.000 --> 00:02:36.000]  我們明白這個主題
[00:02:36.000 --> 00:02:38.000]  我們繼續去怎樣去回應
[00:02:38.000 --> 00:02:40.000]  我們做基督徒
[00:02:40.000 --> 00:02:42.000]  繼續怎樣去回應這個真理
[00:02:42.000 --> 00:02:44.000]  我們一起低頭祈禱
[00:02:44.000 --> 00:02:46.000]  愛我們的天父上帝
[00:02:46.000 --> 00:02:48.000]  我們多謝你
[00:02:48.000 --> 00:02:50.000]  你的寶貴愛子主耶穌基督
[00:02:50.000 --> 00:02:52.000]  來到我們當中
[00:02:52.000 --> 00:02:54.000]  使我們能夠認識神
[00:02:54.000 --> 00:02:56.000]  求你幫助我們
[00:02:56.000 --> 00:02:58.000]  在你寶貴的話語當中
[00:02:58.000 --> 00:03:00.000]  去明白你的真理
[00:03:00.000 --> 00:03:02.000]  因為我們當中
[00:03:02.000 --> 00:03:04.000]  各人都帶著各樣的重擔
[00:03:04.000 --> 00:03:06.000]  神你是清楚知道
[00:03:06.000 --> 00:03:08.000]  主呀你是一個安慰我們的神
[00:03:08.000 --> 00:03:10.000]  求你幫助我們從你的話語當中
[00:03:10.000 --> 00:03:12.000]  去認識真理
[00:03:12.000 --> 00:03:14.000]  開我們耳朵
[00:03:14.000 --> 00:03:16.000]  使我們聽得清楚
[00:03:16.000 --> 00:03:18.000]  開你的眼睛
[00:03:18.000 --> 00:03:20.000]  看得明白
[00:03:20.000 --> 00:03:22.000]  多謝你求你帶領以下的時間
[00:03:22.000 --> 00:03:24.000]  求聖靈幫助我們
[00:03:24.000 --> 00:03:26.000]  禱告是奉主耶穌得聖的名詞祈求
[00:03:26.000 --> 00:03:28.000]  我們的故事
[00:03:28.000 --> 00:03:30.000]  就是《馬可福音》
[00:03:30.000 --> 00:03:32.000]  我們上一個主日
[00:03:32.000 --> 00:03:34.000]  周大興
[00:03:34.000 --> 00:03:36.000]  已經跟我們分享了
[00:03:36.000 --> 00:03:38.000]  主耶穌基督
[00:03:38.000 --> 00:03:40.000]  去到赫西瑪園園的時候
[00:03:40.000 --> 00:03:42.000]  去禱告
[00:03:42.000 --> 00:03:44.000]  最後晚餐之後去赫西瑪園園禱告
[00:03:44.000 --> 00:03:46.000]  接著就被兵丁去捉拿
[00:03:46.000 --> 00:03:48.000]  在捉拿之後
[00:03:48.000 --> 00:03:50.000]  就去審判
[00:03:50.000 --> 00:03:52.000]  如果大家一起看《馬可福音》第十五章的時候
[00:03:52.000 --> 00:03:54.000]  大家就會看到
[00:03:54.000 --> 00:03:56.000]  在捉拿審判期間
[00:03:56.000 --> 00:03:58.000]  就被眾人
[00:03:58.000 --> 00:04:00.000]  去侮辱
[00:04:00.000 --> 00:04:02.000]  被一班
[00:04:02.000 --> 00:04:04.000]  的
[00:04:04.000 --> 00:04:06.000]  猶太人去誹謗他
[00:04:06.000 --> 00:04:08.000]  民事法律錯人
[00:04:08.000 --> 00:04:10.000]  甚至是長老他們誹謗他
[00:04:10.000 --> 00:04:12.000]  結果就經過種種的
[00:04:12.000 --> 00:04:14.000]  審判之後
[00:04:14.000 --> 00:04:16.000]  就
[00:04:16.000 --> 00:04:18.000]  去到要揹十字架
[00:04:18.000 --> 00:04:20.000]  去到刑場去到捉留地
[00:04:20.000 --> 00:04:22.000]  這個地方去被釘十字架
[00:04:22.000 --> 00:04:24.000]  我們就從二十一節
[00:04:24.000 --> 00:04:26.000]  開始看
[00:04:26.000 --> 00:04:28.000]  二十一節提到說有一個古里內人
[00:04:28.000 --> 00:04:30.000]  西門
[00:04:30.000 --> 00:04:32.000]  就是來這個
[00:04:32.000 --> 00:04:34.000]  尼勒撒冷去過御御節
[00:04:34.000 --> 00:04:36.000]  那個時候是御御節期間
[00:04:36.000 --> 00:04:38.000]  在那個地方大約是北非
[00:04:38.000 --> 00:04:40.000]  尼比亞那邊的現代尼比亞
[00:04:40.000 --> 00:04:42.000]  的地方大約是
[00:04:42.000 --> 00:04:44.000]  去到尼勒撒冷
[00:04:44.000 --> 00:04:46.000]  去過御御節的時候
[00:04:46.000 --> 00:04:48.000]  就被人拉了過來
[00:04:48.000 --> 00:04:50.000]  不知道是好運還是不好運
[00:04:50.000 --> 00:04:52.000]  過年就
[00:04:52.000 --> 00:04:54.000]  不是走得很好運
[00:04:54.000 --> 00:04:56.000]  被人捉了去揹十字架
[00:04:56.000 --> 00:04:58.000]  和耶穌揹十字架
[00:04:58.000 --> 00:05:00.000]  其實現在想起來
[00:05:00.000 --> 00:05:02.000]  是一個
[00:05:02.000 --> 00:05:04.000]  很榮幸的事情
[00:05:04.000 --> 00:05:06.000]  因為是陪耶穌走
[00:05:06.000 --> 00:05:08.000]  這條最後的路程的最後
[00:05:08.000 --> 00:05:10.000]  他就陪幫耶穌
[00:05:10.000 --> 00:05:12.000]  揹這個十字架走
[00:05:12.000 --> 00:05:14.000]  因為當時耶穌已經過了
[00:05:14.000 --> 00:05:16.000]  一整夜的審判
[00:05:16.000 --> 00:05:18.000]  又被人
[00:05:18.000 --> 00:05:20.000]  去打他
[00:05:20.000 --> 00:05:22.000]  用激精
[00:05:22.000 --> 00:05:24.000]  和給他冠冕戴的時候
[00:05:24.000 --> 00:05:26.000]  他身體的力氣上面
[00:05:26.000 --> 00:05:28.000]  已經是很
[00:05:28.000 --> 00:05:30.000]  已經很弱的了
[00:05:30.000 --> 00:05:32.000]  他走 揹著十字架
[00:05:32.000 --> 00:05:34.000]  被釘 判這個
[00:05:34.000 --> 00:05:36.000]  很重的刑 釘十字架刑的時候
[00:05:36.000 --> 00:05:38.000]  他們要 耶穌要揹著十字架
[00:05:38.000 --> 00:05:40.000]  去到那個刑場
[00:05:40.000 --> 00:05:42.000]  那麼這個西門
[00:05:42.000 --> 00:05:44.000]  就被兵丁就捉了過來
[00:05:44.000 --> 00:05:46.000]  說要幫他手
[00:05:46.000 --> 00:05:48.000]  幫耶穌去揹這個十字架
[00:05:48.000 --> 00:05:50.000]  走 那去到這個時候
[00:05:50.000 --> 00:05:52.000]  有兵丁就說
[00:05:52.000 --> 00:05:54.000]  給一些抹藥去調和的酒
[00:05:54.000 --> 00:05:56.000]  去吃 那大家如果想起來
[00:05:56.000 --> 00:05:58.000]  那時候耶穌出生的時候
[00:05:58.000 --> 00:06:00.000]  都有收過抹藥的禮物
[00:06:00.000 --> 00:06:02.000]  是減輕
[00:06:02.000 --> 00:06:04.000]  痛楚的一種
[00:06:04.000 --> 00:06:06.000]  的藥物去可以調和
[00:06:06.000 --> 00:06:08.000]  在這裡一起飲用的時候
[00:06:08.000 --> 00:06:10.000]  可以減輕你身體的痛楚
[00:06:10.000 --> 00:06:12.000]  那麼去到十字架的刑場
[00:06:12.000 --> 00:06:14.000]  但是耶穌沒有接受
[00:06:14.000 --> 00:06:16.000]  他願意甘願去承受
[00:06:16.000 --> 00:06:18.000]  這些的真的痛楚
[00:06:18.000 --> 00:06:20.000]  不需要減低他的痛楚
[00:06:20.000 --> 00:06:22.000]  他願意
[00:06:22.000 --> 00:06:24.000]  去承擔這個
[00:06:24.000 --> 00:06:26.000]  眾人的
[00:06:26.000 --> 00:06:28.000]  侮辱和
[00:06:28.000 --> 00:06:30.000]  事情的時候
[00:06:30.000 --> 00:06:32.000]  他沒有領受這個
[00:06:32.000 --> 00:06:34.000]  的抹藥調和的酒
[00:06:34.000 --> 00:06:36.000]  但是我們看到的時候
[00:06:36.000 --> 00:06:38.000]  在那個十字架
[00:06:38.000 --> 00:06:40.000]  去到刑場釘十字架的時候
[00:06:40.000 --> 00:06:42.000]  大約那時候是九點鐘左右
[00:06:42.000 --> 00:06:44.000]  大約早上九點鐘左右的時候
[00:06:44.000 --> 00:06:46.000]  他就被釘上十字架上面
[00:06:46.000 --> 00:06:48.000]  他看到原來那個十字架
[00:06:48.000 --> 00:06:50.000]  他的罪名是什麼
[00:06:50.000 --> 00:06:52.000]  他說自己
[00:06:52.000 --> 00:06:54.000]  他是猶太人的王
[00:06:54.000 --> 00:06:56.000]  我們看到這個時候
[00:06:56.000 --> 00:06:58.000]  他說他是猶太人的王
[00:06:58.000 --> 00:07:00.000]  審問期間耶穌
[00:07:00.000 --> 00:07:02.000]  你說是不是真的
[00:07:02.000 --> 00:07:04.000]  其實看起來真的是
[00:07:04.000 --> 00:07:06.000]  旁邊那兩個冰釘
[00:07:06.000 --> 00:07:08.000]  那兩個強盜被釘十字架
[00:07:08.000 --> 00:07:10.000]  一同釘十字架的強盜
[00:07:10.000 --> 00:07:12.000]  就一邊做一邊遊
[00:07:12.000 --> 00:07:14.000]  一個就在那裡
[00:07:14.000 --> 00:07:16.000]  其中一個就在那裡辱罵他
[00:07:16.000 --> 00:07:18.000]  你在那裡說
[00:07:18.000 --> 00:07:20.000]  三天拆聖殿
[00:07:20.000 --> 00:07:22.000]  三天讓你建造回來
[00:07:22.000 --> 00:07:24.000]  你是不是真的
[00:07:24.000 --> 00:07:26.000]  你這麼厲害
[00:07:26.000 --> 00:07:28.000]  你自己救救自己
[00:07:28.000 --> 00:07:30.000]  我們大家都釘十字架
[00:07:30.000 --> 00:07:32.000]  你特別厲害
[00:07:32.000 --> 00:07:34.000]  那你自己跳下來
[00:07:34.000 --> 00:07:36.000]  在那裡侮辱他
[00:07:36.000 --> 00:07:38.000]  用言語去侮辱他
[00:07:38.000 --> 00:07:40.000]  我們的主耶穌基督
[00:07:40.000 --> 00:07:42.000]  主耶穌基督有沒有跳下來
[00:07:42.000 --> 00:07:44.000]  經文有沒有說
[00:07:44.000 --> 00:07:46.000]  經文說他沒有跳下來
[00:07:46.000 --> 00:07:48.000]  祭司文士法利塞人就在那裡戲弄他
[00:07:48.000 --> 00:07:50.000]  彼此在那裡說
[00:07:50.000 --> 00:07:52.000]  你救了別人
[00:07:52.000 --> 00:07:54.000]  救了人就反而救不了自己
[00:07:54.000 --> 00:07:56.000]  這個以色列王的基督
[00:07:56.000 --> 00:07:58.000]  現在你不如從十字架上
[00:07:58.000 --> 00:08:00.000]  跳下來
[00:08:00.000 --> 00:08:02.000]  那我就信了
[00:08:02.000 --> 00:08:04.000]  那群
[00:08:04.000 --> 00:08:06.000]  祭司長和文士
[00:08:06.000 --> 00:08:08.000]  作出這種炎熱的挑戰
[00:08:08.000 --> 00:08:10.000]  就算耶穌跳下來
[00:08:10.000 --> 00:08:12.000]  你猜他信不信
[00:08:12.000 --> 00:08:14.000]  我相信他都不會信
[00:08:14.000 --> 00:08:16.000]  不過在那裡挑釁他
[00:08:16.000 --> 00:08:18.000]  在那裡嘲諷他
[00:08:18.000 --> 00:08:20.000]  嘲諷他其實看到這時候
[00:08:20.000 --> 00:08:22.000]  他說這個是尼塞亞
[00:08:22.000 --> 00:08:24.000]  尼塞亞
[00:08:24.000 --> 00:08:26.000]  尼塞亞在以色列文當中
[00:08:26.000 --> 00:08:28.000]  他的字是非常重要的字眼
[00:08:28.000 --> 00:08:30.000]  因為尼塞亞
[00:08:30.000 --> 00:08:32.000]  就代表了受高者的意思
[00:08:32.000 --> 00:08:34.000]  希臘文就是基督
[00:08:34.000 --> 00:08:36.000]  所以是基督
[00:08:36.000 --> 00:08:38.000]  尼塞亞是同一個字
[00:08:38.000 --> 00:08:40.000]  基本上是同一個字
[00:08:40.000 --> 00:08:42.000]  一個是希伯來
[00:08:42.000 --> 00:08:44.000]  一個是希臘話
[00:08:44.000 --> 00:08:46.000]  所以他就說你是一個受高者
[00:08:46.000 --> 00:08:48.000]  說真是受高者
[00:08:48.000 --> 00:08:50.000]  以色列受高者
[00:08:50.000 --> 00:08:52.000]  你就跳下來
[00:08:52.000 --> 00:08:54.000]  在《拔武義記》
[00:08:54.000 --> 00:08:56.000]  第十七章
[00:08:56.000 --> 00:08:58.000]  拿丹就在這裏
[00:08:58.000 --> 00:09:00.000]  和大衛在這裏講
[00:09:00.000 --> 00:09:02.000]  對話當中
[00:09:02.000 --> 00:09:04.000]  說大衛
[00:09:04.000 --> 00:09:06.000]  你到時回去
[00:09:06.000 --> 00:09:08.000]  受宗祝救的時候
[00:09:08.000 --> 00:09:10.000]  即是死的時候
[00:09:10.000 --> 00:09:12.000]  過世的時候 嘉賓的時候
[00:09:12.000 --> 00:09:14.000]  你和你的祖先
[00:09:14.000 --> 00:09:16.000]  就一起去到墳墓
[00:09:16.000 --> 00:09:18.000]  我
[00:09:18.000 --> 00:09:20.000]  主耶華神
[00:09:20.000 --> 00:09:22.000]  必使你的後裔
[00:09:22.000 --> 00:09:24.000]  大衛的後裔
[00:09:24.000 --> 00:09:26.000]  接著大衛的遺址
[00:09:26.000 --> 00:09:28.000]  耶和華必堅定
[00:09:28.000 --> 00:09:30.000]  他的國為
[00:09:30.000 --> 00:09:32.000]  接班人的國
[00:09:32.000 --> 00:09:34.000]  又會
[00:09:34.000 --> 00:09:36.000]  為耶和華建造
[00:09:36.000 --> 00:09:38.000]  聖殿 殿宇
[00:09:38.000 --> 00:09:40.000]  必定建立尼塞亞的國位
[00:09:40.000 --> 00:09:42.000]  直到永永遠遠
[00:09:42.000 --> 00:09:44.000]  所以在
[00:09:44.000 --> 00:09:46.000]  《拔武義記》下
[00:09:46.000 --> 00:09:48.000]  在大衛的年代
[00:09:48.000 --> 00:09:50.000]  已經有先知
[00:09:50.000 --> 00:09:52.000]  和大衛 告訴大衛
[00:09:52.000 --> 00:09:54.000]  我們的尼塞亞會將會來
[00:09:54.000 --> 00:09:56.000]  尼塞亞這個就是
[00:09:56.000 --> 00:09:58.000]  下一個預言來的
[00:09:58.000 --> 00:10:00.000]  我這個
[00:10:00.000 --> 00:10:02.000]  耶和華神就會做
[00:10:02.000 --> 00:10:04.000]  他的父 尼塞亞的父
[00:10:04.000 --> 00:10:06.000]  他要做我的子
[00:10:06.000 --> 00:10:08.000]  尼塞亞做基督
[00:10:08.000 --> 00:10:10.000]  做父神的子
[00:10:10.000 --> 00:10:12.000]  他就會
[00:10:12.000 --> 00:10:14.000]  他若犯了罪
[00:10:14.000 --> 00:10:16.000]  我必用仗擊打他
[00:10:16.000 --> 00:10:18.000]  因為耶穌
[00:10:18.000 --> 00:10:20.000]  沒有犯罪
[00:10:20.000 --> 00:10:22.000]  一聽到這裏
[00:10:22.000 --> 00:10:24.000]  原來這裏就是主耶穌基督
[00:10:24.000 --> 00:10:26.000]  在大衛的時候
[00:10:26.000 --> 00:10:28.000]  但我的慈愛
[00:10:28.000 --> 00:10:30.000]  永遠不離開他
[00:10:30.000 --> 00:10:32.000]  將離開在我前面
[00:10:32.000 --> 00:10:34.000]  所起的數落
[00:10:34.000 --> 00:10:36.000]  即是放棄了數落
[00:10:36.000 --> 00:10:38.000]  但不會離開主耶穌
[00:10:38.000 --> 00:10:40.000]  所以我們看到原來
[00:10:40.000 --> 00:10:42.000]  你的家 大衛
[00:10:42.000 --> 00:10:44.000]  你的國必在我面前
[00:10:44.000 --> 00:10:46.000]  你的國衛也必堅定
[00:10:46.000 --> 00:10:48.000]  直到永遠
[00:10:48.000 --> 00:10:50.000]  所以我們看到原來
[00:10:50.000 --> 00:10:52.000]  在大衛的時候
[00:10:52.000 --> 00:10:54.000]  直著先知 已經預表了
[00:10:54.000 --> 00:10:56.000]  尼塞亞的降臨
[00:10:56.000 --> 00:10:58.000]  如果大家留意
[00:10:58.000 --> 00:11:00.000]  看回彈爾里書
[00:11:00.000 --> 00:11:02.000]  或者是啟示錄
[00:11:02.000 --> 00:11:04.000]  甚至是福音書裏面
[00:11:04.000 --> 00:11:06.000]  都預表了主耶穌基督
[00:11:06.000 --> 00:11:08.000]  會再次回來
[00:11:08.000 --> 00:11:10.000]  這個尼塞亞再次回來
[00:11:10.000 --> 00:11:12.000]  大家有沒有聽過70.7
[00:11:12.000 --> 00:11:14.000]  70.7年的時間
[00:11:14.000 --> 00:11:16.000]  看回彈爾里書的時候
[00:11:16.000 --> 00:11:18.000]  就會看到原來
[00:11:18.000 --> 00:11:20.000]  彈爾里先知都提到
[00:11:20.000 --> 00:11:22.000]  主耶穌基督會回來
[00:11:22.000 --> 00:11:24.000]  所以你剛才文氏祭司長
[00:11:24.000 --> 00:11:26.000]  那句說話
[00:11:26.000 --> 00:11:28.000]  你這個以色列的尼塞亞
[00:11:28.000 --> 00:11:30.000]  其實他們清楚知道
[00:11:30.000 --> 00:11:32.000]  他們在說什麼
[00:11:32.000 --> 00:11:34.000]  他們這班的祭司長
[00:11:34.000 --> 00:11:36.000]  就在引用
[00:11:36.000 --> 00:11:38.000]  撒姆爾基夏的聖經的經文
[00:11:38.000 --> 00:11:40.000]  你說是尼塞亞
[00:11:40.000 --> 00:11:42.000]  你來這裡
[00:11:42.000 --> 00:11:44.000]  你在耶路撒冷
[00:11:44.000 --> 00:11:46.000]  進城的時候
[00:11:46.000 --> 00:11:48.000]  尼塞亞榮耀
[00:11:48.000 --> 00:11:50.000]  進入耶路撒冷城的時候
[00:11:50.000 --> 00:11:52.000]  就是那幾天
[00:11:52.000 --> 00:11:54.000]  早幾天
[00:11:54.000 --> 00:11:56.000]  進城那天的星期日
[00:11:56.000 --> 00:11:58.000]  早四五天
[00:11:58.000 --> 00:12:00.000]  這裏就說
[00:12:00.000 --> 00:12:02.000]  彈爾里書那裏
[00:12:02.000 --> 00:12:04.000]  就預表了
[00:12:04.000 --> 00:12:06.000]  有69.7年的時候
[00:12:06.000 --> 00:12:08.000]  就從尼希米
[00:12:08.000 --> 00:12:10.000]  從建這個耶路撒冷城牆
[00:12:10.000 --> 00:12:12.000]  開始計算
[00:12:12.000 --> 00:12:14.000]  計算到主耶穌基督
[00:12:14.000 --> 00:12:16.000]  進入耶路撒冷光榮進城的時候
[00:12:16.000 --> 00:12:20.000]  就是69.7年的時候
[00:12:20.000 --> 00:12:22.000]  現在
[00:12:22.000 --> 00:12:24.000]  就說這班文氏法尼塞亞人
[00:12:24.000 --> 00:12:26.000]  說得比較俗一點
[00:12:26.000 --> 00:12:28.000]  俗語少一點
[00:12:28.000 --> 00:12:30.000]  在引用主耶穌基督
[00:12:30.000 --> 00:12:32.000]  你這張十字架
[00:12:32.000 --> 00:12:34.000]  你是不是尼塞亞
[00:12:34.000 --> 00:12:36.000]  你是不是尼塞亞
[00:12:36.000 --> 00:12:38.000]  原來祭司文氏
[00:12:38.000 --> 00:12:40.000]  在戲弄他的時候
[00:12:40.000 --> 00:12:42.000]  說你是基督
[00:12:42.000 --> 00:12:44.000]  真是基督喔
[00:12:44.000 --> 00:12:46.000]  應驗了
[00:12:46.000 --> 00:12:48.000]  先知在這個
[00:12:48.000 --> 00:12:50.000]  撒姆二記下的經文
[00:12:50.000 --> 00:12:52.000]  又應驗了彈爾里書
[00:12:52.000 --> 00:12:54.000]  還有
[00:12:54.000 --> 00:12:56.000]  的經文當中
[00:12:56.000 --> 00:12:58.000]  他會光榮進城的時候
[00:12:58.000 --> 00:13:00.000]  但這個計劃還沒完
[00:13:00.000 --> 00:13:02.000]  因為70.7最後的7
[00:13:02.000 --> 00:13:04.000]  就是中間有個
[00:13:04.000 --> 00:13:06.000]  時間
[00:13:06.000 --> 00:13:08.000]  因為主耶穌基督自己說
[00:13:08.000 --> 00:13:10.000]  他再回來的日子是沒有人知道
[00:13:10.000 --> 00:13:12.000]  所以中間有個
[00:13:12.000 --> 00:13:14.000]  不知道的間段期間
[00:13:14.000 --> 00:13:16.000]  直至最後有7年的
[00:13:16.000 --> 00:13:18.000]  大災難
[00:13:18.000 --> 00:13:20.000]  所以有70.7
[00:13:20.000 --> 00:13:22.000]  那時候主耶穌基督完成之後
[00:13:22.000 --> 00:13:24.000]  就會再次回來
[00:13:24.000 --> 00:13:26.000]  這班文氏法尼塞亞人就在說
[00:13:26.000 --> 00:13:28.000]  你說自己是基督
[00:13:28.000 --> 00:13:30.000]  是基督的時候
[00:13:30.000 --> 00:13:32.000]  他們自己不知道那班嘲諷的人
[00:13:32.000 --> 00:13:34.000]  其實他真的是主耶穌基督
[00:13:34.000 --> 00:13:36.000]  是聖經所預言
[00:13:36.000 --> 00:13:38.000]  的理財
[00:13:38.000 --> 00:13:40.000]  那他來的目的不是為救自己
[00:13:40.000 --> 00:13:42.000]  主耶穌基督來的目的
[00:13:42.000 --> 00:13:44.000]  是為了眾人所犯的
[00:13:44.000 --> 00:13:46.000]  罪而被釘十字架
[00:13:46.000 --> 00:13:48.000]  如果他自己跳下來的時候
[00:13:48.000 --> 00:13:50.000]  那他怎樣承擔我們的罪
[00:13:50.000 --> 00:13:52.000]  所以主耶穌基督就不會
[00:13:52.000 --> 00:13:54.000]  中這個圈套
[00:13:54.000 --> 00:13:56.000]  撒旦叫這班的
[00:13:56.000 --> 00:13:58.000]  文氏祭司長
[00:13:58.000 --> 00:14:00.000]  在這裡抨擊他嘲諷他的時候
[00:14:00.000 --> 00:14:02.000]  主耶穌基督是要成就
[00:14:02.000 --> 00:14:04.000]  父神的旨意
[00:14:04.000 --> 00:14:06.000]  所以他沒有跳下來
[00:14:06.000 --> 00:14:08.000]  他所成就 他所救的
[00:14:08.000 --> 00:14:10.000]  不是單是人生的生命
[00:14:10.000 --> 00:14:12.000]  是眾人
[00:14:12.000 --> 00:14:14.000]  靈魂的需要
[00:14:14.000 --> 00:14:16.000]  所以他所救的是眾人的
[00:14:16.000 --> 00:14:18.000]  靈魂 他承擔了一切的罪
[00:14:18.000 --> 00:14:20.000]  到時候
[00:14:20.000 --> 00:14:22.000]  大約
[00:14:22.000 --> 00:14:24.000]  三點五六個鐘的時候
[00:14:24.000 --> 00:14:26.000]  就黑暗
[00:14:26.000 --> 00:14:28.000]  神的時間到了
[00:14:28.000 --> 00:14:30.000]  他就承擔了全人類
[00:14:30.000 --> 00:14:32.000]  所有的罪
[00:14:32.000 --> 00:14:34.000]  跟父神 因為罪
[00:14:34.000 --> 00:14:36.000]  令到父神的關係分隔的時候
[00:14:36.000 --> 00:14:38.000]  他就承受這個痛苦
[00:14:38.000 --> 00:14:40.000]  與神隔絕這個階段
[00:14:40.000 --> 00:14:42.000]  這個一刻 他就是
[00:14:42.000 --> 00:14:44.000]  大喊之後 他就氣斷了
[00:14:44.000 --> 00:14:46.000]  所以我看到
[00:14:46.000 --> 00:14:48.000]  這個故事當中
[00:14:48.000 --> 00:14:50.000]  我們看到 嘩 我們究竟
[00:14:50.000 --> 00:14:52.000]  我們是否值得敬拜
[00:14:52.000 --> 00:14:54.000]  這個唯一的主耶穌基督呢
[00:14:54.000 --> 00:14:56.000]  我們剛才所問的大家的問題
[00:14:56.000 --> 00:14:58.000]  我們很可能會
[00:14:58.000 --> 00:15:00.000]  嘩 我們去哪個廟宇
[00:15:00.000 --> 00:15:02.000]  就算雙城地區也有一些廟
[00:15:02.000 --> 00:15:04.000]  是不是 我知道
[00:15:04.000 --> 00:15:06.000]  我看回Google 也有一些廟
[00:15:06.000 --> 00:15:08.000]  又拜一下那個 又來一下這裡
[00:15:08.000 --> 00:15:10.000]  來一下基督 聽一下
[00:15:10.000 --> 00:15:12.000]  學一下東西 趁熱鬧
