
[00:00:00.000 --> 00:00:25.000]  主持人:今天講題是「我們不要再看錯了」,大家有沒有看錯或判斷錯誤呢?
[00:06:05.000 --> 00:06:06.000]  大家想像一下那個後視鏡好不好?
[00:06:06.000 --> 00:06:07.000]  大家想像一下那個後視鏡好不好?
[00:06:07.000 --> 00:06:08.000]  大家想像一下那個後視鏡好不好?
[00:06:08.000 --> 00:06:09.000]  大家想像一下那個後視鏡好不好?
[00:06:09.000 --> 00:06:10.000]  大家想像一下那個後視鏡好不好?
[00:06:10.000 --> 00:06:11.000]  大家想像一下那個後視鏡好不好?
[00:06:11.000 --> 00:06:12.000]  大家想像一下那個後視鏡好不好?
[00:06:12.000 --> 00:06:13.000]  大家想像一下那個後視鏡好不好?
[00:06:13.000 --> 00:06:14.000]  大家想像一下那個後視鏡好不好?
[00:06:14.000 --> 00:06:15.000]  大家想像一下那個後視鏡好不好?
[00:06:15.000 --> 00:06:36.000]  大家想像一下那個後視鏡好不好?
[00:06:36.000 --> 00:06:37.000]  大家想像一下那個後視鏡好不好?
[00:06:37.000 --> 00:06:38.000]  大家想像一下那個後視鏡好不好?
[00:06:38.000 --> 00:06:39.000]  大家想像一下那個後視鏡好不好?
[00:06:39.000 --> 00:06:40.000]  大家想像一下那個後視鏡好不好?
[00:06:40.000 --> 00:06:41.000]  大家想像一下那個後視鏡好不好?
[00:06:41.000 --> 00:06:42.000]  大家想像一下那個後視鏡好不好?
[00:06:42.000 --> 00:06:43.000]  大家想像一下那個後視鏡好不好?
[00:06:43.000 --> 00:06:44.000]  大家想像一下那個後視鏡好不好?
[00:06:44.000 --> 00:06:45.000]  大家想像一下那個後視鏡好不好?
[00:06:45.000 --> 00:06:46.000]  大家想像一下那個後視鏡好不好?
[00:06:46.000 --> 00:06:47.000]  大家想像一下那個後視鏡好不好?
[00:06:47.000 --> 00:06:48.000]  大家想像一下那個後視鏡好不好?
[00:06:48.000 --> 00:06:49.000]  大家想像一下那個後視鏡好不好?
[00:06:49.000 --> 00:06:50.000]  大家想像一下那個後視鏡好不好?
[00:06:50.000 --> 00:06:51.000]  大家想像一下那個後視鏡好不好?
[00:06:51.000 --> 00:06:52.000]  大家想像一下那個後視鏡好不好?
[00:06:52.000 --> 00:06:53.000]  大家想像一下那個後視鏡好不好?
[00:06:53.000 --> 00:06:54.000]  大家想像一下那個後視鏡好不好?
[00:06:54.000 --> 00:06:55.000]  大家想像一下那個後視鏡好不好?
[00:06:55.000 --> 00:06:56.000]  大家想像一下那個後視鏡好不好?
[00:06:56.000 --> 00:06:57.000]  大家想像一下那個後視鏡好不好?
[00:06:57.000 --> 00:06:58.000]  大家想像一下那個後視鏡好不好?
[00:06:58.000 --> 00:06:59.000]  大家想像一下那個後視鏡好不好?
[00:06:59.000 --> 00:07:00.000]  大家想像一下那個後視鏡好不好?
[00:07:00.000 --> 00:07:18.000]  大家想像一下那個後視鏡好不好?
[00:07:18.000 --> 00:07:19.000]  大家想像一下那個後視鏡好不好?
[00:07:19.000 --> 00:07:20.000]  大家想像一下那個後視鏡好不好?
[00:07:20.000 --> 00:07:21.000]  大家想像一下那個後視鏡好不好?
[00:07:21.000 --> 00:07:22.000]  大家想像一下那個後視鏡好不好?
[00:07:22.000 --> 00:07:23.000]  大家想像一下那個後視鏡好不好?
[00:07:23.000 --> 00:07:24.000]  大家想像一下那個後視鏡好不好?
[00:07:24.000 --> 00:07:25.000]  大家想像一下那個後視鏡好不好?
[00:07:25.000 --> 00:07:26.000]  大家想像一下那個後視鏡好不好?
[00:07:26.000 --> 00:07:27.000]  大家想像一下那個後視鏡好不好?
[00:07:27.000 --> 00:07:28.000]  大家想像一下那個後視鏡好不好?
[00:07:28.000 --> 00:07:29.000]  大家想像一下那個後視鏡好不好?
[00:07:29.000 --> 00:07:30.000]  大家想像一下那個後視鏡好不好?
[00:07:30.000 --> 00:07:31.000]  大家想像一下那個後視鏡好不好?
[00:07:31.000 --> 00:07:32.000]  大家想像一下那個後視鏡好不好?
[00:07:32.000 --> 00:07:33.000]  大家想像一下那個後視鏡好不好?
[00:07:33.000 --> 00:07:34.000]  大家想像一下那個後視鏡好不好?
[00:07:34.000 --> 00:07:35.000]  大家想像一下那個後視鏡好不好?
[00:07:35.000 --> 00:07:36.000]  大家想像一下那個後視鏡好不好?
[00:07:36.000 --> 00:07:37.000]  大家想像一下那個後視鏡好不好?
[00:07:37.000 --> 00:07:38.000]  大家想像一下那個後視鏡好不好?
[00:07:38.000 --> 00:07:39.000]  大家想像一下那個後視鏡好不好?
[00:07:39.000 --> 00:07:40.000]  大家想像一下那個後視鏡好不好?
[00:07:40.000 --> 00:07:41.000]  大家想像一下那個後視鏡好不好?
[00:07:41.000 --> 00:07:42.000]  大家想像一下那個後視鏡好不好?
[00:07:42.000 --> 00:07:43.000]  大家想像一下那個後視鏡好不好?
[00:07:43.000 --> 00:07:44.000]  大家想像一下那個後視鏡好不好?
[00:07:44.000 --> 00:07:45.000]  大家想像一下那個後視鏡好不好?
[00:07:45.000 --> 00:08:10.000]  大家想像一下那個後視鏡好不好?
[00:08:16.000 --> 00:08:17.000]  大家想像一下那個後視鏡好不好?
[00:08:17.000 --> 00:08:18.000]  大家想像一下那個後視鏡好不好?
[00:08:18.000 --> 00:08:19.000]  大家想像一下那個後視鏡好不好?
[00:08:19.000 --> 00:08:20.000]  大家想像一下那個後視鏡好不好?
[00:08:20.000 --> 00:08:21.000]  大家想像一下那個後視鏡好不好?
[00:08:21.000 --> 00:08:22.000]  大家想像一下那個後視鏡好不好?
[00:08:22.000 --> 00:08:23.000]  大家想像一下那個後視鏡好不好?
[00:08:23.000 --> 00:08:24.000]  大家想像一下那個後視鏡好不好?
[00:08:24.000 --> 00:08:25.000]  大家想像一下那個後視鏡好不好?
[00:08:25.000 --> 00:08:26.000]  大家想像一下那個後視鏡好不好?
[00:08:26.000 --> 00:08:27.000]  大家想像一下那個後視鏡好不好?
[00:08:27.000 --> 00:08:28.000]  大家想像一下那個後視鏡好不好?
[00:08:28.000 --> 00:08:29.000]  大家想像一下那個後視鏡好不好?
[00:08:29.000 --> 00:08:30.000]  大家想像一下那個後視鏡好不好?
[00:08:30.000 --> 00:08:31.000]  大家想像一下那個後視鏡好不好?
[00:08:31.000 --> 00:08:32.000]  大家想像一下那個後視鏡好不好?
[00:08:32.000 --> 00:08:52.000]  大家想像一下那個後視鏡好不好?
[00:09:02.000 --> 00:09:07.000]  大家想像一下那個後視鏡好不好?
[00:09:07.000 --> 00:09:08.000]  大家想像一下那個後視鏡好不好?
[00:09:08.000 --> 00:09:09.000]  大家想像一下那個後視鏡好不好?
[00:09:09.000 --> 00:09:10.000]  大家想像一下那個後視鏡好不好?
[00:09:10.000 --> 00:09:11.000]  大家想像一下那個後視鏡好不好?
[00:09:11.000 --> 00:09:12.000]  大家想像一下那個後視鏡好不好?
[00:09:12.000 --> 00:09:13.000]  大家想像一下那個後視鏡好不好?
[00:09:13.000 --> 00:09:14.000]  大家想像一下那個後視鏡好不好?
[00:09:14.000 --> 00:09:15.000]  大家想像一下那個後視鏡好不好?
[00:09:15.000 --> 00:09:16.000]  大家想像一下那個後視鏡好不好?
[00:09:16.000 --> 00:09:17.000]  大家想像一下那個後視鏡好不好?
[00:09:17.000 --> 00:09:18.000]  大家想像一下那個後視鏡好不好?
[00:09:18.000 --> 00:09:19.000]  大家想像一下那個後視鏡好不好?
[00:09:19.000 --> 00:09:20.000]  大家想像一下那個後視鏡好不好?
[00:09:20.000 --> 00:09:21.000]  大家想像一下那個後視鏡好不好?
[00:09:21.000 --> 00:09:22.000]  大家想像一下那個後視鏡好不好?
[00:09:22.000 --> 00:09:47.000]  大家想像一下那個後視鏡好不好?
[00:09:47.000 --> 00:09:52.000]  大家想像一下那個後視鏡好不好?
[00:09:52.000 --> 00:09:53.000]  大家想像一下那個後視鏡好不好?
[00:09:53.000 --> 00:09:54.000]  大家想像一下那個後視鏡好不好?
[00:09:54.000 --> 00:09:55.000]  大家想像一下那個後視鏡好不好?
[00:09:55.000 --> 00:09:56.000]  大家想像一下那個後視鏡好不好?
[00:09:56.000 --> 00:09:57.000]  大家想像一下那個後視鏡好不好?
[00:09:57.000 --> 00:09:58.000]  大家想像一下那個後視鏡好不好?
[00:09:58.000 --> 00:09:59.000]  大家想像一下那個後視鏡好不好?
[00:09:59.000 --> 00:10:00.000]  大家想像一下那個後視鏡好不好?
[00:10:00.000 --> 00:10:01.000]  大家想像一下那個後視鏡好不好?
[00:10:01.000 --> 00:10:02.000]  大家想像一下那個後視鏡好不好?
[00:10:02.000 --> 00:10:03.000]  大家想像一下那個後視鏡好不好?
[00:10:03.000 --> 00:10:04.000]  大家想像一下那個後視鏡好不好?
[00:10:04.000 --> 00:10:05.000]  大家想像一下那個後視鏡好不好?
[00:10:05.000 --> 00:10:06.000]  大家想像一下那個後視鏡好不好?
[00:10:06.000 --> 00:10:07.000]  大家想像一下那個後視鏡好不好?
[00:10:07.000 --> 00:10:32.000]  大家想像一下那個後視鏡好不好?
[00:10:32.000 --> 00:10:33.000]  大家想像一下那個後視鏡好不好?
[00:10:33.000 --> 00:10:34.000]  大家想像一下那個後視鏡好不好?
[00:10:34.000 --> 00:10:35.000]  大家想像一下那個後視鏡好不好?
[00:10:35.000 --> 00:10:36.000]  大家想像一下那個後視鏡好不好?
[00:10:36.000 --> 00:10:37.000]  大家想像一下那個後視鏡好不好?
[00:10:37.000 --> 00:10:38.000]  大家想像一下那個後視鏡好不好?
[00:10:38.000 --> 00:10:39.000]  大家想像一下那個後視鏡好不好?
[00:10:39.000 --> 00:10:40.000]  大家想像一下那個後視鏡好不好?
[00:10:40.000 --> 00:10:41.000]  大家想像一下那個後視鏡好不好?
[00:10:41.000 --> 00:10:42.000]  大家想像一下那個後視鏡好不好?
[00:10:42.000 --> 00:10:43.000]  大家想像一下那個後視鏡好不好?
[00:10:43.000 --> 00:10:44.000]  大家想像一下那個後視鏡好不好?
[00:10:44.000 --> 00:10:45.000]  大家想像一下那個後視鏡好不好?
[00:10:45.000 --> 00:10:46.000]  大家想像一下那個後視鏡好不好?
[00:10:46.000 --> 00:10:47.000]  大家想像一下那個後視鏡好不好?
[00:10:47.000 --> 00:10:48.000]  大家想像一下那個後視鏡好不好?
[00:10:48.000 --> 00:10:49.000]  大家想像一下那個後視鏡好不好?
[00:10:49.000 --> 00:10:50.000]  大家想像一下那個後視鏡好不好?
[00:10:50.000 --> 00:10:51.000]  大家想像一下那個後視鏡好不好?
[00:10:51.000 --> 00:10:52.000]  大家想像一下那個後視鏡好不好?
[00:10:52.000 --> 00:11:07.000]  大家想像一下那個後視鏡好不好?
[00:11:07.000 --> 00:11:20.000]  大家想像一下那個後視鏡好不好?
[00:11:20.000 --> 00:11:23.000]  大家想像一下那個後視鏡好不好?
[00:11:23.000 --> 00:11:24.000]  大家想像一下那個後視鏡好不好?
[00:11:24.000 --> 00:11:25.000]  大家想像一下那個後視鏡好不好?
[00:11:25.000 --> 00:11:26.000]  大家想像一下那個後視鏡好不好?
[00:11:26.000 --> 00:11:27.000]  大家想像一下那個後視鏡好不好?
[00:11:27.000 --> 00:11:28.000]  大家想像一下那個後視鏡好不好?
[00:11:28.000 --> 00:11:29.000]  大家想像一下那個後視鏡好不好?
[00:11:29.000 --> 00:11:30.000]  大家想像一下那個後視鏡好不好?
[00:11:30.000 --> 00:11:31.000]  大家想像一下那個後視鏡好不好?
[00:11:31.000 --> 00:11:32.000]  大家想像一下那個後視鏡好不好?
[00:11:32.000 --> 00:11:33.000]  大家想像一下那個後視鏡好不好?
[00:11:33.000 --> 00:11:34.000]  大家想像一下那個後視鏡好不好?
[00:11:34.000 --> 00:11:35.000]  大家想像一下那個後視鏡好不好?
[00:11:35.000 --> 00:11:36.000]  大家想像一下那個後視鏡好不好?
[00:11:36.000 --> 00:11:37.000]  大家想像一下那個後視鏡好不好?
[00:11:37.000 --> 00:11:38.000]  大家想像一下那個後視鏡好不好?
[00:11:38.000 --> 00:11:53.000]  大家想像一下那個後視鏡好不好?
[00:11:53.000 --> 00:11:54.000]  大家想像一下那個後視鏡好不好?
[00:11:54.000 --> 00:11:55.000]  大家想像一下那個後視鏡好不好?
[00:11:55.000 --> 00:11:56.000]  大家想像一下那個後視鏡好不好?
[00:11:56.000 --> 00:11:57.000]  大家想像一下那個後視鏡好不好?
[00:11:57.000 --> 00:11:58.000]  大家想像一下那個後視鏡好不好?
[00:11:58.000 --> 00:11:59.000]  大家想像一下那個後視鏡好不好?
[00:11:59.000 --> 00:12:00.000]  大家想像一下那個後視鏡好不好?
[00:12:00.000 --> 00:12:01.000]  大家想像一下那個後視鏡好不好?
[00:12:01.000 --> 00:12:02.000]  大家想像一下那個後視鏡好不好?
[00:12:02.000 --> 00:12:03.000]  大家想像一下那個後視鏡好不好?
[00:12:03.000 --> 00:12:04.000]  大家想像一下那個後視鏡好不好?
[00:12:04.000 --> 00:12:05.000]  大家想像一下那個後視鏡好不好?
[00:12:05.000 --> 00:12:06.000]  大家想像一下那個後視鏡好不好?
[00:12:06.000 --> 00:12:07.000]  大家想像一下那個後視鏡好不好?
[00:12:07.000 --> 00:12:08.000]  大家想像一下那個後視鏡好不好?
[00:12:08.000 --> 00:12:09.000]  大家想像一下那個後視鏡好不好?
[00:12:09.000 --> 00:12:10.000]  大家想像一下那個後視鏡好不好?
[00:12:10.000 --> 00:12:11.000]  大家想像一下那個後視鏡好不好?
[00:12:11.000 --> 00:12:12.000]  大家想像一下那個後視鏡好不好?
[00:12:12.000 --> 00:12:13.000]  大家想像一下那個後視鏡好不好?
[00:12:13.000 --> 00:12:14.000]  大家想像一下那個後視鏡好不好?
[00:12:14.000 --> 00:12:15.000]  大家想像一下那個後視鏡好不好?
[00:12:15.000 --> 00:12:16.000]  大家想像一下那個後視鏡好不好?
[00:12:16.000 --> 00:12:17.000]  大家想像一下那個後視鏡好不好?
[00:12:17.000 --> 00:12:18.000]  大家想像一下那個後視鏡好不好?
[00:12:18.000 --> 00:12:19.000]  大家想像一下那個後視鏡好不好?
[00:12:19.000 --> 00:12:20.000]  大家想像一下那個後視鏡好不好?
[00:12:20.000 --> 00:12:21.000]  大家想像一下那個後視鏡好不好?
[00:12:21.000 --> 00:12:22.000]  大家想像一下那個後視鏡好不好?
[00:12:22.000 --> 00:12:23.000]  大家想像一下那個後視鏡好不好?
[00:12:23.000 --> 00:12:45.980]  大家想像一下那個後視鏡好不好?
[00:12:45.980 --> 00:12:46.980]  大家想像一下那個後視鏡好不好?
[00:12:46.980 --> 00:12:47.980]  大家想像一下那個後視鏡好不好?
[00:12:47.980 --> 00:12:48.980]  大家想像一下那個後視鏡好不好?
[00:12:48.980 --> 00:12:49.980]  大家想像一下那個後視鏡好不好?
[00:12:49.980 --> 00:12:50.980]  大家想像一下那個後視鏡好不好?
[00:12:50.980 --> 00:12:51.980]  大家想像一下那個後視鏡好不好?
[00:12:51.980 --> 00:12:52.980]  大家想像一下那個後視鏡好不好?
[00:12:52.980 --> 00:12:53.980]  大家想像一下那個後視鏡好不好?
[00:12:53.980 --> 00:12:54.980]  大家想像一下那個後視鏡好不好?
[00:12:54.980 --> 00:12:55.980]  大家想像一下那個後視鏡好不好?
[00:12:55.980 --> 00:12:56.980]  大家想像一下那個後視鏡好不好?
[00:12:56.980 --> 00:12:57.980]  大家想像一下那個後視鏡好不好?
[00:12:57.980 --> 00:12:58.980]  大家想像一下那個後視鏡好不好?
[00:12:58.980 --> 00:12:59.980]  大家想像一下那個後視鏡好不好?
[00:12:59.980 --> 00:13:00.980]  大家想像一下那個後視鏡好不好?
[00:13:00.980 --> 00:13:01.980]  大家想像一下那個後視鏡好不好?
[00:13:01.980 --> 00:13:02.980]  大家想像一下那個後視鏡好不好?
[00:13:02.980 --> 00:13:03.980]  大家想像一下那個後視鏡好不好?
[00:13:03.980 --> 00:13:04.980]  大家想像一下那個後視鏡好不好?
[00:13:04.980 --> 00:13:05.980]  大家想像一下那個後視鏡好不好?
[00:13:05.980 --> 00:13:06.980]  大家想像一下那個後視鏡好不好?
[00:13:06.980 --> 00:13:07.980]  大家想像一下那個後視鏡好不好?
[00:13:07.980 --> 00:13:08.980]  大家想像一下那個後視鏡好不好?
[00:13:08.980 --> 00:13:24.980]  大家想像一下那個後視鏡好不好?
[00:13:24.980 --> 00:13:25.980]  大家想像一下那個後視鏡好不好?
[00:13:25.980 --> 00:13:26.980]  大家想像一下那個後視鏡好不好?
[00:13:26.980 --> 00:13:27.980]  大家想像一下那個後視鏡好不好?
[00:13:27.980 --> 00:13:28.980]  大家想像一下那個後視鏡好不好?
[00:13:28.980 --> 00:13:29.980]  大家想像一下那個後視鏡好不好?
[00:13:29.980 --> 00:13:30.980]  大家想像一下那個後視鏡好不好?
[00:13:30.980 --> 00:13:31.980]  大家想像一下那個後視鏡好不好?
[00:13:31.980 --> 00:13:32.980]  大家想像一下那個後視鏡好不好?
[00:13:32.980 --> 00:13:33.980]  大家想像一下那個後視鏡好不好?
[00:13:33.980 --> 00:13:34.980]  大家想像一下那個後視鏡好不好?
[00:13:34.980 --> 00:13:35.980]  大家想像一下那個後視鏡好不好?
[00:13:35.980 --> 00:13:36.980]  大家想像一下那個後視鏡好不好?
[00:13:36.980 --> 00:13:37.980]  大家想像一下那個後視鏡好不好?
[00:13:37.980 --> 00:13:38.980]  大家想像一下那個後視鏡好不好?
[00:13:38.980 --> 00:13:39.980]  大家想像一下那個後視鏡好不好?
[00:13:39.980 --> 00:13:40.980]  大家想像一下那個後視鏡好不好?
[00:13:40.980 --> 00:13:41.980]  大家想像一下那個後視鏡好不好?
[00:13:41.980 --> 00:13:42.980]  大家想像一下那個後視鏡好不好?
[00:13:42.980 --> 00:13:43.980]  大家想像一下那個後視鏡好不好?
