
[00:00:00.000 --> 00:00:06.400]  好,我們今天去研讀《哈勃書記》二章第一至五節
[00:09:51.000 --> 00:09:52.200]  不知道被人抓到哪裡去了
[00:09:52.200 --> 00:09:57.000]  新約這段經文
[00:09:57.000 --> 00:09:58.200]  引用了三次
[00:09:58.200 --> 00:09:59.800]  可以看到這段聖經
[00:09:59.800 --> 00:10:01.400]  是新約一個舊約的重要地位
[00:10:01.400 --> 00:10:02.800]  保羅用了兩次
[00:10:02.800 --> 00:10:05.600]  特別是講清楚恩信清義的道理
[00:10:05.600 --> 00:10:07.200]  《羅馬書》一章十七節這樣說
[00:10:07.200 --> 00:10:08.800]  因為神的義正在
[00:10:08.800 --> 00:10:10.200]  這一幅今上顯明出來
[00:10:10.200 --> 00:10:11.400]  這義是本於信
[00:10:11.400 --> 00:10:13.600]  而至於信如經上所記
[00:10:13.600 --> 00:10:15.600]  二人必恩信得心
[00:10:15.600 --> 00:10:18.200]  同樣是《太書》三章十一節
[00:10:18.200 --> 00:10:19.400]  講到恩信清義的道理
[00:10:19.400 --> 00:10:20.800]  沒有一個人靠著律法
[00:10:20.800 --> 00:10:22.200]  在神面前清義
[00:10:22.200 --> 00:10:23.400]  這是明顯的
[00:10:23.400 --> 00:10:24.600]  因為經上說
[00:10:24.600 --> 00:10:26.600]  二人必恩信得心
[00:10:26.600 --> 00:10:29.600]  保羅很清楚那個道理
[00:10:30.200 --> 00:10:33.800]  二人不是因為行為本身得救
[00:10:33.800 --> 00:10:35.200]  以弗所書保羅說
[00:10:35.200 --> 00:10:37.400]  人的得救不是因為行為
[00:10:37.400 --> 00:10:39.200]  是因為免得要人以為止
[00:10:39.200 --> 00:10:39.800]  如何呢?
[00:10:39.800 --> 00:10:41.200]  可以自誇
[00:10:41.200 --> 00:10:44.400]  這就是正正哈巴谷先知
[00:10:44.400 --> 00:10:45.800]  聽見神所說的
[00:10:45.800 --> 00:10:48.400]  那些惡人自高自大
[00:10:48.400 --> 00:10:52.200]  不信神的人
[00:10:52.200 --> 00:10:55.200]  不一定在人眼中
[00:10:55.200 --> 00:10:56.600]  是一個大壞蛋
[00:10:56.600 --> 00:10:57.600]  不知道大家同不同意
[00:10:57.600 --> 00:10:59.400]  很多不信耶穌的人
[00:10:59.400 --> 00:11:00.600]  或者信其他宗教
[00:11:00.600 --> 00:11:02.000]  或者甚至無神論者
[00:11:02.000 --> 00:11:03.400]  很多都是好人
[00:11:03.400 --> 00:11:04.800]  甚至老實說
[00:11:04.800 --> 00:11:07.000]  很多比我們基督徒還要好
[00:11:07.000 --> 00:11:09.200]  所以很多人眼中說
[00:11:09.200 --> 00:11:10.600]  信耶穌信塔利哥
[00:11:10.600 --> 00:11:11.800]  不信耶穌信誰
[00:11:11.800 --> 00:11:13.000]  還是比你更好
[00:11:13.000 --> 00:11:14.400]  我們要反省
[00:11:14.400 --> 00:11:16.400]  但問題就是
[00:11:16.400 --> 00:11:19.000]  為何到了神面前將來
[00:11:19.000 --> 00:11:21.000]  我們相信人是救我們這群
[00:11:21.000 --> 00:11:22.200]  不是那麼好的基督徒
[00:11:22.200 --> 00:11:24.400]  或者叫信耶穌的人
[00:11:24.400 --> 00:11:26.000]  而不救那些行為好
[00:11:26.000 --> 00:11:27.200]  但不信耶穌的人呢?
[00:11:29.200 --> 00:11:31.200]  因為如果人以為
[00:11:31.200 --> 00:11:33.200]  可以在神面前自己清義
[00:11:33.200 --> 00:11:35.400]  靠自己脫離罪
[00:11:35.400 --> 00:11:38.000]  這個本身就是罪的根源
[00:11:38.000 --> 00:11:40.200]  人以為脫離了神
[00:11:40.200 --> 00:11:42.400]  仍然有行義
[00:11:42.400 --> 00:11:43.600]  清義
[00:11:43.600 --> 00:11:46.000]  得救的智慧和能力
[00:11:46.000 --> 00:11:49.600]  所以原來不信神的人
[00:11:49.600 --> 00:11:50.800]  不一定是大奸大惡
[00:11:50.800 --> 00:11:51.800]  有些這樣的人
[00:11:51.800 --> 00:11:54.000]  因為他們以為沒有心盼
[00:11:54.000 --> 00:11:57.200]  但同樣有人
[00:11:57.800 --> 00:11:59.400]  以為什麼都不要緊
[00:11:59.400 --> 00:12:02.600]  我對得起天地良心
[00:12:02.600 --> 00:12:03.400]  就可以了
[00:12:03.400 --> 00:12:05.200]  但同樣
[00:12:05.200 --> 00:12:06.400]  這些是自高自大
[00:12:06.400 --> 00:12:07.800]  自義的人
[00:12:07.800 --> 00:12:10.600]  保羅在《皆夏書》、《羅馬書》等等
[00:12:10.600 --> 00:12:11.600]  都講得很清楚
[00:12:11.600 --> 00:12:14.000]  不能夠靠著行為律法去清義
[00:12:14.000 --> 00:12:15.600]  人是因信清義
[00:12:15.600 --> 00:12:18.200]  希伯來書更加引用這段聖經
[00:12:18.200 --> 00:12:19.600]  去講到進一步
[00:12:19.600 --> 00:12:22.200]  如何人能夠透過信靠神的應許
[00:12:22.200 --> 00:12:26.200]  去活出一個信靠或者信實的生命
[00:12:27.600 --> 00:12:32.000]  希伯來書提醒當時由太銳的基督徒
[00:12:32.000 --> 00:12:34.400]  他們因著他們的信仰受逼迫苦難
[00:12:34.400 --> 00:12:37.400]  希伯來書作者提醒他們要堅忍
[00:12:37.400 --> 00:12:38.800]  引用這段聖經這樣講
[00:12:38.800 --> 00:12:41.600]  《希伯來書》十章三十六節三十八節
[00:12:41.600 --> 00:12:45.800]  「你們必須忍耐使你們行完了神的旨意
[00:12:45.800 --> 00:12:47.400]  可以獲得所應許的
[00:12:47.400 --> 00:12:49.600]  因為……」引用哈伯福書
[00:12:49.600 --> 00:12:51.600]  「……還有一點點的時候
[00:12:51.600 --> 00:12:53.000]  那要來的就來
[00:12:53.000 --> 00:12:54.200]  必不遲疑
[00:12:54.200 --> 00:12:56.800]  只是我的義人必因信得生
[00:12:56.800 --> 00:12:58.000]  他若退縮
[00:12:58.000 --> 00:13:00.600]  我心就不喜歡他」
[00:13:00.600 --> 00:13:03.200]  這是七十四本希臘文的意義
[00:13:03.200 --> 00:13:05.800]  所以與剛才大家所讀的有少許不同
[00:13:05.800 --> 00:13:07.200]  繼續希伯來書作者說
[00:13:07.200 --> 00:13:10.800]  「我們卻不是退縮以致沉淪那等人
[00:13:10.800 --> 00:13:13.800]  而是有信心以致得生命的人」
[00:13:13.800 --> 00:13:15.800]  我再讀聖經一次
[00:13:15.800 --> 00:13:18.400]  「你們必須忍耐使你們行完了神的旨意
[00:13:18.400 --> 00:13:20.000]  可以獲得所應許的
[00:13:20.000 --> 00:13:21.000]  因為……
[00:13:21.000 --> 00:13:23.600]  ……還有一點點時候
[00:13:23.600 --> 00:13:25.000]  那要來的就來
[00:13:25.000 --> 00:13:26.200]  必不遲疑
[00:13:26.200 --> 00:13:28.800]  只是我的義人必因信得生
[00:13:28.800 --> 00:13:29.800]  他若退縮
[00:13:29.800 --> 00:13:32.800]  我心就不喜歡他
[00:13:32.800 --> 00:13:36.800]  我們卻不是退縮以致沉淪那等人
[00:13:36.800 --> 00:13:39.600]  而是有信心以致得生命的人」
[00:13:39.600 --> 00:13:42.200]  希伯來書十章三十六至三十八節
[00:13:42.200 --> 00:13:44.000]  這裡說到
[00:13:44.000 --> 00:13:46.800]  不要只看著初信那種得救
[00:13:46.800 --> 00:13:52.000]  信心我們要連續從初信直至見主面
[00:13:52.000 --> 00:13:54.800]  中間的路是很崎嶇的
[00:13:54.800 --> 00:13:56.200]  是有苦難的
[00:13:56.200 --> 00:13:57.200]  是有逼迫的
[00:13:57.200 --> 00:13:58.400]  是有疾病的
[00:13:58.400 --> 00:14:00.600]  是有我們不知道什麼事會發生
[00:14:00.600 --> 00:14:02.400]  我們心中無法解釋的
[00:14:02.400 --> 00:14:06.000]  這就是主耶穌提醒我們在末世的時候
[00:14:06.000 --> 00:14:07.400]  我們要面對的
[00:14:07.400 --> 00:14:11.800]  也是要怎樣在這些苦罪世界裡求存
[00:14:11.800 --> 00:14:14.800]  同樣是哈伯古斯之所得著
[00:14:14.800 --> 00:14:16.400]  神的啟示道理
[00:14:16.400 --> 00:14:19.600]  在《馬達方德》二十四章十二至十四節
[00:14:19.600 --> 00:14:21.800]  耶穌去論及末世發生的事
[00:14:21.800 --> 00:14:26.200]  祂說因為不法的事要增多很多人的愛心漸漸冷淡
[00:14:26.200 --> 00:14:27.200]  這些人的愛心
[00:14:27.200 --> 00:14:28.200]  這些不法的事
[00:14:28.200 --> 00:14:29.800]  不是單單說在外面
[00:14:29.800 --> 00:14:32.200]  所以說甚至教裡面
[00:14:32.200 --> 00:14:33.400]  在教內
[00:14:33.400 --> 00:14:34.200]  會有混亂
[00:14:34.200 --> 00:14:35.000]  會有迷惑
[00:14:35.000 --> 00:14:36.200]  會有罪惡
[00:14:36.200 --> 00:14:38.800]  當然世界也會對基督徒有很多逼迫
[00:14:38.800 --> 00:14:40.200]  我們不能夠預期
[00:14:40.200 --> 00:14:41.800]  我們叫苦難的事發生
[00:14:41.800 --> 00:14:43.400]  因為這樣
[00:14:43.400 --> 00:14:44.000]  很多人
[00:14:44.000 --> 00:14:45.800]  包括了很多聖徒
[00:14:45.800 --> 00:14:48.200]  愛心都會漸漸冷淡
[00:14:48.200 --> 00:14:49.800]  對信仰慢慢覺得
[00:14:49.800 --> 00:14:51.000]  為什麼會這樣
[00:14:52.000 --> 00:14:52.800]  第十三節
[00:14:52.800 --> 00:14:53.600]  主耶穌說
[00:14:53.600 --> 00:14:54.800]  怎樣才能夠得救?
[00:14:54.800 --> 00:14:59.400]  「但堅忍到底的終必得救」
[00:14:59.400 --> 00:15:02.600]  或者傳統的翻譯
[00:15:02.600 --> 00:15:04.400]  忍耐到底的
[00:15:04.400 --> 00:15:06.400]  就得救
[00:15:06.400 --> 00:15:09.600]  直到天國的福音要傳遍天下
[00:15:09.600 --> 00:15:12.200]  萬民要聽見這個福音
[00:15:12.200 --> 00:15:15.800]  然後終結才能來到
[00:15:15.800 --> 00:15:18.800]  和哈伯古斯之所得到的信息一樣
[00:15:18.800 --> 00:15:20.400]  這個末期是有一個限期的
[00:15:20.400 --> 00:15:22.200]  有一個Best Before
[00:15:22.200 --> 00:15:23.000]  沒錯
[00:15:23.000 --> 00:15:24.000]  這個世界有苦罪
[00:15:24.000 --> 00:15:25.800]  有很多我們預期都不會有的辛苦
