
[00:00:00.000 --> 00:00:03.800]  今日的講題叫做BB信徒簡介會
[00:04:51.200 --> 00:04:53.200]  藝術非常厲害
[00:04:53.200 --> 00:04:56.200]  文化很顯著的地方
[00:04:56.200 --> 00:04:59.200]  大都市帶來的好處它都有
[00:04:59.200 --> 00:05:01.200]  好像香港一樣
[00:05:01.200 --> 00:05:03.200]  大都市帶來的好處都有
[00:05:03.200 --> 00:05:06.200]  不過當時這個教會
[00:05:06.200 --> 00:05:08.200]  它面對的問題
[00:05:08.200 --> 00:05:10.200]  當然大都市的另一邊
[00:05:10.200 --> 00:05:12.200]  就是奢華的生活
[00:05:12.200 --> 00:05:14.200]  享樂主義
[00:05:14.200 --> 00:05:16.200]  自傲
[00:05:16.200 --> 00:05:18.200]  因為他有能力
[00:05:18.200 --> 00:05:21.200]  不願意改變和聆聽
[00:05:21.200 --> 00:05:22.200]  縱慾
[00:05:22.200 --> 00:05:23.200]  縱走
[00:05:23.200 --> 00:05:25.200]  道德的敗壞
[00:05:25.200 --> 00:05:27.200]  犯罪的事
[00:05:27.200 --> 00:05:29.200]  層出不窮
[00:05:29.200 --> 00:05:31.200]  而當時的教會
[00:05:31.200 --> 00:05:33.200]  深受影響
[00:05:33.200 --> 00:05:36.200]  而為什麼保羅寫這麼多書信
[00:05:36.200 --> 00:05:39.200]  哥倫多是其中一間最難的教會
[00:05:39.200 --> 00:05:41.200]  原因就是他們厲害
[00:05:41.200 --> 00:05:43.200]  他們很多東西都可以
[00:05:43.200 --> 00:05:46.200]  你記得在十二章說他們恩賜
[00:05:46.200 --> 00:05:47.200]  什麼都有
[00:05:47.200 --> 00:05:49.200]  不過亂弄
[00:05:49.200 --> 00:05:52.200]  生命在教會中
[00:05:52.200 --> 00:05:56.200]  被當時城市的敗壞風氣
[00:05:56.200 --> 00:05:58.200]  參透了
[00:05:58.200 --> 00:06:03.200]  例如在哥倫多前書四章八節
[00:06:03.200 --> 00:06:05.200]  保羅曾經跟他們說
[00:06:05.200 --> 00:06:07.200]  你們作王了
[00:06:07.200 --> 00:06:08.200]  好像不錯
[00:06:08.200 --> 00:06:11.200]  不過我們再看前後
[00:06:11.200 --> 00:06:13.200]  你就會知道他想說什麼
[00:06:13.200 --> 00:06:15.200]  我們一起讀哥倫多前書四章八節
[00:06:15.200 --> 00:06:16.200]  一二三
[00:06:16.200 --> 00:06:18.200]  你們已經飽足了
[00:06:18.200 --> 00:06:29.200]  他說你們飽了
[00:06:29.200 --> 00:06:31.200]  其實他們飽可能不是教會
[00:06:31.200 --> 00:06:34.200]  是根本經濟覺得他們飽了
[00:06:34.200 --> 00:06:35.200]  飽足了
[00:06:35.200 --> 00:06:36.200]  不用我們了
[00:06:36.200 --> 00:06:37.200]  自己作王了
[00:06:37.200 --> 00:06:38.200]  恭喜你
[00:06:38.200 --> 00:06:39.200]  不過我願意
[00:06:39.200 --> 00:06:40.200]  真的
[00:06:40.200 --> 00:06:41.200]  我希望是真的
[00:06:41.200 --> 00:06:42.200]  即是假的
[00:06:42.200 --> 00:06:43.200]  假的
[00:06:43.200 --> 00:06:45.200]  叫我們跟你一起作王
[00:06:45.200 --> 00:06:52.200]  他中間在諷刺他們的驕傲和不願意聆聽
[00:06:52.200 --> 00:06:56.200]  哥倫多是保羅親自創立的教會
[00:06:56.200 --> 00:06:59.200]  也在那裡逗留了一至兩年
[00:06:59.200 --> 00:07:00.200]  在那裡
[00:07:00.200 --> 00:07:03.200]  所以他很清楚教會發生什麼事
[00:07:03.200 --> 00:07:04.200]  又例如
[00:07:04.200 --> 00:07:08.200]  我們很多時候在婚禮都聽到愛篇
[00:07:08.200 --> 00:07:10.200]  都相當浪漫
[00:07:10.200 --> 00:07:11.200]  他這樣說
[00:07:11.200 --> 00:07:14.200]  愛是恆久忍耐
[00:07:14.200 --> 00:07:15.200]  又有恩慈
[00:07:15.200 --> 00:07:17.200]  愛是不自道不窒道不自誇
[00:07:17.200 --> 00:07:18.200]  不相抗
[00:07:18.200 --> 00:07:19.200]  不做好事
[00:07:19.200 --> 00:07:21.200]  我是永不自釋
[00:07:21.200 --> 00:07:23.200]  其實如果你懂得看聖經
[00:07:23.200 --> 00:07:24.200]  你會知道
[00:07:24.200 --> 00:07:25.200]  通常說那件事
[00:07:25.200 --> 00:07:27.200]  即是說你沒有
[00:07:27.200 --> 00:07:28.200]  是吧
[00:07:28.200 --> 00:07:29.200]  不過結婚可以的
[00:07:29.200 --> 00:07:30.200]  你用了
[00:07:30.200 --> 00:07:31.200]  通常如果你找我講道
[00:07:31.200 --> 00:07:32.200]  你用了聖經
[00:07:32.200 --> 00:07:33.200]  我會再提一提
[00:07:33.200 --> 00:07:35.200]  我會反過來講
[00:07:35.200 --> 00:07:36.200]  他講什麼呢
[00:07:36.200 --> 00:07:37.200]  哥倫多禪書十三章第一節
[00:07:37.200 --> 00:07:38.200]  我們讀一讀
[00:07:38.200 --> 00:07:39.200]  他回應什麼問題
[00:07:39.200 --> 00:07:40.200]  一二三
[00:07:40.200 --> 00:07:42.200]  我若能說萬人的謊言
[00:07:42.200 --> 00:07:50.200]  他說你很厲害
[00:07:50.200 --> 00:07:51.200]  萬人的謊言
[00:07:51.200 --> 00:07:52.200]  你很厲害
[00:07:52.200 --> 00:07:53.200]  很厲害
[00:07:53.200 --> 00:07:54.200]  天使話語在地上發生
[00:07:54.200 --> 00:07:56.200]  不過你沒有一樣東西
[00:07:56.200 --> 00:07:58.200]  嘭 噪音來的
[00:07:58.200 --> 00:07:59.200]  有些東西
[00:07:59.200 --> 00:08:00.200]  什麼都齊備了
[00:08:00.200 --> 00:08:02.200]  沒有了一樣東西
[00:08:02.200 --> 00:08:03.200]  什麼都沒有了
[00:08:03.200 --> 00:08:04.200]  完了
[00:08:04.200 --> 00:08:05.200]  即是說
[00:08:05.200 --> 00:08:06.200]  我一會請你吃早餐
[00:08:06.200 --> 00:08:07.200]  我帶你進去
[00:08:07.200 --> 00:08:08.200]  找位置
[00:08:08.200 --> 00:08:09.200]  叫餸
[00:08:09.200 --> 00:08:11.200]  臨結帳
[00:08:11.200 --> 00:08:12.200]  我走了
[00:08:12.200 --> 00:08:13.200]  是吧
[00:08:13.200 --> 00:08:14.200]  沒有了那樣東西
[00:08:14.200 --> 00:08:15.200]  真是廢的
[00:08:15.200 --> 00:08:16.200]  是吧
[00:08:16.200 --> 00:08:17.200]  即是我送間屋給你
[00:08:17.200 --> 00:08:18.200]  跟你交換
[00:08:18.200 --> 00:08:19.200]  有間屋三千呎
[00:08:19.200 --> 00:08:20.200]  進去很漂亮
[00:08:20.200 --> 00:08:21.200]  什麼都有了
[00:08:21.200 --> 00:08:23.200]  誰知你找遍整間屋
[00:08:23.200 --> 00:08:25.200]  沒有廁所的
[00:08:25.200 --> 00:08:27.200]  送給你都不要了
[00:08:27.200 --> 00:08:28.200]  是吧
[00:08:28.200 --> 00:08:30.200]  有些很重要的東西
[00:08:30.200 --> 00:08:31.200]  沒有了
[00:08:31.200 --> 00:08:32.200]  他說
[00:08:32.200 --> 00:08:34.200]  保羅很清楚
[00:08:34.200 --> 00:08:37.200]  所以當他牧養哥林多教會
[00:08:37.200 --> 00:08:39.200]  他清楚他們的問題
[00:08:39.200 --> 00:08:42.200]  所以內容的教導十分到庸
[00:08:42.200 --> 00:08:44.200]  全權都到庸
[00:08:44.200 --> 00:08:47.200]  當時亦都衍生很多
[00:08:47.200 --> 00:08:48.200]  學習
[00:08:48.200 --> 00:08:50.200]  我們今天學習的神學的議題
[00:08:50.200 --> 00:08:52.200]  所以我們立刻進入
[00:08:52.200 --> 00:08:54.200]  九節的經文
[00:08:54.200 --> 00:08:55.200]  看看我們今天
[00:08:55.200 --> 00:08:57.200]  這九節學到什麼
[00:08:57.200 --> 00:08:59.200]  你猜我今天說幾點
[00:08:59.200 --> 00:09:02.200]  這裡是說比較母愛
[00:09:02.200 --> 00:09:03.200]  剛才說了
[00:09:03.200 --> 00:09:04.200]  第一點立刻進入
[00:09:04.200 --> 00:09:06.200]  意識
[00:09:06.200 --> 00:09:07.200]  蒙召的重要
[00:09:07.200 --> 00:09:09.200]  哥林多前書第一章一節
[00:09:09.200 --> 00:09:10.200]  我們立刻讀
[00:09:10.200 --> 00:09:11.200]  一二三
[00:09:11.200 --> 00:09:19.200]  很有趣
[00:09:19.200 --> 00:09:21.200]  在古希羅的世界
[00:09:21.200 --> 00:09:23.200]  他們寫信通常一定會文案
[00:09:23.200 --> 00:09:25.200]  介紹自己介紹對方
[00:09:25.200 --> 00:09:27.200]  但保羅怎麼介紹自己
[00:09:27.200 --> 00:09:28.200]  是一件很特別的事
[00:09:28.200 --> 00:09:29.200]  為何這麼特別
[00:09:29.200 --> 00:09:31.200]  沒有人這樣介紹
[00:09:31.200 --> 00:09:32.200]  待會你上街也可以
[00:09:32.200 --> 00:09:33.200]  你上街
[00:09:33.200 --> 00:09:35.200]  待會去一號冰室
[00:09:35.200 --> 00:09:36.200]  嘩 很好
[00:09:36.200 --> 00:09:37.200]  我經常來
[00:09:37.200 --> 00:09:38.200]  你不是在吵架嗎
[00:09:38.200 --> 00:09:39.200]  那你介紹自己
[00:09:39.200 --> 00:09:41.200]  我是奉神的旨意
[00:09:41.200 --> 00:09:45.200]  蒙召作使徒來這裡吃早餐
[00:09:45.200 --> 00:09:47.200]  他立刻報警
[00:09:47.200 --> 00:09:50.200]  其實保羅有很多東西可以介紹
[00:09:50.200 --> 00:09:51.200]  保羅很厲害
[00:09:51.200 --> 00:09:53.200]  保羅是變雅民族
[00:09:53.200 --> 00:09:55.200]  即是等於奴隸
[00:09:55.200 --> 00:09:57.200]  是一個貴族
[00:09:57.200 --> 00:09:59.200]  他是法利塞人
[00:09:59.200 --> 00:10:02.200]  他有錢有能力有智慧有影響力
[00:10:02.200 --> 00:10:06.200]  他是羅馬當時最厲害的國家公民
[00:10:06.200 --> 00:10:08.200]  甚麼都有
[00:10:08.200 --> 00:10:09.200]  他大可以解釋
[00:10:09.200 --> 00:10:11.200]  我是這樣這樣這樣
[00:10:11.200 --> 00:10:12.200]  不過他沒有這個選擇
[00:10:12.200 --> 00:10:15.200]  他說我是奉神旨意
[00:10:15.200 --> 00:10:17.200]  很清楚誰叫他做事
[00:10:17.200 --> 00:10:18.200]  不是地上的智慧
[00:10:18.200 --> 00:10:20.200]  他也用地上的智慧
[00:10:20.200 --> 00:10:22.200]  並且蒙召作使徒
[00:10:22.200 --> 00:10:23.200]  不是門徒
[00:10:23.200 --> 00:10:24.200]  使徒的原文是
[00:10:24.200 --> 00:10:26.200]  apostolos
[00:10:26.200 --> 00:10:27.200]  apostolos是甚麼呢
[00:10:27.200 --> 00:10:29.200]  即是神的使者
[00:10:29.200 --> 00:10:31.200]  跟門徒還有分別
[00:10:31.200 --> 00:10:33.200]  門徒的原文是disciple
[00:10:33.200 --> 00:10:36.200]  mephistos
[00:10:36.200 --> 00:10:37.200]  不同的
[00:10:37.200 --> 00:10:41.200]  他說我是代表上帝在你中間
[00:10:41.200 --> 00:10:43.200]  為甚麼他一開始這樣說呢
[00:10:43.200 --> 00:10:44.200]  當然有原因
[00:10:44.200 --> 00:10:46.200]  他想告訴大家兩個很重要的原則
[00:10:46.200 --> 00:10:47.200]  第一
[00:10:47.200 --> 00:10:49.200]  不是他自己
[00:10:49.200 --> 00:10:51.200]  差遣自己不是人為
[00:10:51.200 --> 00:10:53.200]  神差遣是神呼召
[00:10:53.200 --> 00:10:55.200]  確定自己的身份
[00:10:55.200 --> 00:10:56.200]  第二
[00:10:56.200 --> 00:10:58.200]  他的說話是有權柄
[00:10:58.200 --> 00:11:00.200]  並且
[00:11:00.200 --> 00:11:04.200]  當他回應信宗嚴肅的問題的時候
[00:11:04.200 --> 00:11:05.200]  涉及教義
[00:11:05.200 --> 00:11:07.200]  他說的話不是人說
[00:11:07.200 --> 00:11:10.200]  不單只代表人是代表上帝
[00:11:10.200 --> 00:11:12.200]  非常重要
[00:11:12.200 --> 00:11:14.200]  作為一個領袖
[00:11:14.200 --> 00:11:16.200]  特別是牧者牧會
[00:11:16.200 --> 00:11:18.200]  他很清楚自己的身份
[00:11:18.200 --> 00:11:23.200]  而且他知道他所宣講帶來的後果
[00:11:23.200 --> 00:11:25.200]  因為你知道保羅這樣說
[00:11:25.200 --> 00:11:26.200]  不是每個人都喜歡
[00:11:26.200 --> 00:11:28.200]  I love you so much
[00:11:28.200 --> 00:11:30.200]  很多人不喜歡他
[00:11:30.200 --> 00:11:34.200]  三件事作為一個領袖必須要知道
[00:11:34.200 --> 00:11:35.200]  第一
[00:11:35.200 --> 00:11:36.200]  他知道他的說話
[00:11:36.200 --> 00:11:37.200]  神是會審判的
[00:11:37.200 --> 00:11:39.200]  因為是神差遣
[00:11:39.200 --> 00:11:41.200]  他要交賬
[00:11:41.200 --> 00:11:42.200]  第二
[00:11:42.200 --> 00:11:44.200]  他知道他承擔的後果
[00:11:44.200 --> 00:11:46.200]  必定有人服有人不服
[00:11:46.200 --> 00:11:48.200]  不過他肯定這件事
[00:11:48.200 --> 00:11:50.200]  有人服有人不服
[00:11:50.200 --> 00:11:52.200]  有人喜歡有人不喜歡
[00:11:52.200 --> 00:11:54.200]  對他的宣講
[00:11:54.200 --> 00:11:56.200]  是完全沒有影響
[00:11:56.200 --> 00:11:58.200]  無懼說話
[00:11:58.200 --> 00:12:00.200]  今天作為牧者也是
[00:12:00.200 --> 00:12:02.200]  你試一下
[00:12:02.200 --> 00:12:03.200]  你說我想做牧者
[00:12:03.200 --> 00:12:05.200]  我想去讀神學
[00:12:05.200 --> 00:12:07.200]  我不知道你是哈佛畢業還是劍橋都好
[00:12:07.200 --> 00:12:08.200]  好像Eugene那樣
[00:12:08.200 --> 00:12:10.200]  如果我是讀神學
[00:12:10.200 --> 00:12:12.200]  他沒有一個清晰的符照
[00:12:12.200 --> 00:12:13.200]  我是不會賤你去讀的
[00:12:13.200 --> 00:12:14.200]  I'm sorry
[00:12:14.200 --> 00:12:15.200]  如果我賤你去讀
[00:12:15.200 --> 00:12:16.200]  就是作弄了神學院
[00:12:16.200 --> 00:12:18.200]  作弄了你未來服事的教會
[00:12:18.200 --> 00:12:19.200]  No
[00:12:19.200 --> 00:12:21.200]  而很清楚
[00:12:21.200 --> 00:12:24.200]  當你蒙照成為傳道
[00:12:24.200 --> 00:12:26.200]  你就要學
[00:12:26.200 --> 00:12:27.200]  保羅一樣
[00:12:27.200 --> 00:12:29.200]  很清晰
[00:12:29.200 --> 00:12:31.200]  知道教會的問題
[00:12:31.200 --> 00:12:32.200]  教會的好處
[00:12:32.200 --> 00:12:33.200]  激勵的時候激勵
[00:12:33.200 --> 00:12:34.200]  鼓勵要鼓勵
[00:12:34.200 --> 00:12:36.200]  並且承擔
[00:12:36.200 --> 00:12:38.200]  無懼說話
[00:12:38.200 --> 00:12:40.200]  預料到的
[00:12:40.200 --> 00:12:41.200]  Amen
[00:12:41.200 --> 00:12:43.200]  不是很Amen
[00:12:43.200 --> 00:12:45.200]  Amen
[00:12:45.200 --> 00:12:47.200]  不然你就害怕了
[00:12:47.200 --> 00:12:49.200]  人要去說他就說
[00:12:49.200 --> 00:12:50.200]  人要去聽
[00:12:50.200 --> 00:12:53.200]  話題涉及個人也好
[00:12:53.200 --> 00:12:54.200]  家庭也好
[00:12:54.200 --> 00:12:55.200]  工作也好
[00:12:55.200 --> 00:12:56.200]  社會也好
[00:12:56.200 --> 00:12:58.200]  無懼說話
[00:12:58.200 --> 00:12:59.200]  第二
[00:12:59.200 --> 00:13:02.200]  不單止保羅自己
[00:13:02.200 --> 00:13:06.200]  他面對哥倫多教會的信徒
[00:13:06.200 --> 00:13:08.200]  同樣都有一個身份
[00:13:08.200 --> 00:13:09.200]  第二節一起讀
[00:13:09.200 --> 00:13:10.200]  1,2,3
[00:13:10.200 --> 00:13:13.200]  「寫信給在哥倫多神的教會」
[00:13:13.200 --> 00:13:27.200]  喂,陳茂雄
[00:13:27.200 --> 00:13:29.200]  你剛才說教會這麼多問題
[00:13:29.200 --> 00:13:32.200]  為什麼他還說他是誠信蒙照聖徒呢?
[00:13:36.200 --> 00:13:40.200]  不是說基督是他的主,原因很清晰
[00:13:40.200 --> 00:13:42.200]  在神的眼中是真的
[00:13:42.200 --> 00:13:44.200]  你不是一個一般的信徒
[00:13:44.200 --> 00:13:50.200]  神很渴望並且定性了你是聖徒
[00:13:50.200 --> 00:13:51.200]  嘩!
[00:13:51.200 --> 00:13:53.200]  你看看你旁邊的一個
[00:13:53.200 --> 00:13:55.200]  你跟他說
[00:13:55.200 --> 00:13:57.200]  早就知道你是聖徒了
[00:13:57.200 --> 00:14:02.200]  是神分別
[00:14:02.200 --> 00:14:04.200]  聖徒的意思是什麼?
[00:14:04.200 --> 00:14:06.200]  神分了你出來
[00:14:06.200 --> 00:14:07.200]  分別了你出來
[00:14:07.200 --> 00:14:08.200]  在世界中
[00:14:08.200 --> 00:14:09.200]  不過你不屬於世界
[00:14:09.200 --> 00:14:10.200]  分了出來
[00:14:10.200 --> 00:14:11.200]  你要在世界裡面
[00:14:11.200 --> 00:14:13.200]  不過你不屬於世界
[00:14:13.200 --> 00:14:15.200]  而很重要的一件事就是
[00:14:15.200 --> 00:14:17.200]  當你分了你的名字是聖徒
[00:14:17.200 --> 00:14:19.200]  並且你是蒙照作聖徒
[00:14:19.200 --> 00:14:21.200]  你有一個身份
[00:14:21.200 --> 00:14:25.200]  而你的行為就算未行到這個身份
[00:14:25.200 --> 00:14:27.200]  你的行為未行到這個身份
[00:14:27.200 --> 00:14:29.200]  你都是聖徒
[00:14:29.200 --> 00:14:31.200]  是不是?
[00:14:31.200 --> 00:14:34.200]  你的子女就算回去掩護父母一巴
[00:14:34.200 --> 00:14:36.200]  都是我的子女
[00:14:36.200 --> 00:14:38.200]  不過他沒有掩護
[00:14:38.200 --> 00:14:40.200]  就算掩護也是
[00:14:40.200 --> 00:14:42.200]  責任就是他們成長
[00:14:42.200 --> 00:14:45.200]  所以保羅在二不所思四章一節說得很好
[00:14:45.200 --> 00:14:47.200]  他說我為主被囚
[00:14:47.200 --> 00:14:48.200]  他當時坐牢
[00:14:48.200 --> 00:14:49.200]  寫上去經常坐牢
[00:14:49.200 --> 00:14:51.200]  都習慣了
[00:14:51.200 --> 00:14:53.200]  一會兒再說多一點
[00:14:53.200 --> 00:14:54.200]  遲一點吧,今年
[00:14:54.200 --> 00:14:57.200]  他說勸你們既然蒙照
[00:14:57.200 --> 00:14:58.200]  也是這個字
[00:14:58.200 --> 00:14:59.200]  作為聖徒
[00:14:59.200 --> 00:15:01.200]  行兆為人
[00:15:01.200 --> 00:15:06.200]  就要和蒙照身份的恩典相稱
[00:15:06.200 --> 00:15:08.200]  配合到
[00:15:08.200 --> 00:15:09.200]  所以很多時候
[00:15:09.200 --> 00:15:10.200]  當我們見受浸
[00:15:10.200 --> 00:15:12.200]  我自己見很多新信徒
[00:15:12.200 --> 00:15:13.200]  或者入組的時候
[00:15:13.200 --> 00:15:16.200]  他跟我分享他身體很爛的
[00:15:16.200 --> 00:15:19.200]  不過我見不到只是他爛
[00:15:19.200 --> 00:15:21.200]  我見到原本應該的他
[00:15:21.200 --> 00:15:22.200]  真的
[00:15:22.200 --> 00:15:24.200]  他快要那個他
[00:15:24.200 --> 00:15:26.200]  他應該那個他
[00:15:26.200 --> 00:15:28.200]  因為我們出生很多東西污染了
[00:15:28.200 --> 00:15:30.200]  很多東西教了我們
[00:15:30.200 --> 00:15:31.200]  好像哥倫多教會
[00:15:31.200 --> 00:15:33.200]  他享樂他污穢很多東西發生
[00:15:33.200 --> 00:15:35.200]  因為這個世界教了
[00:15:35.200 --> 00:15:37.200]  但他帶著這個身份信主
[00:15:37.200 --> 00:15:39.200]  他要改變
[00:15:39.200 --> 00:15:41.200]  潘博和說得很好
[00:15:41.200 --> 00:15:43.200]  有一個叫Christ Center
[00:15:43.200 --> 00:15:44.200]  基督是中心
[00:15:44.200 --> 00:15:47.200]  他說繞過這個基督這個恩典
[00:15:47.200 --> 00:15:48.200]  我們就變了另一個人
[00:15:48.200 --> 00:15:49.200]  找回那個人
[00:15:49.200 --> 00:15:52.200]  那個天天都不同很重要
[00:15:52.200 --> 00:15:54.200]  所以我們更加要知道
[00:15:54.200 --> 00:15:58.200]  當我們踏出這個踏前的時刻
[00:15:58.200 --> 00:15:59.200]  2020年
[00:15:59.200 --> 00:16:02.200]  我們怎樣因為我們的身份
[00:16:02.200 --> 00:16:05.200]  成為我們的行為
