
[00:00:00.000 --> 00:00:02.240]  我們今天要講的經文是在啟示錄
[00:04:57.280 --> 00:04:58.720]  包括一些與我們無關的
[00:04:58.720 --> 00:05:00.880]  我們都是發表意見和聲音
[00:05:00.880 --> 00:05:02.320]  向惡人不能容忍
[00:05:02.320 --> 00:05:03.440]  包括什麼呢?
[00:05:03.440 --> 00:05:04.880]  香港教會近日
[00:05:04.880 --> 00:05:06.720]  我們看到不同的宗派
[00:05:06.720 --> 00:05:08.400]  包括我們播道會
[00:05:08.400 --> 00:05:09.680]  以及其他的宗派
[00:05:09.680 --> 00:05:12.000]  都向國內的弟兄姊妹
[00:05:12.000 --> 00:05:14.240]  特別國內正是受逼迫的弟兄姊妹
[00:05:14.240 --> 00:05:15.200]  去發聲明
[00:05:15.200 --> 00:05:17.760]  以及在不同的渠道去表達意見
[00:05:17.760 --> 00:05:19.360]  這些對於有些人來說
[00:05:19.360 --> 00:05:20.480]  覺得對教會不利
[00:05:20.480 --> 00:05:21.760]  我們不需要理會別人
[00:05:21.760 --> 00:05:24.080]  其實這也是上帝的心意
[00:05:24.080 --> 00:05:26.240]  我們不能容忍不公義
[00:05:26.240 --> 00:05:27.680]  不能容忍惡人
[00:05:27.680 --> 00:05:30.720]  這是教會理所當然要做的事情
[00:05:30.720 --> 00:05:34.000]  這也是已乏所教會受到稱讚的
[00:05:34.000 --> 00:05:36.320]  「你也試驗那些曾自稱為仕徒
[00:05:36.320 --> 00:05:37.360]  卻不是仕徒的
[00:05:37.360 --> 00:05:39.200]  看出他們是假的來」
[00:05:39.200 --> 00:05:41.280]  我們去分辨信仰
[00:05:41.280 --> 00:05:44.080]  當時在那個年代
[00:05:44.080 --> 00:05:45.840]  那些仕徒真真假假很難分辨
[00:05:45.840 --> 00:05:46.560]  沒有身分證
[00:05:46.560 --> 00:05:47.360]  沒有相影
[00:05:47.360 --> 00:05:48.400]  我說我是彼得
[00:05:48.400 --> 00:05:49.840]  你也不知道他是不是
[00:05:49.840 --> 00:05:51.200]  我說是保羅
[00:05:51.200 --> 00:05:53.440]  究竟是真保羅還是假保羅
[00:05:53.440 --> 00:05:54.240]  不知道
[00:05:54.240 --> 00:05:56.640]  但是他們努力地去試驗
[00:05:56.640 --> 00:05:58.560]  分辨那是真還是假
[00:05:58.560 --> 00:06:01.760]  其實騙得一時騙不了很久
[00:06:01.760 --> 00:06:03.600]  多說兩句就分辨得到
[00:06:03.600 --> 00:06:06.320]  就算多說兩句也能回答頭頭是道
[00:06:06.320 --> 00:06:07.360]  跟他一起生活
[00:06:07.360 --> 00:06:09.760]  一起思念的時候也能分辨得到
[00:06:09.760 --> 00:06:13.280]  主應讚賞已乏所教會
[00:06:13.280 --> 00:06:15.120]  因為他們努力地去分辨
[00:06:15.120 --> 00:06:16.240]  我們香港教會
[00:06:16.240 --> 00:06:17.920]  我們太古城堂也是
[00:06:17.920 --> 00:06:20.240]  我們努力去分辨信仰的純正
[00:06:20.240 --> 00:06:22.480]  所以平時有些主日學也一般般
[00:06:22.480 --> 00:06:23.200]  很多人參加
[00:06:23.200 --> 00:06:25.920]  但是我看到晚上的主日學
[00:06:25.920 --> 00:06:28.400]  講那些分辨異端
[00:06:28.400 --> 00:06:29.440]  新興宗教
[00:06:29.440 --> 00:06:32.560]  也不少弟兄姊妹願意抽出時間精力
[00:06:32.560 --> 00:06:34.320]  去留心聆聽去分辨
[00:06:34.320 --> 00:06:38.080]  因為我們太古城堂也努力尋找方向
[00:06:38.080 --> 00:06:41.040]  我們正在分辨哪些是真的先知
[00:06:41.040 --> 00:06:42.400]  是真的使徒
[00:06:42.400 --> 00:06:44.400]  而且還有第三節講到
[00:06:44.400 --> 00:06:48.720]  你們也能夠忍耐成為我的明奴婦
[00:06:48.720 --> 00:06:50.720]  並不罰卷
[00:06:50.720 --> 00:06:53.760]  這裡也講到他們努力地為主作供
[00:06:53.760 --> 00:06:57.440]  這也是已乏所教會被主所讚賞的地方
[00:06:57.440 --> 00:06:59.040]  太古城堂
[00:06:59.040 --> 00:07:00.400]  行不行?
[00:07:00.400 --> 00:07:01.920]  也OK的
[00:07:01.920 --> 00:07:03.200]  你們看看我們周刊
[00:07:03.200 --> 00:07:07.280]  接下來的聖誕節
[00:07:07.280 --> 00:07:09.840]  又說要去醫院報到
[00:07:09.840 --> 00:07:12.320]  又說要去智障人士院舍
[00:07:12.320 --> 00:07:13.520]  又說要去盤菜宴
[00:07:13.520 --> 00:07:14.720]  又說要去這裡那裡
[00:07:14.720 --> 00:07:15.360]  寫滿了
[00:07:15.360 --> 00:07:16.000]  有些是沒有寫的
[00:07:16.000 --> 00:07:17.200]  有些是團契自己組成的
[00:07:17.200 --> 00:07:18.240]  沒有寫出來
[00:07:18.240 --> 00:07:20.960]  其實我覺得我們香港教會或太古城堂
[00:07:20.960 --> 00:07:22.720]  也努力地去尋找方向
[00:07:22.720 --> 00:07:23.840]  並不罰卷
[00:07:23.840 --> 00:07:26.480]  努力地為主的命去勞苦
[00:07:26.480 --> 00:07:29.280]  我覺得主是應該會欣賞我們的
[00:07:29.280 --> 00:07:31.440]  我們教會或香港普遍教會
[00:07:31.440 --> 00:07:33.040]  也不辭勞苦
[00:07:33.040 --> 00:07:34.480]  為主作供去努力
[00:07:34.480 --> 00:07:36.400]  這也是主所讚賞的地方
[00:07:36.400 --> 00:07:38.480]  還有一件事主所讚賞的
[00:07:38.480 --> 00:07:39.680]  在第六節
[00:07:39.680 --> 00:07:42.560]  仍然有一件事是可取的
[00:07:42.560 --> 00:07:43.680]  也是讚賞的
[00:07:43.680 --> 00:07:46.480]  就是你恨惡尼哥拉一黨人
[00:07:46.480 --> 00:07:49.280]  尼哥拉一黨人是什麼人呢?
[00:07:49.280 --> 00:07:50.640]  其實我們只知道這麼多
[00:07:50.640 --> 00:07:52.560]  因為聖經沒有再形容下去
[00:07:52.560 --> 00:07:55.120]  前前後後都沒有形容
[00:07:55.120 --> 00:07:56.720]  究竟他做了什麼壞事
[00:07:56.720 --> 00:07:59.040]  究竟是什麼人呢?
[00:07:59.040 --> 00:07:59.680]  不知道
[00:07:59.680 --> 00:08:02.320]  只是描述這裡是他們恨惡的
[00:08:02.320 --> 00:08:06.960]  而這些人也是我所恨惡的尼哥拉一黨人
[00:08:06.960 --> 00:08:09.440]  那些不好的
[00:08:09.440 --> 00:08:11.200]  那些聖經學者估計
[00:08:11.200 --> 00:08:13.920]  他們是行為敗壞的尼哥拉一黨
[00:08:13.920 --> 00:08:15.280]  聖經學者估計
[00:08:15.280 --> 00:08:16.880]  但是怎麼敗壞
[00:08:16.880 --> 00:08:18.480]  還有敗壞到多麼敗壞
[00:08:18.480 --> 00:08:19.360]  就不知道
[00:08:19.360 --> 00:08:21.200]  但是這些都是所恨惡的
[00:08:21.200 --> 00:08:22.320]  不過我講到這裡的時候
[00:08:22.320 --> 00:08:23.200]  不知道你有沒有留意
[00:08:23.200 --> 00:08:24.720]  牧師讀漏了三個字
[00:08:24.720 --> 00:08:27.040]  有沒有留意到?
[00:08:27.040 --> 00:08:28.560]  我其實是讀漏了三個字
[00:08:28.560 --> 00:08:29.440]  是故意的
[00:08:29.440 --> 00:08:31.120]  你以為我這麼水皮嗎?
[00:08:31.120 --> 00:08:32.640]  讀漏了三個字,看不看得到?
[00:08:32.640 --> 00:08:35.360]  讀漏了三個字就是
[00:08:35.360 --> 00:08:36.320]  你們恨惡什麼呢?
[00:08:36.320 --> 00:08:41.200]  是恨惡尼哥拉一黨人的行為
[00:08:41.200 --> 00:08:42.160]  看不看得到?
[00:08:42.160 --> 00:08:42.800]  看不看得到?
[00:08:42.800 --> 00:08:43.680]  聖經是不是這麼說?
[00:08:43.680 --> 00:08:44.400]  是不是?
[00:08:44.400 --> 00:08:45.760]  是不是我剛才讀漏了?
[00:08:45.760 --> 00:08:46.720]  我故意的
[00:08:46.720 --> 00:08:49.600]  原來主的心意是什麼呢?
[00:08:49.600 --> 00:08:53.600]  恨惡的是恨惡尼哥拉一黨人的行為
[00:08:53.600 --> 00:08:56.800]  恨惡的是罪惡
[00:08:56.800 --> 00:08:58.480]  並不是人
[00:08:58.960 --> 00:09:01.120]  天父愛世人
[00:09:01.120 --> 00:09:02.720]  包括罪人
[00:09:02.720 --> 00:09:06.240]  但是天父恨惡的是罪惡
[00:09:06.240 --> 00:09:07.920]  所以今天我們也是
[00:09:07.920 --> 00:09:09.680]  我們恨惡罪惡
[00:09:09.680 --> 00:09:11.200]  但是愛罪人
[00:09:11.200 --> 00:09:15.280]  我們天父是希望罪人回轉悔改
[00:09:15.280 --> 00:09:16.720]  可以回到他身邊
[00:09:16.720 --> 00:09:19.360]  其實罪人在罪之中被捆綁
[00:09:19.360 --> 00:09:21.520]  他們也是在艱難、苦膽之中
[00:09:21.520 --> 00:09:23.040]  按照聖經所形容
[00:09:23.040 --> 00:09:26.000]  所以其實那些人都是天父所愛護的
[00:09:26.000 --> 00:09:27.840]  這裡想講一下
[00:09:27.840 --> 00:09:29.200]  有些弟兄姐妹有時候
[00:09:29.200 --> 00:09:31.200]  這幾個字是容易讀漏了
[00:09:31.200 --> 00:09:32.960]  我們恨那些人的行為
[00:09:32.960 --> 00:09:34.480]  反過來也恨那些人
[00:09:34.480 --> 00:09:38.640]  正如我們最近這裡也有一個傳福音
[00:09:38.640 --> 00:09:41.280]  有一個單張報道會
[00:09:41.280 --> 00:09:43.760]  我其實一次聽過一些弟兄姐妹說
[00:09:43.760 --> 00:09:46.160]  帶什麼人回去報道會?
[00:09:46.160 --> 00:09:47.440]  千萬不要帶我老闆
[00:09:47.440 --> 00:09:49.040]  我老闆很壞
[00:09:49.040 --> 00:09:51.200]  免得他一會兒聽了救恩信主
[00:09:51.200 --> 00:09:53.120]  一會兒去天堂看到他很麻煩
[00:09:53.120 --> 00:09:55.520]  有時候有些人會想這些事情
[00:09:55.520 --> 00:09:57.440]  千萬不要傳回給他
[00:09:57.440 --> 00:10:00.160]  讓他死在罪惡的國泛中就最好了
[00:10:00.160 --> 00:10:01.280]  他這麼壞
[00:10:01.280 --> 00:10:02.560]  天國不適合他
[00:10:02.560 --> 00:10:03.840]  他應該去地獄
[00:10:03.840 --> 00:10:05.360]  有些人是這麼想的
[00:10:05.360 --> 00:10:06.400]  同不同意?
[00:10:06.400 --> 00:10:07.360]  你有沒有見過?
[00:10:07.360 --> 00:10:08.880]  我經常見到
[00:10:08.880 --> 00:10:10.880]  有些人真的這麼想
[00:10:10.880 --> 00:10:11.600]  再講一次
[00:10:11.600 --> 00:10:14.080]  這個不是天父的心腸
[00:10:14.080 --> 00:10:17.040]  天父的心腸是萬人得救不如一人沉淪
[00:10:17.040 --> 00:10:19.040]  那些人是在罪惡之中
[00:10:19.040 --> 00:10:22.160]  其實神也很想他回轉去改變
[00:10:22.160 --> 00:10:24.720]  我們恨惡的是那些罪惡
[00:10:24.720 --> 00:10:26.080]  並不是那些人
[00:10:26.080 --> 00:10:27.520]  有時候你會看不過眼
[00:10:27.520 --> 00:10:28.240]  有些人做了這些事情
[00:10:28.240 --> 00:10:30.240]  但其實他也有他的艱難之處
[00:10:30.240 --> 00:10:31.600]  他有困難的地方
[00:10:31.600 --> 00:10:33.440]  為什麼他會陷在罪惡之中
[00:10:33.440 --> 00:10:36.240]  他也是被罪惡所捆綁所纏繞
[00:10:36.240 --> 00:10:37.680]  這裡分享多一個故事
[00:10:37.680 --> 00:10:41.040]  很多年前我還是一個實習神學生的時候
[00:10:41.040 --> 00:10:42.640]  當時中國教會比較開放
[00:10:42.640 --> 00:10:43.680]  我還可以回去實習
[00:10:43.680 --> 00:10:45.360]  所以我去了一個暑假
[00:10:45.360 --> 00:10:46.720]  在教會裡面實習
[00:10:46.720 --> 00:10:48.480]  開會聽我們開會
[00:10:48.480 --> 00:10:51.440]  不過當然我在實習神學生沒有發言權
[00:10:51.440 --> 00:10:52.720]  我也不敢說話
[00:10:52.720 --> 00:10:53.360]  坐在這裡
[00:10:53.360 --> 00:10:54.800]  再加上有些人說普通話
[00:10:54.800 --> 00:10:56.000]  我也不懂得說
[00:10:56.000 --> 00:10:56.880]  我只是聽東西
[00:10:56.880 --> 00:10:57.760]  我也聽到一點
[00:10:57.760 --> 00:10:58.800]  猜到一點而已
[00:10:58.800 --> 00:11:00.080]  在這裡聽他們說
[00:11:00.080 --> 00:11:01.840]  說了一個個案
[00:11:01.840 --> 00:11:03.040]  那個個案是什麼呢?
[00:11:03.040 --> 00:11:04.720]  那個個案就是說有一個弟兄
[00:11:04.720 --> 00:11:05.760]  已經洗禮了
[00:11:05.760 --> 00:11:06.720]  要求什麼呢?
[00:11:06.720 --> 00:11:08.880]  要求取消洗禮
[00:11:08.880 --> 00:11:10.160]  已經洗禮了
[00:11:10.160 --> 00:11:12.080]  要求取消洗禮
[00:11:12.080 --> 00:11:13.440]  這麼可怕
[00:11:13.440 --> 00:11:15.440]  我們聽聽牧師們怎麼辯論
[00:11:15.440 --> 00:11:17.440]  答應給不給這個人取消洗禮
[00:11:17.440 --> 00:11:20.000]  原來還有一個背景是什麼呢?
[00:11:20.000 --> 00:11:22.480]  原來這個弟兄是打國營機構的
[00:11:22.480 --> 00:11:23.680]  叫做單位工
[00:11:24.000 --> 00:11:28.000]  所以他有一個單位在醞釀裁員
[00:11:28.000 --> 00:11:28.960]  叫做下崗
[00:11:28.960 --> 00:11:32.480]  所以那個弟兄覺得如果他洗禮了的話
[00:11:32.480 --> 00:11:33.680]  對他有點不利
[00:11:33.680 --> 00:11:36.880]  所以他要求教會取消了他的洗禮
[00:11:36.880 --> 00:11:38.160]  好了
[00:11:38.160 --> 00:11:39.760]  我坐在這裡聽而已
[00:11:39.760 --> 00:11:41.200]  各位牧師在討論
[00:11:41.200 --> 00:11:42.880]  你們如果是牧師的話
[00:11:42.880 --> 00:11:45.280]  贊不贊成給他取消洗禮呢?
[00:11:45.280 --> 00:11:46.640]  贊不贊成?
[00:11:46.640 --> 00:11:48.000]  取消洗禮
[00:11:48.000 --> 00:11:48.720]  贊不贊成?
[00:11:48.720 --> 00:11:49.280]  牧師
[00:11:49.280 --> 00:11:50.640]  贊不贊成?
[00:11:50.640 --> 00:11:51.840]  哇! 每個人都不看我
[00:11:52.640 --> 00:11:54.160]  贊不贊成呢? 牧師
[00:11:54.160 --> 00:11:55.120]  不贊成啊
[00:11:55.120 --> 00:11:56.320]  那也是啊
[00:11:56.320 --> 00:11:57.680]  沒得取消的
[00:11:57.680 --> 00:11:59.280]  信一鼠一鼠的
[00:11:59.280 --> 00:12:00.080]  洗了就洗了
[00:12:00.080 --> 00:12:02.000]  沒得取消就洗了
[00:12:02.000 --> 00:12:03.040]  但是這麼說
[00:12:03.040 --> 00:12:03.920]  人有人權的
[00:12:03.920 --> 00:12:06.000]  他現在不要洗禮不要信
[00:12:06.000 --> 00:12:08.160]  你也不能阻止他不信的
[00:12:08.160 --> 00:12:08.960]  真的很難
[00:12:08.960 --> 00:12:09.440]  所以
[00:12:09.440 --> 00:12:11.280]  所以說完一大堆之後
[00:12:11.280 --> 00:12:12.720]  下個星期再談
[00:12:12.720 --> 00:12:13.760]  哇! 真的
[00:12:13.760 --> 00:12:14.880]  下個星期再談
[00:12:14.880 --> 00:12:16.080]  他們想了一個星期之後
[00:12:16.080 --> 00:12:17.840]  下個星期開會又再談
[00:12:17.840 --> 00:12:19.280]  大開眼界
[00:12:19.280 --> 00:12:20.960]  他們的牧師很仔細地談
[00:12:20.960 --> 00:12:22.720]  真的很深奧
[00:12:22.720 --> 00:12:23.840]  最後談了一個結論
[00:12:23.840 --> 00:12:25.120]  哇! 我真的很欣賞牧師
[00:12:25.120 --> 00:12:26.400]  真的聰明到不得了
[00:12:26.400 --> 00:12:27.360]  他們想了一個方法
[00:12:27.360 --> 00:12:28.080]  就是什麼呢?
[00:12:28.080 --> 00:12:29.600]  洗禮就沒得取消了
[00:12:29.600 --> 00:12:32.240]  我可以出信證明某某弟兄
[00:12:32.240 --> 00:12:33.840]  某年某月我洗了禮
[00:12:33.840 --> 00:12:34.880]  現在某年某日
[00:12:34.880 --> 00:12:36.640]  自己認為自己不信耶穌
[00:12:36.640 --> 00:12:37.440]  特此證明
[00:12:37.440 --> 00:12:38.240]  明白嗎?
[00:12:38.240 --> 00:12:39.760]  他證明他不信主
[00:12:39.760 --> 00:12:40.400]  我OK
[00:12:40.400 --> 00:12:41.760]  他說自己不信主就不信主
[00:12:41.760 --> 00:12:42.720]  證明了他不信主
[00:12:42.720 --> 00:12:44.160]  但是洗禮就沒有取消
[00:12:44.160 --> 00:12:46.240]  不過總之現在證明了他不信主
[00:12:46.240 --> 00:12:47.200]  那就OK
[00:12:47.200 --> 00:12:49.120]  一天乾光了
[00:12:49.120 --> 00:12:53.200]  就拿回信去他的單位做登記
[00:12:53.200 --> 00:12:54.880]  報備
[00:12:54.880 --> 00:12:57.200]  我想這件事就完結了
[00:12:57.200 --> 00:12:58.480]  下個星期開會的時候
[00:12:58.480 --> 00:12:59.600]  又來
[00:12:59.600 --> 00:13:00.880]  這次呢
[00:13:00.880 --> 00:13:02.560]  原來那位弟兄
[00:13:02.560 --> 00:13:04.800]  其實那位弟兄還沒收到信
[00:13:04.800 --> 00:13:05.760]  那封信寫好了
[00:13:05.760 --> 00:13:06.400]  打算給他
[00:13:06.400 --> 00:13:07.280]  在給他的途中
[00:13:07.280 --> 00:13:08.000]  那位弟兄就說
[00:13:08.000 --> 00:13:09.120]  其實不需要這封信了
[00:13:09.120 --> 00:13:10.400]  因為我已經下了崗了
[00:13:10.400 --> 00:13:12.000]  已經炒了魷魚了
[00:13:12.000 --> 00:13:13.600]  所以不需要這封信了
[00:13:13.600 --> 00:13:14.800]  那麼
[00:13:14.800 --> 00:13:17.040]  你們也不是太壞的人
[00:13:17.040 --> 00:13:19.600]  我有一次在另一個教會講的時候
[00:13:19.600 --> 00:13:20.240]  講完之後
[00:13:20.240 --> 00:13:21.600]  有姊妹姐姐說
[00:13:21.600 --> 00:13:22.800]  活該
[00:13:22.800 --> 00:13:25.040]  你們也不是太壞的
[00:13:25.040 --> 00:13:28.080]  接著那位弟兄就因為這個緣故
[00:13:28.080 --> 00:13:28.880]  就跟教會說
[00:13:28.880 --> 00:13:30.240]  其實我現在不需要這封信了
[00:13:30.240 --> 00:13:30.720]  麻煩你
[00:13:30.720 --> 00:13:32.640]  我取消了就取消吧
[00:13:32.640 --> 00:13:37.280]  暈倒了
[00:13:37.280 --> 00:13:40.720]  那些牧師又要來開會了
[00:13:40.720 --> 00:13:43.520]  究竟可不可以取消就取消呢
[00:13:43.520 --> 00:13:45.280]  你說吧
[00:13:45.280 --> 00:13:46.000]  牧師
[00:13:46.000 --> 00:13:47.760]  取不取消就取消吧
