
[00:00:00.000 --> 00:00:03.520]  各位聽眾平安 我是劉少康牧師
[00:11:20.520 --> 00:11:24.000]  祂說:主啊!誰敢不敬畏祢
[00:11:24.000 --> 00:11:26.320]  不將榮耀歸給祢呢?
[00:11:26.320 --> 00:11:29.000]  因為唯獨祢是聖的
[00:11:29.000 --> 00:11:34.800]  萬民都要來在祢的面前來跪拜
[00:11:34.800 --> 00:11:42.000]  因祢的公義作為已經顯明出來了
[00:11:42.000 --> 00:11:44.600]  這個海洋是第一
[00:11:44.600 --> 00:11:48.000]  他們見到又大又奇的異象
[00:11:48.000 --> 00:11:51.080]  第二是見到玻璃海
[00:11:51.080 --> 00:11:54.480]  然後還有第三
[00:11:54.480 --> 00:11:56.840]  第三見到什麼呢?
[00:11:56.840 --> 00:12:00.280]  就是神的大路了
[00:12:00.280 --> 00:12:03.960]  第三那裡說:此後我看見天上
[00:12:03.960 --> 00:12:10.160]  那個全法櫃的殿是打開了
[00:12:10.160 --> 00:12:14.400]  那個拿著七栽的七位天使
[00:12:14.400 --> 00:12:17.120]  就在聖殿裡面出來
[00:12:17.120 --> 00:12:23.600]  當這個約櫃的門被打開的時候
[00:12:23.600 --> 00:12:27.640]  這七位天使就出來了
[00:12:27.640 --> 00:12:33.960]  這七位天使都穿著潔白的細麻布衣
[00:12:33.960 --> 00:12:38.960]  他們的胸間是束著金帶的
[00:12:38.960 --> 00:12:41.480]  在四活物當中
[00:12:41.480 --> 00:12:51.360]  有一個將七個金碗給了這七位天使
[00:12:51.360 --> 00:12:54.760]  神的榮耀和能力
[00:12:54.760 --> 00:12:59.520]  殿裡面充滿了煙
[00:12:59.520 --> 00:13:04.680]  是沒有人能夠去進殿的
[00:13:04.680 --> 00:13:13.320]  而這七位天使就將神的七栽完成了
[00:13:13.320 --> 00:13:18.160]  這個就是第十五章所描寫的
[00:13:18.160 --> 00:13:22.480]  然後我們就進入第十六章
[00:13:22.480 --> 00:13:27.680]  就直接揭開這七個碗
[00:13:27.680 --> 00:13:30.480]  第十六章的第一節怎麼說呢?
[00:13:30.480 --> 00:13:37.400]  我聽見有大雨聲音從聖殿裡面出來
[00:13:37.400 --> 00:13:39.720]  這七位天使
[00:13:39.720 --> 00:13:41.280]  祂說:你們去
[00:13:41.280 --> 00:13:47.680]  將神給你們的七碗要倒在地上
[00:13:47.680 --> 00:13:53.120]  很多時候這個「七碗」都用「倒」
[00:13:53.120 --> 00:13:56.400]  我不知道你覺得
[00:13:56.400 --> 00:14:01.920]  「七個印」好像是印記
[00:14:01.920 --> 00:14:04.280]  好像沒有那麼重要一樣
[00:14:04.280 --> 00:14:09.120]  「七個號」就是一個警告
[00:14:09.120 --> 00:14:12.320]  叮叮叮叮,號筒吹響
[00:14:12.320 --> 00:14:18.240]  但倒了七個碗,神的憤怒是發盡了
[00:14:18.240 --> 00:14:26.000]  好像將整碗水、整碗災難倒下來一樣
[00:14:26.000 --> 00:14:31.920]  在第二節,第一位天使出現了
[00:14:31.920 --> 00:14:36.640]  祂就將碗倒在地上
[00:14:36.640 --> 00:14:52.240]  就看見災難發生在那些有獸印記和拜獸像的人身上
[00:14:52.240 --> 00:14:56.560]  就有惡而且毒的瘡
[00:14:56.560 --> 00:15:03.200]  生長在這些拜獸和獸的人身上
[00:15:03.200 --> 00:15:14.320]  所以第一個碗是關乎一些拜獸有獸印記的
[00:15:14.320 --> 00:15:17.280]  有毒瘡在他們身上
[00:15:17.280 --> 00:15:20.960]  好,接著第二個碗
[00:15:20.960 --> 00:15:26.400]  第二位天使就將碗倒在海裡面
[00:15:26.400 --> 00:15:33.680]  於是海就變成了血,好像死人的血一樣
[00:15:33.680 --> 00:15:38.160]  海中的活物都死了
[00:15:38.160 --> 00:15:43.440]  第二個碗是跟海有關的
[00:15:43.440 --> 00:15:50.080]  海要變成血一樣,所有的活物都死了
[00:15:50.080 --> 00:16:01.360]  第三個碗,第三位天使將碗倒在中水的泉源那裡
[00:16:01.360 --> 00:16:06.480]  這些水又變成了血
[00:16:06.480 --> 00:16:21.680]  我就聽見這個災,聽見這個大災,神就在聖者說
[00:16:21.680 --> 00:16:28.000]  我是公義的,我的判斷是公義的
[00:16:28.000 --> 00:16:32.960]  你們拿著聖徒和先知的血
[00:16:32.960 --> 00:16:44.480]  現在你給他們的血喝,這是他們該受的
[00:16:44.480 --> 00:16:49.600]  我又聽見在祭壇裡面有聲音說
[00:16:49.600 --> 00:16:59.200]  是的主神全能者,你的判斷而在成在
[00:16:59.200 --> 00:17:06.640]  第三個碗是倒在光河,在一切淡水上面
[00:17:06.640 --> 00:17:09.680]  第二個碗是倒在海水上面
[00:17:09.680 --> 00:17:14.880]  第三個碗是倒在淡水上面,又是變成血
[00:17:14.880 --> 00:17:24.560]  就有聲音說:神啊,你的公義是成在而在
[00:17:24.560 --> 00:17:30.720]  每一次都是在讚頌神的公義
[00:17:30.720 --> 00:17:36.400]  表明當時受這些碗的人真的沒有聲音
[00:17:36.400 --> 00:17:38.880]  原來神就是這麼公義
[00:17:38.880 --> 00:17:44.720]  這些都是因為我們的罪、我們的背叛、我們的潑液
[00:17:44.720 --> 00:17:49.840]  我們不肯信神,所以我們要受到這些的罪
[00:17:49.840 --> 00:17:56.480]  好,接著第四位天使,第四位天使出來
[00:17:56.480 --> 00:18:01.760]  就將碗倒在日頭的上面
[00:18:01.760 --> 00:18:13.360]  日頭就用火來敲人,人就被大熱來所燒
[00:18:13.360 --> 00:18:20.400]  他們就褻瀆一個神的名字
[00:18:20.400 --> 00:18:27.040]  褻瀆有掌管這些災的神的名字
[00:18:27.040 --> 00:18:34.400]  他們不悔改,並不歸榮耀給神
[00:18:34.400 --> 00:18:38.400]  當我讀到第四個碗的時候
[00:18:38.400 --> 00:18:43.120]  原來這個碗是倒在日頭上面
[00:18:43.120 --> 00:18:51.600]  日頭就用很猛的火出來燒在人的身上
[00:18:51.600 --> 00:18:57.920]  那些被火燒的人卻仍然不悔改
[00:18:57.920 --> 00:19:02.160]  不歸榮耀給神
[00:19:02.160 --> 00:19:07.360]  這就證明人那種的頑固
[00:19:07.360 --> 00:19:13.360]  人心那種的光硬,真是到了一個很可怕的地步
[00:19:13.360 --> 00:19:17.040]  你看到第一個碗、第二個碗、第三個碗
[00:19:17.040 --> 00:19:23.920]  現在第四個碗,你仍然口硬不悔改
[00:19:23.920 --> 00:19:27.200]  有時我們真是心裏面很感嘆
[00:19:27.200 --> 00:19:32.640]  正如摩西在埃及走了十個小時
[00:19:32.640 --> 00:19:39.200]  但發腦仍然光硬,不肯給意識的人做
[00:19:39.200 --> 00:19:42.240]  是一個、兩個、三個、四個、五個、六個、七個
[00:19:42.240 --> 00:19:46.480]  一直到八個、九個、十個
[00:19:46.480 --> 00:19:49.920]  他都死不悔改
[00:19:49.920 --> 00:19:54.000]  各位不知道我們有沒有遇到一些我們的親戚朋友
[00:19:54.000 --> 00:19:59.440]  我們一些同事都是這樣很光硬的
[00:19:59.440 --> 00:20:04.960]  拒絕殺、走自己的路、自以為是
[00:20:04.960 --> 00:20:10.160]  求神今日雖然在面對這樣的災難裏面
[00:20:10.160 --> 00:20:15.600]  我們仍然是有愛我們的家人
[00:20:15.600 --> 00:20:21.200]  愛我們的親友、愛我們的同事、愛我們的舊同學
[00:20:21.200 --> 00:20:26.320]  向身邊的人伸出我們的愛
[00:20:26.320 --> 00:20:32.480]  希望他們有一天他們都能夠回轉歸向神
[00:20:32.480 --> 00:20:35.280]  好,接著我們看第五個碗
[00:20:35.280 --> 00:20:40.640]  就有第五個天使將碗拿出來了
[00:20:40.640 --> 00:20:46.320]  這次就倒在獸的座位上
[00:20:46.320 --> 00:20:52.480]  獸的角就黑暗了
[00:20:52.480 --> 00:21:04.160]  他就用自己的舌頭
[00:21:04.160 --> 00:21:09.920]  由所受的疼痛和所生的瘡
[00:21:09.920 --> 00:21:14.480]  就褻瀆天上的神
[00:21:14.480 --> 00:21:20.320]  也不悔改所幸
[00:21:20.320 --> 00:21:26.400]  這次是倒在獸的座位上
[00:21:26.400 --> 00:21:31.600]  獸的角就黑暗了
[00:21:31.600 --> 00:21:41.440]  而且這個獸就在自己的舌頭上疼痛
[00:21:41.440 --> 00:21:44.800]  他就咬自己的舌頭
[00:21:44.800 --> 00:21:53.040]  由因為這樣的疼痛,他所生的瘡
[00:21:53.040 --> 00:21:57.040]  他就褻瀆天上的神
[00:21:57.040 --> 00:22:02.560]  仍然是那個光暗,不肯回轉歸向神
[00:22:02.560 --> 00:22:06.240]  好,接著就第六位天使
[00:22:06.240 --> 00:22:16.160]  將這個碗倒在伯拉大河上,水就乾了
[00:22:16.160 --> 00:22:21.520]  伯拉大河就是我們所謂的雙子河流域
[00:22:21.520 --> 00:22:26.240]  就是今天伊拉克一帶的地方
[00:22:26.240 --> 00:22:31.440]  是古文明的一個發源地
[00:22:31.440 --> 00:22:36.960]  當這個碗倒在水上的時候
[00:22:36.960 --> 00:22:49.680]  在日出之地所來的縱王就預備道路
[00:22:49.680 --> 00:22:54.400]  我又看見一個污穢的靈
[00:22:54.400 --> 00:23:05.600]  是好像青蛙一樣從龍口、獸口和假先知的口中出來
[00:23:05.600 --> 00:23:10.160]  這裏就是剛才提到的那三位
[00:23:10.160 --> 00:23:20.880]  假基督、假先知和撒旦
[00:23:20.880 --> 00:23:28.560]  他們本來是鬼魔的靈
[00:23:28.560 --> 00:23:34.080]  施行奇事,出來抱天下眾生
[00:23:34.080 --> 00:23:43.920]  叫他們在神傳能者的大日與靈界聚集爭戰
[00:23:43.920 --> 00:23:52.640]  看我們好像賊一樣那些警醒、看守、哀號
[00:23:52.640 --> 00:23:57.520]  免得赤身而行的人
[00:23:57.520 --> 00:24:03.760]  因為他們的羞恥是有福的
[00:24:03.760 --> 00:24:12.560]  那三個魔鬼就叫縱王聚集在一個地方
[00:24:12.560 --> 00:24:18.480]  希伯來話就叫哈米吉多敦
[00:24:18.480 --> 00:24:24.080]  有很多人都說末後有一場世界的大戰
[00:24:24.080 --> 00:24:27.280]  就叫哈米吉多敦
[00:24:27.280 --> 00:24:29.840]  如果你去過以色列的話
[00:24:29.840 --> 00:24:37.200]  你就知道以色列的確有一個地方叫哈米吉多敦
[00:24:37.200 --> 00:24:42.400]  其實那裏是一個山丘
[00:24:42.400 --> 00:24:51.680]  那些丘是高高的,不是平原
[00:24:51.680 --> 00:24:55.440]  其實那個地方不算很大
[00:24:55.440 --> 00:25:03.680]  因此有人說雖然末後世界的焦點仍然回到中東這個地方
[00:25:03.680 --> 00:25:09.280]  但也有很多人說這個世界末後的大戰
[00:25:09.280 --> 00:25:13.760]  並不是在這個地方舉行
[00:25:13.760 --> 00:25:20.800]  而是這裏是預表有一場末日的戰爭
[00:25:20.800 --> 00:25:25.600]  好,最後我們就來到第七位天使了
[00:25:25.600 --> 00:25:31.840]  第七位天使就將碗倒在空中
[00:25:31.840 --> 00:25:38.240]  就有大聲音在電鐘的寶座上面出來
[00:25:38.240 --> 00:25:41.200]  祂說「成了」
[00:25:41.200 --> 00:25:42.720]  很特別
[00:25:42.720 --> 00:25:48.000]  耶穌在十字架上面說了七句說話
[00:25:48.000 --> 00:25:50.640]  最後一句就是「成了」
[00:25:50.640 --> 00:25:56.880]  而第七位天使當祂將這個碗倒在空中的時候
[00:25:56.880 --> 00:25:59.680]  就有聲音說「成了」
[00:25:59.680 --> 00:26:10.080]  又有閃電雷轟大而可畏的從地上
[00:26:10.080 --> 00:26:20.720]  是有人以來沒有見過這麼大、這麼厲害的地震
[00:26:20.720 --> 00:26:25.360]  將大城列為三段
[00:26:25.360 --> 00:26:30.480]  列國的城也都倒塌了
[00:26:30.480 --> 00:26:34.960]  神也想起巴比倫大城
[00:26:34.960 --> 00:26:45.600]  就將聖滿自己列路的碑都給過他
[00:26:45.600 --> 00:26:50.320]  各地的人都被了
[00:26:50.320 --> 00:26:54.160]  眾山也都不見了
[00:26:54.160 --> 00:27:01.600]  天有大孢子落在人的身上
[00:27:01.600 --> 00:27:08.960]  這個孢子是重一個他年德
[00:27:08.960 --> 00:27:11.520]  一個他年德有多重呢?
[00:27:11.520 --> 00:27:14.000]  這裡有一個柱腳
[00:27:14.000 --> 00:27:21.520]  一個他年德約有九十斤重
[00:27:21.520 --> 00:27:25.360]  你從來沒見過這麼大的冰雹
[00:27:25.360 --> 00:27:30.480]  一個冰雹是幾十斤這麼重
[00:27:30.480 --> 00:27:32.240]  跌下來的
[00:27:32.240 --> 00:27:34.000]  真的不死都不行
[00:27:34.000 --> 00:27:37.200]  屋都被他砸爛了
[00:27:37.200 --> 00:27:43.920]  就在這個時候
[00:27:43.920 --> 00:27:52.000]  為這件事這個孢子的災極大
[00:27:52.000 --> 00:27:55.680]  人就褻瀆神
[00:27:55.680 --> 00:28:01.200]  所以第七個碗是一些大的冰雹
[00:28:01.200 --> 00:28:03.600]  超巨型的冰雹
[00:28:03.600 --> 00:28:07.600]  從天上打下來
[00:28:07.600 --> 00:28:12.720]  我聽過在加拿大一位牧師都分享
[00:28:12.720 --> 00:28:18.160]  他說有一次他在一個地方趕渡
[00:28:18.160 --> 00:28:21.360]  剛剛在趕冰雹
[00:28:21.360 --> 00:28:27.840]  誰知道在外面突然間真的跌一些冰雹下來
[00:28:27.840 --> 00:28:32.240]  那些屋頂砰砰聲很響
[00:28:32.240 --> 00:28:35.840]  所有參加聚會的人都很害怕
[00:28:35.840 --> 00:28:38.480]  這麼巧的你在趕冰雹
[00:28:38.480 --> 00:28:40.560]  外面就下冰雹
[00:28:40.560 --> 00:28:44.000]  幸好那些冰雹不是很大
[00:28:44.000 --> 00:28:47.200]  打在屋上
[00:28:47.200 --> 00:28:49.440]  但是令在場的人
[00:28:49.440 --> 00:28:52.240]  真是心裏面很震撼
[00:28:52.240 --> 00:28:54.320]  原來抹後的時候
[00:28:54.320 --> 00:29:01.360]  有巨型的冰雹要來殺害很多的人
[00:29:01.360 --> 00:29:03.840]  大有破壞
[00:29:03.840 --> 00:29:06.080]  各位親愛的弟兄姊妹
[00:29:06.080 --> 00:29:14.480]  原來七因七號七碗要依次序來出現
[00:29:14.480 --> 00:29:20.880]  讓我們真的帶著一個敬畏神的心
[00:29:20.880 --> 00:29:24.160]  千萬不要學那些人一樣
[00:29:24.160 --> 00:29:27.680]  他們仍然不悔改
[00:29:27.680 --> 00:29:30.720]  心是剛硬
[00:29:30.720 --> 00:29:35.520]  因為神的憤怒要發盡了
[00:29:35.520 --> 00:29:37.280]  求主憐憫我們
[00:29:37.280 --> 00:29:43.520]  讓我們今天都有一個憐憫他人的心
[00:29:43.520 --> 00:29:45.520]  希望祂圈
[00:29:45.520 --> 00:29:48.160]  去盡我們一切的力量
[00:29:48.160 --> 00:29:51.440]  大人跪向神
[00:29:51.440 --> 00:29:53.440]  求主幫助我們
[00:29:53.440 --> 00:29:55.760]  在這個末世的時代
[00:29:55.760 --> 00:29:59.600]  我們仍然站得穩
[00:29:59.600 --> 00:30:04.960]  我們是一群守望、警醒、等候的人
[00:30:04.960 --> 00:30:06.800]  不要到了時候
[00:30:06.800 --> 00:30:09.440]  我們見到這些警方
[00:30:09.440 --> 00:30:12.080]  我們仍然好像夢察察
[00:30:12.080 --> 00:30:13.920]  不知道一樣
[00:30:13.920 --> 00:30:17.520]  啟示錄一個很寶貴的訊息
[00:30:17.520 --> 00:30:19.760]  作為一個提醒
[00:30:19.760 --> 00:30:23.120]  一個警告我們
[00:30:23.120 --> 00:30:28.560]  讓我們帶著一個很醒覺的心
[00:30:28.560 --> 00:30:31.600]  等候主自己的作為
[00:30:31.600 --> 00:30:34.960]  願天父賜福給各位
