
[00:00:00.000 --> 00:00:01.080]  大英姊妹,平安
[00:14:07.880 --> 00:14:09.400]  兒子聽到也要上驢
[00:14:09.400 --> 00:14:14.280]  驢真的會開口說話
[00:14:14.280 --> 00:14:17.040]  這段經文跟小朋友看的時候
[00:14:17.040 --> 00:14:19.160]  是挺吸引的故事
[00:14:19.160 --> 00:14:23.160]  但是這段經文也不容易去理解
[00:14:23.160 --> 00:14:25.880]  如果你看看22節這裡
[00:14:25.880 --> 00:14:29.840]  他說上帝因為他去就怒氣發作
[00:14:29.840 --> 00:14:31.720]  第一件事你會覺得很奇怪
[00:14:31.720 --> 00:14:33.600]  剛才不是說上帝讓他去嗎
[00:14:33.600 --> 00:14:35.760]  為什麼要怒氣發作
[00:14:35.760 --> 00:14:39.040]  第二就是為什麼天使要攔路
[00:14:39.040 --> 00:14:40.600]  你也讓他去
[00:14:40.600 --> 00:14:43.160]  為什麼要擋人去路
[00:14:43.160 --> 00:14:45.320]  甚至是想殺他
[00:14:45.320 --> 00:14:48.720]  我們去看看整件事是怎樣
[00:14:48.720 --> 00:14:50.000]  經文很長的
[00:14:50.000 --> 00:14:52.520]  所以我就做個撮要
[00:14:52.520 --> 00:14:54.400]  大家回去再慢慢看
[00:14:54.400 --> 00:14:58.120]  因為今天講到的經文是22到24章
[00:14:58.120 --> 00:14:59.520]  三章的聖經
[00:14:59.520 --> 00:15:01.880]  你可以回去慢慢去看看
[00:15:01.880 --> 00:15:03.360]  有三次的
[00:15:03.360 --> 00:15:05.920]  第一次就是老人
[00:15:05.920 --> 00:15:08.600]  看到耶和華的使者
[00:15:08.600 --> 00:15:09.720]  看到天使
[00:15:09.720 --> 00:15:11.680]  他站在路的中間
[00:15:11.680 --> 00:15:14.360]  手裡有拔出來的刀
[00:15:14.360 --> 00:15:17.600]  刀入鞘和拔出來是不同的
[00:15:17.600 --> 00:15:21.880]  拔出來就是預備去殺人或者打仗
[00:15:21.880 --> 00:15:24.360]  巴蘭看不到天使
[00:15:24.360 --> 00:15:26.120]  但是老人看到
[00:15:26.120 --> 00:15:28.560]  於是老人就避開了
[00:15:28.560 --> 00:15:31.160]  巴蘭不怕死他也怕死
[00:15:31.160 --> 00:15:34.120]  避開了走進田的裡面
[00:15:34.120 --> 00:15:37.760]  巴蘭就看到有大路不走
[00:15:37.760 --> 00:15:38.760]  為什麼走去田
[00:15:38.760 --> 00:15:40.120]  就是剛剛我們說的Google Map
[00:15:40.120 --> 00:15:41.560]  你為什麼不帶我走M路
[00:15:41.560 --> 00:15:43.360]  走去小路
[00:15:43.360 --> 00:15:45.080]  於是就打他
[00:15:45.080 --> 00:15:46.360]  打一隻驢
[00:15:46.360 --> 00:15:48.520]  第二次
[00:15:48.520 --> 00:15:51.600]  天使站在葡萄園的窄路
[00:15:51.600 --> 00:15:52.840]  兩邊有牆
[00:15:52.840 --> 00:15:55.000]  你可以想像一下兩邊有牆
[00:15:55.000 --> 00:15:57.280]  那就是沒得搞了
[00:15:57.280 --> 00:16:01.560]  於是驢就靠近牆去走
[00:16:01.560 --> 00:16:05.400]  靠近牆去走就想著避開天使
[00:16:05.400 --> 00:16:07.120]  但是靠近牆又怎樣呢
[00:16:07.120 --> 00:16:08.800]  巴蘭騎著驢
[00:16:08.800 --> 00:16:10.440]  因為頂住了
[00:16:10.440 --> 00:16:12.400]  就壓到巴蘭的腳
[00:16:12.400 --> 00:16:13.520]  弄痛他
[00:16:13.520 --> 00:16:15.720]  於是他又打驢
[00:16:15.720 --> 00:16:16.960]  到第三次
[00:16:16.960 --> 00:16:20.560]  第三次天使站在狹窄的地方
[00:16:20.560 --> 00:16:22.760]  就是一個窄到沒有彎轉
[00:16:22.760 --> 00:16:25.360]  沒有路走的地方
[00:16:25.360 --> 00:16:27.160]  驢是怎樣呢
[00:16:27.160 --> 00:16:28.360]  索性跪下
[00:16:28.360 --> 00:16:29.160]  不走
[00:16:29.160 --> 00:16:31.920]  罷工
[00:16:31.920 --> 00:16:34.800]  巴蘭因為看不到天使
[00:16:34.800 --> 00:16:36.600]  看到驢跪下不動
[00:16:36.600 --> 00:16:38.040]  於是就很生氣
[00:16:38.040 --> 00:16:40.840]  還要第三次搞這些事情
[00:16:40.840 --> 00:16:43.840]  就用棍子打他
[00:16:43.840 --> 00:16:47.160]  突然間驢就開口說話
[00:16:47.160 --> 00:16:48.800]  就投訴
[00:16:48.800 --> 00:16:52.880]  或者為自己辯護
[00:16:52.880 --> 00:16:55.000]  巴蘭你為什麼三次打我
[00:16:55.000 --> 00:16:56.280]  巴蘭當然就罵他
[00:16:56.280 --> 00:16:57.720]  你耍我嗎
[00:16:57.720 --> 00:16:58.680]  又走路填肚子
[00:16:58.680 --> 00:17:00.840]  然後壓到牆上
[00:17:00.840 --> 00:17:02.760]  然後又跪下
[00:17:02.760 --> 00:17:04.600]  在他們爭論的時候
[00:17:04.600 --> 00:17:08.720]  天使就開巴蘭的眼睛
[00:17:08.720 --> 00:17:12.200]  他那時候才看到天使
[00:17:12.200 --> 00:17:14.000]  手裡拿著刀
[00:17:14.000 --> 00:17:15.640]  於是巴蘭就嚇到
[00:17:15.640 --> 00:17:16.440]  被哥哥都侮辱
[00:17:16.440 --> 00:17:20.640]  立刻俯伏拜他
[00:17:20.640 --> 00:17:23.160]  天使就摘鼻子跟他說
[00:17:23.160 --> 00:17:24.520]  在三十二節這裡
[00:17:24.520 --> 00:17:28.080]  你為什麼三次打你的爐
[00:17:28.080 --> 00:17:30.440]  你看看我出來
[00:17:30.440 --> 00:17:31.160]  敵對你
[00:17:31.160 --> 00:17:33.960]  是因為這路在我面前
[00:17:33.960 --> 00:17:36.640]  已經偏離了
[00:17:36.640 --> 00:17:39.240]  在這段經文裡面
[00:17:39.240 --> 00:17:40.360]  整段經文
[00:17:40.360 --> 00:17:43.440]  路這個字出現了八次
[00:17:43.440 --> 00:17:46.160]  是這段經文的關鍵詞
[00:17:46.160 --> 00:17:48.440]  裡面大部分是指
[00:17:48.440 --> 00:17:51.240]  巴蘭實際上在走的那條路
[00:17:51.240 --> 00:17:53.840]  但是也在指巴蘭的行徑
[00:17:53.840 --> 00:17:56.520]  他自己的行事為人
[00:17:56.520 --> 00:17:59.000]  在這三次裡面
[00:17:59.000 --> 00:18:02.160]  我看到巴蘭走的路越來越窄
[00:18:02.160 --> 00:18:06.000]  路可以避開的位置越來越少
[00:18:06.000 --> 00:18:09.280]  情況也越來越危險
[00:18:09.280 --> 00:18:12.800]  當然巴蘭的情緒也越來越激動
[00:18:12.800 --> 00:18:15.880]  越來越憤怒
[00:18:15.880 --> 00:18:17.920]  當路越來越窄的時候
[00:18:17.920 --> 00:18:22.480]  正正就是去到三十二節的重點
[00:18:22.480 --> 00:18:25.880]  巴蘭的路在上帝的面前
[00:18:25.880 --> 00:18:27.960]  已經偏離
[00:18:27.960 --> 00:18:31.200]  不只是他走的路越來越窄
[00:18:31.200 --> 00:18:35.520]  而是他的行徑是偏向幾路
[00:18:35.520 --> 00:18:37.640]  他是一意孤行
[00:18:37.640 --> 00:18:41.520]  很想按自己的盤算去詛咒以色列人
[00:18:41.520 --> 00:18:45.040]  他眼裡只有淺眉
[00:18:45.040 --> 00:18:46.600]  他雙眼被蒙蔽了
[00:18:46.600 --> 00:18:49.560]  他看不到天使攔著他
[00:18:49.560 --> 00:18:52.320]  看不到天使想殺他
[00:18:52.320 --> 00:18:56.000]  雖然他是很厲害的神明的代言人
[00:18:56.000 --> 00:18:58.360]  是釋法術的術士
[00:18:58.360 --> 00:19:00.720]  但是在這裡我們看到他連這隻驢
[00:19:00.720 --> 00:19:03.240]  他自己的驢也比不上
[00:19:03.240 --> 00:19:05.840]  這隻驢他看到天使
[00:19:05.840 --> 00:19:07.680]  但是他看不見
[00:19:07.680 --> 00:19:11.560]  這隻驢比他更加有屬靈的眼光
[00:19:11.560 --> 00:19:15.120]  屬靈的動見
[00:19:15.120 --> 00:19:18.200]  而我們也看到一件事就是
[00:19:18.200 --> 00:19:20.520]  整件事可能我們說兒童故事
