
[00:00:00.000 --> 00:00:06.000]  今天我要來分享就是在人生的尺度讓我們該如何選擇
[00:05:05.000 --> 00:05:07.000]  這是很特別的一件事
[00:05:07.000 --> 00:05:10.000]  是幫助我們在我們人生當中
[00:05:10.000 --> 00:05:13.000]  其實我們常常有一些事情要處理
[00:05:13.000 --> 00:05:15.000]  但是我們到底做了什麼
[00:05:15.000 --> 00:05:17.000]  同樣一個問題臨到你我
[00:05:17.000 --> 00:05:18.000]  我們會求什麼
[00:05:18.000 --> 00:05:20.000]  可能我們不是一個國王
[00:05:20.000 --> 00:05:22.000]  但是我們在職場裡面
[00:05:22.000 --> 00:05:24.000]  在家庭的生活當中
[00:05:24.000 --> 00:05:25.000]  我們會求什麼
[00:05:25.000 --> 00:05:27.000]  我們會做什麼選擇
[00:05:27.000 --> 00:05:29.000]  所以這裡我就提到一件事
[00:05:29.000 --> 00:05:30.000]  這是人生的起步主
[00:05:30.000 --> 00:05:31.000]  各位索羅門王院長
[00:05:31.000 --> 00:05:35.000]  以前當王子就是培訓
[00:05:35.000 --> 00:05:37.000]  但今天他成為國王
[00:05:37.000 --> 00:05:40.000]  他要治理國家
[00:05:40.000 --> 00:05:42.000]  所以剛剛要開始的時候
[00:05:42.000 --> 00:05:44.000]  他到底要怎麼決定
[00:05:44.000 --> 00:05:47.000]  他講說我們就是靠用現在的語言
[00:05:47.000 --> 00:05:49.000]  就是人生的起步主
[00:05:49.000 --> 00:05:52.000]  其實我們可以扣過索羅門王為榜樣
[00:05:52.000 --> 00:05:54.000]  他怎麼用榜樣呢
[00:05:54.000 --> 00:05:58.000]  第一件事情是索羅門王承認自己的不足夠
[00:05:58.000 --> 00:06:00.000]  所以剛剛要做這個王
[00:06:00.000 --> 00:06:02.000]  他說我是幼童
[00:06:02.000 --> 00:06:05.000]  不知道怎樣應當出入
[00:06:05.000 --> 00:06:07.000]  這是一個很特別的一件事情
[00:06:07.000 --> 00:06:09.000]  是索羅門王明白
[00:06:09.000 --> 00:06:11.000]  雖然他已經坐在寶座上
[00:06:11.000 --> 00:06:13.000]  但是他明白他自己不足夠
[00:06:13.000 --> 00:06:16.000]  不能給他智慧跟處理
[00:06:16.000 --> 00:06:20.000]  在我這幾年裡面
[00:06:20.000 --> 00:06:23.000]  很多個學生陸續他就畢業
[00:06:23.000 --> 00:06:25.000]  然後就工作
[00:06:25.000 --> 00:06:26.000]  我就發現有一些人
[00:06:26.000 --> 00:06:27.000]  他在畢業的時候
[00:06:27.000 --> 00:06:29.000]  他們真的很驚慌
[00:06:29.000 --> 00:06:32.000]  所以他們常常來尋求稿告
[00:06:32.000 --> 00:06:35.000]  他們常常為特別他們做業務的
[00:06:35.000 --> 00:06:37.000]  他們常常手足給他們開路
[00:06:37.000 --> 00:06:38.000]  他們就發現呢
[00:06:38.000 --> 00:06:40.000]  電話打過去就給人家拒絕
[00:06:40.000 --> 00:06:42.000]  打了一百通也拒絕一百通
[00:06:42.000 --> 00:06:43.000]  怎麼辦呢
[00:06:43.000 --> 00:06:44.000]  所以他們就來稿告說
[00:06:44.000 --> 00:06:47.000]  主給我力量讓我知道怎麼樣去
[00:06:47.000 --> 00:06:49.000]  可以跟他們談善話
[00:06:49.000 --> 00:06:52.000]  我連那個東西都介紹不出去
[00:06:52.000 --> 00:06:54.000]  我跟人家談生意都談不成
[00:06:54.000 --> 00:06:55.000]  他們就來稿告
[00:06:55.000 --> 00:06:56.000]  就來要求稿告
[00:06:56.000 --> 00:06:58.000]  所以稿告稿告
[00:06:58.000 --> 00:07:00.000]  就談成了
[00:07:00.000 --> 00:07:01.000]  別人打不通的電話
[00:07:01.000 --> 00:07:02.000]  他們打通了
[00:07:02.000 --> 00:07:03.000]  別人做不到的事
[00:07:03.000 --> 00:07:04.000]  他們做到了
[00:07:04.000 --> 00:07:06.000]  他們就明白上帝真神奇
[00:07:06.000 --> 00:07:07.000]  很特別
[00:07:07.000 --> 00:07:09.000]  所以他們就覺得可以
[00:07:09.000 --> 00:07:12.000]  久而久了我就發現他們就不來稿告了
[00:07:12.000 --> 00:07:13.000]  因為他們就覺得
[00:07:13.000 --> 00:07:16.000]  就很熟練了
[00:07:16.000 --> 00:07:17.000]  現在知道什麼口條
[00:07:17.000 --> 00:07:18.000]  知道怎麼講了
[00:07:18.000 --> 00:07:19.000]  打通電話要先講什麼
[00:07:19.000 --> 00:07:21.000]  講第二句話要講什麼
[00:07:21.000 --> 00:07:23.000]  然後慢慢讓他就可以進來
[00:07:23.000 --> 00:07:24.000]  所以他們就覺得
[00:07:24.000 --> 00:07:26.000]  不需要了
[00:07:26.000 --> 00:07:27.000]  等到碰到問題的時候
[00:07:27.000 --> 00:07:31.000]  又來了
[00:07:31.000 --> 00:07:34.000]  我們好像一直活在這樣循環裡面
[00:07:34.000 --> 00:07:35.000]  不明白
[00:07:35.000 --> 00:07:37.000]  但是
[00:07:37.000 --> 00:07:38.000]  可不可以這樣承認
[00:07:38.000 --> 00:07:42.000]  我們永遠是不足夠的
[00:07:42.000 --> 00:07:44.000]  面對這個偉大的上帝
[00:07:44.000 --> 00:07:46.000]  面對我們處於生命當中
[00:07:46.000 --> 00:07:48.000]  越來越複雜的問題
[00:07:48.000 --> 00:07:52.000]  其實我們永遠不足夠的
[00:07:52.000 --> 00:07:55.000]  早十年或者我們可以跟人關係很好
[00:07:55.000 --> 00:07:56.000]  那後十年
[00:07:56.000 --> 00:07:59.000]  剛剛一定你跟人家關係很好嗎
[00:07:59.000 --> 00:08:01.000]  我很會有人際關係
[00:08:01.000 --> 00:08:03.000]  我懂得怎麼樣跟人家說話
[00:08:03.000 --> 00:08:06.000]  我怎麼樣來處理一些事情
[00:08:06.000 --> 00:08:09.000]  難道後十年你也可以嗎
[00:08:09.000 --> 00:08:10.000]  難道神沒有把你
[00:08:10.000 --> 00:08:12.000]  提升到一個更高的位置
[00:08:12.000 --> 00:08:14.000]  你要去更廣大的族群
[00:08:14.000 --> 00:08:16.000]  或是你要面對更難
[00:08:16.000 --> 00:08:18.000]  更棘手的一些人物嗎
[00:08:18.000 --> 00:08:20.000]  難道我們不需要
[00:08:20.000 --> 00:08:22.000]  常常來到神面前承認
[00:08:22.000 --> 00:08:23.000]  我自己不足夠
[00:08:23.000 --> 00:08:24.000]  屬我
[00:08:24.000 --> 00:08:27.000]  我真的需要你嗎
[00:08:27.000 --> 00:08:29.000]  這裡索門給我們一個榜樣
[00:08:29.000 --> 00:08:32.000]  若我們願意開始回應
[00:08:32.000 --> 00:08:35.000]  在我們人生的每一個階段裡面
[00:08:35.000 --> 00:08:42.000]  除非我們決定我們自己不足夠
[00:08:42.000 --> 00:08:44.000]  我有一個學生
[00:08:44.000 --> 00:08:49.000]  其實他在國中 高中的時候
[00:08:49.000 --> 00:08:51.000]  其實他成績不是很好
[00:08:51.000 --> 00:08:53.000]  甚至有留學 有留籍
[00:08:53.000 --> 00:08:54.000]  不是留學 留籍
[00:08:54.000 --> 00:08:57.000]  或是有一些考不好重考的經驗
[00:08:57.000 --> 00:08:59.000]  剛才進到大學以後
[00:08:59.000 --> 00:09:02.000]  就看見他開始有一些變化
[00:09:02.000 --> 00:09:04.000]  那變化是他做一個決定
[00:09:04.000 --> 00:09:08.000]  他願意來親近上帝
[00:09:08.000 --> 00:09:10.000]  他做了一個決定
[00:09:10.000 --> 00:09:14.000]  他願意來選擇跟神站在一起
[00:09:14.000 --> 00:09:16.000]  所以他就做了這個決定以後
[00:09:16.000 --> 00:09:18.000]  就看見他的成績開始不一樣
[00:09:18.000 --> 00:09:20.000]  他並不是不念書
[00:09:20.000 --> 00:09:22.000]  但是他就發現他的時間跟安排
[00:09:22.000 --> 00:09:24.000]  他有重新的規劃
[00:09:24.000 --> 00:09:26.000]  他不是以念書為優先
[00:09:26.000 --> 00:09:29.000]  而是以覺得他可以服事
[00:09:29.000 --> 00:09:31.000]  可以關心 他做優先
[00:09:31.000 --> 00:09:32.000]  當他做優先的時候
[00:09:32.000 --> 00:09:34.000]  他就發現他就更認真去念書
[00:09:34.000 --> 00:09:36.000]  而神也給他足夠的智慧
[00:09:36.000 --> 00:09:40.000]  去處理他功課的問題
[00:09:40.000 --> 00:09:41.000]  所以他轉了一個系
[00:09:41.000 --> 00:09:42.000]  可是轉了一個系
[00:09:42.000 --> 00:09:44.000]  就發現那個系對他來講
[00:09:44.000 --> 00:09:45.000]  好像如魚得水一樣
[00:09:45.000 --> 00:09:48.000]  他就覺得可以處理得很好
[00:09:48.000 --> 00:09:50.000]  甚至他到了研究所
[00:09:50.000 --> 00:09:51.000]  到了碩士的時候
[00:09:51.000 --> 00:09:57.000]  那個老闆 就是他們實驗所的教授
[00:09:57.000 --> 00:10:00.000]  就是對他有很夠的欣賞
[00:10:00.000 --> 00:10:01.000]  為什麼很欣賞
[00:10:01.000 --> 00:10:02.000]  他就發現
[00:10:02.000 --> 00:10:03.000]  為什麼每次解題的時候
[00:10:03.000 --> 00:10:05.000]  他都解得出來
[00:10:05.000 --> 00:10:06.000]  每次他報告的時候
[00:10:06.000 --> 00:10:07.000]  他都報告得出來
[00:10:07.000 --> 00:10:08.000]  他曾經有一個經驗
[00:10:08.000 --> 00:10:10.000]  就是因為要聚會
[00:10:10.000 --> 00:10:14.000]  但是明天就是要做一個報告
[00:10:14.000 --> 00:10:15.000]  做一個解題的報告
[00:10:15.000 --> 00:10:16.000]  老師就說
[00:10:16.000 --> 00:10:17.000]  你明天呢 休息一會
[00:10:17.000 --> 00:10:18.000]  我們一起解一解
[00:10:18.000 --> 00:10:21.000]  大家上海輪流上海解一解
[00:10:21.000 --> 00:10:22.000]  我想說老師這麼好當
[00:10:22.000 --> 00:10:24.000]  就是這樣就可以了
[00:10:24.000 --> 00:10:26.000]  但是他就想說 怎麼辦
[00:10:26.000 --> 00:10:28.000]  那因為他們研究生
[00:10:28.000 --> 00:10:30.000]  都會集體來解答
[00:10:30.000 --> 00:10:31.000]  那他就想說
[00:10:31.000 --> 00:10:33.000]  好吧 今天就交給他們好了
[00:10:33.000 --> 00:10:35.000]  我就來聚會
[00:10:35.000 --> 00:10:37.000]  那明天就是再問大家的狀況
[00:10:37.000 --> 00:10:39.000]  然後再一起來處理
[00:10:39.000 --> 00:10:41.000]  那就可以來報告
[00:10:41.000 --> 00:10:42.000]  聚完會以後
[00:10:42.000 --> 00:10:43.000]  那就回去
[00:10:43.000 --> 00:10:45.000]  因為到很晚
[00:10:45.000 --> 00:10:46.000]  他回去就睡覺
[00:10:46.000 --> 00:10:47.000]  隔天早上呢
[00:10:47.000 --> 00:10:48.000]  他就到實驗室去問
[00:10:48.000 --> 00:10:49.000]  怎麼樣
[00:10:49.000 --> 00:10:51.000]  他們說我們昨天熬夜解題
[00:10:51.000 --> 00:10:53.000]  那怎麼樣 有沒有答案
[00:10:53.000 --> 00:10:55.000]  他們說一題都解不出來
[00:10:55.000 --> 00:10:58.000]  他說那下午的報告怎麼辦
[00:10:58.000 --> 00:11:01.000]  他說好吧 那就把書拿來
[00:11:01.000 --> 00:11:03.000]  他就開始解
[00:11:03.000 --> 00:11:07.000]  天啊 他半天就解完了
[00:11:07.000 --> 00:11:09.000]  然後就開始教大家
[00:11:09.000 --> 00:11:10.000]  我們怎麼解 怎麼解
[00:11:10.000 --> 00:11:11.000]  下午的時候呢
[00:11:11.000 --> 00:11:12.000]  就跟老師說
[00:11:12.000 --> 00:11:13.000]  上一題有誰要解題
[00:11:13.000 --> 00:11:15.000]  他就舉手說他解題
[00:11:15.000 --> 00:11:16.000]  因為沒有人舉手嘛
[00:11:16.000 --> 00:11:18.000]  好 第二題有人誰要解題
[00:11:18.000 --> 00:11:19.000]  看看大家雖然被教了
[00:11:19.000 --> 00:11:21.000]  但是不太熟也不敢
[00:11:21.000 --> 00:11:22.000]  所以他要解題
[00:11:22.000 --> 00:11:24.000]  第三題終於有人被教過
[00:11:24.000 --> 00:11:25.000]  就說他來解
[00:11:25.000 --> 00:11:26.000]  那我聽了也很神奇
[00:11:26.000 --> 00:11:28.000]  有時候什麼有這種事情
[00:11:28.000 --> 00:11:29.000]  發生在你身上
[00:11:29.000 --> 00:11:30.000]  但是後來我就發現
[00:11:30.000 --> 00:11:32.000]  不只是這些事情
[00:11:32.000 --> 00:11:34.000]  在實驗室的時候
[00:11:34.000 --> 00:11:36.000]  那個老師就說
[00:11:36.000 --> 00:11:37.000]  我們應該要做一種實驗
[00:11:37.000 --> 00:11:39.000]  然後我們要買機器
[00:11:39.000 --> 00:11:40.000]  但是因為經費不夠
[00:11:40.000 --> 00:11:42.000]  所以我們就讓人家買好了
[00:11:42.000 --> 00:11:43.000]  我們就是
[00:11:43.000 --> 00:11:44.000]  這個機器呢
[00:11:44.000 --> 00:11:45.000]  其實它有三段來組合
[00:11:45.000 --> 00:11:47.000]  前 中 後段
[00:11:47.000 --> 00:11:50.000]  前段呢我們買A品牌
[00:11:50.000 --> 00:11:53.000]  中段買B品牌
[00:11:53.000 --> 00:11:55.000]  後段買C品牌
[00:11:55.000 --> 00:11:57.000]  然後把它湊起來
[00:11:57.000 --> 00:11:58.000]  然後說
[00:11:58.000 --> 00:12:00.000]  都做過實驗的都知道
[00:12:00.000 --> 00:12:02.000]  這樣怎麼湊得起來啊
[00:12:02.000 --> 00:12:03.000]  但是老師說
[00:12:03.000 --> 00:12:05.000]  就請你去搞定它
[00:12:05.000 --> 00:12:06.000]  天啊
[00:12:06.000 --> 00:12:08.000]  他說怎麼辦
[00:12:08.000 --> 00:12:09.000]  因為通常買機器是這樣
[00:12:09.000 --> 00:12:10.000]  有售後服務的
[00:12:10.000 --> 00:12:11.000]  因為那機器很貴
[00:12:11.000 --> 00:12:13.000]  所以如果你買同一個品牌
[00:12:13.000 --> 00:12:14.000]  你就找那個廠商
[00:12:14.000 --> 00:12:16.000]  說我這樣搭起來不行
[00:12:16.000 --> 00:12:17.000]  你要來幫我解決
[00:12:17.000 --> 00:12:18.000]  他會出來
[00:12:18.000 --> 00:12:20.000]  請問你要找哪一個品牌啊
[00:12:20.000 --> 00:12:21.000]  你找AI
[00:12:21.000 --> 00:12:23.000]  他說後面又不是我的
[00:12:23.000 --> 00:12:25.000]  你找AI說前後也不是我的
[00:12:25.000 --> 00:12:27.000]  誰要來跟你做售後服務啊
[00:12:27.000 --> 00:12:28.000]  所以很便宜的原因
[00:12:28.000 --> 00:12:30.000]  就不用做售後服務
[00:12:30.000 --> 00:12:31.000]  所以你會發現
[00:12:31.000 --> 00:12:32.000]  他就搞到啊
[00:12:32.000 --> 00:12:34.000]  他每一次來就只有搞到
[00:12:34.000 --> 00:12:36.000]  他說怎麼辦做不出來
[00:12:36.000 --> 00:12:37.000]  怎麼辦做不出來
[00:12:37.000 --> 00:12:38.000]  怎麼辦做不出來
[00:12:38.000 --> 00:12:39.000]  搞到搞到幾個月以後
[00:12:39.000 --> 00:12:40.000]  有一天他就來說
[00:12:40.000 --> 00:12:43.000]  發哥搞定了
[00:12:43.000 --> 00:12:44.000]  射出來了
[00:12:44.000 --> 00:12:45.000]  那個光線射出來了
[00:12:45.000 --> 00:12:47.000]  我說你也太厲害了
[00:12:47.000 --> 00:12:48.000]  他說沒辦法啊
[00:12:48.000 --> 00:12:50.000]  就是這樣處理處理
[00:12:50.000 --> 00:12:51.000]  那他做實驗
[00:12:51.000 --> 00:12:52.000]  他也不順
[00:12:52.000 --> 00:12:53.000]  他不順就是
[00:12:53.000 --> 00:12:54.000]  他做了一個實驗
[00:12:54.000 --> 00:12:55.000]  後來那個實驗老師說
[00:12:55.000 --> 00:12:56.000]  大概沒有辦法
[00:12:56.000 --> 00:12:58.000]  原來老師也不懂
[00:12:58.000 --> 00:12:59.000]  然後就給他做
[00:12:59.000 --> 00:13:01.000]  那我們就換另外一個
[00:13:01.000 --> 00:13:04.000]  已經讀一半了
[00:13:04.000 --> 00:13:05.000]  還要換一個
[00:13:05.000 --> 00:13:07.000]  所以他才做另外一個實驗
[00:13:07.000 --> 00:13:08.000]  他這做另外一個實驗
[00:13:08.000 --> 00:13:09.000]  就也很困難
[00:13:09.000 --> 00:13:10.000]  很困難的原因是
[00:13:10.000 --> 00:13:11.000]  基本上第一個老師
[00:13:11.000 --> 00:13:12.000]  也不太清楚
[00:13:12.000 --> 00:13:14.000]  因為他做實驗都很緊
[00:13:14.000 --> 00:13:15.000]  因為老師也很緊
[00:13:15.000 --> 00:13:16.000]  所以不會
[00:13:16.000 --> 00:13:17.000]  那個碩士就給他
[00:13:17.000 --> 00:13:18.000]  做很緊的實驗
[00:13:18.000 --> 00:13:19.000]  那他怎麼辦
[00:13:19.000 --> 00:13:21.000]  做這個緊的實驗呢
[00:13:21.000 --> 00:13:22.000]  他們學校
[00:13:22.000 --> 00:13:24.000]  他自己弄好那個也沒辦法用
[00:13:24.000 --> 00:13:25.000]  也就是說
[00:13:25.000 --> 00:13:26.000]  他的椅子那個
[00:13:26.000 --> 00:13:27.000]  他雖然做好了
[00:13:27.000 --> 00:13:29.000]  但是跟他早期的實驗有關係
[00:13:29.000 --> 00:13:30.000]  跟他後面的實驗沒有關係
[00:13:30.000 --> 00:13:32.000]  所以他去台大
[00:13:32.000 --> 00:13:34.000]  就要跟台大的實驗室
[00:13:34.000 --> 00:13:35.000]  一個研究室
[00:13:35.000 --> 00:13:37.000]  跟他借實驗室
[00:13:37.000 --> 00:13:38.000]  那請問人家
[00:13:38.000 --> 00:13:40.000]  會給好個實驗時間給你嗎
[00:13:40.000 --> 00:13:42.000]  剛剛都是他們學生都用完了
[00:13:42.000 --> 00:13:43.000]  剩下那殘存的
[00:13:43.000 --> 00:13:45.000]  那個零碎的時間
[00:13:45.000 --> 00:13:46.000]  才給你用
[00:13:46.000 --> 00:13:47.000]  所以剛開始就去了
[00:13:47.000 --> 00:13:48.000]  去了以後也很困難
[00:13:48.000 --> 00:13:51.000]  就是有時候要做很久
[00:13:51.000 --> 00:13:53.000]  那做很久人家就
[00:13:53.000 --> 00:13:55.000]  就不給他好臉色
[00:13:55.000 --> 00:13:57.000]  因為你總不能做一半
[00:13:57.000 --> 00:13:58.000]  人家也沒做嘛
[00:13:58.000 --> 00:13:59.000]  所以就是
[00:13:59.000 --> 00:14:00.000]  高中學生也很為難
[00:14:00.000 --> 00:14:03.000]  但是在這麼艱難的裡面
[00:14:03.000 --> 00:14:05.000]  在這麼沒有資源裡面
[00:14:05.000 --> 00:14:07.000]  他就告告
[00:14:07.000 --> 00:14:10.000]  他選擇助理來幫我
[00:14:10.000 --> 00:14:12.000]  他沒有抱怨
[00:14:12.000 --> 00:14:14.000]  他們說是老師怎麼這樣子
[00:14:14.000 --> 00:14:15.000]  都不來幫我
[00:14:15.000 --> 00:14:17.000]  沒有抱怨
[00:14:17.000 --> 00:14:20.000]  他就順利畢業了
[00:14:20.000 --> 00:14:21.000]  我說那你順利畢業
[00:14:21.000 --> 00:14:22.000]  你要幹嘛
[00:14:22.000 --> 00:14:26.000]  他說要讀博士班
[00:14:26.000 --> 00:14:30.000]  所以他讀博士班也很辛苦
[00:14:30.000 --> 00:14:32.000]  他辛苦是
[00:14:32.000 --> 00:14:34.000]  就是他最近終於可以
[00:14:34.000 --> 00:14:35.000]  老師說要給他口試
[00:14:35.000 --> 00:14:36.000]  其實他兩年前
[00:14:36.000 --> 00:14:38.000]  就應該可以口試
[00:14:38.000 --> 00:14:39.000]  那我就問他說
[00:14:39.000 --> 00:14:40.000]  所以他這兩年來
[00:14:40.000 --> 00:14:42.000]  就一直跟我有一些聯繫
[00:14:42.000 --> 00:14:43.000]  就是我們就告告
[00:14:43.000 --> 00:14:44.000]  我們說怎麼辦
[00:14:44.000 --> 00:14:46.000]  因為老師不讓他畢業
[00:14:46.000 --> 00:14:47.000]  老師不讓他畢業
[00:14:47.000 --> 00:14:48.000]  原因是什麼
[00:14:48.000 --> 00:14:51.000]  因為他太優秀了
[00:14:51.000 --> 00:14:52.000]  弟兄姊妹
