
[00:00:00.000 --> 00:00:03.000]  向上帝獻上重贊的詩歌
[00:04:10.000 --> 00:04:11.000]  同是上帝
[00:04:11.000 --> 00:04:13.000]  同樣都是神
[00:04:13.000 --> 00:04:16.000]  加強執事在祂的祈禱裏
[00:04:16.000 --> 00:04:20.000]  都和我們點出重點
[00:04:20.000 --> 00:04:21.000]  上帝創造人類的時候
[00:04:21.000 --> 00:04:24.000]  自然有真實的生命
[00:04:24.000 --> 00:04:26.000]  成為一個有靈的活人
[00:04:26.000 --> 00:04:28.000]  不過因著人犯罪
[00:04:28.000 --> 00:04:30.000]  失落了這個真實的生命
[00:04:30.000 --> 00:04:33.000]  從此之後人只是存在
[00:04:33.000 --> 00:04:34.000]  只是活著
[00:04:34.000 --> 00:04:36.000]  人之所以時時覺得自己很空虛
[00:04:36.000 --> 00:04:37.000]  很迷失
[00:04:37.000 --> 00:04:38.000]  不完整
[00:04:38.000 --> 00:04:39.000]  沒有盼望
[00:04:39.000 --> 00:04:40.000]  是因為我們失落了
[00:04:40.000 --> 00:04:44.000]  這個原初真實的生命
[00:04:44.000 --> 00:04:47.000]  在十四節道成了肉身
[00:04:47.000 --> 00:04:49.000]  上帝化身成為人
[00:04:49.000 --> 00:04:51.000]  進入我們的世界
[00:04:51.000 --> 00:04:53.000]  讓人因為相信耶穌基督
[00:04:53.000 --> 00:04:58.000]  而可以重獲這個原初真實的生命
[00:04:58.000 --> 00:05:00.000]  是上帝的兒女
[00:05:00.000 --> 00:05:01.000]  第四節指出
[00:05:01.000 --> 00:05:04.000]  這個真實的生命在我們裏面
[00:05:04.000 --> 00:05:07.000]  是我們人的光
[00:05:07.000 --> 00:05:09.000]  要判定一個人是否有生命
[00:05:09.000 --> 00:05:12.000]  在醫學上會看我們有沒有心跳
[00:05:12.000 --> 00:05:15.000]  我們腦幹細胞有沒有壞死
[00:05:15.000 --> 00:05:17.000]  不過在上帝的眼中
[00:05:17.000 --> 00:05:20.000]  沒有上帝所指的這個真實的生命
[00:05:20.000 --> 00:05:22.000]  也稱為光
[00:05:22.000 --> 00:05:24.000]  雖然現在我們活著
[00:05:24.000 --> 00:05:26.000]  卻其實是沒有生命
[00:05:26.000 --> 00:05:28.000]  雖生若死
[00:05:28.000 --> 00:05:31.000]  好像行屍走毀一樣
[00:05:31.000 --> 00:05:33.000]  第五節說到那個光
[00:05:33.000 --> 00:05:34.000]  那個真光
[00:05:34.000 --> 00:05:36.000]  就是聖子耶穌基督
[00:05:36.000 --> 00:05:37.000]  祂住在黑暗裏面
[00:05:37.000 --> 00:05:40.000]  黑暗從來都沒有勝過光
[00:05:40.000 --> 00:05:42.000]  其實這個也是我們的常識
[00:05:42.000 --> 00:05:43.000]  我們都明白
[00:05:43.000 --> 00:05:48.000]  如果將光帶入很黑的地方的時候
[00:05:48.000 --> 00:05:50.000]  黑暗馬上就消失了
[00:05:50.000 --> 00:05:51.000]  不能留下
[00:05:51.000 --> 00:05:55.000]  有黑暗是因為沒有光
[00:05:55.000 --> 00:05:57.000]  有光就不會有黑暗
[00:05:57.000 --> 00:05:59.000]  黑暗無能為力
[00:05:59.000 --> 00:06:03.000]  沒有能力勝過光
[00:06:03.000 --> 00:06:05.000]  當我們重獲創世的時候
[00:06:05.000 --> 00:06:08.000]  這個原初的生命的時候
[00:06:08.000 --> 00:06:11.000]  我們有耶穌賜給我們的光的時候
[00:06:11.000 --> 00:06:13.000]  我們的生活會怎樣呢?
[00:06:13.000 --> 00:06:14.000]  第一
[00:06:14.000 --> 00:06:17.000]  我們的生命不會再混亂
[00:06:17.000 --> 00:06:19.000]  上帝的一章三字描述
[00:06:19.000 --> 00:06:20.000]  在創世的時候
[00:06:20.000 --> 00:06:25.000]  地原本是空虛混沌
[00:06:25.000 --> 00:06:28.000]  在深淵上面一片黑暗
[00:06:28.000 --> 00:06:31.000]  上帝說要有光就有了光
[00:06:31.000 --> 00:06:32.000]  有了這個光的時候
[00:06:32.000 --> 00:06:34.000]  一切變得有秩序
[00:06:34.000 --> 00:06:35.000]  我們的生命
[00:06:35.000 --> 00:06:38.000]  同樣因為上帝賜給我們的光
[00:06:38.000 --> 00:06:40.000]  這個真實的生命
[00:06:40.000 --> 00:06:42.000]  可以從混亂裡面
[00:06:42.000 --> 00:06:43.000]  變得有秩序
[00:06:43.000 --> 00:06:45.000]  有方向
[00:06:45.000 --> 00:06:46.000]  第二
[00:06:46.000 --> 00:06:49.000]  我們的生命不會再受蒙騙
[00:06:49.000 --> 00:06:50.000]  當人犯罪之後
[00:06:50.000 --> 00:06:54.000]  對自己沒有一個正確的認識
[00:06:54.000 --> 00:06:55.000]  正如說
[00:06:55.000 --> 00:06:57.000]  這百姓的心麻木
[00:06:57.000 --> 00:06:58.000]  耳朵發沉
[00:06:58.000 --> 00:07:00.000]  眼睛閉著
[00:07:00.000 --> 00:07:02.000]  他們聽又聽
[00:07:02.000 --> 00:07:03.000]  卻是不明白
[00:07:03.000 --> 00:07:05.000]  他們看又看
[00:07:05.000 --> 00:07:07.000]  卻是看不清楚
[00:07:07.000 --> 00:07:09.000]  就好像有些東西蒙著我們的眼
[00:07:09.000 --> 00:07:11.000]  蒙著我們的耳一樣
[00:07:11.000 --> 00:07:12.000]  這個不正確的認識
[00:07:12.000 --> 00:07:15.000]  就是我們很容易覺得自己很好
[00:07:15.000 --> 00:07:18.000]  特別是覺得自己比別人好
[00:07:18.000 --> 00:07:20.000]  走上驕傲的路
[00:07:20.000 --> 00:07:22.000]  又或者覺得自己很差很差很差
[00:07:22.000 --> 00:07:25.000]  特別是覺得自己差很多
[00:07:25.000 --> 00:07:27.000]  走上了藐視上帝對自己
[00:07:27.000 --> 00:07:29.000]  對萬物創造的路
[00:07:29.000 --> 00:07:30.000]  又或者
[00:07:30.000 --> 00:07:34.000]  有時我們又會在這兩極之間回蕩
[00:07:34.000 --> 00:07:36.000]  有時會驕傲
[00:07:36.000 --> 00:07:38.000]  有時會自卑
[00:07:38.000 --> 00:07:40.000]  其實
[00:07:40.000 --> 00:07:42.000]  我們真是一個有限制的人
[00:07:42.000 --> 00:07:44.000]  我們有強處
[00:07:44.000 --> 00:07:46.000]  也有弱點
[00:07:46.000 --> 00:07:48.000]  而且還是一個罪人
[00:07:48.000 --> 00:07:50.000]  不過他是被上帝所愛
[00:07:50.000 --> 00:07:52.000]  願意持續去醫治我們
[00:07:52.000 --> 00:07:54.000]  救贖我們
[00:07:54.000 --> 00:07:56.000]  一個蒙恩的罪人
[00:07:56.000 --> 00:07:58.000]  我們不應該驕傲
[00:07:58.000 --> 00:08:00.000]  也不需要自卑
[00:08:00.000 --> 00:08:03.000]  在上帝持續不斷醫治和救贖之下
[00:08:03.000 --> 00:08:05.000]  我們會變得不一樣
[00:08:05.000 --> 00:08:07.000]  雖然仍然有限制
[00:08:07.000 --> 00:08:08.000]  又軟弱
[00:08:08.000 --> 00:08:11.000]  他是能夠持守上帝的真善美
[00:08:11.000 --> 00:08:16.000]  成為照亮黑暗之中的一點光芒
[00:08:16.000 --> 00:08:17.000]  第三
[00:08:17.000 --> 00:08:20.000]  我們的生命不會再迷失
[00:08:20.000 --> 00:08:22.000]  其實活在世上的每一個人
[00:08:22.000 --> 00:08:25.000]  其實他們都很努力很努力
[00:08:25.000 --> 00:08:29.000]  很努力想到頭來不會白活一場
[00:08:29.000 --> 00:08:32.000]  上帝是我們腳前的燈
[00:08:32.000 --> 00:08:34.000]  是我們路上的光
[00:08:34.000 --> 00:08:37.000]  雖然上帝不是讓我們看得很遠
[00:08:37.000 --> 00:08:39.000]  能夠看到下一步要怎麼走
[00:08:39.000 --> 00:08:41.000]  其實就已經足夠了
[00:08:41.000 --> 00:08:43.000]  有著上帝的指引
[00:08:43.000 --> 00:08:46.000]  我們可以一步一步會願上帝創造我們的時候
[00:08:46.000 --> 00:08:49.000]  那個原初的真愛
[00:08:49.000 --> 00:08:51.000]  在離開這個世界的時候
[00:08:51.000 --> 00:08:54.000]  我們並不是在這個世界被稱為
[00:08:54.000 --> 00:08:56.000]  擁有成功的人生
[00:08:56.000 --> 00:08:58.000]  不過在上帝的眼裡
[00:08:58.000 --> 00:09:03.000]  我們能夠會願上帝創造我們原初那個真愛的時候
[00:09:03.000 --> 00:09:07.000]  才能夠擁有圓滿的生命
[00:09:07.000 --> 00:09:10.000]  聖經所說的黑暗
[00:09:10.000 --> 00:09:12.000]  其實代表什麼呢?
[00:09:12.000 --> 00:09:14.000]  其實代表著沉溺在罪裡面的人
[00:09:14.000 --> 00:09:18.000]  又或者被罪所操控囚禁的人
[00:09:18.000 --> 00:09:20.000]  他們喜歡黑暗
[00:09:20.000 --> 00:09:25.000]  他們很怕自己的醜態和弱點被暴露出來
[00:09:25.000 --> 00:09:28.000]  造成別人的排斥和拒絕
[00:09:28.000 --> 00:09:30.000]  就好像亞當夏娃犯罪之後
[00:09:30.000 --> 00:09:32.000]  他們覺得很羞愧
[00:09:32.000 --> 00:09:34.000]  很怕上帝來懲罰她
[00:09:34.000 --> 00:09:36.000]  因為上帝不再去接納她
[00:09:36.000 --> 00:09:42.000]  亞當夏娃很快地將自己藏匿起來
[00:09:42.000 --> 00:09:45.000]  黑暗和光是勢不兩立的
[00:09:45.000 --> 00:09:46.000]  有光的地方
[00:09:46.000 --> 00:09:49.000]  黑暗不可以再存在
[00:09:49.000 --> 00:09:55.000]  光將所有隱密的情況都照明得通透
[00:09:55.000 --> 00:09:58.000]  黑暗當然是敵視光
[00:09:58.000 --> 00:10:00.000]  不過第九節告訴我們
[00:10:00.000 --> 00:10:03.000]  上帝來到這個世界是要照亮所有的人
[00:10:03.000 --> 00:10:08.000]  祂主動去尋找那些因為犯罪感到很羞愧、很內疚
[00:10:08.000 --> 00:10:11.000]  而將自己藏匿起來的人
[00:10:11.000 --> 00:10:15.000]  祂說要讓我們知道祂來是要醫治我們的罪
[00:10:15.000 --> 00:10:20.000]  救贖我們脫離罪對我們的拘禁
[00:10:20.000 --> 00:10:22.000]  第十節指出
[00:10:22.000 --> 00:10:25.000]  創造世界的主人
[00:10:25.000 --> 00:10:26.000]  主宰
[00:10:26.000 --> 00:10:27.000]  祂來到自己的地方
[00:10:27.000 --> 00:10:29.000]  自己所創造的世界
[00:10:29.000 --> 00:10:31.000]  不是受到熱烈的歡迎
[00:10:31.000 --> 00:10:34.000]  而是受到排斥和抗拒
[00:10:34.000 --> 00:10:36.000]  這是因為我剛才所說的人類犯罪之後
[00:10:36.000 --> 00:10:38.000]  失落了原初真實的生命
[00:10:38.000 --> 00:10:43.000]  對真光、對道不認識、不明白、不了解
[00:10:43.000 --> 00:10:45.000]  加上受到罪的矇騙
[00:10:45.000 --> 00:10:52.000]  因而對真光產生誤解、敵視和抗拒
[00:10:52.000 --> 00:10:53.000]  剛才所說
[00:10:53.000 --> 00:10:57.000]  人類以為上帝來到這個世界是想懲罰人類
[00:10:57.000 --> 00:11:00.000]  所以排斥真光
[00:11:00.000 --> 00:11:01.000]  第六節指出
[00:11:01.000 --> 00:11:05.000]  事實約翰就是要用這個光做見證的人
[00:11:05.000 --> 00:11:08.000]  幫助我們去明白耶穌是道、是真光
[00:11:08.000 --> 00:11:12.000]  祂來到這個世界是為了帶來恩典和真理
[00:11:12.000 --> 00:11:14.000]  祂是一個願意相信耶穌基督的人
[00:11:14.000 --> 00:11:15.000]  接待耶穌基督的人
[00:11:15.000 --> 00:11:20.000]  可以重獲創世原初那個真實的生命
[00:11:20.000 --> 00:11:23.000]  有成為上帝兒女的特權
[00:11:23.000 --> 00:11:25.000]  讓人不要再迷失
[00:11:25.000 --> 00:11:27.000]  不再受矇騙
[00:11:27.000 --> 00:11:28.000]  有秩序、有方向
[00:11:28.000 --> 00:11:31.000]  知道我們怎樣去過我們一生
[00:11:31.000 --> 00:11:34.000]  一個沒有意義的人生
[00:11:34.000 --> 00:11:36.000]  今日經文讓我們知道
[00:11:36.000 --> 00:11:38.000]  上帝創造萬物
[00:11:38.000 --> 00:11:40.000]  是人類真實的生命
[00:11:40.000 --> 00:11:42.000]  就是當我們犯罪之後
[00:11:42.000 --> 00:11:44.000]  人類失落了這個原初美好的生命
[00:11:44.000 --> 00:11:49.000]  時時感受到迷失、混亂、空虛和不完整
[00:11:49.000 --> 00:11:51.000]  更加沒有盼望
[00:11:51.000 --> 00:11:53.000]  上帝印象我們是人類的緣故
[00:11:53.000 --> 00:11:54.000]  祂化身成人
[00:11:54.000 --> 00:11:56.000]  住在我們中間
[00:11:56.000 --> 00:11:58.000]  讓我們願意相信耶穌基督的人
[00:11:58.000 --> 00:12:01.000]  可以重獲這個原初的生命
[00:12:01.000 --> 00:12:04.000]  不過因為人仍然在罪裡面
[00:12:04.000 --> 00:12:06.000]  被罪所囚禁和蒙蔽
[00:12:06.000 --> 00:12:11.000]  所以要將自己最顯明的真光產生誤解和抗拒
[00:12:11.000 --> 00:12:13.000]  甚至敵視
[00:12:13.000 --> 00:12:15.000]  事實上就是向人指明
[00:12:15.000 --> 00:12:23.000]  耶穌基督是上帝出差來的聖者
[00:12:23.000 --> 00:12:26.000]  是要賜給我們恩典和真理
[00:12:26.000 --> 00:12:28.000]  祂來是要醫治我們的罪
[00:12:28.000 --> 00:12:32.000]  救贖我們脫離罪對我們的囚禁
[00:12:32.000 --> 00:12:35.000]  並且指導我們去過一個真實的人生
[00:12:35.000 --> 00:12:38.000]  不再迷失、不再混亂、不再空虛
[00:12:38.000 --> 00:12:41.000]  而是沒有盼望和完整的人生
[00:12:41.000 --> 00:12:43.000]  各位弟兄姊妹
[00:12:43.000 --> 00:12:48.000]  你是不是這樣被吸引去相信耶穌基督呢?
[00:12:48.000 --> 00:12:50.000]  在你眼裡
[00:12:50.000 --> 00:12:55.000]  施洗約翰又是否一個充滿魅力的人呢?
[00:12:55.000 --> 00:12:58.000]  約翰的父親是祭司
[00:12:58.000 --> 00:13:00.000]  按照以色列的傳統
[00:13:00.000 --> 00:13:06.000]  約翰可以參與在這個制度下做一個祭司
[00:13:06.000 --> 00:13:08.000]  不過他受著上帝的差派
[00:13:08.000 --> 00:13:10.000]  在曠野傳道
[00:13:10.000 --> 00:13:13.000]  他吃的是蝗蟲野物
[00:13:13.000 --> 00:13:15.000]  靠的是大自然的供應
[00:13:15.000 --> 00:13:17.000]  走著天空的小鳥
[00:13:17.000 --> 00:13:21.000]  依靠上帝而不是人間的供給
[00:13:21.000 --> 00:13:24.000]  有很多人去到曠野聽他的講道
[00:13:24.000 --> 00:13:27.000]  並且接受他的洗禮
[00:13:27.000 --> 00:13:30.000]  很直率地指出眾人的罪
[00:13:30.000 --> 00:13:31.000]  直言
[00:13:31.000 --> 00:13:32.000]  百姓啊
[00:13:32.000 --> 00:13:36.000]  你不要自恃是上帝的選民就有特權
[00:13:36.000 --> 00:13:38.000]  如果你沒有悔改的行為
[00:13:38.000 --> 00:13:40.000]  就算你洗了禮
[00:13:40.000 --> 00:13:42.000]  都一樣會被上帝所撇棄
[00:13:42.000 --> 00:13:46.000]  我不是鼓勵大家像約翰那樣
[00:13:46.000 --> 00:13:47.000]  要住在曠野
[00:13:47.000 --> 00:13:49.000]  遠離人間
[00:13:49.000 --> 00:13:52.000]  也不是叫大家像約翰那樣
[00:13:52.000 --> 00:13:54.000]  向人當頭棒喝
[00:13:54.000 --> 00:13:56.000]  直指別人的錯失
[00:13:56.000 --> 00:13:59.000]  讓人從罪裏面醒過來
[00:13:59.000 --> 00:14:02.000]  這是上帝給約翰的任務指派
[00:14:02.000 --> 00:14:05.000]  除非你得到上帝給你的任務
[00:14:05.000 --> 00:14:06.000]  給你的指派
[00:14:06.000 --> 00:14:09.000]  否則我不是鼓勵大家這樣去做
[00:14:09.000 --> 00:14:10.000]  約翰的魅力
[00:14:10.000 --> 00:14:13.000]  正是在於他信奉上帝給他的指派
[00:14:13.000 --> 00:14:15.000]  他盡心竭力
[00:14:15.000 --> 00:14:17.000]  真誠正直
[00:14:17.000 --> 00:14:20.000]  就算別人不認他是基督
[00:14:20.000 --> 00:14:21.000]  他直接說
[00:14:21.000 --> 00:14:22.000]  我不是
[00:14:22.000 --> 00:14:26.000]  我就連和他解鞋帶都不配
[00:14:26.000 --> 00:14:30.000]  他決意不會僭奪上帝的榮耀
[00:14:30.000 --> 00:14:32.000]  就算約翰自己的門徒
[00:14:32.000 --> 00:14:34.000]  離開約翰自己
[00:14:34.000 --> 00:14:36.000]  轉去跟隨耶穌
[00:14:36.000 --> 00:14:38.000]  他都不會覺得很驚訝
[00:14:38.000 --> 00:14:40.000]  更加不會妒忌
[00:14:40.000 --> 00:14:42.000]  有人就算被希羅王收監
[00:14:42.000 --> 00:14:46.000]  都真誠地說出他良心的話
[00:14:46.000 --> 00:14:51.000]  你娶你哥哥的妻子是不對的
[00:14:51.000 --> 00:14:52.000]  約翰的魅力
[00:14:52.000 --> 00:14:55.000]  正是在於他有真誠 公正不惡
[00:14:55.000 --> 00:14:56.000]  那份魅力
[00:14:56.000 --> 00:14:59.000]  來自他有上帝所賜那份真實的生命
[00:14:59.000 --> 00:15:02.000]  這個生命是人的光
[00:15:02.000 --> 00:15:04.000]  我們看到的施洗約翰
[00:15:04.000 --> 00:15:06.000]  在任何環境裡都不會改變
[00:15:06.000 --> 00:15:09.000]  他要活出那份真實的生命
[00:15:09.000 --> 00:15:11.000]  上帝對他的差派
[00:15:11.000 --> 00:15:13.000]  良心要他講出的真理
[00:15:13.000 --> 00:15:15.000]  這個生命的光
[00:15:15.000 --> 00:15:19.000]  正是施洗約翰魅力的所在
[00:15:19.000 --> 00:15:21.000]  基督徒的魅力正是
[00:15:21.000 --> 00:15:23.000]  在於擁有這份真實的生命
[00:15:23.000 --> 00:15:25.000]  這一份的光
[00:15:25.000 --> 00:15:27.000]  在於在任何環境底下
[00:15:27.000 --> 00:15:30.000]  去持守上帝的真善美
[00:15:30.000 --> 00:15:32.000]  而越黑暗的地方
[00:15:32.000 --> 00:15:35.000]  越是困難的環境底下
[00:15:35.000 --> 00:15:37.000]  一些很微弱的光
[00:15:37.000 --> 00:15:39.000]  就已經很顯眼
[00:15:39.000 --> 00:15:44.000]  就會讓黑暗越是敵視和排斥抗拒
[00:15:44.000 --> 00:15:46.000]  我們的魅力
[00:15:46.000 --> 00:15:48.000]  不會增加我們的吸金力
[00:15:48.000 --> 00:15:50.000]  更加不會讓人看到我們
[00:15:50.000 --> 00:15:52.000]  就會發狂興奮
[00:15:52.000 --> 00:15:53.000]  我們的魅力
[00:15:53.000 --> 00:15:56.000]  就好像一個冬天的暖包
[00:15:56.000 --> 00:15:58.000]  被人溫暖
[00:15:58.000 --> 00:15:59.000]  被人盼望
[00:15:59.000 --> 00:16:01.000]  再次讓那些甘願堅持
[00:16:01.000 --> 00:16:03.000]  活在上帝的真善美的人
[00:16:03.000 --> 00:16:05.000]  同心去確認
[00:16:05.000 --> 00:16:09.000]  黑暗是不會成為光
[00:16:09.000 --> 00:16:11.000]  我們當然知道
[00:16:11.000 --> 00:16:13.000]  自己不是那個光源
[00:16:13.000 --> 00:16:15.000]  那個真光
[00:16:15.000 --> 00:16:17.000]  那個真光和光源是耶穌基督
[00:16:17.000 --> 00:16:19.000]  我們的光很有效
[00:16:19.000 --> 00:16:21.000]  很微弱
[00:16:21.000 --> 00:16:24.000]  有時我們還會覺得自己被黑暗打垮
[00:16:24.000 --> 00:16:28.000]  我們會覺得我們被黑暗籠罩取代
[00:16:28.000 --> 00:16:31.000]  以為自己沒有光
[00:16:31.000 --> 00:16:32.000]  沒錯
[00:16:32.000 --> 00:16:34.000]  我們不是那個光源
[00:16:34.000 --> 00:16:39.000]  我們只不過是被賜予我們有光
[00:16:39.000 --> 00:16:41.000]  我們的光很微弱
[00:16:41.000 --> 00:16:44.000]  有時會被我們自己的罪
[00:16:44.000 --> 00:16:46.000]  周圍的罪所籠罩
[00:16:46.000 --> 00:16:49.000]  所以屬上帝的光明之子
[00:16:49.000 --> 00:16:52.000]  需要經常聚在一起
[00:16:52.000 --> 00:16:54.000]  我們要圍爐取暖
[00:16:54.000 --> 00:16:56.000]  互相去鼓勵扶持
[00:16:56.000 --> 00:16:59.000]  讓我們這些願意堅持
[00:16:59.000 --> 00:17:00.000]  讓道
[00:17:00.000 --> 00:17:02.000]  這個真光透過我們
[00:17:02.000 --> 00:17:05.000]  來照亮黑暗的人
[00:17:05.000 --> 00:17:07.000]  各位靈姐妹
[00:17:07.000 --> 00:17:09.000]  今晚經文告訴我們
[00:17:09.000 --> 00:17:11.000]  一個願意相信耶穌基督的人
[00:17:11.000 --> 00:17:13.000]  就是上帝的兒女
[00:17:13.000 --> 00:17:15.000]  就會被賜予創世的時候
[00:17:15.000 --> 00:17:17.000]  那個原初真實的生命
[00:17:17.000 --> 00:17:20.000]  而這個生命就是人的光
[00:17:20.000 --> 00:17:23.000]  是我們魅力的所在
[00:17:23.000 --> 00:17:24.000]  有這個生命
[00:17:24.000 --> 00:17:27.000]  我們會願意被真光所引導
[00:17:27.000 --> 00:17:29.000]  我們自己
[00:17:29.000 --> 00:17:32.000]  會是一個沒有盼望和完整的人生
[00:17:32.000 --> 00:17:34.000]  更加因為有真光的同在
[00:17:34.000 --> 00:17:36.000]  我們願意在任何環境下
[00:17:36.000 --> 00:17:39.000]  去持守上帝的真善美
[00:17:39.000 --> 00:17:43.000]  也是祂對我們的任務指派
[00:17:43.000 --> 00:17:47.000]  去照亮在黑暗裡的人
[00:17:47.000 --> 00:17:48.000]  所以有些弟兄姊妹
[00:17:48.000 --> 00:17:50.000]  會受感動去關心一些
[00:17:50.000 --> 00:17:56.000]  有特別需要照顧的小朋友和他們的家庭
[00:17:56.000 --> 00:17:58.000]  有些會受感動去關心
