
[00:00:00.000 --> 00:00:03.000]  多謝各位聖徒,我們先一同祈禱
[00:02:50.000 --> 00:02:53.000]  他講到上帝的救贖
[00:02:53.000 --> 00:02:56.000]  雖然上帝揀選了我們
[00:02:56.000 --> 00:03:02.000]  但是上帝仍然要付出代價
[00:03:02.000 --> 00:03:06.000]  祂要祂的獨生子來到世上
[00:03:06.000 --> 00:03:09.000]  藉著祂無瑕無痴的血
[00:03:09.000 --> 00:03:12.000]  為我們的罪
[00:03:12.000 --> 00:03:15.000]  付出罪的贖價
[00:03:15.000 --> 00:03:17.000]  使我們願意相信
[00:03:17.000 --> 00:03:19.000]  跟隨耶穌的人
[00:03:19.000 --> 00:03:22.000]  來成為上帝的兒女
[00:03:22.000 --> 00:03:27.000]  能夠被看為沒有瑕疵
[00:03:27.000 --> 00:03:29.000]  今天我們要思想的
[00:03:29.000 --> 00:03:32.000]  應該是二哥所說的一章十節
[00:03:32.000 --> 00:03:34.000]  要照著所安排的
[00:03:34.000 --> 00:03:36.000]  在時機成熟的時候
[00:03:36.000 --> 00:03:38.000]  使天上地上一切所有的
[00:03:38.000 --> 00:03:43.000]  都在基督裡同歸於一
[00:03:43.000 --> 00:03:50.000]  這首經文最後一句是不容易理解的
[00:03:50.000 --> 00:03:52.000]  什麼叫同歸於一呢?
[00:03:52.000 --> 00:03:54.000]  是什麼意思呢?
[00:03:54.000 --> 00:03:58.000]  難理解的原因
[00:03:58.000 --> 00:04:01.000]  是因為在原文希臘文裡面
[00:04:01.000 --> 00:04:03.000]  用了一個比較少用的字
[00:04:03.000 --> 00:04:05.000]  使翻譯聖經的人
[00:04:05.000 --> 00:04:08.000]  都很麻煩
[00:04:08.000 --> 00:04:10.000]  不知道怎麼翻譯好
[00:04:10.000 --> 00:04:12.000]  感謝我們現在有一些
[00:04:12.000 --> 00:04:14.000]  比較現代的中文聖經譯館
[00:04:14.000 --> 00:04:16.000]  我們可以參考一下
[00:04:16.000 --> 00:04:20.000]  讓我們參考環球聖經協會的翻譯
[00:04:20.000 --> 00:04:22.000]  這裡這樣說
[00:04:22.000 --> 00:04:28.000]  等到祂的計劃時機成熟
[00:04:28.000 --> 00:04:31.000]  就使天上地上的萬有
[00:04:31.000 --> 00:04:33.000]  都歸於基督
[00:04:33.000 --> 00:04:35.000]  這是環聖的翻譯
[00:04:35.000 --> 00:04:37.000]  跳得太快了
[00:04:37.000 --> 00:04:39.000]  現在我們來看新漢語
[00:04:39.000 --> 00:04:42.000]  新漢語是一個比較新的譯本
[00:04:42.000 --> 00:04:45.000]  當所安排的時候滿了
[00:04:45.000 --> 00:04:49.000]  就使天上的地上的一切所有的
[00:04:49.000 --> 00:04:52.000]  都同歸於基督
[00:04:52.000 --> 00:04:54.000]  以祂為首
[00:04:54.000 --> 00:04:59.000]  今天主要參考了兩個近代中文譯本
[00:04:59.000 --> 00:05:05.000]  原來同歸於一是歸入耶穌基督裏面
[00:05:05.000 --> 00:05:08.000]  絕對不要拿道德經說的
[00:05:08.000 --> 00:05:12.000]  一生二,二生兩,二生四,四生萬
[00:05:12.000 --> 00:05:14.000]  不是那個一
[00:05:14.000 --> 00:05:18.000]  不是我們華人那些舊的理解的一
[00:05:18.000 --> 00:05:22.000]  那個一是說我們歸回宇宙裏面
[00:05:22.000 --> 00:05:25.000]  我們不是歸入宇宙裏面
[00:05:25.000 --> 00:05:27.000]  佛教都說歸入宇宙裏面
[00:05:27.000 --> 00:05:30.000]  與天地合而為一
[00:05:30.000 --> 00:05:34.000]  我們歸於一是歸入耶穌基督裏面
[00:05:34.000 --> 00:05:39.000]  我們今天會從另外一段經文
[00:05:39.000 --> 00:05:43.000]  在《哥羅西書》那裏去思想
[00:05:43.000 --> 00:05:46.000]  有關基督裏的意思
[00:05:46.000 --> 00:05:47.000]  在基督裏面
[00:05:47.000 --> 00:05:49.000]  為何選擇《哥羅西書》呢?
[00:05:49.000 --> 00:05:58.000]  原因是以弗所書與《哥羅西書》有近親的關係
[00:05:58.000 --> 00:06:02.000]  以弗所書講到教會是基督的身體
[00:06:02.000 --> 00:06:09.000]  《哥羅西書》強調基督是教會的頭
[00:06:09.000 --> 00:06:13.000]  這兩封書信是由同一位弟兄
[00:06:13.000 --> 00:06:18.000]  叫做推基古送去給教會
[00:06:18.000 --> 00:06:21.000]  以前送信不是找郵差
[00:06:21.000 --> 00:06:23.000]  要找專人去送
[00:06:23.000 --> 00:06:25.000]  古代沒有郵政局
[00:06:25.000 --> 00:06:26.000]  專人去送
[00:06:26.000 --> 00:06:30.000]  兩封信由同一位弟兄去送給教會
[00:06:30.000 --> 00:06:33.000]  結論是甚麼呢?
[00:06:33.000 --> 00:06:37.000]  這兩封信應該是差不多時間寫的
[00:06:37.000 --> 00:06:43.000]  並且我們從這兩封信的內容裏面看到
[00:06:43.000 --> 00:06:46.000]  其實內容都十分類似
[00:06:46.000 --> 00:06:48.000]  在《哥羅西書》
[00:06:48.000 --> 00:06:50.000]  短短九十五節的經文
[00:06:50.000 --> 00:06:51.000]  只是分了四章
[00:06:51.000 --> 00:06:52.000]  九十五節的經文
[00:06:52.000 --> 00:06:57.000]  大概有一半的經文都在以弗所書裏面提到
[00:06:57.000 --> 00:07:02.000]  在保羅的書信中
[00:07:02.000 --> 00:07:04.000]  有時他講一些東西
[00:07:04.000 --> 00:07:09.000]  他沒有講到原因
[00:07:09.000 --> 00:07:11.000]  他不會講原因
[00:07:11.000 --> 00:07:14.000]  為何現在要講這些東西給大家聽
[00:07:14.000 --> 00:07:16.000]  他不會講出原因
[00:07:16.000 --> 00:07:20.000]  但是他也不會是無的放置
[00:07:20.000 --> 00:07:25.000]  他應該一定是和當代的背景有些關係
[00:07:25.000 --> 00:07:28.000]  甚至和當代的教會
[00:07:28.000 --> 00:07:31.000]  那個地方教會有些關係
[00:07:31.000 --> 00:07:34.000]  他才特別講這些東西
[00:07:34.000 --> 00:07:38.000]  保羅在第一章似乎很突然地
[00:07:38.000 --> 00:07:42.000]  高舉耶穌基督的特性
[00:07:42.000 --> 00:07:44.000]  講到他很厲害、很高
[00:07:44.000 --> 00:07:46.000]  當然他是很高
[00:07:46.000 --> 00:07:48.000]  但為何他在其他書信不講
[00:07:48.000 --> 00:07:50.000]  而在《哥羅西書》講呢?
[00:07:50.000 --> 00:07:59.000]  其實很可能是和當時一個時代的哲學思想有關係
[00:07:59.000 --> 00:08:01.000]  那個哲學思想正在影響
[00:08:01.000 --> 00:08:03.000]  哥羅西地方教會的信徒
[00:08:03.000 --> 00:08:06.000]  所以他特別要講
[00:08:06.000 --> 00:08:10.000]  那個思想叫做「諾斯底主義」
[00:08:10.000 --> 00:08:13.000]  因此我先介紹一下
[00:08:13.000 --> 00:08:17.000]  有關諾斯底主義的一些信念
[00:08:17.000 --> 00:08:19.000]  我們了解當時的背景
[00:08:19.000 --> 00:08:21.000]  然後我們再思想
[00:08:21.000 --> 00:08:24.000]  保羅為何特別強調耶穌基督
[00:08:24.000 --> 00:08:26.000]  以及在基督裡面
[00:08:26.000 --> 00:08:30.000]  諾斯底主義的第一個思想就是
[00:08:30.000 --> 00:08:34.000]  信仰是一個遙遠、至高
[00:08:34.000 --> 00:08:41.000]  及人所不認識的獨一個體的神格觀念
[00:08:41.000 --> 00:08:45.000]  而這個神格有不同的名字
[00:08:45.000 --> 00:08:51.000]  其實這個思想是否有點像我們的神呢?
[00:08:51.000 --> 00:08:54.000]  我們在舊約裡面也看到
[00:08:54.000 --> 00:08:57.000]  我們信的至高上帝
[00:08:57.000 --> 00:09:01.000]  有時聖經也叫上帝有不同的名字
[00:09:01.000 --> 00:09:04.000]  有時叫全能的上帝
[00:09:04.000 --> 00:09:06.000]  有時叫耶和華爾辣
[00:09:06.000 --> 00:09:09.000]  也有些不同的稱呼
[00:09:09.000 --> 00:09:13.000]  第二件事就開始有些問題了
[00:09:13.000 --> 00:09:18.000]  他從獨一個體最高的神
[00:09:18.000 --> 00:09:20.000]  流出了很多神明
[00:09:20.000 --> 00:09:23.000]  衍生了很多神明出來
[00:09:23.000 --> 00:09:25.000]  有點像中國人的玉皇大帝
[00:09:25.000 --> 00:09:28.000]  下面有很多不同的神
[00:09:29.000 --> 00:09:35.000]  也有點像基督從聖靈聖父而出
[00:09:35.000 --> 00:09:39.000]  基督是從最高的神流出來的
[00:09:39.000 --> 00:09:43.000]  但是他們相信流出的神明
[00:09:43.000 --> 00:09:47.000]  是會逐漸遠離了最高的神
[00:09:47.000 --> 00:09:50.000]  慢慢地他們失去了一些神性
[00:09:50.000 --> 00:09:55.000]  他們的神性質慢慢地變得不太穩定
[00:09:56.000 --> 00:10:00.000]  有關神和耶穌基督這兩方面
[00:10:00.000 --> 00:10:02.000]  有些類同
[00:10:02.000 --> 00:10:05.000]  有關墮落
[00:10:05.000 --> 00:10:10.000]  諾斯底認為人的墮落的原因
[00:10:10.000 --> 00:10:16.000]  是因為蘇菲亞從人體裡面流出之後
[00:10:16.000 --> 00:10:21.000]  是從人體裡面流出而不是反叛上帝
[00:10:21.000 --> 00:10:23.000]  蘇菲亞是誰呢?
[00:10:23.000 --> 00:10:25.000]  蘇菲亞其實是智慧的意思
[00:10:25.000 --> 00:10:29.000]  人慢慢地失去了智慧就墮落
[00:10:29.000 --> 00:10:32.000]  跟我們的行為不是有直接的關係
[00:10:32.000 --> 00:10:37.000]  第四方面就是說流出的神
[00:10:37.000 --> 00:10:40.000]  它慢慢地變質
[00:10:40.000 --> 00:10:43.000]  墮落了,去到物質世界了
[00:10:43.000 --> 00:10:45.000]  那怎麼辦呢?
[00:10:45.000 --> 00:10:47.000]  它寄居在人那裡
[00:10:47.000 --> 00:10:50.000]  原來流出的神明沒有肉體
[00:10:50.000 --> 00:10:52.000]  所以它寄居在人的裡面
[00:10:52.000 --> 00:10:56.000]  它透過救贖
[00:10:56.000 --> 00:10:58.000]  它如何救贖自己呢?
[00:10:58.000 --> 00:11:00.000]  透過覺醒
[00:11:00.000 --> 00:11:04.000]  你失去了蘇菲亞,失去了智慧
[00:11:04.000 --> 00:11:06.000]  你找蘇菲亞回來就行了
[00:11:06.000 --> 00:11:08.000]  要覺醒
[00:11:08.000 --> 00:11:10.000]  要得到救贖
[00:11:10.000 --> 00:11:13.000]  就要透過救贖者幫助
[00:11:13.000 --> 00:11:16.000]  你自己搞不定也要找人幫助
[00:11:16.000 --> 00:11:18.000]  有些像佛教
[00:11:18.000 --> 00:11:20.000]  知道為什麼要念阿彌陀佛嗎?
[00:11:20.000 --> 00:11:24.000]  其實就是找阿彌陀佛救你
[00:11:24.000 --> 00:11:27.000]  你自己搞不定就叫阿彌陀佛救你
[00:11:27.000 --> 00:11:31.000]  最後一個特點就是
[00:11:31.000 --> 00:11:34.000]  世界是大有缺憾
[00:11:34.000 --> 00:11:38.000]  或者是因錯誤而產生的
[00:11:38.000 --> 00:11:41.000]  我們現在說的是創世這個世界
[00:11:41.000 --> 00:11:43.000]  但本質上是善良的
[00:11:43.000 --> 00:11:46.000]  這個世界其實是幻影
[00:11:46.000 --> 00:11:50.000]  有些像我們現在的電腦裡面叫
[00:11:50.000 --> 00:11:52.000]  虛擬世界
[00:11:52.000 --> 00:11:54.000]  Virtual Reality
[00:11:54.000 --> 00:11:55.000]  不是真的
[00:11:55.000 --> 00:11:59.000]  Virtual 即是模擬出來的
[00:11:59.000 --> 00:12:03.000]  這個觀點其實有點像佛教
[00:12:03.000 --> 00:12:04.000]  一切都是空的
[00:12:04.000 --> 00:12:05.000]  色即是空
[00:12:05.000 --> 00:12:07.000]  不是說好色的色
[00:12:07.000 --> 00:12:09.000]  它所說的萬物都是空的
[00:12:09.000 --> 00:12:11.000]  你看到的東西是假的
[00:12:14.000 --> 00:12:19.000]  所以當時教會很可能受了這些影響
[00:12:19.000 --> 00:12:22.000]  有關上帝觀、基督的觀念
[00:12:22.000 --> 00:12:26.000]  甚至是救贖論、犯罪
[00:12:26.000 --> 00:12:28.000]  全部都有影響
[00:12:28.000 --> 00:12:32.000]  如果這種思想
[00:12:32.000 --> 00:12:35.000]  學說在哥羅西教會裡面流行
[00:12:35.000 --> 00:12:39.000]  信徒很容易會偏頗
[00:12:39.000 --> 00:12:42.000]  原來只靠耶穌才行
[00:12:42.000 --> 00:12:45.000]  要找Sophia來幫忙
[00:12:45.000 --> 00:12:49.000]  所以保羅就寫了這封信去幫助他們
[00:12:49.000 --> 00:12:52.000]  認識耶穌基督是至高的
[00:12:52.000 --> 00:12:57.000]  歸於耶穌基督裡面就不需要其他東西
[00:12:57.000 --> 00:13:00.000]  我們現在思想今天的經文
[00:13:00.000 --> 00:13:02.000]  今天的經文只有九節聖經
[00:13:02.000 --> 00:13:06.000]  但我們可以分為三段來思想
[00:13:06.000 --> 00:13:09.000]  每三節為一段
[00:13:09.000 --> 00:13:12.000]  第一段十五節到十七節
[00:13:12.000 --> 00:13:15.000]  是講基督與世界的關係
[00:13:15.000 --> 00:13:19.000]  「愛子時乃看得見上帝之像」
[00:13:19.000 --> 00:13:26.000]  首先講到基督有完全的神聖
[00:13:26.000 --> 00:13:30.000]  我們讀《藏世紀》就知道
[00:13:30.000 --> 00:13:33.000]  亞當和夏娃是怎樣做的
[00:13:33.000 --> 00:13:37.000]  是上帝按照自己的形象去做
[00:13:37.000 --> 00:13:42.000]  但基督是由上帝裡面出來的
[00:13:42.000 --> 00:13:48.000]  希伯來書一章三字講得清楚一點
[00:13:48.000 --> 00:13:55.000]  「祂是上帝榮耀的光輝,是上帝本體的真像」
[00:13:55.000 --> 00:13:58.000]  這裡講的榮耀的光輝
[00:13:58.000 --> 00:14:04.000]  在希臘文的意思是從那裡放射出來
[00:14:04.000 --> 00:14:09.000]  放射出來不是說月亮反映太陽光
[00:14:09.000 --> 00:14:13.000]  基督不是反映出上帝的光輝
[00:14:13.000 --> 00:14:15.000]  是直接從上帝裡面射出來
[00:14:15.000 --> 00:14:19.000]  好像X光一樣從原子裡面放射出來
[00:14:19.000 --> 00:14:24.000]  由於基督是從上帝裡面出來
[00:14:24.000 --> 00:14:27.000]  讓我們了解祂是三位一體
[00:14:27.000 --> 00:14:29.000]  上帝中的其中一位
[00:14:29.000 --> 00:14:35.000]  也讓我們可以完全通過耶穌認識上帝
[00:14:35.000 --> 00:14:42.000]  但上帝在外就有特定的次序
[00:14:42.000 --> 00:14:44.000]  在舊約時代
[00:14:44.000 --> 00:14:48.000]  上帝藉著祂的說話和事件
[00:14:48.000 --> 00:14:52.000]  讓以色列人去了解祂的聖情
[00:14:52.000 --> 00:14:57.000]  因此在舊約我們看到上帝頒佈律法
[00:14:57.000 --> 00:15:00.000]  讓以色列人知道上帝是獨一的
[00:15:00.000 --> 00:15:03.000]  除祂之外就沒有其他上帝
[00:15:03.000 --> 00:15:06.000]  上帝也不准以色列人扮偶像
[00:15:06.000 --> 00:15:11.000]  因為偶像很多時候人做偶像真的很喜歡
[00:15:11.000 --> 00:15:15.000]  模仿動物或者飛鳥
[00:15:15.000 --> 00:15:18.000]  再加入一些人的想像力
[00:15:18.000 --> 00:15:20.000]  例如在巴比倫時代
[00:15:20.000 --> 00:15:22.000]  他們用獅子
[00:15:22.000 --> 00:15:24.000]  獅子本來沒有翅膀
[00:15:24.000 --> 00:15:27.000]  但上帝加了翅膀給他們
[00:15:27.000 --> 00:15:30.000]  這是巴比倫的標記
[00:15:30.000 --> 00:15:35.000]  在現實世界沒有這種動物
[00:15:35.000 --> 00:15:40.000]  羅馬人很喜歡用鷹做標記
[00:15:40.000 --> 00:15:46.000]  用鷹來做他們的標記
[00:15:46.000 --> 00:15:50.000]  上帝也會藉著一些特別的事件
[00:15:50.000 --> 00:15:57.000]  讓人去了解祂的聖潔和神聖
[00:15:57.000 --> 00:15:59.000]  在撒姆爾記下
[00:15:59.000 --> 00:16:02.000]  第六章記載了一件事
[00:16:02.000 --> 00:16:05.000]  很多基督徒也不太明白
[00:16:05.000 --> 00:16:08.000]  大衛王想將上帝的藥櫃
[00:16:08.000 --> 00:16:11.000]  運入耶路撒冷亞
[00:16:11.000 --> 00:16:14.000]  這是上帝藥櫃的模型
[00:16:14.000 --> 00:16:21.000]  大衛當時用牛拉車來運藥櫃
[00:16:21.000 --> 00:16:25.000]  在路途中
[00:16:25.000 --> 00:16:27.000]  牛失前提
[00:16:27.000 --> 00:16:30.000]  不平穩
[00:16:30.000 --> 00:16:32.000]  藥櫃可能跌下車
[00:16:32.000 --> 00:16:35.000]  有兩個人扶手扶送
[00:16:35.000 --> 00:16:37.000]  其中一個叫烏薩
[00:16:37.000 --> 00:16:41.000]  他立即用手扶著藥櫃
[00:16:41.000 --> 00:16:43.000]  阻止藥櫃跌下來
[00:16:43.000 --> 00:16:48.000]  但是被上帝擊殺
[00:16:48.000 --> 00:16:52.000]  這件事很多基督徒也不太明白
[00:16:52.000 --> 00:16:57.000]  覺得上帝好像不講道理
[00:16:57.000 --> 00:17:00.000]  烏薩追於好意
[00:17:00.000 --> 00:17:03.000]  用手扶著藥櫃
[00:17:03.000 --> 00:17:06.000]  阻止藥櫃跌下來
[00:17:06.000 --> 00:17:09.000]  為什麼還要殺了他呢?
[00:17:09.000 --> 00:17:13.000]  其實上帝是要藉這件事
[00:17:13.000 --> 00:17:18.000]  使以色列人認識上帝的神聖
[00:17:18.000 --> 00:17:23.000]  其實大衛用牛拉車運藥櫃
[00:17:23.000 --> 00:17:26.000]  本身是做錯了
[00:17:26.000 --> 00:17:31.000]  藥櫃本身不應該用車來運載
[00:17:31.000 --> 00:17:36.000]  但很可能大衛記得
[00:17:36.000 --> 00:17:40.000]  藥櫃曾經被非利士人擄走
[00:17:40.000 --> 00:17:43.000]  後來非利士人周身危
[00:17:43.000 --> 00:17:46.000]  藥櫃在哪個城市呢?
[00:17:46.000 --> 00:17:49.000]  那裡的人又生痔瘡又生什麼病
[00:17:49.000 --> 00:17:53.000]  於是他們就找一輛牛拉車
[00:17:53.000 --> 00:17:56.000]  專門不找人去管理牛
[00:17:56.000 --> 00:18:02.000]  看看牛會不會將藥櫃拉回以色列人的地方
[00:18:02.000 --> 00:18:06.000]  果然是牛不用人教
[00:18:06.000 --> 00:18:08.000]  兩隻都是小牛
[00:18:08.000 --> 00:18:10.000]  從來沒有拉過車
[00:18:10.000 --> 00:18:12.000]  去到分岔口的時候
[00:18:12.000 --> 00:18:16.000]  牠懂得選擇一條路就是回以色列人的地方
[00:18:16.000 --> 00:18:19.000]  於是非利士人知道
[00:18:19.000 --> 00:18:23.000]  我們受的災難就是由於上帝整蠱我們
[00:18:23.000 --> 00:18:25.000]  把藥櫃放在我們身上
[00:18:25.000 --> 00:18:27.000]  我們就周身危
[00:18:29.000 --> 00:18:33.000]  他們用牛拉車是因為他們不懂規矩
[00:18:33.000 --> 00:18:39.000]  以色列人猶太人就應該懂規矩
[00:18:39.000 --> 00:18:41.000]  不可以用牛拉車
[00:18:41.000 --> 00:18:42.000]  為什麼?
[00:18:42.000 --> 00:18:47.000]  你看到藥櫃有兩支棍在旁邊
[00:18:47.000 --> 00:18:51.000]  要移動藥櫃應該由祭司去抬
[00:18:51.000 --> 00:18:54.000]  不應該找牛拉車
[00:18:54.000 --> 00:19:00.000]  所以上帝藉著這件事擊殺污殺
[00:19:00.000 --> 00:19:05.000]  讓以色列人有所學習
[00:19:05.000 --> 00:19:07.000]  知道上帝的神聖
[00:19:07.000 --> 00:19:09.000]  在新的時代
[00:19:09.000 --> 00:19:16.000]  上主藉著愛子耶穌基督來顯明自己的性情
[00:19:16.000 --> 00:19:21.000]  普羅繼續提到主耶穌和物質世界的關係
[00:19:21.000 --> 00:19:25.000]  15節提到是守生的
[00:19:25.000 --> 00:19:28.000]  是一切被造的已先
[00:19:28.000 --> 00:19:31.000]  17節又重覆說
[00:19:31.000 --> 00:19:33.000]  他在萬有之先
[00:19:33.000 --> 00:19:36.000]  萬有也靠他而存在
[00:19:36.000 --> 00:19:39.000]  15節講完17節又講
[00:19:39.000 --> 00:19:45.000]  這是希伯來人慣用的文學手法
[00:19:45.000 --> 00:19:47.000]  叫做守美孚應法
[00:19:47.000 --> 00:19:53.000]  他用這個方法讓你留意中間的節
[00:19:53.000 --> 00:19:55.000]  一頭一尾包著
[00:19:55.000 --> 00:19:57.000]  中間的節度是最重要的
[00:19:57.000 --> 00:19:59.000]  16節是最重要的
[00:19:59.000 --> 00:20:01.000]  16節強調什麼?
[00:20:01.000 --> 00:20:06.000]  強調上帝藉著耶穌基督創造整個宇宙
[00:20:06.000 --> 00:20:10.000]  宇宙不是無端端就在這裡
[00:20:10.000 --> 00:20:13.000]  而是上帝創造的
[00:20:13.000 --> 00:20:18.000]  看得到的物質宇宙是上帝創造的
[00:20:18.000 --> 00:20:19.000]  看不見的呢?
[00:20:19.000 --> 00:20:23.000]  看不見的可能包括科學家所說的
[00:20:23.000 --> 00:20:26.000]  暗物質和暗能量
[00:20:26.000 --> 00:20:29.000]  在普羅時代當然沒有這些概念
[00:20:29.000 --> 00:20:31.000]  暗物質、暗能量
[00:20:31.000 --> 00:20:34.000]  他說的看不見的是什麼世界呢?
[00:20:34.000 --> 00:20:38.000]  是屬靈的宇宙世界
[00:20:38.000 --> 00:20:42.000]  聖經不是啟示很多有關屬靈世界的事
[00:20:42.000 --> 00:20:44.000]  但是這裡提到
[00:20:44.000 --> 00:20:46.000]  靈界裡面有些什麼呢?
[00:20:46.000 --> 00:20:49.000]  他是有權位的、統治的
[00:20:49.000 --> 00:20:52.000]  或是執政的、掌權的
[00:20:52.000 --> 00:20:55.000]  他不是說現在這個世界那些
[00:20:55.000 --> 00:20:59.000]  總統、總理、國防部長那些有權的人
[00:20:59.000 --> 00:21:02.000]  他是說在屬靈世界裡面
[00:21:02.000 --> 00:21:07.000]  原來在屬靈世界裡面都有管理階層的
[00:21:07.000 --> 00:21:09.000]  有不同的管理階層
[00:21:09.000 --> 00:21:14.000]  如果我們參考《但義理書》十章十三節
[00:21:14.000 --> 00:21:16.000]  二十節到二十七節
[00:21:16.000 --> 00:21:20.000]  我們看到天使之間有爭戰的
[00:21:20.000 --> 00:21:23.000]  可以有爭戰的
[00:21:23.000 --> 00:21:25.000]  不過這些
[00:21:25.000 --> 00:21:27.000]  無論我們看得到也好
[00:21:27.000 --> 00:21:29.000]  看不到的存在也好
[00:21:29.000 --> 00:21:34.000]  都是藉著基督而做的
[00:21:34.000 --> 00:21:40.000]  所以基督才是最權威的
[00:21:40.000 --> 00:21:42.000]  如果有人問
[00:21:42.000 --> 00:21:45.000]  神為什麼創造這一切呢?
[00:21:45.000 --> 00:21:47.000]  一個很簡單的答案就是
[00:21:47.000 --> 00:21:49.000]  十六節最後那幾個字
[00:21:49.000 --> 00:21:51.000]  藉著他
[00:21:51.000 --> 00:21:56.000]  為著他而做
[00:21:56.000 --> 00:22:00.000]  基督是不是很厲害呢?
[00:22:00.000 --> 00:22:02.000]  有時候我們認識的耶穌
[00:22:02.000 --> 00:22:05.000]  好像有點軟弱
[00:22:05.000 --> 00:22:08.000]  去到拉薩路的墳墓前又會哭
[00:22:08.000 --> 00:22:12.000]  在馬西馬尼園臨上十字架前又會祈禱
[00:22:12.000 --> 00:22:14.000]  又求天賦上帝
[00:22:14.000 --> 00:22:18.000]  可不可以將我的虎杯拿去啊?
[00:22:18.000 --> 00:22:20.000]  最後還好像看到
[00:22:20.000 --> 00:22:24.000]  耶穌基督死了在十字架上
[00:22:24.000 --> 00:22:28.000]  你可能看到一個軟弱的基督
[00:22:28.000 --> 00:22:31.000]  但實際上的基督不是這樣
[00:22:31.000 --> 00:22:34.000]  保羅將基督的真實身份告訴我們
[00:22:34.000 --> 00:22:36.000]  他是一位創造者
[00:22:36.000 --> 00:22:37.000]  是上帝愛之
[00:22:37.000 --> 00:22:42.000]  是整個物質宇宙和靈界都是靠他而做的
[00:22:42.000 --> 00:22:44.000]  不單是靠他而做
[00:22:44.000 --> 00:22:46.000]  為他而做
[00:22:46.000 --> 00:22:48.000]  並不是一個錯誤
[00:22:48.000 --> 00:22:51.000]  上帝不是不小心搞壞了
