
[00:00:00.000 --> 00:00:03.440]  在1895年有一位英國醫生
[00:05:20.240 --> 00:05:23.960]  就是他們的人生的第一優先
[00:05:23.960 --> 00:05:25.240]  first priority
[00:05:25.240 --> 00:05:26.920]  人生的第一優先
[00:05:26.920 --> 00:05:29.080]  已經完全不同了
[00:05:29.080 --> 00:05:30.800]  爲什麼這麼說呢
[00:05:30.800 --> 00:05:33.120]  一起看看這四位的門徒
[00:05:33.120 --> 00:05:34.760]  他們如何回應耶穌
[00:05:34.760 --> 00:05:38.120]  我們先看看《馬太福音》的四章二十節
[00:05:38.120 --> 00:05:40.080]  《馬太福音》四章二十節我們一起讀
[00:05:40.080 --> 00:05:41.200]  一二三
[00:05:41.200 --> 00:05:43.960]  他們就立刻舍了罔
[00:05:43.960 --> 00:05:46.280]  跟從了他
[00:05:46.280 --> 00:05:48.160]  立刻舍了罔
[00:05:48.160 --> 00:05:49.800]  跟從了他
[00:05:49.800 --> 00:05:51.560]  另外那兩位呢
[00:05:51.560 --> 00:05:54.080]  《馬太福音》四章二十節
[00:05:54.080 --> 00:05:54.760]  我們一起讀
[00:05:54.760 --> 00:05:55.800]  一二三
[00:05:55.800 --> 00:05:58.600]  他們立刻舍了船
[00:05:58.600 --> 00:06:00.160]  別了父親
[00:06:00.160 --> 00:06:02.240]  跟從了耶穌
[00:06:02.240 --> 00:06:05.360]  這四位門徒的回應有兩個特點
[00:06:05.360 --> 00:06:07.480]  第一個特點就是立刻
[00:06:07.480 --> 00:06:09.000]  第一時間回應
[00:06:09.000 --> 00:06:10.400]  一點都不遲疑
[00:06:10.400 --> 00:06:11.680]  不會在那裏說
[00:06:11.680 --> 00:06:12.840]  看看怎麼辦
[00:06:12.840 --> 00:06:13.960]  先想一想
[00:06:13.960 --> 00:06:15.520]  遲一點再算
[00:06:15.520 --> 00:06:17.320]  而是第一時間
[00:06:17.320 --> 00:06:19.040]  馬上去行動
[00:06:19.040 --> 00:06:20.640]  第二個特點
[00:06:20.640 --> 00:06:22.960]  就是跟從
[00:06:22.960 --> 00:06:24.800]  跟從呢
[00:06:24.800 --> 00:06:26.640]  是什麼意思呢
[00:06:26.640 --> 00:06:29.280]  對於這四位愚夫
[00:06:29.280 --> 00:06:31.120]  原本的工作是愚夫
[00:06:31.120 --> 00:06:32.400]  對於愚夫來說
[00:06:32.400 --> 00:06:34.800]  愚妄和愚存
[00:06:34.800 --> 00:06:36.600]  就是他們的生財工具
[00:06:36.600 --> 00:06:37.680]  收入來源
[00:06:37.680 --> 00:06:38.960]  沒有了不行的
[00:06:38.960 --> 00:06:40.720]  而他們的父親呢
[00:06:40.720 --> 00:06:43.720]  父親是代表他們家裏人的關係
[00:06:43.720 --> 00:06:45.400]  是他們的家庭
[00:06:45.400 --> 00:06:47.080]  對於這些人來說是很重要的
[00:06:47.080 --> 00:06:50.280]  可能是他們人生的第一優先
[00:06:50.280 --> 00:06:51.640]  很寶貴的
[00:06:51.640 --> 00:06:52.320]  但是他們
[00:06:52.320 --> 00:06:53.360]  你看看
[00:06:53.360 --> 00:06:55.680]  他們願意放下這一切
[00:06:55.680 --> 00:06:56.480]  代表什麼呢
[00:06:56.480 --> 00:06:58.760]  他們的人生的第一優先
[00:06:58.760 --> 00:07:00.320]  完全改變了
[00:07:00.320 --> 00:07:03.560]  不是這些東西最重要了
[00:07:03.560 --> 00:07:06.280]  而是耶穌最重要
[00:07:06.280 --> 00:07:07.840]  有一位弟兄
[00:07:07.840 --> 00:07:10.000]  一間著名的航空公司裏面
[00:07:10.000 --> 00:07:12.760]  負責所有的歐洲的航線
[00:07:12.760 --> 00:07:15.480]  是一個非常高級的主管
[00:07:15.480 --> 00:07:19.080]  因爲弟兄後來接受了門徒訓練
[00:07:19.080 --> 00:07:21.440]  六個月的門徒訓練之後
[00:07:21.440 --> 00:07:24.000]  好像聖靈打開了他的心
[00:07:24.000 --> 00:07:25.640]  打開了他的靈
[00:07:25.640 --> 00:07:27.000]  讓他清楚地
[00:07:27.000 --> 00:07:29.560]  可以感受到耶穌去呼召他
[00:07:29.560 --> 00:07:30.920]  於是他決定回應他
[00:07:30.920 --> 00:07:32.120]  全世界是否
[00:07:32.120 --> 00:07:34.000]  於是他就回到教會
[00:07:34.000 --> 00:07:34.840]  找牧師
[00:07:34.840 --> 00:07:38.400]  牧師教會有什麼空缺我可以參與
[00:07:38.400 --> 00:07:38.960]  牧師說
[00:07:38.960 --> 00:07:41.360]  剛剛我們有個總幹事的空缺
[00:07:41.360 --> 00:07:42.800]  於是這位弟兄
[00:07:42.800 --> 00:07:45.040]  就馬上辭職
[00:07:45.040 --> 00:07:46.800]  在教會侍奉
[00:07:46.800 --> 00:07:48.480]  但是他做着做着的時候
[00:07:48.480 --> 00:07:50.640]  教會的牧師發現他
[00:07:50.640 --> 00:07:52.840]  原來這位弟兄還有幾個月就退休了
[00:07:52.840 --> 00:07:54.200]  作爲一個高級主管
[00:07:54.200 --> 00:07:57.320]  他退休有一筆很可觀的退休金
[00:07:57.320 --> 00:08:00.960]  並且他退休之後可以免費
[00:08:00.960 --> 00:08:02.760]  坐頭等客艙
[00:08:02.760 --> 00:08:04.520]  這個牧師就去找他
[00:08:04.520 --> 00:08:05.400]  喂
[00:08:05.400 --> 00:08:06.280]  你不做多幾個月
[00:08:06.280 --> 00:08:10.040]  等完退休之後纔來教會做
[00:08:10.040 --> 00:08:14.360]  這位弟兄就笑着跟牧師說
[00:08:14.360 --> 00:08:15.640]  他說
[00:08:15.640 --> 00:08:20.280]  耶穌對我是一個很清楚的呼召
[00:08:20.280 --> 00:08:21.600]  我要馬上回應
[00:08:21.600 --> 00:08:23.280]  我感到他馬上回應
[00:08:23.280 --> 00:08:24.880]  因爲這個是我第一選擇
[00:08:24.880 --> 00:08:25.800]  爲什麼
[00:08:25.800 --> 00:08:28.960]  因爲耶穌是我人生的第一優先
[00:08:28.960 --> 00:08:30.680]  所以他一呼召我
[00:08:30.680 --> 00:08:32.840]  我就要馬上去回應
[00:08:32.840 --> 00:08:35.080]  所以呼召真正的意思
[00:08:35.080 --> 00:08:38.320]  就是耶穌呼召每一個人
[00:08:38.320 --> 00:08:40.640]  我們的回應是要馬上
[00:08:40.640 --> 00:08:45.680]  毫無保留地去跟從耶穌
[00:08:45.680 --> 00:08:49.440]  究竟什麼纔是真正的跟從呢
[00:08:49.440 --> 00:08:50.720]  我們剛纔說
[00:08:50.720 --> 00:08:52.760]  跟從呢
[00:08:52.760 --> 00:08:53.760]  有一些
[00:08:53.760 --> 00:08:56.760]  不是要我們馬上扔下工作
[00:08:56.760 --> 00:08:58.720]  每個人不同的
[00:08:58.720 --> 00:09:00.440]  不是要我們馬上扔下工作
[00:09:00.440 --> 00:09:01.280]  全時間侍奉
[00:09:01.280 --> 00:09:03.280]  做傳導人或者在教會工作
[00:09:03.280 --> 00:09:04.400]  對於某些人來說
[00:09:04.400 --> 00:09:06.560]  譬如剛纔那位弟兄是真的
[00:09:06.560 --> 00:09:08.280]  這個真的是他的呼召
[00:09:08.280 --> 00:09:10.240]  但對於其他人就不是
[00:09:10.240 --> 00:09:12.640]  但是耶穌是很清楚
[00:09:12.640 --> 00:09:15.040]  跟我們每一位信耶穌的人說
[00:09:15.040 --> 00:09:18.200]  當他呼召我們每一個人
[00:09:18.200 --> 00:09:19.120]  我們的回應是
[00:09:19.120 --> 00:09:21.800]  無論你用什麼方式去回應
[00:09:21.800 --> 00:09:23.760]  但是你的方式
[00:09:23.760 --> 00:09:25.800]  是有一個很大很大的共通點
[00:09:25.800 --> 00:09:27.280]  就是要專一
[00:09:27.280 --> 00:09:30.720]  全心全意去跟從耶穌
[00:09:30.720 --> 00:09:31.560]  會教說
[00:09:31.560 --> 00:09:34.400]  你要成爲祂真正的門徒
[00:09:34.400 --> 00:09:36.000]  就是你人生的第一優先
[00:09:36.000 --> 00:09:38.200]  是當你要抉擇的時候
[00:09:38.200 --> 00:09:40.800]  你必定會先選擇耶穌的東西
[00:09:40.800 --> 00:09:43.960]  你必定先選擇耶穌的心意
[00:09:43.960 --> 00:09:44.920]  我記得有一次
[00:09:44.920 --> 00:09:46.720]  曾金髮牧師
[00:09:46.720 --> 00:09:47.920]  Pastor Eamon Chan
[00:09:47.920 --> 00:09:49.000]  在某一個聚會那裏
[00:09:49.000 --> 00:09:50.840]  曾經說過這樣的話
[00:09:50.840 --> 00:09:51.800]  他說幾年前
[00:09:51.800 --> 00:09:55.400]  我和太太去美國一間教會
[00:09:55.400 --> 00:09:58.360]  這間教會有1100人
[00:09:58.360 --> 00:10:00.600]  但後來他的主任牧師離開了
[00:10:00.600 --> 00:10:01.560]  這間教會的人數
[00:10:01.560 --> 00:10:04.040]  一下子就跌到300人
[00:10:04.040 --> 00:10:06.080]  曾牧師說爲什麼呢?
[00:10:06.080 --> 00:10:10.120]  他說因爲這間教會的會友不是門徒
[00:10:10.120 --> 00:10:13.440]  他後來說在芝加哥那裏有一間教會
[00:10:13.440 --> 00:10:15.720]  有1500人
[00:10:15.720 --> 00:10:17.560]  但主任牧師離開了
[00:10:17.560 --> 00:10:21.600]  這間教會的人數就跌到600人
[00:10:21.600 --> 00:10:22.960]  爲什麼呢?
[00:10:22.960 --> 00:10:24.680]  因爲這間教會的會友
[00:10:24.680 --> 00:10:26.840]  都不是門徒
[00:10:26.840 --> 00:10:29.480]  我覺得曾金髮牧師這個引述
[00:10:29.480 --> 00:10:31.120]  和一個分析
[00:10:31.120 --> 00:10:33.800]  非常之發人深省
[00:10:33.800 --> 00:10:36.760]  幾個月前我和一個年輕人聊天
[00:10:36.760 --> 00:10:38.680]  這個年輕人問了一個問題
[00:10:38.680 --> 00:10:40.640]  他說現在究竟那些人
[00:10:40.640 --> 00:10:43.200]  究竟是跟從人呢
[00:10:43.200 --> 00:10:45.560]  還是跟從耶穌
[00:10:45.560 --> 00:10:47.720]  他跟我問我
[00:10:47.720 --> 00:10:51.040]  我覺得他這位少年人問的問題
[00:10:51.040 --> 00:10:52.920]  非常之有智慧
[00:10:52.920 --> 00:10:54.240]  兄弟姐妹
[00:10:54.240 --> 00:10:55.560]  或者我們都要問一下自己
[00:10:55.560 --> 00:10:57.720]  今天我們跟從什麼
[00:10:57.720 --> 00:11:00.320]  你又跟從什麼?
[00:11:00.320 --> 00:11:02.400]  跟從人?
[00:11:02.400 --> 00:11:04.800]  跟從財富?
[00:11:04.800 --> 00:11:06.960]  跟從工作?
[00:11:06.960 --> 00:11:09.120]  跟從權位?
[00:11:09.120 --> 00:11:12.000]  跟從你的老婆子女?
[00:11:12.000 --> 00:11:14.240]  跟從政治理念?
[00:11:14.240 --> 00:11:17.160]  跟從做事方法?
[00:11:17.160 --> 00:11:20.160]  可能聖靈可以幫助我們
[00:11:20.160 --> 00:11:23.680]  去再探討我們自己的內心
[00:11:23.680 --> 00:11:25.040]  我經常都覺得
[00:11:25.040 --> 00:11:28.920]  可能到最後當聖靈幫助我們探討我們的內心的時候
[00:11:28.920 --> 00:11:29.920]  我們發現
[00:11:29.920 --> 00:11:32.440]  原來我們跟從的
[00:11:32.440 --> 00:11:34.800]  就是我們自己
[00:11:34.800 --> 00:11:36.360]  《馬太福音》
[00:11:36.360 --> 00:11:37.760]  有一段聖經講得很清楚
[00:11:37.760 --> 00:11:40.640]  什麼是更加深入去
[00:11:40.640 --> 00:11:43.320]  明白什麼纔是跟從耶穌
[00:11:43.320 --> 00:11:45.000]  我們一起看《馬太福音》
[00:11:45.000 --> 00:11:47.440]  十六章二十四節
[00:11:47.440 --> 00:11:48.960]  在節目裏看到一起讀一下
[00:11:48.960 --> 00:11:50.480]  一二三
[00:11:50.480 --> 00:11:52.960]  於是耶穌對門徒說
[00:11:52.960 --> 00:11:54.880]  若有人要跟從我
[00:11:54.880 --> 00:11:56.640]  就當捨己
[00:11:56.640 --> 00:11:58.520]  背起他的十字架
[00:11:58.520 --> 00:12:00.320]  來跟從我
[00:12:00.320 --> 00:12:03.240]  大家只要留意那個次序
[00:12:03.240 --> 00:12:05.120]  一個真正的門徒究竟是怎樣
[00:12:05.120 --> 00:12:09.280]  一個真正跟從耶穌的人究竟是怎樣呢
[00:12:09.280 --> 00:12:11.400]  我們先要捨己
[00:12:11.400 --> 00:12:14.400]  捨己的意思就是放下我們的自我中心
[00:12:14.400 --> 00:12:16.120]  上一次的講道我曾經講過
[00:12:16.120 --> 00:12:19.000]  我們要對付我們的自我中心
[00:12:19.000 --> 00:12:20.080]  然後
[00:12:20.080 --> 00:12:23.320]  下一步是背起舍十字架
[00:12:23.320 --> 00:12:24.720]  這是什麼意思啊
[00:12:24.720 --> 00:12:26.600]  就是說我們生命裏面
[00:12:26.600 --> 00:12:29.640]  有一些很重要沒有做不行的東西
[00:12:29.640 --> 00:12:31.880]  或者我們一生堅持的東西
[00:12:31.880 --> 00:12:33.280]  死都不肯放的東西
[00:12:33.280 --> 00:12:34.520]  到最後
[00:12:34.520 --> 00:12:37.720]  因爲耶穌的緣故而完全放下
[00:12:37.720 --> 00:12:38.760]  是怎樣的呢
[00:12:38.760 --> 00:12:41.480]  我們看看這張圖
[00:12:41.480 --> 00:12:43.160]  有些人說這個圈
[00:12:43.160 --> 00:12:44.880]  這個白色的圈
[00:12:44.880 --> 00:12:48.040]  是真正跟從耶穌的人的心
[00:12:48.040 --> 00:12:49.840]  而真正跟從耶穌的真門徒
[00:12:49.840 --> 00:12:54.000]  那些人是願意放下他們的自我中心
[00:12:54.000 --> 00:12:55.440]  是願意
[00:12:55.440 --> 00:12:58.280]  生命裏面不是被其他東西控制
[00:12:58.280 --> 00:13:00.040]  而是被耶穌基督
[00:13:00.040 --> 00:13:02.880]  真的掌管我的心
[00:13:02.880 --> 00:13:04.200]  祂想我做些什麼
[00:13:04.200 --> 00:13:05.640]  不是我想做些什麼
[00:13:05.640 --> 00:13:06.520]  我要些什麼
[00:13:06.520 --> 00:13:07.360]  我feel什麼
[00:13:07.360 --> 00:13:08.200]  I want什麼
[00:13:08.200 --> 00:13:09.680]  I desire什麼
[00:13:09.680 --> 00:13:10.520]  而是
[00:13:10.520 --> 00:13:11.960]  神想我怎樣
[00:13:11.960 --> 00:13:12.880]  換句話說
[00:13:12.880 --> 00:13:14.600]  當你這樣做的時候
[00:13:14.600 --> 00:13:16.800]  耶穌就真是你的主
[00:13:16.800 --> 00:13:19.240]  真是你的王
[00:13:19.240 --> 00:13:21.960]  跟從有另外一個意思
[00:13:21.960 --> 00:13:24.720]  馬太福音的寫作對象
[00:13:24.720 --> 00:13:27.000]  是對着猶太人寫的
[00:13:27.000 --> 00:13:29.320]  當時猶太人的拉比
[00:13:29.320 --> 00:13:30.720]  究竟是怎樣的呢
[00:13:30.720 --> 00:13:33.120]  當時猶太人拉比的教學
[00:13:33.120 --> 00:13:35.280]  不像現代那樣
[00:13:35.280 --> 00:13:37.720]  現代可能是班房
[00:13:37.720 --> 00:13:39.240]  拉比在那裏
[00:13:39.240 --> 00:13:40.360]  老師在那裏
[00:13:40.360 --> 00:13:42.040]  拉比就是老師的意思
[00:13:42.040 --> 00:13:43.040]  在那裏說話
[00:13:43.040 --> 00:13:44.440]  說完大家就問問題
[00:13:44.440 --> 00:13:45.640]  不是的
[00:13:45.640 --> 00:13:47.600]  當時猶太人的拉比
[00:13:47.600 --> 00:13:51.400]  是每一天都跟他的門徒在一起的
[00:13:51.400 --> 00:13:53.880]  當時什麼叫跟從呢
[00:13:53.880 --> 00:13:55.080]  真是跟從的
[00:13:55.080 --> 00:13:55.800]  換句話說
[00:13:55.800 --> 00:13:57.400]  拉比去到哪裏
[00:13:57.400 --> 00:13:59.480]  門徒就跟到哪裏
[00:13:59.480 --> 00:14:01.120]  跟到那裏做什麼
[00:14:01.120 --> 00:14:05.840]  觀察老師的行事爲人
[00:14:05.840 --> 00:14:07.240]  他說的話
[00:14:07.240 --> 00:14:08.360]  和他做的事情
[00:14:08.360 --> 00:14:10.040]  是不是一樣
[00:14:10.040 --> 00:14:12.680]  所以大家可以想象
[00:14:12.680 --> 00:14:16.080]  這四個門徒回應耶穌
[00:14:16.080 --> 00:14:17.440]  跟從耶穌
[00:14:17.440 --> 00:14:18.680]  他跟着耶穌
[00:14:18.680 --> 00:14:20.200]  究竟見到些什麼呢
[00:14:20.200 --> 00:14:22.200]  我們一起看看《馬大福音》四章
[00:14:22.200 --> 00:14:23.880]  二十三至二十四節
[00:14:23.880 --> 00:14:25.680]  看看這四位門徒
[00:14:25.680 --> 00:14:27.320]  他究竟見到些什麼
[00:14:27.320 --> 00:14:27.920]  我們一起讀
[00:14:27.920 --> 00:14:29.080]  一二三
[00:14:29.080 --> 00:14:31.320]  耶穌走遍加里裏
[00:14:31.320 --> 00:14:34.000]  在國會堂裏教訓人
[00:14:34.000 --> 00:14:35.960]  傳天國的福音
[00:14:35.960 --> 00:14:39.400]  醫治百姓各樣的病症
[00:14:39.400 --> 00:14:43.320]  他的名聲就傳遍了敘利亞
[00:14:43.320 --> 00:14:46.400]  那裏的人把一切害病的
[00:14:46.400 --> 00:14:48.920]  就是害各樣疾病
[00:14:48.920 --> 00:14:50.640]  各樣動痛的
[00:14:50.640 --> 00:14:52.440]  和被鬼附的
[00:14:52.440 --> 00:14:53.640]  癲癇的
[00:14:53.640 --> 00:14:54.760]  癱瘓的
[00:14:54.760 --> 00:14:56.200]  都帶了來
[00:14:56.200 --> 00:14:59.680]  耶穌就治好了他們
[00:14:59.680 --> 00:15:02.120]  你留意這四個門徒
[00:15:02.120 --> 00:15:04.240]  他究竟見到些什麼
[00:15:04.240 --> 00:15:06.200]  見到耶穌在做些什麼
[00:15:06.200 --> 00:15:07.920]  耶穌教訓人
[00:15:07.920 --> 00:15:10.400]  就是讓人明白真理
[00:15:10.400 --> 00:15:12.120]  傳天國福音
[00:15:12.120 --> 00:15:14.840]  就是讓人認識耶穌傳福音
[00:15:14.840 --> 00:15:20.360]  醫治就是使用聖靈的權能
[00:15:20.360 --> 00:15:22.720]  去將人身上的疾病治好
[00:15:22.720 --> 00:15:26.280]  將人身上的邪靈趕走
[00:15:26.280 --> 00:15:27.880]  而目的是什麼
[00:15:27.880 --> 00:15:30.400]  證實福音是真實的
[00:15:30.400 --> 00:15:31.400]  換句話說
[00:15:31.400 --> 00:15:33.960]  耶穌所做的事就是我們教會的方向
[00:15:33.960 --> 00:15:35.920]  聖言權能
[00:15:35.920 --> 00:15:37.960]  活出神國
[00:15:37.960 --> 00:15:39.480]  換句話說
[00:15:39.480 --> 00:15:41.400]  耶穌要這些門徒學些什麼
[00:15:41.400 --> 00:15:43.600]  今天他要我們學些什麼
[00:15:43.600 --> 00:15:45.480]  就是耶穌所說的
[00:15:45.480 --> 00:15:47.000]  這個使命
[00:15:47.000 --> 00:15:48.360]  這個權病
[00:15:48.360 --> 00:15:49.960]  和這個行動
[00:15:49.960 --> 00:15:51.160]  會說
[00:15:51.160 --> 00:15:53.440]  這些使命、權病、行動
[00:15:53.440 --> 00:15:55.760]  不是全道人的專利
[00:15:55.760 --> 00:15:57.480]  是我們每一位
[00:15:57.480 --> 00:15:59.240]  跟從耶穌的人
[00:15:59.240 --> 00:16:03.440]  神都賜這個使命、權病和行動給我們
[00:16:03.440 --> 00:16:06.080]  耶穌很想我們承接這件事
[00:16:06.080 --> 00:16:07.480]  學習這件事
[00:16:07.480 --> 00:16:10.840]  這個纔是真正的跟從耶穌
[00:16:10.840 --> 00:16:14.480]  所以這四位門徒
[00:16:14.480 --> 00:16:18.240]  一路看着耶穌
[00:16:18.240 --> 00:16:19.440]  他所做的事
[00:16:19.440 --> 00:16:20.760]  他就承接了
[00:16:20.760 --> 00:16:21.880]  學習到
[00:16:21.880 --> 00:16:24.000]  所以後來這四位門徒
[00:16:24.000 --> 00:16:26.600]  這四位門徒的支手是誰呢
[00:16:26.600 --> 00:16:27.800]  就是使徒彼得
[00:16:27.800 --> 00:16:29.440]  大弟子
