
[00:00:00.000 --> 00:00:02.320]  大家看到這句說話的時候
[00:13:25.400 --> 00:13:26.400]  停一停
[00:13:26.400 --> 00:13:29.400]  你和你全家
[00:13:29.400 --> 00:13:30.400]  明白嗎
[00:13:30.400 --> 00:13:32.400]  如果按這個脈絡
[00:13:32.400 --> 00:13:34.400]  這麼多的版本都是這樣譯
[00:13:34.400 --> 00:13:37.400]  其實那個中文的版本
[00:13:37.400 --> 00:13:39.400]  就應該這樣譯
[00:13:39.400 --> 00:13:40.400]  爛一點也好
[00:13:40.400 --> 00:13:42.400]  按這個意思譯
[00:13:42.400 --> 00:13:45.400]  信耶穌基督
[00:13:45.400 --> 00:13:47.400]  你就會得救
[00:13:47.400 --> 00:13:49.400]  你和你一家
[00:13:49.400 --> 00:13:50.400]  就是這樣譯
[00:13:50.400 --> 00:13:53.400]  這個意思給了你是什麼意思
[00:13:53.400 --> 00:13:56.400]  是保羅西拉和禁卒說
[00:13:56.400 --> 00:13:58.400]  這個禁卒問
[00:13:58.400 --> 00:14:00.400]  我怎樣才可以得救
[00:14:00.400 --> 00:14:01.400]  回答他
[00:14:01.400 --> 00:14:03.400]  你怎樣才可以得救呢
[00:14:03.400 --> 00:14:06.400]  你信耶穌基督你就得救了
[00:14:06.400 --> 00:14:09.400]  接著再去他家
[00:14:09.400 --> 00:14:12.400]  你和你一家都是這樣
[00:14:12.400 --> 00:14:14.400]  那個意思是這樣嗎
[00:14:14.400 --> 00:14:17.400]  不知道為什麼
[00:14:17.400 --> 00:14:19.400]  譯中文的時候
[00:14:19.400 --> 00:14:21.400]  他是不是想將英文的句法
[00:14:21.400 --> 00:14:23.400]  和中文的用法
[00:14:23.400 --> 00:14:26.400]  前後調轉
[00:14:26.400 --> 00:14:28.400]  覺得他這樣掉漆
[00:14:28.400 --> 00:14:30.400]  將他搬到前面
[00:14:30.400 --> 00:14:34.400]  就變成了我們剛才讀的那一句
[00:14:34.400 --> 00:14:38.400]  我們這個和合館聖經裡面
[00:14:38.400 --> 00:14:43.400]  這個我不是按得很好
[00:14:43.400 --> 00:14:47.400]  Irene麻煩你幫我按上前面那兩張
[00:14:47.400 --> 00:14:48.400]  再前一張
[00:14:48.400 --> 00:14:50.400]  再前
[00:14:50.400 --> 00:14:54.400]  就變成了和合館裡面說
[00:14:54.400 --> 00:14:56.400]  當信主耶穌
[00:14:56.400 --> 00:14:58.400]  你和你一家都必得救
[00:14:58.400 --> 00:15:01.400]  就將那個都必得救推到最後
[00:15:01.400 --> 00:15:03.400]  將你和你一家推到前面
[00:15:03.400 --> 00:15:06.400]  我又回到剛剛那一章
[00:15:06.400 --> 00:15:09.400]  這幾個英文版本
[00:15:09.400 --> 00:15:10.400]  都是說
[00:15:10.400 --> 00:15:13.400]  信耶穌基督你就會得救
[00:15:13.400 --> 00:15:15.400]  你和你一家
[00:15:15.400 --> 00:15:16.400]  是這樣嗎
[00:15:16.400 --> 00:15:18.400]  但是這個中文不順口
[00:15:18.400 --> 00:15:20.400]  不順口他就譯了那個中文
[00:15:20.400 --> 00:15:23.400]  但是意思是不同了
[00:15:23.400 --> 00:15:26.400]  是不是真的不同了呢
[00:15:26.400 --> 00:15:29.400]  所以看回原文
[00:15:29.400 --> 00:15:31.400]  因為可能英文聖經也不對
[00:15:31.400 --> 00:15:33.400]  中文聖經也對
[00:15:33.400 --> 00:15:34.400]  是不是會這樣想
[00:15:34.400 --> 00:15:37.400]  那我們就儘管看回原文
[00:15:37.400 --> 00:15:38.400]  原文不懂
[00:15:38.400 --> 00:15:40.400]  其實不用太懂
[00:15:40.400 --> 00:15:41.400]  為什麼呢
[00:15:41.400 --> 00:15:43.400]  我告訴你
[00:15:43.400 --> 00:15:45.400]  Irene幫我按一按
[00:15:45.400 --> 00:15:49.400]  這個希臘文的聖經
[00:15:49.400 --> 00:15:52.400]  《少行傳》十六章三十一節是這樣的
[00:15:52.400 --> 00:15:54.400]  不知是什麼來的
[00:15:54.400 --> 00:15:56.400]  但是其實這個希臘文的字母
[00:15:56.400 --> 00:16:00.400]  我們如果讀中學讀過數學
[00:16:00.400 --> 00:16:02.400]  讀過很多符號
[00:16:02.400 --> 00:16:04.400]  我們都會懂一點點
[00:16:04.400 --> 00:16:07.400]  譬如那個叫Pi
[00:16:07.400 --> 00:16:09.400]  那個叫Sigma
[00:16:09.400 --> 00:16:11.400]  那個音都差不多
[00:16:11.400 --> 00:16:13.400]  這個真的不懂
[00:16:13.400 --> 00:16:14.400]  不要緊
[00:16:14.400 --> 00:16:16.400]  現在聖經在網絡上
[00:16:16.400 --> 00:16:18.400]  有很多資源
[00:16:18.400 --> 00:16:20.400]  按下一章
[00:16:20.400 --> 00:16:24.400]  這個就是將正話那一節的經文
[00:16:24.400 --> 00:16:26.400]  拆開了
[00:16:26.400 --> 00:16:30.400]  這些是在網絡上找的
[00:16:30.400 --> 00:16:32.400]  第一行就是希臘文
[00:16:32.400 --> 00:16:34.400]  第二行就是用英文的拼音
[00:16:34.400 --> 00:16:36.400]  拼那個讀法出來
[00:16:36.400 --> 00:16:38.400]  所以你如果想會讀的時候
[00:16:38.400 --> 00:16:39.400]  讀第二行
[00:16:39.400 --> 00:16:40.400]  當英文讀就可以了
[00:16:40.400 --> 00:16:42.400]  也會差不多
[00:16:42.400 --> 00:16:51.400]  Hoi-i-e-ton-tis-tos-en-epi-ton-ku-ri-en-is-so-christon
[00:16:51.400 --> 00:16:52.400]  差不多這樣
[00:16:52.400 --> 00:16:54.400]  第六個音我讀得不對
[00:16:54.400 --> 00:16:56.400]  被人批評
[00:16:56.400 --> 00:16:58.400]  按這個英文讀就是這樣
[00:16:58.400 --> 00:17:01.400]  第三行就叫做一個Strong Number
[00:17:01.400 --> 00:17:03.400]  在查經世界裡面
[00:17:03.400 --> 00:17:05.400]  他將每一個字都列了一個number
[00:17:05.400 --> 00:17:07.400]  你翻查聖經的時候
[00:17:07.400 --> 00:17:10.400]  可以查這個字出現在哪裡
[00:17:10.400 --> 00:17:12.400]  接著那一行
[00:17:12.400 --> 00:17:15.400]  就是這個希臘文的文法上
[00:17:15.400 --> 00:17:17.400]  是什麼意思
[00:17:17.400 --> 00:17:19.400]  一會兒我會再解釋這個
[00:17:19.400 --> 00:17:21.400]  最低那一行
[00:17:21.400 --> 00:17:23.400]  就是英文的譯法
[00:17:23.400 --> 00:17:25.400]  我按那個字這樣譯
[00:17:25.400 --> 00:17:28.400]  譯英文然後串在一起
[00:17:28.400 --> 00:17:31.400]  這裡第一個就是解釋那個der
[00:17:31.400 --> 00:17:33.400]  第三個就真的譯出來
[00:17:33.400 --> 00:17:36.400]  Desert Tarbeson
[00:17:36.400 --> 00:17:38.400]  接著那個字就是Believe
[00:17:38.400 --> 00:17:39.400]  信
[00:17:39.400 --> 00:17:40.400]  信什麼呢
[00:17:40.400 --> 00:17:43.400]  Believe on the Master
[00:17:43.400 --> 00:17:44.400]  就是叫Law
[00:17:44.400 --> 00:17:46.400]  信主
[00:17:46.400 --> 00:17:49.400]  這個字是耶穌
[00:17:49.400 --> 00:17:52.400]  就是說信主耶穌基督
[00:17:52.400 --> 00:17:56.400]  譯那些人就是這樣譯出來
[00:17:56.400 --> 00:17:58.400]  下一章
[00:17:58.400 --> 00:18:00.400]  信主耶穌基督最後
[00:18:00.400 --> 00:18:02.400]  還有半句
[00:18:02.400 --> 00:18:04.400]  就是And
[00:18:04.400 --> 00:18:06.400]  就是這樣
[00:18:06.400 --> 00:18:08.400]  這個字就很重要了
[00:18:08.400 --> 00:18:12.400]  這個字是You shall be blessed
[00:18:12.400 --> 00:18:15.400]  這個字就代表了
[00:18:15.400 --> 00:18:19.400]  你將會被拯救
[00:18:19.400 --> 00:18:22.400]  就是你將會救民裡面
[00:18:22.400 --> 00:18:23.400]  然後呢
[00:18:23.400 --> 00:18:29.400]  接著那個就是你和家裡
[00:18:29.400 --> 00:18:31.400]  你的
[00:18:31.400 --> 00:18:33.400]  因此英文譯本
[00:18:33.400 --> 00:18:35.400]  這麼多的英文譯本都譯得對
[00:18:35.400 --> 00:18:37.400]  按那個次序
[00:18:37.400 --> 00:18:41.400]  就是信主耶穌基督
[00:18:41.400 --> 00:18:45.400]  你就會得救
[00:18:45.400 --> 00:18:49.400]  你和你一家
[00:18:49.400 --> 00:18:51.400]  是對的
[00:18:51.400 --> 00:18:53.400]  那麼英文也對
[00:18:53.400 --> 00:18:56.400]  但是中文和英文的用法不同
[00:18:56.400 --> 00:18:57.400]  所以調轉了
[00:18:57.400 --> 00:18:59.400]  那個調轉了是不行的
[00:18:59.400 --> 00:19:00.400]  為什麼不行呢
[00:19:00.400 --> 00:19:02.400]  就是這個字
[00:19:02.400 --> 00:19:06.400]  如果大家讀語文文法的時候有留心
[00:19:06.400 --> 00:19:09.400]  就是這個英文的字裡面
[00:19:09.400 --> 00:19:12.400]  有分很多的類別
[00:19:12.400 --> 00:19:15.400]  那麼這些書寫著的是什麼呢
[00:19:15.400 --> 00:19:19.400]  就是這個字是屬於動詞
[00:19:19.400 --> 00:19:21.400]  就是這個得救
[00:19:21.400 --> 00:19:22.400]  是動詞
[00:19:22.400 --> 00:19:24.400]  是將來式
[00:19:24.400 --> 00:19:26.400]  就是現在還沒有發生的
[00:19:26.400 --> 00:19:29.400]  是將來式的動詞
[00:19:29.400 --> 00:19:31.400]  是被動
[00:19:31.400 --> 00:19:32.400]  你會被拯救
[00:19:32.400 --> 00:19:34.400]  就是你得救
[00:19:34.400 --> 00:19:37.400]  將來你會得救
[00:19:37.400 --> 00:19:38.400]  是第二人稱
[00:19:38.400 --> 00:19:40.400]  就是你
[00:19:40.400 --> 00:19:44.400]  這個字一定是用的時候是指你
[00:19:44.400 --> 00:19:46.400]  如果你使用這個字
[00:19:46.400 --> 00:19:48.400]  是指他會被得救
[00:19:48.400 --> 00:19:49.400]  那就不對了
[00:19:49.400 --> 00:19:52.400]  這個字是必定指你
[00:19:52.400 --> 00:19:54.400]  單數
[00:19:54.400 --> 00:19:55.400]  一個人
[00:19:55.400 --> 00:19:59.400]  就是保羅西拉對著禁出講這個話的時候
[00:19:59.400 --> 00:20:01.400]  使用這個字
[00:20:01.400 --> 00:20:05.400]  是指禁出你自己一個人
[00:20:05.400 --> 00:20:08.400]  將會被拯救
[00:20:08.400 --> 00:20:09.400]  明白了嗎
[00:20:09.400 --> 00:20:11.400]  那麼這個就很重要了
[00:20:11.400 --> 00:20:16.400]  因為這個動詞這樣去分這些文法
[00:20:16.400 --> 00:20:17.400]  單數
[00:20:17.400 --> 00:20:18.400]  雙數
[00:20:18.400 --> 00:20:19.400]  等等
[00:20:19.400 --> 00:20:21.400]  在中文世界是沒有的
[00:20:21.400 --> 00:20:24.400]  所以有時候你真的要佩服神
[00:20:24.400 --> 00:20:26.400]  為什麼要選擇一個這樣的民族
[00:20:26.400 --> 00:20:28.400]  來去記錄聖經呢
[00:20:28.400 --> 00:20:30.400]  這些東西就看不清楚了
[00:20:30.400 --> 00:20:32.400]  當時這句話
[00:20:32.400 --> 00:20:33.400]  這個用字
[00:20:33.400 --> 00:20:37.400]  一定是對著那一個人禁出講
[00:20:37.400 --> 00:20:39.400]  你將會被拯救
[00:20:39.400 --> 00:20:41.400]  所以用了這個字
[00:20:41.400 --> 00:20:43.400]  信耶穌基督
[00:20:43.400 --> 00:20:47.400]  你就會被拯救
[00:20:47.400 --> 00:20:48.400]  很清楚吧
[00:20:48.400 --> 00:20:51.400]  所以那個得救或者被拯救
[00:20:51.400 --> 00:20:56.400]  是指著這個禁出一個人
[00:20:56.400 --> 00:20:59.400]  然後保羅西拉講的那句話才在後面
[00:20:59.400 --> 00:21:05.400]  你和你的家人
[00:21:05.400 --> 00:21:07.400]  那馬祐祖呢
[00:21:07.400 --> 00:21:09.400]  大家如果有聽過這位學者
[00:21:09.400 --> 00:21:14.400]  他就是很有學問研究希臘文
[00:21:14.400 --> 00:21:15.400]  就不像我們這樣
[00:21:15.400 --> 00:21:18.400]  半桶水要查很多東西
[00:21:18.400 --> 00:21:20.400]  雖然我們半桶水要查很多東西
[00:21:20.400 --> 00:21:22.400]  最主要是準確就行了
[00:21:22.400 --> 00:21:25.400]  雖然我們所認識的不夠他這麼博大
[00:21:25.400 --> 00:21:27.400]  但是這個部分我們要準確
[00:21:27.400 --> 00:21:31.400]  參閱馬祐祖先生他所寫的一本書
[00:21:31.400 --> 00:21:35.400]  叫《新約困語全釋》
[00:21:35.400 --> 00:21:38.400]  是台北天恩出版社出版的
[00:21:38.400 --> 00:21:41.400]  他就解釋到這一節的經文
[00:21:41.400 --> 00:21:43.400]  他就提議
[00:21:43.400 --> 00:21:45.400]  他說這一節的聖經
[00:21:45.400 --> 00:21:48.400]  這樣的譯法會好一點
[00:21:48.400 --> 00:21:51.400]  就是說你當信主耶穌
[00:21:51.400 --> 00:21:53.400]  你必得救
[00:21:53.400 --> 00:21:57.400]  你和你一家都一樣
[00:21:57.400 --> 00:22:01.400]  加了個都一樣進去
[00:22:01.400 --> 00:22:03.400]  令到中文唱順一點
[00:22:03.400 --> 00:22:06.400]  是表達了那個原意
[00:22:06.400 --> 00:22:09.400]  保羅西拉對著這位禁族講答他
[00:22:09.400 --> 00:22:11.400]  怎樣才會得救
[00:22:11.400 --> 00:22:14.400]  你信主耶穌基督你就會得救了
[00:22:14.400 --> 00:22:18.400]  你和你一家都一樣
[00:22:18.400 --> 00:22:20.400]  明白嗎
