
[00:00:00.000 --> 00:00:11.000]  主持人:今天也不容易在3號風籌中還是可以平安的回來。
[00:10:04.080 --> 00:10:15.160]  但如果你在實體的聚會,這是你親自來到九龍城進行會這個會場的時候參與的話,我們這個聚會就是歡迎所有不同的教會的人。
[00:10:15.160 --> 00:10:34.080]  它不一定單單是九龍城進行會的會員才能夠參與,我們這個聚會是由一個機構來主辦,是歡迎所有教會,然後我們會在網路上在美國、加拿大、澳洲,任何的地方都可以往上看到。
[00:10:34.080 --> 00:10:40.680]  當我們在這些人聯合聚會的時候,如果真的有機會的話,這些弟兄姐妹他們聚集在一起。
[00:10:40.680 --> 00:10:56.640]  如果我們說你跟旁邊的弟兄姐妹在聚會之前來比起認識一下的話,你通常是會問一下,問什麼?你的名字,對嗎?這很簡單。
[00:10:56.640 --> 00:11:04.800]  然後就是另外下一個問題就可能是問什麼?你哪一個教會?這大概就是我們平常對話當中。
[00:11:04.800 --> 00:11:15.520]  所以這就是有點像這個羊他們聚在一起的時候,他們是來自不同的羊圈,他們跟不同的牧羊人,然後他們有機會比起對話的話。
[00:11:15.520 --> 00:11:24.480]  而三篇的第一節就是這樣子,他們就是問你是哪一個牧羊人,你是屬於在哪一個羊圈的羊。
[00:11:24.480 --> 00:11:36.000]  所以第一節的回應就是這樣子,其中一個羊的回應就是說:耶和華是我的牧者。
[00:11:36.000 --> 00:11:55.600]  就是跟他說我是來自九龍城自治區會的會友,他是來自吐瓜灣的,那個是關塘的,這個是金沙嘴的,或者說他是宣道會的,這個是佛道會的。
[00:11:55.600 --> 00:12:10.400]  我想跟各位從這句話來說,當羊他們不單止是跟他分享我姓什麼名字,其實很重要的是我是屬於哪一個羊圈。
[00:12:10.400 --> 00:12:25.000]  通常在我們去認識我或者認識自己的時候,我們通常問一個比較哲學的問題。我不知道對你來說你會不會有機會想過這個問題,這是比較哲學的問題,其實我也很不喜歡問這個問題。
[00:12:25.000 --> 00:12:45.080]  有一個問題叫"我是誰"。我不知道對你來說你會不會有機會想過這個問題,這是比較哲學的問題,我不知道對你來說你會不會有機會想過這個問題,這是比較哲學的問題。
[00:12:45.080 --> 00:12:56.800]  我是誰,你會怎麼樣回答?如果有人問你,或許你自己問我自己我是誰,你會怎麼樣回答呢?
[00:12:56.800 --> 00:13:19.200]  當然,我會覺得在今天這個試騙二三篇第一節裏面,他不是要處理"我是誰"的問題,他反而是要處理一個"我屬於誰"。不是"我是誰",而是"我屬於誰"。我屬於哪一個羊圈?我的牧羊人是誰?
[00:13:19.200 --> 00:13:40.720]  如果用現代版的話,如果我問你是屬於哪一個羣組的,你的WeChat也好,你的WhatsApp也好,你的Line也好,你是屬於哪一個羣組的?你有多少個羣組?
[00:13:40.720 --> 00:13:49.840]  今天不是問你"我是誰"、"我是屬於誰"、"我是屬於哪一個羣組"。大概就是說"我是屬於哪一個羣組"。
[00:13:49.840 --> 00:14:04.160]  這個可能對現代人來說是一個比較重要的問題。如果你在某一個羣組裏面沒有出現你的名字,或者說你不屬於那個羣組的話,甚至說當你曾經屬於哪一個羣組,然後怎樣?
[00:14:04.160 --> 00:14:16.240]  給人家Out Group比較踢出去的話,那你真的是有點很傷心難過吧,我不曉得你會不會這樣。
[00:14:16.240 --> 00:14:32.520]  所以今天這個在第23篇第一節裏面,其實很重要帶到我們這邊,我們不是要探討"我是誰"的問題,反而是探討去想一下"我是屬於誰"。
[00:14:32.520 --> 00:14:51.680]  羊很明白,當羊表達的時候,它是屬於耶和華。耶和華是祂的牧者,祂的牧羊人,祂的牧人,祂是屬於耶和華神。
[00:14:51.680 --> 00:15:12.120]  當然有時候你會想象一下,當然我們都很少有人有機會有牧羊的那種經驗,其實在牧羊的過程,或者說你所認識的,除了有牧羊人在牧羊的環境的時候,還有一些什麼動物會在那裏?狗。
[00:15:12.120 --> 00:15:25.120]  如果那隻羊會被問的時候,祂說你是屬於哪一個羊羣的話,還是你屬於哪一個牧羊人,會不會有羊回應說我是屬於哪一條牧羊狗?它叫多里還是叫什麼阿財?
[00:15:25.120 --> 00:15:51.480]  有些人可能說牧羊狗是我的牧羊,是我的牧者,會不會有羊這樣回應呢?我也不知道。但我們要從四篇二三篇第一節來講,告訴我們說我們是屬於誰?我是屬於哪一個羣主?這個在現代人。
[00:15:51.480 --> 00:16:01.400]  這個更問一個問題是,我是屬於哪一個牧羊人?這個屬於哪一個牧羊人帶來一個很重要的現實是什麼呢?
[00:16:01.400 --> 00:16:25.400]  我不知道你對羊的那種生活,或者說你對羊的認識有多少?有誰真的有牧羊的經驗呢?你來分享一下。還是你以前學的東西都跟動物、羊有關係的?有誰學獸醫,還是學什麼專業的時候認識羊?
[00:16:25.400 --> 00:16:50.520]  還是你有可能看不同的一些節目,或者說你去旅行的話,最近我看一個節目講什麼流星鏈,跑去看人家去剪羊毛?羊很多的品性也好,羊的性質怎麼樣的動物,我們大概可以從不同的地方多認識一下。
[00:16:50.520 --> 00:17:11.000]  其中一個很重要對羊來說,或者說對我們提醒是什麼呢?羊在彼此的對話當中,爲什麼會講到它屬於耶和華?耶和華是它的牧者了。其實這帶出一個是什麼呢?它屬於誰?就是講到誰是它的依靠。
[00:17:11.000 --> 00:17:30.760]  羊是一種很需要有一個依靠的動物,羊是一個很膽小、很容易很害怕的一些動物,是因爲它需要有牧羊人,不是牧羊狗,它最需要是牧羊人,當然牧羊狗可能也給它一點安全感吧。
[00:17:30.760 --> 00:17:59.160]  羊是一種你可以說簡單的甚至沒有安全感的動物,它很容易迷失,它很容易迷路,所以有一句話叫做迷途羔羊,它是因爲羊沒有很好的方向感,它很容易迷路,所以有很多的迷途羔羊,羊是一種很容易受其他的羊影響的一種動物,所以我們有一句話叫做羊羣的效應。
[00:17:59.160 --> 00:18:27.800]  有一隻羊它跑錯了方向,其他的羊可能就往它錯的方向來跑,所以羊是一種很膽小的動物,它也沒有方向感,它很需要有依靠,所以我們問它屬於誰,或者說它是屬於哪一個羊羣,它的牧羊人是誰的話,其實就是告訴我們說誰是這隻羊的最大的依靠。
[00:18:27.800 --> 00:18:44.680]  所以,耶和華是我的牧者,這隻羊它願意承認耶和華是它的依靠,這就是在經文當中一個很重要的信息。
[00:18:44.680 --> 00:19:00.280]  所以今天放在我們身上的話,我不想讓你做基督徒,你信耶穌,你來教會,你有沒有想過你來教會最重要的是什麼呢?
[00:19:00.280 --> 00:19:18.600]  第一個很重要從聖經告訴我們說,我們去找一個在我們生命當中,我的人生當中最能夠依靠的一位神,所以我們要先認識我這個人,我這個人是信什麼,靠什麼?
[00:19:18.600 --> 00:19:43.880]  這就是今天從二十三篇裏面給我們一個重新的反省一下,今天你信什麼,你靠什麼呢?在二十三篇裏面,這隻羊告訴我們說,它不單只是可以屬於哪一個羣主,我們在人生當中,在現代的生活裏面,我們真的是要有不同的羣主,我們是屬於哪一個羣主?
[00:19:43.880 --> 00:20:02.040]  這是一個很正常的生活,但那個羣主不是你人生裏面的依靠,你不是信靠哪一個羣主,你可以屬於某些羣主,但它不一定是你完全的依靠。
[00:20:02.040 --> 00:20:18.600]  當然現在就是如果有一些新的羣主要開始的話,大概未來是這樣子,你開的都是AI的羣主,你的羣主可能不是人,可能是你去找不同的AI來讓你成爲一個羣主。
[00:20:18.600 --> 00:20:41.800]  然後你有什麼問題就去AI羣主去發問,可能是裏面有DeepSeek,有ChutGPT,還有什麼什麼,所有的AI有關的都放在羣主當中。我告訴你,這不是我們的依靠,不要把這個成爲你生命當中你所信靠的一個悟者或者說牧羊人。
[00:20:41.800 --> 00:21:06.440]  所以這個在CPI-3篇你們一開始問我們一個問題,我這個人我信靠什麼?我倚靠什麼?我是屬於什麼?我們不是要屬於哪一個羣主,也不要擔心被一個羣主踢出來的時候,你會好像世界末日主的樣子。
[00:21:06.440 --> 00:21:29.940]  我們是屬於耶和華,耶和華是"我是你的牧者"。所以這就是我們今天要從羊跟羊之間的對話,祂願意來真的是很確信、很堅定的知道祂是屬於耶和華神,耶和華是祂的牧者。
[00:21:29.940 --> 00:21:56.320]  當然,這隻羊的一個特性是怎麼樣呢?它很容易迷路。其中一個原因是什麼?它很容易用自己的方法,用自己的意識去找它很想去的地方,它以爲跑到某一個地方的時候,它就可以找到很好的草喫和有水喝。
[00:21:56.320 --> 00:22:22.200]  羊就是這樣子的,它很會用自己的方法,很想用自己的意識來去做一些事情。所以牧羊人跟羊之間其實是有一種張力的關係。牧羊人跟羊常常就在一種張力的關係當中,如果牧羊人很想帶領羊去一個真的是安全的地方去喫草,去喝水的話,其實也不容易。
[00:22:22.200 --> 00:22:38.000]  羊是跑得蠻快的一種動物,而且你知道牧羊羊要看着一大羣羊的話,它只有一隻牧羊人或者一隻牧羊狗跟它,它的羊羣可能是一百隻、兩百隻、三百隻,它不是很容易的。
[00:22:38.000 --> 00:22:58.040]  當然有些羊是很聽話的,但有一些羊也是不太聽話的。所以羊跟牧羊人之間有一種張力,這種張力就是讓牧羊人要用一些方法來對付,或者說來讓羊能夠比較聽話一點。
[00:22:58.040 --> 00:23:17.760]  我先跟各位來看一些經文,我們要認識我這個人,或許我們就有點跟羊很像。其實我待會用一些其他的經文幫助我們去認識一下羊,跟認識一下牧羊人是一個怎麼樣的牧羊人。
[00:23:17.760 --> 00:23:29.200]  這裏告訴我們說:我必須設立照管他們的牧人,牧養他們,他們不再懼怕,不再驚慌,也不缺少一個,這是耶和華說的。
[00:23:29.200 --> 00:23:41.440]  這個有點像,我待會再看,但這裏我想跟各位來講,羊就是那種比較容易懼怕、容易驚慌的一種動物。
[00:23:41.440 --> 00:23:55.520]  以塞爾講到,它比上牧羊字的羊羣,用綁臂鋸直羊羔抱在懷中,慢慢引導那如羊少羊的。
[00:23:55.520 --> 00:24:14.880]  這裏我想各位來看一下羊的其中一個特性,這裏講到牧羊人可以比較能夠抱着那個小羊,或者是抱着那隻羊它需要抱着的手。你知道牧羊人能夠抱着那隻羊之前要做多少功夫嗎?
[00:24:14.880 --> 00:24:32.800]  我剛纔有說到羊很容易用自己的意思到處跑,或者說不太聽牧羊人的吩咐。雖然剛纔我們提到有羊羣效應,一隻領頭羊能夠聽話的話,其他羊都會比較容易聽話。
[00:24:32.800 --> 00:24:45.440]  但還是有一些羊它們不太聽話的話,牧羊人就有一些方法來對付它。其中一個方法是怎麼樣呢?最終牧羊人要把羊抱在懷中的時候,你知道它用了什麼方法嗎?
[00:24:45.440 --> 00:25:15.280]  有些它們真的不太聽話的羊,它們很少用自己的意思去到處跑的話,牧羊人就比較有點要忍心一點是怎麼樣呢?用它的杖push它的肝,把羊的爪敲一下,讓它的爪被受傷了,它就不能跑得很快的那種動作,然後就可以把羊抱在它的懷中。
[00:25:15.280 --> 00:25:39.680]  這個真的是牧羊人的經驗,它唯有用這種方法才能夠讓羊能夠聽話。所以有時候我們形容羊抱在牧羊人的懷中的時候,過程之前有時候是不容易的,聽話的羊大概就很快的可以把它抱起來,給它一些需要的幫助。
[00:25:39.680 --> 00:25:54.400]  但有些羊它們不一定聽話的話,牧羊人就要用一個方法來對付它,最重要是讓它能夠知道怎麼樣去完全的倚靠這個牧羊人。
[00:25:54.400 --> 00:26:13.520]  這個把羊抱在懷中,就是讓羊可以很安全的在牧羊人的懷中,不會害怕,不會驚慌。其實這是牧羊人跟羊之間有時候要遇到的一個經歷。
[00:26:13.520 --> 00:26:30.080]  所以有時候牧羊人是避遇無賴,要讓這隻羊受一點傷,然後讓它可以得到真正的安全,讓它能夠完全的去信靠這個牧羊人,不會有太多的爭執。
[00:26:30.080 --> 00:26:50.800]  這是讓我們找到一個真正的靠山,但這個靠山不是羊有時候很願意,是要牧羊人來出手,讓它受一點傷的時候,它能夠找到一個完全讓它得到安全的信靠。
[00:26:50.800 --> 00:27:09.160]  所以這就是有時候我們有看過一些圖畫,就是說有些迷途的羔羊,牧羊人去把他們找回來的時候,通常就是把它抱在它的懷中,或者說把它扛起來,揹着那隻羊,然後就帶回它的羊圈,帶回家。
[00:27:09.160 --> 00:27:20.920]  這就是讓羊它要經歷到一些苦,或者說受一點傷,它就能夠明白是需要完全的信靠這位牧羊人。
[00:27:20.920 --> 00:27:45.880]  所以當這個羊的回應是耶和華是我的牧者的時候,就是表達它願意完全的信靠它,唯有這位耶和華神是我完全的信靠,不是一隻牧羊狗,不是其他的領頭羊是它的信靠,是隻有這位牧羊人。
[00:27:45.880 --> 00:28:02.360]  羊它是一種沒有方向感的動物,所以它能夠完全信靠耶和華,信靠這位牧者的時候,其實讓羊可以找到一個真正的方向,它知道應該走的方向是什麼。
[00:28:02.360 --> 00:28:14.840]  所以這個同樣放在我們的身上,我們能夠信靠這位神,其實就是向羊找到一位帶領它走的正確方向的牧羊人。
[00:28:14.840 --> 00:28:40.200]  我們今天在我們生活當中,我不曉得在最近這個時代的時候,我們有時候會很鼓勵一些年輕人,在大家的生活當中,無論你是當學生的,你是出來工作的,或是你回到教會的,我們都會有提過一種叫做生命的導師,或者說生命的教練。
[00:28:40.200 --> 00:28:55.560]  我不曉得,大概有不同的地方,或者說是人生的教練。英文叫做mentor,就是說在你的人生當中,你需要有一個教練,有一個生命的教練也好,人生的教練,生命的導師也好。
[00:28:55.560 --> 00:29:09.800]  這個mentor,這個coach能夠幫助你,在你的學習當中,在你的工作當中,在你的職場,在教會里面,都能夠讓你可以有一個正確的方向。
[00:29:09.800 --> 00:29:27.880]  所以這個羊它承認它信靠神的時候,其實很重要的是說,它能夠找到一個最好的生命的導師,它可以藉着耶和華神的帶領,讓它有一個正確的人生的方向。
[00:29:27.880 --> 00:29:44.840]  這就是這位羊它願意承認耶和華是祂的母者。這個是讓我們從這隻羊的回應當中,我們能夠同樣的在我們的信仰裏面。
[00:29:44.840 --> 00:30:01.720]  你的信仰不是單單去找到,在一般來教會的時候講到,不單僅是我們可以得到救恩,我們得到耶穌基督爲我們在實際上成就的恩典,我們可以成爲一個基督徒,我們可以經歷到神的愛。
[00:30:01.720 --> 00:30:21.480]  這個都很重要,但其中一個從四篇二十三篇裏面告訴我們說,我們另外一個很重要的就是我們上一支迷途的羔羊,當我們願意真正的信靠我們的神,以耶和華神爲我們的母者的時候,我們就可以有一個人生正確的方向。
[00:30:21.480 --> 00:30:51.080]  我不曉得在你人生的路上,可能我們有不同的年紀,我不曉得你在人生的路上,你會覺得有時候是不曉得要走哪一條路,或者說你會不會有一些迷途,不太知道前面應該是怎麼樣做,或者說在你的人生裏面的方向,有時候你迷失了,你也不知道應該做什麼,或者說要走哪一條路纔是正確。
[00:30:51.080 --> 00:31:14.200]  所以今天我想跟各位從四篇二十三篇裏面要看的是,我們有一位牧羊人,他是最好的牧羊人,他是所有羊的最好的一個帶領者,他可以讓人有正確的方向,同樣可以成爲我們每一個基督徒,我們可以有人生正確的方向。
[00:31:14.200 --> 00:31:36.840]  如果你要找一個生命的導師,人生的教練,我很想告訴各位,你還是可以繼續去找,在你的學校,在你的工作,在教會當中都可以找到,但真正最大的那一位生命的導師,人生的教練,就是耶華,我們的神,是我們的大牧者。
[00:31:36.840 --> 00:31:49.960]  所以我們要多回到聖經裏面,從聖經裏面去多認識我們的神,認識我,我是一個怎麼樣的人,更要認識他,我們所相信的這位神。
[00:31:49.960 --> 00:32:13.460]  所以這個就是從十篇二十三篇裏面可以成爲我們一個很重要的提醒,也是一個開始。今天當有人問你的話,我不曉得你的回應會不會像這些雞羊一樣,誰是你的牧者呢?你會怎麼樣回應呢?誰是你的生命的導師,人生的教練呢?誰是你可以信靠的呢?我不曉得你會怎麼樣回應。
[00:32:13.460 --> 00:32:31.260]  希望我們從十篇二十三篇裏面繼續去看的時候,你能夠很認定耶和華就是你的牧者,耶和華就是那位帶領你的神,也是你人生有正確方向的那一位生命的導師。
[00:32:31.260 --> 00:32:52.460]  好,我們今天暫時到這邊。我下禮拜還是會講十篇二十三篇,我會繼續講下去,但我更希望弟兄你們可以回去多看十篇二十三篇,看你能夠把十篇二十三篇多看幾遍的話,我相信你都可以從聖靈裏幫助,讓你同樣有更多的領受。
[00:32:52.460 --> 00:33:13.740]  好,我們先有一個禱告,然後我們就會有領受主嘆的時間,我們一起來禱告。親愛的天父,我們感謝你,你就是我們的牧者,你就是那位帶領我們每一個屬於你的子民,屬於你的羊,你是我們的好牧者,大牧人。
[00:33:13.740 --> 00:33:32.980]  讓我們繼續願意,從我們相信你、認識你、跟隨你開始的時候,我們繼續知道我們的人生就在你的帶領底下是最安全的,是有正確的方向,願主來幫助我們,也保守我們,讓我們有這樣的信靠。
[00:33:32.980 --> 00:33:55.140]  因爲我們知道不是在我們生活當中,其他的人,其他的羣主,或者是其他的依靠是可以幫助我們。當然這些可能是有一些幫助,但主我們相信最大的幫助,最大的依靠,就是來自我們的神,因爲你明白我們的需要,你知道我們應該走哪一條路。
[00:33:55.140 --> 00:34:05.780]  願天父你繼續的用你的髒,用你的肝來迎領,保守我們每一位。謝謝你聽我們的禱告,奉耶穌基督領袖。阿們。
